id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/15/value
2506396041,391,41,2,46,22,1qoqz1tyay060cj5aha7rt1lp,1,2.1,47.4,2023-02-11T16:02:26.177Z,2023-02-11T16:02:50Z,4025242035,140,2.1,4025242125,233,382,4025242039,212,1.2,4025242041,213,4.7,4025242037,141,45.6,,,,,,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506396047,392,43,2,46,23,1qoqz1tyay060cj5aha7rt1lp,1,0,0,2023-02-11T16:02:27.313Z,2023-02-11T16:02:40Z,4025242069,73,0,4025243107,144,6,4025242067,56,Back,,,,,,,,,,,,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506400451,407,61,2,46,23,4vvf3sulx3a61fiyaarjdndjs,1,99.1,57,2023-02-11T16:02:27.811Z,2023-02-11T16:06:12Z,4025263193,56,Center,,,,,,,,,,,,,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506396307,383,5,2,46,24,4vvf3sulx3a61fiyaarjdndjs,0,101.1,59.5,2023-02-11T16:02:28.373Z,2023-02-11T16:57:41Z,4025449761,233,393,4025243435,346,,4025243433,56,Center,,,,,,,,,,,,,,,,e4glbrjataxggtxf953n1jsnp,G. Chanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506396397,393,5,2,46,24,1qoqz1tyay060cj5aha7rt1lp,1,-1.1,40.5,2023-02-11T16:02:28.373Z,2023-02-11T16:23:08Z,4025243847,56,Back,4025243849,346,,4025449693,233,383,,,,,,,,,,,,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506396459,394,1,2,46,49,1qoqz1tyay060cj5aha7rt1lp,1,5,37,2023-02-11T16:02:53.678Z,2023-02-11T16:02:56Z,4025244111,212,23.3,4025244113,213,1.3,4025244109,141,69.7,4025244107,140,11.5,4025244117,237,,4025244103,56,Back,4025244101,124,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506396473,395,1,2,46,52,1qoqz1tyay060cj5aha7rt1lp,1,11.5,69.7,2023-02-11T16:02:55.918Z,2023-02-11T16:02:57Z,4025244167,140,10.9,4025244169,141,30.0,4025244173,213,4.7,4025244171,212,27.0,4025244165,56,Back,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506396497,396,1,2,46,53,1qoqz1tyay060cj5aha7rt1lp,1,10.9,30,2023-02-11T16:02:56.881Z,2023-02-11T16:02:58Z,4025244253,56,Back,4025244261,213,1.5,4025244255,140,12.8,4025244259,212,29.9,4025244257,141,73.9,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506396665,397,1,2,46,54,1qoqz1tyay060cj5aha7rt1lp,1,12.8,73.9,2023-02-11T16:02:58.300Z,2023-02-11T17:14:05Z,4025245035,56,Back,4025245043,213,4.8,4025245037,140,14.8,4025245041,212,30.5,4025245039,141,29.1,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506396751,398,1,2,47,3,1qoqz1tyay060cj5aha7rt1lp,1,22.9,22.1,2023-02-11T16:03:07.771Z,2023-02-11T16:03:10Z,4025245389,213,0.2,4025245381,140,64.1,4025245377,155,,4025245385,212,44.0,4025245383,141,33.7,4025245379,56,Center,4025245391,1,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506396767,399,1,2,47,6,1qoqz1tyay060cj5aha7rt1lp,1,64.1,33.7,2023-02-11T16:03:10.331Z,2023-02-11T16:03:11Z,4025245463,141,9.1,4025245465,212,16.8,4025245467,213,4.8,4025245461,140,65.0,4025245459,56,Right,,,,,,,,,,dj7z4zsiwjd3xnrb284zt5b6x,Teresa Morató,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506396809,400,1,2,47,7,1qoqz1tyay060cj5aha7rt1lp,1,65,9.1,2023-02-11T16:03:11.096Z,2023-02-11T17:08:54Z,4025245717,140,94.0,4025245719,141,12.9,4025245715,56,Right,4025245721,212,30.6,4025245723,213,0.1,,,,,,,,,,dl0wzq2dftry5gqgalthhr1ed,Pilar García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506396989,402,1,2,47,8,1qoqz1tyay060cj5aha7rt1lp,0,96.2,8.8,2023-02-11T16:03:11.851Z,2023-02-11T16:23:14Z,4025246587,212,29.9,4025246589,213,1.6,4025246577,2,,4025246581,56,Center,4025246579,155,,4025246585,141,52.8,4025246583,140,95.7,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506397031,384,12,2,47,8,4vvf3sulx3a61fiyaarjdndjs,1,6.7,60.8,2023-02-11T16:03:12.064Z,2023-02-11T16:57:46Z,4025246767,212,13.7,4025246761,56,Back,4025246763,140,5.1,4025246765,141,80.8,4025246769,213,1.7,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506396831,401,1,2,47,9,1qoqz1tyay060cj5aha7rt1lp,0,95.7,18.8,2023-02-11T16:03:13.173Z,2023-02-11T17:08:27Z,4025245829,140,93.6,4025245827,56,Center,4025245831,141,40.0,4025245833,212,14.6,4025245835,213,1.7,4025245823,2,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506397033,385,12,2,47,9,4vvf3sulx3a61fiyaarjdndjs,1,4.6,43.4,2023-02-11T16:03:13.265Z,2023-02-11T16:58:23Z,4025246791,212,11.8,4025246793,213,0.6,4025246799,15,,4025246787,140,13.8,4025246789,141,53.4,4025246785,56,Back,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506397095,403,13,2,47,23,1qoqz1tyay060cj5aha7rt1lp,1,80.9,40.9,2023-02-11T16:03:27.092Z,2023-02-11T16:03:44Z,4025247419,72,,4025248335,391,,4025248347,230,97.8,4025248323,102,74.1,4025247109,22,,4025248337,458,,4025248345,147,71.7,4025248329,215,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,4025248327,103,,22.2,4025248351,231,4025248319,73,48.6,,4025248331,328,,4025247111,18,,4025247423,153,,4025247113,56,Center,4025248341,146,,,,,95.9
2506397091,386,52,2,47,24,4vvf3sulx3a61fiyaarjdndjs,1,6.7,27.6,2023-02-11T16:03:28.464Z,2023-02-11T16:03:28Z,,,,,,,,,,,,,,,,,,,,,,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506397385,387,1,2,47,37,4vvf3sulx3a61fiyaarjdndjs,1,10.3,31.8,2023-02-11T16:03:41.170Z,2023-02-11T16:03:45Z,4025248399,141,3.4,4025248397,140,31.2,4025248403,213,5.6,4025248401,212,29.2,4025248395,56,Back,4025248393,123,,,,,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506397389,388,43,2,47,41,4vvf3sulx3a61fiyaarjdndjs,1,0,0,2023-02-11T16:03:45.297Z,2023-02-11T16:03:47Z,4025248607,144,50,4025248413,56,Back,4025248415,285,0,,,,,,,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506397515,389,4,2,47,46,4vvf3sulx3a61fiyaarjdndjs,1,30.4,12.5,2023-02-11T16:03:50.672Z,2023-02-11T16:03:56Z,4025248991,285,,4025248985,56,Back,4025248983,13,,4025249317,233,404,4025248987,152,,4025248989,265,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506397561,404,4,2,47,46,1qoqz1tyay060cj5aha7rt1lp,0,69.6,87.5,2023-02-11T16:03:50.673Z,2023-02-11T16:03:56Z,4025249259,265,,4025249261,286,,4025249253,13,,4025249255,56,Left,4025249257,152,,4025249363,233,389,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506398151,390,1,2,48,10,4vvf3sulx3a61fiyaarjdndjs,0,20.9,10.1,2023-02-11T16:04:14.096Z,2023-02-11T17:10:51Z,4025251973,5,,4025251975,152,,4025251987,1,,4025251979,140,27.0,4025251983,212,34.5,4025251985,213,1.4,4025251977,56,Back,4025251981,141,60.0,e4glbrjataxggtxf953n1jsnp,G. Chanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506398003,405,1,2,48,12,1qoqz1tyay060cj5aha7rt1lp,1,62.9,47.6,2023-02-11T16:04:15.905Z,2023-02-11T16:04:18Z,4025251319,56,Center,4025251323,141,34.2,4025251325,212,16.2,4025251327,213,5.7,4025251321,140,75.7,,,,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506398009,406,61,2,48,14,1qoqz1tyay060cj5aha7rt1lp,0,75.7,34.2,2023-02-11T16:04:17.960Z,2023-02-11T16:04:18Z,4025251359,56,Center,,,,,,,,,,,,,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506398195,391,1,2,48,24,4vvf3sulx3a61fiyaarjdndjs,1,25.4,85.6,2023-02-11T16:04:27.857Z,2023-02-11T16:04:29Z,4025252159,56,Back,4025252167,213,4.8,4025252161,140,27.5,4025252163,141,61.5,4025252165,212,16.5,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506398305,392,1,2,48,25,4vvf3sulx3a61fiyaarjdndjs,1,27.5,60.5,2023-02-11T16:04:29.536Z,2023-02-11T16:04:34Z,4025252717,140,20.0,4025252719,141,34.8,4025252721,212,19.2,4025252723,213,4.3,4025252715,56,Back,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506398283,407,40,2,48,30,1qoqz1tyay060cj5aha7rt1lp,1,0,0,2023-02-11T16:04:34.187Z,2023-02-11T16:04:34Z,4025252627,194,3bnl8jpyjy436d6rq46apwei2,4025252625,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4025252623,130,2,4025252617,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",4025252619,59,"13, 18, 30, 11, 22, 4, 10, 23, 9, 17, 16, 1, 3, 6, 7, 8, 15, 20, 27, 28",4025252613,30,"dcbrqeq61r269wyh4k00g3t3o, 23cz0ftfc2rstsut0wkmntm8l, 3qg0fby2m8ua25w931ubn8mc4, 4kqwr8xb2ydw2v32thgb5sk5w, 3bnl8jpyjy436d6rq46apwei2, 5fula0vkdt8dg2s1po4k9no16, tfni0bbycqnutwdofnndixd6, dl0wzq2dftry5gqgalthhr1ed, 49klmhzbsmlxnkp2w60y66sph, dj7z4zsiwjd3xnrb284zt5b6x, ah7sbrjt4lz1t4zww2l4sf1ex, euieo81aiyv4wqldc8owokset, cgbly4uoca30z9ey5h722ej56, 4bpis8gkfy9n5pknxuw40hus4, 3mgkmvazmdqvhtnkkigc24e3u, 79zpaj24j11e9aajt7vmjf88a, 8grsiemkt03k8c1g6am7vnxlh, 61103f3yhhms1lylloihvbrv9, 55dkf4evau0bcy8uyhkat9b84, 1bwsm5vcee014jmyh63q1ayhg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506398337,393,1,2,48,31,4vvf3sulx3a61fiyaarjdndjs,1,26.7,25.9,2023-02-11T16:04:34.832Z,2023-02-11T16:04:36Z,4025252861,56,Back,4025252867,212,11.4,4025252869,213,6.2,4025252863,140,37.5,4025252865,141,23.7,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506398367,394,1,2,48,32,4vvf3sulx3a61fiyaarjdndjs,1,35.4,27.3,2023-02-11T16:04:36.271Z,2023-02-11T16:04:37Z,4025253025,56,Back,4025253043,213,4.2,4025253039,212,15.8,4025253031,140,27.5,4025253035,141,7.6,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506398409,395,1,2,48,33,4vvf3sulx3a61fiyaarjdndjs,1,27.7,7.3,2023-02-11T16:04:37.200Z,2023-02-11T16:04:38Z,4025253175,140,39.1,4025253171,56,Back,4025253179,141,2.2,4025253185,213,6.0,4025253183,212,12.5,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506398501,396,1,2,48,34,4vvf3sulx3a61fiyaarjdndjs,1,40.7,2.8,2023-02-11T16:04:38.656Z,2023-02-11T16:04:43Z,4025253619,56,Back,4025253633,213,2.9,4025253629,212,11.1,4025253627,141,7.0,4025253623,140,30.5,,,,,,,,,,e4glbrjataxggtxf953n1jsnp,G. Chanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506398459,408,40,2,48,37,1qoqz1tyay060cj5aha7rt1lp,1,0,0,2023-02-11T16:04:40.968Z,2023-02-11T16:04:41Z,4025253407,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4025253401,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",4025253409,194,3bnl8jpyjy436d6rq46apwei2,4025253403,59,"13, 4, 30, 11, 22, 18, 10, 23, 9, 17, 16, 1, 3, 6, 7, 8, 15, 20, 27, 28",4025253405,130,2,4025253399,30,"dcbrqeq61r269wyh4k00g3t3o, 5fula0vkdt8dg2s1po4k9no16, 3qg0fby2m8ua25w931ubn8mc4, 4kqwr8xb2ydw2v32thgb5sk5w, 3bnl8jpyjy436d6rq46apwei2, 23cz0ftfc2rstsut0wkmntm8l, tfni0bbycqnutwdofnndixd6, dl0wzq2dftry5gqgalthhr1ed, 49klmhzbsmlxnkp2w60y66sph, dj7z4zsiwjd3xnrb284zt5b6x, ah7sbrjt4lz1t4zww2l4sf1ex, euieo81aiyv4wqldc8owokset, cgbly4uoca30z9ey5h722ej56, 4bpis8gkfy9n5pknxuw40hus4, 3mgkmvazmdqvhtnkkigc24e3u, 79zpaj24j11e9aajt7vmjf88a, 8grsiemkt03k8c1g6am7vnxlh, 61103f3yhhms1lylloihvbrv9, 55dkf4evau0bcy8uyhkat9b84, 1bwsm5vcee014jmyh63q1ayhg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506398617,397,1,2,48,39,4vvf3sulx3a61fiyaarjdndjs,1,20.1,7.7,2023-02-11T16:04:42.896Z,2023-02-11T16:04:49Z,4025254199,213,2.2,4025254193,140,7.5,4025254195,141,36.3,4025254191,56,Back,4025254197,212,23.5,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506398633,398,1,2,48,44,4vvf3sulx3a61fiyaarjdndjs,1,7.4,36.6,2023-02-11T16:04:48.128Z,2023-02-11T16:04:50Z,4025254293,141,57.5,4025254295,212,15.2,4025254291,140,2.4,4025254297,213,1.9,4025254289,56,Back,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506398667,399,1,2,48,45,4vvf3sulx3a61fiyaarjdndjs,1,2.4,57.3,2023-02-11T16:04:49.040Z,2023-02-11T16:04:52Z,4025254457,213,1.5,4025254449,56,Back,4025254451,140,4.4,4025254455,212,27.0,4025254453,141,96.9,,,,,,,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506398697,400,1,2,48,48,4vvf3sulx3a61fiyaarjdndjs,1,4.6,96.5,2023-02-11T16:04:51.888Z,2023-02-11T16:04:53Z,4025254651,140,4.5,4025254649,56,Back,4025254655,141,81.7,4025254657,212,10.1,4025254659,213,4.7,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506398717,401,1,2,48,48,4vvf3sulx3a61fiyaarjdndjs,0,5.1,81.2,2023-02-11T16:04:52.775Z,2023-02-11T16:07:04Z,4025254711,141,84.8,4025254715,213,1.7,4025254713,212,2.5,4025254709,140,4.7,4025254707,56,Back,4025254879,233,409,4025254883,286,,4025254877,236,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506398733,409,74,2,48,48,1qoqz1tyay060cj5aha7rt1lp,1,94.5,12.2,2023-02-11T16:04:52.776Z,2023-02-11T16:51:57Z,4025254771,285,,4025254905,233,401,4025254769,56,Right,,,,,,,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506398721,402,8,2,48,50,4vvf3sulx3a61fiyaarjdndjs,1,4.7,84.8,2023-02-11T16:04:54.353Z,2023-02-11T16:04:54Z,4025254717,56,Back,,,,,,,,,,,,,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506398751,403,5,2,48,51,4vvf3sulx3a61fiyaarjdndjs,1,-1.4,66.4,2023-02-11T16:04:55.473Z,2023-02-11T16:04:57Z,4025254825,56,Back,4025254827,346,,4025255031,233,410,,,,,,,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506398789,410,5,2,48,51,1qoqz1tyay060cj5aha7rt1lp,0,101.4,33.6,2023-02-11T16:04:55.473Z,2023-02-11T16:57:42Z,4025255069,233,403,4025255001,56,Center,4025255005,346,,,,,,,,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506399233,404,1,2,49,9,4vvf3sulx3a61fiyaarjdndjs,1,5,63,2023-02-11T16:05:13.393Z,2023-02-11T16:05:14Z,4025257019,212,14.2,4025257017,141,80.8,4025257013,56,Back,4025257015,140,12.0,4025257011,124,,4025257025,237,,4025257021,213,1.0,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506399257,405,1,2,49,10,4vvf3sulx3a61fiyaarjdndjs,0,11.6,79.6,2023-02-11T16:05:14.512Z,2023-02-11T16:05:16Z,4025257131,56,Back,4025257135,141,74.2,4025257133,140,46.4,4025257129,155,,4025257137,212,36.7,4025257141,1,,4025257139,213,6.2,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506399321,411,1,2,49,12,1qoqz1tyay060cj5aha7rt1lp,1,46.5,28.8,2023-02-11T16:05:16.053Z,2023-02-11T16:05:18Z,4025257429,3,,4025257431,56,Center,4025257433,140,66.0,4025257435,141,24.9,4025257437,212,20.6,4025257439,213,6.2,,,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506399337,412,49,2,49,14,1qoqz1tyay060cj5aha7rt1lp,1,66,24.9,2023-02-11T16:05:17.959Z,2023-02-11T16:05:18Z,,,,,,,,,,,,,,,,,,,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506399371,413,1,2,49,14,1qoqz1tyay060cj5aha7rt1lp,1,66,24.9,2023-02-11T16:05:18.407Z,2023-02-11T16:05:20Z,4025257653,213,4.1,4025257647,140,57.8,4025257649,141,8.6,4025257651,212,14.0,4025257645,56,Right,,,,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506399409,414,1,2,49,15,1qoqz1tyay060cj5aha7rt1lp,1,57.8,8.6,2023-02-11T16:05:19.781Z,2023-02-11T16:05:22Z,4025257827,56,Right,4025257829,140,80.0,4025257833,212,23.4,4025257835,213,6.2,4025257831,141,5.9,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506399477,415,1,2,49,18,1qoqz1tyay060cj5aha7rt1lp,0,78.2,4,2023-02-11T16:05:21.950Z,2023-02-11T16:05:23Z,4025258107,56,Center,4025258115,212,16.9,4025258113,141,28.8,4025258111,140,79.2,4025258117,213,1.5,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506399511,406,1,2,49,20,4vvf3sulx3a61fiyaarjdndjs,0,21.3,69.6,2023-02-11T16:05:24.160Z,2023-02-11T16:05:25Z,4025258285,157,,4025258293,212,36.7,4025258295,213,6.1,4025258291,141,60.9,4025258289,140,55.8,4025258287,56,Center,4025258299,1,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506399685,416,1,2,49,26,1qoqz1tyay060cj5aha7rt1lp,1,35.1,55.1,2023-02-11T16:05:30.562Z,2023-02-11T16:05:32Z,4025259197,56,Back,4025259201,140,14.8,4025259205,141,47.8,4025259213,213,3.4,4025259209,212,21.9,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506399727,417,1,2,49,29,1qoqz1tyay060cj5aha7rt1lp,1,14.8,47.8,2023-02-11T16:05:32.867Z,2023-02-11T16:05:35Z,4025259451,56,Back,4025259455,141,24.3,4025259453,140,22.8,4025259457,212,18.1,4025259459,213,5.2,,,,,,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506399903,418,1,2,49,31,1qoqz1tyay060cj5aha7rt1lp,1,25.2,24.3,2023-02-11T16:05:35.175Z,2023-02-11T16:05:42Z,4025260321,213,2.0,4025260313,56,Back,4025260315,140,17.2,4025260319,212,18.8,4025260317,141,49.0,,,,,,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506399957,419,1,2,49,38,1qoqz1tyay060cj5aha7rt1lp,1,23.3,44.6,2023-02-11T16:05:42.112Z,2023-02-11T17:14:04Z,4025260571,212,13.9,4025260575,213,5.0,4025260565,140,27.5,4025260561,56,Back,4025260569,141,25.2,,,,,,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506400019,420,1,2,49,40,1qoqz1tyay060cj5aha7rt1lp,1,31,21.2,2023-02-11T16:05:44.640Z,2023-02-11T16:05:47Z,4025260869,56,Back,4025260875,212,17.5,4025260873,141,40.7,4025260871,140,41.9,4025260877,213,0.9,,,,,,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506400071,421,1,2,49,43,1qoqz1tyay060cj5aha7rt1lp,1,42.5,41.3,2023-02-11T16:05:47.095Z,2023-02-11T16:05:48Z,4025261135,56,Center,4025261141,141,33.9,4025261139,140,52.6,4025261143,212,11.7,4025261145,213,5.8,,,,,,,,,,dl0wzq2dftry5gqgalthhr1ed,Pilar García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506400201,422,1,2,49,44,1qoqz1tyay060cj5aha7rt1lp,1,52.6,33.9,2023-02-11T16:05:48.599Z,2023-02-11T16:05:53Z,4025261813,213,3.2,4025261809,212,26.4,4025261801,56,Back,4025261805,141,33.1,4025261803,140,27.5,,,,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506400353,423,1,2,49,49,1qoqz1tyay060cj5aha7rt1lp,1,26.9,33,2023-02-11T16:05:53.763Z,2023-02-11T17:14:02Z,4025262655,141,69.3,4025262653,140,36.0,4025262663,213,1.2,4025262651,56,Back,4025262659,212,26.5,,,,,,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506400535,424,1,2,49,56,1qoqz1tyay060cj5aha7rt1lp,1,36,69.3,2023-02-11T16:06:00.179Z,2023-02-11T16:06:06Z,4025263661,212,24.8,4025263655,56,Back,4025263663,213,4.8,4025263659,141,32.8,4025263657,140,37.1,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506400659,425,1,2,50,1,1qoqz1tyay060cj5aha7rt1lp,1,63,29.1,2023-02-11T16:06:05.615Z,2023-02-11T16:06:11Z,4025264251,140,69.9,4025264253,141,3.7,4025264255,212,18.7,4025264247,56,Right,4025264257,213,5.1,,,,,,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506400729,426,1,2,50,7,1qoqz1tyay060cj5aha7rt1lp,1,67.4,25.3,2023-02-11T16:06:11.471Z,2023-02-11T16:06:13Z,4025264547,212,10.4,4025264549,213,1.1,4025264541,56,Center,4025264543,140,72.3,4025264545,141,38.6,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
