id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist
2488732219,417,1,2,51,36,9ouh98eyf6u69lbxc13mllm7f,0,67.1,14.1,2022-12-03T12:09:54.934Z,2022-12-03T12:09:59Z,3932178853,1,,3932178835,2,,3932178843,56,Center,3932178841,152,,3932178845,140,90.9,3932178851,213,0.7,3932178837,5,,3932178839,155,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,3932178849,212,3932178847,141,43.9,,32.2,,,,,,,,,,,,,,,,,,,,,
2488732225,453,12,2,51,39,bxlqcsb8ylen7lng9qy50eoq5,1,11,62.1,2022-12-03T12:09:58.192Z,2022-12-03T12:10:49Z,3932178879,140,22.7,3932178877,56,Back,3932178883,212,18.0,3932178885,213,0.8,3932178909,15,,3932178881,141,81.4,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732235,454,49,2,51,40,bxlqcsb8ylen7lng9qy50eoq5,1,20,75.9,2022-12-03T12:09:59.535Z,2022-12-03T12:09:59Z,,,,,,,,,,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732303,456,50,2,51,44,bxlqcsb8ylen7lng9qy50eoq5,1,23.3,93.4,2022-12-03T12:10:02.757Z,2022-12-03T12:10:06Z,3932179357,233,418,3932179307,285,,3932179305,56,Back,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732277,418,7,2,51,44,9ouh98eyf6u69lbxc13mllm7f,0,76.7,6.6,2022-12-03T12:10:02.758Z,2022-12-03T12:10:06Z,3932179163,56,Right,3932179329,233,456,3932179165,286,,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732293,455,1,2,51,44,bxlqcsb8ylen7lng9qy50eoq5,0,18.2,94.6,2022-12-03T12:10:03.696Z,2022-12-03T12:10:21Z,3932179243,140,19.8,3932179245,141,91.9,3932179241,56,Back,3932179255,236,,3932179261,286,,3932179239,155,,3932179247,212,2.5,3932179249,213,5.5,57ubfxv6ujkk5cictmez4op1x,T. Payne,3932179257,233,,,,,419,,,,,,,,,,,,,,,,,,,,,
2488732297,419,74,2,51,44,9ouh98eyf6u69lbxc13mllm7f,1,72.6,6.4,2022-12-03T12:10:03.697Z,2022-12-03T12:26:03Z,3932179253,285,,3932179251,56,Right,3932179263,233,455,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732311,457,1,2,51,47,bxlqcsb8ylen7lng9qy50eoq5,0,19,94.8,2022-12-03T12:10:05.960Z,2022-12-03T12:12:09Z,3932179369,212,4.4,3932179367,141,100.0,3932179373,1,,3932179361,157,,3932179365,140,21.1,3932179371,213,1.0,3932179363,56,Back,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732513,420,5,2,51,48,9ouh98eyf6u69lbxc13mllm7f,1,74.8,-1.2,2022-12-03T12:10:06.749Z,2022-12-03T12:12:08Z,3932180475,347,,3932180481,233,458,3932180473,56,Right,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732317,458,5,2,51,48,bxlqcsb8ylen7lng9qy50eoq5,0,25.2,101.2,2022-12-03T12:10:06.749Z,2022-12-03T12:25:58Z,3932179401,56,Back,3932180489,233,420,3932179403,347,,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732527,421,1,2,52,10,9ouh98eyf6u69lbxc13mllm7f,0,70.7,0,2022-12-03T12:10:29.446Z,2022-12-03T12:10:31Z,3932180583,56,Right,3932180591,213,0.6,3932180581,107,,3932180585,140,84.2,3932180587,141,12.5,3932180589,212,17.0,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732561,459,1,2,52,12,bxlqcsb8ylen7lng9qy50eoq5,0,21.9,87.2,2022-12-03T12:10:31.392Z,2022-12-03T12:12:05Z,3932180739,56,Back,3932180737,3,,3932180743,141,100.0,3932180747,213,1.6,3932180741,140,21.8,3932180745,212,10.1,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732575,422,5,2,52,13,9ouh98eyf6u69lbxc13mllm7f,1,78.1,-2,2022-12-03T12:10:31.843Z,2022-12-03T12:25:58Z,3932180813,56,Right,3932180817,233,460,3932180815,347,,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732567,460,5,2,52,13,bxlqcsb8ylen7lng9qy50eoq5,0,21.9,102,2022-12-03T12:10:31.843Z,2022-12-03T12:12:06Z,3932180829,233,422,3932180779,56,Back,3932180781,347,,,,,,,,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732615,423,1,2,52,19,9ouh98eyf6u69lbxc13mllm7f,1,78,0,2022-12-03T12:10:38.678Z,2022-12-03T12:10:50Z,3932181039,213,1.1,3932181037,212,27.5,3932181341,210,13,3932181029,107,,3932181343,154,,3932181035,141,34.6,3932181031,56,Center,3932181041,1,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,3932181033,140,,,,1,89.2,,,,,,,,,,,,,,,,,,,,,
2488732619,424,13,2,52,23,9ouh98eyf6u69lbxc13mllm7f,1,89.2,34.6,2022-12-03T12:10:42.342Z,2022-12-03T12:10:51Z,3932181383,328,,3932181067,63,,3932181069,56,Center,3932181365,55,423,3932181361,154,,3932181377,103,8.3,3932181241,72,,3932181357,75,,buqygjztmnvmul49w3grzuo5x,J. Blom,3932181359,29,3932181239,160,,,,3932181385,230,3932181373,102,3932181387,231,49.3,39.7,,,,,,98.5,,,,,,,
2488732623,425,5,2,52,23,9ouh98eyf6u69lbxc13mllm7f,0,100.8,37.8,2022-12-03T12:10:42.399Z,2022-12-03T12:25:58Z,3932181093,56,Center,3932181123,233,461,3932181097,346,,,,,,,,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732601,461,5,2,52,23,bxlqcsb8ylen7lng9qy50eoq5,1,-0.8,62.2,2022-12-03T12:10:42.399Z,2022-12-03T12:10:45Z,3932181115,233,425,3932180985,56,Back,3932180987,346,,,,,,,,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732695,462,1,2,52,32,bxlqcsb8ylen7lng9qy50eoq5,1,4.5,42.8,2022-12-03T12:10:51.167Z,2022-12-03T12:10:53Z,3932181491,56,Back,3932181495,140,13.5,3932181509,237,,3932181499,141,29.2,3932181503,212,13.2,3932181505,213,5.5,3932181487,124,,,,,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732715,463,1,2,52,34,bxlqcsb8ylen7lng9qy50eoq5,1,19.6,27.3,2022-12-03T12:10:53.122Z,2022-12-03T12:10:56Z,3932181623,140,43.9,3932181621,56,Back,3932181625,141,24.7,3932181619,155,,3932181627,212,25.6,3932181629,213,6.2,,,,,,,aktfohaqh9czmqesi39tstlka,Teresa Merida,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732719,464,44,2,52,37,bxlqcsb8ylen7lng9qy50eoq5,1,42.8,20.3,2022-12-03T12:10:56.260Z,2022-12-03T12:10:57Z,3932181647,285,,3932181645,56,Back,3932181653,233,426,,,,,,,,,,,,,,,,u29d1e3mswrdqx1aqfhuj8ph,J. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732713,426,44,2,52,37,9ouh98eyf6u69lbxc13mllm7f,0,57.2,79.7,2022-12-03T12:10:56.261Z,2022-12-03T12:10:57Z,3932181687,233,464,3932181615,56,Left,3932181617,286,,,,,,,,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732733,465,1,2,52,37,bxlqcsb8ylen7lng9qy50eoq5,0,43.8,24.7,2022-12-03T12:10:56.447Z,2022-12-03T12:10:57Z,3932181711,141,25.3,3932181715,213,0.0,3932181707,56,Center,3932181709,140,54.9,3932181713,212,11.7,3932181703,3,,3932181705,168,,,,,u29d1e3mswrdqx1aqfhuj8ph,J. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732753,427,1,2,52,38,9ouh98eyf6u69lbxc13mllm7f,1,41.4,85,2022-12-03T12:10:57.558Z,2022-12-03T12:11:01Z,3932181827,1,,3932181817,56,Center,3932181819,140,54.3,3932181821,141,60.5,3932181825,213,5.4,3932181823,212,21.5,3932181815,157,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732755,428,49,2,52,42,9ouh98eyf6u69lbxc13mllm7f,1,54.3,60.5,2022-12-03T12:11:01.061Z,2022-12-03T12:11:01Z,,,,,,,,,,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732771,429,1,2,52,42,9ouh98eyf6u69lbxc13mllm7f,1,54.3,60.5,2022-12-03T12:11:01.205Z,2022-12-03T12:11:04Z,3932181943,141,52.5,3932181945,212,6.6,3932181941,140,50.7,3932181939,56,Center,3932181947,213,4.1,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732805,430,1,2,52,45,9ouh98eyf6u69lbxc13mllm7f,1,47.4,49.3,2022-12-03T12:11:04.597Z,2022-12-03T12:11:07Z,3932182115,141,71.8,3932182111,56,Back,3932182119,213,2.2,3932182117,212,18.3,3932182113,140,37.8,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732817,431,1,2,52,48,9ouh98eyf6u69lbxc13mllm7f,0,37.8,71.8,2022-12-03T12:11:07.014Z,2022-12-03T12:11:10Z,3932182173,141,66.7,3932182175,212,34.6,3932182171,140,70.6,3932182169,56,Center,3932182167,155,,3932182177,213,6.2,3932182179,1,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732861,466,1,2,52,53,bxlqcsb8ylen7lng9qy50eoq5,0,29.3,39.2,2022-12-03T12:11:12.192Z,2022-12-03T12:11:19Z,3932182397,3,,3932182399,56,Back,3932182405,212,8.4,3932182401,140,36.6,3932182407,213,5.9,3932182403,141,34.3,,,,,,,aktfohaqh9czmqesi39tstlka,Teresa Merida,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732865,467,43,2,52,55,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2022-12-03T12:11:13.919Z,2022-12-03T12:11:18Z,3932182421,56,Back,3932182425,141,33.3,3932182423,140,36.9,3932182427,212,0.7,3932182429,213,5.1,3932182419,3,0,3932182599,144,1,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732881,432,1,2,52,56,9ouh98eyf6u69lbxc13mllm7f,1,67.7,75.1,2022-12-03T12:11:14.949Z,2022-12-03T12:11:16Z,3932182505,212,3.5,3932182501,140,66.0,3932182497,3,,3932182499,56,Left,3932182503,141,79.6,3932182507,213,2.1,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732895,433,1,2,52,57,9ouh98eyf6u69lbxc13mllm7f,0,67.2,80.2,2022-12-03T12:11:16.437Z,2022-12-03T12:11:19Z,3932182583,56,Left,3932182591,213,0.6,3932182585,140,78.5,3932182587,141,92.1,3932182589,212,14.4,,,,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732905,468,12,2,53,1,bxlqcsb8ylen7lng9qy50eoq5,1,25.9,6.2,2022-12-03T12:11:20.088Z,2022-12-03T12:12:12Z,3932182771,213,5.0,3932182763,167,,3932182653,56,Back,3932182769,212,5.9,3932182767,141,0.0,3932182765,140,27.6,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732967,434,5,2,53,2,9ouh98eyf6u69lbxc13mllm7f,1,73.8,101.8,2022-12-03T12:11:20.957Z,2022-12-03T12:12:02Z,3932182997,233,469,3932182983,347,,3932182981,56,Left,,,,,,,,,,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488732911,469,5,2,53,2,bxlqcsb8ylen7lng9qy50eoq5,0,26.2,-1.8,2022-12-03T12:11:20.957Z,2022-12-03T12:25:59Z,3932182685,347,,3932182683,56,Back,3932183025,233,434,,,,,,,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733005,435,1,2,53,15,9ouh98eyf6u69lbxc13mllm7f,1,75.6,100,2022-12-03T12:11:33.909Z,2022-12-03T12:11:39Z,3932183211,213,5.6,3932183207,141,83.9,3932183209,212,19.0,3932183203,56,Left,3932183201,107,,3932183205,140,89.5,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733007,436,1,2,53,20,9ouh98eyf6u69lbxc13mllm7f,0,94.4,93.8,2022-12-03T12:11:39.125Z,2022-12-03T12:11:41Z,3932183219,56,Left,3932183215,2,,3932183255,155,,3932183223,141,87.4,3932183227,213,4.8,3932183225,212,4.4,3932183221,140,94.6,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733025,470,61,2,53,23,bxlqcsb8ylen7lng9qy50eoq5,1,8.1,7.9,2022-12-03T12:11:41.759Z,2022-12-03T12:11:41Z,3932183309,56,Back,,,,,,,,,,,,,,,,,,,,,,aktfohaqh9czmqesi39tstlka,Teresa Merida,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733029,471,52,2,53,24,bxlqcsb8ylen7lng9qy50eoq5,1,4.4,48.7,2022-12-03T12:11:42.991Z,2022-12-03T12:11:43Z,,,,,,,,,,,,,,,,,,,,,,,,,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733061,472,1,2,53,26,bxlqcsb8ylen7lng9qy50eoq5,1,5.8,49.7,2022-12-03T12:11:45.088Z,2022-12-03T12:12:16Z,3932183511,212,31.2,3932183513,213,0.8,3932183509,141,82.6,3932183507,140,26.5,3932183521,287,,3932183503,123,,3932183505,56,Back,,,,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733131,473,1,2,53,33,bxlqcsb8ylen7lng9qy50eoq5,1,64,84.8,2022-12-03T12:11:51.903Z,2022-12-03T12:11:54Z,3932183875,213,5.0,3932183871,141,55.1,3932183867,56,Center,3932183873,212,21.3,3932183869,140,70.4,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733173,474,1,2,53,35,bxlqcsb8ylen7lng9qy50eoq5,0,70.9,53.4,2022-12-03T12:11:54.575Z,2022-12-03T12:11:58Z,3932184129,56,Right,3932184139,1,,3932184137,213,5.5,3932184135,212,44.4,3932184131,140,100.0,3932184133,141,7.3,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733175,437,5,2,53,39,9ouh98eyf6u69lbxc13mllm7f,1,-1.4,93.3,2022-12-03T12:11:58.393Z,2022-12-03T12:25:59Z,3932184141,56,Back,3932184143,346,,3932184173,233,475,,,,,,,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733179,475,5,2,53,39,bxlqcsb8ylen7lng9qy50eoq5,0,101.4,6.7,2022-12-03T12:11:58.393Z,2022-12-03T12:11:59Z,3932184149,56,Right,3932184205,233,437,3932184151,346,,,,,,,,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733419,438,1,2,54,17,9ouh98eyf6u69lbxc13mllm7f,1,4.8,57.5,2022-12-03T12:12:36.038Z,2022-12-03T12:13:06Z,3932185573,141,36.4,3932186799,189,,3932185575,212,36.6,3932185583,74,,3932185571,140,36.9,3932185569,56,Back,3932185567,124,,3932185579,1,,8jok7wopda70yus7gj5qwi1nt,Noelia Ramos,3932185577,213,,,,,5.9,,,,,,,,,,,,,,,,,,,,,
2488733421,439,1,2,54,18,9ouh98eyf6u69lbxc13mllm7f,0,36.9,36.4,2022-12-03T12:12:37.572Z,2022-12-03T12:12:38Z,3932185595,212,7.3,3932185591,140,42.5,3932185593,141,42.8,3932185585,3,,3932185597,213,0.6,3932185587,168,,3932185589,56,Back,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733433,476,1,2,54,19,bxlqcsb8ylen7lng9qy50eoq5,0,48.8,68.1,2022-12-03T12:12:38.311Z,2022-12-03T12:29:17Z,3932185673,140,63.5,3932185675,141,74.4,3932185671,56,Center,3932185679,213,0.3,3932185677,212,16.0,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733479,440,1,2,54,20,9ouh98eyf6u69lbxc13mllm7f,1,28.3,36.6,2022-12-03T12:12:39.285Z,2022-12-03T12:12:45Z,3932185937,212,29.7,3932185939,213,1.5,3932185929,157,,3932185931,56,Back,3932185935,141,80.0,3932185941,1,,3932185933,140,31.3,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733517,442,1,2,54,25,9ouh98eyf6u69lbxc13mllm7f,1,29.5,82.7,2022-12-03T12:12:44.301Z,2022-12-03T12:13:45Z,3932186131,213,0.6,3932186125,140,39.0,3932186129,212,12.5,3932186127,141,93.8,3932186123,56,Back,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733483,441,43,2,54,26,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2022-12-03T12:12:45.220Z,2022-12-03T12:12:55Z,3932186411,144,49,,,,,,,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733787,446,50,2,54,26,9ouh98eyf6u69lbxc13mllm7f,1,36.8,93.9,2022-12-03T12:12:45.487Z,2022-12-03T12:13:42Z,3932187579,56,Back,3932188175,233,486,3932187581,286,,,,,,,,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733891,486,7,2,54,26,bxlqcsb8ylen7lng9qy50eoq5,1,63.2,6.1,2022-12-03T12:12:45.488Z,2022-12-03T12:13:41Z,3932188127,233,446,3932188121,285,,3932188119,56,Right,,,,,,,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733519,443,61,2,54,29,9ouh98eyf6u69lbxc13mllm7f,1,36.7,95.4,2022-12-03T12:12:48.532Z,2022-12-03T12:13:23Z,3932186139,56,Back,,,,,,,,,,,,,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733527,477,49,2,54,30,bxlqcsb8ylen7lng9qy50eoq5,1,60.8,11.6,2022-12-03T12:12:49.568Z,2022-12-03T12:12:49Z,,,,,,,,,,,,,,,,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733549,478,1,2,54,33,bxlqcsb8ylen7lng9qy50eoq5,0,60.8,20.3,2022-12-03T12:12:52.287Z,2022-12-03T12:12:53Z,3932186319,140,65.1,3932186317,56,Center,3932186385,286,,3932186381,233,444,3932186323,212,4.6,3932186379,236,,3932186325,213,0.2,3932186321,141,21.6,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733551,444,74,2,54,33,9ouh98eyf6u69lbxc13mllm7f,1,33.3,89.7,2022-12-03T12:12:52.288Z,2022-12-03T12:26:03Z,3932186331,56,Back,3932186333,285,,3932186395,233,478,,,,,,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733559,445,5,2,54,34,9ouh98eyf6u69lbxc13mllm7f,0,34,101.6,2022-12-03T12:12:53.556Z,2022-12-03T12:13:10Z,3932186393,347,,3932186391,56,Back,3932187039,233,479,,,,,,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733659,479,5,2,54,34,bxlqcsb8ylen7lng9qy50eoq5,1,66,-1.6,2022-12-03T12:12:53.556Z,2022-12-03T12:25:59Z,3932186913,347,,3932187035,233,445,3932186911,56,Right,,,,,,,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733665,480,18,2,54,49,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2022-12-03T12:13:08.378Z,2022-12-03T12:13:09Z,3932186923,42,,3932186925,44,Midfielder,3932187009,55,481,3932186927,59,5,,,,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733675,481,19,2,54,49,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2022-12-03T12:13:08.379Z,2022-12-03T12:13:09Z,3932186973,42,,3932186985,44,Midfielder,3932186981,292,7,3932186983,293,3,3932186987,55,480,3932186977,145,4,3932186979,59,2,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733765,482,18,2,55,2,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2022-12-03T12:13:21.121Z,2022-12-03T12:13:22Z,3932187439,42,,3932187443,59,7,3932187495,55,483,3932187441,44,Forward,,,,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733771,483,19,2,55,2,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2022-12-03T12:13:21.122Z,2022-12-03T12:13:22Z,3932187479,292,3,3932187477,59,20,3932187471,42,,3932187483,44,Defender,3932187475,145,3,3932187485,55,482,3932187481,293,1,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733821,484,18,2,55,9,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2022-12-03T12:13:28.610Z,2022-12-03T12:13:29Z,3932187745,44,Midfielder,3932187741,42,,3932187749,59,17,3932187769,55,485,,,,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733823,485,19,2,55,9,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2022-12-03T12:13:28.611Z,2022-12-03T12:13:29Z,3932187761,293,2,3932187765,55,484,3932187757,59,23,3932187759,292,3,3932187763,44,Defender,3932187755,145,2,3932187751,42,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733949,487,1,2,55,28,bxlqcsb8ylen7lng9qy50eoq5,1,60.7,0,2022-12-03T12:13:47.023Z,2022-12-03T12:13:48Z,3932188477,213,0.7,3932188469,56,Right,3932188467,107,,3932188475,212,10.5,3932188471,140,68.4,3932188473,141,7.9,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733951,488,1,2,55,30,bxlqcsb8ylen7lng9qy50eoq5,0,68.5,7.9,2022-12-03T12:13:48.847Z,2022-12-03T12:13:49Z,3932188489,141,24.1,3932188487,140,88.2,3932188483,168,,3932188491,212,23.4,3932188485,56,Center,3932188493,213,0.5,3932188481,3,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733967,447,12,2,55,31,9ouh98eyf6u69lbxc13mllm7f,1,7.5,72.9,2022-12-03T12:13:50.020Z,2022-12-03T12:13:51Z,3932188567,15,,3932188553,56,Back,3932188561,213,0.5,3932188559,212,20.6,3932188557,141,86.2,3932188555,140,25.1,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733969,489,44,2,55,32,bxlqcsb8ylen7lng9qy50eoq5,1,71,19.6,2022-12-03T12:13:50.991Z,2022-12-03T12:13:53Z,3932188571,286,,3932188635,233,448,3932188569,56,Right,,,,,,,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488733975,448,44,2,55,32,9ouh98eyf6u69lbxc13mllm7f,0,29,80.4,2022-12-03T12:13:50.992Z,2022-12-03T12:13:53Z,3932188599,285,,3932188597,56,Back,3932188639,233,489,,,,,,,,,,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
