id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/14/value,qualifier/15/value
2488913003,397,3,1,40,14,vaikl8nl7hdr4y9jj4jyb9ey,0,93,18.9,2022-12-03T17:54:19.624Z,2022-12-03T17:54:22Z,3933132587,56,Right,3933132591,211,,3933132589,286,,,,,,,,,,,,,,,,,cp37td3qaw8oyf3mznoh45o15,Lucía Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913041,247,12,1,40,15,e7p3lxg97gac51s71hotzi0a5,1,8.7,88.4,2022-12-03T17:54:20.787Z,2022-12-03T17:54:39Z,3933132851,141,89.5,3933132849,140,45.2,3933132855,213,0.0,3933132853,212,38.3,3933132847,56,Back,,,,,,,,,,5niwewtgzxf25d1q2ytxrlpsl,Pilar Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913013,398,1,1,40,20,vaikl8nl7hdr4y9jj4jyb9ey,1,50.9,12.2,2022-12-03T17:54:26.015Z,2022-12-03T17:54:27Z,3933132651,141,42.7,3933132655,213,2.0,3933132649,140,40.9,3933132653,212,23.2,3933132647,56,Back,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913027,399,1,1,40,22,vaikl8nl7hdr4y9jj4jyb9ey,1,41.2,42.7,2022-12-03T17:54:27.407Z,2022-12-03T17:54:31Z,3933132741,56,Center,3933132745,141,63.0,3933132747,212,20.5,3933132743,140,55.6,3933132749,213,0.7,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913029,400,1,1,40,25,vaikl8nl7hdr4y9jj4jyb9ey,1,56.8,65.7,2022-12-03T17:54:31.023Z,2022-12-03T17:54:32Z,3933132759,212,20.7,3933132753,56,Left,3933132757,141,95.3,3933132761,213,1.3,3933132755,140,61.2,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913035,401,1,1,40,27,vaikl8nl7hdr4y9jj4jyb9ey,1,61.2,95.3,2022-12-03T17:54:32.768Z,2022-12-03T17:54:36Z,3933132775,140,81.1,3933132777,141,96.0,3933132773,56,Left,3933132781,213,0.0,3933132779,212,20.9,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913037,402,1,1,40,31,vaikl8nl7hdr4y9jj4jyb9ey,0,80.7,93.9,2022-12-03T17:54:36.383Z,2022-12-03T17:54:38Z,3933132817,56,Left,3933132823,212,1.7,3933132819,140,81.8,3933132821,141,92.0,3933132825,213,5.4,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913043,248,61,1,40,33,e7p3lxg97gac51s71hotzi0a5,1,25.1,11.3,2022-12-03T17:54:39.267Z,2022-12-03T19:05:44Z,3933132857,56,Back,,,,,,,,,,,,,,,,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913047,249,1,1,40,34,e7p3lxg97gac51s71hotzi0a5,0,20.6,21.1,2022-12-03T17:54:40.260Z,2022-12-03T17:54:41Z,3933132877,140,34.9,3933132875,56,Back,3933132883,213,0.5,3933132885,1,,3933132879,141,32.7,3933132881,212,17.0,3933132873,157,,,,,5niwewtgzxf25d1q2ytxrlpsl,Pilar Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913057,403,1,1,40,36,vaikl8nl7hdr4y9jj4jyb9ey,1,75.9,77,2022-12-03T17:54:41.903Z,2022-12-03T17:54:43Z,3933132937,212,11.6,3933132929,140,80.8,3933132933,141,92.3,3933132939,213,1.1,3933132925,56,Left,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913061,404,1,1,40,37,vaikl8nl7hdr4y9jj4jyb9ey,0,81.9,96.9,2022-12-03T17:54:43.311Z,2022-12-03T17:54:46Z,3933132973,212,32.2,3933132969,140,89.1,3933132963,2,,3933132967,56,Center,3933132965,155,,3933132971,141,50.9,3933132977,1,,3933132975,213,4.9,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913063,250,12,1,40,41,e7p3lxg97gac51s71hotzi0a5,1,7.3,54.5,2022-12-03T17:54:46.371Z,2022-12-03T17:54:47Z,3933132981,56,Back,3933132985,141,76.2,3933132987,212,21.5,3933132983,140,22.2,3933132989,213,0.8,3933132997,15,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913067,405,14,1,40,41,vaikl8nl7hdr4y9jj4jyb9ey,1,80.7,45.9,2022-12-03T17:54:46.911Z,2022-12-03T17:55:18Z,3933133605,231,51.1,3933133591,75,,3933133505,18,,3933133593,102,44.8,3933133005,22,,3933133601,458,,3933133503,72,,3933133595,103,19.6,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,3933133599,328,,3933133009,56,Center,3933133597,215,,3933133603,230,98.6,,,,,,,,,,,,,,,
2488913093,251,12,1,40,45,e7p3lxg97gac51s71hotzi0a5,1,10.6,22.4,2022-12-03T17:54:50.787Z,2022-12-03T17:54:56Z,3933133143,212,31.9,3933133139,140,31.9,3933133141,141,55.9,3933133137,56,Back,3933133145,213,0.8,,,,,,,,,,3rif0qvun4mmll1xf2qzykums,Laia Parera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913089,406,1,1,40,47,vaikl8nl7hdr4y9jj4jyb9ey,0,67.2,59.7,2022-12-03T17:54:52.735Z,2022-12-03T17:54:56Z,3933133125,56,Center,3933133131,212,14.2,3933133127,140,79.9,3933133129,141,52.5,3933133133,213,5.9,3933133123,3,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913099,252,1,1,40,51,e7p3lxg97gac51s71hotzi0a5,0,21.8,50.8,2022-12-03T17:54:56.708Z,2022-12-03T17:54:59Z,3933133167,141,50.2,3933133163,56,Back,3933133169,212,8.6,3933133161,3,,3933133171,213,6.2,3933133165,140,30.0,,,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913183,258,49,1,40,54,e7p3lxg97gac51s71hotzi0a5,1,33.2,57.6,2022-12-03T17:54:59.443Z,2022-12-03T17:55:16Z,,,,,,,,,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913125,407,61,1,40,55,vaikl8nl7hdr4y9jj4jyb9ey,0,76.2,55.8,2022-12-03T17:55:00.527Z,2022-12-03T17:55:00Z,3933133203,56,Center,,,,,,,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913127,253,50,1,40,55,e7p3lxg97gac51s71hotzi0a5,1,26.6,49.2,2022-12-03T17:55:01.267Z,2022-12-03T17:55:03Z,3933133211,285,,3933133209,56,Back,3933133235,233,408,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913129,408,7,1,40,55,vaikl8nl7hdr4y9jj4jyb9ey,1,73.4,50.8,2022-12-03T17:55:01.268Z,2022-12-03T17:55:03Z,3933133215,286,,3933133213,56,Center,3933133231,233,253,,,,,,,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913135,409,49,1,40,57,vaikl8nl7hdr4y9jj4jyb9ey,1,75.8,58.5,2022-12-03T17:55:02.479Z,2022-12-03T17:55:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913143,410,1,1,40,57,vaikl8nl7hdr4y9jj4jyb9ey,0,74.3,59.3,2022-12-03T17:55:02.703Z,2022-12-03T17:55:04Z,3933133265,56,Center,3933133271,212,12.3,3933133267,140,83.3,3933133269,141,70.9,3933133273,213,0.7,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913151,254,8,1,40,59,e7p3lxg97gac51s71hotzi0a5,1,29.5,37.6,2022-12-03T17:55:05.347Z,2022-12-03T17:55:05Z,3933133315,56,Back,,,,,,,,,,,,,,,,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913163,255,49,1,41,1,e7p3lxg97gac51s71hotzi0a5,1,29.9,32.2,2022-12-03T17:55:06.659Z,2022-12-03T17:55:06Z,,,,,,,,,,,,,,,,,,,,,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913175,256,1,1,41,1,e7p3lxg97gac51s71hotzi0a5,0,29.9,32.2,2022-12-03T17:55:07.107Z,2022-12-03T17:55:09Z,3933133427,212,27.3,3933133425,141,0.0,3933133421,56,Back,3933133429,213,5.3,3933133423,140,44.1,,,,,,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913177,257,5,1,41,3,e7p3lxg97gac51s71hotzi0a5,0,44.2,-1.1,2022-12-03T17:55:08.655Z,2022-12-03T18:29:46Z,3933133431,56,Back,3933133433,347,,3933133513,233,411,,,,,,,,,,,,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913187,411,5,1,41,3,vaikl8nl7hdr4y9jj4jyb9ey,1,55.8,101.1,2022-12-03T17:55:08.655Z,2022-12-03T17:55:14Z,3933133501,347,,3933133499,56,Left,3933133509,233,257,,,,,,,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913219,412,1,1,41,16,vaikl8nl7hdr4y9jj4jyb9ey,1,57,100,2022-12-03T17:55:21.759Z,2022-12-03T17:55:33Z,3933133671,140,66.0,3933133675,212,10.0,3933133809,189,,3933133669,56,Left,3933133673,141,97.1,3933133667,107,,3933133677,213,6.0,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913231,413,2,1,41,18,vaikl8nl7hdr4y9jj4jyb9ey,1,61.1,40.2,2022-12-03T17:55:23.415Z,2022-12-03T17:55:46Z,3933133743,56,Center,3933133821,189,,3933133747,141,60.4,3933133933,1,,3933133741,7,13hy7ggmnhfalmdqlbp6lzv11,3933133745,140,91.7,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913225,259,55,1,41,18,e7p3lxg97gac51s71hotzi0a5,1,15.6,58.6,2022-12-03T17:55:23.416Z,2022-12-03T17:56:59Z,3933133767,189,,,,,,,,,,,,,,,,,,,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913279,260,1,1,41,40,e7p3lxg97gac51s71hotzi0a5,0,11.5,45.3,2022-12-03T17:55:45.780Z,2022-12-03T17:55:49Z,3933133977,213,1.2,3933133975,212,32.6,3933133967,241,,3933133971,140,23.9,3933133965,155,,3933133963,5,,3933133979,1,,3933133973,141,89.2,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,3933133969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,
2488913285,414,8,1,41,43,vaikl8nl7hdr4y9jj4jyb9ey,1,72.7,31,2022-12-03T17:55:48.655Z,2022-12-03T17:55:56Z,3933133997,56,Center,,,,,,,,,,,,,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913287,415,49,1,41,44,vaikl8nl7hdr4y9jj4jyb9ey,1,72.7,39.4,2022-12-03T17:55:50.312Z,2022-12-03T17:55:57Z,,,,,,,,,,,,,,,,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913291,416,1,1,41,45,vaikl8nl7hdr4y9jj4jyb9ey,0,72.7,39.4,2022-12-03T17:55:50.471Z,2022-12-03T17:55:59Z,3933134005,141,45.8,3933134007,212,7.1,3933134001,56,Center,3933134009,213,0.7,3933134003,140,78.0,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913289,261,61,1,41,46,e7p3lxg97gac51s71hotzi0a5,1,25.1,59.9,2022-12-03T17:55:51.714Z,2022-12-03T17:55:51Z,3933133999,56,Back,,,,,,,,,,,,,,,,,,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913309,262,1,1,41,48,e7p3lxg97gac51s71hotzi0a5,1,27,59.1,2022-12-03T17:55:53.954Z,2022-12-03T17:56:01Z,3933134101,141,45.3,3933134099,140,38.6,3933134105,213,5.6,3933134097,56,Back,3933134103,212,15.4,,,,,,,,,,5niwewtgzxf25d1q2ytxrlpsl,Pilar Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913311,263,4,1,41,53,e7p3lxg97gac51s71hotzi0a5,1,58,51.2,2022-12-03T17:55:58.787Z,2022-12-03T17:56:04Z,3933134169,233,417,3933134113,56,Center,3933134117,286,,3933134109,13,,3933134111,295,,3933134115,152,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913319,417,4,1,41,53,vaikl8nl7hdr4y9jj4jyb9ey,0,42,48.8,2022-12-03T17:55:58.788Z,2022-12-03T17:56:17Z,3933134145,13,,3933134415,295,,3933134147,56,Back,3933134153,285,,3933134173,233,263,3933134149,152,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913357,418,17,1,41,59,vaikl8nl7hdr4y9jj4jyb9ey,1,0,0,2022-12-03T17:56:04.766Z,2022-12-03T17:56:14Z,3933134339,393,,3933134341,13,243,3933134337,31,,,,,,,,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913457,264,1,1,42,43,e7p3lxg97gac51s71hotzi0a5,1,56.5,53,2022-12-03T17:56:48.402Z,2022-12-03T17:56:52Z,3933134833,212,43.7,3933134829,140,95.3,3933134823,155,,3933134827,56,Center,3933134837,1,,3933134831,141,76.3,3933134825,152,,3933134835,213,0.4,5niwewtgzxf25d1q2ytxrlpsl,Pilar Garrote,,3933134821,5,,,,,,,,,,,,,,,,,,,,,,,,,
2488913459,265,61,1,42,47,e7p3lxg97gac51s71hotzi0a5,0,95.3,76.3,2022-12-03T17:56:52.610Z,2022-12-03T17:56:52Z,3933134847,56,Center,,,,,,,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913461,419,12,1,42,47,vaikl8nl7hdr4y9jj4jyb9ey,1,8.3,24,2022-12-03T17:56:53.278Z,2022-12-03T17:56:54Z,3933134875,141,0.0,3933134871,56,Back,3933134879,213,4.6,3933134873,140,5.7,3933134877,212,17.4,3933134897,167,,,,,,,,cp37td3qaw8oyf3mznoh45o15,Lucía Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913475,266,5,1,42,48,e7p3lxg97gac51s71hotzi0a5,1,95.2,101,2022-12-03T17:56:53.945Z,2022-12-03T18:29:46Z,3933134917,56,Left,3933134921,233,420,3933134919,347,,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913465,420,5,1,42,48,vaikl8nl7hdr4y9jj4jyb9ey,0,4.8,-1,2022-12-03T17:56:53.945Z,2022-12-03T17:57:03Z,3933134929,233,266,3933134893,56,Back,3933134895,347,,,,,,,,,,,,,,,,,cp37td3qaw8oyf3mznoh45o15,Lucía Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913485,267,1,1,42,57,e7p3lxg97gac51s71hotzi0a5,1,96.2,100,2022-12-03T17:57:03.249Z,2022-12-03T17:57:08Z,3933134971,140,97.4,3933134967,107,,3933134975,212,16.8,3933134977,213,4.8,3933134969,56,Center,3933134973,141,76.0,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913489,268,1,1,43,2,e7p3lxg97gac51s71hotzi0a5,0,99.1,76.3,2022-12-03T17:57:07.561Z,2022-12-03T17:57:09Z,3933134999,213,4.3,3933134993,140,98.3,3933134997,212,2.0,3933135001,236,,3933134987,2,,3933135003,233,421,3933135007,286,,3933134995,141,73.6,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,3933134991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2488913483,421,12,1,43,2,vaikl8nl7hdr4y9jj4jyb9ey,1,3.5,24.7,2022-12-03T17:57:07.661Z,2022-12-03T17:57:09Z,3933134947,56,Back,3933135009,233,268,3933134943,185,,,,,,,,,,,,,,,,,cp37td3qaw8oyf3mznoh45o15,Lucía Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913491,269,6,1,43,2,e7p3lxg97gac51s71hotzi0a5,1,97.4,74.5,2022-12-03T17:57:08.190Z,2022-12-03T18:29:41Z,3933135013,56,Center,3933135017,233,422,3933135015,73,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913487,422,6,1,43,2,vaikl8nl7hdr4y9jj4jyb9ey,0,2.6,25.5,2022-12-03T17:57:08.190Z,2022-12-03T17:57:11Z,3933134985,73,,3933134983,56,Back,3933135021,233,269,,,,,,,,,,,,,,,,cp37td3qaw8oyf3mznoh45o15,Lucía Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913551,270,1,1,43,24,e7p3lxg97gac51s71hotzi0a5,0,99.5,99.5,2022-12-03T17:57:30.098Z,2022-12-03T17:57:33Z,3933135353,140,94.9,3933135347,155,,3933135359,213,4.6,3933135343,2,,3933135357,212,35.2,3933135349,223,,3933135345,6,,3933135351,56,Center,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,3933135355,141,48.2,3933135361,1,,,,,,,,,,,,,,,,,,,,,,
2488913553,423,12,1,43,28,vaikl8nl7hdr4y9jj4jyb9ey,1,6.3,46.1,2022-12-03T17:57:33.549Z,2022-12-03T17:57:46Z,3933135363,56,Back,3933135369,212,22.6,3933135373,15,,3933135365,140,20.8,3933135371,213,5.5,3933135367,141,21.6,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913561,424,49,1,43,30,vaikl8nl7hdr4y9jj4jyb9ey,1,20.9,21.6,2022-12-03T17:57:35.837Z,2022-12-03T17:57:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913571,425,1,1,43,30,vaikl8nl7hdr4y9jj4jyb9ey,0,20.9,21.6,2022-12-03T17:57:36.269Z,2022-12-03T17:57:42Z,3933135449,212,25.8,3933135451,213,0.9,3933135443,56,Back,3933135445,140,35.3,3933135447,141,52.4,3933135441,155,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913577,271,1,1,43,34,e7p3lxg97gac51s71hotzi0a5,1,56.9,43.5,2022-12-03T17:57:39.571Z,2022-12-03T17:57:41Z,3933135489,56,Center,3933135495,212,16.3,3933135497,213,5.8,3933135491,140,70.8,3933135487,3,,3933135493,141,32.8,,,,,,,3rif0qvun4mmll1xf2qzykums,Laia Parera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913581,272,61,1,43,35,e7p3lxg97gac51s71hotzi0a5,0,70.8,32.8,2022-12-03T17:57:41.123Z,2022-12-03T17:57:41Z,3933135513,56,Center,,,,,,,,,,,,,,,,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913583,273,5,1,43,37,e7p3lxg97gac51s71hotzi0a5,0,71.6,-1.6,2022-12-03T17:57:42.482Z,2022-12-03T17:57:45Z,3933135519,347,,3933135517,56,Right,3933135611,233,426,,,,,,,,,,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913597,426,5,1,43,37,vaikl8nl7hdr4y9jj4jyb9ey,1,28.4,101.6,2022-12-03T17:57:42.482Z,2022-12-03T18:29:46Z,3933135607,233,273,3933135589,56,Back,3933135591,347,,,,,,,,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913655,427,1,1,43,48,vaikl8nl7hdr4y9jj4jyb9ey,1,26.1,100,2022-12-03T17:57:53.758Z,2022-12-03T17:57:57Z,3933135787,107,,3933135793,141,85.9,3933135789,56,Back,3933135795,212,18.1,3933135797,213,3.8,3933135791,140,12.4,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913669,428,1,1,43,51,vaikl8nl7hdr4y9jj4jyb9ey,1,10.6,79.7,2022-12-03T17:57:57.229Z,2022-12-03T17:58:02Z,3933135853,140,12.6,3933135859,213,4.8,3933135857,212,25.7,3933135851,56,Back,3933135855,141,42.1,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913675,429,1,1,43,56,vaikl8nl7hdr4y9jj4jyb9ey,1,22.4,40.4,2022-12-03T17:58:02.301Z,2022-12-03T17:58:06Z,3933135895,212,17.3,3933135889,56,Back,3933135897,213,1.6,3933135891,140,22.6,3933135893,141,65.8,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913683,430,1,1,44,0,vaikl8nl7hdr4y9jj4jyb9ey,1,32.2,59.6,2022-12-03T17:58:06.125Z,2022-12-03T17:58:10Z,3933135941,140,32.2,3933135945,212,12.6,3933135939,56,Back,3933135947,213,4.7,3933135943,141,41.0,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913693,431,1,1,44,5,vaikl8nl7hdr4y9jj4jyb9ey,1,24.7,38.5,2022-12-03T17:58:10.365Z,2022-12-03T17:58:13Z,3933135995,141,57.3,3933135991,56,Back,3933135999,213,2.3,3933135993,140,13.9,3933135997,212,17.1,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913697,432,1,1,44,8,vaikl8nl7hdr4y9jj4jyb9ey,1,13.2,56.1,2022-12-03T17:58:13.837Z,2022-12-03T17:58:15Z,3933136025,213,0.9,3933136019,140,19.3,3933136021,141,67.0,3933136023,212,9.8,3933136017,56,Back,,,,,,,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913711,433,1,1,44,9,vaikl8nl7hdr4y9jj4jyb9ey,1,19.3,67,2022-12-03T17:58:14.957Z,2022-12-03T17:58:19Z,3933136083,141,40.0,3933136081,140,20.3,3933136085,212,18.4,3933136087,213,4.8,3933136079,56,Back,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913721,434,1,1,44,14,vaikl8nl7hdr4y9jj4jyb9ey,1,34.7,34.5,2022-12-03T17:58:19.773Z,2022-12-03T17:58:23Z,3933136145,140,36.7,3933136147,141,55.2,3933136149,212,14.2,3933136151,213,1.4,3933136143,56,Back,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913731,435,1,1,44,17,vaikl8nl7hdr4y9jj4jyb9ey,1,40.1,63.3,2022-12-03T17:58:23.245Z,2022-12-03T17:58:26Z,3933136199,213,0.5,3933136193,140,62.6,3933136197,212,26.8,3933136195,141,82.0,3933136191,56,Left,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913737,436,1,1,44,21,vaikl8nl7hdr4y9jj4jyb9ey,1,62.6,82,2022-12-03T17:58:26.813Z,2022-12-03T17:58:30Z,3933136253,212,22.6,3933136247,56,Left,3933136251,141,94.8,3933136255,213,0.4,3933136249,140,82.5,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913741,437,1,1,44,25,vaikl8nl7hdr4y9jj4jyb9ey,1,75.5,93.2,2022-12-03T17:58:30.557Z,2022-12-03T17:58:33Z,3933136279,213,4.2,3933136273,140,65.2,3933136277,212,23.0,3933136275,141,63.3,3933136271,56,Center,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488913755,438,1,1,44,27,vaikl8nl7hdr4y9jj4jyb9ey,0,64.8,60.9,2022-12-03T17:58:33.215Z,2022-12-03T17:58:36Z,3933136345,56,Center,3933136355,212,35.4,3933136359,1,,3933136353,141,47.8,3933136349,140,97.4,3933136357,213,6.0,3933136343,155,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
