id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/16/value,qualifier/9/value,assist
2524881459,185,1,1,19,9,9ns699xp353c84r1g6epazycl,1,58.7,52.1,2023-03-26T16:17:01.603Z,2023-03-26T16:17:02Z,4125193319,212,10.5,4125193317,141,67.3,4125193315,140,57.2,4125193313,56,Center,4125193321,213,1.7,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881467,186,1,1,19,10,9ns699xp353c84r1g6epazycl,1,57.2,67.3,2023-03-26T16:17:02.450Z,2023-03-26T16:17:03Z,4125193363,140,68.7,4125193361,56,Center,4125193365,141,67.3,4125193369,213,0,4125193367,212,12.1,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881477,187,1,1,19,11,9ns699xp353c84r1g6epazycl,0,68.7,67.3,2023-03-26T16:17:03.410Z,2023-03-26T16:17:04Z,4125193399,140,71.4,4125193405,213,5.1,4125193401,141,57.3,4125193403,212,7.4,4125193397,56,Center,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881499,155,49,1,19,14,9euoni3f3sh08tsplt2gh5dex,1,25.5,44.6,2023-03-26T16:17:06.580Z,2023-03-26T16:17:13Z,,,,,,,,,,,,,,,,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881515,156,4,1,19,15,9euoni3f3sh08tsplt2gh5dex,1,24,44.2,2023-03-26T16:17:07.435Z,2023-03-26T16:17:10Z,4125193579,295,,4125193585,285,,4125193577,13,,4125193597,233,188,4125193581,56,Back,4125193583,152,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881517,188,4,1,19,15,9ns699xp353c84r1g6epazycl,0,76,55.8,2023-03-26T16:17:07.436Z,2023-03-26T16:17:10Z,4125193587,13,,4125193591,56,Center,4125193589,295,,4125193593,152,,4125193595,286,,4125193601,233,156,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881611,158,1,1,19,38,9euoni3f3sh08tsplt2gh5dex,0,27.4,59.3,2023-03-26T16:17:30.444Z,2023-03-26T16:17:34Z,4125194081,213,0.1,4125194077,141,67.0,4125194075,140,65.6,4125194073,56,Center,4125194067,5,,4125194069,155,,4125194083,1,,4125194079,212,40.5,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,4125194071,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881617,189,1,1,19,40,9ns699xp353c84r1g6epazycl,0,39.1,34,2023-03-26T16:17:32.644Z,2023-03-26T16:17:36Z,4125194125,56,Center,4125194123,3,,4125194133,213,6.1,4125194127,140,62.9,4125194129,141,28.8,4125194131,212,25.2,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881629,159,1,1,19,44,9euoni3f3sh08tsplt2gh5dex,0,41.9,67.2,2023-03-26T16:17:35.981Z,2023-03-26T16:17:38Z,4125194175,155,,4125194189,212,18.9,4125194191,213,5.8,4125194179,56,Center,4125194187,141,54.3,4125194183,140,57.8,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881639,190,44,1,19,46,9ns699xp353c84r1g6epazycl,1,43,42.2,2023-03-26T16:17:37.908Z,2023-03-26T16:17:39Z,4125194235,56,Back,4125194239,233,160,4125194237,285,,,,,,,,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881631,160,44,1,19,46,9euoni3f3sh08tsplt2gh5dex,0,57,57.8,2023-03-26T16:17:37.909Z,2023-03-26T16:17:40Z,4125194283,233,190,4125194199,286,,4125194197,56,Center,,,,,,,,,,,,,,,,sro6084uxjkm140ylvc5uq51,S. Franssi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881647,191,1,1,19,47,9ns699xp353c84r1g6epazycl,1,43.9,38.6,2023-03-26T16:17:39.108Z,2023-03-26T16:17:41Z,4125194311,56,Back,4125194319,213,1.3,4125194317,212,18.9,4125194313,140,48.5,4125194309,3,,4125194315,141,65.5,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881649,192,49,1,19,48,9ns699xp353c84r1g6epazycl,1,51.4,69.1,2023-03-26T16:17:40.580Z,2023-03-26T16:17:41Z,,,,,,,,,,,,,,,,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881671,193,1,1,19,51,9ns699xp353c84r1g6epazycl,1,52.5,69.6,2023-03-26T16:17:43.043Z,2023-03-26T16:17:45Z,4125194447,212,18.3,4125194443,140,53.6,4125194445,141,96.5,4125194441,56,Left,4125194449,213,1.5,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881681,194,1,1,19,53,9ns699xp353c84r1g6epazycl,1,53.6,96.5,2023-03-26T16:17:45.027Z,2023-03-26T16:17:48Z,4125194497,56,Back,4125194505,213,3.9,4125194503,212,26.8,4125194501,141,70.6,4125194499,140,34.3,,,,,,,,,,ybmp63ubo0wcvjut4ljomgru,Estela Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881689,195,1,1,19,56,9ns699xp353c84r1g6epazycl,1,34.3,70.6,2023-03-26T16:17:48.468Z,2023-03-26T16:17:50Z,4125194543,212,17.0,4125194545,213,5.2,4125194537,56,Back,4125194541,141,48.8,4125194539,140,42.2,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881703,196,1,1,19,58,9ns699xp353c84r1g6epazycl,1,42.2,48.8,2023-03-26T16:17:50.483Z,2023-03-26T16:17:53Z,4125194609,212,15.9,4125194611,213,2.0,4125194603,56,Back,4125194605,140,35.7,4125194607,141,69.9,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881713,197,1,1,20,1,9ns699xp353c84r1g6epazycl,1,35.7,60.3,2023-03-26T16:17:52.979Z,2023-03-26T16:17:55Z,4125194667,141,47.2,4125194665,140,29.1,4125194663,56,Back,4125194671,213,4.1,4125194669,212,11.3,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881727,198,1,1,20,3,9ns699xp353c84r1g6epazycl,1,26.6,53.6,2023-03-26T16:17:55.331Z,2023-03-26T16:17:57Z,4125194751,56,Back,4125194753,140,29.0,4125194755,141,64.3,4125194759,213,1.2,4125194757,212,7.7,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881769,199,1,1,20,5,9ns699xp353c84r1g6epazycl,1,27.8,63.9,2023-03-26T16:17:57.108Z,2023-03-26T16:18:04Z,4125195029,141,44.6,4125195031,212,24.8,4125195027,140,7.8,4125195025,56,Back,4125195033,213,3.7,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881795,200,1,1,20,13,9ns699xp353c84r1g6epazycl,1,11.6,46.1,2023-03-26T16:18:04.772Z,2023-03-26T16:18:10Z,4125195159,56,Back,4125195161,140,14.2,4125195167,213,1.2,4125195165,212,7.5,4125195163,141,56.3,,,,,,,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881801,201,1,1,20,18,9ns699xp353c84r1g6epazycl,1,30.6,56.7,2023-03-26T16:18:10.244Z,2023-03-26T16:20:23Z,4125195201,213,0.8,4125195199,212,8.7,4125195197,141,66.1,4125195195,140,36.2,4125195193,56,Back,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881821,202,1,1,20,19,9ns699xp353c84r1g6epazycl,1,36.2,66.1,2023-03-26T16:18:11.332Z,2023-03-26T16:20:48Z,4125195311,140,31.1,4125195317,213,2.0,4125195313,141,82.6,4125195309,56,Back,4125195315,212,12.4,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881831,203,1,1,20,21,9ns699xp353c84r1g6epazycl,1,31.1,82.6,2023-03-26T16:18:12.950Z,2023-03-26T16:20:53Z,4125195399,1,,4125195387,140,65.9,4125195391,141,88.3,4125195385,56,Left,4125195383,155,,4125195395,212,36.7,4125195397,213,0.1,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881835,204,61,1,20,22,9ns699xp353c84r1g6epazycl,0,65.9,88.3,2023-03-26T16:18:13.725Z,2023-03-26T16:20:55Z,4125195403,56,Left,,,,,,,,,,,,,,,,,,,,,,ybmp63ubo0wcvjut4ljomgru,Estela Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881817,161,49,1,20,22,9euoni3f3sh08tsplt2gh5dex,1,25.9,16.5,2023-03-26T16:18:14.286Z,2023-03-26T16:18:14Z,,,,,,,,,,,,,,,,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881843,162,1,1,20,25,9euoni3f3sh08tsplt2gh5dex,1,17.5,15.9,2023-03-26T16:18:16.925Z,2023-03-26T16:18:18Z,4125195437,141,36.3,4125195435,140,3.2,4125195433,56,Back,4125195439,212,20.4,4125195441,213,2.4,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881855,163,1,1,20,26,9euoni3f3sh08tsplt2gh5dex,0,3.2,36.3,2023-03-26T16:18:18.518Z,2023-03-26T16:18:24Z,4125195531,212,34.6,4125195529,141,34.3,4125195523,157,,4125195533,213,6.2,4125195525,56,Back,4125195535,1,,4125195527,140,36.1,,,,76q3qw1j9n3og4gep5pdedisq,Elene Lete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881857,205,1,1,20,31,9ns699xp353c84r1g6epazycl,1,61.7,63.7,2023-03-26T16:18:23.157Z,2023-03-26T16:18:24Z,4125195537,56,Center,4125195543,212,12.5,4125195545,213,4.9,4125195541,141,45.8,4125195539,140,64.3,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881859,206,49,1,20,32,9ns699xp353c84r1g6epazycl,1,62.4,46,2023-03-26T16:18:24.501Z,2023-03-26T16:18:24Z,,,,,,,,,,,,,,,,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881867,207,1,1,20,33,9ns699xp353c84r1g6epazycl,1,60.4,41.5,2023-03-26T16:18:25.268Z,2023-03-26T16:18:29Z,4125195619,212,21.0,4125195615,140,46.9,4125195613,56,Back,4125195621,213,4.0,4125195617,141,18.8,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881881,208,1,1,20,37,9ns699xp353c84r1g6epazycl,1,47.1,21.3,2023-03-26T16:18:29.621Z,2023-03-26T16:18:32Z,4125195693,140,45.8,4125195691,56,Back,4125195695,141,30.1,4125195699,213,1.8,4125195697,212,6.1,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881889,164,45,1,20,40,9euoni3f3sh08tsplt2gh5dex,0,45.4,59.6,2023-03-26T16:18:32.036Z,2023-03-26T16:19:31Z,4125195737,56,Back,4125195739,285,,4125195777,233,209,,,,,,,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881887,209,3,1,20,40,9ns699xp353c84r1g6epazycl,1,54.6,40.4,2023-03-26T16:18:32.036Z,2023-03-26T16:18:34Z,4125195731,56,Center,4125195735,286,,4125195773,233,164,,,,,,,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881901,210,1,1,20,41,9ns699xp353c84r1g6epazycl,1,59.5,36.4,2023-03-26T16:18:33.524Z,2023-03-26T16:18:35Z,4125195805,141,46.4,4125195809,213,0.7,4125195803,140,67.8,4125195801,56,Center,4125195807,212,11.1,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881903,211,1,1,20,43,9ns699xp353c84r1g6epazycl,1,67.8,46.4,2023-03-26T16:18:34.916Z,2023-03-26T16:18:36Z,4125195847,156,,4125195819,140,56.4,4125195825,213,2.6,4125195823,212,14.3,4125195817,56,Center,4125195821,141,57.9,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881915,212,1,1,20,44,9ns699xp353c84r1g6epazycl,1,56.4,57.9,2023-03-26T16:18:36.341Z,2023-03-26T16:18:39Z,4125195877,140,80.1,4125195883,213,0.6,4125195881,212,30.2,4125195879,141,83.0,4125195875,56,Left,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881931,213,1,1,20,47,9ns699xp353c84r1g6epazycl,1,81.9,77.2,2023-03-26T16:18:39.045Z,2023-03-26T16:18:41Z,4125195957,140,81.5,4125195963,213,4.7,4125195961,212,7.8,4125195959,141,65.7,4125195955,56,Center,,,,,,,,,,ybmp63ubo0wcvjut4ljomgru,Estela Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881991,214,1,1,20,49,9ns699xp353c84r1g6epazycl,1,80.3,64.3,2023-03-26T16:18:41.637Z,2023-03-26T16:18:53Z,4125196287,213,2.0,4125196279,56,Center,4125196283,141,70.0,4125196285,212,4.2,4125196281,140,78.7,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524881993,215,61,1,21,1,9ns699xp353c84r1g6epazycl,1,76.9,65.4,2023-03-26T16:18:53.430Z,2023-03-26T16:18:53Z,4125196297,56,Center,,,,,,,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882055,216,68,1,21,14,9ns699xp353c84r1g6epazycl,1,0,0,2023-03-26T16:19:06.599Z,2023-03-26T16:19:07Z,4125196649,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882057,165,68,1,21,15,9euoni3f3sh08tsplt2gh5dex,0,0,0,2023-03-26T16:19:06.817Z,2023-03-26T16:19:07Z,4125196669,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882081,217,1,1,21,16,9ns699xp353c84r1g6epazycl,1,76.9,65.4,2023-03-26T16:19:08.214Z,2023-03-26T16:19:10Z,4125196767,212,18.0,4125196765,141,76.1,4125196769,213,2.7,4125196761,56,Center,4125196763,140,61.2,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882097,218,1,1,21,18,9ns699xp353c84r1g6epazycl,1,61,76.1,2023-03-26T16:19:09.974Z,2023-03-26T16:19:14Z,4125196849,212,10.5,4125196845,140,51.2,4125196851,213,3.3,4125196843,56,Center,4125196847,141,72.9,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882135,219,1,1,21,22,9ns699xp353c84r1g6epazycl,1,51.3,72.7,2023-03-26T16:19:14.518Z,2023-03-26T16:19:20Z,4125197005,56,Center,4125197017,212,25.4,4125197013,141,73.0,4125197021,213,0.0,4125197009,140,75.5,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882137,166,45,1,21,29,9euoni3f3sh08tsplt2gh5dex,0,21.1,16.3,2023-03-26T16:19:20.752Z,2023-03-26T16:19:22Z,4125197103,233,220,4125197029,56,Back,4125197031,285,,,,,,,,,,,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882149,220,3,1,21,29,9ns699xp353c84r1g6epazycl,1,78.9,83.7,2023-03-26T16:19:20.752Z,2023-03-26T16:19:22Z,4125197093,233,166,4125197087,56,Left,4125197089,286,,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882153,221,1,1,21,29,9ns699xp353c84r1g6epazycl,0,80,81.2,2023-03-26T16:19:21.574Z,2023-03-26T16:19:22Z,4125197113,56,Center,4125197121,213,6.2,4125197115,140,100.0,4125197119,212,22.9,4125197117,141,77.9,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882167,167,5,1,21,30,9euoni3f3sh08tsplt2gh5dex,1,-1.8,19.6,2023-03-26T16:19:22.586Z,2023-03-26T16:28:27Z,4125197215,233,222,4125197187,346,,4125197185,56,Back,,,,,,,,,,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882155,222,5,1,21,30,9ns699xp353c84r1g6epazycl,0,101.8,80.4,2023-03-26T16:19:22.586Z,2023-03-26T16:19:27Z,4125197223,233,167,4125197125,346,,4125197123,56,Left,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882229,168,1,1,21,55,9euoni3f3sh08tsplt2gh5dex,1,4.6,49.1,2023-03-26T16:19:47.208Z,2023-03-26T16:19:53Z,4125197615,140,6.0,4125197621,212,12.6,4125197607,124,,4125197627,237,,4125197619,141,30.7,4125197623,213,4.8,4125197611,56,Back,,,,76q3qw1j9n3og4gep5pdedisq,Elene Lete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882257,169,1,1,22,1,9euoni3f3sh08tsplt2gh5dex,1,17.8,27.6,2023-03-26T16:19:53.281Z,2023-03-26T16:19:56Z,4125197727,213,6.2,4125197719,56,Center,4125197725,212,42.8,4125197723,141,21.3,4125197717,155,,4125197729,1,,4125197721,140,58.4,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882263,170,1,1,22,5,9euoni3f3sh08tsplt2gh5dex,0,58.4,21.3,2023-03-26T16:19:56.753Z,2023-03-26T16:19:58Z,4125197743,212,4.5,4125197741,141,22.7,4125197739,140,54.2,4125197745,213,2.9,4125197737,56,Center,,,,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882273,223,49,1,22,7,9ns699xp353c84r1g6epazycl,1,41.9,70.3,2023-03-26T16:19:59.575Z,2023-03-26T16:19:59Z,,,,,,,,,,,,,,,,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882277,224,50,1,22,8,9ns699xp353c84r1g6epazycl,1,43.4,73.5,2023-03-26T16:19:59.872Z,2023-03-26T16:20:04Z,4125197813,56,Back,4125197815,286,,4125197899,233,171,,,,,,,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882289,171,7,1,22,8,9euoni3f3sh08tsplt2gh5dex,1,56.6,26.5,2023-03-26T16:19:59.873Z,2023-03-26T16:20:03Z,4125197861,285,,4125197885,233,224,4125197859,56,Center,,,,,,,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882291,172,4,1,22,10,9euoni3f3sh08tsplt2gh5dex,1,62.7,23.5,2023-03-26T16:20:01.762Z,2023-03-26T16:20:18Z,4125197863,13,,4125197867,56,Center,4125197869,152,,4125197907,233,225,4125198133,295,,4125197871,286,,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882295,225,4,1,22,10,9ns699xp353c84r1g6epazycl,0,37.3,76.5,2023-03-26T16:20:01.763Z,2023-03-26T16:20:19Z,4125197889,13,,4125198139,295,,4125197897,285,,4125197895,152,,4125197911,233,172,4125197893,56,Back,,,,,,,ybmp63ubo0wcvjut4ljomgru,Estela Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882325,226,17,1,22,18,9ns699xp353c84r1g6epazycl,1,0,0,2023-03-26T16:20:10.105Z,2023-03-26T16:20:16Z,4125198101,13,243,4125198097,31,,4125198099,393,,,,,,,,,,,,,,,,,ybmp63ubo0wcvjut4ljomgru,Estela Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882499,173,1,1,23,8,9euoni3f3sh08tsplt2gh5dex,0,72.1,22.2,2023-03-26T16:21:00.083Z,2023-03-26T16:21:03Z,4125198983,141,44.5,4125198985,212,20.9,4125198979,56,Center,4125198987,213,0.8,4125198981,140,85.8,4125198977,152,,4125198975,155,,4125198973,5,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882505,227,12,1,23,11,9ns699xp353c84r1g6epazycl,1,14.9,55.4,2023-03-26T16:21:03.641Z,2023-03-26T16:21:04Z,4125199017,212,20.5,4125199019,213,6.1,4125199015,141,50.1,4125199011,56,Back,4125199013,140,34.1,4125199021,15,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882515,174,1,1,23,13,9euoni3f3sh08tsplt2gh5dex,1,65.9,59.9,2023-03-26T16:21:04.875Z,2023-03-26T16:21:07Z,4125199057,56,Center,4125199059,140,53.7,4125199063,212,13.3,4125199061,141,54.9,4125199065,213,3.4,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882517,175,1,1,23,15,9euoni3f3sh08tsplt2gh5dex,0,53.9,54.2,2023-03-26T16:21:07.579Z,2023-03-26T16:22:52Z,4125199069,155,,4125199079,213,6.1,4125199071,56,Center,4125199077,212,28.1,4125199075,141,46.0,4125199073,140,80.1,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882527,228,12,1,23,18,9ns699xp353c84r1g6epazycl,1,20.1,57,2023-03-26T16:21:10.057Z,2023-03-26T16:21:11Z,4125199121,56,Back,4125199129,213,4.4,4125199139,15,,4125199127,212,16.7,4125199123,140,15.0,4125199125,141,33.7,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882533,229,49,1,23,21,9ns699xp353c84r1g6epazycl,1,15,28.6,2023-03-26T16:21:12.698Z,2023-03-26T16:21:12Z,,,,,,,,,,,,,,,,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882541,230,1,1,23,21,9ns699xp353c84r1g6epazycl,0,15,28.6,2023-03-26T16:21:13.257Z,2023-03-26T16:21:16Z,4125199219,141,11.1,4125199215,56,Back,4125199221,212,25.8,4125199223,213,5.8,4125199217,140,36.8,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882543,176,49,1,23,25,9euoni3f3sh08tsplt2gh5dex,1,63.7,88.6,2023-03-26T16:21:16.675Z,2023-03-26T16:21:16Z,,,,,,,,,,,,,,,,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882573,177,3,1,23,25,9euoni3f3sh08tsplt2gh5dex,1,63.5,89.2,2023-03-26T16:21:17.033Z,2023-03-26T16:21:21Z,4125199361,56,Left,4125199363,286,,4125199381,233,231,,,,,,,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882547,231,45,1,23,25,9ns699xp353c84r1g6epazycl,0,36.5,10.8,2023-03-26T16:21:17.033Z,2023-03-26T16:21:21Z,4125199385,233,177,4125199237,285,,4125199235,56,Back,,,,,,,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524882591,178,1,1,23,29,9euoni3f3sh08tsplt2gh5dex,1,81.8,95.4,2023-03-26T16:21:21.227Z,2023-03-26T16:21:24Z,4125199441,140,69.6,4125199439,56,Left,4125199447,213,3.2,4125199443,141,93.9,4125199445,212,12.9,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
