id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/16/value,qualifier/17/value
2497106849,355,1,2,51,23,b9ecgxh884j2ugjrxwvpym192,0,15.8,48.1,2023-01-14T12:09:21.956Z,2023-01-14T12:09:27Z,3976475169,141,54.0,3976475173,212,42.9,3976475163,56,Center,3976475183,1,,3976475179,213,0.1,3976475167,140,56.5,3976475161,199,,,,,dri6ywllr5aapmost881p4991,C. Ashurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497106861,649,44,2,51,26,bop6aslxmwvzsapdxsw3xbvfg,1,43.5,50.2,2023-01-14T12:09:25.230Z,2023-01-14T12:09:26Z,3976475255,233,356,3976475225,285,,3976475223,56,Back,,,,,,,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497106853,356,44,2,51,26,b9ecgxh884j2ugjrxwvpym192,0,56.5,49.8,2023-01-14T12:09:25.231Z,2023-01-14T12:09:27Z,3976475191,56,Center,3976475307,233,649,3976475193,286,,,,,,,,,,,,,,,,,7dqs072o1rqh9l8rv9nus4qtx,T. Simonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497106875,650,1,2,51,27,bop6aslxmwvzsapdxsw3xbvfg,0,43.5,54.5,2023-01-14T12:09:26.025Z,2023-01-14T12:09:27Z,3976475297,213,1.1,3976475295,212,21.9,3976475293,141,82.7,3976475291,140,53.5,3976475287,3,,3976475289,56,Left,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497106903,357,1,2,51,31,b9ecgxh884j2ugjrxwvpym192,1,53.8,21.2,2023-01-14T12:09:30.600Z,2023-01-14T12:09:33Z,3976475479,212,23.1,3976475475,140,31.8,3976475481,213,3.1,3976475473,56,Back,3976475477,141,23.1,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497106921,358,1,2,51,34,b9ecgxh884j2ugjrxwvpym192,1,31.8,23.1,2023-01-14T12:09:33.087Z,2023-01-14T12:09:37Z,3976475601,140,15.4,3976475599,56,Back,3976475603,141,46.4,3976475607,213,2.4,3976475605,212,23.4,,,,,,,,,,auqzv0poi2q7tcardivb21m8l,Ana Carol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497106963,359,1,2,51,38,b9ecgxh884j2ugjrxwvpym192,1,15.9,48.1,2023-01-14T12:09:37.343Z,2023-01-14T12:09:42Z,3976475829,56,Back,3976475831,140,29.9,3976475833,141,79.3,3976475835,212,25.8,3976475837,213,1.0,,,,,,,,,,dri6ywllr5aapmost881p4991,C. Ashurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107039,360,1,2,51,43,b9ecgxh884j2ugjrxwvpym192,1,32.2,84.1,2023-01-14T12:09:41.991Z,2023-01-14T12:09:55Z,3976476219,212,61.5,3976476215,140,90.3,3976476213,56,Left,3976476221,213,0.1,3976476217,141,96.0,3976476223,1,,3976476211,155,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107041,361,50,2,51,56,b9ecgxh884j2ugjrxwvpym192,1,91,84.4,2023-01-14T12:09:55.535Z,2023-01-14T12:09:58Z,3976476227,56,Left,3976476229,286,,3976476303,233,651,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107053,651,7,2,51,56,bop6aslxmwvzsapdxsw3xbvfg,1,9,15.6,2023-01-14T12:09:55.536Z,2023-01-14T12:09:58Z,3976476289,285,,3976476291,233,361,3976476287,56,Back,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107051,362,61,2,51,58,b9ecgxh884j2ugjrxwvpym192,1,98,85.4,2023-01-14T12:09:57.367Z,2023-01-14T12:09:57Z,3976476281,56,Left,,,,,,,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107059,652,1,2,51,59,bop6aslxmwvzsapdxsw3xbvfg,0,1.8,12.6,2023-01-14T12:09:57.785Z,2023-01-14T12:09:58Z,3976476313,212,2.4,3976476307,56,Back,3976476315,213,6.3,3976476309,140,4.1,3976476311,141,12.5,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107055,363,5,2,51,59,b9ecgxh884j2ugjrxwvpym192,0,101.4,86.8,2023-01-14T12:09:58.180Z,2023-01-14T12:10:00Z,3976476295,56,Left,3976476297,346,,3976476349,233,653,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107065,653,5,2,51,59,bop6aslxmwvzsapdxsw3xbvfg,1,-1.4,13.2,2023-01-14T12:09:58.180Z,2023-01-14T12:26:17Z,3976476329,56,Back,3976476341,233,363,3976476331,346,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107179,654,1,2,52,16,bop6aslxmwvzsapdxsw3xbvfg,1,4.6,41.3,2023-01-14T12:10:14.762Z,2023-01-14T12:10:21Z,3976476989,124,,3976476991,56,Back,3976477003,213,5.7,3976477015,237,,3976476993,140,14.8,3976476997,212,12.8,3976476995,141,31.0,,,,11so3nfejun31ajhmqjlwapqt,Sandra Paños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107213,655,1,2,52,22,bop6aslxmwvzsapdxsw3xbvfg,1,25.6,31.9,2023-01-14T12:10:21.258Z,2023-01-14T12:10:26Z,3976477153,140,27.7,3976477159,213,1.5,3976477157,212,21.3,3976477155,141,63.1,3976477151,56,Back,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107235,656,1,2,52,27,bop6aslxmwvzsapdxsw3xbvfg,1,36.8,66.9,2023-01-14T12:10:25.994Z,2023-01-14T12:10:28Z,3976477271,213,5.9,3976477269,212,25.2,3976477265,140,58.7,3976477263,56,Center,3976477267,141,51.9,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107245,657,1,2,52,30,bop6aslxmwvzsapdxsw3xbvfg,1,59.2,51.8,2023-01-14T12:10:28.825Z,2023-01-14T12:10:30Z,3976477323,56,Center,3976477329,212,7.4,3976477331,213,2.8,3976477327,141,55.2,3976477325,140,52.5,,,,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107287,658,1,2,52,31,bop6aslxmwvzsapdxsw3xbvfg,1,53.2,46.3,2023-01-14T12:10:30.106Z,2023-01-14T12:10:34Z,3976477507,141,5.8,3976477503,56,Right,3976477505,140,67.0,3976477509,212,31.1,3976477511,213,5.2,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107311,659,1,2,52,35,bop6aslxmwvzsapdxsw3xbvfg,0,80,5.8,2023-01-14T12:10:34.283Z,2023-01-14T12:10:38Z,3976477655,140,84.8,3976477659,212,39.0,3976477649,2,,3976477657,141,62.7,3976477663,1,,3976477653,56,Center,3976477661,213,1.4,3976477651,155,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107307,364,49,2,52,38,b9ecgxh884j2ugjrxwvpym192,1,15.9,36.9,2023-01-14T12:10:37.490Z,2023-01-14T12:10:37Z,,,,,,,,,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107335,365,1,2,52,40,b9ecgxh884j2ugjrxwvpym192,0,18.8,35.7,2023-01-14T12:10:38.772Z,2023-01-14T12:10:46Z,3976477789,141,34.2,3976477787,140,38.4,3976477791,212,20.6,3976477785,56,Back,3976477793,213,6.2,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107349,660,49,2,52,43,bop6aslxmwvzsapdxsw3xbvfg,1,60.8,70.2,2023-01-14T12:10:42.252Z,2023-01-14T12:10:42Z,,,,,,,,,,,,,,,,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107377,661,1,2,52,43,bop6aslxmwvzsapdxsw3xbvfg,1,60.8,70.2,2023-01-14T12:10:42.570Z,2023-01-14T12:10:45Z,3976477973,56,Left,3976477977,141,89.4,3976477981,213,0.9,3976477979,212,17.2,3976477975,140,71.4,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107409,662,1,2,52,46,bop6aslxmwvzsapdxsw3xbvfg,1,70.8,83.9,2023-01-14T12:10:45.658Z,2023-01-14T12:10:49Z,3976478155,212,8.9,3976478149,56,Center,3976478157,213,3.8,3976478153,141,76.0,3976478151,140,64.0,,,,,,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107419,663,1,2,52,50,bop6aslxmwvzsapdxsw3xbvfg,1,67.9,74.4,2023-01-14T12:10:49.274Z,2023-01-14T12:10:51Z,3976478207,140,69.2,3976478211,212,8.5,3976478205,56,Center,3976478213,213,4.9,3976478209,141,62.1,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107425,664,1,2,52,52,bop6aslxmwvzsapdxsw3xbvfg,0,69.4,62.1,2023-01-14T12:10:51.146Z,2023-01-14T12:10:52Z,3976478241,141,61.7,3976478245,213,6.2,3976478237,56,Center,3976478239,140,76.1,3976478243,212,7.0,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107427,366,8,2,52,54,b9ecgxh884j2ugjrxwvpym192,1,26.6,40.6,2023-01-14T12:10:52.872Z,2023-01-14T12:11:03Z,3976478251,56,Back,,,,,,,,,,,,,,,,,,,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107435,367,49,2,52,55,b9ecgxh884j2ugjrxwvpym192,1,28.5,34.6,2023-01-14T12:10:53.816Z,2023-01-14T12:10:53Z,,,,,,,,,,,,,,,,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107441,368,1,2,52,55,b9ecgxh884j2ugjrxwvpym192,1,28.5,34.6,2023-01-14T12:10:54.066Z,2023-01-14T12:10:55Z,3976478337,212,7.4,3976478335,141,42.8,3976478333,140,33.2,3976478339,213,0.8,3976478331,56,Back,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107465,369,1,2,52,56,b9ecgxh884j2ugjrxwvpym192,0,33.2,42.8,2023-01-14T12:10:55.036Z,2023-01-14T12:10:58Z,3976478431,141,29.1,3976478427,56,Center,3976478429,140,59.3,3976478435,213,6.0,3976478433,212,28.9,,,,,,,,,,4l0t0twvkms04gm3w3b2xvhsl,B. Ágústsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107463,665,49,2,52,58,bop6aslxmwvzsapdxsw3xbvfg,1,44.7,76.4,2023-01-14T12:10:57.453Z,2023-01-14T12:10:57Z,,,,,,,,,,,,,,,,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107503,666,1,2,53,4,bop6aslxmwvzsapdxsw3xbvfg,1,36.5,56.6,2023-01-14T12:11:02.731Z,2023-01-14T12:11:04Z,3976478629,212,10.3,3976478623,56,Back,3976478625,140,42.6,3976478627,141,68.5,3976478631,213,0.9,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107527,667,1,2,53,5,bop6aslxmwvzsapdxsw3xbvfg,1,42.6,68.5,2023-01-14T12:11:03.883Z,2023-01-14T12:11:07Z,3976478773,141,53.6,3976478765,56,Back,3976478777,213,4.6,3976478771,140,41.1,3976478775,212,10.3,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107567,668,1,2,53,8,bop6aslxmwvzsapdxsw3xbvfg,1,44.5,52.2,2023-01-14T12:11:06.971Z,2023-01-14T12:11:14Z,3976479017,141,71.4,3976479015,140,52.7,3976479021,213,1.0,3976479013,56,Center,3976479019,212,15.6,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107581,669,1,2,53,15,bop6aslxmwvzsapdxsw3xbvfg,1,75.1,85.1,2023-01-14T12:11:14.138Z,2023-01-14T12:11:16Z,3976479093,212,9.8,3976479095,213,0.8,3976479089,140,81.8,3976479091,141,95.1,3976479087,56,Left,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107595,670,1,2,53,17,bop6aslxmwvzsapdxsw3xbvfg,0,81.8,95,2023-01-14T12:11:15.883Z,2023-01-14T12:11:18Z,3976479155,141,80.5,3976479157,212,12.6,3976479159,213,5.4,3976479153,140,89.2,3976479151,56,Left,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107599,370,49,2,53,19,b9ecgxh884j2ugjrxwvpym192,1,11.4,17.3,2023-01-14T12:11:18.273Z,2023-01-14T12:11:18Z,,,,,,,,,,,,,,,,,,,,,,,,,auqzv0poi2q7tcardivb21m8l,Ana Carol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107643,371,1,2,53,21,b9ecgxh884j2ugjrxwvpym192,0,9.3,6.4,2023-01-14T12:11:20.001Z,2023-01-14T12:11:24Z,3976479433,213,6.3,3976479425,56,Back,3976479431,212,29.5,3976479427,140,37.4,3976479429,141,5.8,3976479423,155,,,,,,,,auqzv0poi2q7tcardivb21m8l,Ana Carol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107631,671,49,2,53,23,bop6aslxmwvzsapdxsw3xbvfg,1,62.3,93.5,2023-01-14T12:11:22.573Z,2023-01-14T12:11:22Z,,,,,,,,,,,,,,,,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107655,672,1,2,53,24,bop6aslxmwvzsapdxsw3xbvfg,1,62.3,93.5,2023-01-14T12:11:22.795Z,2023-01-14T12:11:24Z,3976479511,140,70.4,3976479517,213,0.0,3976479509,56,Left,3976479515,212,8.5,3976479513,141,93.8,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107679,673,1,2,53,26,bop6aslxmwvzsapdxsw3xbvfg,1,65.5,95.6,2023-01-14T12:11:24.683Z,2023-01-14T12:11:28Z,3976479639,140,66.0,3976479643,212,9.5,3976479645,213,4.8,3976479637,56,Left,3976479641,141,81.7,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107687,674,1,2,53,29,bop6aslxmwvzsapdxsw3xbvfg,0,65.9,73.6,2023-01-14T12:11:28.285Z,2023-01-14T12:11:30Z,3976479683,140,80.7,3976479679,155,,3976479689,213,5.6,3976479687,212,20.7,3976479685,141,53.4,3976479681,56,Center,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107705,372,1,2,53,31,b9ecgxh884j2ugjrxwvpym192,1,18.3,50.9,2023-01-14T12:11:30.289Z,2023-01-14T12:11:31Z,3976479787,56,Back,3976479791,141,46.9,3976479785,3,,3976479789,140,24.0,3976479795,213,5.9,3976479793,212,6.6,,,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107711,373,49,2,53,32,b9ecgxh884j2ugjrxwvpym192,1,24,46.9,2023-01-14T12:11:31.123Z,2023-01-14T12:11:31Z,,,,,,,,,,,,,,,,,,,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107727,374,1,2,53,33,b9ecgxh884j2ugjrxwvpym192,1,24,46.9,2023-01-14T12:11:31.806Z,2023-01-14T12:11:34Z,3976479907,140,32.8,3976479915,1,,3976479903,157,,3976479905,56,Back,3976479913,213,0.9,3976479909,141,64.0,3976479911,212,14.9,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107731,375,44,2,53,34,b9ecgxh884j2ugjrxwvpym192,1,34.6,61.6,2023-01-14T12:11:33.579Z,2023-01-14T12:11:34Z,3976479923,56,Back,3976479931,233,675,3976479925,285,,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107725,675,44,2,53,34,bop6aslxmwvzsapdxsw3xbvfg,0,65.4,38.4,2023-01-14T12:11:33.580Z,2023-01-14T12:11:35Z,3976479899,56,Center,3976479901,286,,3976479937,233,375,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107739,376,1,2,53,35,b9ecgxh884j2ugjrxwvpym192,0,32.8,64,2023-01-14T12:11:34.197Z,2023-01-14T12:11:35Z,3976479941,56,Back,3976479949,213,6.0,3976479939,3,,3976479943,140,47.7,3976479945,141,56.3,3976479947,212,16.5,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107747,676,1,2,53,37,bop6aslxmwvzsapdxsw3xbvfg,1,53.7,47.5,2023-01-14T12:11:36.123Z,2023-01-14T12:11:37Z,3976480003,213,0.5,3976479997,140,60.9,3976479995,56,Center,3976480001,212,8.7,3976479993,3,,3976479999,141,53.9,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107753,677,49,2,53,38,bop6aslxmwvzsapdxsw3xbvfg,1,61,54.9,2023-01-14T12:11:37.228Z,2023-01-14T12:11:37Z,,,,,,,,,,,,,,,,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107817,678,1,2,53,38,bop6aslxmwvzsapdxsw3xbvfg,1,61,54.9,2023-01-14T12:11:37.564Z,2023-01-14T12:11:44Z,3976480301,213,2.0,3976480299,212,11.8,3976480295,140,56.2,3976480297,141,70.6,3976480291,56,Center,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107843,679,1,2,53,45,bop6aslxmwvzsapdxsw3xbvfg,1,69.2,73.8,2023-01-14T12:11:44.556Z,2023-01-14T12:11:47Z,3976480441,140,72.8,3976480443,141,55.4,3976480439,56,Center,3976480445,212,13.1,3976480447,213,5.0,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107853,680,1,2,53,48,bop6aslxmwvzsapdxsw3xbvfg,1,72.8,55.4,2023-01-14T12:11:47.180Z,2023-01-14T12:11:48Z,3976480481,213,3.6,3976480479,212,16.3,3976480475,140,59.0,3976480473,56,Center,3976480477,141,44.5,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107859,681,1,2,53,49,bop6aslxmwvzsapdxsw3xbvfg,0,59,44.5,2023-01-14T12:11:48.395Z,2023-01-14T12:11:51Z,3976480533,141,24.6,3976480537,213,5.3,3976480535,212,16.8,3976480529,56,Center,3976480531,140,68.5,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107871,377,8,2,53,53,b9ecgxh884j2ugjrxwvpym192,1,34.7,75,2023-01-14T12:11:52.118Z,2023-01-14T12:11:52Z,3976480595,56,Back,,,,,,,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107875,378,49,2,53,53,b9ecgxh884j2ugjrxwvpym192,1,34.7,75,2023-01-14T12:11:52.517Z,2023-01-14T12:11:52Z,,,,,,,,,,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107893,379,3,2,53,55,b9ecgxh884j2ugjrxwvpym192,0,46.2,85.2,2023-01-14T12:11:53.996Z,2023-01-14T12:11:55Z,3976480673,286,,3976480755,233,682,3976480671,56,Back,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107899,682,7,2,53,55,bop6aslxmwvzsapdxsw3xbvfg,1,53.8,14.8,2023-01-14T12:11:53.997Z,2023-01-14T12:11:55Z,3976480697,167,,3976480703,285,,3976480701,56,Right,3976480731,233,379,,,,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107995,380,5,2,53,56,b9ecgxh884j2ugjrxwvpym192,1,38.8,101.5,2023-01-14T12:11:54.843Z,2023-01-14T12:26:17Z,3976481281,233,683,3976481275,347,,3976481273,56,Back,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497107901,683,5,2,53,56,bop6aslxmwvzsapdxsw3xbvfg,0,61.2,-1.5,2023-01-14T12:11:54.843Z,2023-01-14T12:12:11Z,3976481297,233,380,3976480711,56,Right,3976480713,347,,,,,,,,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497108001,381,1,2,54,11,b9ecgxh884j2ugjrxwvpym192,0,36.5,100,2023-01-14T12:12:10.507Z,2023-01-14T12:12:11Z,3976481323,213,6.1,3976481321,212,21.1,3976481315,56,Left,3976481317,140,56.2,3976481319,141,95.0,3976481313,107,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497108007,684,8,2,54,12,bop6aslxmwvzsapdxsw3xbvfg,1,42.6,4,2023-01-14T12:12:11.396Z,2023-01-14T12:14:46Z,3976481347,56,Back,,,,,,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497108081,382,5,2,54,13,b9ecgxh884j2ugjrxwvpym192,1,55.8,101.6,2023-01-14T12:12:12.245Z,2023-01-14T12:12:24Z,3976481699,347,,3976481697,56,Left,3976481705,233,685,,,,,,,,,,,,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497108017,685,5,2,54,13,bop6aslxmwvzsapdxsw3xbvfg,0,44.2,-1.6,2023-01-14T12:12:12.245Z,2023-01-14T12:26:17Z,3976481711,233,382,3976481393,56,Back,3976481395,347,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497108087,383,1,2,54,25,b9ecgxh884j2ugjrxwvpym192,0,57.4,100,2023-01-14T12:12:23.949Z,2023-01-14T12:12:25Z,3976481751,212,13.8,3976481747,140,70.0,3976481775,189,,3976481743,107,,3976481753,213,6.0,3976481745,56,Left,3976481749,141,95.9,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
