id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value
2536704655,172,61,1,17,19,1azk57wev30h044w949j46kpu,1,80.5,11.9,2023-04-21T18:47:24.508Z,2023-04-21T18:47:24Z,4206615207,56,Right,,,,,,,,,,,,,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536704673,173,61,1,17,21,1azk57wev30h044w949j46kpu,0,77.4,9.2,2023-04-21T18:47:26.428Z,2023-04-21T18:47:26Z,4206615275,56,Right,,,,,,,,,,,,,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536704699,153,49,1,17,22,eqaszp3lzhffqt4f8hmzov72j,1,30.2,78.5,2023-04-21T18:47:27.528Z,2023-04-21T18:47:27Z,,,,,,,,,,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536704721,154,1,1,17,22,eqaszp3lzhffqt4f8hmzov72j,1,30.2,78.5,2023-04-21T18:47:27.687Z,2023-04-21T18:47:29Z,4206615491,140,34.7,4206615497,213,1.1,4206615493,141,92.4,4206615489,56,Back,4206615495,212,10.6,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536704799,155,1,1,17,23,eqaszp3lzhffqt4f8hmzov72j,1,32.1,87.2,2023-04-21T18:47:29.175Z,2023-04-21T18:47:34Z,4206615967,140,14.9,4206615965,56,Back,4206615971,212,18.2,4206615969,141,83.4,4206615973,213,3.3,,,,,,,,,,bwefhg110kbph4g04in7ynu38,Astrid Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536704937,156,1,1,17,29,eqaszp3lzhffqt4f8hmzov72j,1,24.4,73.5,2023-04-21T18:47:34.487Z,2023-04-21T18:47:41Z,4206616561,141,50.3,4206616559,140,25.7,4206616565,213,4.8,4206616563,212,15.8,4206616557,56,Back,,,,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536704957,157,1,1,17,36,eqaszp3lzhffqt4f8hmzov72j,0,32.3,26.6,2023-04-21T18:47:41.544Z,2023-04-21T18:47:42Z,4206616677,140,64.9,4206616681,141,32.8,4206616673,56,Center,4206616687,1,,4206616671,155,,4206616683,212,34.5,4206616685,213,0.1,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536704997,174,1,1,17,38,1azk57wev30h044w949j46kpu,0,31.4,66,2023-04-21T18:47:44.314Z,2023-04-21T18:47:45Z,4206616851,141,66.3,4206616847,56,Center,4206616855,213,0.0,4206616853,212,25.6,4206616849,140,55.8,,,,,,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536705031,158,1,1,17,40,eqaszp3lzhffqt4f8hmzov72j,1,37.8,36.8,2023-04-21T18:47:46.248Z,2023-04-21T18:48:14Z,4206617049,212,30.6,4206617043,56,Center,4206617045,140,66.9,4206617051,213,0.1,4206617047,141,39.2,,,,,,,,,,eaebjxv5o929urb7nerrq9qtw,Andrea Carid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536705039,159,43,1,17,44,eqaszp3lzhffqt4f8hmzov72j,1,0,0,2023-04-21T18:47:50.087Z,2023-04-21T18:47:59Z,4206617537,144,61,4206617095,56,Center,,,,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536705085,160,4,1,17,44,eqaszp3lzhffqt4f8hmzov72j,1,69.1,33.8,2023-04-21T18:47:50.089Z,2023-04-21T18:47:57Z,4206617297,295,,4206617301,56,Center,4206617293,13,,4206617305,152,,4206617329,233,175,4206617307,286,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536705079,175,4,1,17,44,1azk57wev30h044w949j46kpu,0,30.9,66.2,2023-04-21T18:47:50.090Z,2023-04-21T18:48:18Z,4206617341,233,160,4206617279,56,Back,4206617283,285,,4206617277,295,,4206617281,152,,4206617275,13,,,,,,,,4u67uu52ej13738mz4dh9bj3e,Maite Zubieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536705619,161,13,1,18,29,eqaszp3lzhffqt4f8hmzov72j,1,64.5,35.8,2023-04-21T18:48:35.112Z,2023-04-21T18:49:03Z,4206621055,458,,4206621057,230,98.8,4206620131,26,,4206621049,102,40.5,4206620133,19,,4206620505,72,,4206621053,328,,4206621047,75,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,4206621059,231,47.5,,4206621051,103,4206620135,56,Center,,,,,,,,13.9,,,,,,,,,,,,
2536705633,162,5,1,18,31,eqaszp3lzhffqt4f8hmzov72j,0,101.2,40.1,2023-04-21T18:48:36.775Z,2023-04-21T18:48:38Z,4206620207,56,Center,4206620299,233,176,4206620209,346,,,,,,,,,,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536705643,176,5,1,18,31,1azk57wev30h044w949j46kpu,1,-1.2,59.9,2023-04-21T18:48:36.775Z,2023-04-21T18:53:18Z,4206620237,56,Back,4206620239,346,,4206620257,233,162,,,,,,,,,,,,,,,,4u67uu52ej13738mz4dh9bj3e,Maite Zubieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536705973,177,1,1,18,57,1azk57wev30h044w949j46kpu,0,5.3,57.3,2023-04-21T18:49:02.714Z,2023-04-21T18:49:06Z,4206621945,74,,4206621943,1,,4206621935,140,54.7,4206621933,56,Center,4206621937,141,66.1,4206621931,124,,4206621941,213,0.1,4206621939,212,52.2,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706031,163,1,1,19,1,eqaszp3lzhffqt4f8hmzov72j,1,47.3,33.1,2023-04-21T18:49:06.600Z,2023-04-21T18:49:10Z,4206622269,213,1.7,4206622261,141,52.2,4206622257,140,45.6,4206622263,212,13.1,4206622253,56,Back,,,,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706037,164,1,1,19,4,eqaszp3lzhffqt4f8hmzov72j,0,45.6,52.2,2023-04-21T18:49:09.975Z,2023-04-21T18:49:11Z,4206622315,140,68.3,4206622313,56,Center,4206622317,141,49.9,4206622311,3,,4206622321,213,6.2,4206622319,212,23.9,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706119,178,1,1,19,5,1azk57wev30h044w949j46kpu,0,35.4,46.6,2023-04-21T18:49:11.289Z,2023-04-21T18:49:16Z,4206622711,56,Center,4206622721,1,,4206622719,213,0.2,4206622717,212,58.2,4206622709,155,,4206622713,140,89.4,4206622715,141,65.8,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706123,165,52,1,19,11,eqaszp3lzhffqt4f8hmzov72j,1,13.8,39.5,2023-04-21T18:49:16.423Z,2023-04-21T18:49:16Z,,,,,,,,,,,,,,,,,,,,,,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706205,166,1,1,19,12,eqaszp3lzhffqt4f8hmzov72j,1,13.8,39.5,2023-04-21T18:49:17.591Z,2023-04-21T18:49:22Z,4206623157,123,,4206623167,213,1.4,4206623165,212,19.6,4206623163,141,68.0,4206623161,140,16.8,4206623159,56,Back,,,,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706231,167,1,1,19,16,eqaszp3lzhffqt4f8hmzov72j,0,24.1,65.3,2023-04-21T18:49:22.391Z,2023-04-21T18:49:24Z,4206623299,56,Back,4206623307,213,6.3,4206623303,141,64.7,4206623305,212,24.5,4206623301,140,47.4,,,,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706247,179,49,1,19,18,1azk57wev30h044w949j46kpu,1,52.9,35.4,2023-04-21T18:49:24.281Z,2023-04-21T18:49:24Z,,,,,,,,,,,,,,,,,,,,,,,,,4u67uu52ej13738mz4dh9bj3e,Maite Zubieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706303,180,1,1,19,20,1azk57wev30h044w949j46kpu,0,56.7,25.5,2023-04-21T18:49:25.529Z,2023-04-21T18:49:28Z,4206623671,140,91.0,4206623679,1,,4206623669,56,Right,4206623675,212,40.4,4206623673,141,0.0,4206623677,213,5.8,,,,,,,4u67uu52ej13738mz4dh9bj3e,Maite Zubieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706547,168,5,1,19,23,eqaszp3lzhffqt4f8hmzov72j,1,10,101,2023-04-21T18:49:28.792Z,2023-04-21T18:53:18Z,4206624913,347,,4206624911,56,Back,4206637659,233,181,,,,,,,,,,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706305,181,5,1,19,23,1azk57wev30h044w949j46kpu,0,90,-1,2023-04-21T18:49:28.792Z,2023-04-21T18:53:17Z,4206623683,56,Right,4206623685,347,,4206637701,233,168,,,,,,,,,,,,,,,,4u67uu52ej13738mz4dh9bj3e,Maite Zubieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706639,169,1,1,19,42,eqaszp3lzhffqt4f8hmzov72j,0,11,100,2023-04-21T18:49:48.183Z,2023-04-21T18:49:52Z,4206625363,140,24.7,4206625365,141,96.6,4206625367,212,14.6,4206625359,107,,4206625361,56,Back,4206625369,213,6.1,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706647,182,44,1,19,44,1azk57wev30h044w949j46kpu,1,73.6,4.6,2023-04-21T18:49:50.266Z,2023-04-21T18:49:51Z,4206625407,56,Right,4206625411,286,,4206625519,233,170,,,,,,,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706661,170,44,1,19,44,eqaszp3lzhffqt4f8hmzov72j,0,26.4,95.4,2023-04-21T18:49:50.267Z,2023-04-21T18:49:52Z,4206625467,285,,4206625571,233,182,4206625465,56,Back,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706675,183,1,1,19,45,1azk57wev30h044w949j46kpu,0,72.5,4.3,2023-04-21T18:49:50.537Z,2023-04-21T18:49:52Z,4206625531,3,,4206625541,213,0.1,4206625539,212,10.6,4206625537,141,6.2,4206625535,140,82.5,4206625533,56,Right,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706695,171,1,1,19,47,eqaszp3lzhffqt4f8hmzov72j,1,8.6,86.9,2023-04-21T18:49:52.536Z,2023-04-21T18:49:53Z,4206625651,3,,4206625659,212,8.6,4206625661,213,1.0,4206625653,56,Back,4206625655,140,12.7,4206625657,141,97.8,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706729,172,1,1,19,48,eqaszp3lzhffqt4f8hmzov72j,1,12.7,97.8,2023-04-21T18:49:53.655Z,2023-04-21T18:49:57Z,4206625857,141,97.8,4206625845,56,Back,4206625851,140,24.2,4206625865,213,0,4206625861,212,12.1,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706747,173,1,1,19,52,eqaszp3lzhffqt4f8hmzov72j,1,27.6,87.6,2023-04-21T18:49:57.511Z,2023-04-21T18:49:59Z,4206625973,141,95.3,4206625975,212,7.1,4206625969,56,Back,4206625977,213,2.3,4206625971,140,23.0,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706763,174,1,1,19,53,eqaszp3lzhffqt4f8hmzov72j,0,23.1,88.8,2023-04-21T18:49:59.319Z,2023-04-21T18:50:02Z,4206626061,140,54.4,4206626059,56,Left,4206626069,1,,4206626067,213,0,4206626065,212,32.9,4206626063,141,88.8,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706795,184,1,1,19,56,1azk57wev30h044w949j46kpu,1,47,9.8,2023-04-21T18:50:02.105Z,2023-04-21T18:50:04Z,4206626245,140,61.6,4206626249,212,15.4,4206626243,56,Right,4206626247,141,7.7,4206626251,213,6.2,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706801,185,49,1,19,58,1azk57wev30h044w949j46kpu,1,61.6,7.6,2023-04-21T18:50:03.899Z,2023-04-21T18:50:04Z,,,,,,,,,,,,,,,,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706807,186,43,1,20,0,1azk57wev30h044w949j46kpu,1,0,0,2023-04-21T18:50:05.576Z,2023-04-21T18:51:02Z,4206626307,56,Right,4206629807,144,61,,,,,,,,,,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706825,187,1,1,20,0,1azk57wev30h044w949j46kpu,1,56.1,7.7,2023-04-21T18:50:06.153Z,2023-04-21T18:50:07Z,4206626405,141,11.6,4206626403,140,41.7,4206626409,213,3.0,4206626401,56,Back,4206626407,212,15.4,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706827,175,43,1,20,0,eqaszp3lzhffqt4f8hmzov72j,1,0,0,2023-04-21T18:50:06.359Z,2023-04-21T18:51:03Z,4206626419,140,56.1,4206626421,141,91.7,4206626417,56,Left,4206626423,212,17.9,4206626425,213,6.3,4206629923,144,1,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706851,188,1,1,20,1,1azk57wev30h044w949j46kpu,1,41.7,11.6,2023-04-21T18:50:06.953Z,2023-04-21T18:50:08Z,4206626559,140,53.9,4206626561,141,31.3,4206626563,212,18.5,4206626565,213,0.8,4206626557,56,Center,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706869,189,1,1,20,3,1azk57wev30h044w949j46kpu,0,53.9,31.3,2023-04-21T18:50:08.457Z,2023-04-21T18:53:18Z,4206626667,213,1.9,4206626661,140,44.2,4206626659,56,Back,4206626665,212,27.6,4206626663,141,69.1,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706899,176,8,1,20,5,eqaszp3lzhffqt4f8hmzov72j,1,61,32.9,2023-04-21T18:50:11.223Z,2023-04-21T18:50:11Z,4206626801,56,Center,,,,,,,,,,,,,,,,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706905,177,49,1,20,6,eqaszp3lzhffqt4f8hmzov72j,1,61,32.9,2023-04-21T18:50:11.623Z,2023-04-21T18:50:11Z,,,,,,,,,,,,,,,,,,,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706963,178,1,1,20,6,eqaszp3lzhffqt4f8hmzov72j,1,61,32.9,2023-04-21T18:50:11.767Z,2023-04-21T18:50:15Z,4206627103,141,51.6,4206627105,212,18.5,4206627099,56,Center,4206627107,213,0.8,4206627101,140,73.8,,,,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706965,179,43,1,20,10,eqaszp3lzhffqt4f8hmzov72j,1,0,0,2023-04-21T18:50:15.542Z,2023-04-21T18:50:23Z,4206627111,56,Center,4206627545,144,61,,,,,,,,,,,,,,,,,,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536707005,180,4,1,20,10,eqaszp3lzhffqt4f8hmzov72j,1,76.1,46.8,2023-04-21T18:50:15.726Z,2023-04-21T18:50:25Z,4206627301,56,Center,4206627317,233,190,4206627297,13,,4206627305,286,,4206627303,152,,4206627299,294,,,,,,,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536706975,190,4,1,20,10,1azk57wev30h044w949j46kpu,0,23.9,53.2,2023-04-21T18:50:15.727Z,2023-04-21T18:53:20Z,4206628601,294,,4206627147,56,Back,4206627145,13,,4206627153,285,,4206627337,233,180,4206627149,152,,,,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536707041,191,17,1,20,14,1azk57wev30h044w949j46kpu,1,0,0,2023-04-21T18:50:19.593Z,2023-04-21T18:50:41Z,4206628485,393,,4206627489,13,243,4206627485,31,,,,,,,,,,,,,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536707667,181,15,1,21,11,eqaszp3lzhffqt4f8hmzov72j,1,72.8,48.2,2023-04-21T18:51:17.416Z,2023-04-21T18:53:20Z,4206630779,18,,4206633347,82,,4206633961,231,48.2,4206633949,103,19,4206630781,56,Center,4206633957,147,49.1,4206633955,146,84.2,4206633343,20,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,4206633945,78,,,4206637929,233,4206633951,328,,4206633959,230,4206633947,102,4206630777,26,,192,98.6,4206633953,458,,50.3,,,,,,,
2536707721,192,10,1,21,12,1azk57wev30h044w949j46kpu,1,16.3,65.2,2023-04-21T18:51:17.516Z,2023-04-21T18:53:20Z,4206631061,94,,4206631063,56,Back,4206637941,233,181,,,,,,,,,,,,,,,,4u67uu52ej13738mz4dh9bj3e,Maite Zubieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536707713,182,1,1,21,15,eqaszp3lzhffqt4f8hmzov72j,0,70.8,41.5,2023-04-21T18:51:21.286Z,2023-04-21T18:52:44Z,4206631037,212,17.9,4206631031,56,Center,4206631039,213,5.7,4206631033,140,85.0,4206631035,141,27.0,,,,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536707715,183,43,1,21,17,eqaszp3lzhffqt4f8hmzov72j,1,0,0,2023-04-21T18:51:22.649Z,2023-04-21T18:52:21Z,4206631043,56,Center,4206634165,144,61,,,,,,,,,,,,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536707747,193,1,1,21,19,1azk57wev30h044w949j46kpu,1,10.3,68,2023-04-21T18:51:25.386Z,2023-04-21T18:52:41Z,4206633939,212,13.4,4206633941,213,0.6,4206633931,3,,4206633937,141,79.3,4206633933,56,Back,4206633935,140,20.8,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536707761,194,49,1,21,21,1azk57wev30h044w949j46kpu,1,29.3,91.1,2023-04-21T18:51:27.097Z,2023-04-21T18:51:27Z,,,,,,,,,,,,,,,,,,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536707777,195,1,1,21,21,1azk57wev30h044w949j46kpu,1,29.3,91.1,2023-04-21T18:51:27.224Z,2023-04-21T18:51:27Z,4206631347,141,88.4,4206631351,213,3.3,4206631349,212,10.1,4206631343,56,Back,4206631345,140,19.8,,,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536707801,196,1,1,21,22,1azk57wev30h044w949j46kpu,1,19.8,88.4,2023-04-21T18:51:27.864Z,2023-04-21T18:51:30Z,4206631487,213,5.7,4206631483,141,74.7,4206631485,212,16.4,4206631479,56,Back,4206631481,140,32.7,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536707803,197,50,1,21,24,1azk57wev30h044w949j46kpu,1,35.4,72,2023-04-21T18:51:30.383Z,2023-04-21T18:51:33Z,4206631625,286,,4206631621,233,184,4206631495,56,Back,,,,,,,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536707817,184,7,1,21,24,eqaszp3lzhffqt4f8hmzov72j,1,64.6,28,2023-04-21T18:51:30.384Z,2023-04-21T18:51:32Z,4206631563,285,,4206631607,233,197,4206631561,56,Center,,,,,,,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536707821,185,49,1,21,26,eqaszp3lzhffqt4f8hmzov72j,1,58.9,37.1,2023-04-21T18:51:31.944Z,2023-04-21T18:51:32Z,,,,,,,,,,,,,,,,,,,,,,,,,eaebjxv5o929urb7nerrq9qtw,Andrea Carid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536707877,186,1,1,21,26,eqaszp3lzhffqt4f8hmzov72j,1,58.9,37.1,2023-04-21T18:51:32.214Z,2023-04-21T18:51:35Z,4206631859,141,49.6,4206631855,56,Center,4206631861,212,13.5,4206631863,213,0.7,4206631857,140,68.9,,,,,,,,,,eaebjxv5o929urb7nerrq9qtw,Andrea Carid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536707919,187,1,1,21,30,eqaszp3lzhffqt4f8hmzov72j,1,71.4,65.4,2023-04-21T18:51:35.783Z,2023-04-21T18:51:39Z,4206632081,140,79.9,4206632083,141,61.5,4206632089,213,6.0,4206632079,56,Center,4206632087,212,9.3,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536707925,188,1,1,21,34,eqaszp3lzhffqt4f8hmzov72j,0,96.3,85.7,2023-04-21T18:51:39.750Z,2023-04-21T18:51:41Z,4206632125,140,96.1,4206632123,56,Left,4206632127,141,79.2,4206632231,286,,4206632121,155,,4206632131,213,4.7,4206632227,233,198,4206632129,212,4.4,bwefhg110kbph4g04in7ynu38,Astrid Álvarez,4206632119,2,,,4206632225,236,,,,,,,,,,,,,,,,,,,,,,,
2536707931,198,12,1,21,34,1azk57wev30h044w949j46kpu,1,5.4,17.3,2023-04-21T18:51:39.850Z,2023-04-21T18:51:42Z,4206632155,56,Back,4206632153,185,,4206632285,233,188,,,,,,,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536707935,189,61,1,21,35,eqaszp3lzhffqt4f8hmzov72j,1,96.7,82.7,2023-04-21T18:51:41.047Z,2023-04-21T18:51:41Z,4206632177,56,Left,,,,,,,,,,,,,,,,,,,,,,bwefhg110kbph4g04in7ynu38,Astrid Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536707949,190,5,1,21,36,eqaszp3lzhffqt4f8hmzov72j,0,101.2,82.4,2023-04-21T18:51:41.864Z,2023-04-21T18:51:45Z,4206632297,56,Left,4206632517,233,199,4206632299,346,,,,,,,,,,,,,,,,,bwefhg110kbph4g04in7ynu38,Astrid Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536707959,199,5,1,21,36,1azk57wev30h044w949j46kpu,1,-1.2,17.6,2023-04-21T18:51:41.864Z,2023-04-21T18:53:18Z,4206632343,56,Back,4206632513,233,190,4206632503,346,,,,,,,,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536708267,200,1,1,22,11,1azk57wev30h044w949j46kpu,1,5.3,50,2023-04-21T18:52:17.368Z,2023-04-21T18:52:19Z,4206634073,141,66.9,4206634075,212,43.9,4206634069,56,Back,4206634077,213,0.3,4206634079,1,,4206634083,74,,4206634071,140,45.7,4206634067,124,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536708303,201,1,1,22,13,1azk57wev30h044w949j46kpu,0,45.7,66.9,2023-04-21T18:52:19.368Z,2023-04-21T18:52:21Z,4206634257,213,0.2,4206634249,56,Center,4206634255,212,34.1,4206634253,141,75.3,4206634245,3,,4206634251,140,77.7,4206634247,168,,4206634259,1,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536708307,191,49,1,22,17,eqaszp3lzhffqt4f8hmzov72j,1,21.9,27.1,2023-04-21T18:52:22.694Z,2023-04-21T18:52:22Z,,,,,,,,,,,,,,,,,,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536708323,192,1,1,22,17,eqaszp3lzhffqt4f8hmzov72j,1,21.9,27.1,2023-04-21T18:52:22.967Z,2023-04-21T18:52:24Z,4206634367,56,Back,4206634369,140,10.1,4206634371,141,39.8,4206634373,212,15.1,4206634375,213,2.5,,,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
