id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2487981501,141,49,1,12,14,9euoni3f3sh08tsplt2gh5dex,1,70,15.5,2022-11-27T13:11:12.661Z,2022-11-27T13:11:13Z,,,,,,,,,,,,,,,,,,,,,,,,,ett23u47w9fthjjrlprw0u505,G. García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487981515,142,1,1,12,14,9euoni3f3sh08tsplt2gh5dex,1,70,15.5,2022-11-27T13:11:12.987Z,2022-11-27T13:11:16Z,3928193527,213,2.3,3928193519,56,Center,3928193521,140,63.7,3928193525,212,10.3,3928193523,141,27.2,,,,,,,,,,ett23u47w9fthjjrlprw0u505,G. García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487981523,143,1,1,12,17,9euoni3f3sh08tsplt2gh5dex,1,63.7,27.2,2022-11-27T13:11:15.893Z,2022-11-27T13:11:17Z,3928193571,212,26.4,3928193567,140,62.2,3928193565,56,Center,3928193573,213,1.6,3928193569,141,66.0,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487981533,144,1,1,12,19,9euoni3f3sh08tsplt2gh5dex,1,62.2,66,2022-11-27T13:11:17.497Z,2022-11-27T13:11:18Z,3928193601,141,68.9,3928193597,56,Center,3928193603,212,8.7,3928193599,140,70.3,3928193605,213,0.2,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487981557,145,2,1,12,20,9euoni3f3sh08tsplt2gh5dex,1,70.3,68.9,2022-11-27T13:11:18.361Z,2022-11-27T13:11:44Z,3928194633,7,5m8q057u3ek6rjdpmlu98uesq,3928193741,56,Center,3928193743,140,79.5,3928193745,141,68.0,,,,,,,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487981617,118,55,1,12,20,e7p3lxg97gac51s71hotzi0a5,1,23.1,30.6,2022-11-27T13:11:18.362Z,2022-11-27T15:04:13Z,,,,,,,,,,,,,,,,,,,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487981553,116,43,1,12,22,e7p3lxg97gac51s71hotzi0a5,1,0,0,2022-11-27T13:11:20.528Z,2022-11-27T13:11:32Z,3928193707,56,Back,3928194223,144,8,,,,,,,,,,,,,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487981577,117,43,1,12,24,e7p3lxg97gac51s71hotzi0a5,1,0,0,2022-11-27T13:11:23.248Z,2022-11-27T13:11:30Z,3928194115,144,49,,,,,,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487981735,119,1,1,12,41,e7p3lxg97gac51s71hotzi0a5,1,26.4,32.1,2022-11-27T13:11:39.856Z,2022-11-27T15:04:15Z,3928194731,213,1.6,3928194723,56,Back,3928194725,140,24.8,3928194729,212,21.7,3928194721,241,,3928194719,5,,3928194727,141,63.9,3928194749,189,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487981751,120,1,1,12,52,e7p3lxg97gac51s71hotzi0a5,1,30.6,55.5,2022-11-27T13:11:50.512Z,2022-11-27T15:04:16Z,3928194809,141,46.6,3928194811,212,36.2,3928194815,1,,3928194807,140,64.6,3928194805,56,Center,3928194813,213,6.1,,,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487981779,121,1,1,12,56,e7p3lxg97gac51s71hotzi0a5,1,66.1,38.2,2022-11-27T13:11:54.960Z,2022-11-27T13:12:01Z,3928194975,212,19.4,3928194973,141,13.4,3928194977,213,5.2,3928194969,56,Right,3928194971,140,75.2,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487981787,122,1,1,13,3,e7p3lxg97gac51s71hotzi0a5,0,90.2,24.7,2022-11-27T13:12:01.344Z,2022-11-27T13:12:02Z,3928195007,141,35.5,3928195001,155,,3928195009,212,7.4,3928195003,56,Center,3928194999,2,,3928195005,140,91.2,3928195011,213,1.4,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487981803,146,49,1,13,6,9euoni3f3sh08tsplt2gh5dex,1,9.3,65.4,2022-11-27T13:12:04.294Z,2022-11-27T13:12:04Z,,,,,,,,,,,,,,,,,,,,,,,,,bwjqs0orziydksase1flhedt6,Ana Tejada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487981845,147,1,1,13,6,9euoni3f3sh08tsplt2gh5dex,1,9.3,65.4,2022-11-27T13:12:04.827Z,2022-11-27T13:12:09Z,3928195293,141,68.6,3928195295,212,18.1,3928195289,56,Back,3928195297,213,0.1,3928195299,1,,3928195291,140,26.4,3928195287,157,,,,,bwjqs0orziydksase1flhedt6,Ana Tejada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487981877,148,1,1,13,11,9euoni3f3sh08tsplt2gh5dex,1,28.5,68.7,2022-11-27T13:12:09.791Z,2022-11-27T13:12:15Z,3928195461,212,16.6,3928195455,56,Back,3928195457,140,36.4,3928195463,213,1.0,3928195459,141,89.9,,,,,,,,,,5axvazbhm6wsgpbpgt1gmaj11,Gemma Gili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487981881,149,4,1,13,14,9euoni3f3sh08tsplt2gh5dex,1,46,76.2,2022-11-27T13:12:12.959Z,2022-11-27T13:12:18Z,3928195483,295,,3928195491,152,,3928195477,13,,3928195591,233,123,3928195489,56,Back,3928195493,286,,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487981887,123,4,1,13,14,e7p3lxg97gac51s71hotzi0a5,0,54,23.8,2022-11-27T13:12:12.960Z,2022-11-27T13:12:18Z,3928195535,13,,3928195595,233,149,3928195541,152,,3928195537,295,,3928195543,285,,3928195539,56,Center,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487981923,124,17,1,13,20,e7p3lxg97gac51s71hotzi0a5,1,0,0,2022-11-27T13:12:18.673Z,2022-11-27T13:12:22Z,3928195703,31,,3928195705,393,,3928195707,13,243,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982043,150,1,1,13,47,9euoni3f3sh08tsplt2gh5dex,1,56,73.1,2022-11-27T13:12:45.844Z,2022-11-27T13:12:48Z,3928196483,140,43.4,3928196485,141,69.3,3928196477,5,,3928196479,152,,3928196487,212,13.5,3928196481,56,Back,3928196489,213,3.3,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982063,151,1,1,13,50,9euoni3f3sh08tsplt2gh5dex,1,44,62.6,2022-11-27T13:12:48.494Z,2022-11-27T13:12:54Z,3928196565,140,42.3,3928196563,56,Back,3928196569,212,18.0,3928196567,141,36.2,3928196571,213,4.6,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982073,152,1,1,13,56,9euoni3f3sh08tsplt2gh5dex,1,53.7,30.8,2022-11-27T13:12:54.304Z,2022-11-27T13:12:58Z,3928196623,140,55.8,3928196627,212,17.1,3928196625,141,5.9,3928196621,56,Right,3928196629,213,4.8,,,,,,,,,,bwjqs0orziydksase1flhedt6,Ana Tejada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982083,153,1,1,14,0,9euoni3f3sh08tsplt2gh5dex,1,49.3,9.8,2022-11-27T13:12:58.372Z,2022-11-27T13:13:01Z,3928196707,140,32.1,3928196713,213,2.4,3928196705,56,Back,3928196711,212,24.2,3928196709,141,33.4,,,,,,,,,,9bzg6jfuapjzhmurucmkiz7fu,J. Le Guilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982093,154,1,1,14,3,9euoni3f3sh08tsplt2gh5dex,1,32.9,34.9,2022-11-27T13:13:01.573Z,2022-11-27T13:13:04Z,3928196751,212,19.4,3928196749,141,63.5,3928196747,140,33.0,3928196745,56,Back,3928196753,213,1.6,,,,,,,,,,bwjqs0orziydksase1flhedt6,Ana Tejada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982107,155,1,1,14,6,9euoni3f3sh08tsplt2gh5dex,0,37.3,63.8,2022-11-27T13:13:04.325Z,2022-11-27T13:13:08Z,3928196815,155,,3928196817,56,Left,3928196821,141,88.8,3928196825,213,0.3,3928196827,1,,3928196823,212,68.7,3928196819,140,100.0,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982113,125,5,1,14,10,e7p3lxg97gac51s71hotzi0a5,1,-0.6,16,2022-11-27T13:13:08.441Z,2022-11-27T13:49:45Z,3928196849,346,,3928196847,56,Back,3928196873,233,156,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982111,156,5,1,14,10,9euoni3f3sh08tsplt2gh5dex,0,100.6,84,2022-11-27T13:13:08.441Z,2022-11-27T13:13:10Z,3928196839,346,,3928196883,233,125,3928196837,56,Left,,,,,,,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982261,126,1,1,14,36,e7p3lxg97gac51s71hotzi0a5,1,4.5,51.6,2022-11-27T13:13:34.751Z,2022-11-27T13:13:39Z,3928197775,141,47.5,3928197773,140,6.3,3928197777,212,3.4,3928197769,124,,3928197783,237,,3928197771,56,Back,3928197779,213,5.3,,,,9cogvg029tq6m0ccqah1px7qi,Montse Quesada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982269,127,1,1,14,41,e7p3lxg97gac51s71hotzi0a5,0,12.7,47.9,2022-11-27T13:13:39.663Z,2022-11-27T15:05:16Z,3928197811,140,23.3,3928197809,56,Back,3928197813,141,22.8,3928197817,213,5.3,3928197815,212,20.4,,,,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982277,157,49,1,14,43,9euoni3f3sh08tsplt2gh5dex,1,74.3,74.9,2022-11-27T13:13:41.742Z,2022-11-27T13:13:41Z,,,,,,,,,,,,,,,,,,,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982291,158,15,1,14,43,9euoni3f3sh08tsplt2gh5dex,1,74.9,72.2,2022-11-27T13:13:42.104Z,2022-11-27T13:13:51Z,3928198207,215,,3928198213,147,70.6,3928198041,20,,3928198215,230,98.5,3928197931,56,Center,3928198047,233,128,3928198209,458,,3928198201,76,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,3928197927,22,,3928197929,18,,3928198205,103,19,3928198217,231,3928198203,102,53.6,3928198045,82,49.8,3928198211,146,77.1,,,,,,,,,,,
2487982297,128,10,1,14,43,e7p3lxg97gac51s71hotzi0a5,1,22.8,36.6,2022-11-27T13:13:42.204Z,2022-11-27T13:13:47Z,3928197973,56,Back,3928198101,233,158,3928197971,94,,,,,,,,,,,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982319,129,52,1,14,48,e7p3lxg97gac51s71hotzi0a5,1,7.9,52.8,2022-11-27T13:13:46.912Z,2022-11-27T13:13:47Z,,,,,,,,,,,,,,,,,,,,,,,,,9cogvg029tq6m0ccqah1px7qi,Montse Quesada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982417,130,1,1,15,3,e7p3lxg97gac51s71hotzi0a5,1,13.2,44,2022-11-27T13:14:02.271Z,2022-11-27T13:14:05Z,3928198669,199,,3928198677,212,33.1,3928198679,213,6.1,3928198671,56,Back,3928198673,140,44.2,3928198675,141,35.2,3928198681,1,,,,,9cogvg029tq6m0ccqah1px7qi,Montse Quesada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982423,131,1,1,15,7,e7p3lxg97gac51s71hotzi0a5,0,44.2,35.2,2022-11-27T13:14:05.694Z,2022-11-27T13:14:06Z,3928198693,3,,3928198703,213,1.6,3928198695,56,Back,3928198697,140,44.2,3928198699,141,57.5,3928198701,212,15.2,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982439,159,49,1,15,10,9euoni3f3sh08tsplt2gh5dex,1,57.7,43.1,2022-11-27T13:14:08.615Z,2022-11-27T13:14:08Z,,,,,,,,,,,,,,,,,,,,,,,,,7lto783h9yi1uhb9wuxzem63u,Cecilia Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982475,132,45,1,15,10,e7p3lxg97gac51s71hotzi0a5,0,41.4,57.8,2022-11-27T13:14:09.136Z,2022-11-27T13:14:44Z,3928198993,285,,3928198991,56,Back,3928199013,233,160,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982463,160,3,1,15,10,9euoni3f3sh08tsplt2gh5dex,1,58.6,42.2,2022-11-27T13:14:09.136Z,2022-11-27T13:14:12Z,3928198939,56,Center,3928199009,233,132,3928198941,286,,,,,,,,,,,,,,,,,7lto783h9yi1uhb9wuxzem63u,Cecilia Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982481,161,1,1,15,12,9euoni3f3sh08tsplt2gh5dex,1,55.9,48.5,2022-11-27T13:14:10.964Z,2022-11-27T13:14:12Z,3928199031,140,44.4,3928199037,213,2.8,3928199029,56,Back,3928199035,212,12.9,3928199033,141,55.1,,,,,,,,,,7lto783h9yi1uhb9wuxzem63u,Cecilia Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982501,162,1,1,15,14,9euoni3f3sh08tsplt2gh5dex,1,44.4,55.1,2022-11-27T13:14:12.604Z,2022-11-27T13:14:15Z,3928199157,141,38.3,3928199155,140,39.8,3928199161,213,4.3,3928199153,56,Back,3928199159,212,12.4,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982523,163,1,1,15,17,9euoni3f3sh08tsplt2gh5dex,1,38.9,35.2,2022-11-27T13:14:15.311Z,2022-11-27T13:14:17Z,3928199247,56,Back,3928199253,212,11.9,3928199255,213,4.8,3928199251,141,17.9,3928199249,140,40.4,,,,,,,,,,bwjqs0orziydksase1flhedt6,Ana Tejada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982573,164,1,1,15,19,9euoni3f3sh08tsplt2gh5dex,1,39.4,18.2,2022-11-27T13:14:17.644Z,2022-11-27T13:14:24Z,3928199503,213,1.8,3928199495,56,Back,3928199497,140,34.5,3928199501,212,24.2,3928199499,141,53.0,,,,,,,,,,9bzg6jfuapjzhmurucmkiz7fu,J. Le Guilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982587,165,1,1,15,25,9euoni3f3sh08tsplt2gh5dex,1,36.7,62.9,2022-11-27T13:14:24.086Z,2022-11-27T13:14:26Z,3928199579,213,5.3,3928199571,56,Back,3928199577,212,12.6,3928199575,141,47.2,3928199573,140,43.0,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982607,166,1,1,15,28,9euoni3f3sh08tsplt2gh5dex,1,43,47.2,2022-11-27T13:14:26.613Z,2022-11-27T13:14:30Z,3928199687,140,39.9,3928199685,56,Back,3928199691,212,11.4,3928199689,141,31.1,3928199693,213,4.4,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982639,167,1,1,15,32,9euoni3f3sh08tsplt2gh5dex,1,52,27.8,2022-11-27T13:14:30.340Z,2022-11-27T13:14:36Z,3928199829,212,20.0,3928199827,141,7.3,3928199831,213,5.5,3928199823,56,Right,3928199825,140,65.7,,,,,,,,,,bwjqs0orziydksase1flhedt6,Ana Tejada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982651,168,1,1,15,38,9euoni3f3sh08tsplt2gh5dex,1,65.7,7.3,2022-11-27T13:14:36.452Z,2022-11-27T13:14:40Z,3928199893,155,,3928199895,56,Right,3928199901,212,18.2,3928199903,213,0.1,3928199897,140,83.0,3928199899,141,9.5,,,,,,,ett23u47w9fthjjrlprw0u505,G. García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982661,169,1,1,15,41,9euoni3f3sh08tsplt2gh5dex,1,94.9,7.7,2022-11-27T13:14:39.889Z,2022-11-27T13:14:42Z,3928199965,141,5.8,3928199963,140,86.6,3928199967,212,8.8,3928199961,56,Right,3928199969,213,3.3,,,,,,,,,,9bzg6jfuapjzhmurucmkiz7fu,J. Le Guilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982673,170,1,1,15,43,9euoni3f3sh08tsplt2gh5dex,1,85.5,5.3,2022-11-27T13:14:41.898Z,2022-11-27T13:14:44Z,3928200015,212,9.7,3928200013,141,10.1,3928200009,56,Right,3928200017,213,2.8,3928200011,140,76.8,,,,,,,,,,ett23u47w9fthjjrlprw0u505,G. García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982689,171,1,1,15,46,9euoni3f3sh08tsplt2gh5dex,1,77.3,9.2,2022-11-27T13:14:44.377Z,2022-11-27T13:14:47Z,3928200093,213,4.7,3928200089,141,3.4,3928200085,56,Right,3928200087,140,77.2,3928200091,212,3.9,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982699,172,1,1,15,48,9euoni3f3sh08tsplt2gh5dex,0,75.8,2.6,2022-11-27T13:14:47.038Z,2022-11-27T13:14:58Z,3928200519,236,,3928200141,140,76.9,3928200147,213,0.8,3928200521,233,133,3928200525,286,,3928200145,212,1.7,3928200143,141,4.4,3928200139,56,Right,ett23u47w9fthjjrlprw0u505,G. García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982693,133,74,1,15,48,e7p3lxg97gac51s71hotzi0a5,1,24.1,94.1,2022-11-27T13:14:47.039Z,2022-11-27T13:48:51Z,3928200115,56,Back,3928200493,285,,3928200527,233,172,,,,,,,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982707,134,61,1,15,50,e7p3lxg97gac51s71hotzi0a5,1,23.7,95.7,2022-11-27T13:14:49.246Z,2022-11-27T13:14:49Z,3928200179,56,Back,,,,,,,,,,,,,,,,,,,,,,5niwewtgzxf25d1q2ytxrlpsl,Pilar Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982719,135,5,1,15,51,e7p3lxg97gac51s71hotzi0a5,0,23.8,101.2,2022-11-27T13:14:49.377Z,2022-11-27T13:49:46Z,3928200225,347,,3928200223,56,Back,3928200705,233,173,,,,,,,,,,,,,,,,5niwewtgzxf25d1q2ytxrlpsl,Pilar Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982805,173,5,1,15,51,9euoni3f3sh08tsplt2gh5dex,1,76.2,-1.2,2022-11-27T13:14:49.377Z,2022-11-27T13:15:04Z,3928200675,347,,3928200691,233,135,3928200673,56,Right,,,,,,,,,,,,,,,,ett23u47w9fthjjrlprw0u505,G. García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982825,174,1,1,16,6,9euoni3f3sh08tsplt2gh5dex,1,78.1,0,2022-11-27T13:15:04.435Z,2022-11-27T13:15:07Z,3928200799,213,1.3,3928200791,56,Right,3928200789,107,,3928200797,212,15.1,3928200793,140,82.0,3928200795,141,19.9,,,,,,,9bzg6jfuapjzhmurucmkiz7fu,J. Le Guilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982829,175,1,1,16,6,9euoni3f3sh08tsplt2gh5dex,0,82,19.9,2022-11-27T13:15:05.037Z,2022-11-27T13:15:09Z,3928200815,213,5.0,3928200831,233,136,3928200813,212,3.2,3928200807,56,Right,3928200809,140,83.0,3928200829,236,,3928200811,141,15.5,3928200835,286,,ett23u47w9fthjjrlprw0u505,G. García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982809,136,74,1,16,6,e7p3lxg97gac51s71hotzi0a5,1,20.2,94.4,2022-11-27T13:15:05.038Z,2022-11-27T13:15:08Z,3928200853,233,175,3928200701,285,,3928200699,56,Back,,,,,,,,,,,,,,,,5niwewtgzxf25d1q2ytxrlpsl,Pilar Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982817,137,1,1,16,7,e7p3lxg97gac51s71hotzi0a5,0,20.8,93.6,2022-11-27T13:15:05.502Z,2022-11-27T13:15:06Z,3928200749,213,5.7,3928200741,56,Back,3928200743,140,27.0,3928200745,141,86.6,3928200747,212,8.1,,,,,,,,,,5niwewtgzxf25d1q2ytxrlpsl,Pilar Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982835,138,61,1,16,10,e7p3lxg97gac51s71hotzi0a5,1,19.5,73.3,2022-11-27T13:15:08.801Z,2022-11-27T13:15:09Z,3928200855,56,Back,,,,,,,,,,,,,,,,,,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982851,176,1,1,16,11,9euoni3f3sh08tsplt2gh5dex,0,81,29.8,2022-11-27T13:15:09.347Z,2022-11-27T13:15:12Z,3928200915,213,0.5,3928200913,212,2.0,3928200907,56,Center,3928200909,140,82.7,3928200911,141,31.1,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982867,139,12,1,16,13,e7p3lxg97gac51s71hotzi0a5,1,20,60.6,2022-11-27T13:15:11.518Z,2022-11-27T13:15:16Z,3928200981,140,27.3,3928200979,56,Back,3928200987,213,5.1,3928200985,212,19.6,3928200983,141,34.0,,,,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982869,140,49,1,16,17,e7p3lxg97gac51s71hotzi0a5,1,27.4,38.8,2022-11-27T13:15:15.982Z,2022-11-27T13:15:47Z,,,,,,,,,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982883,141,3,1,16,18,e7p3lxg97gac51s71hotzi0a5,1,28.6,37.6,2022-11-27T13:15:16.495Z,2022-11-27T13:15:49Z,3928201041,56,Back,3928201061,233,177,3928201043,285,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982871,177,45,1,16,18,9euoni3f3sh08tsplt2gh5dex,0,71.4,62.4,2022-11-27T13:15:16.495Z,2022-11-27T13:15:19Z,3928200991,56,Center,3928201105,233,141,3928200993,286,,,,,,,,,,,,,,,,,5axvazbhm6wsgpbpgt1gmaj11,Gemma Gili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982897,142,1,1,16,20,e7p3lxg97gac51s71hotzi0a5,0,35.6,37.6,2022-11-27T13:15:18.319Z,2022-11-27T13:15:50Z,3928201125,213,0.4,3928201119,140,58.0,3928201123,212,26.1,3928201115,155,,3928201117,56,Center,3928201121,141,54.3,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982887,178,49,1,16,20,9euoni3f3sh08tsplt2gh5dex,1,34.8,44.5,2022-11-27T13:15:18.762Z,2022-11-27T13:15:18Z,,,,,,,,,,,,,,,,,,,,,,,,,bwjqs0orziydksase1flhedt6,Ana Tejada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982933,179,1,1,16,22,9euoni3f3sh08tsplt2gh5dex,1,53.2,43.4,2022-11-27T13:15:20.914Z,2022-11-27T13:15:24Z,3928201357,212,15.1,3928201359,213,5.5,3928201351,56,Center,3928201353,140,63.2,3928201355,141,27.4,,,,,,,,,,bwjqs0orziydksase1flhedt6,Ana Tejada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982959,180,1,1,16,26,9euoni3f3sh08tsplt2gh5dex,1,63.2,27.4,2022-11-27T13:15:24.525Z,2022-11-27T13:15:29Z,3928201503,140,65.0,3928201505,141,7.3,3928201507,212,13.8,3928201509,213,4.8,3928201501,56,Right,,,,,,,,,,sro6084uxjkm140ylvc5uq51,S. Franssi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487982975,181,1,1,16,33,9euoni3f3sh08tsplt2gh5dex,1,64.7,6.5,2022-11-27T13:15:31.400Z,2022-11-27T13:15:32Z,3928201607,140,63.5,3928201605,56,Center,3928201613,213,1.6,3928201609,141,35.0,3928201611,212,19.4,,,,,,,,,,7lto783h9yi1uhb9wuxzem63u,Cecilia Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
