id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/17/value
2522612551,209,1,1,20,11,8zt8rrm6v5nccv01v6pef0r1o,1,99.5,0.5,2023-03-19T17:21:29.448Z,2023-03-19T17:21:35Z,4110959489,213,1.7,4110959479,224,,4110959487,212,57.4,4110959477,155,,4110959473,2,,4110959483,140,91.8,4110959485,141,84.0,4110959475,6,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,4110959491,1,,4110959481,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522612623,210,1,1,20,17,8zt8rrm6v5nccv01v6pef0r1o,1,90.1,92.7,2023-03-19T17:21:35.577Z,2023-03-19T17:21:40Z,4110959897,141,91.8,4110959899,212,12.4,4110959895,140,78.3,4110959893,56,Left,4110959901,213,3.2,,,,,,,,,,1tusdkqm6v4khzekbrp2jfnqh,Eva Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522612633,211,1,1,20,20,8zt8rrm6v5nccv01v6pef0r1o,0,78.3,91.8,2023-03-19T17:21:38.073Z,2023-03-19T17:25:34Z,4110959963,213,5.4,4110959955,56,Left,4110959953,155,,4110959957,140,84.0,4110959961,212,9.3,4110959951,2,,4110959959,141,81.3,,,,24dpnyyhqgnve5zzget4gz1zp,Carmen Menayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522612679,196,12,1,20,23,eqaszp3lzhffqt4f8hmzov72j,1,13.6,31.8,2023-03-19T17:21:41.490Z,2023-03-19T17:21:43Z,4110960269,167,,4110960183,140,37.3,4110960185,141,0.0,4110960187,212,33.7,4110960181,56,Back,4110960189,213,5.5,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522612689,197,5,1,20,25,eqaszp3lzhffqt4f8hmzov72j,0,33.6,-1.6,2023-03-19T17:21:43.185Z,2023-03-19T17:21:46Z,4110960229,56,Back,4110960231,347,,4110960475,233,212,,,,,,,,,,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522612715,212,5,1,20,25,8zt8rrm6v5nccv01v6pef0r1o,1,66.4,101.6,2023-03-19T17:21:43.185Z,2023-03-19T17:24:49Z,4110960419,347,,4110960417,56,Left,4110960467,233,197,,,,,,,,,,,,,,,,4bcef9sqkbml7b2jtqhbz602d,Lola Gallardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522613037,213,1,1,20,48,8zt8rrm6v5nccv01v6pef0r1o,1,70.1,100,2023-03-19T17:22:06.954Z,2023-03-19T17:22:09Z,4110962345,141,78.9,4110962343,140,87.9,4110962351,1,,4110962339,107,,4110962347,212,24.2,4110962341,56,Left,4110962349,213,5.6,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522613041,214,44,1,20,51,8zt8rrm6v5nccv01v6pef0r1o,1,84.2,81.1,2023-03-19T17:22:09.018Z,2023-03-19T17:22:12Z,4110962529,233,199,4110962375,56,Left,4110962381,286,,,,,,,,,,,,,,,,,3iet32cz1jg865iswu92kqd49,A. Stašková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522613061,199,44,1,20,51,eqaszp3lzhffqt4f8hmzov72j,0,15.8,18.9,2023-03-19T17:22:09.019Z,2023-03-19T17:22:12Z,4110962493,285,,4110962491,56,Back,4110962559,233,214,,,,,,,,,,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522613055,215,1,1,20,51,8zt8rrm6v5nccv01v6pef0r1o,0,87.9,78.9,2023-03-19T17:22:09.226Z,2023-03-19T17:22:11Z,4110962465,3,,4110962471,141,57.8,4110962473,212,14.6,4110962469,140,85.4,4110962475,213,4.5,4110962467,56,Center,,,,,,,3iet32cz1jg865iswu92kqd49,A. Stašková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522613105,200,1,1,20,55,eqaszp3lzhffqt4f8hmzov72j,0,14.7,26.8,2023-03-19T17:22:13.636Z,2023-03-19T17:22:14Z,4110962805,212,43.2,4110962789,157,,4110962791,56,Right,4110962799,141,8.8,4110962809,213,6.0,4110962795,140,54.2,4110962811,1,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522613115,216,49,1,20,57,8zt8rrm6v5nccv01v6pef0r1o,1,54.4,80,2023-03-19T17:22:15.258Z,2023-03-19T17:22:15Z,,,,,,,,,,,,,,,,,,,,,,,,,24dpnyyhqgnve5zzget4gz1zp,Carmen Menayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522613187,217,1,1,20,57,8zt8rrm6v5nccv01v6pef0r1o,1,54.4,80,2023-03-19T17:22:15.481Z,2023-03-19T17:22:19Z,4110963259,212,37.0,4110963257,141,61.1,4110963261,213,3.5,4110963255,140,21.4,4110963253,56,Back,4110963263,1,,,,,,,,24dpnyyhqgnve5zzget4gz1zp,Carmen Menayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522613205,218,1,1,21,1,8zt8rrm6v5nccv01v6pef0r1o,0,20.5,62,2023-03-19T17:22:19.433Z,2023-03-19T17:22:24Z,4110963373,56,Center,4110963501,1,,4110963369,155,,4110963375,140,60.8,4110963381,213,6.1,4110963379,212,43.1,4110963377,141,50.2,,,,4bcef9sqkbml7b2jtqhbz602d,Lola Gallardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522613263,201,1,1,21,5,eqaszp3lzhffqt4f8hmzov72j,0,40,46.3,2023-03-19T17:22:23.441Z,2023-03-19T17:22:31Z,4110963703,213,0.5,4110963695,56,Center,4110963699,141,63.7,4110963691,3,,4110963701,212,23.5,4110963697,140,59.3,,,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522613301,219,1,1,21,7,8zt8rrm6v5nccv01v6pef0r1o,1,44.2,42.7,2023-03-19T17:22:25.322Z,2023-03-19T17:22:27Z,4110963877,56,Center,4110963879,140,55.7,4110963881,141,38.2,4110963883,212,12.5,4110963875,155,,4110963885,213,6.0,,,,,,,lanj0745tf4i4hige9vm9qll,Ainhoa Moraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522613379,220,1,1,21,9,8zt8rrm6v5nccv01v6pef0r1o,1,56,42.2,2023-03-19T17:22:27.786Z,2023-03-19T17:23:16Z,4110964285,1,,4110964275,56,Left,4110964283,213,1.3,4110964281,212,37.8,4110964279,141,95.8,4110964277,140,65.7,,,,,,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522613463,221,1,1,21,15,8zt8rrm6v5nccv01v6pef0r1o,0,69.9,96.6,2023-03-19T17:22:33.370Z,2023-03-19T17:23:17Z,4110964741,141,96.9,4110964745,213,0.1,4110964743,212,3.4,4110964739,140,73.1,4110964737,56,Left,,,,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522613733,202,5,1,21,20,eqaszp3lzhffqt4f8hmzov72j,0,14.2,-1.6,2023-03-19T17:22:38.476Z,2023-03-19T17:23:08Z,4110966315,56,Back,4110966317,347,,4110966997,233,222,,,,,,,,,,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522613467,222,5,1,21,20,8zt8rrm6v5nccv01v6pef0r1o,1,85.8,101.6,2023-03-19T17:22:38.476Z,2023-03-19T17:24:49Z,4110966987,233,202,4110964765,56,Left,4110964767,347,,,,,,,,,,,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522613765,223,1,1,21,41,8zt8rrm6v5nccv01v6pef0r1o,1,92.1,100,2023-03-19T17:22:59.434Z,2023-03-19T17:23:01Z,4110966491,141,92.0,4110966489,140,95.2,4110966487,56,Left,4110966495,213,5.2,4110966483,107,,4110966493,212,7.0,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522613793,203,43,1,21,41,eqaszp3lzhffqt4f8hmzov72j,1,0,0,2023-03-19T17:22:59.514Z,2023-03-19T17:23:08Z,4110966679,213,1.6,4110966671,56,Back,4110966677,212,4.1,4110966675,141,4.1,4110966669,107,0,4110966673,140,20.3,4110967043,144,1,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522613785,224,1,1,21,43,8zt8rrm6v5nccv01v6pef0r1o,1,95.2,92,2023-03-19T17:23:01.450Z,2023-03-19T17:23:02Z,4110966615,141,98.0,4110966613,140,92.2,4110966617,212,5.2,4110966619,213,2.2,4110966611,56,Left,,,,,,,,,,263vizqqfp8zwwws0exdrl3o5,R. Ajibade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522613797,225,1,1,21,44,8zt8rrm6v5nccv01v6pef0r1o,1,92.2,98,2023-03-19T17:23:02.538Z,2023-03-19T17:23:04Z,4110966695,140,91.3,4110966693,56,Center,4110966697,141,51.6,4110966699,212,31.6,4110966691,155,,4110966689,2,,4110966701,213,4.7,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522613799,226,61,1,21,45,8zt8rrm6v5nccv01v6pef0r1o,0,91.2,51.6,2023-03-19T17:23:03.963Z,2023-03-19T17:23:12Z,4110966705,56,Center,,,,,,,,,,,,,,,,,,,,,,3iet32cz1jg865iswu92kqd49,A. Stašková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522613887,204,12,1,21,51,eqaszp3lzhffqt4f8hmzov72j,1,11.4,6.5,2023-03-19T17:23:09.645Z,2023-03-19T17:23:16Z,4110967259,167,,4110967221,140,21.4,4110967227,213,5.8,4110967223,141,0.0,4110967225,212,11.7,4110967219,56,Back,,,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522613889,205,5,1,21,52,eqaszp3lzhffqt4f8hmzov72j,0,17.2,-1.3,2023-03-19T17:23:10.629Z,2023-03-19T17:23:12Z,4110967233,56,Back,4110967235,347,,4110967363,233,227,,,,,,,,,,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522613905,227,5,1,21,52,8zt8rrm6v5nccv01v6pef0r1o,1,82.8,101.3,2023-03-19T17:23:10.629Z,2023-03-19T17:24:49Z,4110967305,56,Left,4110967341,233,205,4110967307,347,,,,,,,,,,,,,,,,,3iet32cz1jg865iswu92kqd49,A. Stašková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522614077,228,1,1,22,5,8zt8rrm6v5nccv01v6pef0r1o,1,87.1,100,2023-03-19T17:23:23.962Z,2023-03-19T17:23:24Z,4110968277,140,80.8,4110968281,141,90.9,4110968271,107,,4110968285,213,4.0,4110968273,56,Left,4110968283,212,9.8,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522614089,229,1,1,22,6,8zt8rrm6v5nccv01v6pef0r1o,1,80.8,90.9,2023-03-19T17:23:24.507Z,2023-03-19T17:23:25Z,4110968331,213,0.2,4110968329,212,10.1,4110968327,141,94.4,4110968323,56,Left,4110968325,140,90.1,,,,,,,,,,263vizqqfp8zwwws0exdrl3o5,R. Ajibade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522614121,206,45,1,22,7,eqaszp3lzhffqt4f8hmzov72j,0,7.2,5,2023-03-19T17:23:25.594Z,2023-03-19T17:23:28Z,4110968567,233,230,4110968491,56,Back,4110968493,285,,,,,,,,,,,,,,,,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522614099,230,3,1,22,7,8zt8rrm6v5nccv01v6pef0r1o,1,92.8,95,2023-03-19T17:23:25.594Z,2023-03-19T17:23:28Z,4110968397,286,,4110968535,233,206,4110968395,56,Left,,,,,,,,,,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522614103,231,50,1,22,8,8zt8rrm6v5nccv01v6pef0r1o,1,95,95,2023-03-19T17:23:26.555Z,2023-03-19T17:23:29Z,4110968587,233,207,4110968417,286,,4110968415,56,Left,,,,,,,,,,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522614133,207,7,1,22,8,eqaszp3lzhffqt4f8hmzov72j,1,5,5,2023-03-19T17:23:26.556Z,2023-03-19T17:23:32Z,4110968549,285,,4110968547,56,Back,4110968575,233,231,4110968811,167,,,,,,,,,,,,,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522614191,208,6,1,22,9,eqaszp3lzhffqt4f8hmzov72j,0,4.4,5.4,2023-03-19T17:23:27.452Z,2023-03-19T17:23:36Z,4110968971,56,Back,4110968973,73,,4110969051,233,232,,,,,,,,,,,,,,,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522614115,232,6,1,22,9,8zt8rrm6v5nccv01v6pef0r1o,1,95.6,94.6,2023-03-19T17:23:27.452Z,2023-03-19T17:23:36Z,4110968457,73,,4110969033,233,208,4110968455,56,Left,,,,,,,,,,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522614479,233,1,1,22,35,8zt8rrm6v5nccv01v6pef0r1o,0,99.5,99.5,2023-03-19T17:23:53.323Z,2023-03-19T17:23:57Z,4110970537,140,97.8,4110970527,2,,4110970539,141,38.7,4110970543,213,4.7,4110970531,155,,4110970545,1,,4110970529,6,,4110970535,56,Center,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,4110970533,223,,4110970541,212,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522614503,209,12,1,22,36,eqaszp3lzhffqt4f8hmzov72j,1,2.6,56.6,2023-03-19T17:23:54.422Z,2023-03-19T17:23:58Z,4110970685,140,0.0,4110970693,212,6.9,4110970695,213,2.1,4110970683,56,Back,4110970889,15,,4110970689,141,65.2,4110970753,167,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522614509,210,6,1,22,36,eqaszp3lzhffqt4f8hmzov72j,0,0.6,63.2,2023-03-19T17:23:54.747Z,2023-03-19T17:24:47Z,4110970717,56,Back,4110970773,233,234,4110970719,73,,,,,,,,,,,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522614519,234,6,1,22,36,8zt8rrm6v5nccv01v6pef0r1o,1,99.4,36.8,2023-03-19T17:23:54.747Z,2023-03-19T17:23:58Z,4110970737,75,,4110970759,233,210,4110970735,56,Center,,,,,,,,,,,,,,,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522614815,211,43,1,22,59,eqaszp3lzhffqt4f8hmzov72j,1,0,0,2023-03-19T17:24:17.893Z,2023-03-19T17:24:20Z,4110972401,185,0,4110972403,56,Back,4110972597,144,12,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522614903,235,1,1,23,4,8zt8rrm6v5nccv01v6pef0r1o,0,99.5,0.5,2023-03-19T17:24:22.701Z,2023-03-19T17:24:34Z,4110972921,141,49.3,4110972913,155,,4110972927,1,,4110972915,224,,4110972923,212,33.4,4110972909,2,,4110972925,213,1.7,4110972917,56,Center,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,4110972911,6,,4110972919,140,95.8,4110973663,233,213,,,,,,,,,,,,,,,,,,,,,,,,,
2522615007,213,41,1,23,9,eqaszp3lzhffqt4f8hmzov72j,1,3.4,46.4,2023-03-19T17:24:27.172Z,2023-03-19T17:24:35Z,4110973451,141,100.0,4110973455,213,1.1,4110973453,212,41.3,4110973705,233,235,4110973449,140,20.0,,,,,,,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522615013,214,5,1,23,12,eqaszp3lzhffqt4f8hmzov72j,0,20.7,101.5,2023-03-19T17:24:30.668Z,2023-03-19T17:24:49Z,4110973539,233,236,4110973483,347,,4110973481,56,Back,,,,,,,,,,,,,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522615009,236,5,1,23,12,8zt8rrm6v5nccv01v6pef0r1o,1,79.3,-1.5,2023-03-19T17:24:30.668Z,2023-03-19T17:24:32Z,4110973467,347,,4110973517,233,214,4110973465,56,Right,,,,,,,,,,,,,,,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522615101,237,1,1,23,17,8zt8rrm6v5nccv01v6pef0r1o,1,78.6,0,2023-03-19T17:24:35.677Z,2023-03-19T17:24:38Z,4110973979,141,9.6,4110973971,107,,4110973981,212,13.4,4110973977,140,89.1,4110973975,56,Right,4110973983,213,0.6,,,,,,,lanj0745tf4i4hige9vm9qll,Ainhoa Moraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522615105,238,50,1,23,20,8zt8rrm6v5nccv01v6pef0r1o,1,92.8,7.4,2023-03-19T17:24:38.348Z,2023-03-19T17:24:41Z,4110974151,233,215,4110973999,56,Right,4110974001,286,,,,,,,,,,,,,,,,,3iet32cz1jg865iswu92kqd49,A. Stašková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522615127,215,7,1,23,20,eqaszp3lzhffqt4f8hmzov72j,1,7.2,92.6,2023-03-19T17:24:38.349Z,2023-03-19T17:24:41Z,4110974129,233,238,4110974125,56,Back,4110974127,285,,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522615131,216,49,1,23,22,eqaszp3lzhffqt4f8hmzov72j,1,2.4,91.1,2023-03-19T17:24:40.333Z,2023-03-19T17:24:40Z,,,,,,,,,,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522615165,217,12,1,23,23,eqaszp3lzhffqt4f8hmzov72j,1,1.5,92.1,2023-03-19T17:24:41.343Z,2023-03-19T17:24:47Z,4110974679,167,,4110974215,141,100.0,4110974221,213,1.0,4110974211,140,5.4,4110974219,212,7.4,4110974209,56,Back,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522615171,218,5,1,23,24,eqaszp3lzhffqt4f8hmzov72j,0,8.2,101.2,2023-03-19T17:24:42.184Z,2023-03-19T17:24:50Z,4110974239,56,Back,4110974241,347,,4110974847,233,239,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522615273,239,5,1,23,24,8zt8rrm6v5nccv01v6pef0r1o,1,91.8,-1.2,2023-03-19T17:24:42.184Z,2023-03-19T17:24:50Z,4110974823,233,218,4110974821,56,Right,4110974827,347,,,,,,,,,,,,,,,,,1tusdkqm6v4khzekbrp2jfnqh,Eva Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522615347,240,1,1,23,37,8zt8rrm6v5nccv01v6pef0r1o,0,89,0,2023-03-19T17:24:55.981Z,2023-03-19T17:24:59Z,4110975271,1,,4110975265,141,30.4,4110975255,107,,4110975269,213,1.5,4110975257,56,Center,4110975261,140,91.3,4110975267,212,21.7,,,,lanj0745tf4i4hige9vm9qll,Ainhoa Moraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522615407,241,1,1,23,41,8zt8rrm6v5nccv01v6pef0r1o,0,77.4,32.9,2023-03-19T17:24:59.804Z,2023-03-19T17:25:01Z,4110975497,3,,4110975509,141,45.3,4110975501,56,Center,4110975513,213,0.5,4110975507,140,93.2,4110975511,212,18.6,,,,,,,daze51b5849zsk2aqvgmkkbth,Maitane López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522615401,219,61,1,23,42,eqaszp3lzhffqt4f8hmzov72j,0,8.3,71.8,2023-03-19T17:25:00.416Z,2023-03-19T17:25:00Z,4110975485,56,Back,,,,,,,,,,,,,,,,,,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522615451,220,1,1,23,44,eqaszp3lzhffqt4f8hmzov72j,0,6.2,61.1,2023-03-19T17:25:02.634Z,2023-03-19T17:25:04Z,4110975719,140,33.5,4110975723,212,29.6,4110975717,56,Back,4110975725,213,6.0,4110975727,1,,4110975715,157,,4110975721,141,50.1,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522615489,242,1,1,23,47,8zt8rrm6v5nccv01v6pef0r1o,1,64.3,48.4,2023-03-19T17:25:05.261Z,2023-03-19T17:25:06Z,4110975925,140,64.0,4110975927,141,33.8,4110975931,213,4.7,4110975921,56,Center,4110975929,212,9.9,,,,,,,,,,5qvgs8yefgkayj9yt1kidkcfd,E. Banini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522615527,243,1,1,23,48,8zt8rrm6v5nccv01v6pef0r1o,1,65.6,32.9,2023-03-19T17:25:06.653Z,2023-03-19T17:25:09Z,4110976167,141,29.6,4110976171,213,3.2,4110976169,212,22.6,4110976165,140,44.2,4110976163,56,Back,,,,,,,,,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522615595,244,1,1,23,51,8zt8rrm6v5nccv01v6pef0r1o,1,44.2,29.8,2023-03-19T17:25:09.245Z,2023-03-19T17:25:15Z,4110976543,212,28.8,4110976539,140,21.9,4110976545,213,2.5,4110976541,141,54.4,4110976537,56,Back,,,,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522615629,245,1,1,23,57,8zt8rrm6v5nccv01v6pef0r1o,1,23.3,52.9,2023-03-19T17:25:15.821Z,2023-03-19T17:25:25Z,4110976695,141,67.3,4110976693,140,62.2,4110976699,213,0.2,4110976691,56,Center,4110976689,155,,4110976701,1,,4110976697,212,42.0,,,,4bcef9sqkbml7b2jtqhbz602d,Lola Gallardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522615645,246,1,1,24,0,8zt8rrm6v5nccv01v6pef0r1o,1,62.2,67.3,2023-03-19T17:25:18.573Z,2023-03-19T17:25:20Z,4110976761,140,53.5,4110976783,156,,4110976767,213,3.4,4110976759,56,Center,4110976765,212,9.3,4110976763,141,64.4,,,,,,,3iet32cz1jg865iswu92kqd49,A. Stašková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522615665,247,1,1,24,3,8zt8rrm6v5nccv01v6pef0r1o,0,54.7,72.7,2023-03-19T17:25:21.038Z,2023-03-19T17:25:23Z,4110976877,140,57.5,4110976883,213,1.4,4110976879,141,93.6,4110976875,56,Left,4110976881,212,14.5,,,,,,,,,,5qvgs8yefgkayj9yt1kidkcfd,E. Banini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522615687,221,8,1,24,5,eqaszp3lzhffqt4f8hmzov72j,1,39,9.5,2023-03-19T17:25:23.536Z,2023-03-19T17:25:23Z,4110976975,56,Back,,,,,,,,,,,,,,,,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522615701,222,49,1,24,6,eqaszp3lzhffqt4f8hmzov72j,1,48.7,15.8,2023-03-19T17:25:24.810Z,2023-03-19T17:25:25Z,,,,,,,,,,,,,,,,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522615763,223,1,1,24,9,eqaszp3lzhffqt4f8hmzov72j,1,58.4,17.3,2023-03-19T17:25:27.528Z,2023-03-19T17:25:30Z,4110977347,56,Right,4110977349,140,50.3,4110977353,212,11.2,4110977355,213,3.9,4110977351,141,6.5,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522615787,224,1,1,24,11,eqaszp3lzhffqt4f8hmzov72j,1,50.3,6.5,2023-03-19T17:25:29.885Z,2023-03-19T17:25:34Z,4110977489,56,Right,4110977491,140,86.2,4110977499,1,,4110977487,155,,4110977497,213,0.1,4110977493,141,10.6,4110977495,212,37.8,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
