id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value
2544234241,394,1,2,45,31,9ouh98eyf6u69lbxc13mllm7f,1,35.7,5.9,2023-05-06T11:05:32.833Z,2023-05-06T11:05:36Z,4253706569,140,24.0,4253706575,213,2.4,4253706571,141,23.3,4253706573,212,17.1,4253706567,56,Back,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544234323,395,1,2,45,35,9ouh98eyf6u69lbxc13mllm7f,1,24,23.3,2023-05-06T11:05:36.721Z,2023-05-06T11:05:41Z,4253706993,56,Back,4253707001,213,1.5,4253706999,212,30.2,4253706997,141,67.6,4253706995,140,25.9,,,,,,,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544234345,396,1,2,45,40,9ouh98eyf6u69lbxc13mllm7f,1,32.6,77.3,2023-05-06T11:05:41.554Z,2023-05-06T11:05:43Z,4253707133,155,,4253707141,212,38.3,4253707139,141,74.4,4253707143,213,6.2,4253707137,140,69.0,4253707135,56,Center,4253707145,1,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544234359,397,1,2,45,42,9ouh98eyf6u69lbxc13mllm7f,0,69,74.4,2023-05-06T11:05:42.945Z,2023-05-06T11:05:44Z,4253707199,140,73.3,4253707201,141,57.3,4253707203,212,12.5,4253707197,56,Center,4253707195,3,,4253707205,213,5.1,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544234363,364,49,2,45,43,7mk4va7b2p6tnv2xjxcgjy8h6,1,23.9,53.6,2023-05-06T11:05:44.132Z,2023-05-06T11:05:44Z,,,,,,,,,,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544234421,365,1,2,45,44,7mk4va7b2p6tnv2xjxcgjy8h6,1,23.4,54.3,2023-05-06T11:05:45.142Z,2023-05-06T11:05:47Z,4253707485,155,,4253707487,56,Back,4253707497,213,5.9,4253707489,140,48.5,4253707491,141,40.0,4253707493,212,28.1,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544234471,366,1,2,45,46,7mk4va7b2p6tnv2xjxcgjy8h6,1,49,39.3,2023-05-06T11:05:47.541Z,2023-05-06T11:05:50Z,4253707753,56,Back,4253707761,213,4.6,4253707759,212,22.1,4253707757,141,7.0,4253707755,140,46.3,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544234487,367,1,2,45,49,7mk4va7b2p6tnv2xjxcgjy8h6,1,48.6,11.1,2023-05-06T11:05:50.708Z,2023-05-06T11:05:52Z,4253707843,212,8.7,4253707839,140,54.2,4253707841,141,20.5,4253707845,213,0.8,4253707837,56,Right,,,,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544234489,368,1,2,45,51,7mk4va7b2p6tnv2xjxcgjy8h6,0,52.7,20.1,2023-05-06T11:05:51.940Z,2023-05-06T11:05:53Z,4253707853,56,Right,4253707989,236,,4253707995,286,,4253707861,213,5.5,4253707859,212,4.8,4253707991,233,398,4253707857,141,14.9,4253707855,140,55.8,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544234501,398,74,2,45,51,9ouh98eyf6u69lbxc13mllm7f,1,49.7,75.4,2023-05-06T11:05:51.941Z,2023-05-06T11:08:51Z,4253707909,56,Back,4253708021,233,368,4253707911,285,,,,,,,,,,,,,,,,,7n8n3sdtzfjymna2os4wmb7u2,María Portolés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544234533,399,61,2,45,52,9ouh98eyf6u69lbxc13mllm7f,0,51.7,76.7,2023-05-06T11:05:53.809Z,2023-05-06T11:05:53Z,4253708057,56,Center,,,,,,,,,,,,,,,,,,,,,,7n8n3sdtzfjymna2os4wmb7u2,María Portolés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544234583,369,1,2,45,55,7mk4va7b2p6tnv2xjxcgjy8h6,1,43.5,21.6,2023-05-06T11:05:56.740Z,2023-05-06T11:05:58Z,4253708301,213,2.0,4253708299,212,14.3,4253708295,141,40.5,4253708291,56,Back,4253708293,140,37.5,,,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544234617,370,1,2,45,57,7mk4va7b2p6tnv2xjxcgjy8h6,1,37.2,40.5,2023-05-06T11:05:57.988Z,2023-05-06T11:06:01Z,4253708485,213,2.9,4253708471,56,Back,4253708473,140,12.2,4253708477,141,51.6,4253708481,212,27.3,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544234671,371,1,2,46,0,7mk4va7b2p6tnv2xjxcgjy8h6,1,12.6,46.9,2023-05-06T11:06:00.932Z,2023-05-06T11:06:05Z,4253708751,140,20.5,4253708753,141,65.9,4253708755,212,15.4,4253708749,56,Back,4253708757,213,1.0,,,,,,,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544234717,372,1,2,46,3,7mk4va7b2p6tnv2xjxcgjy8h6,1,23.3,74.3,2023-05-06T11:06:04.916Z,2023-05-06T11:06:07Z,4253708993,141,95.1,4253708991,140,44.3,4253708989,56,Back,4253708995,212,26.2,4253708997,213,0.6,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544234727,373,1,2,46,6,7mk4va7b2p6tnv2xjxcgjy8h6,1,44.2,95.4,2023-05-06T11:06:07.524Z,2023-05-06T11:06:08Z,4253709047,212,5.6,4253709045,141,87.2,4253709043,140,43.5,4253709049,213,4.6,4253709041,56,Back,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544234769,374,1,2,46,7,7mk4va7b2p6tnv2xjxcgjy8h6,1,43.4,87.2,2023-05-06T11:06:08.468Z,2023-05-06T11:06:11Z,4253709295,141,91.2,4253709297,212,14.9,4253709291,56,Left,4253709299,213,0.2,4253709293,140,57.4,,,,,,,,,,a0g0ldiol9fzw09gk5i9e15w4,Miku Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544234835,375,1,2,46,10,7mk4va7b2p6tnv2xjxcgjy8h6,1,57.6,84,2023-05-06T11:06:11.748Z,2023-05-06T11:06:15Z,4253709621,140,56.9,4253709623,141,47.5,4253709619,56,Center,4253709625,212,24.8,4253709627,213,4.7,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544234889,376,1,2,46,14,7mk4va7b2p6tnv2xjxcgjy8h6,1,62.8,50.2,2023-05-06T11:06:15.220Z,2023-05-06T11:06:18Z,4253709883,213,5.5,4253709881,212,35.6,4253709875,56,Right,4253709877,140,85.9,4253709885,1,,4253709879,141,11.9,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544234935,377,1,2,46,17,7mk4va7b2p6tnv2xjxcgjy8h6,1,94.4,13.9,2023-05-06T11:06:18.709Z,2023-05-06T11:06:34Z,4253710099,141,40.6,4253710101,212,18.4,4253710103,213,1.7,4253710899,154,,4253710097,140,91.4,4253710095,56,Center,4253710897,210,15,4253710093,155,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,4253710091,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2544234943,378,15,2,46,20,7mk4va7b2p6tnv2xjxcgjy8h6,1,92.9,40.4,2023-05-06T11:06:21.716Z,2023-05-06T11:06:34Z,4253710143,17,,4253710957,147,43.5,4253710943,103,19,4253710935,154,,4253710929,78,,4253710931,29,,4253710947,100,,4253710699,233,400,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,4253710941,102,49.3,4253710141,22,,4253710937,55,4253710965,231,48.9,4253710961,230,98.5,,,377,4253710145,56,4253710951,146,4253710945,328,95.4,4253710679,20,,Center,4253710685,82,
2544234959,400,10,2,46,20,9ouh98eyf6u69lbxc13mllm7f,1,2.8,60.5,2023-05-06T11:06:21.816Z,2023-05-06T11:06:31Z,4253710227,94,,4253710711,233,378,4253710229,56,Back,,,,,,,,,,,,,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544234975,401,49,2,46,23,9ouh98eyf6u69lbxc13mllm7f,1,2.8,62.7,2023-05-06T11:06:24.417Z,2023-05-06T11:06:24Z,,,,,,,,,,,,,,,,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544235013,402,1,2,46,23,9ouh98eyf6u69lbxc13mllm7f,0,2.8,62.7,2023-05-06T11:06:24.754Z,2023-05-06T11:06:27Z,4253710479,140,51.7,4253710485,213,0.5,4253710487,1,,4253710477,56,Left,4253710481,141,100.0,4253710475,157,,4253710483,212,57.6,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544235051,379,5,2,46,26,7mk4va7b2p6tnv2xjxcgjy8h6,1,46.2,-1,2023-05-06T11:06:27.300Z,2023-05-06T11:06:31Z,4253710661,56,Back,4253710663,347,,4253710705,233,403,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544235025,403,5,2,46,26,9ouh98eyf6u69lbxc13mllm7f,0,53.8,101,2023-05-06T11:06:27.300Z,2023-05-06T11:08:53Z,4253710737,233,379,4253710511,347,,4253710507,56,Left,,,,,,,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544235137,380,1,2,46,35,7mk4va7b2p6tnv2xjxcgjy8h6,1,41,0,2023-05-06T11:06:36.308Z,2023-05-06T11:06:38Z,4253711127,213,2.0,4253711117,107,,4253711125,212,33.9,4253711119,56,Back,4253711129,1,,4253711123,141,44.6,4253711157,189,,4253711121,140,28.3,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544235211,381,1,2,46,37,7mk4va7b2p6tnv2xjxcgjy8h6,1,28.1,47.4,2023-05-06T11:06:38.324Z,2023-05-06T11:06:43Z,4253711509,141,71.3,4253711513,213,0.9,4253711511,212,21.5,4253711505,56,Back,4253711507,140,41.5,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544235163,404,40,2,46,38,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2023-05-06T11:06:39.005Z,2023-05-06T11:57:46Z,4253711239,59,"13, 16, 39, 3, 4, 22, 8, 12, 17, 6, 10, 1, 21, 23, 26, 28, 38, 40",4253711241,130,7,4253711243,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4253711235,30,"7yjvzelaq5iir99b4631uiyg9, 982xo55a6ehu6960fxwr3bfje, 7n8n3sdtzfjymna2os4wmb7u2, c7phsuwshglgu1nud007agqnd, 9le3udqhtfsbnlr6py67cj71m, 42t82kh0hqfa7h92x1ujdz97u, eno0e1nmkn4ts5yy103k7inzd, 1au0af90j09ol6827vodhg1k9, aoy956n72pya0cc6bqj5x736x, 3rob14yal0zrzxj2tdpp4sewa, buqygjztmnvmul49w3grzuo5x, 8jok7wopda70yus7gj5qwi1nt, f20f6etew7qc0bgwp7j1bgyne, 5ic26p6vixiy9kqtxniuh9zh1, 64kypbsy1pllkz2r8esmoljis, bpqjytbm9oxa367bwxcyhiolw, c1rigjqqopq272qgx0ysylj4k, 6qizgdmaqsqctxlnt1g8r0l5g",4253711237,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",4253711245,194,42t82kh0hqfa7h92x1ujdz97u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544235241,382,1,2,46,42,7mk4va7b2p6tnv2xjxcgjy8h6,0,38.4,81.8,2023-05-06T11:06:43.556Z,2023-05-06T11:06:46Z,4253711679,141,95.4,4253711681,212,13.3,4253711675,56,Back,4253711677,140,47.5,4253711683,213,0.8,,,,,,,,,,a0g0ldiol9fzw09gk5i9e15w4,Miku Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544235223,405,49,2,46,43,9ouh98eyf6u69lbxc13mllm7f,1,55.8,2.9,2023-05-06T11:06:44.865Z,2023-05-06T11:06:44Z,,,,,,,,,,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544235291,406,1,2,46,44,9ouh98eyf6u69lbxc13mllm7f,1,55.8,2.8,2023-05-06T11:06:45.632Z,2023-05-06T11:06:48Z,4253711865,140,62.9,4253711871,141,16.7,4253711879,213,0.9,4253711875,212,12.0,4253711861,56,Right,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544235391,407,1,2,46,47,9ouh98eyf6u69lbxc13mllm7f,1,63.5,22.4,2023-05-06T11:06:48.224Z,2023-05-06T11:06:54Z,4253712373,212,13.1,4253712367,56,Center,4253712371,141,41.3,4253712375,213,1.4,4253712369,140,65.9,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544235495,408,1,2,46,53,9ouh98eyf6u69lbxc13mllm7f,1,56.5,54.3,2023-05-06T11:06:54.769Z,2023-05-06T11:07:00Z,4253712853,56,Left,4253712861,213,1.7,4253712859,212,23.7,4253712855,140,53.7,4253712857,141,88.9,,,,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544235529,409,1,2,46,59,9ouh98eyf6u69lbxc13mllm7f,0,67.3,95.4,2023-05-06T11:07:00.561Z,2023-05-06T11:07:04Z,4253713055,1,,4253713043,155,,4253713045,56,Center,4253713053,213,5.5,4253713047,140,96.9,4253713051,212,42.6,4253713049,141,52.5,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544235551,383,52,2,47,4,7mk4va7b2p6tnv2xjxcgjy8h6,1,6.7,49.3,2023-05-06T11:07:05.236Z,2023-05-06T11:07:09Z,,,,,,,,,,,,,,,,,,,,,,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544235905,384,1,2,47,23,7mk4va7b2p6tnv2xjxcgjy8h6,1,14.1,44.8,2023-05-06T11:07:24.564Z,2023-05-06T11:07:31Z,4253714895,141,17.4,4253714897,212,51.8,4253714889,199,,4253714901,1,,4253714899,213,5.9,4253714891,56,Right,4253714893,140,60.1,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544235943,385,1,2,47,30,7mk4va7b2p6tnv2xjxcgjy8h6,0,59,16.4,2023-05-06T11:07:31.668Z,2023-05-06T11:07:34Z,4253715093,212,32.1,4253715091,141,18.5,4253715089,140,89.5,4253715097,1,,4253715095,213,0.0,4253715085,3,,4253715087,56,Right,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544235945,410,49,2,47,33,9ouh98eyf6u69lbxc13mllm7f,1,15.7,82.4,2023-05-06T11:07:34.305Z,2023-05-06T11:07:34Z,,,,,,,,,,,,,,,,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544235985,411,1,2,47,33,9ouh98eyf6u69lbxc13mllm7f,1,15.7,82.4,2023-05-06T11:07:34.529Z,2023-05-06T11:07:37Z,4253715321,141,68.7,4253715323,212,16.0,4253715317,140,3.3,4253715325,213,3.8,4253715315,56,Back,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236037,412,1,2,47,36,9ouh98eyf6u69lbxc13mllm7f,1,3.4,68.7,2023-05-06T11:07:37.554Z,2023-05-06T11:07:41Z,4253715603,212,4.7,4253715601,141,75.4,4253715599,140,4.6,4253715605,213,1.3,4253715597,56,Back,4253715595,155,,,,,,,,7yjvzelaq5iir99b4631uiyg9,Aline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236067,413,1,2,47,40,9ouh98eyf6u69lbxc13mllm7f,0,4.6,75.4,2023-05-06T11:07:40.931Z,2023-05-06T11:07:45Z,4253715791,1,,4253715783,140,36.2,4253715781,56,Back,4253715779,157,,4253715789,213,5.9,4253715785,141,55.8,4253715787,212,35.8,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236069,386,44,2,47,41,7mk4va7b2p6tnv2xjxcgjy8h6,1,63.7,34.2,2023-05-06T11:07:42.372Z,2023-05-06T11:07:45Z,4253715797,286,,4253715851,233,414,4253715795,56,Center,,,,,,,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236077,414,44,2,47,41,9ouh98eyf6u69lbxc13mllm7f,0,36.3,65.8,2023-05-06T11:07:42.373Z,2023-05-06T11:07:45Z,4253715885,233,386,4253715829,56,Back,4253715831,285,,,,,,,,,,,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236081,387,61,2,47,43,7mk4va7b2p6tnv2xjxcgjy8h6,1,63.6,24.2,2023-05-06T11:07:44.013Z,2023-05-06T11:07:44Z,4253715845,56,Center,,,,,,,,,,,,,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236109,415,1,2,47,44,9ouh98eyf6u69lbxc13mllm7f,1,36.1,57.9,2023-05-06T11:07:45.057Z,2023-05-06T11:07:47Z,4253716003,212,11.1,4253715999,140,26.2,4253716001,141,52.1,4253716005,213,3.5,4253715997,56,Back,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236145,416,1,2,47,46,9ouh98eyf6u69lbxc13mllm7f,1,26.2,52.1,2023-05-06T11:07:47.425Z,2023-05-06T11:07:49Z,4253716217,212,20.7,4253716215,141,47.3,4253716213,140,6.7,4253716219,213,3.3,4253716211,56,Back,,,,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236169,417,1,2,47,48,9ouh98eyf6u69lbxc13mllm7f,0,6.7,47.3,2023-05-06T11:07:49.761Z,2023-05-06T11:07:53Z,4253716351,1,,4253716345,141,47.8,4253716347,212,42.5,4253716339,157,,4253716341,56,Back,4253716349,213,0.0,4253716343,140,47.2,,,,7yjvzelaq5iir99b4631uiyg9,Aline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236181,388,8,2,47,52,7mk4va7b2p6tnv2xjxcgjy8h6,1,49.8,62.3,2023-05-06T11:07:53.173Z,2023-05-06T11:07:53Z,4253716397,56,Back,,,,,,,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236193,389,49,2,47,53,7mk4va7b2p6tnv2xjxcgjy8h6,1,56.2,67.2,2023-05-06T11:07:54.404Z,2023-05-06T11:07:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236205,390,43,2,47,54,7mk4va7b2p6tnv2xjxcgjy8h6,1,0,0,2023-05-06T11:07:55.189Z,2023-05-06T11:08:01Z,4253716505,286,0,4253716503,56,Center,4253716941,144,50,,,,,,,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236221,418,61,2,47,55,9ouh98eyf6u69lbxc13mllm7f,0,45.4,38.9,2023-05-06T11:07:56.257Z,2023-05-06T11:07:56Z,4253716583,56,Back,,,,,,,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236243,419,61,2,47,57,9ouh98eyf6u69lbxc13mllm7f,1,45.1,38.5,2023-05-06T11:07:58.287Z,2023-05-06T11:07:58Z,4253716713,56,Back,,,,,,,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236303,421,49,2,47,57,9ouh98eyf6u69lbxc13mllm7f,1,28.3,33.6,2023-05-06T11:07:58.761Z,2023-05-06T11:08:56Z,,,,,,,,,,,,,,,,,,,,,,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236263,391,61,2,47,58,7mk4va7b2p6tnv2xjxcgjy8h6,0,58.4,63.8,2023-05-06T11:07:59.252Z,2023-05-06T11:07:59Z,4253716783,56,Center,,,,,,,,,,,,,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236277,392,1,2,47,58,7mk4va7b2p6tnv2xjxcgjy8h6,0,56.8,62.1,2023-05-06T11:07:59.619Z,2023-05-06T11:07:59Z,4253716837,141,63.1,4253716835,140,58.9,4253716841,213,0.3,4253716833,56,Center,4253716839,212,2.3,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236299,420,1,2,47,58,9ouh98eyf6u69lbxc13mllm7f,1,32.8,33.3,2023-05-06T11:07:59.665Z,2023-05-06T11:08:35Z,4253716953,141,6.1,4253716951,140,43.1,4253716955,212,21.4,4253716957,213,5.2,4253716949,56,Back,,,,,,,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236335,422,1,2,48,1,9ouh98eyf6u69lbxc13mllm7f,0,43.1,6.1,2023-05-06T11:08:02.243Z,2023-05-06T11:08:07Z,4253717209,141,11.6,4253717203,155,,4253717215,1,,4253717211,212,48.9,4253717205,56,Right,4253717207,140,89.5,4253717213,213,0.1,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236339,393,49,2,48,5,7mk4va7b2p6tnv2xjxcgjy8h6,1,14,85.6,2023-05-06T11:08:06.260Z,2023-05-06T11:08:06Z,,,,,,,,,,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236399,394,1,2,48,5,7mk4va7b2p6tnv2xjxcgjy8h6,1,14,85.8,2023-05-06T11:08:06.868Z,2023-05-06T11:08:10Z,4253717527,213,4.2,4253717525,212,20.8,4253717523,141,58.9,4253717519,56,Back,4253717521,140,4.5,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236443,395,1,2,48,10,7mk4va7b2p6tnv2xjxcgjy8h6,1,3.9,55.6,2023-05-06T11:08:11.029Z,2023-05-06T11:08:13Z,4253717755,213,5.5,4253717757,1,,4253717747,56,Back,4253717753,212,39.2,4253717745,155,,4253717751,141,16.0,4253717749,140,31.0,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236445,396,50,2,48,12,7mk4va7b2p6tnv2xjxcgjy8h6,1,28,19.8,2023-05-06T11:08:13.541Z,2023-05-06T11:08:14Z,4253717761,56,Back,4253717823,233,423,4253717763,285,,,,,,,,,,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236447,423,7,2,48,12,9ouh98eyf6u69lbxc13mllm7f,0,72,80.2,2023-05-06T11:08:13.542Z,2023-05-06T11:08:14Z,4253717765,56,Left,4253717767,286,,4253717789,233,396,,,,,,,,,,,,,,,,c7phsuwshglgu1nud007agqnd,Thaís Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236477,397,3,2,48,14,7mk4va7b2p6tnv2xjxcgjy8h6,1,28.2,19.6,2023-05-06T11:08:15.779Z,2023-05-06T11:08:17Z,4253717939,285,,4253717937,56,Back,4253717953,233,424,,,,,,,,,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544236479,424,45,2,48,14,9ouh98eyf6u69lbxc13mllm7f,0,71.8,80.4,2023-05-06T11:08:15.779Z,2023-05-06T11:08:17Z,4253717949,56,Left,4253717961,233,397,4253717951,286,,,,,,,,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
