id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist
2497212725,7,5,1,1,33,1qoqz1tyay060cj5aha7rt1lp,0,60.2,-1.6,2023-01-14T15:01:14.262Z,2023-01-14T15:01:20Z,3977034933,56,Right,3977035495,233,27,3977034935,347,,,,,,,,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212833,27,5,1,1,33,8zt8rrm6v5nccv01v6pef0r1o,1,39.8,101.6,2023-01-14T15:01:14.262Z,2023-01-14T15:44:25Z,3977035397,56,Back,3977035399,347,,3977035463,233,7,,,,,,,,,,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212997,28,1,1,1,46,8zt8rrm6v5nccv01v6pef0r1o,0,45.1,100,2023-01-14T15:01:27.443Z,2023-01-14T15:01:31Z,3977036261,212,22.7,3977036253,107,,3977036541,189,,3977036257,140,64.9,3977036259,141,87.6,3977036265,213,5.9,3977036255,56,Left,3977036267,1,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213033,8,49,1,1,49,1qoqz1tyay060cj5aha7rt1lp,1,30.3,27.3,2023-01-14T15:01:30.176Z,2023-01-14T15:01:30Z,,,,,,,,,,,,,,,,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213069,9,1,1,1,49,1qoqz1tyay060cj5aha7rt1lp,1,30.3,27.3,2023-01-14T15:01:30.384Z,2023-01-14T15:01:31Z,3977036623,140,8.1,3977036621,56,Back,3977036625,141,44.0,3977036627,212,25.9,3977036629,213,2.7,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213135,10,1,1,1,50,1qoqz1tyay060cj5aha7rt1lp,1,8.2,44,2023-01-14T15:01:31.631Z,2023-01-14T15:01:35Z,3977036919,56,Back,3977036927,213,5.1,3977036921,140,17.3,3977036923,141,10.6,3977036925,212,24.6,,,,,,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213233,11,1,1,1,53,1qoqz1tyay060cj5aha7rt1lp,0,18.3,11.3,2023-01-14T15:01:34.991Z,2023-01-14T15:01:39Z,3977037345,140,50.4,3977037351,213,0.2,3977037347,141,19.4,3977037353,1,,3977037349,212,34.2,3977037343,56,Right,3977037341,155,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213197,29,44,1,1,55,8zt8rrm6v5nccv01v6pef0r1o,1,51,79.5,2023-01-14T15:01:36.947Z,2023-01-14T15:01:39Z,3977037189,286,,3977037187,56,Left,3977037413,233,12,,,,,,,,,,,,,,,,24dpnyyhqgnve5zzget4gz1zp,Carmen Menayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213239,12,44,1,1,55,1qoqz1tyay060cj5aha7rt1lp,0,49,20.5,2023-01-14T15:01:36.948Z,2023-01-14T15:01:39Z,3977037361,56,Back,3977037443,233,29,3977037447,285,,,,,,,,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213219,30,1,1,1,56,8zt8rrm6v5nccv01v6pef0r1o,0,52.4,78.4,2023-01-14T15:01:37.395Z,2023-01-14T15:01:38Z,3977037305,213,0.7,3977037295,3,,3977037297,56,Left,3977037299,140,71.1,3977037303,212,24.9,3977037301,141,100.0,,,,,,,24dpnyyhqgnve5zzget4gz1zp,Carmen Menayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213551,13,5,1,1,57,1qoqz1tyay060cj5aha7rt1lp,1,33,-1.4,2023-01-14T15:01:38.317Z,2023-01-14T15:44:25Z,3977038967,347,,3977038963,56,Back,3977038987,233,31,,,,,,,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213225,31,5,1,1,57,8zt8rrm6v5nccv01v6pef0r1o,0,67,101.4,2023-01-14T15:01:38.317Z,2023-01-14T15:01:54Z,3977037315,56,Left,3977039021,233,13,3977037317,347,,,,,,,,,,,,,,,,,24dpnyyhqgnve5zzget4gz1zp,Carmen Menayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213657,14,1,1,2,13,1qoqz1tyay060cj5aha7rt1lp,1,35.3,0,2023-01-14T15:01:54.303Z,2023-01-14T15:01:58Z,3977039477,140,31.7,3977039485,213,2.0,3977039481,141,11.6,3977039473,56,Back,3977039467,107,,3977039483,212,9.9,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213699,15,1,1,2,16,1qoqz1tyay060cj5aha7rt1lp,0,31.7,11.6,2023-01-14T15:01:57.776Z,2023-01-14T15:01:59Z,3977039693,141,11.6,3977039695,212,38.1,3977039699,1,,3977039687,157,,3977039697,213,0.0,3977039689,56,Right,3977039691,140,68.0,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213749,32,1,1,2,18,8zt8rrm6v5nccv01v6pef0r1o,1,32.2,85.9,2023-01-14T15:01:59.203Z,2023-01-14T15:02:01Z,3977039965,140,42.0,3977039963,56,Back,3977039971,212,12.1,3977039967,141,76.6,3977039961,3,,3977039975,213,5.7,,,,,,,24dpnyyhqgnve5zzget4gz1zp,Carmen Menayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213795,34,49,1,2,19,8zt8rrm6v5nccv01v6pef0r1o,1,46.5,51.2,2023-01-14T15:02:00.724Z,2023-01-14T15:02:14Z,,,,,,,,,,,,,,,,,,,,,,,,,52kdiaya57yaisoil0k9ss0oa,Sonia Majarín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213783,33,1,1,2,20,8zt8rrm6v5nccv01v6pef0r1o,1,42,76.5,2023-01-14T15:02:01.619Z,2023-01-14T15:02:02Z,3977040125,213,5.0,3977040123,212,17.8,3977040117,56,Back,3977040119,140,46.5,3977040121,141,51.2,,,,,,,,,,52kdiaya57yaisoil0k9ss0oa,Sonia Majarín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213807,35,61,1,2,22,8zt8rrm6v5nccv01v6pef0r1o,0,46.9,51.5,2023-01-14T15:02:03.331Z,2023-01-14T15:02:03Z,3977040213,56,Back,,,,,,,,,,,,,,,,,,,,,,ayd71ahuyt8kd9c8xmbbbhg16,Marta Cardona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213815,16,49,1,2,22,1qoqz1tyay060cj5aha7rt1lp,1,56.4,41.9,2023-01-14T15:02:03.519Z,2023-01-14T15:02:03Z,,,,,,,,,,,,,,,,,,,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213993,17,1,1,2,24,1qoqz1tyay060cj5aha7rt1lp,1,50.8,40.1,2023-01-14T15:02:05.151Z,2023-01-14T15:02:10Z,3977041071,141,50.9,3977041075,213,2.7,3977041069,140,34.2,3977041073,212,18.9,3977041067,56,Back,,,,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214037,18,1,1,2,29,1qoqz1tyay060cj5aha7rt1lp,1,27.3,62.1,2023-01-14T15:02:10.175Z,2023-01-14T15:02:11Z,3977041267,213,3.4,3977041261,140,13.4,3977041259,56,Back,3977041265,212,15.0,3977041263,141,57.0,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214111,19,1,1,2,30,1qoqz1tyay060cj5aha7rt1lp,1,13.2,57.6,2023-01-14T15:02:11.823Z,2023-01-14T15:02:14Z,3977041645,212,26.8,3977041647,213,5.0,3977041643,141,19.8,3977041639,56,Back,3977041641,140,20.5,,,,,,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214163,20,1,1,2,33,1qoqz1tyay060cj5aha7rt1lp,1,20.5,19.8,2023-01-14T15:02:14.799Z,2023-01-14T15:02:16Z,3977041891,56,Back,3977041901,213,0.6,3977041895,140,29.0,3977041899,212,11.1,3977041897,141,29.4,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214207,21,1,1,2,35,1qoqz1tyay060cj5aha7rt1lp,1,29,29.4,2023-01-14T15:02:16.575Z,2023-01-14T15:02:17Z,3977042079,213,3.7,3977042063,56,Back,3977042077,212,9.9,3977042071,141,21.2,3977042067,140,21.2,,,,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214399,22,1,1,2,36,1qoqz1tyay060cj5aha7rt1lp,1,21.7,21.5,2023-01-14T15:02:17.631Z,2023-01-14T15:02:23Z,3977042965,56,Back,3977042971,212,17.4,3977042973,213,2.2,3977042967,140,12.2,3977042969,141,42.4,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214433,23,1,1,2,42,1qoqz1tyay060cj5aha7rt1lp,1,20.7,43,2023-01-14T15:02:23.119Z,2023-01-14T15:02:24Z,3977043123,141,23.0,3977043125,212,16.7,3977043121,140,29.9,3977043127,213,5.3,3977043119,56,Back,,,,,,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
