id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value
2487965279,631,49,2,66,50,djz9e25b9zuiu5rmv1zha3i6f,1,65.3,24.1,2022-11-27T12:24:04.065Z,2022-11-27T12:24:04Z,,,,,,,,,,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965337,632,4,2,66,52,djz9e25b9zuiu5rmv1zha3i6f,1,68.1,31.8,2022-11-27T12:24:06.417Z,2022-11-27T12:54:34Z,3928105939,286,,3928105933,56,Center,3928105931,13,,3928105937,265,,3928163699,233,528,3928105935,152,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965333,528,4,2,66,52,7mk4va7b2p6tnv2xjxcgjy8h6,0,31.9,68.2,2022-11-27T12:24:06.418Z,2022-11-27T12:54:34Z,3928105899,152,,3928105903,285,,3928105901,265,,3928105897,56,Back,3928163707,233,632,3928105895,13,,,,,,,,a0g0ldiol9fzw09gk5i9e15w4,Miku Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965447,633,18,2,67,20,djz9e25b9zuiu5rmv1zha3i6f,1,0,0,2022-11-27T12:24:33.987Z,2022-11-27T12:24:34Z,3928106537,55,634,3928106509,42,,3928106511,44,Midfielder,3928106513,59,12,,,,,,,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965451,634,19,2,67,20,djz9e25b9zuiu5rmv1zha3i6f,1,0,0,2022-11-27T12:24:33.988Z,2022-11-27T12:24:34Z,3928106527,292,8,3928106519,42,,3928106525,59,9,3928106529,293,2,3928106523,145,10,3928106533,55,633,3928106531,44,Forward,,,,67i9jwkech61ihpglnmpzygvd,Laurina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965629,635,1,2,67,46,djz9e25b9zuiu5rmv1zha3i6f,1,66.2,26.4,2022-11-27T12:25:00.273Z,2022-11-27T12:25:01Z,3928107627,56,Center,3928107625,152,,3928107635,213,6.2,3928107629,140,68.4,3928107633,212,2.3,3928107631,141,26.1,3928107623,5,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965665,636,1,2,67,48,djz9e25b9zuiu5rmv1zha3i6f,0,68.4,26.1,2022-11-27T12:25:01.697Z,2022-11-27T12:25:06Z,3928107755,2,,3928107765,212,33.7,3928107767,213,0.6,3928107757,155,,3928107761,140,94.6,3928107763,141,54.7,3928107769,1,,3928107759,56,Center,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965681,637,15,2,67,50,djz9e25b9zuiu5rmv1zha3i6f,1,94.8,59.3,2022-11-27T12:25:04.058Z,2022-11-27T12:29:09Z,3928114479,79,,3928114485,458,,3928110215,328,,3928114489,147,52.3,3928110219,233,530,3928110211,15,,3928114483,103,20.9,3928114481,102,51.4,2dsgmfs9crnzz3425si3m9uj9,Dorine,3928107865,56,Center,3928114487,146,99.1,,3928110209,24,3928107863,61,,,,,,,,,,,,,,,,,,,,
2487965691,530,10,2,67,50,7mk4va7b2p6tnv2xjxcgjy8h6,1,2.5,46.2,2022-11-27T12:25:04.158Z,2022-11-27T12:55:44Z,3928110223,233,637,3928107921,56,Back,3928107915,173,,3928107917,178,,3928107919,182,,,,,,,,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965669,529,12,2,67,51,7mk4va7b2p6tnv2xjxcgjy8h6,1,10.1,47,2022-11-27T12:25:05.361Z,2022-11-27T12:25:38Z,3928107787,141,41.9,3928107791,213,3.7,3928107789,212,6.1,3928107783,56,Back,3928107797,15,,3928107785,140,5.3,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965693,531,52,2,67,55,7mk4va7b2p6tnv2xjxcgjy8h6,1,3.1,50.3,2022-11-27T12:25:09.496Z,2022-11-27T12:25:09Z,,,,,,,,,,,,,,,,,,,,,,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965727,532,1,2,67,57,7mk4va7b2p6tnv2xjxcgjy8h6,1,13.1,51.5,2022-11-27T12:25:10.712Z,2022-11-27T12:25:15Z,3928108109,212,78.0,3928108111,213,0.4,3928108113,1,,3928108103,56,Left,3928108101,199,,3928108107,141,98.1,3928108105,140,81.0,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965729,533,61,2,68,2,7mk4va7b2p6tnv2xjxcgjy8h6,0,83,98.3,2022-11-27T12:25:15.753Z,2022-11-27T12:25:16Z,3928108117,56,Left,,,,,,,,,,,,,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965735,638,43,2,68,3,djz9e25b9zuiu5rmv1zha3i6f,1,0,0,2022-11-27T12:25:16.753Z,2022-11-27T12:25:20Z,3928108245,144,49,,,,,,,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965787,534,5,2,68,5,7mk4va7b2p6tnv2xjxcgjy8h6,0,80.6,101.3,2022-11-27T12:25:19.481Z,2022-11-27T12:25:30Z,3928108423,233,639,3928108403,347,,3928108401,56,Left,,,,,,,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965783,639,5,2,68,5,djz9e25b9zuiu5rmv1zha3i6f,1,19.4,-1.3,2022-11-27T12:25:19.481Z,2022-11-27T12:54:51Z,3928108387,347,,3928108419,233,534,3928108385,56,Back,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965793,640,1,2,68,14,djz9e25b9zuiu5rmv1zha3i6f,1,21,0,2022-11-27T12:25:27.569Z,2022-11-27T12:25:31Z,3928108449,213,1.9,3928108447,212,20.8,3928108445,141,27.7,3928108441,56,Back,3928108443,140,13.9,3928108439,107,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965837,641,1,2,68,17,djz9e25b9zuiu5rmv1zha3i6f,1,13.9,28,2022-11-27T12:25:31.073Z,2022-11-27T12:25:39Z,3928108657,213,2.0,3928108655,212,16.5,3928108653,141,50.2,3928108651,140,7.6,3928108649,56,Back,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965865,642,1,2,68,25,djz9e25b9zuiu5rmv1zha3i6f,0,19.7,63.7,2022-11-27T12:25:38.961Z,2022-11-27T12:58:31Z,3928108829,155,,3928108839,212,46.0,3928108833,56,Center,3928108837,141,77.0,3928108843,1,,3928108841,213,0.2,3928108835,140,62.7,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966271,545,44,2,68,27,7mk4va7b2p6tnv2xjxcgjy8h6,1,37.2,19.3,2022-11-27T12:25:40.568Z,2022-11-27T12:30:55Z,3928110877,56,Back,3928110879,285,,3928117459,233,691,,,,,,,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967489,691,44,2,68,27,djz9e25b9zuiu5rmv1zha3i6f,0,62.8,80.7,2022-11-27T12:25:40.569Z,2022-11-27T12:30:55Z,3928117403,56,Left,3928117463,233,545,3928117405,286,,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965877,535,1,2,68,28,7mk4va7b2p6tnv2xjxcgjy8h6,1,34.2,24.1,2022-11-27T12:25:41.784Z,2022-11-27T12:27:05Z,3928108891,212,13.9,3928108893,213,0.0,3928108889,141,24.4,3928108883,3,,3928108887,140,47.4,3928108885,56,Back,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965879,536,49,2,68,31,7mk4va7b2p6tnv2xjxcgjy8h6,1,46.4,24.1,2022-11-27T12:25:44.936Z,2022-11-27T12:25:45Z,,,,,,,,,,,,,,,,,,,,,,,,,a0g0ldiol9fzw09gk5i9e15w4,Miku Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965889,537,1,2,68,31,7mk4va7b2p6tnv2xjxcgjy8h6,1,46.4,24.1,2022-11-27T12:25:45.112Z,2022-11-27T12:25:47Z,3928108967,140,41.3,3928108965,56,Back,3928108969,141,11.0,3928108971,212,10.4,3928108973,213,4.2,,,,,,,,,,a0g0ldiol9fzw09gk5i9e15w4,Miku Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965899,538,43,2,68,33,7mk4va7b2p6tnv2xjxcgjy8h6,1,0,0,2022-11-27T12:25:47.240Z,2022-11-27T12:26:30Z,3928109011,285,0,3928110007,144,7,3928109009,56,Back,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965905,539,3,2,68,34,7mk4va7b2p6tnv2xjxcgjy8h6,1,42,13.1,2022-11-27T12:25:48.225Z,2022-11-27T12:25:51Z,3928109021,56,Back,3928109047,233,643,3928109025,286,,,,,,,,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965891,643,45,2,68,34,djz9e25b9zuiu5rmv1zha3i6f,0,58,86.9,2022-11-27T12:25:48.225Z,2022-11-27T12:25:51Z,3928109055,233,539,3928108979,285,,3928108977,56,Left,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965909,540,50,2,68,36,7mk4va7b2p6tnv2xjxcgjy8h6,1,43.3,16.1,2022-11-27T12:25:49.664Z,2022-11-27T12:25:53Z,3928109113,233,644,3928109041,286,,3928109039,56,Back,,,,,,,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965915,644,7,2,68,36,djz9e25b9zuiu5rmv1zha3i6f,1,56.7,83.9,2022-11-27T12:25:49.665Z,2022-11-27T12:25:53Z,3928109093,233,540,3928109075,56,Left,3928109077,285,,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965917,645,4,2,68,38,djz9e25b9zuiu5rmv1zha3i6f,1,58.8,83.2,2022-11-27T12:25:51.602Z,2022-11-27T12:25:56Z,3928109087,286,,3928109079,13,,3928109085,265,,3928109083,152,,3928109081,56,Left,3928109155,233,541,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965929,541,4,2,68,38,7mk4va7b2p6tnv2xjxcgjy8h6,0,41.2,16.8,2022-11-27T12:25:51.603Z,2022-11-27T12:26:15Z,3928109147,56,Back,3928109145,13,,3928109149,152,,3928109151,265,,3928109161,233,645,3928109153,285,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487965977,542,17,2,68,47,7mk4va7b2p6tnv2xjxcgjy8h6,1,0,0,2022-11-27T12:26:01.288Z,2022-11-27T12:26:06Z,3928109345,13,243,3928109341,31,,3928109343,392,,,,,,,,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966181,646,1,2,69,32,djz9e25b9zuiu5rmv1zha3i6f,0,59.6,81.9,2022-11-27T12:26:45.666Z,2022-11-27T12:26:48Z,3928110499,56,Center,3928110501,140,87.4,3928110503,141,50.4,3928110509,1,,3928110491,2,,3928110493,5,,3928110505,212,36.2,3928110497,152,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,3928110495,155,,3928110507,213,5.7,,,,,,,,,,,,,,,,,,,,,,,,,
2487966195,543,12,2,69,34,7mk4va7b2p6tnv2xjxcgjy8h6,1,11.4,48.2,2022-11-27T12:26:48.120Z,2022-11-27T12:26:49Z,3928110581,213,0.3,3928110577,141,51.3,3928110579,212,7.7,3928110573,56,Back,3928110575,140,18.5,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966257,544,12,2,69,35,7mk4va7b2p6tnv2xjxcgjy8h6,1,18.5,51.3,2022-11-27T12:26:49.256Z,2022-11-27T12:27:00Z,3928110821,141,61.4,3928110823,212,29.2,3928110825,213,0.2,3928110819,140,45.5,3928110817,56,Back,,,,,,,,,,a0g0ldiol9fzw09gk5i9e15w4,Miku Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966245,647,1,2,69,37,djz9e25b9zuiu5rmv1zha3i6f,1,56.3,38.5,2022-11-27T12:26:51.280Z,2022-11-27T12:26:56Z,3928110761,140,25.8,3928110763,141,47.5,3928110759,56,Back,3928110769,1,,3928110765,212,32.6,3928110767,213,3.0,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966267,648,1,2,69,43,djz9e25b9zuiu5rmv1zha3i6f,1,26.5,48.1,2022-11-27T12:26:56.689Z,2022-11-27T12:27:18Z,3928110865,212,34.0,3928110867,213,0.9,3928110861,140,46.9,3928110863,141,87.0,3928110859,56,Back,3928110869,1,,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966287,649,1,2,69,48,djz9e25b9zuiu5rmv1zha3i6f,1,57.1,95.4,2022-11-27T12:27:02.081Z,2022-11-27T12:27:07Z,3928110947,141,98.9,3928110945,140,66.6,3928110951,213,0.2,3928110949,212,10.3,3928110943,56,Left,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966303,650,2,2,69,53,djz9e25b9zuiu5rmv1zha3i6f,1,66.6,98.9,2022-11-27T12:27:06.961Z,2022-11-27T12:58:29Z,3928111053,141,89.5,3928111051,140,95.2,3928111049,56,Left,3928111047,7,5kio1iodx7cq9i9p9kql1nuuh,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966305,546,55,2,69,53,7mk4va7b2p6tnv2xjxcgjy8h6,1,22.9,22.3,2022-11-27T12:27:06.962Z,2022-11-27T12:54:44Z,,,,,,,,,,,,,,,,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966427,547,1,2,70,21,7mk4va7b2p6tnv2xjxcgjy8h6,0,13,29.2,2022-11-27T12:27:35.416Z,2022-11-27T12:27:39Z,3928111733,5,,3928111747,213,6.2,3928111745,212,62.3,3928111739,56,Center,3928111749,1,,3928111735,155,,3928111737,241,,3928111743,141,23.4,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,3928111741,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966431,651,49,2,70,26,djz9e25b9zuiu5rmv1zha3i6f,1,22.6,74.5,2022-11-27T12:27:39.939Z,2022-11-27T12:27:40Z,,,,,,,,,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966467,652,1,2,70,26,djz9e25b9zuiu5rmv1zha3i6f,1,22.6,74.5,2022-11-27T12:27:40.337Z,2022-11-27T12:27:46Z,3928111979,213,3.6,3928111973,140,7.2,3928111971,56,Back,3928111977,212,17.7,3928111975,141,64.0,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966487,653,1,2,70,33,djz9e25b9zuiu5rmv1zha3i6f,0,12.7,64.1,2022-11-27T12:27:46.835Z,2022-11-27T12:27:49Z,3928112063,141,73.9,3928112061,140,54.7,3928112059,56,Center,3928112069,1,,3928112065,212,44.6,3928112067,213,0.1,3928112057,155,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966503,548,1,2,70,37,7mk4va7b2p6tnv2xjxcgjy8h6,1,43.3,29.5,2022-11-27T12:27:50.535Z,2022-11-27T12:27:51Z,3928112159,141,33.7,3928112163,213,0.3,3928112161,212,11.3,3928112153,3,,3928112157,140,53.7,3928112155,56,Center,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966507,549,49,2,70,38,7mk4va7b2p6tnv2xjxcgjy8h6,1,53.3,33.7,2022-11-27T12:27:51.768Z,2022-11-27T12:27:52Z,,,,,,,,,,,,,,,,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966511,550,1,2,70,38,7mk4va7b2p6tnv2xjxcgjy8h6,0,53.3,33.7,2022-11-27T12:27:52.167Z,2022-11-27T12:27:53Z,3928112195,213,0.2,3928112187,141,40.0,3928112191,212,18.5,3928112179,155,,3928112185,140,70.4,3928112181,56,Center,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966523,654,1,2,70,39,djz9e25b9zuiu5rmv1zha3i6f,0,29.9,57.6,2022-11-27T12:27:52.929Z,2022-11-27T12:27:54Z,3928112253,141,57.6,3928112251,140,48.3,3928112249,56,Back,3928112255,212,19.3,3928112247,3,,3928112257,213,0,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966555,551,1,2,70,41,7mk4va7b2p6tnv2xjxcgjy8h6,0,54,43.6,2022-11-27T12:27:55.448Z,2022-11-27T12:27:59Z,3928112399,141,90.0,3928112405,1,,3928112393,157,,3928112397,140,68.7,3928112395,56,Left,3928112403,213,1.1,3928112401,212,35.1,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966559,655,61,2,70,47,djz9e25b9zuiu5rmv1zha3i6f,1,33.9,7.6,2022-11-27T12:28:00.713Z,2022-11-27T12:28:00Z,3928112435,56,Back,,,,,,,,,,,,,,,,,,,,,,67i9jwkech61ihpglnmpzygvd,Laurina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966569,656,49,2,70,49,djz9e25b9zuiu5rmv1zha3i6f,1,22.7,1.9,2022-11-27T12:28:02.849Z,2022-11-27T12:28:02Z,,,,,,,,,,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966603,657,1,2,70,49,djz9e25b9zuiu5rmv1zha3i6f,1,22.7,1.9,2022-11-27T12:28:03.265Z,2022-11-27T12:28:09Z,3928112667,212,17.2,3928112665,141,26.4,3928112669,213,1.8,3928112663,140,18.5,3928112661,56,Back,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966619,658,1,2,70,55,djz9e25b9zuiu5rmv1zha3i6f,1,28.2,30.6,2022-11-27T12:28:08.929Z,2022-11-27T12:28:12Z,3928112751,213,1.8,3928112749,212,27.0,3928112743,56,Back,3928112747,141,68.9,3928112745,140,21.4,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966637,659,1,2,70,58,djz9e25b9zuiu5rmv1zha3i6f,1,21.4,68.9,2022-11-27T12:28:11.921Z,2022-11-27T12:28:16Z,3928112865,56,Back,3928112867,140,30.0,3928112871,212,20.0,3928112873,213,5.2,3928112869,141,42.7,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966665,660,1,2,71,3,djz9e25b9zuiu5rmv1zha3i6f,1,35.4,51.9,2022-11-27T12:28:16.786Z,2022-11-27T12:28:22Z,3928113035,212,55.6,3928113037,213,5.7,3928113027,155,,3928113033,141,6.7,3928113031,140,79.5,3928113029,56,Right,3928113039,1,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966673,661,1,2,71,8,djz9e25b9zuiu5rmv1zha3i6f,1,79.6,8.2,2022-11-27T12:28:22.417Z,2022-11-27T12:28:24Z,3928113081,140,81.4,3928113083,141,26.9,3928113085,212,12.9,3928113079,56,Center,3928113087,213,1.4,,,,,,,,,,67i9jwkech61ihpglnmpzygvd,Laurina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966687,662,1,2,71,10,djz9e25b9zuiu5rmv1zha3i6f,0,81.4,26.9,2022-11-27T12:28:24.225Z,2022-11-27T12:28:25Z,3928113151,56,Right,3928113153,140,88.9,3928113155,141,18.7,3928113157,212,9.6,3928113159,213,5.7,,,,,,,,,,8i42x5mpk5bpm1i0gvgubx9pm,Laura Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966729,553,49,2,71,12,7mk4va7b2p6tnv2xjxcgjy8h6,1,8.3,83.9,2022-11-27T12:28:25.545Z,2022-11-27T12:28:31Z,,,,,,,,,,,,,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966713,552,1,2,71,13,7mk4va7b2p6tnv2xjxcgjy8h6,0,10.7,83.2,2022-11-27T12:28:27.191Z,2022-11-27T12:28:28Z,3928113287,1,,3928113279,140,40.2,3928113285,213,0.0,3928113275,157,,3928113277,56,Back,3928113283,212,31.0,3928113281,141,83.8,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966735,663,1,2,71,15,djz9e25b9zuiu5rmv1zha3i6f,1,55.9,18.9,2022-11-27T12:28:29.219Z,2022-11-27T12:28:31Z,3928113393,140,75.2,3928113391,56,Right,3928113389,157,,3928113399,213,6.1,3928113401,1,,3928113395,141,14.1,3928113397,212,20.5,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966761,664,1,2,71,17,djz9e25b9zuiu5rmv1zha3i6f,1,75.2,14.1,2022-11-27T12:28:31.298Z,2022-11-27T12:28:46Z,3928113545,213,1.6,3928113539,140,74.8,3928113535,3,,3928113869,210,13,3928113537,56,Center,3928113543,212,17.8,3928113541,141,40.3,,,,67i9jwkech61ihpglnmpzygvd,Laurina,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2487966763,665,13,2,71,22,djz9e25b9zuiu5rmv1zha3i6f,1,73.7,45.3,2022-11-27T12:28:35.921Z,2022-11-27T12:28:46Z,3928113903,103,62.5,3928113901,102,57.6,3928113909,231,50,3928113905,215,,3928113897,55,664,3928113639,72,,3928113893,77,,3928113555,56,Center,et6offb5y91ch6mlol3dwcd0p,R. Babajide,3928113553,18,,3928113551,22,,,3928113895,29,3928113907,230,98.2,,,,,,,,,,,,,,,,,,,
2487966775,554,5,2,71,24,7mk4va7b2p6tnv2xjxcgjy8h6,1,-0.7,43,2022-11-27T12:28:37.921Z,2022-11-27T12:54:52Z,3928113595,346,,3928113593,56,Back,3928113609,233,666,,,,,,,,,,,,,,,,a0g0ldiol9fzw09gk5i9e15w4,Miku Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966771,666,5,2,71,24,djz9e25b9zuiu5rmv1zha3i6f,0,100.7,57,2022-11-27T12:28:37.921Z,2022-11-27T12:28:38Z,3928113591,346,,3928113629,233,554,3928113589,56,Center,,,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966933,555,1,2,71,53,7mk4va7b2p6tnv2xjxcgjy8h6,0,4.9,47.9,2022-11-27T12:29:06.983Z,2022-11-27T12:29:10Z,3928114517,124,,3928114529,1,,3928114523,141,67.8,3928114521,140,45.4,3928114531,74,,3928114519,56,Back,3928114527,213,0.3,3928114525,212,44.6,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966935,667,44,2,71,55,djz9e25b9zuiu5rmv1zha3i6f,1,54.2,23.5,2022-11-27T12:29:09.182Z,2022-11-27T12:29:43Z,3928114535,286,,3928115693,233,559,3928114533,56,Center,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967127,559,44,2,71,55,7mk4va7b2p6tnv2xjxcgjy8h6,0,45.8,76.5,2022-11-27T12:29:09.183Z,2022-11-27T12:29:43Z,3928115589,56,Back,3928115591,285,,3928115735,233,667,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487966941,668,1,2,71,57,djz9e25b9zuiu5rmv1zha3i6f,0,54.4,22.9,2022-11-27T12:29:11.265Z,2022-11-27T12:29:12Z,3928114579,213,0.0,3928114577,212,8.5,3928114569,3,,3928114575,141,23.2,3928114571,56,Center,3928114573,140,62.5,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
