id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/14/value,assist,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2551427655,504,5,2,54,46,89wr6p2dkh7wjxtbwhtsruu02,1,-1.4,13.8,2023-05-20T07:16:40.905Z,2023-05-20T07:16:41Z,4292042481,56,Back,4292042533,233,469,4292042483,346,,,,,,,,,,,,,,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551427707,505,1,2,54,53,89wr6p2dkh7wjxtbwhtsruu02,1,3.5,45.4,2023-05-20T07:16:47.679Z,2023-05-20T07:16:49Z,4292042721,141,30.7,4292042723,212,10.9,4292042725,213,5.1,4292042719,140,7.7,4292042741,189,,4292042715,124,,4292042729,237,,4292042717,56,Back,6vuryavylbdnwabe4g5yvgzxl,K. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551427737,506,1,2,54,55,89wr6p2dkh7wjxtbwhtsruu02,0,9.6,27.6,2023-05-20T07:16:50.104Z,2023-05-20T07:16:54Z,4292042869,155,,4292042877,212,51.4,4292042881,1,,4292042879,213,6.2,4292042875,141,18.3,4292042873,140,58.2,4292042871,56,Right,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551427741,471,44,2,54,58,18c8ibslzapz40lfb8y5vygcs,1,43,85.4,2023-05-20T07:16:52.952Z,2023-05-20T07:16:54Z,4292042909,233,507,4292042897,56,Back,4292042899,285,,,,,,,,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551427743,507,44,2,54,58,89wr6p2dkh7wjxtbwhtsruu02,0,57,14.6,2023-05-20T07:16:52.953Z,2023-05-20T07:16:54Z,4292042901,56,Right,4292042903,286,,4292042969,233,471,,,,,,,,,,,,,,,,2su3ef2yrvsyy64fx6oyyc9g5,Douglas Vieira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551427747,472,1,2,54,59,18c8ibslzapz40lfb8y5vygcs,0,44.3,89.1,2023-05-20T07:16:53.359Z,2023-05-20T07:16:55Z,4292042929,212,22.9,4292042927,141,89.9,4292042923,56,Left,4292042931,213,0.0,4292042925,140,66.1,4292042921,3,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551427763,508,1,2,55,1,89wr6p2dkh7wjxtbwhtsruu02,0,42.3,14.6,2023-05-20T07:16:55.415Z,2023-05-20T07:16:58Z,4292042995,56,Back,4292043003,213,1.7,4292042993,3,,4292043001,212,5.2,4292042997,140,41.6,4292042999,141,22.1,,,,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551427771,474,61,2,55,3,18c8ibslzapz40lfb8y5vygcs,1,59.5,94.4,2023-05-20T07:16:57.531Z,2023-05-20T07:16:57Z,4292043057,56,Left,,,,,,,,,,,,,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551427793,509,1,2,55,3,89wr6p2dkh7wjxtbwhtsruu02,1,55.3,9.2,2023-05-20T07:16:57.879Z,2023-05-20T07:17:00Z,4292043141,213,3.0,4292043135,140,44.9,4292043133,56,Back,4292043137,141,11.7,4292043139,212,11.1,,,,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551427799,510,1,2,55,5,89wr6p2dkh7wjxtbwhtsruu02,1,44.8,12,2023-05-20T07:17:00.038Z,2023-05-20T07:17:18Z,4292043187,213,0.7,4292043185,212,16.6,4292043183,141,27.9,4292043179,56,Center,4292043181,140,56.8,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551427807,511,1,2,55,6,89wr6p2dkh7wjxtbwhtsruu02,1,56.1,27.6,2023-05-20T07:17:00.919Z,2023-05-20T07:17:01Z,4292043227,141,37.6,4292043229,212,7.7,4292043223,56,Center,4292043231,213,1.1,4292043225,140,59.6,,,,,,,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551427813,512,1,2,55,7,89wr6p2dkh7wjxtbwhtsruu02,1,60.3,38.3,2023-05-20T07:17:01.607Z,2023-05-20T07:17:33Z,4292043279,156,,4292043255,56,Center,4292043257,140,58.2,4292043263,213,2.0,4292043671,210,13,4292043261,212,4.8,4292043259,141,44.6,,,,7vmiyl7acw24rtxq2ev6m4up6,Ezequiel,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2551427837,513,13,2,55,10,89wr6p2dkh7wjxtbwhtsruu02,1,70.4,57.3,2023-05-20T07:17:04.686Z,2023-05-20T07:17:33Z,4292043679,29,,4292043689,215,,4292043595,72,,4292043685,102,42.2,4292043677,87,,4292043681,55,512,4292043687,103,40.3,4292043597,18,,1dta13hd6ajv6vw1c4sxmdzvt,T. Kawamura,4292043691,230,99.4,4292043423,56,Center,,4292043419,22,4292043693,231,50.5,,,,,,,,,,,,,,,,,,,
2551427845,475,5,2,55,11,18c8ibslzapz40lfb8y5vygcs,1,-1.3,43.2,2023-05-20T07:17:06.128Z,2023-05-20T07:17:06Z,4292043467,56,Back,4292043483,233,514,4292043469,346,,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551427849,514,5,2,55,11,89wr6p2dkh7wjxtbwhtsruu02,0,101.3,56.8,2023-05-20T07:17:06.128Z,2023-05-20T07:59:20Z,4292043473,56,Center,4292043475,346,,4292043489,233,475,,,,,,,,,,,,,,,,1dta13hd6ajv6vw1c4sxmdzvt,T. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428069,476,1,2,55,38,18c8ibslzapz40lfb8y5vygcs,0,3.4,59.6,2023-05-20T07:17:32.521Z,2023-05-20T07:17:37Z,4292044547,140,58.0,4292044545,56,Left,4292044555,1,,4292044553,213,0.3,4292044543,124,,4292044551,212,60.7,4292044549,141,89.0,4292044559,74,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428075,515,44,2,55,41,89wr6p2dkh7wjxtbwhtsruu02,1,41.7,10.8,2023-05-20T07:17:35.230Z,2023-05-20T07:17:36Z,4292044579,285,,4292044597,233,477,4292044575,56,Back,,,,,,,,,,,,,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428077,477,44,2,55,41,18c8ibslzapz40lfb8y5vygcs,0,58.3,89.2,2023-05-20T07:17:35.231Z,2023-05-20T07:17:37Z,4292044583,286,,4292044581,56,Left,4292044663,233,515,,,,,,,,,,,,,,,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428085,516,1,2,55,41,89wr6p2dkh7wjxtbwhtsruu02,0,42.4,8.7,2023-05-20T07:17:35.665Z,2023-05-20T07:22:37Z,4292044621,213,0.4,4292044613,140,57.6,4292044615,141,19.6,4292044611,56,Right,4292044609,3,,4292044617,212,17.6,,,,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428115,478,1,2,55,43,18c8ibslzapz40lfb8y5vygcs,0,41.1,73.2,2023-05-20T07:17:37.296Z,2023-05-20T07:22:35Z,4292044799,212,27.4,4292044801,213,0.8,4292044797,141,100.0,4292044791,3,,4292044793,56,Left,4292044795,140,59.6,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428119,479,5,2,55,44,18c8ibslzapz40lfb8y5vygcs,0,57.7,101.4,2023-05-20T07:17:38.875Z,2023-05-20T07:22:34Z,4292044811,56,Left,4292044813,347,,4292044875,233,517,,,,,,,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428131,517,5,2,55,44,89wr6p2dkh7wjxtbwhtsruu02,1,42.3,-1.4,2023-05-20T07:17:38.875Z,2023-05-20T07:59:20Z,4292044857,347,,4292044867,233,479,4292044855,56,Back,,,,,,,,,,,,,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428261,518,1,2,55,53,89wr6p2dkh7wjxtbwhtsruu02,1,53.7,0,2023-05-20T07:17:47.815Z,2023-05-20T07:17:52Z,4292045405,107,,4292045407,56,Right,4292045417,1,,4292045409,140,95.2,4292045411,141,14.1,4292045415,213,0.2,4292045413,212,44.8,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428271,519,1,2,55,58,89wr6p2dkh7wjxtbwhtsruu02,0,96.2,14.4,2023-05-20T07:17:52.423Z,2023-05-20T07:17:53Z,4292045465,212,19.5,4292045457,155,,4292045463,141,39.1,4292045461,140,86.7,4292045467,213,2.1,4292045455,2,,4292045459,56,Center,,,,7vmiyl7acw24rtxq2ev6m4up6,Ezequiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428301,480,12,2,55,59,18c8ibslzapz40lfb8y5vygcs,1,14.2,66,2023-05-20T07:17:53.329Z,2023-05-20T07:17:58Z,4292045613,56,Back,4292045621,213,0.6,4292045615,140,29.0,4292045619,212,18.9,4292045617,141,81.7,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428297,520,1,2,56,2,89wr6p2dkh7wjxtbwhtsruu02,0,71.5,23.6,2023-05-20T07:17:56.263Z,2023-05-20T07:17:59Z,4292045599,212,6.6,4292045593,56,Right,4292045595,140,75.4,4292045591,3,,4292045597,141,15.9,4292045601,213,5.4,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428307,481,44,2,56,3,18c8ibslzapz40lfb8y5vygcs,1,26.6,85.5,2023-05-20T07:17:58.035Z,2023-05-20T07:17:59Z,4292045627,56,Back,4292045647,233,521,4292045629,285,,,,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428299,521,44,2,56,3,89wr6p2dkh7wjxtbwhtsruu02,0,73.4,14.5,2023-05-20T07:17:58.036Z,2023-05-20T07:18:00Z,4292045701,233,481,4292045605,56,Right,4292045607,286,,,,,,,,,,,,,,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428313,482,1,2,56,4,18c8ibslzapz40lfb8y5vygcs,0,28.8,85.7,2023-05-20T07:17:58.777Z,2023-05-20T07:18:00Z,4292045679,213,0.3,4292045669,140,32.7,4292045671,141,87.5,4292045665,56,Back,4292045675,212,4.3,4292045661,3,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428337,522,1,2,56,6,89wr6p2dkh7wjxtbwhtsruu02,1,74.4,12.2,2023-05-20T07:18:00.727Z,2023-05-20T07:18:02Z,4292045775,212,9.9,4292045773,141,7.7,4292045771,140,83.4,4292045769,56,Right,4292045777,213,6.0,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428339,483,45,2,56,8,18c8ibslzapz40lfb8y5vygcs,0,21.8,90.7,2023-05-20T07:18:02.246Z,2023-05-20T07:18:04Z,4292045787,285,,4292045809,233,523,4292045785,56,Back,,,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428341,523,3,2,56,8,89wr6p2dkh7wjxtbwhtsruu02,1,78.2,9.3,2023-05-20T07:18:02.246Z,2023-05-20T07:18:03Z,4292045799,233,483,4292045793,56,Right,4292045795,286,,,,,,,,,,,,,,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428349,524,1,2,56,8,89wr6p2dkh7wjxtbwhtsruu02,1,83.1,7.4,2023-05-20T07:18:03.022Z,2023-05-20T07:18:04Z,4292045819,56,Right,4292045825,212,4.1,4292045823,141,11.0,4292045821,140,86.2,4292045829,213,0.6,,,,,,,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428373,484,45,2,56,9,18c8ibslzapz40lfb8y5vygcs,0,17.6,89.2,2023-05-20T07:18:04.024Z,2023-05-20T07:18:06Z,4292045913,56,Back,4292045915,285,,4292045957,233,525,,,,,,,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428355,525,3,2,56,9,89wr6p2dkh7wjxtbwhtsruu02,1,82.4,10.8,2023-05-20T07:18:04.024Z,2023-05-20T07:18:06Z,4292045855,286,,4292045853,56,Right,4292045923,233,484,,,,,,,,,,,,,,,,7vmiyl7acw24rtxq2ev6m4up6,Ezequiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428359,526,3,2,56,10,89wr6p2dkh7wjxtbwhtsruu02,0,81.4,11.6,2023-05-20T07:18:04.646Z,2023-05-20T07:18:09Z,4292045863,56,Right,4292046011,233,485,4292045865,286,,,,,,,,,,,,,,,,,7vmiyl7acw24rtxq2ev6m4up6,Ezequiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428385,485,7,2,56,10,18c8ibslzapz40lfb8y5vygcs,1,18.6,88.4,2023-05-20T07:18:04.647Z,2023-05-20T07:18:08Z,4292045977,56,Back,4292046001,233,526,4292045979,285,,,,,,,,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428391,486,49,2,56,13,18c8ibslzapz40lfb8y5vygcs,1,27.9,90.6,2023-05-20T07:18:07.594Z,2023-05-20T07:18:08Z,,,,,,,,,,,,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428399,487,1,2,56,13,18c8ibslzapz40lfb8y5vygcs,1,27.9,90.6,2023-05-20T07:18:07.745Z,2023-05-20T07:18:08Z,4292046019,140,33.2,4292046017,56,Back,4292046025,213,6.2,4292046023,212,5.6,4292046021,141,89.9,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428459,488,1,2,56,14,18c8ibslzapz40lfb8y5vygcs,1,34.4,89.7,2023-05-20T07:18:08.617Z,2023-05-20T07:18:17Z,4292046305,56,Back,4292046307,140,41.8,4292046311,212,12.3,4292046309,141,75.6,4292046313,213,5.4,,,,,,,,,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428461,489,3,2,56,22,18c8ibslzapz40lfb8y5vygcs,0,64.2,92.1,2023-05-20T07:18:17.072Z,2023-05-20T07:18:17Z,4292046321,56,Left,4292046323,286,,4292046337,211,,,,,,,,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428467,527,49,2,56,24,89wr6p2dkh7wjxtbwhtsruu02,1,32.2,15.2,2023-05-20T07:18:18.608Z,2023-05-20T07:18:18Z,,,,,,,,,,,,,,,,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428519,528,1,2,56,26,89wr6p2dkh7wjxtbwhtsruu02,1,41.2,24.7,2023-05-20T07:18:20.447Z,2023-05-20T07:18:23Z,4292046587,140,66.7,4292046593,213,0.0,4292046591,212,26.8,4292046589,141,25.2,4292046585,56,Center,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428527,529,61,2,56,29,89wr6p2dkh7wjxtbwhtsruu02,0,66.7,25.5,2023-05-20T07:18:23.832Z,2023-05-20T07:18:24Z,4292046615,56,Center,,,,,,,,,,,,,,,,,,,,,,7vmiyl7acw24rtxq2ev6m4up6,Ezequiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428535,490,49,2,56,30,18c8ibslzapz40lfb8y5vygcs,1,32.6,79.3,2023-05-20T07:18:24.914Z,2023-05-20T07:18:25Z,,,,,,,,,,,,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428553,491,1,2,56,30,18c8ibslzapz40lfb8y5vygcs,1,32.6,79.3,2023-05-20T07:18:25.112Z,2023-05-20T07:18:26Z,4292046719,213,0.4,4292046711,56,Back,4292046713,140,48.0,4292046715,141,90.6,4292046717,212,17.9,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428565,492,1,2,56,32,18c8ibslzapz40lfb8y5vygcs,0,49.1,89.7,2023-05-20T07:18:26.571Z,2023-05-20T07:18:28Z,4292046761,140,71.4,4292046759,56,Center,4292046763,141,35.1,4292046757,155,,4292046765,212,43.9,4292046769,1,,4292046767,213,5.3,,,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428591,530,8,2,56,35,89wr6p2dkh7wjxtbwhtsruu02,1,29.6,72.3,2023-05-20T07:18:29.191Z,2023-05-20T07:18:36Z,4292047075,15,,4292046887,56,Back,,,,,,,,,,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428595,531,49,2,56,36,89wr6p2dkh7wjxtbwhtsruu02,1,37,73.9,2023-05-20T07:18:30.720Z,2023-05-20T07:18:31Z,,,,,,,,,,,,,,,,,,,,,,,,,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428647,532,1,2,56,37,89wr6p2dkh7wjxtbwhtsruu02,1,39.1,74.7,2023-05-20T07:18:31.937Z,2023-05-20T07:18:38Z,4292047141,140,53.7,4292047143,141,95.9,4292047145,212,21.0,4292047137,155,,4292047147,213,0.8,4292047139,56,Left,,,,,,,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428653,533,1,2,56,43,89wr6p2dkh7wjxtbwhtsruu02,1,57.7,77.3,2023-05-20T07:18:37.959Z,2023-05-20T07:18:39Z,4292047185,140,57.6,4292047183,56,Left,4292047191,213,1.6,4292047187,141,85.3,4292047189,212,5.4,,,,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428693,534,1,2,56,44,89wr6p2dkh7wjxtbwhtsruu02,1,58.3,84.5,2023-05-20T07:18:39.031Z,2023-05-20T07:18:43Z,4292047323,213,5.0,4292047315,56,Center,4292047321,212,7.5,4292047319,141,73.9,4292047317,140,60.4,,,,,,,,,,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428707,535,1,2,56,48,89wr6p2dkh7wjxtbwhtsruu02,1,61.9,68.7,2023-05-20T07:18:42.967Z,2023-05-20T07:18:44Z,4292047385,56,Center,4292047391,212,9.9,4292047389,141,54.5,4292047393,213,4.9,4292047387,140,63.9,,,,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428721,536,1,2,56,50,89wr6p2dkh7wjxtbwhtsruu02,1,64.3,53,2023-05-20T07:18:44.663Z,2023-05-20T07:18:46Z,4292047447,56,Center,4292047451,141,46.0,4292047455,213,5.8,4292047453,212,10.2,4292047449,140,72.9,,,,,,,,,,7vmiyl7acw24rtxq2ev6m4up6,Ezequiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428725,537,1,2,56,52,89wr6p2dkh7wjxtbwhtsruu02,0,72.9,46,2023-05-20T07:18:46.376Z,2023-05-20T07:18:47Z,4292047469,212,6.4,4292047467,141,54.9,4292047471,213,1.9,4292047465,140,71.0,4292047463,56,Center,,,,,,,,,,2su3ef2yrvsyy64fx6oyyc9g5,Douglas Vieira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428731,493,49,2,56,53,18c8ibslzapz40lfb8y5vygcs,1,24.9,42.2,2023-05-20T07:18:47.449Z,2023-05-20T07:18:47Z,,,,,,,,,,,,,,,,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428769,494,1,2,56,53,18c8ibslzapz40lfb8y5vygcs,0,25.3,42.2,2023-05-20T07:18:47.769Z,2023-05-20T07:19:41Z,4292047671,213,0.2,4292047669,212,22.0,4292047661,155,,4292047663,56,Back,4292047665,140,45.6,4292047667,141,50.1,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428763,538,49,2,56,57,89wr6p2dkh7wjxtbwhtsruu02,1,52.5,53.7,2023-05-20T07:18:51.200Z,2023-05-20T07:18:51Z,,,,,,,,,,,,,,,,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428789,539,1,2,56,57,89wr6p2dkh7wjxtbwhtsruu02,1,52.5,53.7,2023-05-20T07:18:51.702Z,2023-05-20T07:18:55Z,4292047763,212,3.3,4292047765,213,6.0,4292047757,56,Center,4292047761,141,52.2,4292047759,140,55.5,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428795,540,1,2,57,0,89wr6p2dkh7wjxtbwhtsruu02,1,60.5,58.1,2023-05-20T07:18:54.999Z,2023-05-20T07:18:56Z,4292047797,141,75.1,4292047801,213,2.2,4292047799,212,14.1,4292047795,140,52.8,4292047793,56,Center,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428813,541,1,2,57,1,89wr6p2dkh7wjxtbwhtsruu02,1,53.5,75.6,2023-05-20T07:18:56.151Z,2023-05-20T07:18:58Z,4292047855,141,56.4,4292047853,140,44.3,4292047851,56,Back,4292047857,212,16.2,4292047859,213,4.1,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428863,542,1,2,57,3,89wr6p2dkh7wjxtbwhtsruu02,1,45.4,54.2,2023-05-20T07:18:58.168Z,2023-05-20T07:19:02Z,4292048099,141,33.9,4292048097,140,52.0,4292048101,212,15.4,4292048103,213,5.2,4292048095,56,Center,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428875,543,1,2,57,8,89wr6p2dkh7wjxtbwhtsruu02,1,56.9,33,2023-05-20T07:19:02.271Z,2023-05-20T07:19:04Z,4292048155,56,Center,4292048163,213,1.9,4292048157,140,51.8,4292048161,212,14.7,4292048159,141,53.1,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428897,544,1,2,57,10,89wr6p2dkh7wjxtbwhtsruu02,1,51.7,54.3,2023-05-20T07:19:04.728Z,2023-05-20T07:19:07Z,4292048261,212,17.9,4292048257,140,53.0,4292048263,213,1.5,4292048255,56,Left,4292048259,141,80.6,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428907,545,1,2,57,13,89wr6p2dkh7wjxtbwhtsruu02,0,53.2,82,2023-05-20T07:19:07.807Z,2023-05-20T07:19:09Z,4292048307,140,65.9,4292048313,213,0.2,4292048309,141,86.9,4292048311,212,13.7,4292048305,56,Left,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428929,495,8,2,57,16,18c8ibslzapz40lfb8y5vygcs,1,34.4,13.5,2023-05-20T07:19:10.682Z,2023-05-20T07:19:10Z,4292048389,56,Back,,,,,,,,,,,,,,,,,,,,,,an0ry25y0g1r231rva3xbgs15,R. Izumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428935,496,49,2,57,17,18c8ibslzapz40lfb8y5vygcs,1,35.3,15,2023-05-20T07:19:11.634Z,2023-05-20T07:19:11Z,,,,,,,,,,,,,,,,,,,,,,,,,an0ry25y0g1r231rva3xbgs15,R. Izumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428949,497,1,2,57,17,18c8ibslzapz40lfb8y5vygcs,1,35.3,15,2023-05-20T07:19:11.969Z,2023-05-20T07:19:12Z,4292048481,140,36.0,4292048479,56,Back,4292048483,141,27.4,4292048485,212,8.5,4292048487,213,1.5,,,,,,,,,,an0ry25y0g1r231rva3xbgs15,R. Izumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551428961,498,1,2,57,18,18c8ibslzapz40lfb8y5vygcs,1,36,27.4,2023-05-20T07:19:12.713Z,2023-05-20T07:19:14Z,4292048533,212,15.5,4292048535,213,4.3,4292048531,141,6.7,4292048529,140,29.8,4292048527,56,Back,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
