id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2542914961,118,1,1,12,24,ctm9as17rs95yhuz7qf53wfke,1,33.9,60,2023-05-03T10:16:11.036Z,2023-05-03T10:18:30Z,4246635485,141,44.5,4246635481,56,Back,4246635483,140,46.7,4246635487,212,17.1,4246635489,213,5.6,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914339,103,1,1,12,28,ctm9as17rs95yhuz7qf53wfke,0,46.6,35.7,2023-05-03T10:16:15.653Z,2023-05-03T10:18:28Z,4246631921,141,4.4,4246631917,56,Right,4246631919,140,78.1,4246631925,213,5.7,4246631927,1,,4246631923,212,39.3,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914335,195,8,1,12,29,12tyw9yomy9n5cjd5po2ajx1q,1,24.4,92.9,2023-05-03T10:16:16.283Z,2023-05-03T10:16:16Z,4246631897,56,Back,,,,,,,,,,,,,,,,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914367,104,5,1,12,29,ctm9as17rs95yhuz7qf53wfke,1,79.3,-1.8,2023-05-03T10:16:16.762Z,2023-05-03T10:18:58Z,4246632041,56,Right,4246632043,347,,4246632063,233,196,,,,,,,,,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914343,196,5,1,12,29,12tyw9yomy9n5cjd5po2ajx1q,0,20.7,101.8,2023-05-03T10:16:16.762Z,2023-05-03T10:16:21Z,4246631939,56,Back,4246631941,347,,4246632071,233,104,,,,,,,,,,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914579,105,1,1,13,10,ctm9as17rs95yhuz7qf53wfke,0,78,0,2023-05-03T10:16:57.604Z,2023-05-03T10:17:01Z,4246633101,212,27.3,4246633095,56,Center,4246633105,1,,4246633093,107,,4246633097,140,85.5,4246633103,213,1.3,4246633099,141,36.7,,,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914583,197,44,1,13,14,12tyw9yomy9n5cjd5po2ajx1q,1,14.3,65,2023-05-03T10:17:00.995Z,2023-05-03T10:17:07Z,4246633115,285,,4246633113,56,Back,4246633117,233,106,,,,,,,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914581,106,44,1,13,14,ctm9as17rs95yhuz7qf53wfke,0,85.7,35,2023-05-03T10:17:00.996Z,2023-05-03T10:17:03Z,4246633127,233,197,4246633109,56,Center,4246633111,286,,,,,,,,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914587,198,12,1,13,14,12tyw9yomy9n5cjd5po2ajx1q,1,14,66.6,2023-05-03T10:17:01.857Z,2023-05-03T10:19:29Z,4246633139,140,11.0,4246633149,213,4.4,4246633137,56,Back,4246633141,141,49.9,4246633163,15,,4246633145,212,11.8,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914601,199,12,1,13,16,12tyw9yomy9n5cjd5po2ajx1q,1,9,50,2023-05-03T10:17:03.276Z,2023-05-03T10:17:16Z,4246633193,212,32.3,4246633191,141,47.0,4246633187,56,Back,4246633195,213,6.2,4246633189,140,39.7,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914619,107,1,1,13,19,ctm9as17rs95yhuz7qf53wfke,1,53.9,55.4,2023-05-03T10:17:06.676Z,2023-05-03T10:17:09Z,4246633267,141,50.6,4246633259,56,Back,4246633263,140,28.0,4246633273,213,3.3,4246633271,212,27.4,,,,,,,,,,9uj9vy1lj10nqjncq6d2rd39x,T. Wada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914627,108,1,1,13,22,ctm9as17rs95yhuz7qf53wfke,1,28.1,48.7,2023-05-03T10:17:09.172Z,2023-05-03T10:17:10Z,4246633333,212,13.5,4246633329,140,32.1,4246633327,56,Back,4246633331,141,29.8,4246633335,213,5.0,,,,,,,,,,70d7ep81lnb6m2flci6s8s5w5,S. Brodersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914661,109,1,1,13,25,ctm9as17rs95yhuz7qf53wfke,1,33,24.9,2023-05-03T10:17:12.515Z,2023-05-03T10:17:18Z,4246633499,140,23.9,4246633505,212,21.8,4246633503,141,53.7,4246633495,56,Back,4246633507,213,2.0,,,,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914677,110,1,1,13,31,ctm9as17rs95yhuz7qf53wfke,0,24.5,55.7,2023-05-03T10:17:18.388Z,2023-05-03T10:17:22Z,4246633573,155,,4246633581,212,42.1,4246633579,141,33.9,4246633577,140,62.0,4246633585,1,,4246633583,213,5.9,4246633575,56,Center,,,,70d7ep81lnb6m2flci6s8s5w5,S. Brodersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914681,200,44,1,13,33,12tyw9yomy9n5cjd5po2ajx1q,1,38.9,66.1,2023-05-03T10:17:20.233Z,2023-05-03T10:17:21Z,4246633629,233,111,4246633595,285,,4246633593,56,Back,,,,,,,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914685,111,44,1,13,33,ctm9as17rs95yhuz7qf53wfke,0,61.1,33.9,2023-05-03T10:17:20.234Z,2023-05-03T10:17:22Z,4246633603,56,Center,4246633685,233,200,4246633605,286,,,,,,,,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914691,201,1,1,13,33,12tyw9yomy9n5cjd5po2ajx1q,1,39.9,66,2023-05-03T10:17:20.461Z,2023-05-03T10:17:43Z,4246633647,56,Center,4246633671,213,5.8,4246633665,212,20.6,4246633659,141,52.4,4246633653,140,57.4,4246633645,3,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914697,202,49,1,13,34,12tyw9yomy9n5cjd5po2ajx1q,1,53,55.8,2023-05-03T10:17:21.901Z,2023-05-03T10:17:22Z,,,,,,,,,,,,,,,,,,,,,,,,,6lc4nnqxwzi39yz3cd6b7p13p,Y. Takagi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914711,203,1,1,13,37,12tyw9yomy9n5cjd5po2ajx1q,1,58,33.9,2023-05-03T10:17:24.865Z,2023-05-03T10:17:27Z,4246633781,56,Back,4246633785,141,8.9,4246633787,212,19.6,4246633789,213,4.2,4246633783,140,48.8,,,,,,,,,,6lc4nnqxwzi39yz3cd6b7p13p,Y. Takagi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914739,204,1,1,13,40,12tyw9yomy9n5cjd5po2ajx1q,1,51.6,7.9,2023-05-03T10:17:27.827Z,2023-05-03T10:17:32Z,4246633923,141,33.3,4246633919,56,Center,4246633927,213,1.4,4246633921,140,55.0,4246633925,212,17.6,,,,,,,,,,4fcpkylbp3ayqaf33370abje1,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914743,205,1,1,13,45,12tyw9yomy9n5cjd5po2ajx1q,1,54.3,32.7,2023-05-03T10:17:32.319Z,2023-05-03T10:17:34Z,4246633945,140,61.1,4246633947,141,15.6,4246633949,212,13.6,4246633951,213,5.3,4246633943,56,Right,,,,,,,,,,a24vimk2li0nbswdipoih6gkq,H. Akiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914759,206,1,1,13,47,12tyw9yomy9n5cjd5po2ajx1q,0,62.3,15.2,2023-05-03T10:17:34.593Z,2023-05-03T10:17:36Z,4246634025,212,12.4,4246634019,56,Right,4246634023,141,1.6,4246634021,140,70.2,4246634027,213,5.4,,,,,,,,,,4fcpkylbp3ayqaf33370abje1,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914769,112,49,1,13,50,ctm9as17rs95yhuz7qf53wfke,1,28.5,95.9,2023-05-03T10:17:37.668Z,2023-05-03T10:17:37Z,,,,,,,,,,,,,,,,,,,,,,,,,8bxd61gpgwi9cat8awx4h0n4k,K. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914781,113,1,1,13,50,ctm9as17rs95yhuz7qf53wfke,1,28.5,95.9,2023-05-03T10:17:37.763Z,2023-05-03T10:17:39Z,4246634129,141,88.9,4246634127,140,24.9,4246634131,212,6.1,4246634133,213,4.0,4246634125,56,Back,,,,,,,,,,8bxd61gpgwi9cat8awx4h0n4k,K. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914823,114,1,1,13,52,ctm9as17rs95yhuz7qf53wfke,1,24,82.3,2023-05-03T10:17:39.492Z,2023-05-03T10:17:45Z,4246634357,140,34.8,4246634363,213,5.3,4246634359,141,57.3,4246634361,212,20.4,4246634355,56,Back,,,,,,,,,,9uj9vy1lj10nqjncq6d2rd39x,T. Wada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914831,115,1,1,13,58,ctm9as17rs95yhuz7qf53wfke,0,44.9,65.4,2023-05-03T10:17:45.860Z,2023-05-03T10:17:46Z,4246634395,213,0.7,4246634391,141,100.0,4246634387,56,Left,4246634389,140,73.1,4246634393,212,38.7,4246634397,1,,,,,,,,6m636zjfcq36y7r9hx4c4bi6t,Keijiro Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914833,116,5,1,13,59,ctm9as17rs95yhuz7qf53wfke,0,74.3,102,2023-05-03T10:17:46.117Z,2023-05-03T10:18:58Z,4246634405,347,,4246634443,233,207,4246634403,56,Left,,,,,,,,,,,,,,,,6m636zjfcq36y7r9hx4c4bi6t,Keijiro Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914829,207,5,1,13,59,12tyw9yomy9n5cjd5po2ajx1q,1,25.7,-2,2023-05-03T10:17:46.117Z,2023-05-03T10:17:47Z,4246634379,56,Back,4246634381,347,,4246634411,233,116,,,,,,,,,,,,,,,,4fcpkylbp3ayqaf33370abje1,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914867,208,1,1,14,5,12tyw9yomy9n5cjd5po2ajx1q,1,25.6,0,2023-05-03T10:17:52.664Z,2023-05-03T10:17:54Z,4246634613,140,18.1,4246634619,213,2.1,4246634637,189,,4246634617,212,15.9,4246634609,107,,4246634611,56,Back,4246634615,141,18.3,,,,4fcpkylbp3ayqaf33370abje1,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914881,209,1,1,14,7,12tyw9yomy9n5cjd5po2ajx1q,1,18.4,16.4,2023-05-03T10:17:54.398Z,2023-05-03T10:17:56Z,4246634663,56,Back,4246634667,141,65.1,4246634669,212,33.1,4246634673,1,,4246634671,213,1.6,4246634665,140,18.3,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914889,210,1,1,14,9,12tyw9yomy9n5cjd5po2ajx1q,1,24.5,68.1,2023-05-03T10:17:56.505Z,2023-05-03T10:17:58Z,4246634699,212,8.2,4246634697,141,80.2,4246634693,56,Back,4246634695,140,24.5,4246634701,213,1.6,,,,,,,,,,5vuhxc4dqq733xjjcnlbudn8p,D. Tagami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914893,211,61,1,14,11,12tyw9yomy9n5cjd5po2ajx1q,0,24.5,80.2,2023-05-03T10:17:58.156Z,2023-05-03T10:18:49Z,4246634717,56,Back,,,,,,,,,,,,,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914953,117,4,1,14,13,ctm9as17rs95yhuz7qf53wfke,1,75.1,16.2,2023-05-03T10:18:00.207Z,2023-05-03T10:19:00Z,4246635009,56,Right,4246635011,152,,4246635007,13,,4246635015,286,,4246635013,265,,4246636387,233,212,,,,,,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542914913,212,4,1,14,13,12tyw9yomy9n5cjd5po2ajx1q,0,24.9,83.8,2023-05-03T10:18:00.208Z,2023-05-03T10:19:00Z,4246634815,152,,4246634811,13,,4246634819,285,,4246634817,265,,4246634813,56,Back,4246636391,233,117,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915261,119,1,1,15,22,ctm9as17rs95yhuz7qf53wfke,0,78.5,14.7,2023-05-03T10:19:09.507Z,2023-05-03T10:19:12Z,4246636815,5,,4246636823,140,95.0,4246636827,212,28.3,4246636829,213,0.9,4246636825,141,47.6,4246636819,152,,4246636817,155,,4246636821,56,Center,6m636zjfcq36y7r9hx4c4bi6t,Keijiro Ogawa,,4246636813,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915285,213,4,1,15,26,12tyw9yomy9n5cjd5po2ajx1q,1,5.6,53.9,2023-05-03T10:19:13.797Z,2023-05-03T10:19:20Z,4246636951,13,,4246636955,56,Back,4246636959,285,,4246636963,233,120,4246636957,152,,4246636953,294,,,,,,,,5vuhxc4dqq733xjjcnlbudn8p,D. Tagami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915275,120,4,1,15,26,ctm9as17rs95yhuz7qf53wfke,0,94.4,46.1,2023-05-03T10:19:13.798Z,2023-05-03T10:19:21Z,4246636971,233,213,4246636893,56,Center,4246636899,286,,4246637001,294,,4246636895,152,,4246636891,13,,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915321,214,1,1,15,39,12tyw9yomy9n5cjd5po2ajx1q,1,8.2,50.3,2023-05-03T10:19:25.976Z,2023-05-03T10:19:54Z,4246637193,56,Back,4246637199,212,10.9,4246637197,141,34.6,4246637189,5,,4246637201,213,4.9,4246637191,152,,4246637195,140,10.4,,,,5x1kq3909or0h3gbe2uu2cp91,K. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915355,215,1,1,15,42,12tyw9yomy9n5cjd5po2ajx1q,1,15.6,35.5,2023-05-03T10:19:29.882Z,2023-05-03T10:19:38Z,4246637389,56,Back,4246637395,212,14.5,4246637397,213,2.2,4246637391,140,7.2,4246637393,141,52.5,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915373,216,1,1,15,51,12tyw9yomy9n5cjd5po2ajx1q,1,8,51.9,2023-05-03T10:19:38.020Z,2023-05-03T10:19:52Z,4246637515,141,96.8,4246637511,56,Back,4246637509,155,,4246637517,212,37.7,4246637519,213,0.9,4246637513,140,29.0,4246637521,1,,,,,5x1kq3909or0h3gbe2uu2cp91,K. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915381,217,1,1,15,58,12tyw9yomy9n5cjd5po2ajx1q,1,18.7,93.9,2023-05-03T10:19:45.089Z,2023-05-03T10:20:54Z,4246637563,212,10.2,4246637557,56,Back,4246637559,140,9.1,4246637561,141,91.4,4246637565,213,3.3,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915385,218,1,1,16,1,12tyw9yomy9n5cjd5po2ajx1q,0,9.1,91.4,2023-05-03T10:19:48.519Z,2023-05-03T10:21:02Z,4246637591,141,95.6,4246637585,155,,4246637595,213,0.1,4246637593,212,29.6,4246637589,140,37.2,4246637587,56,Back,,,,,,,5vuhxc4dqq733xjjcnlbudn8p,D. Tagami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915389,121,8,1,16,2,ctm9as17rs95yhuz7qf53wfke,1,62.7,4.6,2023-05-03T10:19:49.634Z,2023-05-03T10:19:49Z,4246637609,56,Right,,,,,,,,,,,,,,,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915395,122,5,1,16,2,ctm9as17rs95yhuz7qf53wfke,0,56.2,-1.7,2023-05-03T10:19:49.657Z,2023-05-03T10:20:11Z,4246637655,233,219,4246637631,56,Right,4246637633,347,,,,,,,,,,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915391,219,5,1,16,2,12tyw9yomy9n5cjd5po2ajx1q,1,43.8,101.7,2023-05-03T10:19:49.657Z,2023-05-03T10:19:52Z,4246637615,56,Back,4246637637,233,122,4246637617,347,,,,,,,,,,,,,,,,,5vuhxc4dqq733xjjcnlbudn8p,D. Tagami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915441,220,1,1,16,11,12tyw9yomy9n5cjd5po2ajx1q,1,58.4,100,2023-05-03T10:19:58.887Z,2023-05-03T10:20:01Z,4246637885,213,4.2,4246637881,141,83.9,4246637879,140,52.1,4246637877,56,Left,4246637875,107,,4246637883,212,13.6,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915447,221,1,1,16,14,12tyw9yomy9n5cjd5po2ajx1q,1,52.1,83.9,2023-05-03T10:20:01.361Z,2023-05-03T10:20:02Z,4246637925,212,6.6,4246637923,141,93.2,4246637919,56,Left,4246637921,140,53.8,4246637927,213,1.3,,,,,,,,,,a24vimk2li0nbswdipoih6gkq,H. Akiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915453,222,1,1,16,15,12tyw9yomy9n5cjd5po2ajx1q,1,54,93.2,2023-05-03T10:20:02.439Z,2023-05-03T10:20:03Z,4246637953,56,Back,4246637957,141,90.3,4246637959,212,12.1,4246637955,140,42.6,4246637961,213,3.3,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915481,223,1,1,16,16,12tyw9yomy9n5cjd5po2ajx1q,1,42.5,90.3,2023-05-03T10:20:03.209Z,2023-05-03T10:20:07Z,4246638099,56,Back,4246638103,141,75.9,4246638101,140,44.1,4246638107,213,4.9,4246638105,212,9.9,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915517,224,1,1,16,20,12tyw9yomy9n5cjd5po2ajx1q,1,47.2,57.9,2023-05-03T10:20:07.664Z,2023-05-03T10:20:15Z,4246638261,212,22.4,4246638257,140,50.9,4246638263,213,4.9,4246638259,141,25.5,4246638255,56,Center,,,,,,,,,,a24vimk2li0nbswdipoih6gkq,H. Akiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915535,225,1,1,16,27,12tyw9yomy9n5cjd5po2ajx1q,1,58.9,8.5,2023-05-03T10:20:14.912Z,2023-05-03T10:20:18Z,4246638341,140,60.0,4246638345,212,3.8,4246638347,213,5.0,4246638339,56,Right,4246638343,141,3.2,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915537,226,50,1,16,31,12tyw9yomy9n5cjd5po2ajx1q,1,62.3,2.3,2023-05-03T10:20:18.351Z,2023-05-03T10:20:22Z,4246638353,286,,4246638351,56,Right,4246638419,233,123,,,,,,,,,,,,,,,,4fcpkylbp3ayqaf33370abje1,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915549,123,7,1,16,31,ctm9as17rs95yhuz7qf53wfke,1,37.7,97.7,2023-05-03T10:20:18.352Z,2023-05-03T10:20:53Z,4246638391,285,,4246638409,233,226,4246638389,56,Back,4246638387,167,,,,,,,,,,,,,,9zr0kq2pw4eua1tqo3vsvd9wq,R. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915553,124,5,1,16,31,ctm9as17rs95yhuz7qf53wfke,0,38.7,101.2,2023-05-03T10:20:18.820Z,2023-05-03T10:21:48Z,4246638421,233,227,4246638403,347,,4246638399,56,Back,,,,,,,,,,,,,,,,9zr0kq2pw4eua1tqo3vsvd9wq,R. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915539,227,5,1,16,31,12tyw9yomy9n5cjd5po2ajx1q,1,61.3,-1.2,2023-05-03T10:20:18.820Z,2023-05-03T10:20:22Z,4246638357,347,,4246638413,233,124,4246638355,56,Right,,,,,,,,,,,,,,,,4fcpkylbp3ayqaf33370abje1,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915573,228,1,1,16,40,12tyw9yomy9n5cjd5po2ajx1q,1,59.6,0,2023-05-03T10:20:27.803Z,2023-05-03T10:20:30Z,4246638521,107,,4246638525,140,51.5,4246638529,212,10.6,4246638527,141,7.3,4246638523,56,Right,4246638531,213,2.5,,,,,,,4fcpkylbp3ayqaf33370abje1,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915577,229,1,1,16,43,12tyw9yomy9n5cjd5po2ajx1q,1,52,8,2023-05-03T10:20:30.529Z,2023-05-03T10:20:31Z,4246638553,140,55.1,4246638559,213,1.3,4246638557,212,11.3,4246638555,141,23.9,4246638551,56,Center,,,,,,,,,,a24vimk2li0nbswdipoih6gkq,H. Akiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915593,230,1,1,16,44,12tyw9yomy9n5cjd5po2ajx1q,1,55.1,23.9,2023-05-03T10:20:31.441Z,2023-05-03T10:20:34Z,4246638637,141,24.3,4246638639,212,13.2,4246638633,56,Back,4246638635,140,42.5,4246638641,213,3.1,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915601,231,1,1,16,47,12tyw9yomy9n5cjd5po2ajx1q,1,44.4,22.5,2023-05-03T10:20:34.192Z,2023-05-03T10:20:35Z,4246638685,141,5.8,4246638681,56,Right,4246638689,213,5.5,4246638687,212,15.8,4246638683,140,54.9,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915627,232,1,1,16,48,12tyw9yomy9n5cjd5po2ajx1q,1,54.9,5.8,2023-05-03T10:20:35.761Z,2023-05-03T10:20:40Z,4246638827,141,18.8,4246638829,212,13.7,4246638831,213,2.4,4246638823,56,Back,4246638825,140,44.9,,,,,,,,,,4fcpkylbp3ayqaf33370abje1,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915637,233,1,1,16,53,12tyw9yomy9n5cjd5po2ajx1q,1,54.6,18.8,2023-05-03T10:20:40.321Z,2023-05-03T10:20:43Z,4246638895,212,11.6,4246638889,56,Center,4246638893,141,35.7,4246638891,140,52.8,4246638897,213,1.7,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915647,234,1,1,16,56,12tyw9yomy9n5cjd5po2ajx1q,0,51.8,43.4,2023-05-03T10:20:43.079Z,2023-05-03T10:20:46Z,4246638935,141,94.1,4246638931,56,Left,4246638941,1,,4246638929,155,,4246638937,212,61.8,4246638939,213,0.6,4246638933,140,100.0,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915663,125,5,1,16,59,ctm9as17rs95yhuz7qf53wfke,1,-1.2,9.6,2023-05-03T10:20:46.411Z,2023-05-03T10:21:48Z,4246639023,346,,4246639053,233,235,4246639017,56,Back,,,,,,,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915655,235,5,1,16,59,12tyw9yomy9n5cjd5po2ajx1q,0,101.2,90.4,2023-05-03T10:20:46.411Z,2023-05-03T10:20:48Z,4246639057,233,125,4246638971,56,Left,4246638979,346,,,,,,,,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915723,126,1,1,17,9,ctm9as17rs95yhuz7qf53wfke,1,5,37,2023-05-03T10:20:56.594Z,2023-05-03T10:20:59Z,4246639325,212,22.9,4246639321,140,8.1,4246639319,56,Back,4246639317,124,,4246639327,213,1.4,4246639331,237,,4246639323,141,70.3,,,,70d7ep81lnb6m2flci6s8s5w5,S. Brodersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915739,127,1,1,17,12,ctm9as17rs95yhuz7qf53wfke,1,14.8,76.9,2023-05-03T10:20:59.218Z,2023-05-03T10:21:29Z,4246639399,140,11.0,4246639397,56,Back,4246639403,212,14.9,4246639401,141,98.0,4246639405,213,1.8,,,,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915747,128,1,1,17,14,ctm9as17rs95yhuz7qf53wfke,1,11,98,2023-05-03T10:21:01.555Z,2023-05-03T10:21:02Z,4246639445,140,24.0,4246639447,141,91.7,4246639449,212,14.3,4246639451,213,6.0,4246639443,56,Back,,,,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542915793,129,4,1,17,15,ctm9as17rs95yhuz7qf53wfke,1,26,90.4,2023-05-03T10:21:02.625Z,2023-05-03T10:21:42Z,4246639675,13,,4246640443,265,,4246639681,152,,4246639687,233,236,4246639679,56,Back,4246639683,285,,,,,,,,9zr0kq2pw4eua1tqo3vsvd9wq,R. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
