id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2518960483,128,1,1,13,35,9s2g5k3dlmfii452t8edaeozh,1,44.3,44.8,2023-03-12T06:16:43.656Z,2023-03-12T06:16:48Z,4091650345,213,4.8,4091650341,141,14.6,4091650337,56,Back,4091650339,140,45.5,4091650343,212,20.6,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518960501,129,1,1,13,39,9s2g5k3dlmfii452t8edaeozh,1,55.5,6.4,2023-03-12T06:16:47.944Z,2023-03-12T06:16:50Z,4091650435,140,64.0,4091650439,212,8.9,4091650437,141,6.2,4091650441,213,6.3,4091650433,56,Right,,,,,,,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518960507,130,1,1,13,42,9s2g5k3dlmfii452t8edaeozh,0,64.2,6.2,2023-03-12T06:16:50.696Z,2023-03-12T06:16:51Z,4091650467,212,6.7,4091650463,140,70.5,4091650461,56,Right,4091650469,213,6.1,4091650465,141,4.7,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518960515,96,8,1,13,43,ydlnn8jofdkseegh42az3fpt,1,27.6,89.9,2023-03-12T06:16:51.991Z,2023-03-16T15:56:00Z,4100826295,383,,4091650521,56,Back,,,,,,,,,,,,,,,,,,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518960517,97,49,1,13,44,ydlnn8jofdkseegh42az3fpt,1,27.6,89.9,2023-03-12T06:16:52.583Z,2023-03-12T06:16:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518960537,98,1,1,13,44,ydlnn8jofdkseegh42az3fpt,1,35.3,88.1,2023-03-12T06:16:53.031Z,2023-03-12T06:16:56Z,4091650675,141,68.1,4091650671,56,Back,4091650679,213,5.1,4091650677,212,14.8,4091650673,140,40.8,,,,,,,,,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520694765,851,3,1,13,46,ydlnn8jofdkseegh42az3fpt,0,35.5,67.1,2023-03-12T06:16:54.901Z,2023-03-16T15:56:25Z,4100826619,56,Back,4100826625,467,6dtp194pewnyuhwkxcn2xpf8q,4100826623,465,,4100826621,286,,,,,,,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518960539,99,4,1,13,47,ydlnn8jofdkseegh42az3fpt,1,40.3,69.9,2023-03-12T06:16:55.911Z,2023-03-12T06:16:58Z,4091650693,286,,4091650773,233,131,4091650691,265,,4091650689,152,,4091650687,56,Back,4091650685,13,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518960549,131,4,1,13,47,9s2g5k3dlmfii452t8edaeozh,0,59.7,30.1,2023-03-12T06:16:55.912Z,2023-03-12T06:16:58Z,4091650743,56,Center,4091650747,265,,4091650741,13,,4091650749,285,,4091650745,152,,4091650781,233,99,,,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518960593,132,17,1,13,53,9s2g5k3dlmfii452t8edaeozh,1,0,0,2023-03-12T06:17:01.464Z,2023-03-12T06:17:03Z,4091650999,393,,4091650997,31,,4091651001,13,243,,,,,,,,,,,,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518960825,100,1,1,14,26,ydlnn8jofdkseegh42az3fpt,0,38.3,70.6,2023-03-12T06:17:35.111Z,2023-03-12T06:22:36Z,4091652253,155,,4091652267,213,0.2,4091652269,1,,4091652261,141,93.8,4091652251,5,,4091652259,140,100.0,4091652257,56,Left,4091652263,212,67.6,2ati8vm9atqgr7pw57olfrr2t,T. Nara,4091652255,152,,,,,,,,,,,,,,,,,,,,,,,,,,
2518960829,101,5,1,14,31,ydlnn8jofdkseegh42az3fpt,0,100.8,95.2,2023-03-12T06:17:39.821Z,2023-03-12T06:17:43Z,4091652459,233,133,4091652279,346,,4091652277,56,Left,,,,,,,,,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518960857,133,5,1,14,31,9s2g5k3dlmfii452t8edaeozh,1,-0.8,4.8,2023-03-12T06:17:39.821Z,2023-03-12T06:17:51Z,4091652399,56,Back,4091652429,233,101,4091652401,346,,,,,,,,,,,,,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961057,134,1,1,15,5,9s2g5k3dlmfii452t8edaeozh,0,4.7,54.3,2023-03-12T06:18:13.737Z,2023-03-16T15:57:21Z,4091653495,213,0.5,4091653485,124,,4100827255,155,,4091653497,1,,4091653499,74,,4091653491,141,94.4,4091653489,140,56.5,4091653487,56,Left,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,4091653493,212,60.8,,,,,,,,,,,,,,,,,,,,,,,,,
2518961091,102,4,1,15,11,ydlnn8jofdkseegh42az3fpt,1,40.3,10.6,2023-03-12T06:18:19.687Z,2023-03-12T06:18:23Z,4091653679,152,,4091653677,56,Back,4091653673,13,,4091653675,294,,4091653703,233,135,4091653681,286,,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961079,135,4,1,15,11,9s2g5k3dlmfii452t8edaeozh,0,59.7,89.4,2023-03-12T06:18:19.688Z,2023-03-12T06:18:24Z,4091653611,294,,4091653713,233,102,4091653619,152,,4091653621,285,,4091653607,13,,4091653615,56,Left,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961163,136,43,1,15,28,9s2g5k3dlmfii452t8edaeozh,1,0,0,2023-03-12T06:18:37.223Z,2023-03-12T06:18:39Z,4091654223,144,1,4091654133,213,3.1,4091654129,141,80.3,4091654127,140,47.3,4091654131,212,0,4091654125,56,Back,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961239,103,1,1,15,33,ydlnn8jofdkseegh42az3fpt,1,45.7,15.2,2023-03-12T06:18:41.752Z,2023-03-12T06:18:48Z,4091654555,5,,4091654563,140,85.5,4091654571,1,,4091654557,155,,4091654559,152,,4091654569,213,0.1,4091654561,56,Right,4091654567,212,41.9,t3mr37pe6ebkr18v3n9373kl,Douglas Grolli,4091654565,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,
2518961243,104,3,1,15,39,ydlnn8jofdkseegh42az3fpt,1,81.1,15.6,2023-03-12T06:18:47.751Z,2023-03-16T15:57:40Z,4100827493,464,,4091654593,56,Right,4091654613,233,137,4091654595,286,,,,,,,,,,,,,,8ng7ivcy8k8lxjpe4hpgl0lbd,M. Yuzawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961231,137,45,1,15,39,9s2g5k3dlmfii452t8edaeozh,0,18.9,84.4,2023-03-12T06:18:47.751Z,2023-03-12T06:18:50Z,4091654631,233,104,4091654531,56,Back,4091654533,285,,,,,,,,,,,,,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961253,105,1,1,15,40,ydlnn8jofdkseegh42az3fpt,0,79.2,17.9,2023-03-12T06:18:49.272Z,2023-03-16T15:59:12Z,4100828367,387,,4091654675,213,1.2,4100828369,72,,4100828365,225,,4091654671,141,57.3,4091654663,2,,4091654665,155,,4091654669,140,88.0,8ng7ivcy8k8lxjpe4hpgl0lbd,M. Yuzawa,4091654673,212,28.3,4091654667,56,Center,,,,,,,,,,,,,,,,,,,,,,
2518961251,138,44,1,15,42,9s2g5k3dlmfii452t8edaeozh,1,11.7,43.9,2023-03-12T06:18:50.888Z,2023-03-12T06:18:53Z,4091654655,285,,4091654653,56,Back,4091654709,233,106,,,,,,,,,,,,,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961259,106,44,1,15,42,ydlnn8jofdkseegh42az3fpt,0,88.3,56.1,2023-03-12T06:18:50.889Z,2023-03-12T06:18:53Z,4091654695,56,Center,4091654701,286,,4091654723,233,138,,,,,,,,,,,,,,,,bc3t2v3tt6phv43c5v89u5ckp,Y. Yamagishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961255,139,12,1,15,43,9s2g5k3dlmfii452t8edaeozh,1,11.4,45.1,2023-03-12T06:18:51.576Z,2023-03-12T06:18:52Z,4091654687,213,5.0,4091654689,15,,4091654681,140,13.2,4091654685,212,6.5,4091654683,141,36.0,4091654679,56,Back,,,,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961277,107,1,1,15,45,ydlnn8jofdkseegh42az3fpt,1,86.4,66.1,2023-03-12T06:18:53.639Z,2023-03-16T15:59:49Z,4091654793,213,3.7,4091655533,210,13,4091654791,212,12.4,4091654787,140,76.7,4091654789,141,55.8,4091654785,56,Center,,,,,,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2518961279,108,13,1,15,46,ydlnn8jofdkseegh42az3fpt,1,76.7,55.8,2023-03-12T06:18:54.784Z,2023-03-16T15:59:49Z,4091655573,231,51.3,4091655559,55,107,4091655557,29,,4091655571,230,98.9,4091655565,103,56.9,4091654803,56,Center,4091655567,215,,4091655569,328,,b2g7r00e5yiswe9y2qdodktt5,S. Nakamura,4091654801,18,,4100828805,87,,4091655351,20,,,4091655563,102,41.0,4091654799,22,,,,,,,,,,,,,
2518961285,109,5,1,15,46,ydlnn8jofdkseegh42az3fpt,0,100.8,38.2,2023-03-12T06:18:55.176Z,2023-03-12T06:18:59Z,4091654847,346,,4091654845,56,Center,4091654857,233,140,,,,,,,,,,,,,,,,b2g7r00e5yiswe9y2qdodktt5,S. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961271,140,5,1,15,46,9s2g5k3dlmfii452t8edaeozh,1,-0.8,61.8,2023-03-12T06:18:55.176Z,2023-03-12T06:18:58Z,4091654755,346,,4091654849,233,109,4091654753,56,Back,,,,,,,,,,,,,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961397,141,1,1,16,4,9s2g5k3dlmfii452t8edaeozh,1,4.2,49.6,2023-03-12T06:19:12.800Z,2023-03-12T06:19:30Z,4091655429,212,37.3,4091655421,124,,4091655427,141,10.4,4091655443,189,,4091655431,213,5.5,4091655437,237,,4091655425,140,29.0,4091655423,56,Back,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,4091655433,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961403,142,1,1,16,7,9s2g5k3dlmfii452t8edaeozh,0,30.3,9.8,2023-03-12T06:19:15.656Z,2023-03-12T06:19:31Z,4091655463,212,12.5,4091655459,140,39.7,4091655457,56,Back,4091655461,141,0.0,4091655465,213,5.6,4091655527,189,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961443,110,5,1,16,9,ydlnn8jofdkseegh42az3fpt,1,58.3,101.4,2023-03-12T06:19:17.974Z,2023-03-12T06:21:00Z,4091655709,56,Left,4091655721,233,143,4091655711,347,,,,,,,,,,,,,,,,,b2g7r00e5yiswe9y2qdodktt5,S. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961407,143,5,1,16,9,9s2g5k3dlmfii452t8edaeozh,0,41.7,-1.4,2023-03-12T06:19:17.974Z,2023-03-12T06:19:24Z,4091655477,56,Back,4091655479,347,,4091655729,233,110,,,,,,,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961445,111,1,1,16,15,ydlnn8jofdkseegh42az3fpt,1,56.3,100,2023-03-12T06:19:23.831Z,2023-03-12T06:20:09Z,4091655751,213,3.7,4091655745,140,42.3,4091655747,141,87.4,4091655743,56,Back,4091655741,107,,4091655749,212,17.5,,,,,,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961451,112,1,1,16,16,ydlnn8jofdkseegh42az3fpt,1,35.9,84.9,2023-03-12T06:19:24.679Z,2023-03-12T06:20:12Z,4091655773,141,68.0,4091655769,56,Back,4091655771,140,42.2,4091655777,213,5.2,4091655775,212,13.3,,,,,,,,,,1wqc5xmo6zuuatorteg0zz78q,D. Miya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961453,113,1,1,16,17,ydlnn8jofdkseegh42az3fpt,1,43.5,62.1,2023-03-12T06:19:25.575Z,2023-03-12T06:20:15Z,4091655795,140,46.8,4091655801,213,1.2,4091655799,212,8.7,4091655793,56,Back,4091655797,141,73.9,,,,,,,,,,b2g7r00e5yiswe9y2qdodktt5,S. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961463,114,3,1,16,18,ydlnn8jofdkseegh42az3fpt,1,49.6,74.3,2023-03-12T06:19:26.520Z,2023-03-16T16:00:24Z,4091655843,233,144,4091655837,286,,4100829331,465,,4091655835,56,Back,,,,,,,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961461,144,45,1,16,18,9s2g5k3dlmfii452t8edaeozh,0,50.4,25.7,2023-03-12T06:19:26.520Z,2023-03-12T06:19:29Z,4091655831,56,Center,4091655849,233,114,4091655833,285,,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961503,115,1,1,16,20,ydlnn8jofdkseegh42az3fpt,1,64.6,71.4,2023-03-12T06:19:28.408Z,2023-03-12T06:19:34Z,4091656065,56,Left,4091656069,141,92.7,4091656073,213,0.8,4091656067,140,77.3,4091656071,212,19.7,,,,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520695393,852,3,1,16,24,ydlnn8jofdkseegh42az3fpt,0,87.3,89.3,2023-03-12T06:19:33.151Z,2023-03-16T16:00:52Z,4100829631,467,7xvwcat6dce9y9obgc8e2s1k9,4100829625,56,Left,4100829629,465,,4100829627,286,,,,,,,,,,,,,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961525,116,1,1,16,26,ydlnn8jofdkseegh42az3fpt,1,79.4,89,2023-03-12T06:19:34.487Z,2023-03-12T06:19:38Z,4091656169,56,Left,4091656173,141,86.9,4091656175,212,10.4,4091656171,140,69.6,4091656177,213,3.3,,,,,,,,,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961543,117,1,1,16,29,ydlnn8jofdkseegh42az3fpt,1,70.9,86.2,2023-03-12T06:19:38.215Z,2023-03-16T16:01:05Z,4091656263,141,46.3,4091656267,213,5.3,4091656261,140,87.2,4091656269,1,,4091656265,212,32.1,4091656255,155,,4091656257,56,Center,4100829789,72,,1wqc5xmo6zuuatorteg0zz78q,D. Miya,4100829787,224,,4091656253,2,,,,,,,,,,,,,,,,,,,,,,,
2518961563,118,44,1,16,31,ydlnn8jofdkseegh42az3fpt,1,87.8,44.2,2023-03-12T06:19:40.183Z,2023-03-12T06:19:42Z,4091656355,56,Center,4091656383,233,145,4091656359,286,,,,,,,,,,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961541,145,44,1,16,31,9s2g5k3dlmfii452t8edaeozh,0,12.2,55.8,2023-03-12T06:19:40.184Z,2023-03-12T06:19:42Z,4091656245,56,Back,4091656247,285,,4091656397,233,118,,,,,,,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961579,119,1,1,16,32,ydlnn8jofdkseegh42az3fpt,1,87.2,46.3,2023-03-12T06:19:40.368Z,2023-03-16T16:01:27Z,4091656471,141,60.6,4091656475,213,1.6,4091656469,140,86.5,4091656473,212,9.8,4091656467,56,Center,4091657077,154,,4091656465,3,,4091657075,210,13,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2518961581,120,13,1,16,33,ydlnn8jofdkseegh42az3fpt,1,90.5,57.1,2023-03-12T06:19:42.031Z,2023-03-16T16:01:28Z,4091657085,55,119,4091657089,102,60.8,4091657081,29,,4091656483,17,,4091656485,56,Center,4091657083,154,,4091656869,20,,4091656481,22,,bc3t2v3tt6phv43c5v89u5ckp,Y. Yamagishi,4091657095,328,,4091657099,231,51.3,4091657091,103,25,,4091657097,230,98.5,4091657079,73,4091657093,108,,,,,,,,,,,
2518961585,121,5,1,16,34,ydlnn8jofdkseegh42az3fpt,0,100.9,60.2,2023-03-12T06:19:42.583Z,2023-03-12T06:21:00Z,4091656537,233,146,4091656513,56,Center,4091656515,346,,,,,,,,,,,,,,,,,bc3t2v3tt6phv43c5v89u5ckp,Y. Yamagishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961569,146,5,1,16,34,9s2g5k3dlmfii452t8edaeozh,1,-0.9,39.8,2023-03-12T06:19:42.583Z,2023-03-12T06:19:45Z,4091656529,233,121,4091656409,56,Back,4091656411,346,,,,,,,,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961739,147,1,1,17,8,9s2g5k3dlmfii452t8edaeozh,0,4.8,51.5,2023-03-12T06:20:17.080Z,2023-03-12T06:20:20Z,4091657553,140,62.3,4091657565,74,,4091657561,1,,4091657547,124,,4091657549,155,,4091657557,212,66.1,4091657551,56,Left,4091657559,213,0.4,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,4091657555,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,
2518961743,122,44,1,17,10,ydlnn8jofdkseegh42az3fpt,1,36.8,13.8,2023-03-12T06:20:18.648Z,2023-03-12T06:20:19Z,4091657593,233,148,4091657571,56,Back,4091657573,285,,,,,,,,,,,,,,,,,t3mr37pe6ebkr18v3n9373kl,Douglas Grolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961745,148,44,1,17,10,9s2g5k3dlmfii452t8edaeozh,0,63.2,86.2,2023-03-12T06:20:18.649Z,2023-03-12T06:20:20Z,4091657577,286,,4091657629,233,122,4091657575,56,Left,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961749,123,1,1,17,10,ydlnn8jofdkseegh42az3fpt,0,36.6,18.6,2023-03-12T06:20:19.080Z,2023-03-12T06:20:21Z,4091657611,213,5.1,4091657605,140,41.3,4091657601,3,,4091657609,212,14.3,4091657607,141,0.0,4091657603,56,Back,,,,,,,t3mr37pe6ebkr18v3n9373kl,Douglas Grolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961753,124,5,1,17,11,ydlnn8jofdkseegh42az3fpt,0,42.6,-1,2023-03-12T06:20:19.939Z,2023-03-12T06:20:22Z,4091657651,347,,4091657679,233,149,4091657649,56,Back,,,,,,,,,,,,,,,,t3mr37pe6ebkr18v3n9373kl,Douglas Grolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961751,149,5,1,17,11,9s2g5k3dlmfii452t8edaeozh,1,57.4,101,2023-03-12T06:20:19.939Z,2023-03-12T06:21:00Z,4091657671,233,124,4091657633,56,Left,4091657635,347,,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961791,151,1,1,17,21,9s2g5k3dlmfii452t8edaeozh,1,60.8,100,2023-03-12T06:20:29.352Z,2023-03-12T06:20:31Z,4091657871,212,7.4,4091657863,107,,4091657867,140,67.1,4091657873,213,5.8,4091657869,141,97.2,4091657865,56,Left,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961805,152,1,1,17,23,9s2g5k3dlmfii452t8edaeozh,1,67.1,97.2,2023-03-12T06:20:31.576Z,2023-03-12T06:20:35Z,4091657955,155,,4091657963,141,8.2,4091657957,196,,4091657959,56,Right,4091657961,140,58.9,4091657969,1,,4091657967,213,4.6,4091657987,156,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,4091657965,212,61.1,,,,,,,,,,,,,,,,,,,,,,,,,
2518961853,153,1,1,17,31,9s2g5k3dlmfii452t8edaeozh,1,71.2,6.2,2023-03-12T06:20:40.121Z,2023-03-12T06:20:44Z,4091658227,140,90.3,4091658223,155,,4091658229,141,23.0,4091658233,213,0.5,4091658231,212,23.1,4091658225,56,Center,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961857,154,1,1,17,36,9s2g5k3dlmfii452t8edaeozh,1,93.2,8.6,2023-03-12T06:20:44.344Z,2023-03-12T06:20:45Z,4091658265,213,4.0,4091658261,141,2.6,4091658259,140,90.0,4091658257,56,Right,4091658263,212,5.3,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961865,155,1,1,17,37,9s2g5k3dlmfii452t8edaeozh,0,90,2.6,2023-03-12T06:20:45.399Z,2023-03-12T06:20:46Z,4091658301,212,9.3,4091658303,213,1.5,4091658295,56,Right,4091658299,141,16.2,4091658297,140,90.6,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961867,125,49,1,17,38,ydlnn8jofdkseegh42az3fpt,1,8.8,84.4,2023-03-12T06:20:46.536Z,2023-03-12T06:20:46Z,,,,,,,,,,,,,,,,,,,,,,,,,b2g7r00e5yiswe9y2qdodktt5,S. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961885,126,1,1,17,40,ydlnn8jofdkseegh42az3fpt,0,3.2,91.1,2023-03-12T06:20:48.808Z,2023-03-12T06:20:51Z,4091658413,141,96.8,4091658417,213,0.1,4091658419,1,,4091658411,140,33.9,4091658415,212,32.5,4091658407,157,,4091658409,56,Back,,,,b2g7r00e5yiswe9y2qdodktt5,S. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961889,156,49,1,17,43,9s2g5k3dlmfii452t8edaeozh,1,61.3,2.5,2023-03-12T06:20:52.200Z,2023-03-12T06:20:52Z,,,,,,,,,,,,,,,,,,,,,,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961905,157,1,1,17,44,9s2g5k3dlmfii452t8edaeozh,0,61.3,2.5,2023-03-12T06:20:52.487Z,2023-03-12T06:20:57Z,4091658525,213,0.1,4091658519,140,72.7,4091658517,56,Right,4091658527,1,,4091658521,141,4.4,4091658515,157,,4091658523,212,12.0,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961911,127,44,1,17,47,ydlnn8jofdkseegh42az3fpt,1,26.6,95.5,2023-03-12T06:20:55.783Z,2023-03-12T06:23:33Z,4091658547,285,,4091658545,56,Back,4091658551,233,158,,,,,,,,,,,,,,,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961907,158,44,1,17,47,9s2g5k3dlmfii452t8edaeozh,0,73.4,4.5,2023-03-12T06:20:55.784Z,2023-03-12T06:20:58Z,4091658533,286,,4091658531,56,Right,4091658593,233,127,,,,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961913,128,1,1,17,47,ydlnn8jofdkseegh42az3fpt,0,25.7,95.4,2023-03-12T06:20:56.167Z,2023-03-12T06:23:31Z,4091658563,140,38.8,4091658559,3,,4091658569,213,0.3,4091658561,56,Back,4091658567,212,14.4,4091658565,141,100.0,,,,,,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961923,129,5,1,17,48,ydlnn8jofdkseegh42az3fpt,0,40.8,102,2023-03-12T06:20:56.850Z,2023-03-12T06:20:58Z,4091658655,233,159,4091658631,56,Back,4091658633,347,,,,,,,,,,,,,,,,,1wqc5xmo6zuuatorteg0zz78q,D. Miya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961919,159,5,1,17,48,9s2g5k3dlmfii452t8edaeozh,1,59.2,-2,2023-03-12T06:20:56.850Z,2023-03-12T06:21:01Z,4091658603,56,Right,4091658605,347,,4091658649,233,129,,,,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961957,160,1,1,17,57,9s2g5k3dlmfii452t8edaeozh,1,61.4,0,2023-03-12T06:21:05.431Z,2023-03-12T06:21:06Z,4091658863,107,,4091658871,212,6.2,4091658865,56,Right,4091658867,140,63.9,4091658873,213,1.1,4091658869,141,6.2,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518961963,161,1,1,17,58,9s2g5k3dlmfii452t8edaeozh,0,63.9,6.2,2023-03-12T06:21:06.520Z,2023-03-12T06:21:07Z,4091658905,140,64.0,4091658911,213,4.8,4091658903,56,Right,4091658907,141,3.4,4091658909,212,1.9,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
