id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2521286623,101,1,1,11,35,1f3ehp8p9yi8reamghry4p76t,1,46.8,36.3,2023-03-18T06:15:33.423Z,2023-03-18T06:15:36Z,4103986431,141,6.4,4103986429,140,56.5,4103986433,212,22.7,4103986427,56,Right,4103986435,213,5.2,,,,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286635,102,1,1,11,37,1f3ehp8p9yi8reamghry4p76t,0,56.5,6.1,2023-03-18T06:15:36.192Z,2023-03-18T06:15:39Z,4103986495,141,46.0,4103986493,140,95.8,4103986497,212,49.4,4103986501,1,,4103986491,56,Center,4103986489,155,,4103986499,213,0.6,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286645,101,52,1,11,41,92br3632xgmc25jvr0jesfvl6,1,4.5,57.3,2023-03-18T06:15:39.988Z,2023-03-23T14:09:28Z,4117570701,378,,,,,,,,,,,,,,,,,,,,,,,bnejmblsp0svuw4x3ngkgwonp,M. Higashiguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286673,102,80,1,11,48,92br3632xgmc25jvr0jesfvl6,0,9.6,44.8,2023-03-18T06:15:46.868Z,2023-03-18T06:15:46Z,,,,,,,,,,,,,,,,,,,,,,,,,bnejmblsp0svuw4x3ngkgwonp,M. Higashiguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286747,103,1,1,11,56,92br3632xgmc25jvr0jesfvl6,0,9.8,38.8,2023-03-18T06:15:54.597Z,2023-03-18T06:16:00Z,4103987019,213,0,4103987021,1,,4103987011,56,Center,4103987017,212,57.6,4103987013,140,64.7,4103987009,155,,4103987015,141,38.8,,,,bnejmblsp0svuw4x3ngkgwonp,M. Higashiguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286755,103,44,1,11,59,1f3ehp8p9yi8reamghry4p76t,1,36.8,58.8,2023-03-18T06:15:58.308Z,2023-03-18T06:15:59Z,4103987041,56,Back,4103987043,285,,4103987045,233,104,,,,,,,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286749,104,44,1,11,59,92br3632xgmc25jvr0jesfvl6,0,63.2,41.2,2023-03-18T06:15:58.309Z,2023-03-18T06:16:00Z,4103987029,56,Center,4103987031,286,,4103987099,233,103,,,,,,,,,,,,,,,,cts4m629mfz3knbeyri4021n9,M. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286759,104,1,1,12,0,1f3ehp8p9yi8reamghry4p76t,1,38.4,56.3,2023-03-18T06:15:59.136Z,2023-03-18T06:16:43Z,4103987065,56,Back,4103987067,140,46.2,4103987063,3,,4103987073,213,0.9,4103987069,141,72.7,4103987071,212,13.8,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286775,105,49,1,12,2,1f3ehp8p9yi8reamghry4p76t,1,45.8,73.2,2023-03-18T06:16:01.103Z,2023-03-18T06:16:01Z,,,,,,,,,,,,,,,,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286787,106,1,1,12,3,1f3ehp8p9yi8reamghry4p76t,1,45.8,73.2,2023-03-18T06:16:01.439Z,2023-03-18T06:16:03Z,4103987171,140,51.8,4103987173,141,90.8,4103987177,213,1.1,4103987175,212,13.5,4103987169,56,Left,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286809,107,1,1,12,4,1f3ehp8p9yi8reamghry4p76t,1,51.8,90.8,2023-03-18T06:16:03.104Z,2023-03-18T06:16:07Z,4103987267,213,5.3,4103987263,141,72.7,4103987265,212,15.0,4103987261,140,59.9,4103987259,56,Center,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286825,108,1,1,12,9,1f3ehp8p9yi8reamghry4p76t,1,55.9,63.6,2023-03-18T06:16:07.487Z,2023-03-18T06:16:10Z,4103987349,140,46.9,4103987351,141,44.8,4103987347,56,Back,4103987355,213,4.1,4103987353,212,15.9,,,,,,,,,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286847,109,1,1,12,11,1f3ehp8p9yi8reamghry4p76t,1,47.2,43.6,2023-03-18T06:16:09.936Z,2023-03-18T06:16:13Z,4103987449,213,4.9,4103987441,56,Right,4103987443,140,50.8,4103987447,212,20.5,4103987445,141,14.0,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286883,110,2,1,12,15,1f3ehp8p9yi8reamghry4p76t,1,52,14.1,2023-03-18T06:16:13.776Z,2023-03-18T06:16:41Z,4103987601,140,76.5,4103987599,56,Center,4103987991,7,70pwpkwjgkp07b4m4jdz1l0fe,4103987603,141,28.1,,,,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286901,106,55,1,12,15,92br3632xgmc25jvr0jesfvl6,1,27.9,64.3,2023-03-18T06:16:13.777Z,2023-03-23T14:10:09Z,4117572693,189,,,,,,,,,,,,,,,,,,,,,,,8d2l4zwaz145adziclzc764t1,G. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286885,111,43,1,12,20,1f3ehp8p9yi8reamghry4p76t,1,0,0,2023-03-18T06:16:19.060Z,2023-03-18T06:16:28Z,4103987613,56,Center,4103987925,144,50,4103987617,286,0,,,,,,,,,,,,,,,,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286899,105,43,1,12,20,92br3632xgmc25jvr0jesfvl6,1,0,0,2023-03-18T06:16:19.061Z,2023-03-18T06:16:23Z,4103987697,285,0,4103987695,56,Back,4103987801,144,7,,,,,,,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287037,107,1,1,12,37,92br3632xgmc25jvr0jesfvl6,1,25.1,68.4,2023-03-18T06:16:36.069Z,2023-03-23T14:10:23Z,4103988321,141,44.6,4103988319,140,9.0,4103988323,212,23.4,4103988325,213,3.9,4103988317,56,Back,4103988313,5,,4103988315,241,,4103988311,189,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287093,108,1,1,12,48,92br3632xgmc25jvr0jesfvl6,0,23.6,36.3,2023-03-18T06:16:47.188Z,2023-03-18T06:16:54Z,4103988583,140,67.1,4103988587,212,54.9,4103988591,1,,4103988585,141,81.2,4103988581,56,Left,4103988579,155,,4103988589,213,0.6,,,,bnejmblsp0svuw4x3ngkgwonp,M. Higashiguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287099,112,1,1,12,53,1f3ehp8p9yi8reamghry4p76t,0,29.8,16.8,2023-03-18T06:16:51.503Z,2023-03-18T06:16:52Z,4103988625,213,0.3,4103988623,212,16.4,4103988619,140,44.5,4103988615,3,,4103988617,56,Back,4103988621,141,25.0,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287125,109,1,1,12,55,92br3632xgmc25jvr0jesfvl6,1,64.9,83.5,2023-03-18T06:16:53.957Z,2023-03-18T06:16:55Z,4103988707,56,Left,4103988711,141,91.5,4103988709,140,63.9,4103988715,213,1.8,4103988713,212,5.5,,,,,,,,,,cts4m629mfz3knbeyri4021n9,M. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287133,110,1,1,12,56,92br3632xgmc25jvr0jesfvl6,1,63.9,91.5,2023-03-18T06:16:55.364Z,2023-03-18T06:16:57Z,4103988761,212,8.1,4103988759,141,95.7,4103988755,56,Left,4103988763,213,0.4,4103988757,140,71.1,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287149,111,1,1,12,58,92br3632xgmc25jvr0jesfvl6,1,71.1,95.7,2023-03-18T06:16:56.965Z,2023-03-18T06:16:58Z,4103988819,212,10.5,4103988821,213,3.3,4103988813,56,Left,4103988817,141,92.7,4103988815,140,61.3,,,,,,,,,,cts4m629mfz3knbeyri4021n9,M. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287171,112,1,1,13,0,92br3632xgmc25jvr0jesfvl6,1,62.6,92.3,2023-03-18T06:16:58.885Z,2023-03-18T06:17:03Z,4103988931,141,74.7,4103988929,140,40.0,4103988933,212,26.6,4103988927,56,Back,4103988935,213,3.6,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287183,113,1,1,13,4,92br3632xgmc25jvr0jesfvl6,1,40.5,73.9,2023-03-18T06:17:02.900Z,2023-03-18T06:17:04Z,4103988991,212,17.1,4103988985,56,Back,4103988987,140,29.7,4103988993,213,4.0,4103988989,141,55.1,,,,,,,,,,5426us5htztnint9qxlhfugkq,Y. Egawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287193,114,1,1,13,5,92br3632xgmc25jvr0jesfvl6,1,29.7,55.1,2023-03-18T06:17:04.180Z,2023-03-18T06:17:19Z,4103989037,141,31.0,4103989033,56,Back,4103989035,140,33.2,4103989041,213,4.9,4103989039,212,16.8,,,,,,,,,,bnejmblsp0svuw4x3ngkgwonp,M. Higashiguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287219,115,1,1,13,6,92br3632xgmc25jvr0jesfvl6,1,33.2,31,2023-03-18T06:17:05.269Z,2023-03-18T06:17:09Z,4103989149,140,29.1,4103989151,141,46.6,4103989155,213,2.0,4103989147,56,Back,4103989153,212,11.4,,,,,,,,,,8d2l4zwaz145adziclzc764t1,G. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287249,116,1,1,13,11,92br3632xgmc25jvr0jesfvl6,0,32.2,45.1,2023-03-18T06:17:09.686Z,2023-03-18T06:17:21Z,4103989271,213,6.0,4103989269,212,52.9,4103989273,1,,4103989263,56,Center,4103989267,141,26.1,4103989265,140,81.1,4103989261,155,,,,,bnejmblsp0svuw4x3ngkgwonp,M. Higashiguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287269,113,1,1,13,17,1f3ehp8p9yi8reamghry4p76t,1,19.6,71.1,2023-03-18T06:17:16.016Z,2023-03-18T06:17:17Z,4103989365,213,3.7,4103989363,212,13.8,4103989357,56,Back,4103989361,141,59.6,4103989359,140,8.8,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287275,114,49,1,13,18,1f3ehp8p9yi8reamghry4p76t,1,9,59,2023-03-18T06:17:17.328Z,2023-03-18T06:18:31Z,,,,,,,,,,,,,,,,,,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287321,115,1,1,13,25,1f3ehp8p9yi8reamghry4p76t,1,10.4,47.3,2023-03-18T06:17:24Z,2023-03-18T06:18:45Z,4103989589,56,Back,4103989593,141,64.3,4103989597,213,0.9,4103989595,212,14.9,4103989591,140,19.3,,,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287333,116,1,1,13,27,1f3ehp8p9yi8reamghry4p76t,1,19.1,65.1,2023-03-18T06:17:25.712Z,2023-03-18T06:17:28Z,4103989639,140,7.5,4103989641,141,42.7,4103989645,213,4.0,4103989643,212,19.5,4103989637,56,Back,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287353,117,1,1,13,29,1f3ehp8p9yi8reamghry4p76t,1,7.5,39.8,2023-03-18T06:17:28.272Z,2023-03-18T06:17:32Z,4103989729,212,19.2,4103989731,213,5.4,4103989727,141,17.3,4103989723,56,Back,4103989725,140,18.5,,,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287379,118,1,1,13,33,1f3ehp8p9yi8reamghry4p76t,1,19.5,25.3,2023-03-18T06:17:31.904Z,2023-03-18T06:17:37Z,4103989841,140,26.3,4103989839,56,Back,4103989845,212,32.4,4103989843,141,71.8,4103989847,213,1.3,4103989849,1,,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287405,119,1,1,13,39,1f3ehp8p9yi8reamghry4p76t,1,30.4,71.4,2023-03-18T06:17:37.760Z,2023-03-18T06:17:41Z,4103989985,141,44.9,4103989987,212,19.1,4103989983,140,36.3,4103989981,56,Back,4103989989,213,5.0,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287423,120,1,1,13,42,1f3ehp8p9yi8reamghry4p76t,1,39.2,39.1,2023-03-18T06:17:41.360Z,2023-03-18T06:17:44Z,4103990077,56,Back,4103990085,213,5.1,4103990083,212,21.5,4103990079,140,46.5,4103990081,141,9.5,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287435,121,1,1,13,46,1f3ehp8p9yi8reamghry4p76t,0,46.5,9.5,2023-03-18T06:17:44.463Z,2023-03-18T06:17:46Z,4103990131,155,,4103990135,140,75.2,4103990137,141,16.2,4103990133,56,Right,4103990141,213,0.2,4103990139,212,30.5,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287445,117,8,1,13,49,92br3632xgmc25jvr0jesfvl6,1,33.4,86.2,2023-03-18T06:17:47.574Z,2023-03-23T14:24:10Z,4117609423,384,,4103990181,56,Back,,,,,,,,,,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287463,118,49,1,13,50,92br3632xgmc25jvr0jesfvl6,1,34.5,83.6,2023-03-18T06:17:48.717Z,2023-03-23T14:24:44Z,,,,,,,,,,,,,,,,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287471,119,1,1,13,50,92br3632xgmc25jvr0jesfvl6,0,34.5,83.6,2023-03-18T06:17:49.277Z,2023-03-23T14:24:48Z,4103990299,140,29.3,4103990309,213,2.8,4103990295,56,Back,4103990305,212,5.8,4103990303,141,86.5,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287487,122,8,1,13,51,1f3ehp8p9yi8reamghry4p76t,1,75,9.1,2023-03-18T06:17:50.305Z,2023-03-23T14:25:00Z,4117610371,385,,4103990381,56,Right,,,,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287503,120,5,1,13,52,92br3632xgmc25jvr0jesfvl6,1,33.4,101,2023-03-18T06:17:50.678Z,2023-03-23T14:24:57Z,4103990437,347,,4103990435,56,Back,4103990445,233,123,,,,,,,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287499,123,5,1,13,52,1f3ehp8p9yi8reamghry4p76t,0,66.6,-1,2023-03-18T06:17:50.678Z,2023-03-23T14:25:10Z,4103990419,56,Right,4103990421,347,,4103990449,233,120,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287551,121,1,1,14,0,92br3632xgmc25jvr0jesfvl6,1,34.4,100,2023-03-18T06:17:59.012Z,2023-03-18T06:18:00Z,4103990631,141,91.7,4103990633,212,7.3,4103990627,140,36.9,4103990619,107,,4103990623,56,Back,4103990635,213,5.1,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287559,122,1,1,14,2,92br3632xgmc25jvr0jesfvl6,1,35.8,92,2023-03-18T06:18:00.597Z,2023-03-18T06:18:01Z,4103990671,213,0.4,4103990665,140,41.5,4103990663,56,Back,4103990667,141,95.7,4103990669,212,6.5,,,,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287565,123,1,1,14,3,92br3632xgmc25jvr0jesfvl6,0,41.5,95.7,2023-03-18T06:18:01.717Z,2023-03-18T06:18:02Z,4103990697,213,5.1,4103990693,141,75.1,4103990695,212,15.3,4103990689,56,Back,4103990691,140,47.3,,,,,,,,,,3qx2f9tqr7qn9wvs5dt4b5nqi,Y. Fukuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287575,124,49,1,14,4,1f3ehp8p9yi8reamghry4p76t,1,54.6,32.5,2023-03-18T06:18:03.345Z,2023-03-18T06:18:03Z,,,,,,,,,,,,,,,,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287585,125,1,1,14,5,1f3ehp8p9yi8reamghry4p76t,1,54.9,31,2023-03-18T06:18:03.840Z,2023-03-18T06:18:05Z,4103990809,212,15.1,4103990811,213,6.0,4103990805,140,68.8,4103990803,56,Center,4103990807,141,25.5,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287593,126,1,1,14,7,1f3ehp8p9yi8reamghry4p76t,0,69,25.5,2023-03-18T06:18:05.408Z,2023-03-18T06:18:05Z,4103990837,212,11.8,4103990833,140,78.1,4103990835,141,35.8,4103990831,56,Center,4103990839,213,0.6,,,,,,,,,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287607,124,61,1,14,9,92br3632xgmc25jvr0jesfvl6,1,25.7,63,2023-03-18T06:18:07.445Z,2023-03-18T06:18:47Z,4103990887,56,Back,,,,,,,,,,,,,,,,,,,,,,8d2l4zwaz145adziclzc764t1,G. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287621,125,49,1,14,10,92br3632xgmc25jvr0jesfvl6,1,22.6,70.5,2023-03-18T06:18:08.838Z,2023-03-18T06:18:08Z,,,,,,,,,,,,,,,,,,,,,,,,,5426us5htztnint9qxlhfugkq,Y. Egawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287637,126,1,1,14,10,92br3632xgmc25jvr0jesfvl6,1,22.6,70.5,2023-03-18T06:18:09.061Z,2023-03-18T06:18:10Z,4103991021,212,7.6,4103991017,140,22.5,4103991015,56,Back,4103991019,141,81.7,4103991023,213,1.6,,,,,,,,,,5426us5htztnint9qxlhfugkq,Y. Egawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287657,127,1,1,14,12,92br3632xgmc25jvr0jesfvl6,0,22.5,81.7,2023-03-18T06:18:10.550Z,2023-03-18T06:18:13Z,4103991099,1,,4103991097,213,5.4,4103991095,212,51.5,4103991091,141,23.1,4103991085,56,Center,4103991083,155,,4103991087,140,53.5,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287665,127,8,1,14,16,1f3ehp8p9yi8reamghry4p76t,1,44.6,77.3,2023-03-18T06:18:14.577Z,2023-03-23T14:29:58Z,4103991119,15,,4117624989,384,,4103991117,56,Back,,,,,,,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287671,128,49,1,14,17,1f3ehp8p9yi8reamghry4p76t,1,55.3,76.7,2023-03-18T06:18:15.776Z,2023-03-18T06:18:15Z,,,,,,,,,,,,,,,,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287675,129,1,1,14,17,1f3ehp8p9yi8reamghry4p76t,1,55.3,76.7,2023-03-18T06:18:15.952Z,2023-03-18T06:18:16Z,4103991159,213,3.4,4103991151,56,Back,4103991153,140,45.0,4103991157,212,11.2,4103991155,141,72.6,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287683,130,1,1,14,18,1f3ehp8p9yi8reamghry4p76t,1,45,72.6,2023-03-18T06:18:16.816Z,2023-03-18T06:18:18Z,4103991197,141,58.2,4103991193,56,Center,4103991195,140,54.7,4103991201,213,5.5,4103991199,212,14.1,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287695,131,1,1,14,20,1f3ehp8p9yi8reamghry4p76t,1,54.7,58.2,2023-03-18T06:18:18.689Z,2023-03-18T06:18:20Z,4103991249,141,61.4,4103991251,212,9.3,4103991247,140,63.3,4103991245,56,Center,4103991253,213,0.2,,,,,,,,,,9wan49fvimh705r3jjfrlhuc5,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287713,132,1,1,14,21,1f3ehp8p9yi8reamghry4p76t,1,63.3,61.4,2023-03-18T06:18:19.904Z,2023-03-18T06:18:21Z,4103991363,213,4.3,4103991353,140,61.7,4103991355,141,55.2,4103991359,212,4.5,4103991351,56,Center,4103991375,156,,,,,,,,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287737,133,4,1,14,22,1f3ehp8p9yi8reamghry4p76t,1,62,57.8,2023-03-18T06:18:20.500Z,2023-03-23T14:30:25Z,4103991457,286,,4103991453,152,,4103991455,265,,4103991515,233,128,4103991451,56,Center,4103991449,13,,,,,,,,9wan49fvimh705r3jjfrlhuc5,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287741,128,4,1,14,22,92br3632xgmc25jvr0jesfvl6,0,38,42.2,2023-03-18T06:18:20.501Z,2023-03-23T14:30:27Z,4103991477,13,,4103991485,285,,4103991523,233,133,4103991483,265,,4103991479,56,Back,4103991481,152,,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287885,134,1,1,14,42,1f3ehp8p9yi8reamghry4p76t,1,63.1,55.2,2023-03-18T06:18:40.800Z,2023-03-18T06:18:41Z,4103992049,213,1.0,4103992037,5,,4103992039,152,,4103992041,56,Center,4103992043,140,69.1,4103992047,212,11.4,4103992045,141,69.1,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287903,135,1,1,14,43,1f3ehp8p9yi8reamghry4p76t,1,69.2,69.4,2023-03-18T06:18:41.792Z,2023-03-18T06:18:43Z,4103992137,56,Center,4103992145,213,4.9,4103992143,212,10.4,4103992139,140,70.6,4103992141,141,54.2,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287925,136,1,1,14,45,1f3ehp8p9yi8reamghry4p76t,1,70.2,53.9,2023-03-18T06:18:43.632Z,2023-03-18T06:18:45Z,4103992225,141,35.1,4103992223,140,61.2,4103992219,56,Center,4103992233,213,4.1,4103992229,212,15.9,,,,,,,,,,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287973,137,1,1,14,47,1f3ehp8p9yi8reamghry4p76t,1,61.2,35.1,2023-03-18T06:18:45.473Z,2023-03-18T06:18:50Z,4103992479,56,Right,4103992481,140,74.9,4103992485,212,26.6,4103992487,213,5.3,4103992483,141,2.2,,,,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521287981,138,1,1,14,52,1f3ehp8p9yi8reamghry4p76t,0,77.5,15.6,2023-03-18T06:18:50.818Z,2023-03-23T14:30:53Z,4103992529,56,Center,4103992539,213,1.1,4117627317,223,,4103992531,140,86.7,4117627319,72,,4103992537,212,21.2,4103992523,2,,4103992525,155,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,4103992535,141,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
