id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/17/value,assist
2533377541,76,5,1,9,49,1f3ehp8p9yi8reamghry4p76t,1,-0.8,40,2023-04-15T06:13:29.939Z,2023-04-15T06:32:02Z,4189021471,233,97,4189021459,346,,4189021457,56,Back,,,,,,,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533377539,97,5,1,9,49,3vfso415vj7uitnunviuzdyg3,0,100.8,60,2023-04-15T06:13:29.939Z,2023-04-15T06:13:31Z,4189021487,233,76,4189021441,346,,4189021439,56,Center,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533377713,77,1,1,10,14,1f3ehp8p9yi8reamghry4p76t,1,4.4,49.9,2023-04-15T06:13:55.058Z,2023-04-15T06:13:58Z,4189022337,1,,4189022327,56,Right,4189022335,213,6.1,4189022323,124,,4189022333,212,92.3,4189022343,189,,4189022329,140,90.0,4189022341,74,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,4189022331,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533377759,78,1,1,10,22,1f3ehp8p9yi8reamghry4p76t,1,85.3,12.3,2023-04-15T06:14:02.530Z,2023-04-15T06:14:04Z,4189022515,213,0.3,4189022513,212,9.9,4189022511,141,16.8,4189022507,56,Right,4189022509,140,94.3,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533377767,79,1,1,10,23,1f3ehp8p9yi8reamghry4p76t,0,94.3,16.8,2023-04-15T06:14:04.194Z,2023-04-15T06:14:05Z,4189022547,212,20.0,4189022537,2,,4189022545,141,46.1,4189022543,140,92.9,4189022541,56,Center,4189022549,213,1.6,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533377791,98,12,1,10,25,3vfso415vj7uitnunviuzdyg3,1,5.4,61.2,2023-04-15T06:14:05.716Z,2023-04-15T06:14:09Z,4189022627,141,100.0,4189022661,167,,4189022631,213,0.7,4189022629,212,44.9,4189022623,56,Back,4189022625,140,39.1,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533377787,80,5,1,10,27,1f3ehp8p9yi8reamghry4p76t,1,62.1,-1.6,2023-04-15T06:14:07.971Z,2023-04-15T06:14:09Z,4189022613,347,,4189022667,233,99,4189022611,56,Right,,,,,,,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533377797,99,5,1,10,27,3vfso415vj7uitnunviuzdyg3,0,37.9,101.6,2023-04-15T06:14:07.971Z,2023-04-15T06:32:03Z,4189022675,233,80,4189022655,56,Back,4189022657,347,,,,,,,,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533377939,81,1,1,10,46,1f3ehp8p9yi8reamghry4p76t,1,57.6,0,2023-04-15T06:14:26.931Z,2023-04-15T06:18:01Z,4189023351,140,70.0,4189023347,107,,4189023353,141,2.5,4189023355,212,13.3,4189023349,56,Right,4189023357,213,0.2,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533377943,82,61,1,10,50,1f3ehp8p9yi8reamghry4p76t,0,70,2.6,2023-04-15T06:14:30.898Z,2023-04-15T06:15:28Z,4189023365,56,Right,,,,,,,,,,,,,,,,,,,,,,6jdifjaop9haqylognzg3azf9,Kim Gun-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533377947,83,5,1,10,51,1f3ehp8p9yi8reamghry4p76t,0,73.5,-1.4,2023-04-15T06:14:31.523Z,2023-04-15T06:14:35Z,4189023567,233,100,4189023383,347,,4189023381,56,Right,,,,,,,,,,,,,,,,6jdifjaop9haqylognzg3azf9,Kim Gun-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533377975,100,5,1,10,51,3vfso415vj7uitnunviuzdyg3,1,26.5,101.4,2023-04-15T06:14:31.523Z,2023-04-15T06:32:03Z,4189023533,347,,4189023539,233,83,4189023531,56,Back,,,,,,,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378077,101,1,1,11,8,3vfso415vj7uitnunviuzdyg3,1,28.5,100,2023-04-15T06:14:49.187Z,2023-04-15T06:14:51Z,4189024129,141,78.8,4189024131,212,16.9,4189024123,107,,4189024125,56,Back,4189024133,213,5.1,4189024127,140,34.3,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378081,102,1,1,11,11,3vfso415vj7uitnunviuzdyg3,0,34,83.5,2023-04-15T06:14:51.475Z,2023-04-15T06:14:52Z,4189024163,213,1.8,4189024159,141,91.8,4189024155,56,Back,4189024161,212,5.8,4189024157,140,32.9,,,,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378089,84,49,1,11,12,1f3ehp8p9yi8reamghry4p76t,1,63.9,23,2023-04-15T06:14:52.659Z,2023-04-15T06:18:26Z,,,,,,,,,,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378091,85,1,1,11,12,1f3ehp8p9yi8reamghry4p76t,0,64.1,23,2023-04-15T06:14:53.075Z,2023-04-15T06:18:28Z,4189024209,140,64.7,4189024211,141,25.9,4189024207,56,Center,4189024215,213,1.3,4189024213,212,2.1,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378095,103,8,1,11,13,3vfso415vj7uitnunviuzdyg3,1,29.3,78.4,2023-04-15T06:14:53.956Z,2023-04-15T06:14:54Z,4189024221,56,Back,,,,,,,,,,,,,,,,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378103,104,49,1,11,14,3vfso415vj7uitnunviuzdyg3,1,25.3,79.9,2023-04-15T06:14:55.284Z,2023-04-15T06:14:55Z,,,,,,,,,,,,,,,,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378115,105,1,1,11,15,3vfso415vj7uitnunviuzdyg3,0,25.3,79.9,2023-04-15T06:14:55.684Z,2023-04-15T06:14:56Z,4189024301,155,,4189024305,140,44.9,4189024303,56,Back,4189024309,212,21.8,4189024307,141,90.3,4189024311,213,0.3,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378139,86,1,1,11,17,1f3ehp8p9yi8reamghry4p76t,1,51.7,10.6,2023-04-15T06:14:57.395Z,2023-04-15T06:14:58Z,4189024437,141,15.0,4189024435,140,59.2,4189024433,56,Right,4189024431,3,,4189024441,213,0.4,4189024439,212,8.4,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378141,87,49,1,11,17,1f3ehp8p9yi8reamghry4p76t,1,59.2,15,2023-04-15T06:14:58.307Z,2023-04-15T06:14:58Z,,,,,,,,,,,,,,,,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378147,88,1,1,11,18,1f3ehp8p9yi8reamghry4p76t,1,59.2,15,2023-04-15T06:14:58.467Z,2023-04-15T06:14:59Z,4189024455,141,12.0,4189024453,140,65.0,4189024457,212,6.4,4189024459,213,6.0,4189024451,56,Right,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378167,89,1,1,11,19,1f3ehp8p9yi8reamghry4p76t,0,65.8,12.2,2023-04-15T06:14:59.635Z,2023-04-15T06:15:01Z,4189024531,140,76.3,4189024533,141,36.7,4189024529,56,Center,4189024535,212,20.0,4189024537,213,1.0,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378177,106,49,1,11,22,3vfso415vj7uitnunviuzdyg3,1,25.1,73.3,2023-04-15T06:15:03.107Z,2023-04-15T06:15:03Z,,,,,,,,,,,,,,,,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378213,107,1,1,11,23,3vfso415vj7uitnunviuzdyg3,1,28.4,74.2,2023-04-15T06:15:03.491Z,2023-04-15T06:15:06Z,4189024729,56,Back,4189024731,140,44.2,4189024733,141,65.7,4189024735,212,17.6,4189024737,213,5.9,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378211,90,45,1,11,26,1f3ehp8p9yi8reamghry4p76t,0,57,27,2023-04-15T06:15:06.579Z,2023-04-15T06:15:08Z,4189024725,56,Center,4189024861,233,108,4189024727,285,,,,,,,,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378231,108,3,1,11,26,3vfso415vj7uitnunviuzdyg3,1,43,73,2023-04-15T06:15:06.579Z,2023-04-15T06:15:08Z,4189024827,56,Back,4189024853,233,90,4189024829,286,,,,,,,,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378235,109,4,1,11,27,3vfso415vj7uitnunviuzdyg3,1,45.2,78,2023-04-15T06:15:07.796Z,2023-04-15T07:02:07Z,4189025023,13,,4189024837,56,Back,4189025025,152,,4189118985,295,,4189025059,233,92,4189024839,286,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378261,91,43,1,11,27,1f3ehp8p9yi8reamghry4p76t,1,0,0,2023-04-15T06:15:07.797Z,2023-04-15T06:15:15Z,4189024943,56,Center,4189024945,285,0,4189025153,144,7,4189024991,233,109,,,,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378267,92,4,1,11,27,1f3ehp8p9yi8reamghry4p76t,0,54.8,22,2023-04-15T06:15:07.797Z,2023-04-15T07:02:05Z,4189024971,13,,4189024983,285,,4189025081,233,109,4189118891,295,,4189024975,152,,4189024973,56,Center,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379359,108,17,1,11,30,1f3ehp8p9yi8reamghry4p76t,1,0,0,2023-04-15T06:15:11.107Z,2023-04-15T06:20:20Z,4189029913,31,,4189037605,393,,4189037607,13,243,,,,,,,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378473,110,1,1,11,52,3vfso415vj7uitnunviuzdyg3,1,53.2,69.3,2023-04-15T06:15:33.188Z,2023-04-15T06:15:34Z,4189026003,141,51.2,4189026005,212,12.5,4189025997,152,,4189025995,5,,4189026007,213,4.9,4189026001,140,55.3,4189025999,56,Center,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378505,111,1,1,11,54,3vfso415vj7uitnunviuzdyg3,1,54.9,51.2,2023-04-15T06:15:34.548Z,2023-04-15T06:19:44Z,4189026151,56,Center,4189026159,213,0.3,4189026157,212,14.9,4189026155,141,58.2,4189026153,140,68.3,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378509,112,61,1,11,57,3vfso415vj7uitnunviuzdyg3,0,68.3,58.2,2023-04-15T06:15:37.715Z,2023-04-15T06:21:43Z,4189026177,56,Center,,,,,,,,,,,,,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378519,93,1,1,11,57,1f3ehp8p9yi8reamghry4p76t,1,38.5,34.3,2023-04-15T06:15:37.810Z,2023-04-15T06:21:08Z,4189026221,140,39.2,4189026225,212,1.5,4189026219,56,Back,4189026223,141,36.3,4189026227,213,1.1,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378551,94,1,1,12,1,1f3ehp8p9yi8reamghry4p76t,1,34.8,41.5,2023-04-15T06:15:41.428Z,2023-04-15T06:20:15Z,4189037457,212,9.3,4189037449,140,30.1,4189037443,56,Back,4189037461,213,4.2,4189037453,141,29.9,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378557,95,49,1,12,1,1f3ehp8p9yi8reamghry4p76t,1,27.3,23.9,2023-04-15T06:15:41.588Z,2023-04-15T06:21:42Z,,,,,,,,,,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378565,96,1,1,12,1,1f3ehp8p9yi8reamghry4p76t,0,27.3,23.9,2023-04-15T06:15:41.716Z,2023-04-15T06:22:15Z,4189040391,56,Center,4189040399,213,0.6,4189040397,212,32.5,4189040401,1,,4189040389,155,,4189040395,141,49.5,4189040393,140,53.4,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378601,99,44,1,12,1,1f3ehp8p9yi8reamghry4p76t,1,52.8,51.4,2023-04-15T06:15:41.959Z,2023-04-15T06:23:10Z,4189026551,56,Center,4189043447,233,176,4189026553,286,,,,,,,,,,,,,,,,,6jdifjaop9haqylognzg3azf9,Kim Gun-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533381985,176,44,1,12,1,3vfso415vj7uitnunviuzdyg3,0,47.2,48.6,2023-04-15T06:15:41.960Z,2023-04-15T06:23:09Z,4189043413,56,Back,4189043415,285,,4189043473,233,99,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378581,98,1,1,12,2,1f3ehp8p9yi8reamghry4p76t,0,52.3,53.4,2023-04-15T06:15:42.556Z,2023-04-15T06:23:15Z,4189026469,212,16.1,4189026461,3,,4189026467,141,33.0,4189026463,56,Center,4189026471,213,5.2,4189026465,140,60.0,,,,,,,6jdifjaop9haqylognzg3azf9,Kim Gun-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378657,113,49,1,12,3,3vfso415vj7uitnunviuzdyg3,1,22.5,91.7,2023-04-15T06:15:43.476Z,2023-04-15T06:24:20Z,,,,,,,,,,,,,,,,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378693,114,1,1,12,3,3vfso415vj7uitnunviuzdyg3,1,36.8,81,2023-04-15T06:15:43.700Z,2023-04-15T06:24:28Z,4189026923,213,1.1,4189026915,56,Back,4189026917,140,39.7,4189026919,141,89.2,4189026921,212,6.4,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382419,201,1,1,12,13,3vfso415vj7uitnunviuzdyg3,1,44.3,87.8,2023-04-15T06:15:53.717Z,2023-04-15T06:25:08Z,4189047221,141,80.4,4189047219,140,24.1,4189047223,212,21.8,4189047225,213,3.4,4189047217,56,Back,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533382455,203,1,1,12,13,3vfso415vj7uitnunviuzdyg3,1,21.9,79.3,2023-04-15T06:15:53.796Z,2023-04-15T06:25:10Z,4189047745,141,58.5,4189047749,213,3.8,4189047743,140,5.1,4189047741,56,Back,4189047747,212,22.6,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378721,115,1,1,12,15,3vfso415vj7uitnunviuzdyg3,1,8.3,53.7,2023-04-15T06:15:55.636Z,2023-04-15T06:25:39Z,4189027075,212,39.7,4189027073,141,76.1,4189027069,56,Back,4189027077,213,0.4,4189049679,155,,4189027079,1,,4189027071,140,43.2,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378749,116,1,1,12,18,3vfso415vj7uitnunviuzdyg3,0,38,83.7,2023-04-15T06:15:58.388Z,2023-04-15T06:25:32Z,4189027191,141,82.2,4189027187,56,Back,4189027193,212,2.9,4189027211,286,,4189027195,213,5.9,4189027189,140,40.6,4189027203,236,,4189027205,233,100,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378737,100,74,1,12,18,1f3ehp8p9yi8reamghry4p76t,1,57.9,20.4,2023-04-15T06:15:58.389Z,2023-04-15T06:37:06Z,4189027157,285,,4189027239,233,116,4189027155,56,Right,,,,,,,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378745,101,5,1,12,20,1f3ehp8p9yi8reamghry4p76t,0,48.6,-1.7,2023-04-15T06:16:00.499Z,2023-04-15T06:16:06Z,4189027177,347,,4189027175,56,Back,4189027395,233,117,,,,,,,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378791,117,5,1,12,20,3vfso415vj7uitnunviuzdyg3,1,51.4,101.7,2023-04-15T06:16:00.499Z,2023-04-15T06:32:03Z,4189027363,347,,4189027361,56,Left,4189027389,233,101,,,,,,,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378839,118,1,1,12,30,3vfso415vj7uitnunviuzdyg3,1,50.9,100,2023-04-15T06:16:10.452Z,2023-04-15T06:17:53Z,4189027589,56,Back,4189027595,212,10.8,4189027593,141,90.2,4189027597,213,4.0,4189027591,140,44.0,4189027587,107,,4189031825,189,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378865,119,1,1,12,31,3vfso415vj7uitnunviuzdyg3,1,40.7,88.7,2023-04-15T06:16:11.603Z,2023-04-15T06:16:14Z,4189027683,141,97.4,4189027685,212,7.8,4189027679,56,Back,4189027681,140,45.6,4189027687,213,0.9,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378881,120,1,1,12,33,3vfso415vj7uitnunviuzdyg3,0,43.2,97.2,2023-04-15T06:16:14.180Z,2023-04-15T06:26:23Z,4189027747,213,4.4,4189027745,212,6.6,4189027743,141,88.0,4189027835,233,102,4189027741,140,41.2,4189027739,56,Back,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378921,121,1,1,12,35,3vfso415vj7uitnunviuzdyg3,0,41.1,90.6,2023-04-15T06:16:16.004Z,2023-04-15T06:26:35Z,4189051559,286,,4189027921,213,1.0,4189027919,212,1.4,4189027917,141,92.3,4189027913,56,Back,4189051683,233,102,4189051557,236,,4189027915,140,41.8,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378891,102,74,1,12,35,1f3ehp8p9yi8reamghry4p76t,1,53.9,8.6,2023-04-15T06:16:16.005Z,2023-04-15T06:37:06Z,4189027799,285,,4189027797,56,Right,4189027847,233,121,,,,,,,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378917,103,49,1,12,37,1f3ehp8p9yi8reamghry4p76t,1,56,20.7,2023-04-15T06:16:17.923Z,2023-04-15T06:26:49Z,,,,,,,,,,,,,,,,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378937,104,1,1,12,37,1f3ehp8p9yi8reamghry4p76t,0,56,20.7,2023-04-15T06:16:18.179Z,2023-04-15T06:26:51Z,4189027989,213,0.1,4189027981,56,Center,4189027987,212,33.0,4189027985,141,25.5,4189027979,155,,4189027983,140,87.3,4189027991,1,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378981,122,49,1,12,44,3vfso415vj7uitnunviuzdyg3,1,14.1,58.1,2023-04-15T06:16:24.436Z,2023-04-15T06:17:46Z,,,,,,,,,,,,,,,,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379057,123,1,1,12,48,3vfso415vj7uitnunviuzdyg3,1,14.6,44.8,2023-04-15T06:16:28.804Z,2023-04-15T06:16:34Z,4189028537,56,Back,4189028545,213,5.1,4189028543,212,25.2,4189028541,141,10.1,4189028539,140,22.9,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379087,124,1,1,12,53,3vfso415vj7uitnunviuzdyg3,1,21.3,15.8,2023-04-15T06:16:34.099Z,2023-04-15T06:17:44Z,4189028697,212,16.9,4189028691,56,Back,4189028693,140,24.8,4189028699,213,1.4,4189028695,141,40.1,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379101,125,1,1,12,56,3vfso415vj7uitnunviuzdyg3,0,23.6,38.8,2023-04-15T06:16:36.692Z,2023-04-15T06:16:38Z,4189028775,1,,4189028773,213,6.0,4189028771,212,32.2,4189028765,56,Center,4189028769,141,25.9,4189028763,155,,4189028767,140,53.1,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379105,105,8,1,12,58,1f3ehp8p9yi8reamghry4p76t,1,41,74.7,2023-04-15T06:16:38.627Z,2023-04-15T06:16:38Z,4189028793,56,Back,,,,,,,,,,,,,,,,,,,,,,2jgby6e91uem5e2dd1b11psoa,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379129,106,3,1,12,59,1f3ehp8p9yi8reamghry4p76t,0,54.4,86,2023-04-15T06:16:40.195Z,2023-04-15T06:16:45Z,4189028881,286,,4189029057,233,126,4189028879,56,Left,,,,,,,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379155,126,7,1,12,59,3vfso415vj7uitnunviuzdyg3,1,45.6,14,2023-04-15T06:16:40.196Z,2023-04-15T06:27:14Z,4189029001,56,Back,4189029003,285,,4189029039,233,106,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379157,127,49,1,13,3,3vfso415vj7uitnunviuzdyg3,1,41.1,8,2023-04-15T06:16:43.603Z,2023-04-15T06:16:44Z,,,,,,,,,,,,,,,,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379167,128,4,1,13,3,3vfso415vj7uitnunviuzdyg3,1,41.2,5.8,2023-04-15T06:16:43.828Z,2023-04-15T06:17:08Z,4189030125,233,107,4189030089,265,,4189030109,286,,4189030087,152,,4189030085,13,,4189029059,56,Back,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379193,107,4,1,13,3,1f3ehp8p9yi8reamghry4p76t,0,58.8,94.2,2023-04-15T06:16:43.829Z,2023-04-15T06:17:08Z,4189029217,265,,4189029213,56,Left,4189029215,152,,4189030149,233,128,4189029219,285,,4189029211,13,,,,,,,,9bvp90vtnqsbq3muka37rm40l,R. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379489,129,1,1,13,34,3vfso415vj7uitnunviuzdyg3,0,41.5,6.8,2023-04-15T06:17:15.157Z,2023-04-15T06:17:17Z,4189030467,152,,4189030479,1,,4189030471,140,69.4,4189030465,155,,4189030463,5,,4189030477,213,0.4,4189030475,212,32.2,4189030473,141,26.4,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,4189030469,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379525,109,1,1,13,39,1f3ehp8p9yi8reamghry4p76t,1,22.6,71.3,2023-04-15T06:17:20.020Z,2023-04-15T06:28:25Z,4189030643,213,0.0,4189030639,141,71.5,4189030633,3,,4189030641,212,15.1,4189030635,56,Back,4189030637,140,37.0,,,,,,,2jgby6e91uem5e2dd1b11psoa,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379537,111,49,1,13,39,1f3ehp8p9yi8reamghry4p76t,1,32.5,79.7,2023-04-15T06:17:20.180Z,2023-04-15T06:28:23Z,,,,,,,,,,,,,,,,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
