id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2551463247,604,6,2,49,15,12tyw9yomy9n5cjd5po2ajx1q,1,92.1,25,2023-05-20T09:11:54.626Z,2023-05-20T09:25:34Z,4292213705,56,Center,4292213723,233,422,4292213707,75,,,,,,,,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463379,605,1,2,49,44,12tyw9yomy9n5cjd5po2ajx1q,1,99.5,0.5,2023-05-20T09:12:24.314Z,2023-05-20T09:26:56Z,4292214137,224,,4292214149,1,,4292214135,155,,4292214131,2,,4292214133,6,,4292214139,56,Center,4292214145,212,37.7,4292214141,140,89.8,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,4292214143,141,53.9,1,4292214583,210,15,4292214585,154,4292214147,213,,,,,,,,,,,1.8,,,,,,,,,,,,,
2551463533,609,44,2,49,49,12tyw9yomy9n5cjd5po2ajx1q,1,89.6,57.6,2023-05-20T09:12:29.098Z,2023-05-20T09:14:42Z,4292215219,56,Center,4292215221,286,,4292215717,233,423,,,,,,,,,,,,,,,,37fgppizaampk28232bzeqwru,K. Taniguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463375,423,44,2,49,49,27o8mdqno6jslcjb709sxjwyy,0,10.4,42.4,2023-05-20T09:12:29.099Z,2023-05-20T09:14:42Z,4292214115,56,Back,4292215627,233,609,4292214117,285,,,,,,,,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463381,606,15,2,49,50,12tyw9yomy9n5cjd5po2ajx1q,1,89.8,53.9,2023-05-20T09:12:29.562Z,2023-05-20T09:26:56Z,4292214345,328,,4292214339,25,,4292214587,78,,4292214605,146,94.3,4292214603,100,,4292214589,29,,4292214593,55,605,4292228823,139,,37fgppizaampk28232bzeqwru,K. Taniguchi,4292214341,15,,,4292214599,103,19,4292214609,230,4292214347,82,4292214157,17,,4292214597,102,4292214611,231,50.5,,98.8,,50.0,4292214159,56,Center,4292214607,147,52.2,4292214591,154,,,,
2551463393,607,61,2,49,51,12tyw9yomy9n5cjd5po2ajx1q,1,90.5,50.3,2023-05-20T09:12:30.707Z,2023-05-20T09:13:01Z,4292214203,56,Center,4292214631,228,,,,,,,,,,,,,,,,,,,,a24vimk2li0nbswdipoih6gkq,H. Akiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463389,424,5,2,49,52,27o8mdqno6jslcjb709sxjwyy,1,-0.6,40.5,2023-05-20T09:12:31.836Z,2023-05-20T09:12:34Z,4292214233,233,608,4292214193,346,,4292214191,56,Back,,,,,,,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463405,608,5,2,49,52,12tyw9yomy9n5cjd5po2ajx1q,0,100.6,59.5,2023-05-20T09:12:31.836Z,2023-05-20T09:26:28Z,4292214227,346,,4292214237,233,424,4292214225,56,Center,,,,,,,,,,,,,,,,a24vimk2li0nbswdipoih6gkq,H. Akiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463545,425,1,2,50,24,27o8mdqno6jslcjb709sxjwyy,1,5,47.3,2023-05-20T09:13:03.979Z,2023-05-20T09:13:20Z,4292214735,237,,4292214731,213,1.8,4292214727,141,49.9,4292214729,212,1.8,4292214723,56,Back,4292214721,124,,4292214725,140,4.6,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463575,426,1,2,50,28,27o8mdqno6jslcjb709sxjwyy,1,5.1,54.8,2023-05-20T09:13:07.730Z,2023-05-20T09:13:12Z,4292214835,213,1.2,4292214833,212,21.9,4292214831,141,84.5,4292214827,56,Back,4292214829,140,13.1,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463591,427,1,2,50,33,27o8mdqno6jslcjb709sxjwyy,1,16,85.4,2023-05-20T09:13:12.868Z,2023-05-20T09:14:33Z,4292214899,140,87.2,4292214897,56,Left,4292214905,213,0.1,4292214903,212,74.9,4292214901,141,92.0,4292214895,155,,4292214907,1,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463631,428,1,2,50,42,27o8mdqno6jslcjb709sxjwyy,1,84.7,91.5,2023-05-20T09:13:22.306Z,2023-05-20T09:13:25Z,4292215049,212,6.9,4292215047,141,81.4,4292215043,56,Left,4292215045,140,84.8,4292215051,213,4.7,,,,,,,,,,ddf07flibb0j2s97fwmnuau3t,Y. Iwasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463651,429,1,2,50,45,27o8mdqno6jslcjb709sxjwyy,1,85.2,84.5,2023-05-20T09:13:25.139Z,2023-05-20T09:13:27Z,4292215119,140,91.4,4292215117,56,Left,4292215125,213,0.8,4292215123,212,9.4,4292215121,141,94.4,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463665,430,1,2,50,47,27o8mdqno6jslcjb709sxjwyy,1,90.6,95,2023-05-20T09:13:26.995Z,2023-05-20T09:13:29Z,4292215183,141,92.0,4292215185,212,16.5,4292215179,140,75.0,4292215175,56,Left,4292215187,213,3.3,,,,,,,,,,ddf07flibb0j2s97fwmnuau3t,Y. Iwasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463681,431,1,2,50,50,27o8mdqno6jslcjb709sxjwyy,1,74.3,92.4,2023-05-20T09:13:29.795Z,2023-05-20T09:13:31Z,4292215235,56,Left,4292215237,140,61.4,4292215239,141,96.8,4292215243,213,2.9,4292215241,212,13.9,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463685,432,1,2,50,52,27o8mdqno6jslcjb709sxjwyy,1,61.4,96.8,2023-05-20T09:13:31.755Z,2023-05-20T09:13:32Z,4292215257,212,13.6,4292215259,213,5.2,4292215255,141,79.4,4292215253,140,67.7,4292215251,56,Left,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463701,433,1,2,50,53,27o8mdqno6jslcjb709sxjwyy,1,67.7,79.4,2023-05-20T09:13:32.715Z,2023-05-20T09:13:55Z,4292215319,141,56.1,4292215317,140,56.5,4292215323,213,4.1,4292215321,212,19.7,4292215657,156,,4292215315,56,Center,,,,,,,6a51lu3ps4xpzaa1okrpf26ll,K. Tezuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463721,434,1,2,50,57,27o8mdqno6jslcjb709sxjwyy,1,61.1,44.3,2023-05-20T09:13:36.563Z,2023-05-20T09:13:53Z,4292215397,141,16.1,4292215401,213,4.7,4292215399,212,19.2,4292215395,140,61.0,4292215393,56,Right,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463733,435,1,2,50,59,27o8mdqno6jslcjb709sxjwyy,1,61,16.1,2023-05-20T09:13:39.139Z,2023-05-20T09:13:42Z,4292215441,140,67.5,4292215443,141,2.0,4292215439,56,Right,4292215445,212,11.8,4292215447,213,5.3,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463749,436,1,2,51,2,27o8mdqno6jslcjb709sxjwyy,1,64.2,4,2023-05-20T09:13:41.987Z,2023-05-20T09:13:46Z,4292215495,212,10.4,4292215489,56,Right,4292215491,140,55.8,4292215493,141,12.2,4292215497,213,2.6,,,,,,,,,,6ll3swg4tj5f8mw4k996adz2t,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463755,437,1,2,51,6,27o8mdqno6jslcjb709sxjwyy,1,55.8,12.2,2023-05-20T09:13:46.235Z,2023-05-20T09:13:47Z,4292215519,213,0.8,4292215517,212,6.2,4292215515,141,18.8,4292215513,140,59.9,4292215511,56,Right,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463759,438,1,2,51,7,27o8mdqno6jslcjb709sxjwyy,1,59.9,18.8,2023-05-20T09:13:47.163Z,2023-05-20T09:13:48Z,4292215531,56,Right,4292215533,140,56.6,4292215535,141,7.9,4292215539,213,4.3,4292215537,212,8.2,,,,,,,,,,6a51lu3ps4xpzaa1okrpf26ll,K. Tezuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463769,439,1,2,51,8,27o8mdqno6jslcjb709sxjwyy,1,56.6,7.9,2023-05-20T09:13:48.099Z,2023-05-20T09:13:50Z,4292215575,212,11.0,4292215573,141,3.1,4292215571,140,66.6,4292215577,213,6.0,4292215569,56,Right,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463775,440,1,2,51,10,27o8mdqno6jslcjb709sxjwyy,1,66.6,3.1,2023-05-20T09:13:50.267Z,2023-05-20T09:13:52Z,4292215605,141,2.0,4292215603,140,57.6,4292215601,56,Right,4292215609,213,3.2,4292215607,212,9.5,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463785,441,1,2,51,13,27o8mdqno6jslcjb709sxjwyy,1,57.6,2,2023-05-20T09:13:52.531Z,2023-05-20T09:13:55Z,4292215645,141,11.7,4292215649,213,2.2,4292215641,56,Right,4292215643,140,52.8,4292215647,212,8.3,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463813,442,1,2,51,15,27o8mdqno6jslcjb709sxjwyy,1,52.2,13.1,2023-05-20T09:13:54.907Z,2023-05-20T09:14:00Z,4292215765,213,1.1,4292215757,56,Center,4292215763,212,9.5,4292215761,141,25.8,4292215759,140,56.0,,,,,,,,,,6a51lu3ps4xpzaa1okrpf26ll,K. Tezuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463823,443,1,2,51,21,27o8mdqno6jslcjb709sxjwyy,1,60.1,55.4,2023-05-20T09:14:00.667Z,2023-05-20T09:14:02Z,4292215807,140,69.5,4292215805,56,Left,4292215811,212,22.1,4292215809,141,84.5,4292215815,213,1.1,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463833,444,1,2,51,23,27o8mdqno6jslcjb709sxjwyy,1,69.5,84.5,2023-05-20T09:14:02.811Z,2023-05-20T09:14:04Z,4292215841,56,Left,4292215843,140,79.3,4292215849,213,0.7,4292215845,141,97.4,4292215847,212,13.5,,,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463849,445,1,2,51,24,27o8mdqno6jslcjb709sxjwyy,1,79.3,97.2,2023-05-20T09:14:04.155Z,2023-05-20T09:14:05Z,4292215895,140,81.6,4292215893,56,Left,4292215897,141,79.9,4292215901,213,4.9,4292215899,212,12.0,,,,,,,,,,ddf07flibb0j2s97fwmnuau3t,Y. Iwasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463857,446,1,2,51,26,27o8mdqno6jslcjb709sxjwyy,0,81.6,79.9,2023-05-20T09:14:05.771Z,2023-05-20T09:14:06Z,4292215923,140,87.6,4292215921,56,Left,4292215925,141,81.2,4292215929,213,0.1,4292215927,212,6.4,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463879,610,12,2,51,29,12tyw9yomy9n5cjd5po2ajx1q,1,8.6,17.6,2023-05-20T09:14:09.396Z,2023-05-20T09:14:11Z,4292216045,212,13.1,4292216039,56,Back,4292216061,167,,4292216041,140,5.4,4292216043,141,0.0,4292216047,213,4.5,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463895,447,5,2,51,30,27o8mdqno6jslcjb709sxjwyy,1,95.2,101,2023-05-20T09:14:10.387Z,2023-05-20T09:26:28Z,4292216079,56,Left,4292216095,233,611,4292216081,347,,,,,,,,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463885,611,5,2,51,30,12tyw9yomy9n5cjd5po2ajx1q,0,4.8,-1,2023-05-20T09:14:10.387Z,2023-05-20T09:14:12Z,4292216099,233,447,4292216057,56,Back,4292216059,347,,,,,,,,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463915,448,1,2,51,35,27o8mdqno6jslcjb709sxjwyy,1,94.4,100,2023-05-20T09:14:14.811Z,2023-05-20T09:14:16Z,4292216167,212,18.0,4292216159,107,,4292216169,213,3.4,4292216165,141,94.4,4292216163,140,77.8,4292216161,56,Left,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463929,449,1,2,51,36,27o8mdqno6jslcjb709sxjwyy,1,75.2,93.2,2023-05-20T09:14:16.467Z,2023-05-20T09:14:18Z,4292216215,141,92.4,4292216211,56,Left,4292216213,140,60.6,4292216219,213,3.2,4292216217,212,15.3,,,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463939,450,1,2,51,39,27o8mdqno6jslcjb709sxjwyy,0,60.6,92.4,2023-05-20T09:14:18.723Z,2023-05-20T09:14:51Z,4292216245,56,Left,4292216249,141,96.2,4292216247,140,68.7,4292216253,213,0.3,4292216251,212,8.9,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463953,612,8,2,51,40,12tyw9yomy9n5cjd5po2ajx1q,1,32.5,8.5,2023-05-20T09:14:20.116Z,2023-05-20T09:15:06Z,4292216297,56,Back,,,,,,,,,,,,,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551464119,459,3,2,51,41,27o8mdqno6jslcjb709sxjwyy,0,51.5,59,2023-05-20T09:14:21.137Z,2023-05-20T09:17:32Z,4292217249,56,Center,4292217251,286,,4292217683,233,623,,,,,,,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551464105,623,7,2,51,41,12tyw9yomy9n5cjd5po2ajx1q,1,48.5,41,2023-05-20T09:14:21.138Z,2023-05-20T09:17:32Z,4292217673,56,Back,4292217675,285,,4292217783,233,459,,,,,,,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463957,613,49,2,51,44,12tyw9yomy9n5cjd5po2ajx1q,1,46.6,37.5,2023-05-20T09:14:24.378Z,2023-05-20T09:16:30Z,,,,,,,,,,,,,,,,,,,,,,,,,37fgppizaampk28232bzeqwru,K. Taniguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463969,614,43,2,51,45,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-05-20T09:14:24.586Z,2023-05-20T09:16:22Z,4292216355,212,9.6,4292216353,141,28.2,4292216351,140,46.4,4292216357,213,1.1,4292216349,56,Back,4292218061,144,1,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463979,615,1,2,51,47,12tyw9yomy9n5cjd5po2ajx1q,1,62,55.1,2023-05-20T09:14:27.194Z,2023-05-20T09:14:29Z,4292216387,56,Center,4292216395,213,4.9,4292216391,141,44.6,4292216393,212,7.2,4292216389,140,63.1,,,,,,,,,,37fgppizaampk28232bzeqwru,K. Taniguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463983,616,50,2,51,49,12tyw9yomy9n5cjd5po2ajx1q,1,62.4,38.8,2023-05-20T09:14:29.393Z,2023-05-20T09:16:47Z,4292216403,56,Center,4292218515,233,451,4292216405,286,,,,,,,,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463985,451,7,2,51,49,27o8mdqno6jslcjb709sxjwyy,0,37.6,61.2,2023-05-20T09:14:29.394Z,2023-05-20T09:16:55Z,4292216431,233,616,4292216411,56,Back,4292216413,285,,,,,,,,,,,,,,,,,6a51lu3ps4xpzaa1okrpf26ll,K. Tezuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463987,617,61,2,51,50,12tyw9yomy9n5cjd5po2ajx1q,1,63.1,44.6,2023-05-20T09:14:29.658Z,2023-05-20T09:17:01Z,4292216425,56,Center,,,,,,,,,,,,,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551463991,452,49,2,51,51,27o8mdqno6jslcjb709sxjwyy,1,38.6,67,2023-05-20T09:14:30.587Z,2023-05-20T09:14:31Z,,,,,,,,,,,,,,,,,,,,,,,,,6a51lu3ps4xpzaa1okrpf26ll,K. Tezuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551464007,453,1,2,51,53,27o8mdqno6jslcjb709sxjwyy,1,40.5,67.2,2023-05-20T09:14:32.547Z,2023-05-20T09:14:34Z,4292216479,56,Center,4292216487,213,0.4,4292216481,140,50.3,4292216483,141,72.9,4292216485,212,11.0,,,,,,,,,,6a51lu3ps4xpzaa1okrpf26ll,K. Tezuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551464031,454,1,2,51,54,27o8mdqno6jslcjb709sxjwyy,1,50.3,72.9,2023-05-20T09:14:34.027Z,2023-05-20T09:14:39Z,4292216555,56,Back,4292216559,141,78.7,4292216563,213,2.3,4292216557,140,46.8,4292216561,212,5.4,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551464039,455,1,2,51,59,27o8mdqno6jslcjb709sxjwyy,0,63.2,85.3,2023-05-20T09:14:39.011Z,2023-05-20T09:17:26Z,4292216589,56,Left,4292216591,140,100.0,4292216593,141,80.9,4292216595,212,39.9,4292216599,1,,4292216597,213,6.2,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551464043,456,5,2,52,1,27o8mdqno6jslcjb709sxjwyy,0,100.9,81.6,2023-05-20T09:14:41.305Z,2023-05-20T09:14:43Z,4292216605,56,Left,4292216627,233,618,4292216607,346,,,,,,,,,,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551464047,618,5,2,52,1,12tyw9yomy9n5cjd5po2ajx1q,1,-0.9,18.4,2023-05-20T09:14:41.305Z,2023-05-20T09:26:28Z,4292216615,346,,4292216621,233,456,4292216613,56,Back,,,,,,,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551464069,619,1,2,52,11,12tyw9yomy9n5cjd5po2ajx1q,1,4.8,41.8,2023-05-20T09:14:50.922Z,2023-05-20T09:14:52Z,4292216717,237,,4292216703,124,,4292216705,56,Back,4292216707,140,14.6,4292216713,213,1.0,4292216711,212,18.6,4292216709,141,64.6,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551464075,620,1,2,52,13,12tyw9yomy9n5cjd5po2ajx1q,1,21.1,66.3,2023-05-20T09:14:52.706Z,2023-05-20T09:14:53Z,4292216735,141,64.3,4292216733,140,41.3,4292216731,56,Back,4292216739,213,6.2,4292216737,212,21.3,,,,,,,,,,a0h7bps286z0f3sgnbkvpehg5,K. Chiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551464085,621,1,2,52,13,12tyw9yomy9n5cjd5po2ajx1q,1,41.3,64.3,2023-05-20T09:14:53.466Z,2023-05-20T09:14:58Z,4292216773,213,1.0,4292216771,212,26.5,4292216765,56,Left,4292216767,140,55.8,4292216769,141,96.2,,,,,,,,,,37fgppizaampk28232bzeqwru,K. Taniguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551464093,622,1,2,52,18,12tyw9yomy9n5cjd5po2ajx1q,0,68.1,95.4,2023-05-20T09:14:58.266Z,2023-05-20T09:15:02Z,4292216801,213,5.6,4292216797,141,67.3,4292216793,56,Center,4292216795,140,92.1,4292216799,212,31.6,,,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551464095,457,52,2,52,23,27o8mdqno6jslcjb709sxjwyy,1,8.5,31.2,2023-05-20T09:15:03.003Z,2023-05-20T09:15:03Z,,,,,,,,,,,,,,,,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551464113,458,1,2,52,24,27o8mdqno6jslcjb709sxjwyy,1,11.8,37,2023-05-20T09:15:04.403Z,2023-05-20T09:15:09Z,4292216849,56,Back,4292216857,213,1.4,4292216847,123,,4292216851,140,15.7,4292216853,141,70.6,4292216855,212,23.2,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551464131,460,1,2,52,30,27o8mdqno6jslcjb709sxjwyy,1,18.2,70.3,2023-05-20T09:15:09.851Z,2023-05-20T09:15:11Z,4292216917,56,Back,4292216919,140,8.8,4292216925,213,4.3,4292216921,141,41.0,4292216923,212,22.2,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551464143,461,1,2,52,31,27o8mdqno6jslcjb709sxjwyy,1,8.8,41,2023-05-20T09:15:11.251Z,2023-05-20T09:15:13Z,4292216957,212,15.1,4292216959,213,5.4,4292216953,140,17.7,4292216951,56,Back,4292216955,141,23.6,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551464155,462,1,2,52,34,27o8mdqno6jslcjb709sxjwyy,0,17.7,23.6,2023-05-20T09:15:13.635Z,2023-05-20T09:16:42Z,4292216997,212,13.9,4292216989,56,Back,4292216991,140,30.9,4292216995,141,21.6,4292216999,213,6.2,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551464219,626,8,2,52,35,12tyw9yomy9n5cjd5po2ajx1q,1,71.6,85.4,2023-05-20T09:15:14.883Z,2023-05-20T09:16:22Z,4292217179,56,Left,,,,,,,,,,,,,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551464159,463,43,2,52,36,27o8mdqno6jslcjb709sxjwyy,1,0,0,2023-05-20T09:15:15.875Z,2023-05-20T09:16:08Z,4292217007,56,Back,4292217799,144,1,4292217009,140,29.7,4292217013,212,7.0,4292217011,141,11.4,4292217015,213,4.5,,,,,,,28yslyo2m2bsim5y5s7fsr0t1,K. Moriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551464167,624,49,2,52,37,12tyw9yomy9n5cjd5po2ajx1q,1,75.9,92.1,2023-05-20T09:15:17.507Z,2023-05-20T09:15:17Z,,,,,,,,,,,,,,,,,,,,,,,,,6lc4nnqxwzi39yz3cd6b7p13p,Y. Takagi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551464191,625,1,2,52,40,12tyw9yomy9n5cjd5po2ajx1q,0,79.5,92.4,2023-05-20T09:15:20.507Z,2023-05-20T09:16:24Z,4292217115,213,5.2,4292217105,155,,4292217113,212,34.4,4292217109,140,94.3,4292217111,141,47.2,4292217117,1,,4292218035,2,,4292217107,56,Center,6lc4nnqxwzi39yz3cd6b7p13p,Y. Takagi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551464199,464,52,2,52,43,27o8mdqno6jslcjb709sxjwyy,1,5.8,52.4,2023-05-20T09:15:22.836Z,2023-05-20T09:15:22Z,,,,,,,,,,,,,,,,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551464227,465,1,2,52,43,27o8mdqno6jslcjb709sxjwyy,1,9.5,55.2,2023-05-20T09:15:23.227Z,2023-05-20T09:15:28Z,4292217197,140,19.0,4292217199,141,67.2,4292217195,56,Back,4292217203,213,0.7,4292217201,212,12.9,4292217193,123,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
