id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2542851045,181,1,1,22,26,18c8ibslzapz40lfb8y5vygcs,1,47.1,14.7,2023-05-03T06:25:51.977Z,2023-05-03T06:25:53Z,4246314147,212,18.0,4246314145,141,2.2,4246314149,213,5.8,4246314141,56,Right,4246314143,140,62.2,,,,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851065,182,1,1,22,28,18c8ibslzapz40lfb8y5vygcs,1,61,2.5,2023-05-03T06:25:53.849Z,2023-05-03T06:25:56Z,4246314243,56,Center,4246314245,140,51.3,4246314247,141,25.5,4246314249,212,18.7,4246314251,213,2.1,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851083,183,1,1,22,30,18c8ibslzapz40lfb8y5vygcs,1,54.2,26.4,2023-05-03T06:25:56.249Z,2023-05-03T06:25:58Z,4246314337,141,12.5,4246314335,140,77.9,4246314333,56,Right,4246314339,212,26.6,4246314341,213,5.9,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851091,184,61,1,22,32,18c8ibslzapz40lfb8y5vygcs,0,77.8,12.3,2023-05-03T06:25:58.505Z,2023-05-03T06:25:58Z,4246314361,56,Right,,,,,,,,,,,,,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851103,191,49,1,22,33,bbt5nqwufsne7r0zfa6pvpmfa,1,16.5,81.8,2023-05-03T06:25:59.622Z,2023-05-03T06:25:59Z,,,,,,,,,,,,,,,,,,,,,,,,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851115,192,1,1,22,34,bbt5nqwufsne7r0zfa6pvpmfa,1,16.5,81.8,2023-05-03T06:26:00.007Z,2023-05-03T06:26:01Z,4246314453,140,4.7,4246314459,213,4.1,4246314451,56,Back,4246314457,212,21.8,4246314455,141,55.5,,,,,,,,,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851141,194,1,1,22,37,bbt5nqwufsne7r0zfa6pvpmfa,0,4.7,46.6,2023-05-03T06:26:03.143Z,2023-05-03T06:26:05Z,4246314589,56,Right,4246314587,155,,4246314593,141,17.1,4246314595,212,57.9,4246314597,213,5.9,4246314599,1,,4246314591,140,56.4,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851143,185,49,1,22,40,18c8ibslzapz40lfb8y5vygcs,1,43.5,79.1,2023-05-03T06:26:05.849Z,2023-05-03T06:26:06Z,,,,,,,,,,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851177,186,1,1,22,41,18c8ibslzapz40lfb8y5vygcs,1,46.4,75.3,2023-05-03T06:26:07.306Z,2023-05-03T06:26:10Z,4246314775,140,52.6,4246314777,141,45.1,4246314779,212,21.5,4246314771,56,Center,4246314781,213,5.0,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851191,187,1,1,22,44,18c8ibslzapz40lfb8y5vygcs,1,52.8,41.2,2023-05-03T06:26:10.569Z,2023-05-03T06:26:12Z,4246314859,213,5.9,4246314851,56,Center,4246314853,140,65.9,4246314855,141,32.5,4246314857,212,15.0,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851195,188,3,1,22,46,18c8ibslzapz40lfb8y5vygcs,0,64.4,30.4,2023-05-03T06:26:12.762Z,2023-05-09T16:17:59Z,4246314879,56,Center,4246314881,286,,4264987727,465,,4246315021,233,195,,,,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851213,195,7,1,22,46,bbt5nqwufsne7r0zfa6pvpmfa,0,35.6,69.6,2023-05-03T06:26:12.763Z,2023-05-09T16:17:57Z,4264987629,383,,4246314997,233,188,4246314975,56,Back,4246314977,285,,,,,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851201,189,61,1,22,47,18c8ibslzapz40lfb8y5vygcs,1,64.9,31.5,2023-05-03T06:26:13.058Z,2023-05-09T16:18:02Z,4246314909,56,Center,,,,,,,,,,,,,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851227,197,49,1,22,50,bbt5nqwufsne7r0zfa6pvpmfa,1,33.3,79.1,2023-05-03T06:26:15.911Z,2023-05-09T16:18:05Z,,,,,,,,,,,,,,,,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851217,196,43,1,22,50,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-05-03T06:26:15.959Z,2023-05-03T06:29:50Z,4246322853,144,61,4246314979,56,Back,,,,,,,,,,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851237,198,1,1,22,52,bbt5nqwufsne7r0zfa6pvpmfa,1,33.7,75.7,2023-05-03T06:26:18.758Z,2023-05-03T06:26:20Z,4246315101,56,Back,4246315109,213,5.1,4246315099,155,,4246315107,212,43.3,4246315105,141,15.8,4246315103,140,47.8,4246315111,1,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851291,199,1,1,22,54,bbt5nqwufsne7r0zfa6pvpmfa,1,47.8,15.8,2023-05-03T06:26:19.910Z,2023-05-03T06:26:27Z,4246315433,140,64.1,4246315431,56,Right,4246315439,213,5.9,4246315437,212,18.4,4246315435,141,5.8,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851311,200,1,1,23,1,bbt5nqwufsne7r0zfa6pvpmfa,1,74.8,21.2,2023-05-03T06:26:26.918Z,2023-05-03T06:26:30Z,4246315545,56,Center,4246315547,140,91.2,4246315549,141,28.3,4246315553,213,0.3,4246315551,212,17.9,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851339,201,1,1,23,4,bbt5nqwufsne7r0zfa6pvpmfa,1,91.2,15.8,2023-05-03T06:26:29.926Z,2023-05-03T06:26:33Z,4246315711,212,11.1,4246315705,56,Right,4246315707,140,83.1,4246315709,141,5.2,4246315713,213,3.8,,,,,,,,,,9z3v28ssd5e50tt745583obth,H. Ide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851353,202,1,1,23,7,bbt5nqwufsne7r0zfa6pvpmfa,1,82.3,5.3,2023-05-03T06:26:33.493Z,2023-05-03T06:26:35Z,4246315811,213,1.0,4246315803,56,Right,4246315805,140,87.7,4246315807,141,19.4,4246315809,212,11.1,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851363,203,1,1,23,9,bbt5nqwufsne7r0zfa6pvpmfa,1,87.7,19.4,2023-05-03T06:26:35.526Z,2023-05-03T06:26:38Z,4246315887,56,Right,4246315893,212,4.8,4246315889,140,92.2,4246315891,141,20.7,4246315895,213,0.2,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851369,204,1,1,23,11,bbt5nqwufsne7r0zfa6pvpmfa,0,90.9,18.8,2023-05-03T06:26:36.925Z,2023-05-09T16:19:05Z,4264990279,212,3.3,4264990281,213,3.5,4264990275,140,88.0,4264990277,141,16.9,4246315905,56,Right,4264990429,156,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851367,190,49,1,23,12,18c8ibslzapz40lfb8y5vygcs,1,11.5,84.7,2023-05-03T06:26:38.052Z,2023-05-03T06:26:38Z,,,,,,,,,,,,,,,,,,,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851371,191,61,1,23,13,18c8ibslzapz40lfb8y5vygcs,0,11.6,86.5,2023-05-03T06:26:39.497Z,2023-05-03T06:26:39Z,4246315915,56,Back,,,,,,,,,,,,,,,,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851375,205,49,1,23,14,bbt5nqwufsne7r0zfa6pvpmfa,1,91.5,7,2023-05-03T06:26:39.814Z,2023-05-03T06:26:39Z,,,,,,,,,,,,,,,,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851397,206,1,1,23,15,bbt5nqwufsne7r0zfa6pvpmfa,1,93.8,4.6,2023-05-03T06:26:41.421Z,2023-05-09T16:19:17Z,4246316049,212,9.3,4246316053,213,2.9,4246316043,56,Right,4246316045,140,85.2,4246316047,141,7.7,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851419,207,1,1,23,17,bbt5nqwufsne7r0zfa6pvpmfa,1,83.7,4.9,2023-05-03T06:26:43.342Z,2023-05-09T16:19:52Z,4246316175,56,Center,4246316177,140,90.3,4246316179,141,48.2,4246317349,154,,4246316171,2,,4246317347,210,13,4246316181,212,30.2,4264991139,20,,9z3v28ssd5e50tt745583obth,H. Ide,4246316183,213,4264991137,224,1.3,,4246316173,155,,,,,,,,,,,1,,,,,,,,,,,,,,,
2542851421,208,13,1,23,18,bbt5nqwufsne7r0zfa6pvpmfa,1,89,46.6,2023-05-03T06:26:44.150Z,2023-05-09T16:19:52Z,4246316191,17,,4246317373,230,99.5,4246317361,55,207,4246317371,328,,4246316257,20,,4246316193,56,Center,4264992041,215,,4246317369,108,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,4246317367,103,4246317365,102,77.8,49.9,4246317359,154,4246317355,74,4246317375,231,47.8,4246317357,29,,4246316189,22,,,,,,,,,,,,,,,,
2542851405,192,5,1,23,19,18c8ibslzapz40lfb8y5vygcs,1,-1,57.4,2023-05-03T06:26:45.354Z,2023-05-03T06:26:48Z,4246316097,56,Back,4246316217,233,209,4246316099,346,,,,,,,,,,,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851425,209,5,1,23,19,bbt5nqwufsne7r0zfa6pvpmfa,0,101,42.6,2023-05-03T06:26:45.354Z,2023-05-03T06:41:59Z,4246316213,56,Center,4246316233,233,192,4246316215,346,,,,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851601,193,1,1,23,44,18c8ibslzapz40lfb8y5vygcs,1,3,52.8,2023-05-03T06:27:10.457Z,2023-05-09T16:21:40Z,4246317079,124,,4246317081,56,Back,4246317089,213,0.4,4246317087,212,19.6,4246317093,237,,4246317085,141,65.3,4246317083,140,19.8,4246317101,189,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851629,194,1,1,23,46,18c8ibslzapz40lfb8y5vygcs,1,26.1,68.7,2023-05-03T06:27:12.473Z,2023-05-03T06:27:14Z,4246317243,56,Back,4246317247,141,43.7,4246317245,140,20.1,4246317251,213,4.4,4246317249,212,18.1,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851641,195,1,1,23,49,18c8ibslzapz40lfb8y5vygcs,1,26.1,39.1,2023-05-03T06:27:14.857Z,2023-05-03T06:27:17Z,4246317333,141,22.4,4246317335,212,11.9,4246317329,56,Back,4246317337,213,4.4,4246317331,140,22.6,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851651,196,1,1,23,51,18c8ibslzapz40lfb8y5vygcs,1,22.8,21.2,2023-05-03T06:27:17.369Z,2023-05-03T06:27:19Z,4246317399,56,Back,4246317403,141,4.7,4246317401,140,28.1,4246317407,213,5.2,4246317405,212,12.5,,,,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851653,197,1,1,23,53,18c8ibslzapz40lfb8y5vygcs,0,28,4.9,2023-05-03T06:27:19.241Z,2023-05-03T06:27:23Z,4246317425,213,0.7,4246317601,236,,4246317419,140,31.5,4246317421,141,9.4,4246317417,56,Back,4246317607,286,,4246317603,233,210,4246317423,212,4.8,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851677,210,74,1,23,53,bbt5nqwufsne7r0zfa6pvpmfa,1,69.7,94.8,2023-05-03T06:27:19.242Z,2023-05-03T06:45:59Z,4246317609,233,197,4246317579,285,,4246317577,56,Left,,,,,,,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542853621,245,61,1,23,54,18c8ibslzapz40lfb8y5vygcs,0,42,4.6,2023-05-03T06:27:20.426Z,2023-05-03T06:32:53Z,4246329651,56,Back,,,,,,,,,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851685,211,49,1,23,58,bbt5nqwufsne7r0zfa6pvpmfa,1,24.3,85.1,2023-05-03T06:27:24.407Z,2023-05-03T06:27:24Z,,,,,,,,,,,,,,,,,,,,,,,,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851743,212,1,1,24,1,bbt5nqwufsne7r0zfa6pvpmfa,1,25.5,82.7,2023-05-03T06:27:26.982Z,2023-05-03T06:30:00Z,4246317933,56,Back,4246317941,213,4.5,4246317939,212,23.4,4246317937,141,49.0,4246317935,140,20.8,,,,,,,,,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851777,213,1,1,24,7,bbt5nqwufsne7r0zfa6pvpmfa,1,23,46.1,2023-05-03T06:27:33.431Z,2023-05-03T06:29:44Z,4246318095,213,0.3,4246318091,141,46.9,4246318089,140,24.8,4246318087,56,Back,4246318093,212,2.0,,,,,,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851799,214,1,1,24,11,bbt5nqwufsne7r0zfa6pvpmfa,1,31.5,46.1,2023-05-03T06:27:37.350Z,2023-05-03T06:27:39Z,4246318197,140,40.7,4246318201,212,9.8,4246318195,56,Back,4246318203,213,0.2,4246318199,141,48.7,,,,,,,,,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851847,215,1,1,24,14,bbt5nqwufsne7r0zfa6pvpmfa,1,40,41.9,2023-05-03T06:27:39.845Z,2023-05-03T06:27:44Z,4246318419,212,30.3,4246318417,141,5.3,4246318415,140,56.5,4246318421,213,5.3,4246318413,56,Right,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851867,216,1,1,24,18,bbt5nqwufsne7r0zfa6pvpmfa,0,57.7,8,2023-05-03T06:27:44.568Z,2023-05-03T06:27:46Z,4246318513,155,,4246318523,213,1.0,4246318525,1,,4246318519,141,57.8,4246318517,140,79.7,4246318521,212,41.0,4246318515,56,Center,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851889,198,1,1,24,21,18c8ibslzapz40lfb8y5vygcs,0,20,41.2,2023-05-03T06:27:47.273Z,2023-05-03T06:27:49Z,4246318613,140,36.9,4246318609,3,,4246318617,212,19.2,4246318615,141,51.9,4246318619,213,0.4,4246318611,56,Back,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851923,217,1,1,24,29,bbt5nqwufsne7r0zfa6pvpmfa,0,62.7,44.6,2023-05-03T06:27:54.840Z,2023-05-03T06:27:55Z,4246318847,56,Center,4246318855,213,1.0,4246318845,155,,4246318851,141,76.7,4246318853,212,26.2,4246318849,140,76.5,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851929,199,8,1,24,30,18c8ibslzapz40lfb8y5vygcs,1,22.5,14.1,2023-05-03T06:27:56.426Z,2023-05-09T16:22:46Z,4246318875,56,Back,4246318881,15,,4264998839,384,,,,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851981,218,1,1,24,33,bbt5nqwufsne7r0zfa6pvpmfa,1,65.4,76.6,2023-05-03T06:27:59.127Z,2023-05-03T06:33:13Z,4246319155,56,Center,4246319157,140,72.3,4246319159,141,63.4,4246319163,213,5.4,4246319153,3,,4246319161,212,11.5,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851983,219,61,1,24,35,bbt5nqwufsne7r0zfa6pvpmfa,0,71.7,60.6,2023-05-03T06:28:01.278Z,2023-05-03T06:33:27Z,4246319167,56,Center,,,,,,,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851979,200,49,1,24,36,18c8ibslzapz40lfb8y5vygcs,1,25.7,44.5,2023-05-03T06:28:02.105Z,2023-05-03T06:28:02Z,,,,,,,,,,,,,,,,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542852031,201,1,1,24,38,18c8ibslzapz40lfb8y5vygcs,1,27.8,43.7,2023-05-03T06:28:04.041Z,2023-05-03T06:28:09Z,4246319461,140,54.5,4246319469,1,,4246319467,213,5.8,4246319465,212,32.5,4246319459,56,Right,4246319463,141,19.4,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542852035,202,3,1,24,42,18c8ibslzapz40lfb8y5vygcs,0,59.6,13.6,2023-05-03T06:28:08.261Z,2023-05-09T16:23:46Z,4246319477,56,Right,4265001105,464,,4246320855,233,220,4246319479,286,,,,,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542852027,220,7,1,24,42,bbt5nqwufsne7r0zfa6pvpmfa,0,40.4,86.4,2023-05-03T06:28:08.262Z,2023-05-09T16:23:49Z,4265001257,383,,4246319427,285,,4246319425,56,Back,4246319527,233,202,,,,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542852061,203,1,1,24,46,18c8ibslzapz40lfb8y5vygcs,0,73.3,3.5,2023-05-03T06:28:11.929Z,2023-05-09T16:24:00Z,4265001843,20,,4246319659,2,,4246319663,56,Center,4246319671,213,1.0,4246319665,140,95.3,4246319667,141,59.3,4246319669,212,44.4,4246319673,1,,8u07m36pydqgg68citu7pilii,R. Morishita,4246319661,155,4265001841,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542852095,221,12,1,24,48,bbt5nqwufsne7r0zfa6pvpmfa,1,4.7,41.2,2023-05-03T06:28:14.214Z,2023-05-03T06:28:19Z,4246319903,212,25.7,4246319901,141,6.7,4246319899,140,14.8,4246319897,56,Back,4246319905,213,5.1,,,,,,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542852113,204,1,1,24,53,18c8ibslzapz40lfb8y5vygcs,1,71.8,93.4,2023-05-03T06:28:19.049Z,2023-05-09T16:24:15Z,4246320021,140,57.0,4246320025,212,22.9,4246320019,56,Center,4246320027,213,4.0,4246320023,141,68.6,,,,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542852127,205,1,1,24,56,18c8ibslzapz40lfb8y5vygcs,1,62.8,80,2023-05-03T06:28:22.025Z,2023-05-09T16:24:20Z,4246320099,213,0.9,4246320091,56,Left,4246320093,140,70.2,4246320095,141,94.2,4246320097,212,12.4,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542852135,206,1,1,24,59,18c8ibslzapz40lfb8y5vygcs,1,67.5,83.6,2023-05-03T06:28:25.417Z,2023-05-03T06:28:26Z,4246320137,140,63.4,4246320135,56,Center,4246320145,213,4.2,4246320139,141,72.4,4246320141,212,8.7,,,,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542852145,207,1,1,25,0,18c8ibslzapz40lfb8y5vygcs,1,62.5,69.7,2023-05-03T06:28:26.521Z,2023-05-03T06:28:27Z,4246320193,141,79.6,4246320189,56,Left,4246320191,140,60.0,4246320195,212,7.2,4246320197,213,1.9,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542852159,208,1,1,25,1,18c8ibslzapz40lfb8y5vygcs,1,60,79.7,2023-05-03T06:28:27.561Z,2023-05-03T06:28:30Z,4246320269,212,8.7,4246320267,141,68.4,4246320265,140,56.2,4246320263,56,Center,4246320271,213,4.2,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542852171,209,1,1,25,4,18c8ibslzapz40lfb8y5vygcs,1,55.7,65.2,2023-05-03T06:28:30.344Z,2023-05-03T06:28:32Z,4246320329,141,58.2,4246320331,212,13.1,4246320327,140,67.3,4246320325,56,Center,4246320333,213,5.9,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542852197,210,1,1,25,6,18c8ibslzapz40lfb8y5vygcs,1,67.1,58.8,2023-05-03T06:28:31.880Z,2023-05-03T06:28:34Z,4246320433,213,3.7,4246320425,56,Center,4246320431,212,16.8,4246320427,140,53.4,4246320429,141,46.1,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542852217,211,1,1,25,8,18c8ibslzapz40lfb8y5vygcs,1,53.3,46.1,2023-05-03T06:28:34.105Z,2023-05-03T06:28:37Z,4246320559,140,51.4,4246320563,212,15.2,4246320561,141,24.0,4246320557,56,Center,4246320565,213,4.6,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542852239,212,1,1,25,12,18c8ibslzapz40lfb8y5vygcs,1,52.6,21.2,2023-05-03T06:28:37.768Z,2023-05-03T06:28:41Z,4246320673,140,84.6,4246320669,196,,4246320667,155,,4246320681,1,,4246320671,56,Left,4246320679,213,0.9,4246320677,212,55.2,4246320675,141,85.6,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542852243,213,1,1,25,15,18c8ibslzapz40lfb8y5vygcs,0,84.6,85.4,2023-05-03T06:28:40.969Z,2023-05-03T06:28:41Z,4246320695,140,90.8,4246320697,141,57.8,4246320699,212,19.9,4246320693,56,Center,4246320701,213,5.0,,,,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542852261,222,12,1,25,16,bbt5nqwufsne7r0zfa6pvpmfa,1,10.2,46.7,2023-05-03T06:28:41.991Z,2023-05-03T06:28:45Z,4246320799,140,27.7,4246320805,213,5.5,4246320803,212,25.9,4246320801,141,19.8,4246320797,56,Back,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542852263,223,49,1,25,19,bbt5nqwufsne7r0zfa6pvpmfa,1,27.7,19.8,2023-05-03T06:28:45.174Z,2023-05-03T06:28:45Z,,,,,,,,,,,,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542852285,224,1,1,25,20,bbt5nqwufsne7r0zfa6pvpmfa,1,32.8,23.6,2023-05-03T06:28:46.471Z,2023-05-03T06:28:48Z,4246320945,212,26.3,4246320935,56,Back,4246320949,213,1.4,4246320939,140,38.2,4246320943,141,61.4,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
