id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2542861763,474,30,1,46,15,2cwez3hk2i75ope3qyu54cqh1,1,0,0,2023-05-03T06:50:32.046Z,2023-05-03T06:50:32Z,4246371031,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866051,419,32,2,45,0,27o8mdqno6jslcjb709sxjwyy,1,0,0,2023-05-03T07:05:34.608Z,2023-05-09T14:58:31Z,4246388479,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866057,478,32,2,45,0,2cwez3hk2i75ope3qyu54cqh1,1,0,0,2023-05-03T07:05:34.608Z,2023-05-03T07:05:36Z,4246388493,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866069,420,1,2,45,0,27o8mdqno6jslcjb709sxjwyy,1,50.1,49.9,2023-05-03T07:05:34.708Z,2023-05-03T07:05:39Z,4246388529,56,Back,4246388537,213,3.1,4246388535,212,24.5,4246388533,141,51.2,4246388531,140,26.8,4246388539,279,S,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866089,421,1,2,45,4,27o8mdqno6jslcjb709sxjwyy,0,27.5,51.2,2023-05-03T07:05:39.249Z,2023-05-03T07:07:55Z,4246388619,140,69.1,4246388623,212,46.1,4246388615,155,,4246388621,141,73.0,4246388625,213,0.3,4246388627,1,,4246388617,56,Center,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866085,479,44,2,45,8,2cwez3hk2i75ope3qyu54cqh1,1,30.2,26,2023-05-03T07:05:42.822Z,2023-05-03T07:05:44Z,4246388595,56,Back,4246388597,285,,4246388647,233,422,,,,,,,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866093,422,44,2,45,8,27o8mdqno6jslcjb709sxjwyy,0,69.8,74,2023-05-03T07:05:42.823Z,2023-05-03T07:05:45Z,4246388671,233,479,4246388645,286,,4246388643,56,Center,,,,,,,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866091,480,1,2,45,8,2cwez3hk2i75ope3qyu54cqh1,0,29.4,25,2023-05-03T07:05:43.302Z,2023-05-03T07:05:43Z,4246388635,140,34.7,4246388631,3,,4246388633,56,Back,4246388639,212,5.8,4246388637,141,22.5,4246388641,213,6.0,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866099,423,61,2,45,9,27o8mdqno6jslcjb709sxjwyy,1,69.1,73,2023-05-03T07:05:43.813Z,2023-05-03T07:08:04Z,4246388669,56,Center,,,,,,,,,,,,,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866113,481,44,2,45,11,2cwez3hk2i75ope3qyu54cqh1,1,35.6,30.6,2023-05-03T07:05:45.717Z,2023-05-03T07:08:26Z,4246388719,285,,4246388717,56,Back,4246392559,233,455,,,,,,,,,,,,,,,,8jh2hi287wjaldwq5e5185wq1,Yan Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866893,455,44,2,45,11,27o8mdqno6jslcjb709sxjwyy,0,64.4,69.4,2023-05-03T07:05:45.718Z,2023-05-03T07:08:36Z,4246392543,56,Center,4246392545,286,,4246392571,233,481,,,,,,,,,,,,,,,,28yslyo2m2bsim5y5s7fsr0t1,K. Moriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542867051,515,1,2,45,11,2cwez3hk2i75ope3qyu54cqh1,1,31.2,37.3,2023-05-03T07:05:46.237Z,2023-05-09T19:56:26Z,4246393201,212,7.1,4246393203,213,0.1,4265275255,168,,4246393195,56,Back,4246393193,3,,4246393197,140,37.9,4246393199,141,38.0,,,,8jh2hi287wjaldwq5e5185wq1,Yan Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866115,482,49,2,45,13,2cwez3hk2i75ope3qyu54cqh1,1,39.4,34,2023-05-03T07:05:47.688Z,2023-05-03T07:05:48Z,,,,,,,,,,,,,,,,,,,,,,,,,enfnckq0atgnq0ky2xokmzizt,T. Nishimura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866117,483,1,2,45,13,2cwez3hk2i75ope3qyu54cqh1,1,39.4,34,2023-05-03T07:05:47.765Z,2023-05-03T07:05:49Z,4246388733,213,2.1,4246388731,212,7.0,4246388727,140,36.0,4246388729,141,42.8,4246388725,56,Back,,,,,,,,,,enfnckq0atgnq0ky2xokmzizt,T. Nishimura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866131,484,1,2,45,14,2cwez3hk2i75ope3qyu54cqh1,0,36,42.8,2023-05-03T07:05:48.869Z,2023-05-03T07:05:52Z,4246388807,56,Center,4246388817,213,0.5,4246388819,1,,4246388815,212,48.4,4246388805,155,,4246388813,141,77.0,4246388811,140,76.4,,,,3v695dpbm6bdgifkyhlie6kbu,J. Fujita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866129,424,49,2,45,17,27o8mdqno6jslcjb709sxjwyy,1,24.3,23.9,2023-05-03T07:05:51.792Z,2023-05-03T07:05:51Z,,,,,,,,,,,,,,,,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866141,425,1,2,45,17,27o8mdqno6jslcjb709sxjwyy,0,23.5,23.9,2023-05-03T07:05:52.223Z,2023-05-03T07:05:55Z,4246388859,213,5.9,4246388851,56,Right,4246388853,140,53.3,4246388849,157,,4246388855,141,5.9,4246388861,1,,4246388857,212,33.6,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866153,486,49,2,45,21,2cwez3hk2i75ope3qyu54cqh1,1,46.2,94.8,2023-05-03T07:05:56.077Z,2023-05-03T07:09:10Z,,,,,,,,,,,,,,,,,,,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866149,485,1,2,45,22,2cwez3hk2i75ope3qyu54cqh1,1,46.3,95.4,2023-05-03T07:05:57.061Z,2023-05-03T07:09:18Z,4246388899,212,10.7,4246388897,141,79.8,4246388893,56,Back,4246388895,140,47.3,4246388901,213,4.8,,,,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866169,487,1,2,45,23,2cwez3hk2i75ope3qyu54cqh1,1,46.7,77.2,2023-05-03T07:05:58.294Z,2023-05-03T07:06:00Z,4246388975,140,27.7,4246388973,56,Back,4246388981,213,3.1,4246388979,212,20.0,4246388977,141,79.7,,,,,,,,,,3v695dpbm6bdgifkyhlie6kbu,J. Fujita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866189,488,1,2,45,25,2cwez3hk2i75ope3qyu54cqh1,1,27.7,79.7,2023-05-03T07:05:59.957Z,2023-05-03T07:06:04Z,4246389065,212,31.0,4246389061,140,19.8,4246389063,141,35.8,4246389059,56,Back,4246389067,213,4.4,,,,,,,,,,6dg5uo3zb4fti2k3i8qe7urbp,Eduardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866199,489,1,2,45,29,2cwez3hk2i75ope3qyu54cqh1,0,19.3,32.7,2023-05-03T07:06:04.519Z,2023-05-03T07:06:07Z,4246389127,155,,4246389139,1,,4246389131,140,55.2,4246389133,141,21.6,4246389135,212,38.4,4246389137,213,6.1,4246389129,56,Center,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866211,426,1,2,45,32,27o8mdqno6jslcjb709sxjwyy,1,41.9,80.3,2023-05-03T07:06:06.894Z,2023-05-03T07:09:56Z,4246389187,213,0.2,4246389177,56,Left,4246389175,3,,4246389183,141,83.5,4246389181,140,53.6,4246389185,212,12.5,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542867477,484,1,2,45,33,27o8mdqno6jslcjb709sxjwyy,0,56.6,86.1,2023-05-03T07:06:08.212Z,2023-05-03T07:10:18Z,4246395035,3,,4246395039,140,73.8,4246395037,56,Left,4246395045,213,6.2,4246395041,141,83.3,4246395043,212,18.2,,,,,,,ddf07flibb0j2s97fwmnuau3t,Y. Iwasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866223,490,49,2,45,37,2cwez3hk2i75ope3qyu54cqh1,1,37.6,22.7,2023-05-03T07:06:12.199Z,2023-05-03T07:06:12Z,,,,,,,,,,,,,,,,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866225,491,1,2,45,37,2cwez3hk2i75ope3qyu54cqh1,0,37.6,22.7,2023-05-03T07:06:12.358Z,2023-05-03T07:06:13Z,4246389253,56,Center,4246389251,157,,4246389255,140,62.5,4246389259,212,26.2,4246389257,141,21.9,4246389263,1,,4246389261,213,6.3,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866227,427,43,2,45,37,27o8mdqno6jslcjb709sxjwyy,1,0,0,2023-05-03T07:06:12.606Z,2023-05-09T19:57:03Z,4246389375,233,492,4246389267,285,0,4246389265,56,Back,4265275695,144,44,,,,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866247,492,43,2,45,37,2cwez3hk2i75ope3qyu54cqh1,1,0,0,2023-05-03T07:06:12.607Z,2023-05-09T19:57:05Z,4246389357,286,0,4265275709,144,44,4246389355,56,Right,,,,,,,,,,,,,,,,8jh2hi287wjaldwq5e5185wq1,Yan Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866233,428,1,2,45,38,27o8mdqno6jslcjb709sxjwyy,0,39.2,85.4,2023-05-03T07:06:12.906Z,2023-05-03T07:06:14Z,4246389279,56,Left,4246389287,213,6.1,4246389285,212,13.5,4246389277,3,,4246389281,140,51.9,4246389283,141,82.1,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866261,493,1,2,45,41,2cwez3hk2i75ope3qyu54cqh1,1,46.2,20.7,2023-05-03T07:06:16.501Z,2023-05-09T19:57:18Z,4246389423,141,18.4,4246389421,140,57.1,4246389425,212,11.6,4246389419,56,Right,4246389427,213,6.1,,,,,,,,,,crytuzcclp9vswqsnwwkvubit,T. Kida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866267,494,49,2,45,42,2cwez3hk2i75ope3qyu54cqh1,1,63.9,12.8,2023-05-03T07:06:17.557Z,2023-05-03T07:10:34Z,,,,,,,,,,,,,,,,,,,,,,,,,8jh2hi287wjaldwq5e5185wq1,Yan Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866279,495,1,2,45,43,2cwez3hk2i75ope3qyu54cqh1,1,63.9,12.8,2023-05-03T07:06:17.654Z,2023-05-09T19:57:27Z,4246389479,140,63.4,4265275947,155,,4246389477,56,Center,4246389485,213,1.6,4246389483,212,24.0,4246389481,141,48.1,,,,,,,8jh2hi287wjaldwq5e5185wq1,Yan Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866293,496,1,2,45,44,2cwez3hk2i75ope3qyu54cqh1,1,63.4,48.1,2023-05-03T07:06:19.541Z,2023-05-03T07:06:20Z,4246389517,140,54.0,4246389519,141,56.6,4246389521,212,11.4,4246389523,213,2.6,4246389515,56,Center,,,,,,,,,,enfnckq0atgnq0ky2xokmzizt,T. Nishimura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866305,497,1,2,45,45,2cwez3hk2i75ope3qyu54cqh1,1,54,56.6,2023-05-03T07:06:19.662Z,2023-05-09T19:57:51Z,4246389567,212,23.1,4246389561,56,Left,4246389563,140,65.7,4246389565,141,85.3,4246389569,213,1.0,,,,,,,,,,3v695dpbm6bdgifkyhlie6kbu,J. Fujita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866323,498,61,2,45,45,2cwez3hk2i75ope3qyu54cqh1,0,65.7,85.3,2023-05-03T07:06:20.525Z,2023-05-09T19:57:52Z,4246389623,56,Left,,,,,,,,,,,,,,,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546406817,906,3,2,45,46,27o8mdqno6jslcjb709sxjwyy,1,28.1,15.3,2023-05-03T07:06:21.108Z,2023-05-09T22:00:50Z,4265276499,465,,4265276355,285,,4265276353,56,Back,4265348657,233,936,,,,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546406829,936,45,2,45,46,2cwez3hk2i75ope3qyu54cqh1,0,71.9,84.7,2023-05-03T07:06:21.108Z,2023-05-09T22:00:51Z,4265276457,56,Left,4265348665,233,906,4265276459,286,,,,,,,,,,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866321,429,43,2,45,46,27o8mdqno6jslcjb709sxjwyy,1,0,0,2023-05-03T07:06:21.597Z,2023-05-03T07:10:57Z,4246396033,144,7,4246389621,285,0,4246389619,56,Back,,,,,,,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866327,430,49,2,45,48,27o8mdqno6jslcjb709sxjwyy,1,33.5,12.9,2023-05-03T07:06:22.652Z,2023-05-03T07:06:23Z,,,,,,,,,,,,,,,,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866377,431,1,2,45,53,27o8mdqno6jslcjb709sxjwyy,1,37.5,2.5,2023-05-03T07:06:27.907Z,2023-05-03T07:06:30Z,4246389841,141,5.6,4246389843,212,6.4,4246389845,213,2.8,4246389839,140,31.7,4246389837,56,Back,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866403,432,1,2,45,55,27o8mdqno6jslcjb709sxjwyy,1,31.7,5.6,2023-05-03T07:06:30.111Z,2023-05-03T07:06:33Z,4246389939,212,26.1,4246389937,141,2.6,4246389933,56,Right,4246389935,140,56.5,4246389941,213,6.2,,,,,,,,,,cpr3syuxxldolgb1a5exxvug9,Y. Naganuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866405,433,61,2,45,57,27o8mdqno6jslcjb709sxjwyy,0,56.5,2.6,2023-05-03T07:06:32.503Z,2023-05-03T07:06:37Z,4246389947,56,Right,,,,,,,,,,,,,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866411,434,5,2,45,58,27o8mdqno6jslcjb709sxjwyy,0,56.9,-1.8,2023-05-03T07:06:33.158Z,2023-05-03T07:06:44Z,4246389957,56,Right,4246390151,233,499,4246389959,347,,,,,,,,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866455,499,5,2,45,58,2cwez3hk2i75ope3qyu54cqh1,1,43.1,101.8,2023-05-03T07:06:33.158Z,2023-05-03T08:14:00Z,4246390137,233,434,4246390129,56,Back,4246390131,347,,,,,,,,,,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866465,500,1,2,46,8,2cwez3hk2i75ope3qyu54cqh1,1,42.5,100,2023-05-03T07:06:42.773Z,2023-05-03T07:06:45Z,4246390185,107,,4246390197,1,,4246390189,140,21.9,4246390187,56,Back,4246390193,212,23.6,4246390191,141,88.0,4246390195,213,3.6,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866487,501,1,2,46,10,2cwez3hk2i75ope3qyu54cqh1,1,20.7,84.5,2023-05-03T07:06:45.045Z,2023-05-03T07:06:48Z,4246390267,141,48.5,4246390269,212,26.1,4246390271,213,4.4,4246390265,140,12.0,4246390263,56,Back,,,,,,,,,,6dg5uo3zb4fti2k3i8qe7urbp,Eduardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866499,502,1,2,46,13,2cwez3hk2i75ope3qyu54cqh1,1,12.5,47.5,2023-05-03T07:06:48.503Z,2023-05-03T07:06:51Z,4246390315,56,Back,4246390323,213,5.9,4246390321,212,32.1,4246390313,155,,4246390325,1,,4246390317,140,40.9,4246390319,141,30.0,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866507,503,1,2,46,16,2cwez3hk2i75ope3qyu54cqh1,0,40.9,30,2023-05-03T07:06:50.918Z,2023-05-03T07:06:52Z,4246390357,168,,4246390361,56,Center,4246390365,140,50.9,4246390375,213,0.4,4246390373,212,11.3,4246390369,141,36.1,4246390353,3,,,,,8dxp5caa7cl7yqamst9tpxej9,Anderson Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866515,435,49,2,46,18,27o8mdqno6jslcjb709sxjwyy,1,45.5,55.5,2023-05-03T07:06:53.517Z,2023-05-03T07:06:53Z,,,,,,,,,,,,,,,,,,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866529,436,1,2,46,19,27o8mdqno6jslcjb709sxjwyy,1,45.4,55.5,2023-05-03T07:06:53.827Z,2023-05-03T07:06:56Z,4246390467,212,15.5,4246390469,213,3.9,4246390465,141,39.4,4246390463,140,34.9,4246390461,56,Back,,,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866559,437,1,2,46,21,27o8mdqno6jslcjb709sxjwyy,1,34,39.4,2023-05-03T07:06:56.154Z,2023-05-03T07:07:02Z,4246390585,56,Back,4246390589,141,55.2,4246390587,140,4.3,4246390591,212,33.0,4246390593,213,2.8,4246390595,1,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866595,438,1,2,46,27,27o8mdqno6jslcjb709sxjwyy,1,8.3,66.1,2023-05-03T07:07:02.587Z,2023-05-03T07:07:10Z,4246390767,212,35.5,4246390769,213,0.4,4246390759,155,,4246390771,1,,4246390765,141,85.0,4246390761,56,Back,4246390763,140,39.8,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866613,439,1,2,46,35,27o8mdqno6jslcjb709sxjwyy,1,23.9,85.4,2023-05-03T07:07:10.529Z,2023-05-03T07:07:14Z,4246390855,56,Back,4246390859,141,39.8,4246390857,140,12.2,4246390861,212,33.4,4246390863,213,4.3,4246390865,1,,,,,,,,3glv4ddtgmm6ghdpqmcgr1j6y,F. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866623,440,1,2,46,40,27o8mdqno6jslcjb709sxjwyy,1,11.7,38.9,2023-05-03T07:07:14.722Z,2023-05-03T07:07:18Z,4246390907,56,Back,4246390915,213,4.9,4246390913,212,10.7,4246390911,141,23.4,4246390909,140,13.4,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866629,441,1,2,46,43,27o8mdqno6jslcjb709sxjwyy,1,13.4,23,2023-05-03T07:07:17.973Z,2023-05-03T07:11:40Z,4246390935,140,28.4,4246390933,56,Back,4246390941,213,0.1,4246390939,212,15.9,4246390937,141,26.1,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866637,442,1,2,46,44,27o8mdqno6jslcjb709sxjwyy,1,28.4,26.1,2023-05-03T07:07:19.460Z,2023-05-03T07:07:21Z,4246390989,141,3.8,4246390985,56,Back,4246390991,212,17.0,4246390993,213,5.2,4246390987,140,35.8,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866641,443,1,2,46,46,27o8mdqno6jslcjb709sxjwyy,0,36.3,3.8,2023-05-03T07:07:21.233Z,2023-05-03T07:11:45Z,4246391005,141,25.3,4246391001,56,Center,4246391003,140,63.5,4246391007,212,32.1,4246391011,1,,4246391009,213,0.5,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866649,504,12,2,46,48,2cwez3hk2i75ope3qyu54cqh1,1,30.5,69.7,2023-05-03T07:07:23.007Z,2023-05-09T20:03:23Z,4265281869,140,14.1,4265281875,213,2.2,4265281873,212,27.5,4265281871,141,100.0,4246391025,56,Back,4265281867,167,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866665,444,5,2,46,50,27o8mdqno6jslcjb709sxjwyy,1,84.2,-1.6,2023-05-03T07:07:24.917Z,2023-05-03T07:07:29Z,4246391077,347,,4246391159,233,505,4246391075,56,Right,,,,,,,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866671,505,5,2,46,50,2cwez3hk2i75ope3qyu54cqh1,0,15.8,101.6,2023-05-03T07:07:24.917Z,2023-05-03T08:14:00Z,4246391105,347,,4246391103,56,Back,4246391165,233,444,,,,,,,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866719,445,1,2,46,59,27o8mdqno6jslcjb709sxjwyy,1,85.6,0,2023-05-03T07:07:33.926Z,2023-05-03T07:07:38Z,4246391359,140,72.5,4246391355,107,,4246391365,213,2.9,4246391363,212,14.1,4246391361,141,2.9,4246391357,56,Right,,,,,,,cpr3syuxxldolgb1a5exxvug9,Y. Naganuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866731,446,1,2,47,3,27o8mdqno6jslcjb709sxjwyy,1,71.1,3.5,2023-05-03T07:07:38.035Z,2023-05-03T07:08:04Z,4246391419,56,Right,4246391423,141,10.3,4246391421,140,64.1,4246391425,212,8.7,4246391427,213,2.6,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866755,447,1,2,47,6,27o8mdqno6jslcjb709sxjwyy,1,64,2.5,2023-05-03T07:07:40.994Z,2023-05-09T20:03:48Z,4246391525,140,50.6,4246391523,56,Right,4246391529,212,17.7,4246391531,213,2.5,4246391527,141,18.4,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866765,448,1,2,47,9,27o8mdqno6jslcjb709sxjwyy,1,47.7,13.4,2023-05-03T07:07:44.316Z,2023-05-03T07:07:47Z,4246391569,141,39.4,4246391565,56,Back,4246391573,213,2.3,4246391571,212,22.9,4246391567,140,33.8,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866783,449,1,2,47,12,27o8mdqno6jslcjb709sxjwyy,1,32.2,41,2023-05-03T07:07:47.554Z,2023-05-03T07:07:50Z,4246391639,141,57.3,4246391633,56,Back,4246391641,212,12.0,4246391643,213,1.2,4246391637,140,36.6,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866797,450,1,2,47,15,27o8mdqno6jslcjb709sxjwyy,1,36.9,58.2,2023-05-03T07:07:50.547Z,2023-05-03T07:07:52Z,4246391707,140,44.8,4246391713,213,5.9,4246391711,212,9.0,4246391705,56,Back,4246391709,141,53.0,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866815,451,1,2,47,17,27o8mdqno6jslcjb709sxjwyy,1,44.8,53,2023-05-03T07:07:52.221Z,2023-05-03T07:07:55Z,4246391797,213,3.6,4246391789,56,Back,4246391821,156,,4246391791,140,27.1,4246391793,141,40.6,4246391795,212,20.4,,,,,,,28yslyo2m2bsim5y5s7fsr0t1,K. Moriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866829,452,1,2,47,21,27o8mdqno6jslcjb709sxjwyy,1,27,40.3,2023-05-03T07:07:55.741Z,2023-05-03T07:08:03Z,4246391883,1,,4246391881,213,5.8,4246391875,140,69.4,4246391873,56,Right,4246391871,155,,4246391877,141,6.8,4246391879,212,50.0,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542866831,453,61,2,47,24,27o8mdqno6jslcjb709sxjwyy,0,69.7,6.4,2023-05-03T07:07:59.331Z,2023-05-03T07:07:59Z,4246391887,56,Right,,,,,,,,,,,,,,,,,,,,,,cpr3syuxxldolgb1a5exxvug9,Y. Naganuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
