id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/15/value,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2548520487,404,1,2,48,45,92br3632xgmc25jvr0jesfvl6,1,40.5,15.3,2023-05-14T08:12:20.799Z,2023-05-14T08:12:22Z,4276576773,213,5.9,4276576769,212,20.9,4276576765,141,3.2,4276576763,140,58.8,4276576759,56,Right,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548520501,405,1,2,48,47,92br3632xgmc25jvr0jesfvl6,1,61.5,4.7,2023-05-14T08:12:22.463Z,2023-05-14T08:12:24Z,4276576851,140,75.9,4276576849,56,Center,4276576855,212,20.8,4276576857,213,0.8,4276576853,141,25.6,,,,,,,,,,4xg5pywcbv3pho0idx326s7e2,R. Handa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548520513,406,1,2,48,49,92br3632xgmc25jvr0jesfvl6,0,84.1,27,2023-05-14T08:12:24.831Z,2023-05-14T08:12:27Z,4276576925,213,1.3,4276576923,212,29.7,4276576917,56,Center,4276576921,141,69.4,4276576919,140,91.0,,,,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548520529,599,49,2,48,53,3vfso415vj7uitnunviuzdyg3,1,3.7,15,2023-05-14T08:12:29.248Z,2023-05-14T08:12:29Z,,,,,,,,,,,,,,,,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548520549,600,1,2,48,55,3vfso415vj7uitnunviuzdyg3,1,6.1,12,2023-05-14T08:12:30.575Z,2023-05-14T08:12:32Z,4276577109,141,26.8,4276577107,140,6.2,4276577113,213,1.6,4276577111,212,10.1,4276577105,56,Back,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548520585,602,1,2,48,58,3vfso415vj7uitnunviuzdyg3,0,9.7,15.1,2023-05-14T08:12:33.727Z,2023-05-14T08:12:47Z,4276577305,212,26.1,4276577299,56,Back,4276577303,141,0.0,4276577307,213,5.8,4276577297,155,,4276577301,140,32.0,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548520647,408,5,2,49,5,92br3632xgmc25jvr0jesfvl6,1,61.8,101.8,2023-05-14T08:12:40.559Z,2023-05-14T08:14:29Z,4276577595,233,603,4276577569,56,Left,4276577571,347,,,,,,,,,,,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548520621,603,5,2,49,5,3vfso415vj7uitnunviuzdyg3,0,38.2,-1.8,2023-05-14T08:12:40.559Z,2023-05-14T08:12:46Z,4276577467,347,,4276577605,233,408,4276577465,56,Back,,,,,,,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548520607,407,43,2,49,5,92br3632xgmc25jvr0jesfvl6,1,0,0,2023-05-14T08:12:40.703Z,2023-05-14T08:12:44Z,4276577551,144,61,4276577409,56,Left,,,,,,,,,,,,,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548520689,409,1,2,49,19,92br3632xgmc25jvr0jesfvl6,0,61.4,100,2023-05-14T08:12:54.622Z,2023-05-14T08:12:57Z,4276577841,212,14.0,4276577839,141,97.1,4276577837,140,74.5,4276577833,107,,4276577843,213,6.1,4276577835,56,Left,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548520707,604,1,2,49,23,3vfso415vj7uitnunviuzdyg3,0,28.9,5.6,2023-05-14T08:12:59.089Z,2023-05-14T08:13:02Z,4276577945,56,Back,4276577943,3,,4276577951,212,10.8,4276577953,213,0.2,4276577947,140,38.9,4276577949,141,9.5,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548520715,410,1,2,49,24,92br3632xgmc25jvr0jesfvl6,0,59.2,94.4,2023-05-14T08:12:59.342Z,2023-05-14T08:13:02Z,4276577997,56,Center,4276578001,141,75.7,4276578007,1,,4276577999,140,71.0,4276577995,157,,4276578003,212,17.8,4276578005,213,5.5,,,,3erz4yrlw2m15mxxocwq31g16,R. Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548520725,605,1,2,49,28,3vfso415vj7uitnunviuzdyg3,0,31.6,30,2023-05-14T08:13:03.975Z,2023-05-14T08:13:05Z,4276578043,140,39.3,4276578047,212,11.1,4276578045,141,41.2,4276578039,3,,4276578041,56,Back,4276578049,213,0.8,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548520739,411,1,2,49,29,92br3632xgmc25jvr0jesfvl6,1,61.8,74.7,2023-05-14T08:13:04.542Z,2023-05-14T08:13:07Z,4276578121,213,5.7,4276578115,140,65.9,4276578113,56,Center,4276578119,212,5.0,4276578117,141,70.9,,,,,,,,,,3erz4yrlw2m15mxxocwq31g16,R. Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548520747,412,1,2,49,32,92br3632xgmc25jvr0jesfvl6,1,67.2,76.7,2023-05-14T08:13:07.326Z,2023-05-14T08:13:08Z,4276578201,213,2.0,4276578195,140,62.8,4276578197,141,92.4,4276578193,56,Left,4276578199,212,11.6,,,,,,,,,,2shd4ptk7rfpalkpnrfodgded,T. Usami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548520753,413,1,2,49,33,92br3632xgmc25jvr0jesfvl6,1,62.7,93.1,2023-05-14T08:13:08.510Z,2023-05-14T08:14:44Z,4276578219,140,62.4,4276578223,141,82.8,4276578229,213,4.7,4276578215,56,Left,4276578227,212,7.0,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548520809,414,1,2,49,40,92br3632xgmc25jvr0jesfvl6,1,62.7,84.4,2023-05-14T08:13:16.046Z,2023-05-14T08:13:18Z,4276578539,212,8.8,4276578541,213,3.9,4276578535,140,56.5,4276578533,56,Center,4276578537,141,75.7,,,,,,,,,,2shd4ptk7rfpalkpnrfodgded,T. Usami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548520849,415,1,2,49,42,92br3632xgmc25jvr0jesfvl6,1,54.6,70.8,2023-05-14T08:13:17.950Z,2023-05-14T08:13:23Z,4276578701,140,45.6,4276578707,213,4.3,4276578703,141,41.3,4276578699,56,Back,4276578705,212,22.2,,,,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548520875,416,1,2,49,47,92br3632xgmc25jvr0jesfvl6,1,46.2,32.7,2023-05-14T08:13:23.006Z,2023-05-14T08:13:26Z,4276578809,140,38.2,4276578815,213,1.9,4276578813,212,24.2,4276578807,56,Back,4276578811,141,66.1,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548520885,417,1,2,49,50,92br3632xgmc25jvr0jesfvl6,1,38.2,66.1,2023-05-14T08:13:26.046Z,2023-05-14T08:13:27Z,4276578893,56,Back,4276578897,141,69.9,4276578895,140,46.5,4276578901,213,0.3,4276578899,212,9.1,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548520921,418,1,2,49,52,92br3632xgmc25jvr0jesfvl6,1,46.5,69.9,2023-05-14T08:13:27.278Z,2023-05-14T08:13:31Z,4276579121,140,33.5,4276579127,213,2.8,4276579119,56,Back,4276579123,141,77.8,4276579125,212,14.7,,,,,,,,,,2shd4ptk7rfpalkpnrfodgded,T. Usami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548520941,419,1,2,49,56,92br3632xgmc25jvr0jesfvl6,1,33.7,70.6,2023-05-14T08:13:31.598Z,2023-05-14T08:13:33Z,4276579239,212,8.7,4276579241,213,5.5,4276579235,140,39.4,4276579233,56,Back,4276579237,141,61.4,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548520977,420,1,2,49,58,92br3632xgmc25jvr0jesfvl6,1,39.4,61.4,2023-05-14T08:13:33.374Z,2023-05-14T08:13:38Z,4276579419,140,42.0,4276579417,56,Back,4276579423,212,23.9,4276579425,213,1.5,4276579421,141,96.3,,,,,,,,,,3erz4yrlw2m15mxxocwq31g16,R. Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548520999,421,1,2,50,3,92br3632xgmc25jvr0jesfvl6,1,39.5,95.3,2023-05-14T08:13:38.750Z,2023-05-14T08:13:42Z,4276579551,141,83.2,4276579549,140,24.6,4276579555,213,3.6,4276579553,212,17.7,4276579547,56,Back,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521035,422,1,2,50,6,92br3632xgmc25jvr0jesfvl6,1,24.6,83.2,2023-05-14T08:13:42.110Z,2023-05-14T08:13:46Z,4276579733,56,Back,4276579745,213,0.7,4276579743,212,13.4,4276579741,141,96.0,4276579739,140,34.3,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521047,423,1,2,50,11,92br3632xgmc25jvr0jesfvl6,1,38.2,94.2,2023-05-14T08:13:46.318Z,2023-05-14T08:13:48Z,4276579823,56,Left,4276579825,140,56.8,4276579827,141,95.6,4276579831,213,0.0,4276579829,212,19.6,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521069,424,1,2,50,12,92br3632xgmc25jvr0jesfvl6,1,56.8,95.6,2023-05-14T08:13:48.238Z,2023-05-14T08:13:50Z,4276579935,141,97.5,4276579933,140,46.9,4276579937,212,10.5,4276579931,56,Back,4276579939,213,3.0,,,,,,,,,,2kcise3j2ab8hq0n2vgf391wp,R. Meshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521111,425,1,2,50,15,92br3632xgmc25jvr0jesfvl6,1,47.3,94.2,2023-05-14T08:13:50.526Z,2023-05-14T08:13:56Z,4276580189,212,12.6,4276580185,140,38.2,4276580191,213,3.9,4276580183,56,Back,4276580187,141,82.1,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521119,426,1,2,50,21,92br3632xgmc25jvr0jesfvl6,1,40.8,80.2,2023-05-14T08:13:56.670Z,2023-05-14T08:13:58Z,4276580265,213,1.1,4276580257,56,Back,4276580263,212,8.9,4276580261,141,92.0,4276580259,140,44.4,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521145,427,1,2,50,23,92br3632xgmc25jvr0jesfvl6,1,44.2,90.2,2023-05-14T08:13:58.478Z,2023-05-14T08:14:04Z,4276580419,212,11.8,4276580417,141,81.8,4276580421,213,3.6,4276580415,140,34.4,4276580413,56,Back,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521161,428,1,2,50,28,92br3632xgmc25jvr0jesfvl6,1,34.4,81.2,2023-05-14T08:14:03.886Z,2023-05-14T08:14:05Z,4276580485,141,87.7,4276580483,140,44.8,4276580487,212,11.8,4276580481,56,Back,4276580489,213,0.4,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521177,429,1,2,50,30,92br3632xgmc25jvr0jesfvl6,1,44.8,87.7,2023-05-14T08:14:05.645Z,2023-05-14T08:14:07Z,4276580567,56,Left,4276580571,141,96.3,4276580573,212,10.9,4276580569,140,53.6,4276580575,213,0.6,,,,,,,,,,2kcise3j2ab8hq0n2vgf391wp,R. Meshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521211,430,1,2,50,31,92br3632xgmc25jvr0jesfvl6,1,53.6,96.3,2023-05-14T08:14:07.198Z,2023-05-14T08:14:10Z,4276580755,212,5.5,4276580747,56,Left,4276580757,213,4.3,4276580751,141,89.0,4276580749,140,51.4,,,,,,,,,,2shd4ptk7rfpalkpnrfodgded,T. Usami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521219,431,61,2,50,33,92br3632xgmc25jvr0jesfvl6,0,53.5,88.3,2023-05-14T08:14:08.733Z,2023-05-14T08:14:51Z,4276580789,56,Left,,,,,,,,,,,,,,,,,,,,,,2kcise3j2ab8hq0n2vgf391wp,R. Meshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521203,606,1,2,50,34,3vfso415vj7uitnunviuzdyg3,0,39.4,17.1,2023-05-14T08:14:09.551Z,2023-05-14T08:14:26Z,4276580833,233,432,4276580711,141,16.7,4276580709,140,40.9,4276580837,286,,4276580707,56,Back,4276580831,236,,4276580713,212,1.6,4276580715,213,6.1,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521221,432,74,2,50,34,92br3632xgmc25jvr0jesfvl6,1,53.5,88.3,2023-05-14T08:14:09.552Z,2023-05-14T08:14:23Z,4276580797,56,Left,4276580839,233,606,4276580799,285,,,,,,,,,,,,,,,,,2kcise3j2ab8hq0n2vgf391wp,R. Meshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521231,607,1,2,50,35,3vfso415vj7uitnunviuzdyg3,1,41.7,9.5,2023-05-14T08:14:10.847Z,2023-05-18T13:06:51Z,4276580873,213,1.5,4276580869,141,21.3,4276580867,140,42.4,4276580871,212,8.1,4276580863,3,,4276580865,56,Back,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521233,608,49,2,50,36,3vfso415vj7uitnunviuzdyg3,1,42.1,24.3,2023-05-14T08:14:11.760Z,2023-05-18T13:06:52Z,,,,,,,,,,,,,,,,,,,,,,,,,8wnmymj8du9xj1jhp90qs366s,K. Yasui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521239,609,1,2,50,37,3vfso415vj7uitnunviuzdyg3,1,42,25,2023-05-14T08:14:12.968Z,2023-05-14T08:14:13Z,4276580891,141,30.4,4276580887,56,Back,4276580889,140,37.6,4276580895,213,2.5,4276580893,212,5.9,,,,,,,,,,8wnmymj8du9xj1jhp90qs366s,K. Yasui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521253,610,1,2,50,38,3vfso415vj7uitnunviuzdyg3,1,38.4,29.8,2023-05-14T08:14:13.615Z,2023-05-14T08:14:15Z,4276580973,141,26.2,4276580969,56,Back,4276580977,213,6.0,4276580975,212,7.9,4276580971,140,45.6,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521255,611,1,2,50,39,3vfso415vj7uitnunviuzdyg3,0,45.6,26.2,2023-05-14T08:14:15.207Z,2023-05-14T08:14:17Z,4276580989,213,1.0,4276580981,56,Center,4276580987,212,16.6,4276580983,140,54.0,4276580985,141,46.9,,,,,,,,,,8wnmymj8du9xj1jhp90qs366s,K. Yasui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521275,433,49,2,50,41,92br3632xgmc25jvr0jesfvl6,1,45.8,56,2023-05-14T08:14:16.942Z,2023-05-14T08:14:17Z,,,,,,,,,,,,,,,,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521313,434,1,2,50,42,92br3632xgmc25jvr0jesfvl6,0,55.6,60.8,2023-05-14T08:14:18.174Z,2023-05-14T08:14:24Z,4276581235,56,Right,4276581241,212,48.2,4276581245,1,,4276581237,140,84.6,4276581243,213,5.4,4276581239,141,5.8,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521309,612,49,2,50,48,3vfso415vj7uitnunviuzdyg3,1,12.9,95.1,2023-05-14T08:14:23.863Z,2023-05-14T08:14:24Z,,,,,,,,,,,,,,,,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521329,613,1,2,50,49,3vfso415vj7uitnunviuzdyg3,1,12.9,95.9,2023-05-14T08:14:24.602Z,2023-05-14T08:14:28Z,4276581369,56,Back,4276581373,141,64.0,4276581375,212,41.3,4276581367,155,,4276581377,213,5.7,4276581379,1,,4276581371,140,46.4,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521333,614,1,2,50,52,3vfso415vj7uitnunviuzdyg3,1,46.2,65.3,2023-05-14T08:14:28.224Z,2023-05-18T13:07:22Z,4276582587,154,,4276581401,212,24.4,4276581395,56,Left,4276581393,168,,4276581399,141,84.5,4276582585,210,15,4276581403,213,0.6,4276581397,140,65.8,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2548521377,615,15,2,50,59,3vfso415vj7uitnunviuzdyg3,1,92.8,66.1,2023-05-14T08:14:34.345Z,2023-05-18T13:07:22Z,4276582001,233,435,4276582603,103,19,4276581651,64,,4276581653,56,Center,4287693643,80,,4276582601,102,46.9,4276582595,154,,4276581649,22,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,4276582593,29,4276582611,230,4276582589,72,,,4276582597,55,614,4276582609,147,63.7,4276582613,231,4276581999,82,,,98.8,4276582607,146,,,,93.7,,54.7,,,,,,,,
2548521389,435,10,2,50,59,92br3632xgmc25jvr0jesfvl6,1,4.8,31.3,2023-05-14T08:14:34.445Z,2023-05-14T08:14:44Z,4276581727,94,,4276582025,233,615,4276581729,56,Back,,,,,,,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521431,436,6,2,51,4,92br3632xgmc25jvr0jesfvl6,0,6,32.6,2023-05-14T08:14:39.373Z,2023-05-18T13:07:40Z,4276581951,233,616,4276581907,75,,4276581905,56,Back,,,,,,,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521415,616,6,2,51,4,3vfso415vj7uitnunviuzdyg3,1,94,67.4,2023-05-14T08:14:39.373Z,2023-05-14T08:55:05Z,4276581839,75,,4276581837,56,Center,4276581947,233,436,,,,,,,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521665,618,1,2,51,46,3vfso415vj7uitnunviuzdyg3,1,99.5,0.5,2023-05-14T08:15:21.583Z,2023-05-14T08:15:23Z,4276583259,213,2.7,4276583251,56,Right,4276583257,212,5.2,4276583249,6,,4276583253,140,95.1,4276583255,141,4.0,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521685,619,1,2,51,48,3vfso415vj7uitnunviuzdyg3,0,95.1,4,2023-05-14T08:15:23.375Z,2023-05-18T13:07:44Z,4276583385,141,8.5,4276583383,140,95.3,4276583381,56,Right,4276583389,213,1.5,4276583377,2,,4287694349,20,,4287694347,224,,4276583379,155,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,4276583387,212,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521705,437,61,2,51,51,92br3632xgmc25jvr0jesfvl6,1,5.1,92.7,2023-05-14T08:15:26.439Z,2023-05-14T08:15:26Z,4276583471,56,Back,,,,,,,,,,,,,,,,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521729,438,6,2,51,52,92br3632xgmc25jvr0jesfvl6,0,4.9,92.1,2023-05-14T08:15:27.272Z,2023-05-18T13:07:55Z,4276583607,233,620,4276583569,56,Back,4276583573,75,,,,,,,,,,,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548521715,620,6,2,51,52,3vfso415vj7uitnunviuzdyg3,1,95.1,7.9,2023-05-14T08:15:27.272Z,2023-05-14T08:15:30Z,4276583537,56,Right,4276583591,233,438,4276583539,75,,,,,,,,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548522071,622,1,2,52,37,3vfso415vj7uitnunviuzdyg3,0,99.5,0.5,2023-05-14T08:16:12.640Z,2023-05-18T13:08:01Z,4276585293,212,25.0,4287694809,72,,4276585295,213,1.8,4276585283,155,,4276585285,223,,4276585289,140,93.9,4276585281,6,,4276585279,2,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,4276585287,56,4276585291,141,,,,Center,,,,,,,,,,,,,36.3,,,,,,,,,,,,,,,,
2548522051,440,12,2,52,40,92br3632xgmc25jvr0jesfvl6,1,3,65.5,2023-05-14T08:16:15.389Z,2023-05-14T08:17:02Z,4276585189,212,1.4,4276585197,15,,4276585185,140,3.7,4276585191,213,1.0,4276585183,56,Back,4276585187,141,67.2,,,,,,,2shd4ptk7rfpalkpnrfodgded,T. Usami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548522275,442,61,2,52,41,92br3632xgmc25jvr0jesfvl6,1,3.9,67,2023-05-14T08:16:16.438Z,2023-05-14T08:16:54Z,4276586283,56,Back,,,,,,,,,,,,,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548522073,623,43,2,52,45,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-05-14T08:16:20.667Z,2023-05-14T08:16:58Z,4276585301,56,Center,4276586523,144,61,,,,,,,,,,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548522083,624,43,2,52,46,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-05-14T08:16:21.937Z,2023-05-14T08:16:27Z,4276585365,346,0,4276585443,144,5,4276585363,56,Center,,,,,,,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548522123,441,6,2,52,51,92br3632xgmc25jvr0jesfvl6,0,0,70.3,2023-05-14T08:16:26.648Z,2023-05-18T13:08:49Z,4276585569,73,,4276585587,233,625,4276585567,56,Back,,,,,,,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548522125,625,6,2,52,51,3vfso415vj7uitnunviuzdyg3,1,100,29.7,2023-05-14T08:16:26.648Z,2023-05-14T08:55:05Z,4276585581,233,441,4276585577,56,Center,4276585579,75,,,,,,,,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548522373,627,1,2,53,26,3vfso415vj7uitnunviuzdyg3,0,99.5,0.5,2023-05-14T08:17:02.065Z,2023-05-18T13:08:51Z,4276586775,212,40.6,4276586769,56,Center,4276586773,141,57.8,4276586767,224,,4276586771,140,88.8,4276586761,2,,4276586777,213,1.9,4287696245,20,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,4276586779,1,4276586763,6,4276586765,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548522377,443,44,2,53,30,92br3632xgmc25jvr0jesfvl6,1,9.4,40.8,2023-05-14T08:17:05.830Z,2023-05-14T08:17:17Z,4276587185,233,628,4276586793,285,,4276586791,56,Back,,,,,,,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548522381,628,44,2,53,30,3vfso415vj7uitnunviuzdyg3,0,90.6,59.2,2023-05-14T08:17:05.831Z,2023-05-14T08:17:18Z,4276587197,233,443,4276586801,286,,4276586799,56,Center,,,,,,,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548522383,444,12,2,53,31,92br3632xgmc25jvr0jesfvl6,1,7.9,39.1,2023-05-14T08:17:06.894Z,2023-05-18T13:08:59Z,4276586805,56,Back,4276586835,15,,4276586813,213,5.5,4276586807,140,9.6,4276586811,212,2.4,4276586809,141,36.7,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
