id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/14/value
2514864387,391,1,2,46,27,9s2g5k3dlmfii452t8edaeozh,0,93.6,75.7,2023-03-04T06:07:33.635Z,2023-03-04T06:17:15Z,4070000649,286,,4070000643,236,,4069974525,141,70.8,4069974521,56,Center,4069974529,213,4.4,4069974527,212,3.5,4070000645,233,473,4069974523,140,92.7,aa1f06qx3epbsge6s4ayd1e22,T. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864395,473,74,2,46,27,ctm9as17rs95yhuz7qf53wfke,1,6.9,30.4,2023-03-04T06:07:33.636Z,2023-03-04T06:20:50Z,4069974553,56,Back,4070000601,285,,4070000663,233,391,,,,,,,,,,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864405,392,1,2,46,30,9s2g5k3dlmfii452t8edaeozh,0,98.8,72.7,2023-03-04T06:07:36.579Z,2023-03-04T06:07:37Z,4069974631,155,,4069974637,141,67.6,4069974633,56,Center,4069974639,212,3.7,4069974641,213,4.3,4069974635,140,97.5,4069974629,2,,,,,aa1f06qx3epbsge6s4ayd1e22,T. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864423,474,61,2,46,35,ctm9as17rs95yhuz7qf53wfke,1,7.2,28.5,2023-03-04T06:07:41.402Z,2023-03-04T06:07:41Z,4069974765,56,Back,,,,,,,,,,,,,,,,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864443,475,49,2,46,37,ctm9as17rs95yhuz7qf53wfke,1,9.8,25.6,2023-03-04T06:07:44.075Z,2023-03-04T06:17:42Z,,,,,,,,,,,,,,,,,,,,,,,,,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864461,476,1,2,46,37,ctm9as17rs95yhuz7qf53wfke,1,9.8,25.6,2023-03-04T06:07:44.177Z,2023-03-04T06:17:44Z,4069974943,212,38.1,4069974947,1,,4069974941,141,7.9,4069974937,56,Back,4069974945,213,6.0,4069974939,140,44.2,,,,,,,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864467,477,1,2,46,40,ctm9as17rs95yhuz7qf53wfke,0,45,8.8,2023-03-04T06:07:46.827Z,2023-03-04T06:07:47Z,4069974991,141,57.5,4069974993,212,41.4,4069974997,1,,4069974989,140,68.7,4069974987,56,Center,4069974995,213,0.9,4069974985,155,,,,,2o6pujv6wvjonzi16w48nf8q1,Caprini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864501,393,1,2,46,43,9s2g5k3dlmfii452t8edaeozh,1,32.1,49.6,2023-03-04T06:07:49.269Z,2023-03-04T06:08:43Z,4069975185,213,1.0,4069975187,1,,4069975183,212,23.1,4069975181,141,77.3,4069975177,56,Back,4069975179,140,44.9,4069975175,157,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864519,394,1,2,46,44,9s2g5k3dlmfii452t8edaeozh,0,44.9,76.7,2023-03-04T06:07:50.563Z,2023-03-04T06:08:44Z,4069975279,213,4.9,4069975277,212,12.3,4069975273,140,47.5,4069975271,56,Back,4069975275,141,59.1,4069975269,3,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864537,478,44,2,46,45,ctm9as17rs95yhuz7qf53wfke,1,52.6,42.8,2023-03-04T06:07:52.163Z,2023-03-04T06:07:55Z,4069975359,286,,4069975357,56,Center,4069975399,233,395,,,,,,,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864521,395,44,2,46,45,9s2g5k3dlmfii452t8edaeozh,0,47.4,57.2,2023-03-04T06:07:52.164Z,2023-03-04T06:08:46Z,4069975291,285,,4069975289,56,Back,4069975405,233,478,,,,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864541,479,8,2,46,46,ctm9as17rs95yhuz7qf53wfke,1,52.8,44.6,2023-03-04T06:07:52.522Z,2023-03-04T07:11:09Z,4069975389,15,,4069975381,56,Center,,,,,,,,,,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864591,396,1,2,46,48,9s2g5k3dlmfii452t8edaeozh,1,46.3,41.8,2023-03-04T06:07:55.188Z,2023-03-04T06:08:01Z,4069975607,141,42.1,4069975603,56,Center,4069975609,212,13.5,4069975611,213,0.0,4069975605,140,59.2,,,,,,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865377,412,49,2,46,49,9s2g5k3dlmfii452t8edaeozh,1,56,50.9,2023-03-04T06:07:55.418Z,2023-03-04T06:09:36Z,,,,,,,,,,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864623,397,1,2,46,54,9s2g5k3dlmfii452t8edaeozh,1,73,65.5,2023-03-04T06:08:00.979Z,2023-03-04T07:14:39Z,4069975775,141,94.4,4069975771,56,Left,4069975779,213,1.4,4069975773,140,77.1,4069975777,212,20.1,4069977181,210,15,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2514864633,398,15,2,46,58,9s2g5k3dlmfii452t8edaeozh,1,84.8,74.5,2023-03-04T06:08:04.731Z,2023-03-04T07:14:39Z,4069977243,231,52.2,4069976995,82,,4069977239,147,71.1,4069977231,102,49.0,4069977039,233,480,4069977227,55,397,4069977235,215,,4069977223,78,,aa1f06qx3epbsge6s4ayd1e22,T. Fujii,4069977233,103,4069977237,146,86.8,4069977225,29,19,,4069975803,22,4069975807,56,4069975805,64,,,,Center,4069977241,230,4069976991,20,,,,,,,,,98.6
2514864627,480,10,2,46,58,ctm9as17rs95yhuz7qf53wfke,1,11.6,25.6,2023-03-04T06:08:04.831Z,2023-03-04T07:14:40Z,4069975789,56,Back,4069975787,94,,4069977049,233,398,,,,,,,,,,,,,,,,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864639,399,13,2,46,59,9s2g5k3dlmfii452t8edaeozh,1,86.3,74.7,2023-03-04T06:08:05.659Z,2023-03-04T07:15:39Z,4070120645,458,,4070120633,114,,4070120637,102,34.1,4070120651,230,98.1,4070120643,391,,4070120647,146,90.8,4070120635,75,,4070120159,72,,aa1f06qx3epbsge6s4ayd1e22,T. Fujii,4070120061,22,4070120639,103,2.8,4070120649,147,,62.5,4070120653,231,4070120641,328,4070120169,153,,,54.2,,4070120063,64,4069975835,56,,,Center,,,,,,
2514864655,481,8,2,47,2,ctm9as17rs95yhuz7qf53wfke,1,10.8,31,2023-03-04T06:08:08.954Z,2023-03-04T06:20:44Z,4069975927,56,Back,,,,,,,,,,,,,,,,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864661,400,14,2,47,3,9s2g5k3dlmfii452t8edaeozh,1,94.6,68.4,2023-03-04T06:08:09.539Z,2023-03-04T07:06:05Z,4069976127,72,,4069976301,230,98.8,4069976299,458,,4069976291,113,,4069975977,56,Center,4069976295,102,55.4,4069975973,22,,4069976303,231,54.0,412cup9h8jkgivwiroq8mpfjd,K. Chinen,4069976297,103,4069975975,65,,4069976293,73,38.0,,,,,,,,,,,,,,,,,,,,,,,,
2514864675,401,5,2,47,4,9s2g5k3dlmfii452t8edaeozh,0,101.2,58,2023-03-04T06:08:11.188Z,2023-03-04T06:08:12Z,4069976029,56,Center,4069976091,233,482,4069976031,346,,,,,,,,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864685,482,5,2,47,4,ctm9as17rs95yhuz7qf53wfke,1,-1.2,42,2023-03-04T06:08:11.188Z,2023-03-04T06:10:20Z,4069976063,56,Back,4069976069,346,,4069976065,233,401,,,,,,,,,,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864991,483,1,2,47,39,ctm9as17rs95yhuz7qf53wfke,0,4.3,44,2023-03-04T06:08:46.203Z,2023-03-04T06:22:20Z,4069977711,74,,4070014087,189,,4069977705,213,0.1,4069977695,124,,4069977703,212,65.0,4069977707,1,,4069977699,140,65.8,4069977697,56,Center,a1upg2vdzbgl4y7tr2grer3kl,K. Nagai,4069977701,141,,,,,,55.1,,,,,,,,,,,,,,,,,,,,,,,,
2514864993,402,44,2,47,43,9s2g5k3dlmfii452t8edaeozh,1,34.7,53.6,2023-03-04T06:08:49.523Z,2023-03-04T06:22:42Z,4069977719,285,,4069977717,56,Back,4069977747,233,484,,,,,,,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864995,484,44,2,47,43,ctm9as17rs95yhuz7qf53wfke,0,65.3,46.4,2023-03-04T06:08:49.524Z,2023-03-04T06:08:51Z,4069977781,233,402,4069977725,56,Center,4069977727,286,,,,,,,,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865003,403,1,2,47,43,9s2g5k3dlmfii452t8edaeozh,1,34.6,61.6,2023-03-04T06:08:49.907Z,2023-03-04T06:23:11Z,4069977761,56,Center,4069977769,213,0.1,4069977767,212,16.7,4069977763,140,50.3,4069977759,3,,4069977765,141,65.1,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865013,404,1,2,47,45,9s2g5k3dlmfii452t8edaeozh,0,54,63.7,2023-03-04T06:08:51.651Z,2023-03-04T06:23:32Z,4069977827,140,52.7,4069977835,213,4.6,4069977823,56,Center,4069977819,3,,4069977833,212,14.8,4069977831,141,42.1,,,,,,,aa1f06qx3epbsge6s4ayd1e22,T. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865023,485,8,2,47,46,ctm9as17rs95yhuz7qf53wfke,1,42.5,54.6,2023-03-04T06:08:53.170Z,2023-03-04T06:08:53Z,4069977879,56,Back,,,,,,,,,,,,,,,,,,,,,,clp5l55cry7s1afopdybbedey,K. Hashimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865039,486,61,2,47,48,ctm9as17rs95yhuz7qf53wfke,0,45.6,44.6,2023-03-04T06:08:54.665Z,2023-03-04T06:08:54Z,4069977967,56,Back,,,,,,,,,,,,,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865047,405,49,2,47,49,9s2g5k3dlmfii452t8edaeozh,1,45.9,67.5,2023-03-04T06:08:55.604Z,2023-03-04T06:23:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865069,406,1,2,47,49,9s2g5k3dlmfii452t8edaeozh,1,45.9,67.5,2023-03-04T06:08:56.146Z,2023-03-04T06:08:58Z,4069978099,56,Back,4069978105,212,19.7,4069978109,213,3.3,4069978103,141,62.9,4069978101,140,27.4,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865085,407,1,2,47,51,9s2g5k3dlmfii452t8edaeozh,1,26,62.3,2023-03-04T06:08:57.971Z,2023-03-04T06:09:00Z,4069978231,56,Back,4069978233,140,14.1,4069978237,212,20.9,4069978239,213,4.1,4069978235,141,37.6,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865119,408,1,2,47,56,9s2g5k3dlmfii452t8edaeozh,0,15.6,38.3,2023-03-04T06:09:02.386Z,2023-03-04T06:09:05Z,4069978437,56,Center,4069978445,213,6.1,4069978439,140,61.6,4069978441,141,23.0,4069978443,212,49.4,4069978447,1,,4069978435,155,,,,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865135,487,44,2,47,58,ctm9as17rs95yhuz7qf53wfke,1,36.2,73.7,2023-03-04T06:09:04.514Z,2023-03-04T06:09:06Z,4069978513,56,Back,4069978515,285,,4069978545,233,409,,,,,,,,,,,,,,,,clp5l55cry7s1afopdybbedey,K. Hashimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865121,409,44,2,47,58,9s2g5k3dlmfii452t8edaeozh,0,63.8,26.3,2023-03-04T06:09:04.515Z,2023-03-04T06:09:06Z,4069978555,233,487,4069978453,286,,4069978451,56,Center,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865155,488,1,2,47,58,ctm9as17rs95yhuz7qf53wfke,1,33.3,69.9,2023-03-04T06:09:04.698Z,2023-03-04T07:11:02Z,4069978615,56,Back,4069978619,141,85.9,4069978617,140,37.6,4069978621,212,11.8,4069978613,3,,4069978623,213,1.2,,,,,,,clp5l55cry7s1afopdybbedey,K. Hashimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865159,489,49,2,48,1,ctm9as17rs95yhuz7qf53wfke,1,37.8,86.6,2023-03-04T06:09:07.730Z,2023-03-04T06:09:08Z,,,,,,,,,,,,,,,,,,,,,,,,,4hpqusnkgyghf16g9pbclkve1,T. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865161,490,61,2,48,1,ctm9as17rs95yhuz7qf53wfke,1,37.8,86.6,2023-03-04T06:09:07.899Z,2023-03-04T06:09:08Z,4069978639,56,Back,,,,,,,,,,,,,,,,,,,,,,4hpqusnkgyghf16g9pbclkve1,T. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865199,491,1,2,48,4,ctm9as17rs95yhuz7qf53wfke,0,50.3,90.5,2023-03-04T06:09:10.850Z,2023-03-04T06:09:48Z,4069978809,140,58.3,4069978815,213,5.7,4069978807,56,Left,4069978813,212,9.9,4069978811,141,82.7,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865193,410,61,2,48,5,9s2g5k3dlmfii452t8edaeozh,0,45.3,14,2023-03-04T06:09:11.826Z,2023-03-04T06:24:35Z,4069978769,56,Back,,,,,,,,,,,,,,,,,,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865209,492,43,2,48,6,ctm9as17rs95yhuz7qf53wfke,1,0,0,2023-03-04T06:09:12.554Z,2023-03-04T06:09:49Z,4069978845,56,Left,4069980353,144,61,,,,,,,,,,,,,,,,,,,d8f4eo6asksimz2kqs58x6bjd,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865219,493,1,2,48,7,ctm9as17rs95yhuz7qf53wfke,1,58.4,73.8,2023-03-04T06:09:13.594Z,2023-03-04T06:09:14Z,4069978885,140,41.3,4069978883,56,Back,4069978887,141,64.8,4069978889,212,19.0,4069978891,213,3.5,,,,,,,,,,d8f4eo6asksimz2kqs58x6bjd,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865233,494,1,2,48,8,ctm9as17rs95yhuz7qf53wfke,1,41.3,64.8,2023-03-04T06:09:14.649Z,2023-03-04T06:09:16Z,4069979001,213,5.6,4069978999,212,19.3,4069978997,141,47.3,4069978993,56,Center,4069978995,140,55.8,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865271,495,1,2,48,9,ctm9as17rs95yhuz7qf53wfke,1,55.8,47.3,2023-03-04T06:09:16.218Z,2023-03-04T06:09:20Z,4069979173,56,Center,4069979177,141,67.6,4069979179,212,16.3,4069979175,140,64.1,4069979181,213,1.0,,,,,,,,,,2o6pujv6wvjonzi16w48nf8q1,Caprini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865285,496,1,2,48,13,ctm9as17rs95yhuz7qf53wfke,1,71,66.1,2023-03-04T06:09:20.113Z,2023-03-04T06:09:22Z,4069979299,141,82.7,4069979297,140,86.8,4069979303,213,0.6,4069979295,56,Left,4069979301,212,20.1,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865303,497,1,2,48,16,ctm9as17rs95yhuz7qf53wfke,0,90.8,83.9,2023-03-04T06:09:22.658Z,2023-03-04T06:09:26Z,4069979391,155,,4069979389,2,,4069979393,56,Center,4069979397,141,25.9,4069979399,212,41.0,4069979403,1,,4069979401,213,5.0,4069979395,140,100.0,4hpqusnkgyghf16g9pbclkve1,T. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865299,411,5,2,48,18,9s2g5k3dlmfii452t8edaeozh,1,-1,61.6,2023-03-04T06:09:24.914Z,2023-03-04T06:09:26Z,4069979375,346,,4069979443,233,498,4069979373,56,Back,,,,,,,,,,,,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865305,498,5,2,48,18,ctm9as17rs95yhuz7qf53wfke,0,101,38.4,2023-03-04T06:09:24.914Z,2023-03-04T06:10:20Z,4069979411,346,,4069979457,233,411,4069979409,56,Center,,,,,,,,,,,,,,,,4hpqusnkgyghf16g9pbclkve1,T. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865555,413,1,2,48,52,9s2g5k3dlmfii452t8edaeozh,0,4.8,41.5,2023-03-04T06:09:58.836Z,2023-03-04T06:10:01Z,4069980845,212,57.2,4069980837,155,,4069980839,56,Right,4069980851,1,,4069980843,141,11.0,4069980835,124,,4069980849,213,5.9,4069980853,74,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,4069980841,140,,,,,,55.6,,,,,,,,,,,,,,,,,,,,,,,,
2514865577,499,1,2,48,55,ctm9as17rs95yhuz7qf53wfke,0,36.5,74.7,2023-03-04T06:10:02.137Z,2023-03-04T06:10:03Z,4069980961,213,0.2,4069980953,140,62.6,4069980957,141,81.1,4069980959,212,27.7,4069980951,56,Left,4069980949,3,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865593,414,1,2,48,56,9s2g5k3dlmfii452t8edaeozh,1,34,11.7,2023-03-04T06:10:02.818Z,2023-03-04T06:25:21Z,4069981021,56,Right,4069981019,3,,4069981023,140,52.7,4069981027,141,11.1,4069981029,212,19.6,4069981031,213,6.3,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865599,415,44,2,48,57,9s2g5k3dlmfii452t8edaeozh,1,54.4,9.3,2023-03-04T06:10:03.746Z,2023-03-04T06:25:29Z,4069981047,56,Right,4069981049,286,,4069981091,233,500,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865601,500,44,2,48,57,ctm9as17rs95yhuz7qf53wfke,0,45.6,90.7,2023-03-04T06:10:03.747Z,2023-03-04T06:25:32Z,4069981109,233,415,4069981051,56,Back,4069981053,285,,,,,,,,,,,,,,,,,clp5l55cry7s1afopdybbedey,K. Hashimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865605,416,2,2,48,57,9s2g5k3dlmfii452t8edaeozh,1,51.7,10.9,2023-03-04T06:10:03.938Z,2023-03-04T07:10:59Z,4069981073,140,61.1,4069981071,56,Right,4069981075,141,12.9,4069981227,7,412cup9h8jkgivwiroq8mpfjd,4069981067,3,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865641,501,55,2,48,57,ctm9as17rs95yhuz7qf53wfke,1,43,45.6,2023-03-04T06:10:03.939Z,2023-03-04T07:11:27Z,,,,,,,,,,,,,,,,,,,,,,,,,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865761,502,1,2,49,20,ctm9as17rs95yhuz7qf53wfke,1,32.7,75,2023-03-04T06:10:26.769Z,2023-03-04T06:10:30Z,4069982019,241,,4069982017,155,,4069982021,56,Left,4069982029,213,0.3,4069982027,212,34.9,4069982023,140,64.3,4069982015,5,,4069982031,1,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,4069982025,141,,,,,,91.1,,,,,,,,,,,,,,,,,,,,,,,,
2514865785,503,1,2,49,24,ctm9as17rs95yhuz7qf53wfke,1,64.4,91.1,2023-03-04T06:10:30.738Z,2023-03-04T06:10:32Z,4069982141,212,7.0,4069982143,213,5.1,4069982135,56,Left,4069982139,141,81.7,4069982137,140,67.1,4069982133,3,,,,,,,,4hpqusnkgyghf16g9pbclkve1,T. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865787,504,1,2,49,26,ctm9as17rs95yhuz7qf53wfke,1,67.4,86,2023-03-04T06:10:32.562Z,2023-03-04T06:10:33Z,4069982155,212,4.9,4069982153,141,92.9,4069982157,213,1.8,4069982149,56,Left,4069982151,140,66.2,,,,,,,,,,d8f4eo6asksimz2kqs58x6bjd,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865801,505,1,2,49,27,ctm9as17rs95yhuz7qf53wfke,1,66.2,92.9,2023-03-04T06:10:33.521Z,2023-03-04T06:10:34Z,4069982233,213,4.6,4069982225,56,Left,4069982231,212,7.9,4069982229,141,81.5,4069982227,140,65.0,,,,,,,,,,4hpqusnkgyghf16g9pbclkve1,T. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865811,506,50,2,49,27,ctm9as17rs95yhuz7qf53wfke,1,66.5,83.1,2023-03-04T06:10:33.777Z,2023-03-04T06:10:35Z,4069982287,56,Left,4069982289,286,,4069982339,233,417,,,,,,,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865789,417,7,2,49,27,9s2g5k3dlmfii452t8edaeozh,0,33.5,16.9,2023-03-04T06:10:33.778Z,2023-03-04T06:27:30Z,4069982163,285,,4069982161,56,Back,4069982307,233,506,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865837,507,61,2,49,28,ctm9as17rs95yhuz7qf53wfke,0,67.4,78.1,2023-03-04T06:10:35.145Z,2023-03-04T06:28:30Z,4069982415,56,Center,,,,,,,,,,,,,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865829,418,49,2,49,30,9s2g5k3dlmfii452t8edaeozh,1,24.2,12,2023-03-04T06:10:37.009Z,2023-03-04T06:10:37Z,,,,,,,,,,,,,,,,,,,,,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865849,419,3,2,49,31,9s2g5k3dlmfii452t8edaeozh,1,27.9,13,2023-03-04T06:10:37.586Z,2023-03-04T06:28:39Z,4069982547,233,508,4069982459,56,Back,4069982461,285,,,,,,,,,,,,,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865859,508,45,2,49,31,ctm9as17rs95yhuz7qf53wfke,0,72.1,87,2023-03-04T06:10:37.586Z,2023-03-04T06:28:41Z,4069982577,233,419,4069982509,286,,4069982507,56,Left,,,,,,,,,,,,,,,,4hpqusnkgyghf16g9pbclkve1,T. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865869,420,3,2,49,32,9s2g5k3dlmfii452t8edaeozh,1,33,8.6,2023-03-04T06:10:39.154Z,2023-03-04T06:28:50Z,4069982625,233,509,4069982581,56,Back,4069982583,285,,,,,,,,,,,,,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865875,509,45,2,49,32,ctm9as17rs95yhuz7qf53wfke,0,67,91.4,2023-03-04T06:10:39.154Z,2023-03-04T06:28:52Z,4069982613,56,Left,4069982635,286,,4069982631,233,420,,,,,,,,,,,,,,,,d8f4eo6asksimz2kqs58x6bjd,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865887,421,3,2,49,35,9s2g5k3dlmfii452t8edaeozh,1,36.2,14,2023-03-04T06:10:41.762Z,2023-03-04T06:28:54Z,4069982663,56,Back,4069982665,286,,4069982759,233,510,,,,,,,,,,,,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865891,510,45,2,49,35,ctm9as17rs95yhuz7qf53wfke,0,63.8,86,2023-03-04T06:10:41.762Z,2023-03-04T06:28:56Z,4069982689,56,Left,4069982799,233,421,4069982691,285,,,,,,,,,,,,,,,,,clp5l55cry7s1afopdybbedey,K. Hashimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
