id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/12/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2537747819,203,49,1,24,48,6bus1cl4b6zdm93290r02o7cx,1,25.2,26.1,2023-04-23T05:29:16.803Z,2023-04-23T05:37:26Z,,,,,,,,,,,,,,,,,,,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537747835,204,1,1,24,49,6bus1cl4b6zdm93290r02o7cx,1,25.6,25.9,2023-04-23T05:29:18.105Z,2023-04-23T05:37:27Z,4212169377,212,13.4,4212169373,140,26.3,4212169375,141,6.2,4212169371,56,Back,4212169379,213,4.8,,,,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537747847,205,1,1,24,51,6bus1cl4b6zdm93290r02o7cx,1,26.3,6.8,2023-04-23T05:29:20.037Z,2023-04-23T05:29:23Z,4212169485,56,Back,4212169493,213,0.4,4212169489,141,14.9,4212169487,140,37.3,4212169491,212,12.8,,,,,,,,,,23ejdwwhvzovvi7jmek50dyol,K. Shirai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537747851,206,1,1,24,54,6bus1cl4b6zdm93290r02o7cx,0,37.2,14.6,2023-04-23T05:29:23.068Z,2023-04-23T05:29:24Z,4212169515,141,6.5,4212169519,212,6.9,4212169523,213,5.4,4212169511,56,Back,4212169513,140,41.2,,,,,,,,,,darnk2r4rggf7z5dm7t48omp5,K. Ichimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537747855,204,61,1,24,56,27o8mdqno6jslcjb709sxjwyy,1,58.5,83.5,2023-04-23T05:29:24.581Z,2023-04-23T05:29:24Z,4212169533,56,Left,,,,,,,,,,,,,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537747881,207,4,1,24,58,6bus1cl4b6zdm93290r02o7cx,1,54.8,17.5,2023-04-23T05:29:26.691Z,2023-04-23T05:29:30Z,4212169657,286,,4212169651,295,,4212169649,13,,4212169653,56,Right,4212169671,233,205,4212169655,152,,,,,,,,5y6uy0cw3emtxukzgl1xeb4l,Y. Toyokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537747875,205,4,1,24,58,27o8mdqno6jslcjb709sxjwyy,0,45.2,82.5,2023-04-23T05:29:26.692Z,2023-04-23T05:30:21Z,4212169627,285,,4212169687,233,207,4212169621,295,,4212169623,56,Back,4212169619,13,,4212169625,152,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748129,208,1,1,25,44,6bus1cl4b6zdm93290r02o7cx,0,67.4,10.3,2023-04-23T05:30:13.318Z,2023-04-23T05:30:15Z,4212170933,152,,4212170941,212,29.8,4212170929,5,,4212170939,141,48.1,4212170935,56,Center,4212170937,140,81.7,4212170943,213,1.0,4212170931,155,,f0yeq2v114x8is6rbrj6xxrhm,T. Matsuda,4212170927,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748145,208,12,1,25,50,27o8mdqno6jslcjb709sxjwyy,1,15.1,54,2023-04-23T05:30:18.741Z,2023-04-23T05:33:14Z,4212171037,212,14.7,4212171033,140,29.0,4212171047,15,,4212171035,141,56.1,4212171039,213,0.1,4212171031,56,Back,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748153,209,13,1,25,52,6bus1cl4b6zdm93290r02o7cx,1,67.2,53.9,2023-04-23T05:30:20.693Z,2023-04-23T06:05:05Z,4212171429,231,50.5,4212171419,103,81.9,4212171421,215,,4212171425,458,,4212171413,24,,4212171095,18,,4212171415,74,,4212171423,328,,3qguujjae7411ruqhztrfojys,K. Sato,4212171177,20,4212171417,102,48.4,,,4212171427,230,98.1,4212171097,56,Center,,,,,,,,,,,,,,,,,,,
2537748235,209,5,1,25,53,27o8mdqno6jslcjb709sxjwyy,1,-1.6,51.8,2023-04-23T05:30:22.080Z,2023-04-23T05:31:07Z,4212172209,233,210,4212171539,56,Back,4212171541,346,,,,,,,,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748159,210,5,1,25,53,6bus1cl4b6zdm93290r02o7cx,0,101.6,48.2,2023-04-23T05:30:22.080Z,2023-04-23T05:31:07Z,4212172233,233,209,4212171123,346,,4212171121,56,Center,,,,,,,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748245,210,1,1,26,11,27o8mdqno6jslcjb709sxjwyy,1,3.8,47.8,2023-04-23T05:30:40.348Z,2023-04-23T05:33:32Z,4212171603,56,Back,4212171605,140,10.3,4212171613,213,5.0,4212171611,212,22.8,4212171607,141,15.8,4212171601,124,,4212171617,237,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748249,211,1,1,26,12,27o8mdqno6jslcjb709sxjwyy,1,3.8,30.5,2023-04-23T05:30:41.028Z,2023-04-23T05:34:29Z,4212171631,213,5.2,4212171627,141,4.8,4212171629,212,19.6,4212171625,140,12.2,4212171623,56,Back,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748273,213,1,1,26,12,27o8mdqno6jslcjb709sxjwyy,0,15.1,2.5,2023-04-23T05:30:41.316Z,2023-04-23T05:34:44Z,4212178167,141,6.2,4212178171,213,0.2,4212178163,56,Back,4212178165,140,28.1,4212178169,212,13.9,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748247,211,8,1,26,13,6bus1cl4b6zdm93290r02o7cx,1,61.3,92.7,2023-04-23T05:30:42.264Z,2023-04-23T05:34:16Z,4212171619,56,Left,,,,,,,,,,,,,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748255,212,49,1,26,15,6bus1cl4b6zdm93290r02o7cx,1,82.1,89.1,2023-04-23T05:30:43.989Z,2023-04-23T05:30:44Z,,,,,,,,,,,,,,,,,,,,,,,,,darnk2r4rggf7z5dm7t48omp5,K. Ichimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748283,213,1,1,26,19,6bus1cl4b6zdm93290r02o7cx,1,79.7,74.4,2023-04-23T05:30:47.700Z,2023-04-23T05:30:49Z,4212171817,140,71.4,4212171821,212,9.3,4212171815,56,Left,4212171819,141,79.1,4212171823,213,2.8,,,,,,,,,,darnk2r4rggf7z5dm7t48omp5,K. Ichimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748291,214,1,1,26,20,6bus1cl4b6zdm93290r02o7cx,1,71.4,79.1,2023-04-23T05:30:49.336Z,2023-04-23T05:30:52Z,4212171873,213,0.3,4212171865,56,Left,4212171869,141,87.7,4212171867,140,87.0,4212171871,212,17.4,,,,,,,,,,dsg6lclcyu8gvsyyn6jnoii95,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748315,215,1,1,26,23,6bus1cl4b6zdm93290r02o7cx,0,77.1,80.6,2023-04-23T05:30:52.213Z,2023-04-23T05:38:26Z,4212172011,155,,4212172021,213,5.1,4212172017,141,0.0,4212172023,1,,4212172019,212,59.3,4212172015,140,96.7,4212185073,345,,4212172013,56,Right,f0yeq2v114x8is6rbrj6xxrhm,T. Matsuda,4212172009,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748317,216,43,1,26,26,6bus1cl4b6zdm93290r02o7cx,1,0,0,2023-04-23T05:30:55.170Z,2023-04-23T05:38:20Z,4212184897,144,61,4212172027,56,Right,,,,,,,,,,,,,,,,,,,5y6uy0cw3emtxukzgl1xeb4l,Y. Toyokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748309,214,5,1,26,28,27o8mdqno6jslcjb709sxjwyy,1,4,101,2023-04-23T05:30:57.493Z,2023-04-23T05:31:00Z,4212171971,56,Back,4212171973,347,,4212172045,233,217,,,,,,,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748321,217,5,1,26,28,6bus1cl4b6zdm93290r02o7cx,0,96,-1,2023-04-23T05:30:57.493Z,2023-04-23T05:31:07Z,4212172033,56,Right,4212172035,347,,4212172073,233,214,,,,,,,,,,,,,,,,5y6uy0cw3emtxukzgl1xeb4l,Y. Toyokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748417,215,1,1,26,48,27o8mdqno6jslcjb709sxjwyy,0,4.6,100,2023-04-23T05:31:16.956Z,2023-04-23T05:31:20Z,4212172529,213,6.2,4212172521,56,Back,4212172525,141,96.2,4212172523,140,30.9,4212172519,107,,4212172531,1,,4212172527,212,27.8,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748427,216,4,1,26,52,27o8mdqno6jslcjb709sxjwyy,1,34,95.5,2023-04-23T05:31:20.691Z,2023-04-23T05:31:29Z,4212172597,152,,4212172711,233,218,4212172595,56,Back,4212172599,265,,4212172715,286,,4212172593,13,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748419,218,4,1,26,52,6bus1cl4b6zdm93290r02o7cx,0,66,4.5,2023-04-23T05:31:20.692Z,2023-04-23T05:31:29Z,4212172703,265,,4212172705,285,,4212172537,56,Right,4212172699,13,,4212172701,152,,4212172717,233,216,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748457,217,1,1,27,3,27o8mdqno6jslcjb709sxjwyy,1,22.2,87.7,2023-04-23T05:31:31.708Z,2023-04-23T05:31:33Z,4212172803,189,,4212172783,141,51.2,4212172777,152,,4212172785,212,28.9,4212172787,213,4.2,4212172775,5,,4212172779,56,Back,4212172781,140,8.1,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748467,218,1,1,27,5,27o8mdqno6jslcjb709sxjwyy,1,8.1,51.2,2023-04-23T05:31:33.787Z,2023-04-23T05:31:35Z,4212172845,213,4.6,4212172837,56,Back,4212172841,141,28.6,4212172839,140,7.1,4212172843,212,15.4,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748475,219,1,1,27,6,27o8mdqno6jslcjb709sxjwyy,1,7.1,28.6,2023-04-23T05:31:35.092Z,2023-04-23T05:31:37Z,4212172907,213,5.2,4212172899,56,Back,4212172903,141,2.6,4212172905,212,20.4,4212172901,140,16.7,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748501,220,1,1,27,8,27o8mdqno6jslcjb709sxjwyy,1,16.7,2.6,2023-04-23T05:31:37.044Z,2023-04-23T05:31:40Z,4212173015,140,18.3,4212173019,212,23.2,4212173013,56,Back,4212173017,141,36.7,4212173021,213,1.5,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748525,221,1,1,27,11,27o8mdqno6jslcjb709sxjwyy,1,20.3,38.6,2023-04-23T05:31:39.995Z,2023-04-23T05:31:45Z,4212173169,213,1.1,4212173165,141,92.0,4212173163,140,36.3,4212173171,1,,4212173161,56,Back,4212173167,212,40.0,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748537,222,1,1,27,17,27o8mdqno6jslcjb709sxjwyy,1,36.3,92,2023-04-23T05:31:45.588Z,2023-04-23T05:31:48Z,4212173227,141,69.0,4212173231,213,5.2,4212173225,140,44.0,4212173229,212,17.6,4212173223,56,Back,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748543,223,1,1,27,20,27o8mdqno6jslcjb709sxjwyy,1,46.1,67.9,2023-04-23T05:31:48.547Z,2023-04-23T05:31:49Z,4212173275,141,58.4,4212173279,213,4.6,4212173269,56,Back,4212173277,212,6.5,4212173273,140,45.7,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748557,224,1,1,27,21,27o8mdqno6jslcjb709sxjwyy,1,45.7,58.4,2023-04-23T05:31:49.771Z,2023-04-23T05:31:52Z,4212173331,213,2.6,4212173327,212,6.5,4212173313,56,Back,4212173321,141,63.6,4212173317,140,40.5,,,,,,,,,,28yslyo2m2bsim5y5s7fsr0t1,K. Moriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748581,225,1,1,27,23,27o8mdqno6jslcjb709sxjwyy,1,39.1,63.4,2023-04-23T05:31:52.347Z,2023-04-23T05:31:57Z,4212173433,56,Right,4212173441,213,5.1,4212173435,140,55.9,4212173439,212,43.7,4212173437,141,4.6,4212173443,1,,4212173431,155,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748587,226,1,1,27,28,27o8mdqno6jslcjb709sxjwyy,0,56.6,5.2,2023-04-23T05:31:57.292Z,2023-04-23T05:31:58Z,4212173475,213,1.3,4212173473,212,36.6,4212173461,155,,4212173471,141,57.5,4212173463,56,Center,4212173465,140,64.9,4212173477,1,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748591,219,1,1,27,30,6bus1cl4b6zdm93290r02o7cx,1,31.3,41.7,2023-04-23T05:31:58.732Z,2023-04-23T05:38:52Z,4212185765,141,18.8,4212185761,3,,4212173491,56,Back,4212185769,213,5.5,4212185767,212,21.9,4212185763,140,45.9,,,,,,,dsg6lclcyu8gvsyyn6jnoii95,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748605,220,49,1,27,33,6bus1cl4b6zdm93290r02o7cx,1,58.6,9.5,2023-04-23T05:32:01.794Z,2023-04-23T05:32:01Z,,,,,,,,,,,,,,,,,,,,,,,,,5y6uy0cw3emtxukzgl1xeb4l,Y. Toyokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748637,221,1,1,27,36,6bus1cl4b6zdm93290r02o7cx,0,79.8,12.3,2023-04-23T05:32:05.099Z,2023-04-23T05:32:07Z,4212173721,155,,4212173731,213,1.3,4212173727,141,71.2,4212173729,212,41.6,4212173733,1,,4212173725,140,90.6,4212173723,56,Center,4212173719,2,,5y6uy0cw3emtxukzgl1xeb4l,Y. Toyokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748655,227,1,1,27,41,27o8mdqno6jslcjb709sxjwyy,0,8.6,25.3,2023-04-23T05:32:10.181Z,2023-04-23T05:32:10Z,4212173873,1,,4212173857,157,,4212173861,140,35.7,4212173863,141,0.0,4212173859,56,Back,4212173865,212,33.7,4212173869,213,5.7,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748667,222,5,1,27,42,6bus1cl4b6zdm93290r02o7cx,1,65.8,101.4,2023-04-23T05:32:10.877Z,2023-04-23T06:00:43Z,4212173891,347,,4212173889,56,Left,4212173893,233,228,,,,,,,,,,,,,,,,5y6uy0cw3emtxukzgl1xeb4l,Y. Toyokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748661,228,5,1,27,42,27o8mdqno6jslcjb709sxjwyy,0,34.2,-1.4,2023-04-23T05:32:10.877Z,2023-04-23T05:32:12Z,4212173879,56,Back,4212173907,233,222,4212173881,347,,,,,,,,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748699,223,1,1,27,48,6bus1cl4b6zdm93290r02o7cx,1,66.1,100,2023-04-23T05:32:17.202Z,2023-04-23T05:32:20Z,4212174081,107,,4212174087,141,85.3,4212174085,140,55.8,4212174089,212,15.7,4212174083,56,Left,4212174091,213,4.0,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748703,224,1,1,27,51,6bus1cl4b6zdm93290r02o7cx,1,55.8,85.3,2023-04-23T05:32:19.940Z,2023-04-23T05:32:21Z,4212174113,140,65.5,4212174117,212,13.1,4212174111,56,Center,4212174119,213,5.6,4212174115,141,73.3,,,,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748727,225,1,1,27,52,6bus1cl4b6zdm93290r02o7cx,1,65,81.4,2023-04-23T05:32:21.474Z,2023-04-23T05:32:24Z,4212174241,213,1.6,4212174233,56,Left,4212174237,141,96.9,4212174239,212,10.5,4212174235,140,64.6,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748737,226,1,1,27,56,6bus1cl4b6zdm93290r02o7cx,1,70.9,94.7,2023-04-23T05:32:24.768Z,2023-04-23T05:32:26Z,4212174305,212,7.9,4212174301,140,75.6,4212174307,213,5.4,4212174299,56,Left,4212174303,141,85.7,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748747,227,1,1,27,57,6bus1cl4b6zdm93290r02o7cx,1,75.6,85.7,2023-04-23T05:32:26.449Z,2023-04-23T05:32:30Z,4212174387,213,2.4,4212174379,56,Left,4212174383,141,94.4,4212174385,212,9.0,4212174381,140,69.2,,,,,,,,,,f0yeq2v114x8is6rbrj6xxrhm,T. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748755,228,1,1,28,1,6bus1cl4b6zdm93290r02o7cx,1,68.5,94.4,2023-04-23T05:32:30.023Z,2023-04-23T05:32:33Z,4212174445,140,60.3,4212174451,213,4.1,4212174449,212,16.0,4212174447,141,74.5,4212174443,56,Center,,,,,,,,,,darnk2r4rggf7z5dm7t48omp5,K. Ichimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748771,229,1,1,28,5,6bus1cl4b6zdm93290r02o7cx,1,61.3,82.7,2023-04-23T05:32:33.614Z,2023-04-23T05:32:40Z,4212174553,212,13.9,4212174547,56,Left,4212174549,140,72.4,4212174551,141,93.8,4212174555,213,0.6,,,,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748773,230,1,1,28,11,6bus1cl4b6zdm93290r02o7cx,1,78.9,76.9,2023-04-23T05:32:40.156Z,2023-04-23T05:32:41Z,4212174561,56,Left,4212174569,213,0.7,4212174565,141,87.8,4212174563,140,86.7,4212174567,212,11.0,,,,,,,,,,darnk2r4rggf7z5dm7t48omp5,K. Ichimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748777,231,1,1,28,12,6bus1cl4b6zdm93290r02o7cx,0,87.3,87.4,2023-04-23T05:32:41.459Z,2023-04-23T05:33:07Z,4212174595,155,,4212174609,213,5.2,4212174603,141,80.8,4212174593,2,,4212174601,140,89.7,4212174597,56,Left,4212174607,212,5.1,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748781,229,8,1,28,15,27o8mdqno6jslcjb709sxjwyy,1,11.4,15.9,2023-04-23T05:32:44.412Z,2023-04-23T05:32:44Z,4212174619,56,Back,,,,,,,,,,,,,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748793,230,45,1,28,16,27o8mdqno6jslcjb709sxjwyy,0,16.1,16.1,2023-04-23T05:32:45.160Z,2023-04-23T05:32:55Z,4212174685,56,Back,4212174687,285,,4212174869,233,232,,,,,,,,,,,,,,,,cpr3syuxxldolgb1a5exxvug9,Y. Naganuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748813,232,3,1,28,16,6bus1cl4b6zdm93290r02o7cx,1,83.9,83.9,2023-04-23T05:32:45.160Z,2023-04-23T05:32:54Z,4212174825,286,,4212174861,233,230,4212174823,56,Left,,,,,,,,,,,,,,,,darnk2r4rggf7z5dm7t48omp5,K. Ichimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748815,233,15,1,28,25,6bus1cl4b6zdm93290r02o7cx,1,81.5,70.2,2023-04-23T05:32:53.644Z,2023-04-23T06:05:42Z,4212175047,77,,4212174833,22,,4212174835,18,,4212175063,147,50.7,4212175059,215,,4212174837,56,Center,4212175075,233,232,4212175055,102,53.2,darnk2r4rggf7z5dm7t48omp5,K. Ichimi,4212175057,103,4212175061,146,99.5,28.5,,4212175191,458,,4212174917,20,,,,,,,,,,,,,,,,,,,,
2537748833,232,10,1,28,25,27o8mdqno6jslcjb709sxjwyy,1,2.4,46.7,2023-04-23T05:32:53.744Z,2023-04-23T05:32:59Z,4212174981,233,233,4212174949,181,,4212174951,182,,4212174953,56,Back,4212174947,176,,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748831,231,52,1,28,26,27o8mdqno6jslcjb709sxjwyy,1,2.4,46.7,2023-04-23T05:32:55.110Z,2023-04-23T05:32:58Z,,,,,,,,,,,,,,,,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748877,233,80,1,28,40,27o8mdqno6jslcjb709sxjwyy,0,3.2,48.4,2023-04-23T05:33:09.124Z,2023-04-23T05:33:09Z,,,,,,,,,,,,,,,,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748901,234,1,1,28,41,27o8mdqno6jslcjb709sxjwyy,1,3.8,43,2023-04-23T05:33:10.476Z,2023-04-23T05:33:15Z,4212175383,56,Back,4212175391,213,5.2,4212175387,141,3.1,4212175389,212,30.0,4212175385,140,16.0,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748909,235,3,1,28,46,27o8mdqno6jslcjb709sxjwyy,1,28.8,3.2,2023-04-23T05:33:14.979Z,2023-04-23T05:39:50Z,4212175443,56,Back,4212187503,233,286,4212175445,285,,,,,,,,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537751033,286,45,1,28,46,6bus1cl4b6zdm93290r02o7cx,0,71.2,96.8,2023-04-23T05:33:14.979Z,2023-04-23T05:39:48Z,4212187513,233,235,4212187487,56,Left,4212187489,286,,,,,,,,,,,,,,,,,f0yeq2v114x8is6rbrj6xxrhm,T. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748925,236,1,1,28,49,27o8mdqno6jslcjb709sxjwyy,1,31.6,11.1,2023-04-23T05:33:17.907Z,2023-04-23T05:33:18Z,4212175565,213,0.4,4212175557,56,Back,4212175561,141,20.3,4212175563,212,16.0,4212175559,140,45.6,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748931,237,1,1,28,50,27o8mdqno6jslcjb709sxjwyy,1,45.6,20.3,2023-04-23T05:33:18.699Z,2023-04-23T05:33:19Z,4212175591,56,Back,4212175607,156,,4212175597,212,9.4,4212175599,213,2.9,4212175595,141,23.7,4212175593,140,36.9,,,,,,,3glv4ddtgmm6ghdpqmcgr1j6y,F. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748935,238,3,1,28,52,27o8mdqno6jslcjb709sxjwyy,0,36.9,23.7,2023-04-23T05:33:20.556Z,2023-04-23T05:33:21Z,4212175623,56,Back,4212175639,211,,4212175625,286,,,,,,,,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748957,234,1,1,28,55,6bus1cl4b6zdm93290r02o7cx,1,63.8,80.6,2023-04-23T05:33:23.625Z,2023-04-23T05:40:26Z,4212175777,212,6.2,4212175771,56,Center,4212175773,140,65.9,4212175779,213,5.1,4212175775,141,72.1,,,,,,,,,,5y6uy0cw3emtxukzgl1xeb4l,Y. Toyokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748959,235,49,1,28,58,6bus1cl4b6zdm93290r02o7cx,1,65.9,72,2023-04-23T05:33:26.630Z,2023-04-23T05:33:27Z,,,,,,,,,,,,,,,,,,,,,,,,,darnk2r4rggf7z5dm7t48omp5,K. Ichimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748967,236,1,1,28,58,6bus1cl4b6zdm93290r02o7cx,1,65.9,72,2023-04-23T05:33:26.672Z,2023-04-23T05:33:28Z,4212175823,141,65.5,4212175825,212,6.3,4212175817,56,Center,4212175821,140,70.2,4212175829,213,5.5,,,,,,,,,,darnk2r4rggf7z5dm7t48omp5,K. Ichimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537748973,237,1,1,28,59,6bus1cl4b6zdm93290r02o7cx,1,70.2,65.5,2023-04-23T05:33:27.880Z,2023-04-23T05:40:55Z,4212175847,56,Center,4212175853,212,5.6,4212175855,213,1.3,4212175849,140,71.4,4212175851,141,73.5,,,,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
