id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value
2518964807,239,1,1,24,46,18c8ibslzapz40lfb8y5vygcs,0,68.2,48.1,2023-03-12T06:28:04.188Z,2023-03-12T06:28:06Z,4091673557,141,64.5,4091673559,212,25.3,4091673555,140,89.8,4091673553,56,Center,4091673561,213,0.5,,,,,,,,,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518964831,242,1,1,24,50,3lyo0vqgndy4fuzlfo5l9ql30,0,11.4,32.1,2023-03-12T06:28:08.380Z,2023-03-12T06:28:09Z,4091673657,213,5.4,4091673655,212,29.1,4091673647,157,,4091673659,1,,4091673653,141,0.0,4091673651,140,28.8,4091673649,56,Back,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518964845,240,5,1,24,50,18c8ibslzapz40lfb8y5vygcs,1,67,101.6,2023-03-12T06:28:08.951Z,2023-03-12T07:10:17Z,4091673703,233,243,4091673695,56,Left,4091673697,347,,,,,,,,,,,,,,,,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518964837,243,5,1,24,50,3lyo0vqgndy4fuzlfo5l9ql30,0,33,-1.6,2023-03-12T06:28:08.951Z,2023-03-12T06:28:11Z,4091673667,56,Back,4091673713,233,240,4091673669,347,,,,,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518964889,241,1,1,24,56,18c8ibslzapz40lfb8y5vygcs,1,66.1,100,2023-03-12T06:28:14.827Z,2023-03-12T06:28:17Z,4091673891,141,95.3,4091673889,140,62.6,4091673893,212,5.9,4091673895,213,4.0,4091673915,189,,4091673887,56,Left,4091673885,107,,,,,an0ry25y0g1r231rva3xbgs15,R. Izumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518964927,242,1,1,25,0,18c8ibslzapz40lfb8y5vygcs,1,56.6,84.4,2023-03-12T06:28:18.429Z,2023-03-12T06:28:21Z,4091674073,212,21.2,4091674071,141,67.9,4091674069,140,39.5,4091674075,213,3.7,4091674067,56,Back,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518964941,243,1,1,25,3,18c8ibslzapz40lfb8y5vygcs,1,42.2,67.6,2023-03-12T06:28:21.613Z,2023-03-12T06:28:23Z,4091674165,141,69.7,4091674169,213,0.1,4091674167,212,11.5,4091674163,140,53.1,4091674161,56,Center,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518964951,244,1,1,25,4,18c8ibslzapz40lfb8y5vygcs,1,53.3,69.4,2023-03-12T06:28:22.940Z,2023-03-12T06:28:24Z,4091674205,213,3.9,4091674197,56,Back,4091674199,140,44.5,4091674203,212,13.3,4091674201,141,55.4,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518964989,245,1,1,25,6,18c8ibslzapz40lfb8y5vygcs,1,44.4,55.5,2023-03-12T06:28:24.396Z,2023-03-12T06:28:28Z,4091674383,141,21.6,4091674391,213,4.6,4091674375,56,Back,4091674379,140,42.6,4091674387,212,23.1,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518964999,246,1,1,25,10,18c8ibslzapz40lfb8y5vygcs,1,41.9,30.7,2023-03-12T06:28:28.204Z,2023-03-12T06:28:29Z,4091674439,213,1.9,4091674437,212,24.7,4091674435,141,65.5,4091674431,56,Back,4091674433,140,35.1,,,,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965015,247,1,1,25,11,18c8ibslzapz40lfb8y5vygcs,1,35.1,65.5,2023-03-12T06:28:29.868Z,2023-03-12T06:28:32Z,4091674509,56,Back,4091674511,140,43.8,4091674513,141,93.6,4091674515,212,21.2,4091674517,213,1.1,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965035,248,1,1,25,14,18c8ibslzapz40lfb8y5vygcs,1,43.4,95.7,2023-03-12T06:28:32.556Z,2023-03-12T06:28:36Z,4091674663,212,18.5,4091674661,141,95.4,4091674659,140,61.0,4091674657,56,Left,4091674665,213,6.3,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965053,249,1,1,25,17,18c8ibslzapz40lfb8y5vygcs,1,58.4,95.9,2023-03-12T06:28:36.092Z,2023-03-12T06:28:39Z,4091674739,140,43.1,4091674743,212,17.4,4091674737,56,Back,4091674741,141,85.9,4091674745,213,3.5,,,,,,,,,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965075,250,1,1,25,21,18c8ibslzapz40lfb8y5vygcs,1,41.7,83,2023-03-12T06:28:39.420Z,2023-03-12T06:28:43Z,4091674895,140,8.3,4091674897,141,74.8,4091674893,56,Back,4091674903,1,,4091674899,212,35.5,4091674901,213,3.3,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965111,251,1,1,25,25,18c8ibslzapz40lfb8y5vygcs,1,8.7,74.5,2023-03-12T06:28:43.436Z,2023-03-12T06:28:49Z,4091675129,141,47.9,4091675131,212,21.5,4091675133,213,5.3,4091675125,56,Back,4091675127,140,19.7,,,,,,,,,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965133,252,1,1,25,31,18c8ibslzapz40lfb8y5vygcs,1,29,39.7,2023-03-12T06:28:49.836Z,2023-03-12T06:28:52Z,4091675241,140,27.2,4091675243,141,15.3,4091675237,56,Back,4091675247,213,4.6,4091675245,212,16.7,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965159,253,1,1,25,34,18c8ibslzapz40lfb8y5vygcs,0,27.3,14.6,2023-03-12T06:28:52.349Z,2023-03-12T06:28:56Z,4091675363,212,49.0,4091675361,141,24.9,4091675357,56,Center,4091675359,140,73.5,4091675355,155,,4091675365,213,0.1,4091675367,1,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965179,244,12,1,25,38,3lyo0vqgndy4fuzlfo5l9ql30,1,20.9,73,2023-03-12T06:28:56.801Z,2023-03-12T06:29:01Z,4091675495,15,,4091675485,140,32.1,4091675487,141,91.5,4091675483,56,Back,4091675491,213,0.8,4091675489,212,17.2,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965257,254,1,1,25,48,18c8ibslzapz40lfb8y5vygcs,1,76.9,5.3,2023-03-12T06:29:06.812Z,2023-03-12T06:29:10Z,4091675855,140,87.3,4091675859,212,11.2,4091675857,141,8.9,4091675861,213,0.2,4091675853,56,Right,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965261,255,3,1,25,51,18c8ibslzapz40lfb8y5vygcs,0,87.1,9.8,2023-03-12T06:29:09.933Z,2023-03-12T06:29:10Z,4091675893,211,,4091675885,286,,4091675883,56,Right,,,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965283,245,49,1,25,54,3lyo0vqgndy4fuzlfo5l9ql30,1,5.4,92.7,2023-03-12T06:29:12.105Z,2023-03-12T06:29:12Z,,,,,,,,,,,,,,,,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965293,246,1,1,25,54,3lyo0vqgndy4fuzlfo5l9ql30,0,4.2,92.7,2023-03-12T06:29:12.823Z,2023-03-12T06:29:13Z,4091676069,140,24.1,4091676075,213,0.3,4091676077,1,,4091676073,212,21.6,4091676071,141,100.0,4091676067,56,Back,4091676065,157,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965297,247,5,1,25,55,3lyo0vqgndy4fuzlfo5l9ql30,0,24.3,101.4,2023-03-12T06:29:13.640Z,2023-03-12T06:29:15Z,4091676127,233,256,4091676079,56,Back,4091676081,347,,,,,,,,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965301,256,5,1,25,55,18c8ibslzapz40lfb8y5vygcs,1,75.7,-1.4,2023-03-12T06:29:13.640Z,2023-03-12T07:10:17Z,4091676097,56,Right,4091676119,233,247,4091676101,347,,,,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965389,257,1,1,26,4,18c8ibslzapz40lfb8y5vygcs,1,77.1,0,2023-03-12T06:29:23.021Z,2023-03-12T06:29:25Z,4091676479,213,1.1,4091676471,56,Right,4091676473,140,82.8,4091676475,141,15.0,4091676469,107,,4091676477,212,12.8,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965403,258,1,1,26,7,18c8ibslzapz40lfb8y5vygcs,1,83.7,11,2023-03-12T06:29:25.357Z,2023-03-12T06:29:26Z,4091676525,141,4.4,4091676527,212,4.7,4091676529,213,4.4,4091676521,56,Right,4091676523,140,82.3,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965417,259,1,1,26,8,18c8ibslzapz40lfb8y5vygcs,1,82.3,4.4,2023-03-12T06:29:26.333Z,2023-03-12T06:29:28Z,4091676585,140,75.9,4091676587,141,7.7,4091676583,56,Right,4091676591,213,2.8,4091676589,212,7.1,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965427,260,1,1,26,9,18c8ibslzapz40lfb8y5vygcs,0,76.1,7.1,2023-03-12T06:29:27.950Z,2023-03-12T06:29:29Z,4091676623,212,16.1,4091676615,155,,4091676619,140,90.3,4091676617,56,Right,4091676621,141,0.0,4091676625,213,5.9,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965437,248,5,1,26,11,3lyo0vqgndy4fuzlfo5l9ql30,1,13.6,101.5,2023-03-12T06:29:29.391Z,2023-03-12T07:10:17Z,4091676663,347,,4091676661,56,Back,4091676667,233,261,,,,,,,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965431,261,5,1,26,11,18c8ibslzapz40lfb8y5vygcs,0,86.4,-1.5,2023-03-12T06:29:29.391Z,2023-03-12T06:29:31Z,4091676641,347,,4091676639,56,Right,4091676671,233,248,,,,,,,,,,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965529,249,1,1,26,21,3lyo0vqgndy4fuzlfo5l9ql30,1,15.7,100,2023-03-12T06:29:40.063Z,2023-03-12T06:29:49Z,4091677161,213,6.0,4091677153,56,Back,4091677151,107,,4091677155,140,34.1,4091677157,141,93.5,4091677159,212,20.0,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965533,250,4,1,26,29,3lyo0vqgndy4fuzlfo5l9ql30,1,32.4,88,2023-03-12T06:29:47.932Z,2023-03-12T06:29:52Z,4091677187,152,,4091677185,56,Back,4091677189,285,,4091677181,13,,4091677297,233,262,4091677183,295,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965553,262,4,1,26,29,18c8ibslzapz40lfb8y5vygcs,0,67.6,12,2023-03-12T06:29:47.933Z,2023-03-12T06:29:52Z,4091677271,13,,4091677301,233,250,4091677273,295,,4091677279,286,,4091677277,152,,4091677275,56,Right,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965753,251,1,1,26,53,3lyo0vqgndy4fuzlfo5l9ql30,1,35,70.6,2023-03-12T06:30:11.464Z,2023-03-12T06:30:14Z,4091678275,141,46.9,4091678277,212,16.2,4091678267,152,,4091678265,5,,4091678279,213,4.6,4091678273,140,33.9,4091678271,56,Back,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965795,252,1,1,26,56,3lyo0vqgndy4fuzlfo5l9ql30,1,35.8,35.7,2023-03-12T06:30:14.307Z,2023-03-12T06:30:17Z,4091678403,56,Back,4091678411,213,5.2,4091678405,140,40.4,4091678407,141,21.9,4091678409,212,10.6,,,,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965841,253,1,1,26,58,3lyo0vqgndy4fuzlfo5l9ql30,1,40,21.6,2023-03-12T06:30:16.914Z,2023-03-12T06:30:21Z,4091678629,56,Back,4091678635,141,37.4,4091678639,213,2.2,4091678637,212,12.8,4091678631,140,33.3,,,,,,,,,,cq5sbfpf2mphplrzyb2tmsxxx,N. Kawaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965905,254,1,1,27,3,3lyo0vqgndy4fuzlfo5l9ql30,0,34.4,35.4,2023-03-12T06:30:21.640Z,2023-03-12T07:07:38Z,4091678905,56,Right,4091678915,1,,4091678907,140,86.5,4091678909,141,7.6,4091678913,213,6.0,4091678903,155,,4091678911,212,57.9,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965893,263,61,1,27,11,18c8ibslzapz40lfb8y5vygcs,0,12,93.8,2023-03-12T06:30:29.180Z,2023-03-12T06:30:29Z,4091678861,56,Back,,,,,,,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965915,255,5,1,27,12,3lyo0vqgndy4fuzlfo5l9ql30,1,90.2,-1.6,2023-03-12T06:30:30.332Z,2023-03-12T07:10:18Z,4091678949,347,,4091678947,56,Right,4091678955,233,264,,,,,,,,,,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965901,264,5,1,27,12,18c8ibslzapz40lfb8y5vygcs,0,9.8,101.6,2023-03-12T06:30:30.332Z,2023-03-12T06:30:32Z,4091678975,233,255,4091678887,347,,4091678885,56,Back,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965973,256,1,1,27,17,3lyo0vqgndy4fuzlfo5l9ql30,1,92.2,0,2023-03-12T06:30:35.369Z,2023-03-12T06:30:38Z,4091679291,212,13.1,4091679289,141,8.6,4091679293,213,2.6,4091679283,107,,4091679287,140,81.8,4091679285,56,Right,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965997,257,1,1,27,20,3lyo0vqgndy4fuzlfo5l9ql30,1,77,14.7,2023-03-12T06:30:38.438Z,2023-03-12T06:30:40Z,4091679395,141,5.0,4091679397,212,7.4,4091679399,213,5.2,4091679391,56,Right,4091679393,140,80.2,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966017,258,1,1,27,22,3lyo0vqgndy4fuzlfo5l9ql30,0,91.9,4.6,2023-03-12T06:30:40.544Z,2023-03-12T06:30:45Z,4091679493,56,Center,4091679489,2,,4091679491,155,,4091679501,213,1.3,4091679499,212,27.8,4091679497,141,44.3,4091679495,140,98.2,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966019,265,52,1,27,25,18c8ibslzapz40lfb8y5vygcs,1,1.9,49.3,2023-03-12T06:30:43.452Z,2023-03-12T06:30:43Z,,,,,,,,,,,,,,,,,,,,,,,,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966067,266,1,1,27,31,18c8ibslzapz40lfb8y5vygcs,1,9.3,51.3,2023-03-12T06:30:49.485Z,2023-03-12T07:07:29Z,4091679771,140,15.7,4091679773,141,74.2,4091679779,213,1.2,4091679767,123,,4091679785,287,,4091679777,212,17.0,4091679769,56,Back,,,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966099,267,1,1,27,35,18c8ibslzapz40lfb8y5vygcs,1,15.7,74.1,2023-03-12T06:30:53.165Z,2023-03-12T06:30:57Z,4091680087,140,8.7,4091680089,141,53.9,4091680085,56,Back,4091680093,213,4.2,4091680091,212,15.6,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966125,268,1,1,27,39,18c8ibslzapz40lfb8y5vygcs,1,11.9,49.6,2023-03-12T06:30:57.197Z,2023-03-12T06:31:01Z,4091680225,56,Back,4091680227,140,14.8,4091680233,213,5.0,4091680231,212,10.6,4091680229,141,34.6,,,,,,,,,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966133,269,1,1,27,43,18c8ibslzapz40lfb8y5vygcs,1,25.7,42.4,2023-03-12T06:31:01.468Z,2023-03-12T06:31:03Z,4091680291,56,Back,4091680293,140,24.6,4091680299,213,1.6,4091680297,212,17.9,4091680295,141,68.7,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966159,270,1,1,27,45,18c8ibslzapz40lfb8y5vygcs,1,25,68.7,2023-03-12T06:31:03.549Z,2023-03-12T06:31:06Z,4091680457,213,1.0,4091680455,212,18.9,4091680453,141,92.1,4091680449,56,Back,4091680451,140,34.8,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966179,271,1,1,27,48,18c8ibslzapz40lfb8y5vygcs,1,37,91.2,2023-03-12T06:31:06.829Z,2023-03-12T06:31:09Z,4091680583,213,4.7,4091680581,212,22.7,4091680577,140,37.2,4091680579,141,57.8,4091680575,56,Back,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966193,272,1,1,27,51,18c8ibslzapz40lfb8y5vygcs,1,36.6,64.9,2023-03-12T06:31:09.181Z,2023-03-12T06:31:10Z,4091680681,213,2.4,4091680673,56,Back,4091680679,212,16.3,4091680677,141,81.1,4091680675,140,25.1,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966209,273,1,1,27,52,18c8ibslzapz40lfb8y5vygcs,1,25.1,81.1,2023-03-12T06:31:10.572Z,2023-03-12T06:31:12Z,4091680775,141,73.3,4091680777,212,7.6,4091680779,213,3.9,4091680773,140,19.9,4091680771,56,Back,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966227,274,1,1,27,54,18c8ibslzapz40lfb8y5vygcs,1,21.3,73,2023-03-12T06:31:12.173Z,2023-03-12T06:31:14Z,4091680877,212,19.2,4091680875,141,44.8,4091680879,213,4.8,4091680873,140,22.4,4091680871,56,Back,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966257,275,1,1,27,56,18c8ibslzapz40lfb8y5vygcs,1,23.6,41.2,2023-03-12T06:31:14.716Z,2023-03-12T06:31:17Z,4091681003,56,Back,4091681011,213,4.8,4091681005,140,25.5,4091681009,212,21.7,4091681007,141,9.4,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966273,276,1,1,27,59,18c8ibslzapz40lfb8y5vygcs,1,30,6.5,2023-03-12T06:31:17.677Z,2023-03-12T06:31:20Z,4091681093,56,Back,4091681101,213,2.2,4091681097,141,28.3,4091681099,212,18.7,4091681095,140,19.2,,,,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966353,277,1,1,28,2,18c8ibslzapz40lfb8y5vygcs,1,21.1,27.6,2023-03-12T06:31:20.237Z,2023-03-12T06:31:27Z,4091681487,213,1.4,4091681485,212,29.3,4091681479,56,Back,4091681481,140,26.2,4091681483,141,69.9,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966389,278,1,1,28,9,18c8ibslzapz40lfb8y5vygcs,1,26.5,75.4,2023-03-12T06:31:27.340Z,2023-03-12T06:31:31Z,4091681667,56,Back,4091681675,213,4.7,4091681669,140,26.1,4091681673,212,9.1,4091681671,141,62.0,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966399,279,1,1,28,13,18c8ibslzapz40lfb8y5vygcs,1,29.1,51,2023-03-12T06:31:31.533Z,2023-03-12T06:31:33Z,4091681717,212,12.7,4091681719,213,5.9,4091681715,141,44.3,4091681711,56,Back,4091681713,140,40.4,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966427,280,1,1,28,14,18c8ibslzapz40lfb8y5vygcs,1,40.4,44.3,2023-03-12T06:31:32.941Z,2023-03-12T06:31:36Z,4091681819,140,29.5,4091681817,56,Back,4091681823,212,11.7,4091681821,141,48.1,4091681825,213,2.9,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966437,281,1,1,28,18,18c8ibslzapz40lfb8y5vygcs,1,28.6,46.9,2023-03-12T06:31:36.429Z,2023-03-12T06:31:39Z,4091681875,213,0.0,4091681869,140,64.6,4091681877,1,,4091681867,56,Center,4091681873,212,37.8,4091681871,141,48.7,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966441,282,3,1,28,21,18c8ibslzapz40lfb8y5vygcs,0,61,52,2023-03-12T06:31:39.149Z,2023-03-12T06:31:42Z,4091681909,56,Center,4091682007,233,259,4091681911,286,,,,,,,,,,,,,,,,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966451,259,7,1,28,21,3lyo0vqgndy4fuzlfo5l9ql30,0,39,48,2023-03-12T06:31:39.150Z,2023-03-12T06:31:41Z,4091681985,233,282,4091681965,56,Back,4091681967,285,,,,,,,,,,,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966515,283,1,1,28,23,18c8ibslzapz40lfb8y5vygcs,1,55,50.1,2023-03-12T06:31:41.516Z,2023-03-12T07:01:34Z,4091682243,56,Center,4091683065,210,13,4091682251,213,6.1,4091682249,212,22.8,4091682245,140,76.4,4091682247,141,44.3,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2518966521,284,13,1,28,26,18c8ibslzapz40lfb8y5vygcs,1,76.4,42.1,2023-03-12T06:31:45.084Z,2023-03-12T07:01:34Z,4091682509,20,,4091683073,55,283,4091683077,102,57.0,4091683069,83,,4091682281,18,,4091683081,215,,4091682277,22,,4091683079,103,5.6,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,4091683085,231,47.3,4091683071,29,4091682283,56,4091683083,230,,,,,,,,,Center,98.4,,,,,,,,,,,,,,,,
2518966513,261,5,1,28,27,3lyo0vqgndy4fuzlfo5l9ql30,1,-1.1,43.2,2023-03-12T06:31:46.031Z,2023-03-12T06:31:47Z,4091682237,346,,4091682235,56,Back,4091682393,233,285,,,,,,,,,,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966537,285,5,1,28,27,18c8ibslzapz40lfb8y5vygcs,0,101.1,56.8,2023-03-12T06:31:46.031Z,2023-03-12T07:10:18Z,4091682363,56,Center,4091682367,346,,4091682423,233,261,,,,,,,,,,,,,,,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
