id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2530816387,473,10,1,41,6,12tyw9yomy9n5cjd5po2ajx1q,1,2.5,49.7,2023-04-09T05:44:37.966Z,2023-04-09T05:53:10Z,4175317937,56,Back,4175317933,179,,4175317931,177,,4175318657,233,310,4175317935,182,,,,,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530816383,472,52,1,41,7,12tyw9yomy9n5cjd5po2ajx1q,1,3.1,50,2023-04-09T05:44:38.976Z,2023-04-09T05:44:41Z,,,,,,,,,,,,,,,,,,,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530816429,474,1,1,41,15,12tyw9yomy9n5cjd5po2ajx1q,1,11.6,50.7,2023-04-09T05:44:46.167Z,2023-04-09T05:44:49Z,4175318171,213,1.2,4175318167,141,82.7,4175318165,140,20.1,4175318161,123,,4175318169,212,23.5,4175318163,56,Back,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530816443,475,1,1,41,18,12tyw9yomy9n5cjd5po2ajx1q,1,22.1,85.7,2023-04-09T05:44:49.190Z,2023-04-09T05:44:51Z,4175318241,213,0.3,4175318239,212,20.9,4175318237,141,94.5,4175318235,140,41.2,4175318233,56,Back,,,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530816461,476,1,1,41,19,12tyw9yomy9n5cjd5po2ajx1q,1,38.8,94.2,2023-04-09T05:44:50.982Z,2023-04-09T05:44:53Z,4175318325,212,10.1,4175318327,213,3.6,4175318321,140,30.3,4175318319,56,Back,4175318323,141,87.1,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530816471,477,1,1,41,22,12tyw9yomy9n5cjd5po2ajx1q,0,30.2,87.1,2023-04-09T05:44:53.608Z,2023-04-09T05:44:54Z,4175318367,213,0.3,4175318361,140,33.9,4175318365,212,4.1,4175318363,141,89.0,4175318357,155,,4175318359,56,Back,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530816483,478,4,1,41,23,12tyw9yomy9n5cjd5po2ajx1q,1,32.6,84.6,2023-04-09T05:44:54.677Z,2023-04-09T05:44:58Z,4175318427,10,,4175318429,56,Back,4175318431,152,,4175318491,233,311,4175318495,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530816497,311,4,1,41,23,bbt5nqwufsne7r0zfa6pvpmfa,0,67.4,15.4,2023-04-09T05:44:54.678Z,2023-04-09T05:44:59Z,4175318501,233,478,4175318475,152,,4175318477,286,,4175318471,10,,4175318473,56,Right,,,,,,,,,,9z3v28ssd5e50tt745583obth,H. Ide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530816577,479,1,1,41,30,12tyw9yomy9n5cjd5po2ajx1q,1,32.7,86,2023-04-09T05:45:01.454Z,2023-04-09T05:53:33Z,4175318893,141,69.0,4175318931,189,,4175318891,140,22.6,4175318895,212,15.7,4175318885,5,,4175318897,213,4.0,4175318887,152,,4175318889,56,Back,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530816603,480,1,1,41,34,12tyw9yomy9n5cjd5po2ajx1q,1,21.8,66.7,2023-04-09T05:45:05.751Z,2023-04-09T05:53:34Z,4175319053,141,73.3,4175319049,56,Back,4175319055,212,14.1,4175319057,213,0.3,4175319051,140,34.5,,,,,,,,,,cqxevrqcel70m41ihup6kyac5,F. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530816615,481,1,1,41,37,12tyw9yomy9n5cjd5po2ajx1q,1,35,73.6,2023-04-09T05:45:09.046Z,2023-04-09T05:45:11Z,4175319119,213,3.6,4175319115,141,63.7,4175319117,212,15.0,4175319111,56,Back,4175319113,140,22.2,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530816629,482,1,1,41,40,12tyw9yomy9n5cjd5po2ajx1q,1,21.3,64.5,2023-04-09T05:45:11.270Z,2023-04-09T05:45:13Z,4175319203,213,1.4,4175319197,140,23.1,4175319199,141,79.9,4175319201,212,10.6,4175319195,56,Back,,,,,,,,,,cqxevrqcel70m41ihup6kyac5,F. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530816651,483,1,1,41,42,12tyw9yomy9n5cjd5po2ajx1q,0,20.4,80,2023-04-09T05:45:13.557Z,2023-04-09T05:45:15Z,4175319299,141,100.0,4175319303,213,0.7,4175319297,140,37.3,4175319295,56,Back,4175319301,212,23.2,,,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530816659,312,5,1,41,44,bbt5nqwufsne7r0zfa6pvpmfa,1,61.6,-1.8,2023-04-09T05:45:15.224Z,2023-04-09T05:55:20Z,4175319337,347,,4175319335,56,Right,4175319365,233,484,,,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530816653,484,5,1,41,44,12tyw9yomy9n5cjd5po2ajx1q,0,38.4,101.8,2023-04-09T05:45:15.224Z,2023-04-09T05:45:17Z,4175319315,347,,4175319313,56,Back,4175319371,233,312,,,,,,,,,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530816729,313,1,1,41,47,bbt5nqwufsne7r0zfa6pvpmfa,1,62,0,2023-04-09T05:45:18.663Z,2023-04-09T05:53:09Z,4175319707,141,9.4,4175319709,212,24.1,4175319703,56,Right,4175319711,213,0.3,4175319705,140,83.7,4175319701,107,,4175319713,1,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530816735,314,4,1,41,50,bbt5nqwufsne7r0zfa6pvpmfa,1,84.4,8.4,2023-04-09T05:45:21.335Z,2023-04-09T05:45:43Z,4175319747,233,485,4175319735,152,,4175320191,265,,4175319733,56,Right,4175319737,286,,4175319729,13,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530816715,485,4,1,41,50,12tyw9yomy9n5cjd5po2ajx1q,0,15.6,91.6,2023-04-09T05:45:21.336Z,2023-04-09T05:45:47Z,4175320323,265,,4175319637,56,Back,4175319753,233,314,4175319639,152,,4175319641,285,,4175319633,13,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817117,315,1,1,42,46,bbt5nqwufsne7r0zfa6pvpmfa,0,82.3,12.2,2023-04-09T05:46:17.831Z,2023-04-09T05:46:19Z,4175321427,141,40.4,4175321415,2,,4175321429,212,21.6,4175321425,140,91.7,4175321421,152,,4175321417,5,,4175321419,155,,4175321431,213,1.1,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,4175321423,56,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817129,486,12,1,42,49,12tyw9yomy9n5cjd5po2ajx1q,1,7.8,61.2,2023-04-09T05:46:20.359Z,2023-04-09T05:46:36Z,4175321479,141,55.9,4175321483,213,5.8,4175321477,140,14.5,4175321475,56,Back,4175321481,212,7.9,4175321497,15,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817147,487,49,1,42,52,12tyw9yomy9n5cjd5po2ajx1q,1,15.5,73.2,2023-04-09T05:46:23.655Z,2023-04-09T05:46:23Z,,,,,,,,,,,,,,,,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817153,488,1,1,42,53,12tyw9yomy9n5cjd5po2ajx1q,0,15.5,75,2023-04-09T05:46:24.199Z,2023-04-09T05:46:25Z,4175321585,213,6.1,4175321581,141,70.9,4175321579,140,27.6,4175321577,56,Back,4175321583,212,13.0,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817165,317,49,1,42,54,bbt5nqwufsne7r0zfa6pvpmfa,1,68.3,28.6,2023-04-09T05:46:25.272Z,2023-04-09T05:46:25Z,,,,,,,,,,,,,,,,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817201,318,1,1,42,57,bbt5nqwufsne7r0zfa6pvpmfa,1,65.1,18,2023-04-09T05:46:28.551Z,2023-04-09T05:46:29Z,4175321731,213,2.2,4175321723,56,Center,4175321725,140,60.3,4175321727,141,29.1,4175321729,212,9.1,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817225,319,1,1,42,58,bbt5nqwufsne7r0zfa6pvpmfa,1,60.3,29.1,2023-04-09T05:46:29.574Z,2023-04-09T05:46:32Z,4175321843,56,Right,4175321851,213,4.4,4175321845,140,56.1,4175321847,141,6.1,4175321849,212,16.2,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817239,320,1,1,43,1,bbt5nqwufsne7r0zfa6pvpmfa,1,56.3,6.4,2023-04-09T05:46:32.758Z,2023-04-09T05:46:35Z,4175321953,212,12.6,4175321955,213,1.8,4175321951,141,24.4,4175321949,140,53.6,4175321947,56,Center,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817251,321,1,1,43,3,bbt5nqwufsne7r0zfa6pvpmfa,1,54.2,26.5,2023-04-09T05:46:35.047Z,2023-04-09T05:46:37Z,4175321999,56,Back,4175322005,212,19.3,4175322007,213,2.0,4175322001,140,47.2,4175322003,141,52.8,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817265,322,1,1,43,6,bbt5nqwufsne7r0zfa6pvpmfa,1,47,53.9,2023-04-09T05:46:37.271Z,2023-04-09T05:46:39Z,4175322059,56,Back,4175322063,141,40.9,4175322067,213,4.8,4175322061,140,48.0,4175322065,212,8.9,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817271,323,1,1,43,8,bbt5nqwufsne7r0zfa6pvpmfa,1,47.9,40.9,2023-04-09T05:46:39.607Z,2023-04-09T05:46:41Z,4175322123,213,5.3,4175322117,140,56.5,4175322121,212,15.6,4175322119,141,22.2,4175322115,56,Center,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817299,324,1,1,43,10,bbt5nqwufsne7r0zfa6pvpmfa,1,56.9,20.9,2023-04-09T05:46:41.511Z,2023-04-09T05:46:45Z,4175322315,212,25.6,4175322317,213,5.8,4175322311,140,78.1,4175322313,141,2.2,4175322309,56,Right,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817319,325,1,1,43,13,bbt5nqwufsne7r0zfa6pvpmfa,0,78.1,2.2,2023-04-09T05:46:45.063Z,2023-04-09T05:46:46Z,4175322387,56,Center,4175322389,140,87.3,4175322385,155,,4175322395,213,1.2,4175322391,141,36.1,4175322383,2,,4175322393,212,25.0,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817347,489,12,1,43,16,12tyw9yomy9n5cjd5po2ajx1q,1,12.8,57.5,2023-04-09T05:46:47.736Z,2023-04-09T05:46:51Z,4175322529,141,44.6,4175322527,140,15.3,4175322533,213,5.0,4175322525,56,Back,4175322531,212,9.2,,,,,,,,,,cqxevrqcel70m41ihup6kyac5,F. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817337,326,61,1,43,19,bbt5nqwufsne7r0zfa6pvpmfa,0,85.7,52.2,2023-04-09T05:46:50.567Z,2023-04-09T05:46:50Z,4175322479,56,Center,,,,,,,,,,,,,,,,,,,,,,9z3v28ssd5e50tt745583obth,H. Ide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817359,490,1,1,43,20,12tyw9yomy9n5cjd5po2ajx1q,0,15.3,44.6,2023-04-09T05:46:51.721Z,2023-04-09T05:46:53Z,4175322593,56,Back,4175322601,213,5.3,4175322595,140,25.9,4175322597,141,21.5,4175322591,157,,4175322603,1,,4175322599,212,19.3,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817373,327,1,1,43,22,bbt5nqwufsne7r0zfa6pvpmfa,1,73.5,82.6,2023-04-09T05:46:53.655Z,2023-04-09T05:46:55Z,4175322683,141,74.5,4175322679,56,Center,4175322691,213,3.4,4175322687,212,19.9,4175322681,140,55.3,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817385,328,1,1,43,24,bbt5nqwufsne7r0zfa6pvpmfa,1,55.3,74.5,2023-04-09T05:46:55.606Z,2023-04-09T05:46:56Z,4175322729,140,64.4,4175322727,56,Left,4175322731,141,85.4,4175322735,213,0.7,4175322733,212,12.1,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817405,329,1,1,43,25,bbt5nqwufsne7r0zfa6pvpmfa,1,64.4,85.4,2023-04-09T05:46:56.678Z,2023-04-09T05:47:00Z,4175322843,141,92.0,4175322841,140,80.6,4175322847,213,0.3,4175322845,212,17.6,4175322839,56,Left,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817429,330,1,1,43,29,bbt5nqwufsne7r0zfa6pvpmfa,1,80.8,91.7,2023-04-09T05:47:00.215Z,2023-04-09T05:47:02Z,4175322943,2,,4175322951,56,Center,4175322955,140,92.3,4175322959,212,30.1,4175322957,141,51.2,4175322947,155,,4175322961,213,5.1,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817435,491,4,1,43,31,12tyw9yomy9n5cjd5po2ajx1q,1,9.2,47.4,2023-04-09T05:47:02.566Z,2023-04-09T05:47:26Z,4175323169,13,,4175323701,294,,4175322985,285,,4175323173,152,,4175322983,56,Back,4175323193,233,332,,,,,,,cqxevrqcel70m41ihup6kyac5,F. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817475,332,4,1,43,31,bbt5nqwufsne7r0zfa6pvpmfa,0,90.8,52.6,2023-04-09T05:47:02.567Z,2023-04-09T05:47:10Z,4175323129,294,,4175323127,13,,4175323133,152,,4175323201,233,491,4175323135,286,,4175323131,56,Center,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817473,331,43,1,43,31,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-09T05:47:02.759Z,2023-04-09T05:47:10Z,4175323113,286,0,4175323177,144,44,4175323111,56,Center,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817635,492,1,1,44,8,12tyw9yomy9n5cjd5po2ajx1q,0,10,49.3,2023-04-09T05:47:39.607Z,2023-04-09T05:47:43Z,4175324147,141,4.9,4175324149,212,56.7,4175324153,1,,4175324141,152,,4175324145,140,55.7,4175324139,157,,4175324137,5,,4175324151,213,5.7,b67vtycwcw93v5z6zidzsej8p,R. Kojima,4175324143,56,,,,,,,,Right,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817643,333,1,1,44,12,bbt5nqwufsne7r0zfa6pvpmfa,0,47.8,93.3,2023-04-09T05:47:43.144Z,2023-04-09T05:47:45Z,4175324211,213,5.7,4175324203,56,Left,4175324209,212,16.9,4175324205,140,61.6,4175324207,141,80.5,4175324201,3,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817679,493,1,1,44,14,12tyw9yomy9n5cjd5po2ajx1q,0,43,9.1,2023-04-09T05:47:45.351Z,2023-04-09T05:47:58Z,4175324413,3,,4175324427,213,0.0,4175324423,141,10.1,4175324417,56,Right,4175324425,212,16.9,4175324421,140,59.1,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817687,494,4,1,44,18,12tyw9yomy9n5cjd5po2ajx1q,1,58,11.8,2023-04-09T05:47:49.399Z,2023-04-09T05:47:53Z,4175324443,13,,4175324451,286,,4175324445,294,,4175324453,233,334,4175324447,56,Right,4175324449,152,,,,,,,,3tiriwy3k68lw0zi0fj5dx49h,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817675,334,4,1,44,18,bbt5nqwufsne7r0zfa6pvpmfa,0,42,88.2,2023-04-09T05:47:49.400Z,2023-04-09T05:47:54Z,4175324395,152,,4175324397,285,,4175324391,294,,4175324389,13,,4175324459,233,494,4175324393,56,Back,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817915,335,27,1,44,45,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-09T05:48:16.760Z,2023-04-09T05:48:24Z,4175325635,233,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530817953,495,27,1,44,45,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-04-09T05:48:16.760Z,2023-04-09T05:48:24Z,4175325617,53,3tiriwy3k68lw0zi0fj5dx49h,4175325615,41,Injury,4175325643,233,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530818101,337,70,1,45,0,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-09T05:48:31.291Z,2023-04-09T05:48:49Z,4175326373,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530818071,336,28,1,45,8,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-09T05:48:39.822Z,2023-04-09T05:48:41Z,4175326187,55,335,4175326217,233,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530818067,497,28,1,45,8,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-04-09T05:48:39.822Z,2023-04-09T05:48:41Z,4175326161,55,495,4175326231,233,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530818487,338,17,1,46,6,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-09T05:49:37.437Z,2023-04-09T05:50:38Z,4175328549,184,,4175328553,283,3rmdgyzihaxsnlxud93k3oxxx,4175328547,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530818521,498,1,1,46,47,12tyw9yomy9n5cjd5po2ajx1q,1,54.4,5.2,2023-04-09T05:50:18.263Z,2023-04-09T05:50:21Z,4175328707,140,35.8,4175328709,141,7.7,4175328703,152,,4175328711,212,19.6,4175328701,5,,4175328705,56,Back,4175328713,213,3.1,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530818543,499,1,1,46,50,12tyw9yomy9n5cjd5po2ajx1q,1,36.3,15.2,2023-04-09T05:50:21.143Z,2023-04-09T05:50:25Z,4175328843,212,28.9,4175328841,141,48.7,4175328839,140,19.3,4175328845,213,2.2,4175328837,56,Back,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530818575,500,1,1,46,54,12tyw9yomy9n5cjd5po2ajx1q,1,22.5,48.7,2023-04-09T05:50:25.113Z,2023-04-09T05:50:36Z,4175328989,56,Right,4175328997,141,8.0,4175329005,1,,4175329001,212,44.8,4175329003,213,5.6,4175328985,155,,4175328993,140,56.1,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530818581,501,1,1,46,58,12tyw9yomy9n5cjd5po2ajx1q,0,60.1,2,2023-04-09T05:50:29.303Z,2023-04-09T05:50:30Z,4175329033,213,1.2,4175329021,3,,4175329025,56,Right,4175329031,212,10.2,4175329029,141,16.2,4175329027,140,63.3,,,,,,,dhqt17jw4t2yis8p6medgnluy,S. Ota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530818577,339,49,1,46,58,bbt5nqwufsne7r0zfa6pvpmfa,1,39.8,82,2023-04-09T05:50:29.705Z,2023-04-09T05:50:29Z,,,,,,,,,,,,,,,,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530818617,340,1,1,46,58,bbt5nqwufsne7r0zfa6pvpmfa,0,39.8,82,2023-04-09T05:50:29.930Z,2023-04-09T05:50:34Z,4175329171,140,73.5,4175329175,212,37.9,4175329173,141,100.0,4175329167,157,,4175329177,213,0.4,4175329179,1,,4175329169,56,Left,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530818619,341,5,1,47,2,bbt5nqwufsne7r0zfa6pvpmfa,0,66.6,101.7,2023-04-09T05:50:33.800Z,2023-04-09T05:55:20Z,4175329181,56,Left,4175329183,347,,4175329211,233,502,,,,,,,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530818615,502,5,1,47,2,12tyw9yomy9n5cjd5po2ajx1q,1,33.4,-1.7,2023-04-09T05:50:33.800Z,2023-04-09T05:50:35Z,4175329165,347,,4175329203,233,341,4175329163,56,Back,,,,,,,,,,,,,,,,dhqt17jw4t2yis8p6medgnluy,S. Ota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530818669,503,1,1,47,10,12tyw9yomy9n5cjd5po2ajx1q,1,36.1,0,2023-04-09T05:50:41.511Z,2023-04-09T05:50:42Z,4175329427,213,1.9,4175329421,140,34.0,4175329425,212,6.1,4175329417,107,,4175329419,56,Back,4175329423,141,6.7,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530818683,504,1,1,47,11,12tyw9yomy9n5cjd5po2ajx1q,1,34,6.7,2023-04-09T05:50:42.758Z,2023-04-09T05:50:45Z,4175329495,56,Back,4175329497,140,39.7,4175329499,141,2.3,4175329503,213,5.8,4175329501,212,6.7,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530818699,505,1,1,47,14,12tyw9yomy9n5cjd5po2ajx1q,1,40.4,2.3,2023-04-09T05:50:45.289Z,2023-04-09T05:50:46Z,4175329573,140,57.9,4175329575,141,8.0,4175329571,56,Right,4175329569,155,,4175329579,213,0.2,4175329577,212,18.8,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530818713,506,1,1,47,15,12tyw9yomy9n5cjd5po2ajx1q,0,57.8,7.9,2023-04-09T05:50:46.871Z,2023-04-09T05:50:48Z,4175329625,213,1.1,4175329621,141,42.1,4175329617,56,Center,4175329619,140,68.9,4175329623,212,26.0,4175329615,168,,4175329613,3,,,,,3tiriwy3k68lw0zi0fj5dx49h,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530818701,342,49,1,47,15,bbt5nqwufsne7r0zfa6pvpmfa,1,35.2,60.2,2023-04-09T05:50:47Z,2023-04-09T05:50:47Z,,,,,,,,,,,,,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530818745,343,1,1,47,17,bbt5nqwufsne7r0zfa6pvpmfa,1,33.3,58.8,2023-04-09T05:50:48.216Z,2023-04-09T05:50:52Z,4175329743,141,47.6,4175329741,140,14.5,4175329747,213,3.5,4175329745,212,21.2,4175329739,56,Back,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
