id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2537795411,471,49,2,50,36,5pol481515zvirmk6t00kerbc,1,31,72.4,2023-04-23T08:10:19.181Z,2023-04-23T08:10:19Z,,,,,,,,,,,,,,,,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537795433,472,3,2,50,39,5pol481515zvirmk6t00kerbc,1,38,76,2023-04-23T08:10:22.972Z,2023-04-23T08:10:26Z,4212436059,56,Back,4212436149,233,539,4212436061,286,,,,,,,,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537795443,539,45,2,50,39,3vfso415vj7uitnunviuzdyg3,0,62,24,2023-04-23T08:10:22.972Z,2023-04-23T08:13:20Z,4212436117,56,Center,4212436173,233,472,4212436119,285,,,,,,,,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537795485,473,1,2,50,41,5pol481515zvirmk6t00kerbc,1,36.1,72.9,2023-04-23T08:10:24.238Z,2023-04-23T08:10:29Z,4212436301,212,30.4,4212436299,141,96.8,4212436295,56,Left,4212436293,155,,4212436297,140,60.6,4212436303,213,0.6,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537795487,474,4,2,50,45,5pol481515zvirmk6t00kerbc,1,60,91.9,2023-04-23T08:10:28.302Z,2023-04-23T08:10:31Z,4212436313,13,,4212436317,56,Left,4212436321,286,,4212436315,295,,4212436401,233,540,4212436319,152,,,,,,,,1m492fb1pd8amxhgextvoonsa,D. Tono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537795491,540,4,2,50,45,3vfso415vj7uitnunviuzdyg3,0,40,8.1,2023-04-23T08:10:28.303Z,2023-04-23T08:10:31Z,4212436367,56,Back,4212436363,13,,4212436405,233,474,4212436371,285,,4212436365,295,,4212436369,152,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537795535,475,2,2,50,53,5pol481515zvirmk6t00kerbc,1,61.6,89.9,2023-04-23T08:10:36.333Z,2023-04-23T08:13:44Z,4212436573,152,,4212436577,140,89.4,4212436943,7,3h1911weob775j3n3r77gjlrd,4212436579,141,82.7,4212436587,189,,4212436575,56,Left,4212436571,5,,,,,1m492fb1pd8amxhgextvoonsa,D. Tono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537795629,542,55,2,50,53,3vfso415vj7uitnunviuzdyg3,1,8.3,56.7,2023-04-23T08:10:36.334Z,2023-04-23T08:18:47Z,,,,,,,,,,,,,,,,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537795559,476,43,2,50,57,5pol481515zvirmk6t00kerbc,1,0,0,2023-04-23T08:10:40.845Z,2023-04-23T08:10:46Z,4212436691,56,Center,4212436695,141,42.8,4212436697,212,19.9,4212436699,213,4.7,4212436693,140,91.0,4212436849,144,1,,,,,,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537795735,543,1,2,51,24,3vfso415vj7uitnunviuzdyg3,1,11.8,36.6,2023-04-23T08:11:07.323Z,2023-04-23T08:13:48Z,4212437467,213,1.9,4212437463,141,57.3,4212437457,241,,4212437465,212,14.8,4212437461,140,7.6,4212437783,189,,4212437455,5,,4212437459,56,Back,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537795745,544,1,2,51,25,3vfso415vj7uitnunviuzdyg3,1,7.6,57.3,2023-04-23T08:11:08.315Z,2023-04-23T08:11:09Z,4212437525,213,1.0,4212437513,56,Back,4212437519,141,74.4,4212437515,140,14.8,4212437523,212,13.9,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537795757,545,1,2,51,26,3vfso415vj7uitnunviuzdyg3,1,14.8,74.4,2023-04-23T08:11:09.499Z,2023-04-23T08:11:11Z,4212437575,212,11.8,4212437571,140,26.0,4212437569,56,Back,4212437577,213,6.2,4212437573,141,72.4,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537795773,546,1,2,51,27,3vfso415vj7uitnunviuzdyg3,1,26,72.4,2023-04-23T08:11:10.876Z,2023-04-23T08:11:13Z,4212437663,212,11.8,4212437659,140,15.3,4212437657,56,Back,4212437661,141,77.5,4212437665,213,2.8,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537795787,547,1,2,51,30,3vfso415vj7uitnunviuzdyg3,1,17.7,71.8,2023-04-23T08:11:13.354Z,2023-04-23T08:11:16Z,4212437723,212,31.5,4212437717,56,Back,4212437719,140,19.4,4212437721,141,25.6,4212437725,213,4.8,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537795831,548,1,2,51,36,3vfso415vj7uitnunviuzdyg3,1,22.2,30.6,2023-04-23T08:11:19.866Z,2023-04-23T08:11:21Z,4212437913,141,67.2,4212437917,213,1.7,4212437909,56,Back,4212437915,212,25.0,4212437911,140,20.2,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537795863,549,1,2,51,38,3vfso415vj7uitnunviuzdyg3,1,21.2,69.3,2023-04-23T08:11:21.531Z,2023-04-23T08:11:25Z,4212438039,213,0.7,4212438031,56,Back,4212438035,141,95.3,4212438033,140,42.0,4212438037,212,28.1,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537795867,550,50,2,51,42,3vfso415vj7uitnunviuzdyg3,1,42.2,96.4,2023-04-23T08:11:25.725Z,2023-04-23T08:14:07Z,4212438049,286,,4212438047,56,Back,4212438139,233,477,,,,,,,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537795879,477,7,2,51,42,5pol481515zvirmk6t00kerbc,1,57.8,3.6,2023-04-23T08:11:25.726Z,2023-04-23T08:11:28Z,4212438103,56,Right,4212438119,233,550,4212438105,285,,,,,,,,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537795875,551,3,2,51,43,3vfso415vj7uitnunviuzdyg3,0,42.4,96.4,2023-04-23T08:11:26.923Z,2023-04-23T08:14:21Z,4212438149,286,,4212443981,233,478,4212438081,56,Back,,,,,,,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537795883,478,7,2,51,43,5pol481515zvirmk6t00kerbc,1,57.6,3.6,2023-04-23T08:11:26.924Z,2023-04-23T08:14:20Z,4212438111,56,Right,4212443947,233,551,4212444003,167,,4212438113,285,,,,,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537795893,479,5,2,51,45,5pol481515zvirmk6t00kerbc,0,54,-1.6,2023-04-23T08:11:28.171Z,2023-04-23T08:18:48Z,4212438153,56,Right,4212438185,233,552,4212438155,347,,,,,,,,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537795889,552,5,2,51,45,3vfso415vj7uitnunviuzdyg3,1,46,101.6,2023-04-23T08:11:28.171Z,2023-04-23T08:11:29Z,4212438177,233,479,4212438129,347,,4212438127,56,Back,,,,,,,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537795979,553,1,2,51,54,3vfso415vj7uitnunviuzdyg3,1,47,100,2023-04-23T08:11:37.866Z,2023-04-23T08:12:07Z,4212438489,213,4.9,4212438485,141,94.6,4212438481,56,Back,4212438483,140,47.9,4212438479,107,,4212438487,212,4.7,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796005,555,1,2,51,56,3vfso415vj7uitnunviuzdyg3,1,52.1,92,2023-04-23T08:11:39.291Z,2023-04-23T08:12:10Z,4212438597,56,Back,4212438599,140,39.5,4212438605,212,13.6,4212438601,141,96.5,4212438609,213,2.9,,,,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796043,556,1,2,51,58,3vfso415vj7uitnunviuzdyg3,1,39.4,96.5,2023-04-23T08:11:41.675Z,2023-04-23T08:11:47Z,4212438789,1,,4212438781,140,16.2,4212438785,212,39.9,4212438783,141,50.1,4212438787,213,4.1,4212438779,56,Back,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796051,557,2,2,52,4,3vfso415vj7uitnunviuzdyg3,1,22.6,46.1,2023-04-23T08:11:47.499Z,2023-04-23T08:15:04Z,4212439047,7,1pcyox1b50pxufww0v07c5boq,4212438827,140,66.8,4212438829,141,14.1,4212439049,1,,4212438825,56,Right,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796093,480,55,2,52,4,5pol481515zvirmk6t00kerbc,1,31.9,74.2,2023-04-23T08:11:47.500Z,2023-04-23T08:18:48Z,,,,,,,,,,,,,,,,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796239,481,1,2,52,30,5pol481515zvirmk6t00kerbc,1,28.3,82,2023-04-23T08:12:13.245Z,2023-04-23T08:15:20Z,4212439627,155,,4212439637,212,58.8,4212445949,1,,4212439633,140,65.4,4212439639,213,5.4,4212439629,241,,4212439635,141,17.2,4212439631,56,Right,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,4212439625,5,,,4212445947,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796255,483,44,2,52,33,5pol481515zvirmk6t00kerbc,1,65.2,10.4,2023-04-23T08:12:16.909Z,2023-04-23T08:12:21Z,4212439809,233,560,4212439697,286,,4212439695,56,Right,,,,,,,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796277,560,44,2,52,33,3vfso415vj7uitnunviuzdyg3,0,34.8,89.6,2023-04-23T08:12:16.910Z,2023-04-23T08:12:22Z,4212439787,56,Back,4212439789,285,,4212439827,233,483,,,,,,,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796275,484,1,2,52,34,5pol481515zvirmk6t00kerbc,0,64.3,10.4,2023-04-23T08:12:17.453Z,2023-04-23T08:15:23Z,4212439773,141,22.4,4212439767,3,,4212439777,213,0.4,4212446049,168,,4212439775,212,21.1,4212439771,140,82.8,4212439769,56,Center,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796287,561,49,2,52,39,3vfso415vj7uitnunviuzdyg3,1,14.1,81.2,2023-04-23T08:12:22.588Z,2023-04-23T08:12:22Z,,,,,,,,,,,,,,,,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796295,562,1,2,52,39,3vfso415vj7uitnunviuzdyg3,1,14.1,81.2,2023-04-23T08:12:22.811Z,2023-04-23T08:12:23Z,4212439859,213,4.3,4212439857,212,24.4,4212439855,141,49.0,4212439851,56,Back,4212439853,140,3.9,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796341,563,1,2,52,40,3vfso415vj7uitnunviuzdyg3,1,3.9,49,2023-04-23T08:12:23.723Z,2023-04-23T08:12:30Z,4212440063,141,2.8,4212440067,213,5.0,4212440059,56,Back,4212440069,1,,4212440061,140,13.3,4212440065,212,32.9,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796363,564,1,2,52,46,3vfso415vj7uitnunviuzdyg3,1,11.2,5.9,2023-04-23T08:12:29.883Z,2023-04-23T08:12:33Z,4212440163,212,21.6,4212440157,56,Back,4212440159,140,21.6,4212440165,213,1.0,4212440161,141,33.3,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796367,565,1,2,52,50,3vfso415vj7uitnunviuzdyg3,0,24.3,35.5,2023-04-23T08:12:33.050Z,2023-04-23T08:12:34Z,4212440181,141,38.8,4212440177,56,Back,4212440241,236,,4212440243,233,485,4212440179,140,26.5,4212440187,213,0.8,4212440183,212,3.2,4212440247,286,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796369,485,74,2,52,50,5pol481515zvirmk6t00kerbc,1,71.7,59.1,2023-04-23T08:12:33.051Z,2023-04-23T08:18:49Z,4212440255,233,565,4212440197,285,,4212440195,56,Center,,,,,,,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796399,566,52,2,52,53,3vfso415vj7uitnunviuzdyg3,1,14.7,51.3,2023-04-23T08:12:36.059Z,2023-04-23T08:12:36Z,,,,,,,,,,,,,,,,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796429,567,1,2,52,55,3vfso415vj7uitnunviuzdyg3,1,13.8,53.1,2023-04-23T08:12:38.667Z,2023-04-23T08:12:46Z,4212440501,123,,4212440505,140,44.2,4212440511,213,0.7,4212440509,212,42.7,4212440881,1,,4212440535,287,,4212440507,141,94.7,4212440503,56,Back,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796461,568,61,2,52,56,3vfso415vj7uitnunviuzdyg3,0,44.2,94.7,2023-04-23T08:12:39.251Z,2023-04-23T08:14:52Z,4212440649,56,Back,,,,,,,,,,,,,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796441,486,49,2,52,57,5pol481515zvirmk6t00kerbc,1,54.9,5,2023-04-23T08:12:40.749Z,2023-04-23T08:12:40Z,,,,,,,,,,,,,,,,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796619,490,3,2,52,58,5pol481515zvirmk6t00kerbc,1,55.3,3,2023-04-23T08:12:41.005Z,2023-04-23T08:13:26Z,4212442269,233,576,4212441467,56,Right,4212441469,286,,,,,,,,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796769,576,45,2,52,58,3vfso415vj7uitnunviuzdyg3,0,44.7,97,2023-04-23T08:12:41.005Z,2023-04-23T08:14:58Z,4212442115,56,Back,4212442117,285,,4212442287,233,490,,,,,,,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796477,487,1,2,52,58,5pol481515zvirmk6t00kerbc,1,54.6,2.8,2023-04-23T08:12:41.485Z,2023-04-23T08:12:43Z,4212440753,141,2.8,4212440755,212,7.7,4212440751,140,61.9,4212440749,56,Right,4212440757,213,0,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796523,488,1,2,53,0,5pol481515zvirmk6t00kerbc,1,65,3.2,2023-04-23T08:12:43.725Z,2023-04-23T08:12:48Z,4212440997,212,8.0,4212440993,140,57.4,4212440999,213,3.0,4212440991,56,Right,4212440995,141,4.7,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796533,489,1,2,53,5,5pol481515zvirmk6t00kerbc,0,63.1,7.9,2023-04-23T08:12:48.525Z,2023-04-23T08:12:50Z,4212441083,213,0.4,4212441075,56,Center,4212441087,1,,4212441079,141,34.9,4212441081,212,42.2,4212441077,140,99.3,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796553,569,52,2,53,9,3vfso415vj7uitnunviuzdyg3,1,1.7,64.3,2023-04-23T08:12:52.795Z,2023-04-23T08:12:52Z,,,,,,,,,,,,,,,,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796611,570,1,2,53,16,3vfso415vj7uitnunviuzdyg3,1,12.9,53.6,2023-04-23T08:12:59.019Z,2023-04-23T08:13:02Z,4212441419,123,,4212441421,56,Back,4212441425,141,35.5,4212441429,213,5.2,4212441423,140,19.4,4212441427,212,14.1,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796621,571,1,2,53,19,3vfso415vj7uitnunviuzdyg3,1,19.8,34.8,2023-04-23T08:13:02.331Z,2023-04-23T08:13:03Z,4212441479,140,24.6,4212441483,212,19.3,4212441485,213,5.0,4212441481,141,7.4,4212441477,56,Back,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796631,572,1,2,53,20,3vfso415vj7uitnunviuzdyg3,1,24.6,7.3,2023-04-23T08:13:03.595Z,2023-04-23T08:13:05Z,4212441521,212,16.8,4212441517,140,18.7,4212441519,141,30.3,4212441523,213,1.9,4212441515,56,Back,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796669,573,1,2,53,22,3vfso415vj7uitnunviuzdyg3,1,18.7,31.8,2023-04-23T08:13:05.340Z,2023-04-23T08:13:09Z,4212441689,212,30.4,4212441687,141,76.1,4212441685,140,14.5,4212441691,213,1.7,4212441683,56,Back,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796721,574,1,2,53,26,3vfso415vj7uitnunviuzdyg3,1,17.9,75.9,2023-04-23T08:13:09.563Z,2023-04-23T08:13:15Z,4212441885,140,5.3,4212441887,141,51.9,4212441889,212,21.0,4212441883,56,Back,4212441891,213,4.0,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796745,575,1,2,53,32,3vfso415vj7uitnunviuzdyg3,0,8.6,52.1,2023-04-23T08:13:15.338Z,2023-04-23T08:13:18Z,4212442011,56,Left,4212442015,141,95.3,4212442019,213,0.6,4212442021,1,,4212442007,155,,4212442017,212,55.8,4212442013,140,53.8,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796749,491,49,2,53,35,5pol481515zvirmk6t00kerbc,1,46.3,2.9,2023-04-23T08:13:18.717Z,2023-04-23T08:13:18Z,,,,,,,,,,,,,,,,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796771,492,1,2,53,37,5pol481515zvirmk6t00kerbc,1,41.7,4,2023-04-23T08:13:20.941Z,2023-04-23T08:13:23Z,4212442127,140,33.4,4212442129,141,28.0,4212442131,212,18.5,4212442125,56,Back,4212442133,213,2.1,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796785,493,1,2,53,40,5pol481515zvirmk6t00kerbc,1,34.6,25.9,2023-04-23T08:13:22.989Z,2023-04-23T08:13:24Z,4212442183,141,25.3,4212442185,212,19.6,4212442181,140,53.3,4212442179,56,Center,4212442187,213,6.3,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796807,494,1,2,53,41,5pol481515zvirmk6t00kerbc,1,53.3,24.6,2023-04-23T08:13:24.445Z,2023-04-23T08:13:27Z,4212442301,212,16.1,4212442299,141,1.0,4212442297,140,52.0,4212442295,56,Right,4212442303,213,4.6,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796813,495,1,2,53,43,5pol481515zvirmk6t00kerbc,1,52.5,1.9,2023-04-23T08:13:26.413Z,2023-04-23T08:13:28Z,4212442337,212,4.2,4212442333,141,8.0,4212442331,140,52.3,4212442339,213,1.6,4212442329,56,Right,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796825,496,1,2,53,45,5pol481515zvirmk6t00kerbc,0,53.8,5.9,2023-04-23T08:13:28.285Z,2023-04-23T08:13:30Z,4212442393,56,Right,4212442397,141,19.8,4212442399,212,11.1,4212442401,213,1.0,4212442395,140,59.3,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796851,577,8,2,53,51,3vfso415vj7uitnunviuzdyg3,1,32.4,73.9,2023-04-23T08:13:34.460Z,2023-04-23T08:15:36Z,4212442527,56,Back,,,,,,,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796859,578,49,2,53,52,3vfso415vj7uitnunviuzdyg3,1,32.9,83.3,2023-04-23T08:13:35.628Z,2023-04-23T08:15:37Z,,,,,,,,,,,,,,,,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796869,579,1,2,53,52,3vfso415vj7uitnunviuzdyg3,1,32.9,83.3,2023-04-23T08:13:35.835Z,2023-04-23T08:15:39Z,4212442601,141,80.8,4212442605,213,3.3,4212442599,140,20.9,4212442603,212,12.7,4212442597,56,Back,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796879,580,1,2,53,53,3vfso415vj7uitnunviuzdyg3,1,20.9,80.8,2023-04-23T08:13:36.748Z,2023-04-23T08:13:38Z,4212442627,141,94.7,4212442623,56,Back,4212442629,212,13.0,4212442625,140,29.4,4212442635,213,0.8,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796887,581,1,2,53,55,3vfso415vj7uitnunviuzdyg3,1,29.4,95.1,2023-04-23T08:13:38.731Z,2023-04-23T08:13:39Z,4212442655,56,Back,4212442663,213,4.1,4212442657,140,21.3,4212442659,141,78.2,4212442661,212,14.3,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796893,582,1,2,53,56,3vfso415vj7uitnunviuzdyg3,1,21.3,78.2,2023-04-23T08:13:39.707Z,2023-04-23T08:13:41Z,4212442687,140,21.8,4212442689,141,33.0,4212442693,213,4.7,4212442685,56,Back,4212442691,212,30.7,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796903,583,1,2,53,58,3vfso415vj7uitnunviuzdyg3,1,23.3,33.6,2023-04-23T08:13:41.579Z,2023-04-23T08:13:44Z,4212442747,213,6.1,4212442741,140,35.7,4212442745,212,13.2,4212442739,56,Back,4212442743,141,30.0,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796907,584,1,2,54,1,3vfso415vj7uitnunviuzdyg3,1,34.9,30.3,2023-04-23T08:13:44.139Z,2023-04-23T08:13:45Z,4212442775,140,29.6,4212442781,213,2.1,4212442777,141,43.1,4212442779,212,10.3,4212442773,56,Back,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537796919,585,1,2,54,2,3vfso415vj7uitnunviuzdyg3,1,29.6,43.1,2023-04-23T08:13:45.563Z,2023-04-23T08:13:46Z,4212442829,141,38.0,4212442827,140,19.7,4212442831,212,11.0,4212442825,56,Back,4212442833,213,3.5,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
