id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/11/value,qualifier/17/value
2536866403,136,1,1,17,7,89wr6p2dkh7wjxtbwhtsruu02,1,63.1,12,2023-04-22T05:21:14.486Z,2023-04-22T05:21:18Z,4207488451,141,38.0,4207488449,140,73.8,4207488453,212,20.9,4207488455,213,1.0,4207488447,56,Center,,,,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866405,137,4,1,17,9,89wr6p2dkh7wjxtbwhtsruu02,1,74.8,38.9,2023-04-22T05:21:16.983Z,2023-04-22T05:21:20Z,4207488475,286,,4207488473,152,,4207488495,233,132,4207488469,295,,4207488467,13,,4207488471,56,Center,,,,,,,4ps37rz4pj6015y18vgktyynd,M. Mitsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866407,132,4,1,17,9,e90fnsgtnamze3yssxpg392eb,0,25.2,61.1,2023-04-22T05:21:16.984Z,2023-04-22T05:21:20Z,4207488483,152,,4207488485,285,,4207488477,13,,4207488481,56,Back,4207488499,233,137,4207488479,295,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866517,138,13,1,18,28,89wr6p2dkh7wjxtbwhtsruu02,1,77.3,37.6,2023-04-22T05:22:36.023Z,2023-04-22T05:56:08Z,4207489419,458,,4207489307,56,Center,4207489423,231,48.9,4207489413,85,,4207489415,102,45.2,4207489373,72,,4207489417,103,54.2,4207489303,26,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,4207489421,230,4207489305,18,,,,,,,,,,,,,,,,,,,,,,,,,,99.3,,,
2536866525,133,5,1,18,30,e90fnsgtnamze3yssxpg392eb,1,-1.2,55.2,2023-04-22T05:22:38.041Z,2023-04-22T05:22:49Z,4207489357,233,139,4207489339,346,,4207489335,56,Back,,,,,,,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866523,139,5,1,18,30,89wr6p2dkh7wjxtbwhtsruu02,0,101.2,44.8,2023-04-22T05:22:38.041Z,2023-04-22T05:22:39Z,4207489323,56,Center,4207489325,346,,4207489363,233,133,,,,,,,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866565,134,1,1,18,47,e90fnsgtnamze3yssxpg392eb,1,4.3,52.4,2023-04-22T05:22:54.879Z,2023-04-22T06:04:13Z,4207517025,189,,4207489623,212,6.7,4207489617,56,Back,4207489619,140,4.3,4207489625,213,1.6,4207489629,237,,4207489621,141,62.3,4207489615,124,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866569,135,1,1,18,48,e90fnsgtnamze3yssxpg392eb,1,4.3,62.3,2023-04-22T05:22:56.279Z,2023-04-22T05:22:58Z,4207489647,56,Back,4207489655,213,1.3,4207489651,141,93.8,4207489653,212,22.1,4207489649,140,9.4,,,,,,,,,,6w26g83j8eztacwrfa4ilvh05,M. Morishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866579,136,1,1,18,51,e90fnsgtnamze3yssxpg392eb,1,11.8,92.9,2023-04-22T05:22:58.672Z,2023-04-22T05:23:00Z,4207489687,141,97.5,4207489691,213,0.2,4207489689,212,19.4,4207489685,140,30.0,4207489683,56,Back,,,,,,,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866587,137,1,1,18,52,e90fnsgtnamze3yssxpg392eb,1,30,97.5,2023-04-22T05:23:00.216Z,2023-04-22T05:23:08Z,4207489731,140,25.5,4207489733,141,91.4,4207489735,212,6.3,4207489737,213,3.9,4207489729,56,Back,,,,,,,,,,63245yg2ywq2p2s85w4vdokd0,K. Matsuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866589,138,1,1,18,55,e90fnsgtnamze3yssxpg392eb,0,25.9,84.7,2023-04-22T05:23:02.656Z,2023-04-22T06:05:19Z,4207489747,141,89.6,4207489745,140,44.3,4207489743,56,Back,4207489751,213,0.2,4207489749,212,19.6,,,,,,,,,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866591,140,61,1,18,57,89wr6p2dkh7wjxtbwhtsruu02,1,59,18.6,2023-04-22T05:23:04.956Z,2023-04-22T05:23:05Z,4207489773,56,Right,,,,,,,,,,,,,,,,,,,,,,1dta13hd6ajv6vw1c4sxmdzvt,T. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866595,141,49,1,18,58,89wr6p2dkh7wjxtbwhtsruu02,1,37.8,30,2023-04-22T05:23:06.175Z,2023-04-22T05:23:06Z,,,,,,,,,,,,,,,,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866607,142,1,1,19,0,89wr6p2dkh7wjxtbwhtsruu02,1,36.5,33.4,2023-04-22T05:23:07.455Z,2023-04-22T05:23:10Z,4207489845,56,Back,4207489847,140,21.8,4207489853,213,2.3,4207489849,141,57.0,4207489851,212,22.3,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866619,143,1,1,19,2,89wr6p2dkh7wjxtbwhtsruu02,1,21.7,59.4,2023-04-22T05:23:10.254Z,2023-04-22T05:23:12Z,4207489921,141,73.8,4207489917,56,Back,4207489923,212,11.1,4207489925,213,1.1,4207489919,140,26.7,,,,,,,,,,6vuryavylbdnwabe4g5yvgzxl,K. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866623,144,1,1,19,6,89wr6p2dkh7wjxtbwhtsruu02,1,28.9,81.4,2023-04-22T05:23:13.423Z,2023-04-22T05:23:14Z,4207489967,140,34.5,4207489971,212,9.6,4207489969,141,92.6,4207489973,213,0.9,4207489965,56,Back,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866627,145,1,1,19,7,89wr6p2dkh7wjxtbwhtsruu02,1,34.5,92.3,2023-04-22T05:23:14.462Z,2023-04-22T05:23:17Z,4207489997,141,74.2,4207489999,212,12.5,4207489995,140,36.6,4207489993,56,Back,4207490001,213,4.9,,,,,,,,,,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866635,146,1,1,19,9,89wr6p2dkh7wjxtbwhtsruu02,1,36.7,74.1,2023-04-22T05:23:16.959Z,2023-04-22T05:23:21Z,4207490045,141,94.4,4207490043,140,63.0,4207490047,212,30.9,4207490041,56,Left,4207490049,213,0.5,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866641,147,1,1,19,13,89wr6p2dkh7wjxtbwhtsruu02,0,62.9,93.6,2023-04-22T05:23:21.008Z,2023-04-22T05:23:22Z,4207490063,140,69.0,4207490069,213,5.2,4207490061,56,Center,4207490067,212,14.0,4207490059,155,,4207490065,141,75.3,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866639,139,49,1,19,14,e90fnsgtnamze3yssxpg392eb,1,34.7,15,2023-04-22T05:23:21.752Z,2023-04-22T05:23:21Z,,,,,,,,,,,,,,,,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866649,140,1,1,19,15,e90fnsgtnamze3yssxpg392eb,1,28.6,22.8,2023-04-22T05:23:22.448Z,2023-04-22T05:23:26Z,4207490129,141,42.2,4207490127,140,5.5,4207490131,212,27.6,4207490125,56,Back,4207490133,213,2.6,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866657,141,1,1,19,19,e90fnsgtnamze3yssxpg392eb,1,4.4,34,2023-04-22T05:23:26.727Z,2023-04-22T05:23:30Z,4207490191,1,,4207490181,56,Back,4207490189,213,5.8,4207490187,212,30.7,4207490179,157,,4207490183,140,29.7,4207490185,141,11.3,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866659,142,44,1,19,23,e90fnsgtnamze3yssxpg392eb,1,26.2,11.2,2023-04-22T05:23:30.742Z,2023-04-22T05:23:33Z,4207490221,233,148,4207490199,285,,4207490197,56,Back,,,,,,,,,,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866661,148,44,1,19,23,89wr6p2dkh7wjxtbwhtsruu02,0,73.8,88.8,2023-04-22T05:23:30.743Z,2023-04-22T05:23:33Z,4207490203,56,Left,4207490227,233,142,4207490205,286,,,,,,,,,,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866663,143,1,1,19,23,e90fnsgtnamze3yssxpg392eb,0,29.7,11.3,2023-04-22T05:23:30.888Z,2023-04-22T05:23:33Z,4207490207,3,,4207490215,141,11.6,4207490217,212,9.1,4207490219,213,0.0,4207490211,56,Back,4207490213,140,38.4,4207490209,168,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866665,149,8,1,19,26,89wr6p2dkh7wjxtbwhtsruu02,1,75.1,88.7,2023-04-22T05:23:33.894Z,2023-04-22T05:23:34Z,4207490241,56,Left,,,,,,,,,,,,,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866667,150,49,1,19,27,89wr6p2dkh7wjxtbwhtsruu02,1,75.1,88.7,2023-04-22T05:23:34.367Z,2023-04-22T05:23:34Z,,,,,,,,,,,,,,,,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866675,151,1,1,19,27,89wr6p2dkh7wjxtbwhtsruu02,1,75.1,88.7,2023-04-22T05:23:34.711Z,2023-04-22T05:23:35Z,4207490263,56,Left,4207490265,140,79.4,4207490269,212,5.1,4207490267,141,92.1,4207490271,213,0.5,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866679,152,1,1,19,28,89wr6p2dkh7wjxtbwhtsruu02,1,79.5,92.4,2023-04-22T05:23:35.542Z,2023-04-22T05:23:38Z,4207490315,212,8.7,4207490317,213,4.2,4207490311,140,75.3,4207490313,141,81.4,4207490309,56,Left,,,,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866691,153,1,1,19,31,89wr6p2dkh7wjxtbwhtsruu02,1,75.1,81.7,2023-04-22T05:23:38.560Z,2023-04-22T05:24:05Z,4207490375,56,Center,4207490383,213,5.3,4207490377,140,88.9,4207490381,212,25.4,4207490379,141,51.0,4207490373,155,,,,,,,,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866693,154,1,1,19,32,89wr6p2dkh7wjxtbwhtsruu02,1,88.9,51,2023-04-22T05:23:40.239Z,2023-04-22T05:24:01Z,4207490401,140,78.7,4207490399,56,Center,4207490403,141,44.8,4207490411,156,,4207490405,212,11.5,4207490407,213,3.5,,,,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866709,155,50,1,19,34,89wr6p2dkh7wjxtbwhtsruu02,1,82.3,36.8,2023-04-22T05:23:41.646Z,2023-04-22T05:23:45Z,4207490475,286,,4207490495,233,144,4207490473,56,Center,,,,,,,,,,,,,,,,1dta13hd6ajv6vw1c4sxmdzvt,T. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866701,144,7,1,19,34,e90fnsgtnamze3yssxpg392eb,1,17.7,63.2,2023-04-22T05:23:41.647Z,2023-04-22T05:23:44Z,4207490483,233,155,4207490451,285,,4207490449,56,Back,,,,,,,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866705,145,4,1,19,35,e90fnsgtnamze3yssxpg392eb,1,18.8,66,2023-04-22T05:23:42.968Z,2023-04-22T05:23:45Z,4207490461,152,,4207490457,13,,4207490459,56,Back,4207490463,265,,4207490513,233,156,4207490465,285,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866713,156,4,1,19,35,89wr6p2dkh7wjxtbwhtsruu02,0,81.2,34,2023-04-22T05:23:42.969Z,2023-04-22T05:23:46Z,4207490505,265,,4207490503,152,,4207490507,286,,4207490501,56,Center,4207490519,233,145,4207490499,13,,,,,,,,1dta13hd6ajv6vw1c4sxmdzvt,T. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866763,146,1,1,20,2,e90fnsgtnamze3yssxpg392eb,1,19.4,68.8,2023-04-22T05:24:09.360Z,2023-04-22T05:24:12Z,4207490863,213,4.2,4207490855,56,Back,4207490853,152,,4207490861,212,21.0,4207490857,140,9.6,4207490859,141,41.8,4207490851,5,,,,,6w26g83j8eztacwrfa4ilvh05,M. Morishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866773,147,1,1,20,4,e90fnsgtnamze3yssxpg392eb,1,8.8,38.9,2023-04-22T05:24:12.080Z,2023-04-22T05:24:14Z,4207490917,212,18.8,4207490919,213,4.7,4207490911,56,Back,4207490915,141,11.3,4207490913,140,8.8,,,,,,,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866785,148,1,1,20,7,e90fnsgtnamze3yssxpg392eb,0,10.5,9.4,2023-04-22T05:24:14.689Z,2023-04-22T05:24:18Z,4207490979,141,14.3,4207490985,1,,4207490973,155,,4207490975,56,Back,4207490983,213,0.1,4207490977,140,41.8,4207490981,212,33.0,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866789,157,1,1,20,11,89wr6p2dkh7wjxtbwhtsruu02,1,63.6,87.8,2023-04-22T05:24:18.495Z,2023-04-22T05:24:19Z,4207491009,56,Left,4207491013,141,80.5,4207491011,140,67.4,4207491017,213,5.4,4207491015,212,6.4,4207491007,3,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866791,158,49,1,20,12,89wr6p2dkh7wjxtbwhtsruu02,1,67.1,80.5,2023-04-22T05:24:19.375Z,2023-04-22T05:24:19Z,,,,,,,,,,,,,,,,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866795,159,1,1,20,12,89wr6p2dkh7wjxtbwhtsruu02,1,67.1,80.5,2023-04-22T05:24:19.543Z,2023-04-22T05:24:20Z,4207491031,140,68.8,4207491033,141,88.9,4207491035,212,6.0,4207491029,56,Left,4207491037,213,1.3,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866797,149,43,1,20,12,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-04-22T05:24:20.079Z,2023-04-22T05:24:46Z,4207491045,56,Back,4207491047,285,0,4207491321,144,44,,,,,,,,,,,,,,,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866803,160,1,1,20,13,89wr6p2dkh7wjxtbwhtsruu02,1,68.8,88.9,2023-04-22T05:24:20.342Z,2023-04-22T05:24:21Z,4207491077,213,4.7,4207491069,56,Left,4207491075,212,6.3,4207491073,141,79.6,4207491071,140,68.7,,,,,,,,,,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866809,161,1,1,20,14,89wr6p2dkh7wjxtbwhtsruu02,0,68.6,78.4,2023-04-22T05:24:21.822Z,2023-04-22T05:24:24Z,4207491099,140,81.9,4207491105,213,0.3,4207491097,56,Left,4207491103,212,14.6,4207491101,141,84.7,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866807,150,8,1,20,16,e90fnsgtnamze3yssxpg392eb,1,19.2,19.1,2023-04-22T05:24:23.831Z,2023-04-22T05:24:23Z,4207491095,56,Back,,,,,,,,,,,,,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866819,162,1,1,20,19,89wr6p2dkh7wjxtbwhtsruu02,0,97.5,74.5,2023-04-22T05:24:26.582Z,2023-04-22T05:24:30Z,4207491135,140,92.3,4207491137,141,64.2,4207491141,213,4.1,4207491139,212,8.9,4207491169,195,,4207491133,56,Center,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866817,151,8,1,20,19,e90fnsgtnamze3yssxpg392eb,1,9.6,34.8,2023-04-22T05:24:27.216Z,2023-04-22T05:24:27Z,4207491131,56,Back,,,,,,,,,,,,,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866825,152,52,1,20,22,e90fnsgtnamze3yssxpg392eb,1,4.1,44.5,2023-04-22T05:24:30.280Z,2023-04-22T05:24:30Z,,,,,,,,,,,,,,,,,,,,,,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866829,153,1,1,20,25,e90fnsgtnamze3yssxpg392eb,1,13.6,40.6,2023-04-22T05:24:32.648Z,2023-04-22T05:24:34Z,4207491187,56,Back,4207491189,140,20.7,4207491191,141,10.4,4207491185,123,,4207491195,213,5.1,4207491193,212,21.8,,,,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866831,154,1,1,20,27,e90fnsgtnamze3yssxpg392eb,1,21.5,8.6,2023-04-22T05:24:34.687Z,2023-04-22T05:24:38Z,4207491219,140,41.4,4207491225,213,6.2,4207491221,141,6.1,4207491223,212,21.0,4207491217,56,Back,,,,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866841,155,1,1,20,31,e90fnsgtnamze3yssxpg392eb,1,56.3,4.9,2023-04-22T05:24:38.312Z,2023-04-22T05:24:43Z,4207491283,140,66.3,4207491289,213,0.9,4207491281,56,Center,4207491287,212,17.9,4207491285,141,26.2,,,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866845,156,3,1,20,36,e90fnsgtnamze3yssxpg392eb,1,75.9,20.8,2023-04-22T05:24:43.728Z,2023-04-22T05:24:46Z,4207491309,56,Right,4207491311,286,,4207491323,233,163,,,,,,,,,,,,,,,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866843,163,45,1,20,36,89wr6p2dkh7wjxtbwhtsruu02,0,24.1,79.2,2023-04-22T05:24:43.728Z,2023-04-22T05:24:46Z,4207491297,56,Back,4207491327,233,156,4207491299,285,,,,,,,,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866847,157,1,1,20,38,e90fnsgtnamze3yssxpg392eb,0,95.9,21.6,2023-04-22T05:24:46.032Z,2023-04-22T05:24:49Z,4207491343,213,1.6,4207491371,233,164,4207491337,140,95.9,4207491339,141,25.9,4207491331,2,,4207491369,236,,4207491335,56,Center,4207491341,212,2.9,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,4207491375,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866853,164,12,1,20,38,89wr6p2dkh7wjxtbwhtsruu02,1,8.4,73.2,2023-04-22T05:24:46.132Z,2023-04-22T05:24:50Z,4207491357,56,Back,4207491381,233,157,4207491355,185,,,,,,,,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866857,158,61,1,20,39,e90fnsgtnamze3yssxpg392eb,1,95.9,25.9,2023-04-22T05:24:46.992Z,2023-04-22T05:24:54Z,4207491397,56,Center,,,,,,,,,,,,,,,,,,,,,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866871,159,5,1,20,40,e90fnsgtnamze3yssxpg392eb,0,100.7,25.2,2023-04-22T05:24:48.048Z,2023-04-22T05:24:56Z,4207491433,56,Center,4207491435,346,,4207491453,233,165,,,,,,,,,,,,,,,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866865,165,5,1,20,40,89wr6p2dkh7wjxtbwhtsruu02,1,-0.7,74.8,2023-04-22T05:24:48.048Z,2023-04-22T05:25:01Z,4207491423,346,,4207491421,56,Back,4207491445,233,159,,,,,,,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866903,166,1,1,20,58,89wr6p2dkh7wjxtbwhtsruu02,1,4.5,50.7,2023-04-22T05:25:05.831Z,2023-04-22T05:25:08Z,4207491649,141,88.9,4207491653,213,0.7,4207491641,124,,4207491655,1,,4207491647,140,32.8,4207491643,155,,4207491651,212,39.5,4207491659,74,,6vuryavylbdnwabe4g5yvgzxl,K. Osako,,4207491645,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,Back,,,
2536866907,167,1,1,21,0,89wr6p2dkh7wjxtbwhtsruu02,0,32.9,90.2,2023-04-22T05:25:07.991Z,2023-04-22T05:25:08Z,4207491675,140,37.6,4207491673,56,Back,4207491677,141,88.0,4207491681,213,6.0,4207491679,212,5.2,4207491671,3,,,,,,,,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866909,160,1,1,21,1,e90fnsgtnamze3yssxpg392eb,1,58.1,6.5,2023-04-22T05:25:08.568Z,2023-04-22T05:25:10Z,4207491693,141,10.4,4207491689,56,Right,4207491691,140,69.5,4207491697,213,0.2,4207491695,212,12.3,4207491687,3,,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866913,161,49,1,21,2,e90fnsgtnamze3yssxpg392eb,1,70.6,7.3,2023-04-22T05:25:10.032Z,2023-04-22T05:25:10Z,,,,,,,,,,,,,,,,,,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866919,162,1,1,21,3,e90fnsgtnamze3yssxpg392eb,1,72.5,6.4,2023-04-22T05:25:10.623Z,2023-04-22T05:25:12Z,4207491725,56,Right,4207491733,213,3.4,4207491727,140,61.7,4207491731,212,11.6,4207491729,141,2.6,,,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866925,163,1,1,21,5,e90fnsgtnamze3yssxpg392eb,1,61.7,3.7,2023-04-22T05:25:12.464Z,2023-04-22T05:25:14Z,4207491755,140,52.5,4207491753,56,Right,4207491761,213,2.8,4207491757,141,8.2,4207491759,212,10.1,,,,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866927,164,1,1,21,6,e90fnsgtnamze3yssxpg392eb,1,52.3,8,2023-04-22T05:25:14.088Z,2023-04-22T05:25:15Z,4207491771,141,3.2,4207491767,56,Right,4207491773,212,8.5,4207491769,140,59.8,4207491775,213,5.9,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866935,165,1,1,21,8,e90fnsgtnamze3yssxpg392eb,1,59.1,5.2,2023-04-22T05:25:15.351Z,2023-04-22T05:25:17Z,4207491805,56,Center,4207491813,213,1.6,4207491807,140,58.2,4207491811,212,14.2,4207491809,141,26.1,,,,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536866939,166,1,1,21,9,e90fnsgtnamze3yssxpg392eb,0,58.2,26.1,2023-04-22T05:25:17.152Z,2023-04-22T05:25:19Z,4207491833,141,19.1,4207491831,140,72.2,4207491837,213,6.0,4207491829,56,Right,4207491835,212,15.5,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
