id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/17/value
2544926067,426,49,2,50,0,9s2g5k3dlmfii452t8edaeozh,1,46.9,86.8,2023-05-07T06:11:10.740Z,2023-05-07T06:11:11Z,,,,,,,,,,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926071,427,1,2,50,1,9s2g5k3dlmfii452t8edaeozh,0,46.9,86.8,2023-05-07T06:11:11.141Z,2023-05-11T16:25:43Z,4257389529,213,0.6,4257389527,212,19.2,4257389521,56,Left,4257389525,141,100.0,4257389523,140,62.3,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926083,397,5,2,50,1,90cc40yau7yv6n8r4xs361ofd,1,30.2,-2,2023-05-07T06:11:11.720Z,2023-05-07T06:13:05Z,4257389605,56,Back,4257389607,347,,4257389613,233,428,,,,,,,,,,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926073,428,5,2,50,1,9s2g5k3dlmfii452t8edaeozh,0,69.8,102,2023-05-07T06:11:11.720Z,2023-05-07T06:11:16Z,4257389635,233,397,4257389537,347,,4257389535,56,Left,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926153,398,1,2,50,13,90cc40yau7yv6n8r4xs361ofd,1,37.2,0,2023-05-07T06:11:23.151Z,2023-05-07T06:11:25Z,4257389941,213,0.5,4257389935,140,52.2,4257389931,107,,4257389937,141,10.9,4257389939,212,17.9,4257389933,56,Right,,,,,,,a1c22m80hq868xo8ekebeh39x,R. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926163,399,1,2,50,15,90cc40yau7yv6n8r4xs361ofd,1,56.2,13.1,2023-05-07T06:11:25.311Z,2023-05-07T06:11:26Z,4257389995,140,64.0,4257389997,141,14.0,4257389999,212,8.2,4257390001,213,0.1,4257389993,56,Right,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926169,400,1,2,50,16,90cc40yau7yv6n8r4xs361ofd,1,64.2,14,2023-05-07T06:11:26.319Z,2023-05-07T06:11:27Z,4257390043,140,63.9,4257390039,56,Center,4257390051,213,1.6,4257390047,141,22.8,4257390049,212,6.0,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926201,401,1,2,50,17,90cc40yau7yv6n8r4xs361ofd,1,64.4,30.4,2023-05-07T06:11:27.695Z,2023-05-07T06:11:31Z,4257390189,140,69.2,4257390195,213,1.4,4257390193,212,33.4,4257390187,56,Left,4257390191,141,79.0,4257390197,1,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926217,402,1,2,50,21,90cc40yau7yv6n8r4xs361ofd,0,69.6,77.9,2023-05-07T06:11:31.407Z,2023-05-11T16:26:05Z,4257390263,141,56.3,4268664087,72,,4268664085,224,,4268663939,2,,4257390257,56,Center,4257390255,155,,4257390265,212,23.2,4257390261,140,86.7,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,4257390267,213,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926231,429,12,2,50,22,9s2g5k3dlmfii452t8edaeozh,1,13.7,34.9,2023-05-07T06:11:32.570Z,2023-05-11T16:26:08Z,4257390327,56,Back,4257390329,140,7.0,4257390341,15,,4257390331,141,53.0,4257390335,213,2.1,4257390333,212,14.2,,,,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544927417,429,61,2,50,23,90cc40yau7yv6n8r4xs361ofd,1,91.3,44.1,2023-05-07T06:11:33.759Z,2023-05-11T16:26:20Z,4257397153,56,Center,,,,,,,,,,,,,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926249,430,12,2,50,24,9s2g5k3dlmfii452t8edaeozh,1,4.3,43.7,2023-05-07T06:11:34.674Z,2023-05-11T16:27:25Z,4257390419,141,47.6,4257390421,212,28.0,4257390423,213,0.1,4257390415,56,Back,4257390417,140,30.8,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926255,403,43,2,50,26,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-05-07T06:11:35.945Z,2023-05-11T16:28:03Z,4268668147,144,1,4257390463,141,49.7,4257390469,1,0,4257390457,157,0,4257390461,140,66.5,4257390465,212,3.6,4257390467,213,5.4,4257390459,56,Center,9d46sx7as05co7z0b91b1fpx,R. Harakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547041351,848,61,2,50,26,9s2g5k3dlmfii452t8edaeozh,1,31.3,49.9,2023-05-07T06:11:36.014Z,2023-05-11T16:28:38Z,4268668897,56,Back,,,,,,,,,,,,,,,,,,,,,,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926251,431,44,2,50,27,9s2g5k3dlmfii452t8edaeozh,1,35.4,50,2023-05-07T06:11:36.925Z,2023-05-11T16:27:27Z,4257390431,285,,4257390523,233,404,4257390429,56,Back,,,,,,,,,,,,,,,,2gwfsjoj9diiuxr1kdga93mc5,Arthur Caíke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926265,404,44,2,50,27,90cc40yau7yv6n8r4xs361ofd,0,64.6,50,2023-05-07T06:11:36.926Z,2023-05-11T16:27:28Z,4257390509,56,Center,4257390531,233,431,4257390511,286,,,,,,,,,,,,,,,,,9d46sx7as05co7z0b91b1fpx,R. Harakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926253,432,1,2,50,28,9s2g5k3dlmfii452t8edaeozh,0,37.4,50,2023-05-07T06:11:38.394Z,2023-05-11T16:28:56Z,4257390443,212,8.1,4257390445,213,5.8,4257390441,141,44.3,4257390435,3,,4257390437,56,Back,4257390439,140,44.2,,,,,,,2gwfsjoj9diiuxr1kdga93mc5,Arthur Caíke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926283,405,44,2,50,29,90cc40yau7yv6n8r4xs361ofd,1,65.2,52.6,2023-05-07T06:11:38.942Z,2023-05-11T16:29:03Z,4257390623,233,433,4257390593,286,,4257390591,56,Center,,,,,,,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926267,433,44,2,50,29,9s2g5k3dlmfii452t8edaeozh,0,34.8,47.4,2023-05-07T06:11:38.943Z,2023-05-11T16:29:04Z,4257390513,56,Back,4257390515,285,,4257390633,233,405,,,,,,,,,,,,,,,,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926291,406,1,2,50,30,90cc40yau7yv6n8r4xs361ofd,0,61.7,53.4,2023-05-07T06:11:40.462Z,2023-05-07T06:19:05Z,4257390643,3,,4257390653,213,1.0,4257390647,140,67.2,4257390645,56,Center,4257390649,141,65.7,4257390651,212,10.2,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926277,434,1,2,50,32,9s2g5k3dlmfii452t8edaeozh,1,35.9,38.9,2023-05-07T06:11:42.029Z,2023-05-11T16:29:27Z,4257390565,141,45.4,4257390561,56,Back,4257390567,212,8.8,4257390569,213,0.5,4257390563,140,43.1,,,,,,,,,,22ad41qtjnxsdo3piosg6mn6d,S. Doi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926279,435,61,2,50,33,9s2g5k3dlmfii452t8edaeozh,1,43.1,45.4,2023-05-07T06:11:43.099Z,2023-05-11T16:29:29Z,4257390573,56,Back,,,,,,,,,,,,,,,,,,,,,,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926305,407,1,2,50,34,90cc40yau7yv6n8r4xs361ofd,1,51.8,56.7,2023-05-07T06:11:43.959Z,2023-05-11T16:29:36Z,4257390705,212,9.9,4257390701,140,58.5,4257390707,213,0.8,4257390703,141,67.0,4257390699,56,Center,4257390697,3,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544928375,453,1,2,50,36,90cc40yau7yv6n8r4xs361ofd,0,59.3,87.2,2023-05-07T06:11:46.181Z,2023-05-07T06:18:53Z,4257402137,213,5.8,4257402131,140,64.2,4257402135,212,5.8,4257402133,141,83.3,4257402129,56,Left,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926301,436,49,2,50,37,9s2g5k3dlmfii452t8edaeozh,1,39.2,27.9,2023-05-07T06:11:47.017Z,2023-05-11T16:29:54Z,,,,,,,,,,,,,,,,,,,,,,,,,2gwfsjoj9diiuxr1kdga93mc5,Arthur Caíke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926311,437,1,2,50,38,9s2g5k3dlmfii452t8edaeozh,1,39.2,27.9,2023-05-07T06:11:48.202Z,2023-05-11T16:29:55Z,4257390737,213,3.7,4257390735,212,13.3,4257390733,141,17.3,4257390731,140,28.5,4257390729,56,Back,,,,,,,,,,2gwfsjoj9diiuxr1kdga93mc5,Arthur Caíke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926319,438,1,2,50,39,9s2g5k3dlmfii452t8edaeozh,0,28.5,17.3,2023-05-07T06:11:49.205Z,2023-05-11T16:29:57Z,4257390773,140,58.5,4257390781,213,0.2,4257390775,141,27.9,4257390769,157,,4257390771,56,Center,4257390779,212,32.3,4257390783,1,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926343,408,1,2,50,40,90cc40yau7yv6n8r4xs361ofd,0,45.8,67.9,2023-05-07T06:11:50.239Z,2023-05-07T06:11:55Z,4257390899,213,6.1,4257390889,3,,4257390895,141,62.3,4257390891,56,Center,4257390893,140,65.3,4257390897,212,20.8,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926349,439,1,2,50,45,9s2g5k3dlmfii452t8edaeozh,1,35.7,39.4,2023-05-07T06:11:55.462Z,2023-05-07T06:11:56Z,4257390923,212,8.2,4257390917,56,Back,4257390925,213,4.2,4257390921,141,28.9,4257390919,140,31.8,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926365,440,1,2,50,46,9s2g5k3dlmfii452t8edaeozh,1,31.8,28.9,2023-05-07T06:11:56.132Z,2023-05-07T06:11:58Z,4257391003,140,27.0,4257391005,141,43.7,4257391001,56,Back,4257391007,212,11.3,4257391009,213,2.0,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926395,441,1,2,50,48,9s2g5k3dlmfii452t8edaeozh,0,26.6,33.6,2023-05-07T06:11:58.582Z,2023-05-07T06:15:24Z,4257391149,155,,4257391161,1,,4257391159,213,6.2,4257391157,212,78.1,4257391155,141,19.2,4257391153,140,100.0,4257391151,56,Right,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926427,442,43,2,50,56,9s2g5k3dlmfii452t8edaeozh,1,0,0,2023-05-07T06:12:06.113Z,2023-05-07T06:15:18Z,4257397031,144,61,4257391309,56,Right,,,,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926507,410,56,2,50,57,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-05-07T06:12:07.768Z,2023-05-07T06:12:31Z,4257391697,56,Back,,,,,,,,,,,,,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926419,409,5,2,50,58,90cc40yau7yv6n8r4xs361ofd,1,-0.6,78.2,2023-05-07T06:12:07.959Z,2023-05-07T06:12:27Z,4257391385,233,443,4257391267,56,Back,4257391269,346,,,,,,,,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926435,443,5,2,50,58,9s2g5k3dlmfii452t8edaeozh,0,100.6,21.8,2023-05-07T06:12:07.959Z,2023-05-07T06:13:05Z,4257391399,233,409,4257391331,56,Center,4257391333,346,,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926707,411,1,2,51,36,90cc40yau7yv6n8r4xs361ofd,0,5,41.2,2023-05-07T06:12:46.526Z,2023-05-11T16:30:29Z,4257392747,140,58.0,4257392745,56,Center,4257392749,141,28.8,4257392751,212,56.3,4257392755,1,,4257392757,74,,4268673755,155,,4257392743,124,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,4257392753,213,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926711,444,44,2,51,40,9s2g5k3dlmfii452t8edaeozh,1,41.2,75,2023-05-07T06:12:50.440Z,2023-05-07T06:12:52Z,4257392777,285,,4257392775,56,Back,4257392809,233,412,,,,,,,,,,,,,,,,2gwfsjoj9diiuxr1kdga93mc5,Arthur Caíke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926713,412,44,2,51,40,90cc40yau7yv6n8r4xs361ofd,0,58.8,25,2023-05-07T06:12:50.441Z,2023-05-07T06:12:52Z,4257392785,286,,4257392855,233,444,4257392783,56,Center,,,,,,,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926729,445,1,2,51,41,9s2g5k3dlmfii452t8edaeozh,1,40.1,80.5,2023-05-07T06:12:50.994Z,2023-05-07T06:12:52Z,4257392873,56,Center,4257392881,213,5.6,4257392877,141,56.9,4257392875,140,59.9,4257392867,3,,4257392879,212,26.3,,,,,,,2gwfsjoj9diiuxr1kdga93mc5,Arthur Caíke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926733,446,1,2,51,42,9s2g5k3dlmfii452t8edaeozh,0,61.7,55.4,2023-05-07T06:12:52.282Z,2023-05-07T06:12:53Z,4257392899,56,Center,4257392901,140,71.5,4257392905,212,10.9,4257392903,141,60.5,4257392897,3,,4257392907,213,0.3,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926737,413,43,2,51,43,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-05-07T06:12:53.806Z,2023-05-11T16:30:56Z,4268674499,144,49,,,,,,,,,,,,,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926761,414,1,2,51,44,90cc40yau7yv6n8r4xs361ofd,0,33.2,41.8,2023-05-07T06:12:54.238Z,2023-05-07T06:12:57Z,4257393081,157,,4257393085,140,38.5,4257393093,1,,4257393087,141,85.9,4257393089,212,30.5,4257393083,56,Back,4257393091,213,1.4,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926765,447,49,2,51,47,9s2g5k3dlmfii452t8edaeozh,1,60.6,14.9,2023-05-07T06:12:57.254Z,2023-05-11T16:31:03Z,,,,,,,,,,,,,,,,,,,,,,,,,22ad41qtjnxsdo3piosg6mn6d,S. Doi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926769,448,1,2,51,48,9s2g5k3dlmfii452t8edaeozh,1,60.6,14.9,2023-05-07T06:12:58.391Z,2023-05-07T06:15:38Z,4257393159,213,3.5,4257393151,56,Right,4257393155,141,9.2,4257393153,140,51.8,4257393157,212,10.0,,,,,,,,,,22ad41qtjnxsdo3piosg6mn6d,S. Doi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926789,449,2,2,51,49,9s2g5k3dlmfii452t8edaeozh,1,51.8,9.2,2023-05-07T06:12:59.493Z,2023-05-11T16:31:19Z,4257393255,140,79.9,4257393251,7,51xel26o3uzvjdbcywcunmu3t,4257393253,56,Right,4257393257,141,11.4,,,,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926801,415,55,2,51,49,90cc40yau7yv6n8r4xs361ofd,1,22.8,87.4,2023-05-07T06:12:59.494Z,2023-05-11T16:31:23Z,4257398283,189,,,,,,,,,,,,,,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926955,416,1,2,52,24,90cc40yau7yv6n8r4xs361ofd,0,19.9,86.2,2023-05-07T06:13:33.973Z,2023-05-11T16:31:52Z,4268675737,155,,4257394305,5,,4257394309,241,,4257394311,56,Center,4257394315,141,40.7,4257394317,212,58.0,4257394319,213,5.7,4257394321,1,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,4257394313,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926961,450,8,2,52,26,9s2g5k3dlmfii452t8edaeozh,1,33.3,67.2,2023-05-07T06:13:36.686Z,2023-05-11T16:32:06Z,4268676311,383,,4257394359,56,Back,4268676205,15,,,,,,,,,,,,,,,,,2gwfsjoj9diiuxr1kdga93mc5,Arthur Caíke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926977,417,1,2,52,30,90cc40yau7yv6n8r4xs361ofd,0,54.7,14.9,2023-05-07T06:13:40.046Z,2023-05-07T06:15:01Z,4257394449,213,5.9,4257394441,56,Right,4257394445,141,8.0,4257394443,140,67.3,4257394447,212,14.0,,,,,,,,,,a1c22m80hq868xo8ekebeh39x,R. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926981,451,49,2,52,32,9s2g5k3dlmfii452t8edaeozh,1,29.7,93.5,2023-05-07T06:13:42.205Z,2023-05-07T06:13:42Z,,,,,,,,,,,,,,,,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926985,452,1,2,52,33,9s2g5k3dlmfii452t8edaeozh,0,29.9,95.4,2023-05-07T06:13:42.990Z,2023-05-07T06:13:43Z,4257394465,56,Back,4257394467,140,39.8,4257394469,141,86.5,4257394473,213,5.8,4257394471,212,12.0,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926991,418,49,2,52,34,90cc40yau7yv6n8r4xs361ofd,1,59,9.5,2023-05-07T06:13:44.429Z,2023-05-07T06:13:44Z,,,,,,,,,,,,,,,,,,,,,,,,,a1c22m80hq868xo8ekebeh39x,R. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926995,419,50,2,52,35,90cc40yau7yv6n8r4xs361ofd,1,59.8,11.4,2023-05-07T06:13:45.087Z,2023-05-07T06:13:46Z,4257394521,286,,4257394519,56,Right,4257394537,233,453,,,,,,,,,,,,,,,,a1c22m80hq868xo8ekebeh39x,R. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544926997,453,7,2,52,35,9s2g5k3dlmfii452t8edaeozh,0,40.2,88.6,2023-05-07T06:13:45.088Z,2023-05-11T16:32:23Z,4257394527,56,Back,4257394529,285,,4257394531,233,419,4268676801,383,,,,,,,,,,,,,,2gwfsjoj9diiuxr1kdga93mc5,Arthur Caíke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544927011,420,1,2,52,37,90cc40yau7yv6n8r4xs361ofd,0,57.7,6.8,2023-05-07T06:13:47.342Z,2023-05-07T06:13:49Z,4257394613,213,0.2,4257394603,56,Right,4257394611,212,17.8,4257394605,140,74.4,4257394601,155,,4257394607,141,11.6,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544927015,454,49,2,52,40,9s2g5k3dlmfii452t8edaeozh,1,25,87.8,2023-05-07T06:13:50.315Z,2023-05-07T06:13:50Z,,,,,,,,,,,,,,,,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544927041,455,1,2,52,41,9s2g5k3dlmfii452t8edaeozh,1,25,87.8,2023-05-07T06:13:50.916Z,2023-05-07T06:13:56Z,4257394739,56,Back,4257394737,155,,4257394745,212,20.2,4257394741,140,43.5,4257394743,141,79.7,4257394747,213,6.0,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544927045,421,45,2,52,46,90cc40yau7yv6n8r4xs361ofd,0,41.6,9.6,2023-05-07T06:13:56.211Z,2023-05-07T06:14:01Z,4257394867,233,456,4257394765,56,Back,4257394767,285,,,,,,,,,,,,,,,,,a1c22m80hq868xo8ekebeh39x,R. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544927061,456,3,2,52,46,9s2g5k3dlmfii452t8edaeozh,1,58.4,90.4,2023-05-07T06:13:56.211Z,2023-05-11T16:32:39Z,4257394847,56,Left,4268677167,465,,4257394851,286,,4257394857,233,421,,,,,,,,,,,,,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544927069,457,3,2,52,51,9s2g5k3dlmfii452t8edaeozh,0,81.6,84.7,2023-05-07T06:14:00.901Z,2023-05-11T16:32:47Z,4268677355,464,,4257394879,56,Left,4257394933,233,422,4257394881,286,,,,,,,,,,,,,,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544927073,422,7,2,52,51,90cc40yau7yv6n8r4xs361ofd,0,18.4,15.3,2023-05-07T06:14:00.902Z,2023-05-11T16:32:52Z,4257394895,56,Back,4257394907,233,457,4257394897,285,,4268677477,383,,,,,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544927101,458,1,2,52,54,9s2g5k3dlmfii452t8edaeozh,1,72.9,87.1,2023-05-07T06:14:04.275Z,2023-05-07T06:14:07Z,4257395057,213,2.0,4257395055,212,6.0,4257395051,140,70.4,4257395053,141,95.0,4257395049,56,Left,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544927107,459,1,2,52,57,9s2g5k3dlmfii452t8edaeozh,0,85.1,94.8,2023-05-07T06:14:07.273Z,2023-05-11T16:33:02Z,4257395097,140,88.6,4268677803,72,,4257395095,56,Center,4257395091,2,,4257395099,141,67.8,4257395103,213,4.9,4257395093,155,,4268677801,224,,12lc6edtue24savqtmbkyu7rp,K. Anzai,4257395101,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544927145,423,12,2,52,59,90cc40yau7yv6n8r4xs361ofd,1,15.8,37.4,2023-05-07T06:14:09.278Z,2023-05-07T06:14:18Z,4257395365,140,55.0,4257395363,56,Center,4257395367,141,32.1,4257395371,213,6.2,4257395369,212,41.3,,,,,,,,,,9d46sx7as05co7z0b91b1fpx,R. Harakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544927135,460,1,2,53,4,9s2g5k3dlmfii452t8edaeozh,0,45,79.7,2023-05-07T06:14:14.789Z,2023-05-07T06:14:17Z,4257395277,1,,4257395275,213,0.2,4257395269,140,81.0,4257395271,141,92.3,4257395267,56,Left,4257395265,155,,4257395273,212,38.8,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544927149,424,49,2,53,6,90cc40yau7yv6n8r4xs361ofd,1,25.2,9.4,2023-05-07T06:14:16.781Z,2023-05-11T16:33:17Z,,,,,,,,,,,,,,,,,,,,,,,,,a1c22m80hq868xo8ekebeh39x,R. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544927151,425,1,2,53,7,90cc40yau7yv6n8r4xs361ofd,0,25.2,9.4,2023-05-07T06:14:17.007Z,2023-05-11T16:33:19Z,4257395389,56,Back,4257395399,1,,4257395397,213,0.1,4257395387,157,,4257395395,212,9.6,4257395393,141,10.6,4257395391,140,34.3,,,,a1c22m80hq868xo8ekebeh39x,R. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544927157,461,49,2,53,8,9s2g5k3dlmfii452t8edaeozh,1,62.6,87.2,2023-05-07T06:14:18.329Z,2023-05-11T16:33:23Z,,,,,,,,,,,,,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
