id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/14/value
2521290387,234,1,1,20,5,27o8mdqno6jslcjb709sxjwyy,1,66.4,73,2023-03-18T06:24:14.523Z,2023-03-18T06:24:16Z,4104005345,212,13.1,4104005339,56,Center,4104005343,141,75.7,4104005347,213,3.0,4104005341,140,54.0,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290401,235,1,1,20,7,27o8mdqno6jslcjb709sxjwyy,1,55.4,72.4,2023-03-18T06:24:15.947Z,2023-03-18T06:24:19Z,4104005431,140,64.7,4104005435,212,12.3,4104005429,56,Center,4104005437,213,5.6,4104005433,141,61.5,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290407,236,1,1,20,11,27o8mdqno6jslcjb709sxjwyy,1,64.7,63.7,2023-03-18T06:24:19.674Z,2023-03-18T06:24:21Z,4104005473,212,8.9,4104005467,56,Center,4104005469,140,58.1,4104005475,213,2.5,4104005471,141,72.0,,,,,,,,,,b2p16gbvq5gqeiuv8hmbu5nxm,S. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290415,237,1,1,20,12,27o8mdqno6jslcjb709sxjwyy,1,58.1,72,2023-03-18T06:24:20.875Z,2023-03-18T06:24:23Z,4104005521,141,92.9,4104005517,56,Left,4104005523,212,17.6,4104005525,213,0.9,4104005519,140,68.0,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290443,238,1,1,20,14,27o8mdqno6jslcjb709sxjwyy,1,68.2,92.9,2023-03-18T06:24:23.250Z,2023-03-18T06:24:30Z,4104005749,213,5.3,4104005745,141,80.6,4104005743,140,74.1,4104005747,212,10.4,4104005741,56,Left,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290451,239,1,1,20,21,27o8mdqno6jslcjb709sxjwyy,0,92.7,91.2,2023-03-18T06:24:30.107Z,2023-03-23T11:23:15Z,4117173147,72,,4104005803,212,14.2,4117173143,225,,4104005805,213,4.8,4117173145,386,,4104005799,140,94.3,4104005801,141,70.5,4104005797,56,Center,3glv4ddtgmm6ghdpqmcgr1j6y,F. Honda,4104005793,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290457,187,61,1,20,23,bbt5nqwufsne7r0zfa6pvpmfa,1,8.4,32.1,2023-03-18T06:24:31.638Z,2023-03-18T06:24:31Z,4104005831,56,Back,,,,,,,,,,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290465,188,49,1,20,24,bbt5nqwufsne7r0zfa6pvpmfa,1,8.5,15.8,2023-03-18T06:24:33.525Z,2023-03-18T06:24:33Z,,,,,,,,,,,,,,,,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290481,189,1,1,20,25,bbt5nqwufsne7r0zfa6pvpmfa,0,8.5,15.8,2023-03-18T06:24:33.973Z,2023-03-18T06:24:37Z,4104005981,140,52.6,4104005977,155,,4104005979,56,Center,4104005987,213,0.1,4104005983,141,22.5,4104005989,1,,4104005985,212,46.5,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290487,240,44,1,20,27,27o8mdqno6jslcjb709sxjwyy,1,47.4,75.2,2023-03-18T06:24:36.292Z,2023-03-18T06:24:37Z,4104006003,285,,4104006001,56,Back,4104006009,233,190,,,,,,,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290485,190,44,1,20,27,bbt5nqwufsne7r0zfa6pvpmfa,0,52.6,24.8,2023-03-18T06:24:36.293Z,2023-03-18T06:24:38Z,4104005997,56,Center,4104005999,286,,4104006083,233,240,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290497,241,1,1,20,28,27o8mdqno6jslcjb709sxjwyy,0,47.4,73,2023-03-18T06:24:36.772Z,2023-03-18T06:24:38Z,4104006053,56,Left,4104006057,141,95.4,4104006049,3,,4104006061,213,0.8,4104006055,140,61.9,4104006059,212,21.5,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290549,191,1,1,20,37,bbt5nqwufsne7r0zfa6pvpmfa,1,64.3,9.8,2023-03-18T06:24:45.861Z,2023-03-18T06:24:49Z,4104006379,212,11.4,4104006375,140,53.8,4104006381,213,3.4,4104006373,56,Right,4104006377,141,5.3,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290575,192,1,1,20,40,bbt5nqwufsne7r0zfa6pvpmfa,1,54.1,7.6,2023-03-18T06:24:49.397Z,2023-03-18T06:24:53Z,4104006525,140,35.2,4104006529,212,28.5,4104006533,213,2.3,4104006523,56,Back,4104006527,141,37.6,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290609,193,1,1,20,44,bbt5nqwufsne7r0zfa6pvpmfa,1,35.4,38.9,2023-03-18T06:24:53.285Z,2023-03-18T06:24:57Z,4104006705,141,70.2,4104006709,213,1.2,4104006703,140,43.0,4104006707,212,22.7,4104006701,56,Back,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290629,194,1,1,20,48,bbt5nqwufsne7r0zfa6pvpmfa,1,42.4,69.4,2023-03-18T06:24:57.109Z,2023-03-18T06:25:01Z,4104006817,56,Back,4104006823,212,25.6,4104006825,213,4.5,4104006819,140,37.7,4104006821,141,32.4,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290649,195,1,1,20,53,bbt5nqwufsne7r0zfa6pvpmfa,1,37.2,31,2023-03-18T06:25:01.653Z,2023-03-18T06:25:05Z,4104006925,141,65.4,4104006929,213,1.5,4104006927,212,23.4,4104006921,56,Back,4104006923,140,38.4,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290661,196,1,1,20,56,bbt5nqwufsne7r0zfa6pvpmfa,1,40.1,70.5,2023-03-18T06:25:05.029Z,2023-03-18T06:25:07Z,4104006985,212,14.6,4104006983,141,91.2,4104006987,213,1.8,4104006979,56,Back,4104006981,140,36.3,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290689,197,1,1,20,59,bbt5nqwufsne7r0zfa6pvpmfa,1,35.3,89.6,2023-03-18T06:25:07.701Z,2023-03-18T06:25:10Z,4104007103,141,55.2,4104007107,213,4.2,4104007105,212,27.0,4104007097,56,Back,4104007101,140,22.4,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290705,198,1,1,21,1,bbt5nqwufsne7r0zfa6pvpmfa,1,22.4,55.2,2023-03-18T06:25:10.565Z,2023-03-18T06:27:08Z,4104007231,140,26.3,4104007235,212,19.8,4104007229,56,Back,4104007237,213,4.9,4104007233,141,26.7,,,,,,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290765,199,1,1,21,7,bbt5nqwufsne7r0zfa6pvpmfa,1,41.7,24.7,2023-03-18T06:25:16.214Z,2023-03-23T11:25:31Z,4104007649,155,,4104007657,141,95.0,4104007653,56,Left,4104009249,210,16,4104007659,212,59.0,4104007655,140,74.7,4104007663,1,,4104007651,196,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,4104009251,22,,4104007661,213,0.9,,,,,,,,,,,,,,,,,,,,,1,,,,,
2521290767,200,16,1,21,18,bbt5nqwufsne7r0zfa6pvpmfa,1,80.3,75.8,2023-03-18T06:25:26.838Z,2023-03-23T11:25:31Z,4117176551,395,97.6,4104008573,374,2023-03-18 06:25:25.211,4104009279,81,,4104007673,56,Center,4104009281,29,,4104008569,20,,4104009293,230,98.1,4104007669,22,,go7p2ijq9w10e8k9q4wz6c5w,T. Izumi,4104009285,55,199,4104009289,102,46.8,4104012815,300,4104008577,375,21:16.641,,,4104009297,231,53.4,4104012813,215,,4104007671,18,4104009283,133,4104009291,103,30.4,,4117176553,396,52.2,,
2521291169,242,1,1,22,16,27o8mdqno6jslcjb709sxjwyy,1,50.2,50.3,2023-03-18T06:26:25.107Z,2023-03-18T06:33:09Z,4104009685,141,51.3,4104009689,213,3.1,4104009683,140,34.0,4104009687,212,17.0,4104009681,56,Back,4104009691,279,G,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291191,243,1,1,22,19,27o8mdqno6jslcjb709sxjwyy,1,31.3,45.7,2023-03-18T06:26:28.195Z,2023-03-18T06:26:30Z,4104009819,140,57.1,4104009825,213,5.5,4104009823,212,39.2,4104009817,56,Right,4104009827,1,,4104009821,141,4.0,4104009811,155,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291193,244,44,1,22,20,27o8mdqno6jslcjb709sxjwyy,1,57.4,3.6,2023-03-18T06:26:29.163Z,2023-03-23T11:25:57Z,4104009929,233,201,4104009841,286,,4104009839,56,Right,,,,,,,,,,,,,,,,ddf07flibb0j2s97fwmnuau3t,Y. Iwasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291211,201,44,1,22,20,bbt5nqwufsne7r0zfa6pvpmfa,0,42.6,96.4,2023-03-18T06:26:29.164Z,2023-03-23T11:25:58Z,4104009921,56,Back,4104009923,285,,4104009933,233,244,,,,,,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291197,245,1,1,22,21,27o8mdqno6jslcjb709sxjwyy,0,57.8,3.1,2023-03-18T06:26:29.788Z,2023-03-23T11:25:59Z,4104009869,213,5.6,4104009865,141,0.0,4104009867,212,5.5,4104009863,140,62.0,4104009859,3,,4104009861,56,Right,,,,,,,ddf07flibb0j2s97fwmnuau3t,Y. Iwasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291225,202,5,1,22,22,bbt5nqwufsne7r0zfa6pvpmfa,1,38.8,101.4,2023-03-18T06:26:31.167Z,2023-03-18T06:31:01Z,4104009977,56,Back,4104010005,233,246,4104009979,347,,,,,,,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291201,246,5,1,22,22,27o8mdqno6jslcjb709sxjwyy,0,61.2,-1.4,2023-03-18T06:26:31.167Z,2023-03-18T06:26:34Z,4104010037,233,202,4104009877,56,Right,4104009879,347,,,,,,,,,,,,,,,,,ddf07flibb0j2s97fwmnuau3t,Y. Iwasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291317,203,1,1,22,36,bbt5nqwufsne7r0zfa6pvpmfa,0,42.9,100,2023-03-18T06:26:44.742Z,2023-03-18T06:26:47Z,4104010403,1,,4104010391,107,,4104010401,213,6.1,4104010395,140,76.4,4104010399,212,35.6,4104010397,141,93.5,4104010393,56,Left,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291345,247,12,1,22,40,27o8mdqno6jslcjb709sxjwyy,1,22.8,8.6,2023-03-18T06:26:49.434Z,2023-03-18T06:26:51Z,4104010579,167,,4104010495,56,Back,4104010505,212,7.4,4104010507,213,5.0,4104010501,141,0.0,4104010497,140,24.5,4104010547,15,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291351,204,5,1,22,41,bbt5nqwufsne7r0zfa6pvpmfa,1,74.4,102,2023-03-18T06:26:50.342Z,2023-03-18T06:26:51Z,4104010557,56,Left,4104010597,233,248,4104010559,347,,,,,,,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291355,248,5,1,22,41,27o8mdqno6jslcjb709sxjwyy,0,25.6,-2,2023-03-18T06:26:50.342Z,2023-03-18T06:31:01Z,4104010569,347,,4104010601,233,204,4104010567,56,Back,,,,,,,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291387,205,1,1,22,47,bbt5nqwufsne7r0zfa6pvpmfa,1,71.6,100,2023-03-18T06:26:55.573Z,2023-03-18T06:26:57Z,4104010719,141,92.3,4104010715,56,Left,4104010717,140,57.4,4104010723,213,3.6,4104010713,107,,4104010721,212,16.3,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291393,206,1,1,22,48,bbt5nqwufsne7r0zfa6pvpmfa,1,57.5,94.7,2023-03-18T06:26:57.557Z,2023-03-18T06:26:59Z,4104010753,141,97.1,4104010757,213,0.3,4104010749,56,Left,4104010755,212,5.3,4104010751,140,62.3,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291419,207,1,1,22,50,bbt5nqwufsne7r0zfa6pvpmfa,1,62.3,97.1,2023-03-18T06:26:59.015Z,2023-03-18T06:27:02Z,4104010871,212,33.1,4104010867,140,41.3,4104010863,155,,4104010873,213,4.0,4104010875,1,,4104010869,141,60.8,4104010865,56,Back,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291441,208,1,1,22,54,bbt5nqwufsne7r0zfa6pvpmfa,1,39,62.7,2023-03-18T06:27:02.758Z,2023-03-18T06:27:08Z,4104010979,141,32.2,4104010975,56,Back,4104010983,213,4.3,4104010977,140,30.9,4104010981,212,22.4,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291451,209,1,1,22,59,bbt5nqwufsne7r0zfa6pvpmfa,1,33,22.8,2023-03-18T06:27:08.117Z,2023-03-18T06:27:26Z,4104011045,213,5.9,4104011039,140,59.9,4104011043,212,30.5,4104011037,56,Right,4104011041,141,5.9,,,,,,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291457,210,1,1,23,1,bbt5nqwufsne7r0zfa6pvpmfa,0,57.5,6.5,2023-03-18T06:27:10.309Z,2023-03-18T06:27:10Z,4104011061,213,0.5,4104011055,140,60.3,4104011059,212,3.3,4104011053,56,Right,4104011057,141,8.6,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291479,249,61,1,23,2,27o8mdqno6jslcjb709sxjwyy,1,40.9,95.1,2023-03-18T06:27:11.565Z,2023-03-18T06:27:19Z,4104011157,56,Back,,,,,,,,,,,,,,,,,,,,,,b2p16gbvq5gqeiuv8hmbu5nxm,S. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291487,211,1,1,23,3,bbt5nqwufsne7r0zfa6pvpmfa,1,58.5,16.4,2023-03-18T06:27:11.990Z,2023-03-18T06:33:36Z,4104011195,213,1.9,4104011193,212,5.2,4104011189,140,56.9,4104011187,56,Center,4104011191,141,23.6,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291495,212,1,1,23,6,bbt5nqwufsne7r0zfa6pvpmfa,1,56.4,37,2023-03-18T06:27:14.982Z,2023-03-18T06:27:18Z,4104011257,140,56.6,4104011255,56,Center,4104011259,141,75.3,4104011263,213,1.6,4104011261,212,26.0,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291513,213,1,1,23,9,bbt5nqwufsne7r0zfa6pvpmfa,0,59.8,77.9,2023-03-18T06:27:18.342Z,2023-03-18T06:27:22Z,4104011341,1,,4104011331,56,Center,4104011329,155,,4104011333,140,100.0,4104011337,212,52.5,4104011339,213,5.7,4104011335,141,33.1,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291517,214,5,1,23,13,bbt5nqwufsne7r0zfa6pvpmfa,0,100.8,32.4,2023-03-18T06:27:22.195Z,2023-03-18T06:31:01Z,4104011407,233,250,4104011351,56,Center,4104011353,346,,,,,,,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291511,250,5,1,23,13,27o8mdqno6jslcjb709sxjwyy,1,-0.8,67.6,2023-03-18T06:27:22.195Z,2023-03-18T06:27:23Z,4104011327,346,,4104011391,233,214,4104011325,56,Back,,,,,,,,,,,,,,,,b2p16gbvq5gqeiuv8hmbu5nxm,S. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291593,251,1,1,23,24,27o8mdqno6jslcjb709sxjwyy,1,4.4,50.3,2023-03-18T06:27:32.852Z,2023-03-23T11:26:55Z,4104011809,56,Back,4104011817,213,1.1,4104011813,141,66.1,4104011815,212,11.9,4104011807,124,,4117182075,189,,4104011811,140,9.3,4104011821,237,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291601,252,1,1,23,26,27o8mdqno6jslcjb709sxjwyy,1,8.7,63.7,2023-03-18T06:27:35.323Z,2023-03-18T06:27:38Z,4104011875,213,4.4,4104011869,140,4.3,4104011867,56,Back,4104011873,212,16.6,4104011871,141,40.3,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291665,253,1,1,23,29,27o8mdqno6jslcjb709sxjwyy,1,7.3,32.4,2023-03-18T06:27:38.533Z,2023-03-18T06:27:46Z,4104012141,140,38.2,4104012137,155,,4104012143,141,3.4,4104012147,213,5.7,4104012149,1,,4104012145,212,38.0,4104012139,56,Back,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291669,254,4,1,23,36,27o8mdqno6jslcjb709sxjwyy,1,35.4,4.2,2023-03-18T06:27:44.598Z,2023-03-18T06:27:46Z,4104012185,233,215,4104012171,56,Back,4104012169,294,,4104012175,286,,4104012173,152,,4104012167,13,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291659,215,4,1,23,36,bbt5nqwufsne7r0zfa6pvpmfa,0,64.6,95.8,2023-03-18T06:27:44.599Z,2023-03-18T06:33:47Z,4104012115,294,,4104012119,152,,4104012117,56,Left,4104012113,13,,4104012219,233,254,4104012217,285,,,,,,,,9z3v28ssd5e50tt745583obth,H. Ide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291769,255,1,1,23,52,27o8mdqno6jslcjb709sxjwyy,1,36,4.8,2023-03-18T06:28:00.628Z,2023-03-18T06:49:16Z,4104012885,212,26.8,4104012887,213,2.8,4104012883,141,17.2,4104012875,5,,4104012879,56,Back,4104012881,140,11.8,4104012877,152,,,,,60wqpvcqw404cqqw11nejmvo5,A. Fukuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291795,257,1,1,23,53,27o8mdqno6jslcjb709sxjwyy,1,10.8,21.2,2023-03-18T06:28:02.316Z,2023-03-18T06:49:15Z,4104013041,56,Back,4104013045,141,59.6,4104013049,213,1.7,4104013043,140,8.3,4104013047,212,26.2,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291811,258,1,1,23,57,27o8mdqno6jslcjb709sxjwyy,1,8.2,68.1,2023-03-18T06:28:06.139Z,2023-03-18T06:28:07Z,4104013155,213,1.4,4104013147,56,Back,4104013149,140,9.7,4104013153,212,11.2,4104013151,141,84.4,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291819,259,1,1,23,58,27o8mdqno6jslcjb709sxjwyy,1,9.7,84.4,2023-03-18T06:28:07.188Z,2023-03-18T06:28:09Z,4104013227,141,67.2,4104013223,56,Back,4104013225,140,31.4,4104013229,212,25.6,4104013231,213,5.8,,,,,,,,,,b2p16gbvq5gqeiuv8hmbu5nxm,S. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291825,260,1,1,24,0,27o8mdqno6jslcjb709sxjwyy,1,31.4,67.2,2023-03-18T06:28:09.444Z,2023-03-18T06:28:10Z,4104013281,212,6.1,4104013277,140,26.7,4104013283,213,2.5,4104013275,56,Back,4104013279,141,72.4,,,,,,,,,,60wqpvcqw404cqqw11nejmvo5,A. Fukuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291831,261,1,1,24,1,27o8mdqno6jslcjb709sxjwyy,1,26.7,72.4,2023-03-18T06:28:10.028Z,2023-03-18T06:28:11Z,4104013331,56,Back,4104013337,212,16.4,4104013333,140,34.5,4104013335,141,93.3,4104013339,213,1.0,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291849,262,1,1,24,3,27o8mdqno6jslcjb709sxjwyy,1,34.5,93.3,2023-03-18T06:28:11.900Z,2023-03-18T06:28:14Z,4104013467,141,84.4,4104013463,56,Back,4104013471,213,4.9,4104013465,140,35.7,4104013469,212,6.2,,,,,,,,,,3glv4ddtgmm6ghdpqmcgr1j6y,F. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291857,263,1,1,24,5,27o8mdqno6jslcjb709sxjwyy,1,37.1,84.5,2023-03-18T06:28:14.564Z,2023-03-18T06:28:15Z,4104013541,213,2.1,4104013537,141,92.3,4104013533,56,Back,4104013539,212,6.3,4104013535,140,33.9,,,,,,,,,,b2p16gbvq5gqeiuv8hmbu5nxm,S. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291907,264,1,1,24,7,27o8mdqno6jslcjb709sxjwyy,0,34.1,93,2023-03-18T06:28:15.596Z,2023-03-18T06:28:21Z,4104013851,212,62.3,4104013853,213,5.7,4104013845,56,Center,4104013849,141,45.1,4104013855,1,,4104013847,140,84.7,4104013843,155,,,,,3glv4ddtgmm6ghdpqmcgr1j6y,F. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291917,216,43,1,24,12,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-03-18T06:28:21.286Z,2023-03-18T06:28:25Z,4104013895,213,0,4104013893,212,0,4104013889,140,15.1,4104013885,123,0,4104013891,141,49.1,4104014093,144,1,4104013887,56,Back,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291919,217,43,1,24,13,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-03-18T06:28:21.958Z,2023-03-18T06:28:26Z,4104014157,144,52,,,,,,,,,,,,,,,,,,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291977,218,52,1,24,20,bbt5nqwufsne7r0zfa6pvpmfa,1,12.8,50.3,2023-03-18T06:28:28.711Z,2023-03-23T11:28:05Z,4117185259,376,,,,,,,,,,,,,,,,,,,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291987,219,80,1,24,22,bbt5nqwufsne7r0zfa6pvpmfa,0,10.1,47.5,2023-03-18T06:28:31.207Z,2023-03-18T06:28:31Z,,,,,,,,,,,,,,,,,,,,,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292019,220,1,1,24,24,bbt5nqwufsne7r0zfa6pvpmfa,1,7.8,33,2023-03-18T06:28:32.919Z,2023-03-18T06:28:37Z,4104014533,140,60.6,4104014537,212,55.5,4104014529,155,,4104014539,213,6.3,4104014535,141,30.6,4104014541,1,,4104014531,56,Center,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292025,221,44,1,24,28,bbt5nqwufsne7r0zfa6pvpmfa,1,62.4,34,2023-03-18T06:28:37.094Z,2023-03-18T06:28:38Z,4104014565,286,,4104014563,56,Center,4104014581,233,265,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292029,265,44,1,24,28,27o8mdqno6jslcjb709sxjwyy,0,37.6,66,2023-03-18T06:28:37.095Z,2023-03-18T06:28:39Z,4104014575,285,,4104014573,56,Back,4104014597,233,221,,,,,,,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
