id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value
2551447413,391,1,2,49,39,ctm9as17rs95yhuz7qf53wfke,0,4.3,39.5,2023-05-20T08:09:17.160Z,2023-05-20T08:09:21Z,4292132883,56,Center,4292132887,141,30.7,4292132889,212,55.3,4292132897,74,,4292132893,1,,4292132881,124,,4292132891,213,6.2,4292132885,140,56.7,70d7ep81lnb6m2flci6s8s5w5,S. Brodersen,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447421,633,44,2,49,41,5pol481515zvirmk6t00kerbc,1,37.6,73.6,2023-05-20T08:09:19.024Z,2023-05-20T08:09:20Z,4292132917,285,,4292132929,233,392,4292132915,56,Back,,,,,,,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447417,392,44,2,49,41,ctm9as17rs95yhuz7qf53wfke,0,62.4,26.4,2023-05-20T08:09:19.025Z,2023-05-20T08:09:22Z,4292132903,56,Center,4292132977,233,633,4292132905,286,,,,,,,,,,,,,,,,,8mksoz3513wprt2hhu8c9vo45,S. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447427,634,1,2,49,42,5pol481515zvirmk6t00kerbc,0,32,77.9,2023-05-20T08:09:19.887Z,2023-05-20T08:09:21Z,4292132939,56,Left,4292132947,213,0.1,4292132937,3,,4292132943,141,80.2,4292132945,212,22.3,4292132941,140,53.2,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447437,393,8,2,49,43,ctm9as17rs95yhuz7qf53wfke,1,38,26.4,2023-05-20T08:09:21.623Z,2023-05-20T08:09:22Z,4292132987,56,Back,4292132995,15,,,,,,,,,,,,,,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447465,394,1,2,49,45,ctm9as17rs95yhuz7qf53wfke,1,31.4,33.4,2023-05-20T08:09:23.510Z,2023-05-20T08:09:25Z,4292133081,212,9.8,4292133083,213,0.6,4292133079,141,41.8,4292133077,140,39.0,4292133075,56,Back,,,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447475,395,1,2,49,47,ctm9as17rs95yhuz7qf53wfke,1,39,41.8,2023-05-20T08:09:25.414Z,2023-05-20T08:09:27Z,4292133135,212,17.0,4292133137,213,2.6,4292133131,140,25.5,4292133133,141,55.5,4292133129,56,Back,,,,,,,,,,9uj9vy1lj10nqjncq6d2rd39x,T. Wada,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447483,396,1,2,49,49,ctm9as17rs95yhuz7qf53wfke,1,24.9,57.6,2023-05-20T08:09:27.270Z,2023-05-20T08:09:28Z,4292133155,140,33.4,4292133161,213,1.1,4292133153,56,Back,4292133159,212,19.7,4292133157,141,83.5,,,,,,,,,,f10fu0944yj2tr90vqz88yqga,Mateus Moraes,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447499,397,1,2,49,50,ctm9as17rs95yhuz7qf53wfke,1,33.4,83.5,2023-05-20T08:09:28.503Z,2023-05-20T08:09:30Z,4292133205,56,Back,4292133213,213,5.9,4292133211,212,11.5,4292133207,140,43.6,4292133209,141,77.5,,,,,,,,,,8bxd61gpgwi9cat8awx4h0n4k,K. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447539,398,1,2,49,52,ctm9as17rs95yhuz7qf53wfke,1,43.6,77.5,2023-05-20T08:09:30.455Z,2023-05-20T08:09:34Z,4292133355,56,Center,4292133357,140,57.8,4292133363,213,6.0,4292133359,141,71.5,4292133361,212,15.5,,,,,,,,,,9uj9vy1lj10nqjncq6d2rd39x,T. Wada,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447543,399,50,2,49,54,ctm9as17rs95yhuz7qf53wfke,1,69.3,76,2023-05-20T08:09:32.446Z,2023-05-20T08:09:35Z,4292133373,56,Center,4292133401,233,635,4292133375,286,,,,,,,,,,,,,,,,,d8f4eo6asksimz2kqs58x6bjd,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447525,635,7,2,49,54,5pol481515zvirmk6t00kerbc,1,30.7,24,2023-05-20T08:09:32.447Z,2023-05-20T08:09:35Z,4292133393,233,399,4292133313,56,Back,4292133315,285,,,,,,,,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447531,636,61,2,49,55,5pol481515zvirmk6t00kerbc,1,22.6,18.2,2023-05-20T08:09:33.305Z,2023-05-20T08:09:33Z,4292133341,56,Back,,,,,,,,,,,,,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447541,637,61,2,49,56,5pol481515zvirmk6t00kerbc,1,22.2,18.5,2023-05-20T08:09:34.319Z,2023-05-20T08:09:34Z,4292133371,56,Back,,,,,,,,,,,,,,,,,,,,,,3l6ixflqq5g8ivhj7x9emh8t1,K. Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447577,400,3,2,49,59,ctm9as17rs95yhuz7qf53wfke,1,60,74.4,2023-05-20T08:09:36.769Z,2023-05-20T08:09:39Z,4292133465,56,Center,4292133467,286,,4292133469,233,638,,,,,,,,,,,,,,,,8bxd61gpgwi9cat8awx4h0n4k,K. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447559,638,45,2,49,59,5pol481515zvirmk6t00kerbc,0,40,25.6,2023-05-20T08:09:36.769Z,2023-05-20T08:10:40Z,4292133425,285,,4292133475,233,400,4292133423,56,Back,,,,,,,,,,,,,,,,3l6ixflqq5g8ivhj7x9emh8t1,K. Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447585,401,1,2,50,1,ctm9as17rs95yhuz7qf53wfke,1,67.7,56.3,2023-05-20T08:09:38.758Z,2023-05-20T08:09:41Z,4292133513,212,12.8,4292133515,213,4.3,4292133511,141,38.8,4292133507,56,Center,4292133509,140,63.3,,,,,,,,,,8bxd61gpgwi9cat8awx4h0n4k,K. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447597,402,1,2,50,3,ctm9as17rs95yhuz7qf53wfke,1,68.5,30.1,2023-05-20T08:09:41.255Z,2023-05-20T08:09:43Z,4292133571,141,15.5,4292133575,213,5.5,4292133573,212,13.6,4292133569,140,77.3,4292133567,56,Right,,,,,,,,,,9zr0kq2pw4eua1tqo3vsvd9wq,R. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447619,403,1,2,50,5,ctm9as17rs95yhuz7qf53wfke,1,78.3,15,2023-05-20T08:09:42.855Z,2023-05-20T08:57:58Z,4292133689,212,29.8,4292133675,2,,4292133693,213,1.1,4292133679,56,Center,4292133677,155,,4292133681,140,92.4,4292133685,141,53.1,4292137251,154,,4hpqusnkgyghf16g9pbclkve1,T. Yamane,4292137249,210,14,,,,1,,,,,,,,,,,,,,,,,,,
2551447631,404,14,2,50,8,ctm9as17rs95yhuz7qf53wfke,1,95.6,56.3,2023-05-20T08:09:46.103Z,2023-05-20T08:57:58Z,4292137265,72,,4292137283,214,,4292137289,230,100,4292137279,102,50.3,4292137273,154,,4292133739,22,,4292137267,61,,4292137271,29,,8bxd61gpgwi9cat8awx4h0n4k,K. Hayashi,4292203679,391,,4292137287,328,,,4292137275,55,4292133743,56,4292137281,103,39.2,403,Center,4292137285,108,,4292137291,231,51.8,4292137269,74,,
2551447635,639,12,2,50,9,5pol481515zvirmk6t00kerbc,1,1.4,56,2023-05-20T08:09:46.752Z,2023-05-20T08:09:50Z,4292133761,141,94.8,4292133767,213,0.7,4292133759,140,34.2,4292133763,212,43.4,4292133757,56,Back,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447667,405,1,2,50,16,ctm9as17rs95yhuz7qf53wfke,1,74.5,8,2023-05-20T08:09:54.358Z,2023-05-20T08:09:58Z,4292133885,212,14.3,4292133881,140,65.6,4292133887,213,2.3,4292133879,56,Center,4292133883,141,24.0,,,,,,,,,,4hpqusnkgyghf16g9pbclkve1,T. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447671,406,1,2,50,20,ctm9as17rs95yhuz7qf53wfke,1,65.3,23.9,2023-05-20T08:09:58.071Z,2023-05-20T08:09:59Z,4292133899,141,29.5,4292133901,212,5.3,4292133897,140,68.8,4292133903,213,0.8,4292133895,56,Center,,,,,,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447689,407,1,2,50,21,ctm9as17rs95yhuz7qf53wfke,1,69.4,28.9,2023-05-20T08:09:59.334Z,2023-05-20T08:10:03Z,4292133981,56,Right,4292133985,141,2.2,4292133983,140,72.2,4292133987,212,18.4,4292133989,213,4.9,,,,,,,,,,9uj9vy1lj10nqjncq6d2rd39x,T. Wada,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447705,408,1,2,50,25,ctm9as17rs95yhuz7qf53wfke,1,72,2.9,2023-05-20T08:10:02.854Z,2023-05-20T08:10:05Z,4292134077,140,63.1,4292134083,213,2.5,4292134079,141,13.1,4292134081,212,11.6,4292134075,56,Right,,,,,,,,,,4hpqusnkgyghf16g9pbclkve1,T. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447713,409,1,2,50,27,ctm9as17rs95yhuz7qf53wfke,1,63.1,13.1,2023-05-20T08:10:05.383Z,2023-05-20T08:10:06Z,4292134115,56,Center,4292134121,212,9.4,4292134117,140,65.5,4292134123,213,1.3,4292134119,141,26.4,,,,,,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447729,410,1,2,50,28,ctm9as17rs95yhuz7qf53wfke,1,65.5,26.4,2023-05-20T08:10:06.119Z,2023-05-20T08:10:08Z,4292134193,140,58.9,4292134199,213,3.9,4292134197,212,9.5,4292134191,56,Right,4292134195,141,16.8,,,,,,,,,,9uj9vy1lj10nqjncq6d2rd39x,T. Wada,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447735,411,1,2,50,30,ctm9as17rs95yhuz7qf53wfke,1,57.1,24,2023-05-20T08:10:08.087Z,2023-05-20T08:10:09Z,4292134243,212,6.7,4292134237,56,Center,4292134239,140,60.0,4292134241,141,32.8,4292134245,213,1.1,,,,,,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447751,412,1,2,50,31,ctm9as17rs95yhuz7qf53wfke,1,58.7,34.2,2023-05-20T08:10:09.670Z,2023-05-20T08:10:12Z,4292134315,141,24.9,4292134311,56,Back,4292134317,212,17.1,4292134319,213,3.5,4292134313,140,43.6,,,,,,,,,,9uj9vy1lj10nqjncq6d2rd39x,T. Wada,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447783,413,1,2,50,34,ctm9as17rs95yhuz7qf53wfke,1,55.6,24.1,2023-05-20T08:10:12.439Z,2023-05-20T08:14:36Z,4292134447,213,4.9,4292134439,56,Right,4292134443,141,4.4,4292134445,212,13.7,4292134441,140,58.4,,,,,,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447787,414,1,2,50,39,ctm9as17rs95yhuz7qf53wfke,0,90.3,14.1,2023-05-20T08:10:17.297Z,2023-05-20T08:14:39Z,4292134473,56,Right,4292134481,213,3.3,4292134479,212,4.7,4292134471,155,,4292134477,141,13.2,4292134475,140,85.9,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447773,640,49,2,50,39,5pol481515zvirmk6t00kerbc,1,11.5,95.6,2023-05-20T08:10:17.473Z,2023-05-20T08:10:17Z,,,,,,,,,,,,,,,,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447795,641,1,2,50,40,5pol481515zvirmk6t00kerbc,1,12.7,94.8,2023-05-20T08:10:18.416Z,2023-05-20T08:10:21Z,4292134525,157,,4292134533,212,17.4,4292134537,1,,4292134535,213,0.1,4292134529,140,29.2,4292134527,56,Back,4292134531,141,96.6,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447799,642,44,2,50,43,5pol481515zvirmk6t00kerbc,1,31,94.6,2023-05-20T08:10:21.041Z,2023-05-20T08:10:23Z,4292134547,56,Back,4292134549,285,,4292134579,233,415,,,,,,,,,,,,,,,,1m492fb1pd8amxhgextvoonsa,D. Tono,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447803,415,44,2,50,43,ctm9as17rs95yhuz7qf53wfke,0,69,5.4,2023-05-20T08:10:21.042Z,2023-05-20T08:16:00Z,4292134557,286,,4292134555,56,Right,4292134609,233,642,,,,,,,,,,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447823,643,1,2,50,43,5pol481515zvirmk6t00kerbc,1,29.2,96.6,2023-05-20T08:10:21.138Z,2023-05-20T08:10:25Z,4292134661,141,72.9,4292134665,213,5.5,4292134655,168,,4292134659,140,45.1,4292134657,56,Back,4292134663,212,23.2,4292134653,3,,,,,1m492fb1pd8amxhgextvoonsa,D. Tono,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447841,644,1,2,50,47,5pol481515zvirmk6t00kerbc,1,46,59.7,2023-05-20T08:10:25.010Z,2023-05-20T08:10:29Z,4292134735,212,40.9,4292134731,140,67.3,4292134727,155,,4292134729,56,Right,4292134737,213,5.3,4292134739,1,,4292134733,141,9.4,,,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447855,645,1,2,50,52,5pol481515zvirmk6t00kerbc,1,65.2,15.9,2023-05-20T08:10:29.727Z,2023-05-20T08:10:32Z,4292134817,213,1.6,4292134813,141,31.5,4292134809,56,Center,4292134811,140,65.1,4292134815,212,10.6,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447873,646,1,2,50,54,5pol481515zvirmk6t00kerbc,1,67.7,26.7,2023-05-20T08:10:32.032Z,2023-05-20T08:10:37Z,4292134891,141,6.5,4292134895,212,18.2,4292134897,213,5.4,4292134887,56,Right,4292134889,140,79.1,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447887,647,1,2,50,59,5pol481515zvirmk6t00kerbc,1,78.4,9.5,2023-05-20T08:10:37.216Z,2023-05-20T08:10:39Z,4292134947,141,27.6,4292134949,212,12.7,4292134951,213,1.8,4292134943,56,Center,4292134945,140,75.3,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447893,648,1,2,51,1,5pol481515zvirmk6t00kerbc,1,76.1,28.9,2023-05-20T08:10:39.408Z,2023-05-20T08:10:41Z,4292134975,140,76.1,4292134979,212,15.4,4292134977,141,6.2,4292134973,56,Right,4292134981,213,4.7,,,,,,,,,,520gf81j9admw2zeib75x3v11,R. Oshima,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447921,649,1,2,51,3,5pol481515zvirmk6t00kerbc,1,76.9,6.1,2023-05-20T08:10:41.008Z,2023-05-20T08:10:46Z,4292135141,141,9.5,4292135131,56,Right,4292135149,213,0.3,4292135145,212,8.4,4292135135,140,84.6,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447935,650,1,2,51,8,5pol481515zvirmk6t00kerbc,1,85.2,11.7,2023-05-20T08:10:46.399Z,2023-05-20T08:10:48Z,4292135213,212,5.2,4292135209,140,85.9,4292135211,141,4.1,4292135207,56,Right,4292135215,213,4.9,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447957,651,1,2,51,10,5pol481515zvirmk6t00kerbc,1,85.9,4.1,2023-05-20T08:10:48.176Z,2023-05-20T08:10:52Z,4292135335,56,Right,4292135345,213,2.7,4292135337,140,78.4,4292135339,141,9.2,4292135343,212,8.6,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447969,652,1,2,51,14,5pol481515zvirmk6t00kerbc,1,75.2,13.7,2023-05-20T08:10:52.544Z,2023-05-20T08:10:54Z,4292135393,212,44.4,4292135397,1,,4292135389,140,87.9,4292135387,56,Center,4292135383,155,,4292135385,196,,4292135391,141,76.0,4292135395,213,1.3,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447973,653,1,2,51,16,5pol481515zvirmk6t00kerbc,0,87.9,76,2023-05-20T08:10:54.287Z,2023-05-20T08:10:54Z,4292135405,56,Center,4292135413,213,5.1,4292135409,141,59.4,4292135407,140,92.2,4292135411,212,12.2,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447993,417,12,2,51,17,ctm9as17rs95yhuz7qf53wfke,1,9.4,37.1,2023-05-20T08:10:55.335Z,2023-05-20T08:10:58Z,4292135507,213,5.0,4292135501,140,10.6,4292135503,141,29.7,4292135499,56,Back,4292135505,212,5.2,,,,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,
2551447987,654,3,2,51,18,5pol481515zvirmk6t00kerbc,0,95.1,72.9,2023-05-20T08:10:56.543Z,2023-05-20T08:11:02Z,4292135473,56,Center,4292135475,286,,4292135613,233,418,,,,,,,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,
2551448013,418,7,2,51,18,ctm9as17rs95yhuz7qf53wfke,1,4.9,27.1,2023-05-20T08:10:56.544Z,2023-05-20T08:11:01Z,4292135597,56,Back,4292135599,285,,4292135607,233,654,,,,,,,,,,,,,,,,4hpqusnkgyghf16g9pbclkve1,T. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,
2551448015,419,49,2,51,22,ctm9as17rs95yhuz7qf53wfke,1,6.3,16.1,2023-05-20T08:11:00.552Z,2023-05-20T08:14:30Z,,,,,,,,,,,,,,,,,,,,,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,
2551448027,420,1,2,51,22,ctm9as17rs95yhuz7qf53wfke,0,6.3,16.1,2023-05-20T08:11:00.696Z,2023-05-20T08:14:30Z,4292140955,155,,4292135661,212,51.4,4292135663,213,6.2,4292135657,140,54.9,4292135659,141,7.0,4292135655,56,Right,4292135665,1,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,
2551448029,655,61,2,51,26,5pol481515zvirmk6t00kerbc,1,41.3,96,2023-05-20T08:11:04.064Z,2023-05-20T08:11:11Z,4292135667,56,Back,,,,,,,,,,,,,,,,,,,,,,3l6ixflqq5g8ivhj7x9emh8t1,K. Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,
2551448077,656,4,2,51,31,5pol481515zvirmk6t00kerbc,1,44,95.4,2023-05-20T08:11:09.253Z,2023-05-20T08:11:13Z,4292135871,56,Back,4292135873,152,,4292135921,233,421,4292135869,10,,4292135875,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551448069,421,4,2,51,31,ctm9as17rs95yhuz7qf53wfke,0,56,4.6,2023-05-20T08:11:09.254Z,2023-05-20T08:11:14Z,4292135841,152,,4292135929,233,656,4292135837,10,,4292135839,56,Right,4292135843,285,,,,,,,,,,,9zr0kq2pw4eua1tqo3vsvd9wq,R. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,
2551448113,657,1,2,51,43,5pol481515zvirmk6t00kerbc,1,42.8,92.3,2023-05-20T08:11:20.976Z,2023-05-20T08:11:21Z,4292136103,5,,4292136109,140,50.4,4292136107,56,Center,4292136111,141,65.5,4292136115,213,5.1,4292136113,212,19.9,4292136105,152,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,
2551448127,659,1,2,51,45,5pol481515zvirmk6t00kerbc,1,50.4,65.5,2023-05-20T08:11:23.136Z,2023-05-20T08:11:24Z,4292136203,212,7.9,4292136205,213,5.3,4292136199,140,54.5,4292136197,56,Center,4292136201,141,55.7,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,
2551448149,660,1,2,51,46,5pol481515zvirmk6t00kerbc,1,55.4,53.1,2023-05-20T08:11:24.208Z,2023-05-20T08:11:27Z,4292136313,212,23.8,4292136307,56,Right,4292136311,141,18.6,4292136309,140,59.3,4292136315,213,4.9,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,
2551448163,661,1,2,51,49,5pol481515zvirmk6t00kerbc,1,59.6,9.7,2023-05-20T08:11:27.408Z,2023-05-20T08:11:29Z,4292136369,212,6.8,4292136367,141,3.5,4292136363,56,Right,4292136371,213,5.6,4292136365,140,64.7,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,
2551448203,662,1,2,51,52,5pol481515zvirmk6t00kerbc,1,62.2,7.9,2023-05-20T08:11:29.744Z,2023-05-20T08:11:35Z,4292136545,140,62.0,4292136547,141,16.5,4292136549,212,5.9,4292136551,213,1.6,4292136543,56,Right,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,
2551448227,663,1,2,51,58,5pol481515zvirmk6t00kerbc,1,66.3,18.6,2023-05-20T08:11:35.760Z,2023-05-20T08:11:39Z,4292136643,213,3.8,4292136633,140,63.3,4292136637,141,14.9,4292136639,212,4.0,4292136629,56,Right,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,
2551448253,664,1,2,52,1,5pol481515zvirmk6t00kerbc,1,60.6,21.3,2023-05-20T08:11:39.426Z,2023-05-20T08:11:45Z,4292136775,196,,4292136783,212,51.4,4292136787,213,1.5,4292136791,1,,4292136777,56,Left,4292136779,140,63.6,4292136781,141,96.8,4292136773,155,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,
2551448275,665,1,2,52,7,5pol481515zvirmk6t00kerbc,1,67.9,96.3,2023-05-20T08:11:45.360Z,2023-05-20T08:11:48Z,4292136875,213,4.3,4292136871,141,83.3,4292136867,56,Left,4292136869,140,64.7,4292136873,212,9.5,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,
2551448291,666,1,2,52,10,5pol481515zvirmk6t00kerbc,1,65.5,72.1,2023-05-20T08:11:48.288Z,2023-05-20T08:11:50Z,4292136935,212,21.8,4292136933,141,41.0,4292136929,56,Center,4292136937,213,5.0,4292136931,140,70.5,,,,,,,,,,520gf81j9admw2zeib75x3v11,R. Oshima,,,,,,,,,,,,,,,,,,,,,,,,,,
2551448299,667,1,2,52,12,5pol481515zvirmk6t00kerbc,0,70.5,41,2023-05-20T08:11:50.338Z,2023-05-20T08:11:51Z,4292136985,140,79.7,4292136991,213,1.0,4292136981,155,,4292136987,141,64.2,4292136989,212,18.5,4292136983,56,Center,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,
2551448323,422,12,2,52,14,ctm9as17rs95yhuz7qf53wfke,1,22.7,39.2,2023-05-20T08:11:52.038Z,2023-05-20T08:11:57Z,4292137095,140,40.4,4292137093,56,Back,4292137101,213,0.7,4292137099,212,24.6,4292137097,141,62.9,,,,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,
2551448321,668,1,2,52,17,5pol481515zvirmk6t00kerbc,0,56,35.5,2023-05-20T08:11:55.408Z,2023-05-20T08:11:56Z,4292137083,212,13.3,4292137079,140,68.7,4292137077,56,Center,4292137081,141,34.6,4292137085,213,6.2,4292137075,3,,,,,,,,3l6ixflqq5g8ivhj7x9emh8t1,K. Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,
2551448337,423,1,2,52,19,ctm9as17rs95yhuz7qf53wfke,1,32,61.7,2023-05-20T08:11:57.223Z,2023-05-20T08:11:58Z,4292137153,212,10.1,4292137145,3,,4292137151,141,70.8,4292137147,56,Back,4292137149,140,39.6,4292137155,213,0.7,,,,,,,9uj9vy1lj10nqjncq6d2rd39x,T. Wada,,,,,,,,,,,,,,,,,,,,,,,,,,
2551448339,424,49,2,52,21,ctm9as17rs95yhuz7qf53wfke,1,39.6,70.8,2023-05-20T08:11:58.776Z,2023-05-20T08:11:59Z,,,,,,,,,,,,,,,,,,,,,,,,,8mksoz3513wprt2hhu8c9vo45,S. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,
2551448395,425,1,2,52,21,ctm9as17rs95yhuz7qf53wfke,1,40.2,71.1,2023-05-20T08:11:59.223Z,2023-05-20T08:12:06Z,4292137445,141,91.7,4292137443,140,57.5,4292137439,56,Left,4292137449,213,0.7,4292137447,212,22.9,,,,,,,,,,8mksoz3513wprt2hhu8c9vo45,S. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,
2551448421,426,3,2,52,27,ctm9as17rs95yhuz7qf53wfke,1,67,87.2,2023-05-20T08:12:05.409Z,2023-05-20T08:12:14Z,4292137603,286,,4292137601,56,Left,4292137609,233,669,,,,,,,,,,,,,,,,d8f4eo6asksimz2kqs58x6bjd,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,
2551448381,669,45,2,52,27,5pol481515zvirmk6t00kerbc,0,33,12.8,2023-05-20T08:12:05.409Z,2023-05-20T08:12:14Z,4292137631,233,426,4292137385,285,,4292137383,56,Back,,,,,,,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,
