id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2522185109,434,7,1,28,42,89wr6p2dkh7wjxtbwhtsruu02,1,30.1,73.8,2023-03-19T05:32:23.593Z,2023-03-23T16:47:09Z,4108760763,233,245,4108760759,285,,4108760757,56,Back,4117941083,385,,,,,,,,,,,,,,9lji59sodapv92xyenwbavr3d,T. Shichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182651,288,12,1,28,45,89wr6p2dkh7wjxtbwhtsruu02,1,22.4,56.7,2023-03-19T05:32:26.774Z,2023-03-19T05:45:05Z,4108745495,213,1.1,4108745491,141,87.1,4108745493,212,23.6,4108745489,140,33.2,4108745487,56,Back,4108745499,15,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182659,289,49,1,28,49,89wr6p2dkh7wjxtbwhtsruu02,1,29.8,85.3,2023-03-19T05:32:30.289Z,2023-03-19T05:32:30Z,,,,,,,,,,,,,,,,,,,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182665,290,1,1,28,49,89wr6p2dkh7wjxtbwhtsruu02,1,29.8,85.3,2023-03-19T05:32:30.533Z,2023-03-19T05:32:32Z,4108745585,213,2.5,4108745577,56,Back,4108745581,141,91.4,4108745583,212,6.9,4108745579,140,24.5,,,,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182673,291,1,1,28,50,89wr6p2dkh7wjxtbwhtsruu02,1,24.5,91.4,2023-03-19T05:32:31.575Z,2023-03-19T05:32:34Z,4108745615,213,0.0,4108745609,141,92.4,4108745607,140,38.6,4108745611,212,14.8,4108745605,56,Back,,,,,,,,,,9lji59sodapv92xyenwbavr3d,T. Shichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182675,292,4,1,28,52,89wr6p2dkh7wjxtbwhtsruu02,1,41.3,94,2023-03-19T05:32:33.973Z,2023-03-19T05:32:37Z,4108745619,13,,4108745625,265,,4108745623,152,,4108745685,233,247,4108745627,286,,4108745621,56,Back,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182685,247,4,1,28,52,3lyo0vqgndy4fuzlfo5l9ql30,0,58.7,6,2023-03-19T05:32:33.974Z,2023-03-19T05:32:37Z,4108745669,13,,4108745689,233,292,4108745673,152,,4108745675,265,,4108745677,285,,4108745671,56,Right,,,,,,,1lpeuezmfcsmjnaxuts5hrx90,T. Tsuchiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182757,294,1,1,29,16,89wr6p2dkh7wjxtbwhtsruu02,1,31.3,88.6,2023-03-19T05:32:57.544Z,2023-03-23T16:48:24Z,4108746125,213,4.7,4108746113,5,,4108746115,152,,4108746121,141,46.3,4108746123,212,28.8,4108746119,140,30.5,4108746117,56,Back,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182765,295,1,1,29,19,89wr6p2dkh7wjxtbwhtsruu02,1,34.1,38.9,2023-03-19T05:33:00.965Z,2023-03-19T05:33:04Z,4108746173,56,Back,4108746175,140,46.0,4108746181,213,5.3,4108746179,212,23.6,4108746177,141,9.4,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182767,296,50,1,29,23,89wr6p2dkh7wjxtbwhtsruu02,1,47.9,6,2023-03-19T05:33:04.527Z,2023-03-19T05:33:06Z,4108746261,233,248,4108746185,56,Back,4108746187,286,,,,,,,,,,,,,,,,,4ps37rz4pj6015y18vgktyynd,M. Mitsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182775,248,7,1,29,23,3lyo0vqgndy4fuzlfo5l9ql30,1,52.1,94,2023-03-19T05:33:04.528Z,2023-03-23T16:48:43Z,4117943529,385,,4108746255,233,296,4108746221,285,,4108746219,56,Left,,,,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182781,249,49,1,29,24,3lyo0vqgndy4fuzlfo5l9ql30,1,67.1,96.8,2023-03-19T05:33:05.969Z,2023-03-19T05:33:06Z,,,,,,,,,,,,,,,,,,,,,,,,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182793,250,1,1,29,28,3lyo0vqgndy4fuzlfo5l9ql30,1,58,92,2023-03-19T05:33:09.905Z,2023-03-19T05:33:11Z,4108746333,141,90.9,4108746331,140,43.9,4108746329,56,Back,4108746335,212,14.8,4108746337,213,3.2,,,,,,,,,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182803,251,1,1,29,30,3lyo0vqgndy4fuzlfo5l9ql30,1,43.7,88.7,2023-03-19T05:33:11.665Z,2023-03-19T05:33:15Z,4108746397,140,29.7,4108746399,141,69.6,4108746403,213,3.9,4108746401,212,19.6,4108746395,56,Back,,,,,,,,,,95xv2vt9zeaisdth7ng5nfy8k,H. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182811,252,1,1,29,34,3lyo0vqgndy4fuzlfo5l9ql30,1,24.5,69.9,2023-03-19T05:33:15.073Z,2023-03-19T05:33:18Z,4108746439,212,19.8,4108746437,141,41.9,4108746441,213,4.4,4108746435,140,19.3,4108746433,56,Back,,,,,,,,,,1lpeuezmfcsmjnaxuts5hrx90,T. Tsuchiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182817,253,1,1,29,37,3lyo0vqgndy4fuzlfo5l9ql30,1,20.2,39.5,2023-03-19T05:33:18.705Z,2023-03-19T05:47:16Z,4108746473,212,17.9,4108746471,141,53.7,4108746475,213,0.6,4108746467,56,Back,4108746469,140,34.5,,,,,,,,,,2a58okwh0up45xrwo9bcpallh,T. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182823,254,1,1,29,39,3lyo0vqgndy4fuzlfo5l9ql30,1,34.5,53.9,2023-03-19T05:33:20.177Z,2023-03-19T05:33:23Z,4108746537,141,75.1,4108746539,212,20.7,4108746535,140,20.4,4108746533,56,Back,4108746541,213,2.4,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182835,255,1,1,29,42,3lyo0vqgndy4fuzlfo5l9ql30,0,21.1,79.4,2023-03-19T05:33:23.714Z,2023-03-23T16:49:10Z,4108746615,1,,4108746613,213,0.1,4108746609,141,85.9,4108746607,140,61.0,4108746605,56,Left,4108746611,212,42.1,4108746603,155,,,,,1lpeuezmfcsmjnaxuts5hrx90,T. Tsuchiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182843,297,49,1,29,46,89wr6p2dkh7wjxtbwhtsruu02,1,35.3,11.1,2023-03-19T05:33:26.992Z,2023-03-19T05:33:27Z,,,,,,,,,,,,,,,,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182859,298,1,1,29,46,89wr6p2dkh7wjxtbwhtsruu02,1,35.3,11.1,2023-03-19T05:33:27.154Z,2023-03-19T05:33:28Z,4108746721,212,30.1,4108746715,56,Right,4108746723,213,6.3,4108746713,155,,4108746719,141,10.7,4108746717,140,64.0,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182861,299,50,1,29,47,89wr6p2dkh7wjxtbwhtsruu02,1,63.8,10,2023-03-19T05:33:28.595Z,2023-03-19T05:33:32Z,4108746807,233,256,4108746739,286,,4108746737,56,Right,,,,,,,,,,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182871,256,7,1,29,47,3lyo0vqgndy4fuzlfo5l9ql30,1,36.2,90,2023-03-19T05:33:28.596Z,2023-03-23T16:49:25Z,4108746799,233,299,4108746793,285,,4108746791,56,Back,4117944317,384,,,,,,,,,,,,,,95xv2vt9zeaisdth7ng5nfy8k,H. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182873,257,49,1,29,49,3lyo0vqgndy4fuzlfo5l9ql30,1,28.8,95.6,2023-03-19T05:33:30.753Z,2023-03-19T05:33:31Z,,,,,,,,,,,,,,,,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182897,258,1,1,29,50,3lyo0vqgndy4fuzlfo5l9ql30,1,24.5,95.1,2023-03-19T05:33:31.489Z,2023-03-19T05:33:36Z,4108746927,213,4.1,4108746919,56,Back,4108746923,141,58.8,4108746921,140,7.4,4108746925,212,30.5,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182919,259,1,1,29,54,3lyo0vqgndy4fuzlfo5l9ql30,1,7,49.4,2023-03-19T05:33:35.953Z,2023-03-19T05:33:40Z,4108747047,141,3.8,4108747049,212,31.6,4108747051,213,4.9,4108747045,140,12.6,4108747043,56,Back,,,,,,,,,,2a58okwh0up45xrwo9bcpallh,T. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182931,260,1,1,29,59,3lyo0vqgndy4fuzlfo5l9ql30,0,15.9,4.7,2023-03-19T05:33:40.370Z,2023-03-19T05:33:42Z,4108747129,212,46.6,4108747127,141,42.7,4108747133,1,,4108747131,213,0.6,4108747121,155,,4108747123,56,Center,4108747125,140,52.8,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182935,300,49,1,30,2,89wr6p2dkh7wjxtbwhtsruu02,1,47,55.7,2023-03-19T05:33:43.074Z,2023-03-19T05:33:43Z,,,,,,,,,,,,,,,,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182941,301,1,1,30,2,89wr6p2dkh7wjxtbwhtsruu02,0,47,55.7,2023-03-19T05:33:43.477Z,2023-03-19T05:33:44Z,4108747179,56,Center,4108747183,141,63.6,4108747181,140,56.3,4108747185,212,11.1,4108747187,213,0.5,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182947,261,49,1,30,5,3lyo0vqgndy4fuzlfo5l9ql30,1,46.2,32.2,2023-03-19T05:33:46.049Z,2023-03-19T05:33:46Z,,,,,,,,,,,,,,,,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522182971,262,1,1,30,5,3lyo0vqgndy4fuzlfo5l9ql30,1,46.2,32.2,2023-03-19T05:33:46.289Z,2023-03-19T05:47:37Z,4108747409,212,17.4,4108747407,141,9.7,4108747405,140,54.1,4108747411,213,5.2,4108747403,56,Right,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183001,263,1,1,30,12,3lyo0vqgndy4fuzlfo5l9ql30,1,73.2,6.7,2023-03-19T05:33:53.569Z,2023-03-19T05:34:00Z,4108747559,212,19.7,4108747557,141,28.9,4108747553,56,Center,4108747555,140,61.2,4108747561,213,2.3,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183009,264,1,1,30,18,3lyo0vqgndy4fuzlfo5l9ql30,1,64.9,43.3,2023-03-19T05:33:59.969Z,2023-03-19T05:47:52Z,4108747619,212,21.5,4108747617,141,70.8,4108747621,213,2.1,4108747615,140,54.7,4108747613,56,Center,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183019,265,1,1,30,21,3lyo0vqgndy4fuzlfo5l9ql30,1,54.7,71.5,2023-03-19T05:34:02.657Z,2023-03-19T05:34:05Z,4108747683,212,15.7,4108747679,140,56.0,4108747677,56,Left,4108747681,141,94.5,4108747685,213,1.5,,,,,,,,,,95xv2vt9zeaisdth7ng5nfy8k,H. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183027,266,1,1,30,24,3lyo0vqgndy4fuzlfo5l9ql30,1,56.8,94.1,2023-03-19T05:34:05.841Z,2023-03-19T05:34:08Z,4108747739,141,74.4,4108747737,140,41.8,4108747741,212,20.7,4108747745,213,3.8,4108747735,56,Back,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183037,267,1,1,30,27,3lyo0vqgndy4fuzlfo5l9ql30,1,41.3,71.1,2023-03-19T05:34:08.705Z,2023-03-19T05:34:11Z,4108747799,141,45.8,4108747801,212,19.0,4108747803,213,4.3,4108747797,140,33.6,4108747795,56,Back,,,,,,,,,,95xv2vt9zeaisdth7ng5nfy8k,H. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183049,268,1,1,30,30,3lyo0vqgndy4fuzlfo5l9ql30,1,32.7,42.7,2023-03-19T05:34:11.057Z,2023-03-23T16:50:21Z,4108747893,141,12.0,4108747891,140,40.9,4108747895,212,22.6,4108747897,213,5.1,4108747889,56,Back,,,,,,,,,,1lpeuezmfcsmjnaxuts5hrx90,T. Tsuchiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183055,269,1,1,30,33,3lyo0vqgndy4fuzlfo5l9ql30,1,41.8,12.2,2023-03-19T05:34:14.657Z,2023-03-19T05:34:17Z,4108747933,56,Back,4108747935,140,43.7,4108747941,213,1.4,4108747937,141,31.6,4108747939,212,13.3,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183067,270,1,1,30,35,3lyo0vqgndy4fuzlfo5l9ql30,1,44.3,31.5,2023-03-19T05:34:16.849Z,2023-03-19T05:48:31Z,4108748047,213,4.5,4108748039,56,Back,4108748043,141,11.6,4108748041,140,40.9,4108748045,212,14.0,,,,,,,,,,b1yiwq0bmix3nvs4snp5gmmsp,K. Shiihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183073,271,1,1,30,38,3lyo0vqgndy4fuzlfo5l9ql30,0,42.6,11.9,2023-03-19T05:34:19.762Z,2023-03-19T05:34:21Z,4108748079,155,,4108748083,140,73.5,4108748085,141,24.1,4108748091,1,,4108748081,56,Center,4108748089,213,0.3,4108748087,212,33.5,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183075,302,8,1,30,41,89wr6p2dkh7wjxtbwhtsruu02,1,24.4,70.9,2023-03-19T05:34:22.617Z,2023-03-23T16:50:39Z,4117945297,385,,4108748103,56,Back,,,,,,,,,,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183089,303,1,1,30,43,89wr6p2dkh7wjxtbwhtsruu02,0,20.3,70,2023-03-19T05:34:24.674Z,2023-03-19T05:48:48Z,4108748175,3,,4108748185,213,0.4,4108748179,140,26.2,4108748183,212,6.8,4108748177,56,Back,4108748181,141,74.1,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183091,272,8,1,30,44,3lyo0vqgndy4fuzlfo5l9ql30,1,73.3,27,2023-03-19T05:34:25.905Z,2023-03-23T16:50:48Z,4108748191,56,Center,4117945445,385,,,,,,,,,,,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183099,304,49,1,30,46,89wr6p2dkh7wjxtbwhtsruu02,1,21.4,88.4,2023-03-19T05:34:27.658Z,2023-03-19T05:34:27Z,,,,,,,,,,,,,,,,,,,,,,,,,9lji59sodapv92xyenwbavr3d,T. Shichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183107,305,1,1,30,46,89wr6p2dkh7wjxtbwhtsruu02,0,21.4,88.4,2023-03-19T05:34:27.797Z,2023-03-19T05:34:28Z,4108748253,155,,4108748261,212,23.7,4108748255,56,Back,4108748263,213,6.3,4108748257,140,44.0,4108748259,141,88.0,,,,,,,9lji59sodapv92xyenwbavr3d,T. Shichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183115,273,49,1,30,49,3lyo0vqgndy4fuzlfo5l9ql30,1,58.9,20.4,2023-03-19T05:34:30.865Z,2023-03-19T05:34:31Z,,,,,,,,,,,,,,,,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183125,274,1,1,30,50,3lyo0vqgndy4fuzlfo5l9ql30,1,58.9,20.4,2023-03-19T05:34:31.057Z,2023-03-19T05:34:33Z,4108748403,212,9.5,4108748401,141,6.5,4108748399,140,58.1,4108748405,213,4.6,4108748397,56,Right,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183137,275,1,1,30,52,3lyo0vqgndy4fuzlfo5l9ql30,1,59.1,6.5,2023-03-19T05:34:33.697Z,2023-03-19T05:49:14Z,4108748493,56,Center,4108748495,140,55.7,4108748499,212,19.6,4108748497,141,34.8,4108748501,213,1.8,,,,,,,,,,b1yiwq0bmix3nvs4snp5gmmsp,K. Shiihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183149,276,1,1,30,58,3lyo0vqgndy4fuzlfo5l9ql30,1,56.6,39.8,2023-03-19T05:34:39.281Z,2023-03-19T05:49:18Z,4108748603,56,Right,4108748611,213,5.0,4108748605,140,63.1,4108748607,141,10.1,4108748609,212,21.3,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183163,277,1,1,31,2,3lyo0vqgndy4fuzlfo5l9ql30,1,63,10.4,2023-03-19T05:34:43.121Z,2023-03-19T05:49:31Z,4108748675,56,Center,4108748677,140,77.3,4108748681,212,17.3,4108748679,141,23.0,4108748683,213,0.5,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522186045,399,1,1,31,3,3lyo0vqgndy4fuzlfo5l9ql30,1,78.4,21.7,2023-03-19T05:34:44.660Z,2023-03-19T05:50:05Z,4108765753,140,71.5,4108765755,141,16.7,4108765751,56,Right,4108765797,156,,4108765759,213,3.6,4108765757,212,8.0,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183165,278,1,1,31,5,3lyo0vqgndy4fuzlfo5l9ql30,1,83.4,17.7,2023-03-19T05:34:46.769Z,2023-03-19T05:50:07Z,4108748699,56,Right,4108748707,213,4.3,4108748701,140,80.1,4108748703,141,6.2,4108748705,212,8.6,,,,,,,,,,b1yiwq0bmix3nvs4snp5gmmsp,K. Shiihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183177,279,1,1,31,8,3lyo0vqgndy4fuzlfo5l9ql30,0,82.6,4,2023-03-19T05:34:48.993Z,2023-03-23T16:51:29Z,4108748781,155,,4108748787,141,47.6,4108748789,212,30.7,4117945963,20,,4108748783,56,Center,4108748779,2,,4108748791,213,1.3,4108748785,140,90.2,h84l7hezwweq4hmxnb0q7651,E. Katayama,4117945961,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183169,306,44,1,31,8,89wr6p2dkh7wjxtbwhtsruu02,1,9.8,53.2,2023-03-19T05:34:49.080Z,2023-03-19T05:34:52Z,4108748743,285,,4108748741,56,Back,4108748807,233,280,,,,,,,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183179,280,44,1,31,8,3lyo0vqgndy4fuzlfo5l9ql30,0,90.2,46.8,2023-03-19T05:34:49.081Z,2023-03-19T05:34:52Z,4108748795,56,Center,4108748797,286,,4108748811,233,306,,,,,,,,,,,,,,,,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183175,307,12,1,31,8,89wr6p2dkh7wjxtbwhtsruu02,1,7.6,54.8,2023-03-19T05:34:49.412Z,2023-03-19T05:34:51Z,4108748769,140,5.7,4108748767,56,Back,4108748777,15,,4108748775,213,4.6,4108748771,141,31.0,4108748773,212,16.3,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523927499,1054,49,1,31,10,89wr6p2dkh7wjxtbwhtsruu02,1,1.8,26.2,2023-03-19T05:34:51.890Z,2023-03-23T16:51:56Z,,,,,,,,,,,,,,,,,,,,,,,,,4ps37rz4pj6015y18vgktyynd,M. Mitsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183199,308,12,1,31,12,89wr6p2dkh7wjxtbwhtsruu02,1,2.9,14.9,2023-03-19T05:34:53.956Z,2023-03-23T16:52:00Z,4108748887,56,Back,4108748889,140,15.5,4108748893,212,17.5,4108748891,141,0.0,4108748911,167,,4108748895,213,5.6,,,,,,,4ps37rz4pj6015y18vgktyynd,M. Mitsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183195,281,5,1,31,15,3lyo0vqgndy4fuzlfo5l9ql30,1,83.3,101.6,2023-03-19T05:34:56.679Z,2023-03-19T06:00:42Z,4108748881,347,,4108748879,56,Left,4108748917,233,309,,,,,,,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183203,309,5,1,31,15,89wr6p2dkh7wjxtbwhtsruu02,0,16.7,-1.6,2023-03-19T05:34:56.679Z,2023-03-19T05:34:57Z,4108748909,347,,4108748921,233,281,4108748905,56,Back,,,,,,,,,,,,,,,,4ps37rz4pj6015y18vgktyynd,M. Mitsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183223,282,1,1,31,21,3lyo0vqgndy4fuzlfo5l9ql30,1,79.5,100,2023-03-19T05:35:02.833Z,2023-03-19T05:35:07Z,4108749097,213,5.8,4108749087,107,,4108749089,56,Left,4108749093,141,91.7,4108749091,140,91.2,4108749095,212,14.1,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183225,283,4,1,31,25,3lyo0vqgndy4fuzlfo5l9ql30,1,91.8,92.2,2023-03-19T05:35:06.832Z,2023-03-19T05:35:11Z,4108749107,265,,4108749109,286,,4108749113,233,310,4108749101,13,,4108749105,152,,4108749103,56,Left,,,,,,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183219,310,4,1,31,25,89wr6p2dkh7wjxtbwhtsruu02,0,8.2,7.8,2023-03-19T05:35:06.833Z,2023-03-19T05:35:11Z,4108749083,285,,4108749077,152,,4108749071,13,,4108749081,265,,4108749141,233,283,4108749073,56,Back,,,,,,,4ps37rz4pj6015y18vgktyynd,M. Mitsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183333,284,1,1,32,3,3lyo0vqgndy4fuzlfo5l9ql30,1,95.7,95,2023-03-19T05:35:44.497Z,2023-03-23T16:52:59Z,4108749921,155,,4108750187,154,,4108749931,212,31.0,4108749929,141,50.1,4108749917,2,,4108750185,210,13,4108749927,140,90.5,4117946731,72,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,4108749925,56,4108749923,152,,4117946729,224,,4108749919,5,4108749933,213,1,Center,,,,,,,,,4.5,,,,,,,,,,,,
2522183337,285,44,1,32,5,3lyo0vqgndy4fuzlfo5l9ql30,1,90.2,47,2023-03-19T05:35:46.369Z,2023-03-23T16:52:43Z,4108749945,286,,4108749943,56,Center,4108749969,233,311,,,,,,,,,,,,,,,,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183335,311,44,1,32,5,89wr6p2dkh7wjxtbwhtsruu02,0,9.8,53,2023-03-19T05:35:46.370Z,2023-03-23T16:52:44Z,4108749991,233,285,4108749939,56,Back,4108749941,285,,,,,,,,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522183339,286,13,1,32,6,3lyo0vqgndy4fuzlfo5l9ql30,1,90.3,49.9,2023-03-19T05:35:47.722Z,2023-03-23T16:52:59Z,4108750209,103,6.9,4108750199,29,,4108750201,154,,4108749951,17,,4108750211,328,,4108750207,102,42.0,4108749953,56,Center,4108750197,84,,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,4108750213,230,4108750215,231,50,4108750203,55,284,4108750195,15,4108750193,24,,99.5,,,,,,,,,,,,,,,,,,,,,
