id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2512620029,473,1,2,46,30,e90fnsgtnamze3yssxpg392eb,0,64.2,92.9,2023-02-26T07:07:40.008Z,2023-02-26T07:07:58Z,4058121601,212,1.8,4058121603,213,5.3,4058121595,56,Left,4058121599,141,90.8,4058121597,140,65.2,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620017,408,8,2,46,31,3lyo0vqgndy4fuzlfo5l9ql30,1,32.2,10.9,2023-02-26T07:07:41.054Z,2023-02-28T17:31:46Z,4058121517,56,Back,4063831365,385,,,,,,,,,,,,,,,,,,,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620047,474,1,2,46,33,e90fnsgtnamze3yssxpg392eb,1,56.4,91.4,2023-02-26T07:07:43.575Z,2023-02-26T07:07:45Z,4058121675,141,83.8,4058121677,212,6.5,4058121679,213,5.4,4058121671,56,Left,4058121673,140,60.1,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620053,475,1,2,46,35,e90fnsgtnamze3yssxpg392eb,1,60.9,86,2023-02-26T07:07:45.032Z,2023-02-26T07:07:47Z,4058121721,212,5.4,4058121723,213,0.7,4058121715,56,Left,4058121719,141,91.4,4058121717,140,64.7,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620059,476,1,2,46,37,e90fnsgtnamze3yssxpg392eb,0,64.8,93,2023-02-26T07:07:47.032Z,2023-02-26T07:07:47Z,4058121753,212,18.5,4058121749,140,77.3,4058121751,141,73.8,4058121747,56,Center,4058121755,213,5.5,,,,,,,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620063,409,49,2,46,38,3lyo0vqgndy4fuzlfo5l9ql30,1,20.7,35.5,2023-02-26T07:07:48.703Z,2023-02-26T07:07:48Z,,,,,,,,,,,,,,,,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620073,410,1,2,46,39,3lyo0vqgndy4fuzlfo5l9ql30,0,20.7,35.5,2023-02-26T07:07:49.005Z,2023-02-26T07:07:50Z,4058121803,140,25.3,4058121801,56,Back,4058121805,141,22.5,4058121809,213,5.2,4058121807,212,10.1,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620069,477,61,2,46,39,e90fnsgtnamze3yssxpg392eb,1,72.6,81.7,2023-02-26T07:07:49.700Z,2023-02-26T07:07:49Z,4058121787,56,Left,,,,,,,,,,,,,,,,,,,,,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620111,411,52,2,46,48,3lyo0vqgndy4fuzlfo5l9ql30,1,8.7,48.8,2023-02-26T07:07:58.565Z,2023-02-28T17:32:06Z,4063832009,376,,,,,,,,,,,,,,,,,,,,,,,5e8x9ph9g69u29zz3u7xwsm0a,M. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620133,412,1,2,46,50,3lyo0vqgndy4fuzlfo5l9ql30,1,8.7,48.8,2023-02-26T07:08:00.510Z,2023-02-26T07:08:03Z,4058122101,123,,4058122111,213,5.0,4058122103,56,Back,4058122109,212,15.7,4058122107,141,26.7,4058122105,140,13.1,,,,,,,5e8x9ph9g69u29zz3u7xwsm0a,M. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620147,413,1,2,46,53,3lyo0vqgndy4fuzlfo5l9ql30,1,19.9,30,2023-02-26T07:08:03.262Z,2023-02-26T07:08:05Z,4058122175,212,15.9,4058122169,56,Back,4058122177,213,4.8,4058122171,140,20.9,4058122173,141,6.7,,,,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620187,414,1,2,46,55,3lyo0vqgndy4fuzlfo5l9ql30,1,21.3,6.4,2023-02-26T07:08:05.757Z,2023-02-26T07:08:12Z,4058122337,56,Back,4058122343,212,14.6,4058122339,140,35.2,4058122341,141,6.2,4058122345,213,6.3,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620189,415,61,2,47,1,3lyo0vqgndy4fuzlfo5l9ql30,0,31.2,7,2023-02-26T07:08:10.886Z,2023-02-26T07:08:18Z,4058122351,56,Back,,,,,,,,,,,,,,,,,,,,,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620195,416,5,2,47,2,3lyo0vqgndy4fuzlfo5l9ql30,0,34.2,-1.4,2023-02-26T07:08:12.201Z,2023-02-26T07:08:35Z,4058122373,347,,4058122369,56,Back,4058122385,233,478,,,,,,,,,,,,,,,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620191,478,5,2,47,2,e90fnsgtnamze3yssxpg392eb,1,65.8,101.4,2023-02-26T07:08:12.201Z,2023-02-26T07:08:13Z,4058122359,347,,4058122357,56,Left,4058122377,233,416,,,,,,,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620223,479,1,2,47,9,e90fnsgtnamze3yssxpg392eb,0,63.2,100,2023-02-26T07:08:19.496Z,2023-02-26T07:08:20Z,4058122503,56,Center,4058122501,107,,4058122511,213,5.0,4058122509,212,16.6,4058122507,141,78.5,4058122505,140,68.0,,,,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620229,417,8,2,47,11,3lyo0vqgndy4fuzlfo5l9ql30,1,28.1,14.3,2023-02-26T07:08:21.406Z,2023-02-28T17:34:46Z,4063838307,385,,4058122569,15,,4058122553,56,Back,,,,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620235,418,45,2,47,12,3lyo0vqgndy4fuzlfo5l9ql30,0,30.6,8.7,2023-02-26T07:08:22.776Z,2023-02-26T07:08:24Z,4058122633,233,480,4058122587,285,,4058122585,56,Back,,,,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620239,480,3,2,47,12,e90fnsgtnamze3yssxpg392eb,1,69.4,91.3,2023-02-26T07:08:22.776Z,2023-02-28T17:37:10Z,4063843369,465,,4058122603,286,,4058122611,233,418,4058122601,56,Left,,,,,,,,,,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620253,481,1,2,47,13,e90fnsgtnamze3yssxpg392eb,1,70.9,94.4,2023-02-26T07:08:23.432Z,2023-02-26T07:08:24Z,4058122663,56,Left,4058122671,213,5.7,4058122667,141,90.3,4058122669,212,5.1,4058122665,140,75.0,,,,,,,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620261,483,4,2,47,14,e90fnsgtnamze3yssxpg392eb,1,74.8,87.4,2023-02-26T07:08:24.328Z,2023-02-26T07:08:30Z,4058122753,152,,4058122801,233,419,4058122749,295,,4058122751,56,Left,4058122747,13,,4058122755,286,,,,,,,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620265,419,4,2,47,14,3lyo0vqgndy4fuzlfo5l9ql30,0,25.2,12.6,2023-02-26T07:08:24.329Z,2023-02-26T07:08:47Z,4058122773,56,Back,4058122771,295,,4058122769,13,,4058122775,152,,4058122777,285,,4058122811,233,483,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620255,482,43,2,47,14,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-02-26T07:08:24.680Z,2023-02-26T07:08:28Z,4058122687,56,Left,4058122787,144,61,,,,,,,,,,,,,,,,,,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620425,484,1,2,47,55,e90fnsgtnamze3yssxpg392eb,0,74.3,90.5,2023-02-26T07:09:05.658Z,2023-02-28T17:37:24Z,4058123645,213,5.2,4058123639,140,88.4,4058123643,212,29.7,4063843837,224,,4058123631,5,,4058123637,56,Center,4058123635,152,,4063843839,72,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,4058123629,2,4058123641,141,,52.7,4058123633,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620431,420,12,2,47,58,3lyo0vqgndy4fuzlfo5l9ql30,1,10.1,46.3,2023-02-26T07:09:08.813Z,2023-02-26T07:09:09Z,4058123669,56,Back,4058123691,15,,4058123675,212,17.3,4058123677,213,0.8,4058123673,141,63.9,4058123671,140,22.0,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620445,485,1,2,48,0,e90fnsgtnamze3yssxpg392eb,1,77.8,40.7,2023-02-26T07:09:10.200Z,2023-02-26T07:09:12Z,4058123759,140,74.9,4058123757,56,Center,4058123755,3,,4058123765,213,1.8,4058123763,212,13.1,4058123761,141,59.4,,,,,,,2otou563dkse1ojis549sw1rd,K. Tsukagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620457,486,1,2,48,2,e90fnsgtnamze3yssxpg392eb,1,75,60.9,2023-02-26T07:09:12.296Z,2023-02-26T07:09:15Z,4058123805,56,Center,4058123807,140,55.3,4058123813,213,3.9,4058123811,212,28.5,4058123809,141,32.1,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620481,487,1,2,48,5,e90fnsgtnamze3yssxpg392eb,1,53.3,29.8,2023-02-26T07:09:15.448Z,2023-02-26T07:09:19Z,4058123909,212,23.7,4058123907,141,38.9,4058123905,140,31.5,4058123911,213,2.9,4058123903,56,Back,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620485,488,1,2,48,9,e90fnsgtnamze3yssxpg392eb,0,32.2,37.7,2023-02-26T07:09:19.817Z,2023-02-26T07:11:17Z,4058123961,213,6.1,4058123953,56,Center,4058123963,1,,4058123951,155,,4058123955,140,71.1,4058123959,212,41.6,4058123957,141,25.8,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620495,421,1,2,48,14,3lyo0vqgndy4fuzlfo5l9ql30,1,22.1,75.6,2023-02-26T07:09:24.399Z,2023-02-26T07:09:26Z,4058124025,213,1.1,4058124023,212,14.2,4058124015,3,,4058124019,140,27.9,4058124017,56,Back,4058124021,141,94.4,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620497,422,49,2,48,15,3lyo0vqgndy4fuzlfo5l9ql30,1,27.9,94.4,2023-02-26T07:09:25.527Z,2023-02-28T17:37:40Z,,,,,,,,,,,,,,,,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620503,423,1,2,48,16,3lyo0vqgndy4fuzlfo5l9ql30,1,27.9,94.4,2023-02-26T07:09:26.718Z,2023-02-26T07:10:44Z,4058124069,141,95.9,4058124065,56,Back,4058124067,140,35.1,4058124071,212,7.6,4058124073,213,0.1,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620527,424,1,2,48,19,3lyo0vqgndy4fuzlfo5l9ql30,1,35.1,95.9,2023-02-26T07:09:28.974Z,2023-02-26T07:11:14Z,4058124225,141,95.3,4058124227,212,9.1,4058124221,56,Back,4058124219,155,,4058124223,140,43.8,4058124229,213,6.2,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620533,425,50,2,48,25,3lyo0vqgndy4fuzlfo5l9ql30,1,41.6,96.6,2023-02-26T07:09:35.271Z,2023-02-26T07:11:23Z,4058124291,233,489,4058124245,56,Back,4058124247,286,,,,,,,,,,,,,,,,,3vw44ny2hu4m11p3ik9y0lk2x,K. Sento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620529,489,7,2,48,25,e90fnsgtnamze3yssxpg392eb,1,58.4,3.4,2023-02-26T07:09:35.272Z,2023-02-28T17:37:51Z,4058124237,56,Right,4063844859,385,,4058124235,167,,4058124239,285,,4058124287,233,425,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620543,426,5,2,48,27,3lyo0vqgndy4fuzlfo5l9ql30,1,41.3,102,2023-02-26T07:09:37.640Z,2023-02-26T07:13:11Z,4058124279,56,Back,4058124295,233,490,4058124281,347,,,,,,,,,,,,,,,,,3vw44ny2hu4m11p3ik9y0lk2x,K. Sento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620535,490,5,2,48,27,e90fnsgtnamze3yssxpg392eb,0,58.7,-2,2023-02-26T07:09:37.640Z,2023-02-26T07:09:39Z,4058124257,347,,4058124255,56,Right,4058124305,233,426,,,,,,,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620591,427,1,2,48,37,3lyo0vqgndy4fuzlfo5l9ql30,1,45.3,100,2023-02-26T07:09:47.758Z,2023-02-26T07:09:50Z,4058124529,212,15.7,4058124527,141,92.9,4058124525,140,59.0,4058124523,56,Left,4058124521,107,,4058124531,213,5.9,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620601,428,1,2,48,40,3lyo0vqgndy4fuzlfo5l9ql30,1,62.7,93,2023-02-26T07:09:50.157Z,2023-02-26T07:09:52Z,4058124591,140,60.3,4058124593,141,79.6,4058124587,56,Left,4058124597,213,4.4,4058124595,212,9.5,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620607,429,1,2,48,42,3lyo0vqgndy4fuzlfo5l9ql30,0,60.3,79.9,2023-02-26T07:09:52.366Z,2023-02-26T07:09:53Z,4058124623,56,Center,4058124631,213,6.2,4058124625,140,76.5,4058124627,141,78.7,4058124629,212,17.0,,,,,,,,,,3vw44ny2hu4m11p3ik9y0lk2x,K. Sento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620613,491,49,2,48,43,e90fnsgtnamze3yssxpg392eb,1,19.9,13.7,2023-02-26T07:09:53.266Z,2023-02-28T17:38:06Z,,,,,,,,,,,,,,,,,,,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620615,492,1,2,48,44,e90fnsgtnamze3yssxpg392eb,0,19.9,13.7,2023-02-26T07:09:54.569Z,2023-02-26T07:09:54Z,4058124667,213,6.3,4058124665,212,13.5,4058124659,56,Back,4058124669,1,,4058124657,157,,4058124661,140,32.8,4058124663,141,13.4,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620621,430,49,2,48,46,3lyo0vqgndy4fuzlfo5l9ql30,1,66.5,84.2,2023-02-26T07:09:56.503Z,2023-02-28T17:38:43Z,,,,,,,,,,,,,,,,,,,,,,,,,3vw44ny2hu4m11p3ik9y0lk2x,K. Sento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620623,431,50,2,48,47,3lyo0vqgndy4fuzlfo5l9ql30,1,68.7,84.3,2023-02-26T07:09:57.015Z,2023-02-28T17:38:44Z,4058124707,56,Left,4058124709,286,,4058124795,233,493,,,,,,,,,,,,,,,,3vw44ny2hu4m11p3ik9y0lk2x,K. Sento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620633,493,7,2,48,47,e90fnsgtnamze3yssxpg392eb,1,31.3,15.7,2023-02-26T07:09:57.016Z,2023-02-28T17:38:45Z,4058124781,233,431,4058124769,285,,4063845937,383,,4058124767,56,Back,,,,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620637,494,61,2,48,48,e90fnsgtnamze3yssxpg392eb,1,29.5,17.3,2023-02-26T07:09:58.632Z,2023-02-28T17:38:47Z,4058124777,56,Back,,,,,,,,,,,,,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513708907,880,49,2,48,49,e90fnsgtnamze3yssxpg392eb,1,29.9,13,2023-02-26T07:09:58.903Z,2023-02-28T17:38:52Z,,,,,,,,,,,,,,,,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620641,495,1,2,48,50,e90fnsgtnamze3yssxpg392eb,0,26.9,17.4,2023-02-26T07:10:00.197Z,2023-02-26T07:11:33Z,4058124807,140,26.0,4058124817,236,,4058124805,56,Back,4058124811,212,1.4,4058124813,213,2.3,4058124823,286,,4058124809,141,18.9,4058124819,233,432,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620639,432,74,2,48,50,3lyo0vqgndy4fuzlfo5l9ql30,1,70.1,83.3,2023-02-26T07:10:00.198Z,2023-02-26T07:11:23Z,4058124829,233,495,4058124787,285,,4058124785,56,Left,,,,,,,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620653,433,49,2,48,52,3lyo0vqgndy4fuzlfo5l9ql30,1,69.8,84.2,2023-02-26T07:10:02.382Z,2023-02-26T07:11:39Z,,,,,,,,,,,,,,,,,,,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620659,434,1,2,48,53,3lyo0vqgndy4fuzlfo5l9ql30,0,69.8,84.2,2023-02-26T07:10:03.573Z,2023-02-28T17:39:00Z,4058124915,213,5.0,4058124909,140,71.9,4058124907,56,Center,4058124913,212,7.3,4058124911,141,73.9,,,,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620663,496,49,2,48,54,e90fnsgtnamze3yssxpg392eb,1,28.3,23.3,2023-02-26T07:10:04.026Z,2023-02-26T07:10:04Z,,,,,,,,,,,,,,,,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620675,497,1,2,48,54,e90fnsgtnamze3yssxpg392eb,1,28.3,23.3,2023-02-26T07:10:04.328Z,2023-02-26T07:10:05Z,4058125003,213,5.9,4058124997,140,38.8,4058124999,141,15.9,4058125001,212,12.1,4058124995,56,Back,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620677,498,1,2,48,55,e90fnsgtnamze3yssxpg392eb,0,39.4,14.9,2023-02-26T07:10:05.433Z,2023-02-26T07:10:06Z,4058125021,212,19.9,4058125015,56,Back,4058125023,213,1.1,4058125019,141,40.9,4058125017,140,48.2,,,,,,,,,,2otou563dkse1ojis549sw1rd,K. Tsukagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620687,435,8,2,48,56,3lyo0vqgndy4fuzlfo5l9ql30,1,52.8,59.9,2023-02-26T07:10:06.359Z,2023-02-28T17:39:27Z,4063848983,385,,4058125043,56,Center,,,,,,,,,,,,,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512621279,517,61,2,48,57,e90fnsgtnamze3yssxpg392eb,1,47.6,56.5,2023-02-26T07:10:06.964Z,2023-02-26T07:13:17Z,4058129233,56,Back,,,,,,,,,,,,,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620707,436,49,2,48,59,3lyo0vqgndy4fuzlfo5l9ql30,1,65.5,82.7,2023-02-26T07:10:08.952Z,2023-02-28T17:39:33Z,,,,,,,,,,,,,,,,,,,,,,,,,3vw44ny2hu4m11p3ik9y0lk2x,K. Sento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620717,437,1,2,49,0,3lyo0vqgndy4fuzlfo5l9ql30,1,65.5,82.7,2023-02-26T07:10:10.189Z,2023-02-26T07:13:28Z,4058125211,212,8.6,4058125213,213,0.6,4058125209,141,89.4,4058125205,56,Left,4058125207,140,72.4,,,,,,,,,,3vw44ny2hu4m11p3ik9y0lk2x,K. Sento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620729,438,1,2,49,2,3lyo0vqgndy4fuzlfo5l9ql30,1,73.7,91.8,2023-02-26T07:10:12.398Z,2023-02-26T07:13:32Z,4058125295,212,7.7,4058125297,213,3.8,4058125291,140,68.1,4058125289,56,Left,4058125293,141,84.5,,,,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620735,439,1,2,49,4,3lyo0vqgndy4fuzlfo5l9ql30,0,68.1,84.5,2023-02-26T07:10:13.950Z,2023-02-28T17:39:40Z,4058125341,1,,4058125339,213,5.3,4058125329,155,,4058125333,140,88.9,4058125331,56,Center,4063849565,72,,4063849563,224,,4058125337,212,41.8,3vw44ny2hu4m11p3ik9y0lk2x,K. Sento,4058125335,141,4058125327,2,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620751,499,52,2,49,6,e90fnsgtnamze3yssxpg392eb,1,9.2,63.9,2023-02-26T07:10:16.409Z,2023-02-28T17:39:44Z,4063849767,377,,,,,,,,,,,,,,,,,,,,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620779,500,1,2,49,11,e90fnsgtnamze3yssxpg392eb,1,13.5,62.6,2023-02-26T07:10:20.872Z,2023-02-26T07:10:23Z,4058125615,56,Back,4058125617,140,21.3,4058125613,123,,4058125623,213,5.2,4058125619,141,36.9,4058125621,212,19.3,,,,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620803,501,1,2,49,13,e90fnsgtnamze3yssxpg392eb,1,18.7,35.4,2023-02-26T07:10:23.208Z,2023-02-26T07:10:26Z,4058125747,213,2.4,4058125745,212,9.5,4058125739,56,Back,4058125743,141,45.2,4058125741,140,12.2,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620809,502,1,2,49,16,e90fnsgtnamze3yssxpg392eb,0,9.8,49,2023-02-26T07:10:26.745Z,2023-02-26T07:10:30Z,4058125783,212,53.7,4058125781,141,32.1,4058125775,155,,4058125777,56,Center,4058125779,140,59.8,4058125785,213,6.1,4058125787,1,,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620837,440,1,2,49,20,3lyo0vqgndy4fuzlfo5l9ql30,0,39.9,69.7,2023-02-26T07:10:30.814Z,2023-02-26T07:13:59Z,4058125911,56,Center,4058125913,140,52.3,4058125919,213,5.7,4058125909,3,,4058125917,212,16.1,4058125915,141,55.7,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620823,503,44,2,49,22,e90fnsgtnamze3yssxpg392eb,1,47.2,45.3,2023-02-26T07:10:31.961Z,2023-02-26T07:10:36Z,4058125951,233,441,4058125835,285,,4058125831,56,Back,,,,,,,,,,,,,,,,2otou563dkse1ojis549sw1rd,K. Tsukagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512620843,441,44,2,49,22,3lyo0vqgndy4fuzlfo5l9ql30,0,52.8,54.7,2023-02-26T07:10:31.962Z,2023-02-26T07:14:15Z,4058125935,286,,4058126011,233,503,4058125933,56,Center,,,,,,,,,,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
