id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,assist,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId
2514869987,586,4,2,55,49,1f3ehp8p9yi8reamghry4p76t,1,13.1,59.8,2023-03-04T06:18:59.307Z,2023-03-04T06:22:35Z,4070014677,294,,4070005421,152,,4070005417,13,,4070014365,233,508,4070005419,56,Back,4070005425,285,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514870027,508,4,2,55,49,12tyw9yomy9n5cjd5po2ajx1q,0,86.9,40.2,2023-03-04T06:18:59.308Z,2023-03-04T06:23:43Z,4070005573,286,,4070005569,152,,4070005567,56,Center,4070005565,13,,4070006505,294,,4070005639,233,586,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514870229,587,1,2,56,7,1f3ehp8p9yi8reamghry4p76t,1,14,55.5,2023-03-04T06:19:17.307Z,2023-03-04T06:19:19Z,4070006585,189,,4070006531,141,32.2,4070006529,140,21.6,4070006527,56,Back,4070006533,212,17.7,4070006535,213,5.2,4070006525,152,,4070006523,5,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514870297,588,1,2,56,9,1f3ehp8p9yi8reamghry4p76t,1,22.2,31.6,2023-03-04T06:19:19.579Z,2023-03-04T06:19:26Z,4070006909,56,Back,4070006913,141,81.1,4070006915,212,34.5,4070006917,213,1.4,4070006919,1,,4070006911,140,29.3,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514870359,589,1,2,56,16,1f3ehp8p9yi8reamghry4p76t,1,42.4,73.3,2023-03-04T06:19:26.735Z,2023-03-04T06:19:33Z,4070007201,140,63.2,4070007207,213,5.2,4070007209,1,,4070007197,196,,4070007199,56,Right,4070007203,141,10.3,4070007195,155,,4070007205,212,48.1,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514870387,590,1,2,56,22,1f3ehp8p9yi8reamghry4p76t,1,58.7,28.6,2023-03-04T06:19:32.987Z,2023-03-04T06:19:36Z,4070007335,140,78.2,4070007333,56,Left,4070007341,213,1.1,4070007331,155,,4070007337,141,83.9,4070007339,212,42.8,4070007343,1,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514870403,591,1,2,56,25,1f3ehp8p9yi8reamghry4p76t,0,78.2,83.9,2023-03-04T06:19:36.043Z,2023-03-04T06:19:37Z,4070007421,140,90.5,4070007423,141,75.0,4070007425,212,14.3,4070007427,213,5.8,4070007419,56,Center,4070007417,3,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514870421,509,61,2,56,29,12tyw9yomy9n5cjd5po2ajx1q,0,7.5,19.1,2023-03-04T06:19:39.533Z,2023-03-04T06:19:39Z,4070007527,56,Back,,,,,,,,,,,,,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514870439,510,6,2,56,30,12tyw9yomy9n5cjd5po2ajx1q,0,3.3,16.8,2023-03-04T06:19:40.539Z,2023-03-08T18:48:41Z,4070007599,73,,4070007597,56,Back,4070007687,233,592,,,,,,,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514870453,592,6,2,56,30,1f3ehp8p9yi8reamghry4p76t,1,96.7,83.2,2023-03-04T06:19:40.539Z,2023-03-04T06:22:49Z,4070007683,233,510,4070007673,56,Left,4070007675,73,,,,,,,,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514870729,594,1,2,57,1,1f3ehp8p9yi8reamghry4p76t,1,99.5,99.5,2023-03-04T06:20:11.731Z,2023-03-08T18:49:14Z,4070008923,213,4.5,4070008911,155,,4082843663,72,,4070021919,210,14,4070008919,141,58.1,4070008917,140,93.7,4070008921,212,28.8,4070008915,56,Center,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,1,4070021921,154,,4070008913,224,4070008909,6,,,4070008907,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2514873123,647,44,2,57,2,1f3ehp8p9yi8reamghry4p76t,1,97.2,57.1,2023-03-04T06:20:12.182Z,2023-03-04T06:26:08Z,4070023919,56,Center,4070024575,233,557,4070023921,286,,,,,,,,,,,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514873131,557,44,2,57,2,12tyw9yomy9n5cjd5po2ajx1q,0,2.8,42.9,2023-03-04T06:20:12.183Z,2023-03-04T06:26:07Z,4070024595,233,647,4070024551,56,Back,4070024553,285,,,,,,,,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514870731,595,14,2,57,2,1f3ehp8p9yi8reamghry4p76t,1,96.2,56.3,2023-03-04T06:20:12.724Z,2023-03-08T18:49:15Z,4070021939,55,594,4070021965,231,50.7,4082843989,214,,4070021931,15,,4070021929,25,,4070021961,230,99.8,4070021953,328,,4070021933,73,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,4070021947,103,12.7,4070008933,56,4070021935,29,,Center,4070021937,154,,4070021943,102,55.3,4070025525,61,,,,,,,,,,,,,,,,,,,,
2514870753,596,1,2,57,9,1f3ehp8p9yi8reamghry4p76t,0,87.1,82,2023-03-04T06:20:19.227Z,2023-03-08T18:49:22Z,4070009049,141,45.7,4082844073,20,,4070009047,140,92.8,4070009041,2,,4070009053,213,5.0,4082844071,223,,4070009043,155,,4070009045,56,Center,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,4070009051,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514870759,511,12,2,57,10,12tyw9yomy9n5cjd5po2ajx1q,1,9.8,59.4,2023-03-04T06:20:20.123Z,2023-03-04T06:20:21Z,4070009073,56,Back,4070009075,140,24.7,4070009079,212,18.6,4070009077,141,74.1,4070009081,213,0.6,4070009091,15,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514870807,597,1,2,57,14,1f3ehp8p9yi8reamghry4p76t,1,77.9,14.7,2023-03-04T06:20:24.332Z,2023-03-04T06:20:26Z,4070009299,212,13.2,4070009297,141,14.0,4070009301,213,6.2,4070009291,56,Right,4070009293,140,90.5,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514870819,598,1,2,57,15,1f3ehp8p9yi8reamghry4p76t,0,92,13.7,2023-03-04T06:20:25.916Z,2023-03-08T18:49:43Z,4070009357,2,,4070009359,155,,4070009363,140,95.6,4082844379,224,,4070009365,141,44.3,4070009369,213,1.4,4070009367,212,21.1,4070009361,56,Center,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,4082844381,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514870831,512,12,2,57,17,12tyw9yomy9n5cjd5po2ajx1q,1,5.6,60.9,2023-03-04T06:20:27.452Z,2023-03-04T06:20:28Z,4070009431,141,31.8,4070009433,212,19.9,4070009427,56,Back,4070009435,213,4.8,4070009429,140,7.5,4070009441,15,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514870867,513,49,2,57,21,12tyw9yomy9n5cjd5po2ajx1q,1,4.1,4.7,2023-03-04T06:20:32.092Z,2023-03-04T06:26:52Z,,,,,,,,,,,,,,,,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514870939,514,1,2,57,23,12tyw9yomy9n5cjd5po2ajx1q,0,5,0.7,2023-03-04T06:20:33.660Z,2023-03-04T06:26:54Z,4070009907,1,,4070009897,56,Right,4070009899,140,67.7,4070009901,141,8.6,4070009895,155,,4070009903,212,66.1,4070009905,213,0.1,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871079,601,49,2,57,28,1f3ehp8p9yi8reamghry4p76t,1,31.9,82.8,2023-03-04T06:20:38.253Z,2023-03-04T06:21:22Z,,,,,,,,,,,,,,,,,,,,,,,,,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871003,599,1,2,57,30,1f3ehp8p9yi8reamghry4p76t,1,32.1,89.6,2023-03-04T06:20:41.051Z,2023-03-04T06:20:45Z,4070010195,212,28.6,4070010191,140,15.5,4070010193,141,56.3,4070010189,56,Back,4070010197,213,4.1,,,,,,,,,,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871071,600,1,2,57,34,1f3ehp8p9yi8reamghry4p76t,1,16.5,44.2,2023-03-04T06:20:44.877Z,2023-03-04T06:20:52Z,4070010519,141,16.5,4070010517,140,47.8,4070010525,1,,4070010513,155,,4070010515,56,Back,4070010521,212,37.9,4070010523,213,5.8,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871095,515,45,2,57,43,12tyw9yomy9n5cjd5po2ajx1q,0,21,68.1,2023-03-04T06:20:53.627Z,2023-03-04T06:20:57Z,4070010609,285,,4070010607,56,Back,4070010819,233,602,,,,,,,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871123,602,3,2,57,43,1f3ehp8p9yi8reamghry4p76t,1,79,31.9,2023-03-04T06:20:53.627Z,2023-03-08T18:50:08Z,4070010813,233,515,4070010779,286,,4070010777,56,Center,4082844731,465,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871133,603,3,2,57,46,1f3ehp8p9yi8reamghry4p76t,0,94.5,33.9,2023-03-04T06:20:56.443Z,2023-03-08T18:50:13Z,4070010829,286,,4070010827,56,Center,4070010847,211,,4082844757,465,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871191,516,5,2,57,47,12tyw9yomy9n5cjd5po2ajx1q,1,-1.2,62,2023-03-04T06:20:57.450Z,2023-03-04T06:21:32Z,4070011103,56,Back,4070011105,346,,4070012251,233,604,,,,,,,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871141,604,5,2,57,47,1f3ehp8p9yi8reamghry4p76t,0,101.2,38,2023-03-04T06:20:57.450Z,2023-03-04T06:33:43Z,4070010855,346,,4070010853,56,Center,4070012289,233,516,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871343,517,1,2,58,10,12tyw9yomy9n5cjd5po2ajx1q,1,5.4,43.1,2023-03-04T06:21:20.443Z,2023-03-04T06:21:34Z,4070011853,140,4.5,4070011855,141,49.4,4070011849,124,,4070011851,56,Back,4070011863,237,,4070011857,212,4.4,4070011859,213,1.8,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871379,519,1,2,58,15,12tyw9yomy9n5cjd5po2ajx1q,0,10,55.7,2023-03-04T06:21:25.372Z,2023-03-04T06:21:27Z,4070012005,140,55.8,4070012003,56,Center,4070012011,213,0.3,4070012007,141,76.3,4070012009,212,50.1,4070012013,1,,4070012001,155,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871385,605,44,2,58,16,1f3ehp8p9yi8reamghry4p76t,1,45.4,24.8,2023-03-04T06:21:26.428Z,2023-03-08T18:51:04Z,4070012039,285,,4070012037,56,Back,4070012125,233,520,,,,,,,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871391,520,44,2,58,16,12tyw9yomy9n5cjd5po2ajx1q,0,54.6,75.2,2023-03-04T06:21:26.429Z,2023-03-08T18:50:50Z,4070012133,233,605,4070012053,56,Center,4070012055,286,,,,,,,,,,,,,,,,,3tiriwy3k68lw0zi0fj5dx49h,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871401,606,1,2,58,17,1f3ehp8p9yi8reamghry4p76t,1,46.6,25.8,2023-03-04T06:21:27.573Z,2023-03-08T18:51:06Z,4070012111,3,,4070012119,212,14.5,4070012117,141,29.7,4070012115,140,60.2,4070012121,213,0.2,4070012113,56,Center,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517301017,992,49,2,58,18,1f3ehp8p9yi8reamghry4p76t,1,52.6,28.2,2023-03-04T06:21:28.186Z,2023-03-08T18:51:03Z,,,,,,,,,,,,,,,,,,,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517301041,993,43,2,58,18,1f3ehp8p9yi8reamghry4p76t,1,0,0,2023-03-04T06:21:28.186Z,2023-03-08T18:50:53Z,4082845489,56,Center,4082845559,144,1,4082845497,213,0,4082845495,212,0,4082845491,140,52.6,4082845493,141,28.2,,,,,,,2jgby6e91uem5e2dd1b11psoa,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871407,607,1,2,58,19,1f3ehp8p9yi8reamghry4p76t,1,60.2,29.7,2023-03-04T06:21:29.676Z,2023-03-08T18:51:33Z,4070012143,56,Center,4070012151,213,0.8,4070012145,140,65.8,4070012141,155,,4070012147,141,38.0,4070012149,212,8.2,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517301177,994,61,2,58,20,1f3ehp8p9yi8reamghry4p76t,1,65.3,35.5,2023-03-04T06:21:30.186Z,2023-03-08T18:51:39Z,4082846377,56,Center,,,,,,,,,,,,,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871427,521,43,2,58,21,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-03-04T06:21:31.740Z,2023-03-08T18:51:29Z,4082846215,144,8,4070012233,56,Back,,,,,,,,,,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871445,608,61,2,58,23,1f3ehp8p9yi8reamghry4p76t,0,66.8,30.4,2023-03-04T06:21:33.501Z,2023-03-04T06:27:38Z,4070012327,56,Center,,,,,,,,,,,,,,,,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871473,522,43,2,58,23,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-03-04T06:21:33.502Z,2023-03-04T06:27:32Z,4070012445,285,0,4070012443,56,Back,4070028935,144,7,4070012485,233,608,,,,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871477,523,49,2,58,27,12tyw9yomy9n5cjd5po2ajx1q,1,32.3,85.7,2023-03-04T06:21:37.355Z,2023-03-04T06:21:37Z,,,,,,,,,,,,,,,,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871503,524,50,2,58,29,12tyw9yomy9n5cjd5po2ajx1q,1,35.2,92.2,2023-03-04T06:21:39.627Z,2023-03-04T06:28:04Z,4070012955,233,609,4070012601,286,,4070012599,56,Back,,,,,,,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871569,609,7,2,58,29,1f3ehp8p9yi8reamghry4p76t,0,64.8,7.8,2023-03-04T06:21:39.628Z,2023-03-08T18:51:57Z,4082846749,385,,4070012901,167,,4070012937,233,524,4070012903,56,Right,4070012905,285,,,,,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871563,526,61,2,58,29,12tyw9yomy9n5cjd5po2ajx1q,1,31.2,96.8,2023-03-04T06:21:39.843Z,2023-03-04T06:21:51Z,4070012883,56,Back,,,,,,,,,,,,,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871511,525,5,2,58,30,12tyw9yomy9n5cjd5po2ajx1q,0,33.8,101.5,2023-03-04T06:21:40.340Z,2023-03-04T06:33:43Z,4070027561,233,610,4070012629,56,Back,4070012631,347,,,,,,,,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871583,610,5,2,58,30,1f3ehp8p9yi8reamghry4p76t,1,66.2,-1.5,2023-03-04T06:21:40.340Z,2023-03-04T06:26:58Z,4070012969,56,Right,4070027543,233,525,4070012971,347,,,,,,,,,,,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871629,611,1,2,58,43,1f3ehp8p9yi8reamghry4p76t,1,63.5,0,2023-03-04T06:21:53.388Z,2023-03-04T06:21:55Z,4070013249,107,,4070013253,140,35.8,4070013255,141,12.3,4070013261,1,,4070013259,213,2.8,4070013257,212,30.5,4070013251,56,Back,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871665,612,1,2,58,44,1f3ehp8p9yi8reamghry4p76t,1,35.8,12.3,2023-03-04T06:21:54.907Z,2023-03-04T06:22:00Z,4070013465,213,2.1,4070013461,141,44.9,4070013463,212,25.0,4070013457,56,Back,4070013459,140,24.8,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871703,613,1,2,58,50,1f3ehp8p9yi8reamghry4p76t,0,27.6,62.7,2023-03-04T06:22:00.588Z,2023-03-04T06:22:10Z,4070013713,213,6.3,4070013709,141,62.3,4070013707,140,57.1,4070013711,212,31.0,4070013703,155,,4070013705,56,Center,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871695,527,4,2,58,53,12tyw9yomy9n5cjd5po2ajx1q,1,41.4,37.6,2023-03-04T06:22:03.531Z,2023-03-04T06:22:09Z,4070013651,56,Back,4070013729,233,614,4070013655,286,,4070013653,152,,4070013647,13,,4070013649,294,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871707,614,4,2,58,53,1f3ehp8p9yi8reamghry4p76t,0,58.6,62.4,2023-03-04T06:22:03.532Z,2023-03-04T06:22:09Z,4070013743,233,527,4070013721,294,,4070013727,285,,4070013725,152,,4070013723,56,Center,4070013719,13,,,,,,,,6jdifjaop9haqylognzg3azf9,Kim Gun-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871731,528,1,2,59,2,12tyw9yomy9n5cjd5po2ajx1q,1,38.6,36.7,2023-03-04T06:22:12.811Z,2023-03-08T18:52:25Z,4070013849,140,30.4,4070013847,56,Back,4070013855,213,2.1,4070013853,212,16.6,4082847237,189,,4070013843,5,,4070013845,152,,4070013851,141,57.5,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871735,529,1,2,59,3,12tyw9yomy9n5cjd5po2ajx1q,1,30.1,58.5,2023-03-04T06:22:14.090Z,2023-03-04T06:22:15Z,4070013889,212,19.3,4070013887,141,86.3,4070013891,213,1.4,4070013885,140,33.9,4070013883,56,Back,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871763,530,1,2,59,5,12tyw9yomy9n5cjd5po2ajx1q,1,34.4,87.5,2023-03-04T06:22:15.739Z,2023-03-04T06:22:19Z,4070014051,56,Back,4070014053,140,41.8,4070014055,141,67.3,4070014059,213,5.2,4070014057,212,15.8,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871773,531,1,2,59,9,12tyw9yomy9n5cjd5po2ajx1q,1,41.8,67.3,2023-03-04T06:22:19.515Z,2023-03-04T06:22:25Z,4070014113,56,Center,4070014121,213,6.1,4070014115,140,53.1,4070014119,212,12.0,4070014117,141,64.9,4070014111,168,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871777,532,50,2,59,11,12tyw9yomy9n5cjd5po2ajx1q,1,51.2,60,2023-03-04T06:22:21.563Z,2023-03-04T06:22:22Z,4070014147,233,615,4070014131,286,,4070014129,56,Center,,,,,,,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871775,615,7,2,59,11,1f3ehp8p9yi8reamghry4p76t,0,48.8,40,2023-03-04T06:22:21.564Z,2023-03-08T18:52:37Z,4082847479,384,,4070014127,285,,4070014125,56,Back,4070014139,233,532,,,,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871791,533,1,2,59,12,12tyw9yomy9n5cjd5po2ajx1q,0,44.8,60.2,2023-03-04T06:22:22.635Z,2023-03-04T06:22:23Z,4070014197,140,53.5,4070014199,141,69.0,4070014203,213,0.6,4070014195,56,Center,4070014201,212,10.9,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871797,616,49,2,59,14,1f3ehp8p9yi8reamghry4p76t,1,45.6,30.1,2023-03-04T06:22:24.317Z,2023-03-04T06:22:24Z,,,,,,,,,,,,,,,,,,,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871817,617,1,2,59,14,1f3ehp8p9yi8reamghry4p76t,1,45.6,30.1,2023-03-04T06:22:24.459Z,2023-03-04T06:22:28Z,4070014313,140,62.4,4070014315,141,12.8,4070014317,212,21.2,4070014319,213,5.7,4070014311,56,Right,,,,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871845,618,1,2,59,17,1f3ehp8p9yi8reamghry4p76t,1,59.4,37.7,2023-03-04T06:22:28.028Z,2023-03-04T06:22:32Z,4070014475,212,21.0,4070014471,140,69.9,4070014473,141,64.0,4070014467,56,Center,4070014477,213,1.0,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871861,619,1,2,59,21,1f3ehp8p9yi8reamghry4p76t,1,77.3,69.6,2023-03-04T06:22:31.884Z,2023-03-04T06:22:34Z,4070014585,213,0.4,4070014583,212,11.1,4070014579,140,87.2,4070014577,56,Center,4070014581,141,75.3,,,,,,,,,,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871871,620,1,2,59,22,1f3ehp8p9yi8reamghry4p76t,0,87.2,75.3,2023-03-04T06:22:33.091Z,2023-03-04T06:22:37Z,4070014607,141,47.8,4070014609,212,20.6,4070014605,140,95.4,4070014603,56,Center,4070014611,213,5.1,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871865,534,52,2,59,24,12tyw9yomy9n5cjd5po2ajx1q,1,4.7,51.6,2023-03-04T06:22:34.300Z,2023-03-08T18:52:57Z,4082847993,376,,,,,,,,,,,,,,,,,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514871951,535,80,2,59,34,12tyw9yomy9n5cjd5po2ajx1q,0,14.5,50.3,2023-03-04T06:22:44.109Z,2023-03-04T06:22:44Z,,,,,,,,,,,,,,,,,,,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
