id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2547612433,125,1,1,13,19,bbt5nqwufsne7r0zfa6pvpmfa,1,60.9,93.9,2023-05-13T05:16:54.097Z,2023-05-13T05:16:55Z,4271757681,168,,4271757683,56,Left,4271757679,3,,4271757689,212,11.6,4271757687,141,88.4,4271757691,213,6.0,4271757685,140,71.4,,,,2fpbnagisq2zqfordsc9fkjfu,D. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612437,126,61,1,13,20,bbt5nqwufsne7r0zfa6pvpmfa,0,71.4,88.4,2023-05-13T05:16:54.696Z,2023-05-16T16:57:08Z,4271757699,56,Left,,,,,,,,,,,,,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612441,133,49,1,13,21,89wr6p2dkh7wjxtbwhtsruu02,1,26.7,19.7,2023-05-13T05:16:55.742Z,2023-05-16T16:57:09Z,,,,,,,,,,,,,,,,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612445,134,1,1,13,22,89wr6p2dkh7wjxtbwhtsruu02,0,26.7,19.7,2023-05-13T05:16:56.950Z,2023-05-13T05:16:59Z,4271757717,141,12.6,4271757723,1,,4271757721,213,4.1,4271757719,212,5.8,4271757715,140,23.6,4271757711,157,,4271757713,56,Back,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612449,127,61,1,13,25,bbt5nqwufsne7r0zfa6pvpmfa,0,73.5,91.5,2023-05-13T05:16:59.890Z,2023-05-13T05:17:00Z,4271757729,56,Left,,,,,,,,,,,,,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612451,128,5,1,13,26,bbt5nqwufsne7r0zfa6pvpmfa,0,77.7,101.8,2023-05-13T05:17:00.854Z,2023-05-13T05:26:57Z,4271757753,233,135,4271757733,56,Left,4271757735,347,,,,,,,,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612453,135,5,1,13,26,89wr6p2dkh7wjxtbwhtsruu02,1,22.3,-1.8,2023-05-13T05:17:00.854Z,2023-05-13T05:17:01Z,4271757739,56,Back,4271757741,347,,4271757747,233,128,,,,,,,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612469,136,1,1,13,35,89wr6p2dkh7wjxtbwhtsruu02,1,24.3,0,2023-05-13T05:17:10.166Z,2023-05-13T05:17:12Z,4271757785,107,,4271757791,141,14.0,4271757793,212,20.7,4271757787,56,Back,4271757789,140,41.4,4271757795,213,0.5,,,,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612477,137,1,1,13,37,89wr6p2dkh7wjxtbwhtsruu02,0,40.4,13.8,2023-05-13T05:17:12.118Z,2023-05-13T05:19:36Z,4271757817,141,22.1,4271757819,212,8.2,4271757821,213,0.8,4271757813,56,Back,4271757815,140,46.1,4271758963,168,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612473,129,43,1,13,37,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-05-13T05:17:12.448Z,2023-05-13T05:17:34Z,4271757807,56,Back,4271757953,144,8,,,,,,,,,,,,,,,,,,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612493,138,4,1,13,49,89wr6p2dkh7wjxtbwhtsruu02,1,46,24.4,2023-05-13T05:17:23.926Z,2023-05-13T05:20:00Z,4271757871,152,,4271757873,265,,4271757867,13,,4271757869,56,Back,4271757875,286,,4271757901,233,130,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612499,130,4,1,13,49,bbt5nqwufsne7r0zfa6pvpmfa,0,54,75.6,2023-05-13T05:17:23.927Z,2023-05-13T05:20:01Z,4271757891,13,,4271757893,56,Center,4271757905,233,138,4271757895,152,,4271757897,265,,4271757899,285,,,,,,,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612507,139,1,1,13,55,89wr6p2dkh7wjxtbwhtsruu02,1,54.5,28.8,2023-05-13T05:17:29.622Z,2023-05-13T05:17:32Z,4271757931,152,,4271757933,56,Back,4271757935,140,46.1,4271757941,213,3.5,4271757929,5,,4271757939,212,9.5,4271757937,141,23.7,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612511,140,1,1,13,58,89wr6p2dkh7wjxtbwhtsruu02,1,46.5,23.9,2023-05-13T05:17:32.662Z,2023-05-13T05:17:35Z,4271757965,141,52.2,4271757963,140,36.2,4271757961,56,Back,4271757969,213,2.1,4271757967,212,22.1,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612517,141,1,1,14,0,89wr6p2dkh7wjxtbwhtsruu02,1,36.8,53,2023-05-13T05:17:34.870Z,2023-05-13T05:17:37Z,4271757985,140,39.6,4271757987,141,77.5,4271757991,213,1.4,4271757989,212,16.9,4271757983,56,Back,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612523,142,1,1,14,2,89wr6p2dkh7wjxtbwhtsruu02,1,39.6,77.3,2023-05-13T05:17:37.238Z,2023-05-13T05:17:39Z,4271758013,141,94.2,4271758011,140,48.5,4271758017,213,0.9,4271758009,56,Back,4271758015,212,14.8,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612539,143,1,1,14,5,89wr6p2dkh7wjxtbwhtsruu02,1,48.5,94.2,2023-05-13T05:17:39.526Z,2023-05-13T05:17:45Z,4271758069,140,44.1,4271758075,213,4.1,4271758065,56,Back,4271758071,141,85.3,4271758073,212,7.6,,,,,,,,,,9lji59sodapv92xyenwbavr3d,T. Shichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612543,144,1,1,14,11,89wr6p2dkh7wjxtbwhtsruu02,1,43.7,77.9,2023-05-13T05:17:45.733Z,2023-05-13T05:17:47Z,4271758089,212,18.1,4271758091,213,6.3,4271758087,141,77.2,4271758085,140,60.9,4271758083,56,Center,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612549,145,1,1,14,12,89wr6p2dkh7wjxtbwhtsruu02,1,61.8,78.5,2023-05-13T05:17:47.126Z,2023-05-13T05:17:50Z,4271758111,213,1.3,4271758103,56,Left,4271758105,140,65.4,4271758107,141,95.3,4271758109,212,12.0,,,,,,,,,,1dta13hd6ajv6vw1c4sxmdzvt,T. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612557,146,1,1,14,15,89wr6p2dkh7wjxtbwhtsruu02,1,65.8,95.4,2023-05-13T05:17:49.990Z,2023-05-13T05:17:52Z,4271758139,213,0.1,4271758133,140,74.6,4271758131,56,Left,4271758137,212,9.3,4271758135,141,96.6,,,,,,,,,,9lji59sodapv92xyenwbavr3d,T. Shichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612559,147,61,1,14,17,89wr6p2dkh7wjxtbwhtsruu02,0,75.5,95.7,2023-05-13T05:17:52.342Z,2023-05-13T05:17:52Z,4271758143,56,Left,,,,,,,,,,,,,,,,,,,,,,1dta13hd6ajv6vw1c4sxmdzvt,T. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612561,131,49,1,14,18,bbt5nqwufsne7r0zfa6pvpmfa,1,25.5,11,2023-05-13T05:17:53.073Z,2023-05-13T05:17:53Z,,,,,,,,,,,,,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612569,132,3,1,14,19,bbt5nqwufsne7r0zfa6pvpmfa,1,25.7,5.8,2023-05-13T05:17:53.718Z,2023-05-16T16:58:36Z,4271758161,285,,4271758159,56,Back,4271758171,233,148,4283811761,465,,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612565,148,45,1,14,19,89wr6p2dkh7wjxtbwhtsruu02,0,74.3,94.2,2023-05-13T05:17:53.718Z,2023-05-13T05:17:56Z,4271758175,233,132,4271758153,286,,4271758151,56,Left,,,,,,,,,,,,,,,,1dta13hd6ajv6vw1c4sxmdzvt,T. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612587,133,1,1,14,20,bbt5nqwufsne7r0zfa6pvpmfa,0,29.1,4.9,2023-05-13T05:17:55.299Z,2023-05-13T05:18:02Z,4271758225,212,49.4,4271758223,141,39.2,4271758221,140,70.6,4271758219,56,Center,4271758229,1,,4271758217,155,,4271758227,213,0.5,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612581,149,44,1,14,24,89wr6p2dkh7wjxtbwhtsruu02,1,31.8,60.4,2023-05-13T05:17:58.902Z,2023-05-13T05:18:02Z,4271758197,285,,4271758237,233,134,4271758195,56,Back,,,,,,,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612589,134,44,1,14,24,bbt5nqwufsne7r0zfa6pvpmfa,0,68.2,39.6,2023-05-13T05:17:58.903Z,2023-05-13T05:20:19Z,4271758241,233,149,4271758235,286,,4271758233,56,Center,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612583,150,1,1,14,25,89wr6p2dkh7wjxtbwhtsruu02,0,34.3,59.9,2023-05-13T05:18:00.302Z,2023-05-16T16:58:56Z,4271758205,141,70.3,4271758199,3,,4271758203,140,38.4,4271758201,56,Back,4271758209,213,1.0,4271758207,212,8.3,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612597,135,1,1,14,28,bbt5nqwufsne7r0zfa6pvpmfa,0,69.7,36,2023-05-13T05:18:03.104Z,2023-05-16T17:00:48Z,4271758261,141,50.6,4271758263,212,10.1,4271758265,213,1.4,4271758257,56,Center,4271758259,140,71.7,,,,,,,,,,2fpbnagisq2zqfordsc9fkjfu,D. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549894079,917,12,1,14,29,89wr6p2dkh7wjxtbwhtsruu02,1,25.3,52.7,2023-05-13T05:18:04.184Z,2023-05-16T17:01:29Z,4283815317,213,5.0,4283815311,140,26.9,4283815313,141,45.2,4283815307,56,Back,4283815315,212,5.4,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612599,136,1,1,14,30,bbt5nqwufsne7r0zfa6pvpmfa,1,73.1,53.6,2023-05-13T05:18:05.176Z,2023-05-16T17:01:21Z,4271758273,141,68.2,4271758271,140,86.6,4271758277,213,0.6,4271758275,212,17.3,4271758269,56,Center,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612609,137,1,1,14,31,bbt5nqwufsne7r0zfa6pvpmfa,0,93.3,71.5,2023-05-13T05:18:05.553Z,2023-05-13T05:18:34Z,4271758315,213,4.6,4271758309,140,92.5,4271758311,141,53.8,4271758313,212,12.1,4271758307,56,Center,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612617,151,12,1,14,33,89wr6p2dkh7wjxtbwhtsruu02,1,8.2,45.2,2023-05-13T05:18:07.702Z,2023-05-16T17:00:01Z,4271758353,140,10.4,4271758351,56,Back,4271758359,213,4.8,4271758357,212,17.6,4271758355,141,19.5,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612635,138,1,1,14,35,bbt5nqwufsne7r0zfa6pvpmfa,1,86.6,87.1,2023-05-13T05:18:09.904Z,2023-05-13T05:18:16Z,4271758407,141,82.3,4271758409,212,11.5,4271758405,140,97.1,4271758411,213,6.0,4271758403,56,Left,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612639,139,1,1,14,41,bbt5nqwufsne7r0zfa6pvpmfa,1,96.2,85.9,2023-05-13T05:18:16.320Z,2023-05-13T05:18:17Z,4271758427,213,2.7,4271758423,141,92.3,4271758419,56,Left,4271758421,140,87.7,4271758425,212,9.9,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612643,140,1,1,14,42,bbt5nqwufsne7r0zfa6pvpmfa,0,87.7,92.3,2023-05-13T05:18:17.488Z,2023-05-16T17:00:19Z,4283814071,345,,4271758441,2,,4271758455,1,,4271758443,155,,4283813961,20,,4271758449,141,19.8,4271758447,140,100.0,4283813959,223,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,4271758453,213,5.0,4271758445,56,Right,4271758451,212,51.3,,,,,,,,,,,,,,,,,,,,,,,,,
2547612645,141,5,1,14,47,bbt5nqwufsne7r0zfa6pvpmfa,0,101.2,18.7,2023-05-13T05:18:21.579Z,2023-05-13T05:18:23Z,4271758459,346,,4271758457,56,Right,4271758475,233,152,,,,,,,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612647,152,5,1,14,47,89wr6p2dkh7wjxtbwhtsruu02,1,-1.2,81.3,2023-05-13T05:18:21.579Z,2023-05-13T05:26:57Z,4271758463,346,,4271758461,56,Back,4271758469,233,141,,,,,,,,,,,,,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612719,153,1,1,15,21,89wr6p2dkh7wjxtbwhtsruu02,0,4.7,55.2,2023-05-13T05:18:56.134Z,2023-05-13T05:19:02Z,4271758703,124,,4271758713,213,0.2,4271758711,212,59.7,4271758709,141,70.5,4271758707,140,60.7,4271758719,74,,4271758705,56,Center,4271758715,1,,6vuryavylbdnwabe4g5yvgzxl,K. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612717,142,44,1,15,24,bbt5nqwufsne7r0zfa6pvpmfa,1,36.4,30.6,2023-05-13T05:18:58.913Z,2023-05-13T05:19:01Z,4271758699,56,Back,4271758725,233,154,4271758701,285,,,,,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612721,154,44,1,15,24,89wr6p2dkh7wjxtbwhtsruu02,0,63.6,69.4,2023-05-13T05:18:58.914Z,2023-05-13T05:19:02Z,4271758751,233,142,4271758723,286,,4271758721,56,Center,,,,,,,,,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612727,143,1,1,15,25,bbt5nqwufsne7r0zfa6pvpmfa,0,33.8,27.3,2023-05-13T05:18:59.696Z,2023-05-13T05:19:02Z,4271758739,56,Right,4271758745,212,21.6,4271758737,3,,4271758747,213,6.1,4271758741,140,53.8,4271758743,141,20.1,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612733,155,44,1,15,28,89wr6p2dkh7wjxtbwhtsruu02,1,46.6,79.6,2023-05-13T05:19:03.264Z,2023-05-13T05:19:04Z,4271758769,285,,4271758775,233,144,4271758767,56,Back,,,,,,,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612731,144,44,1,15,28,bbt5nqwufsne7r0zfa6pvpmfa,0,53.4,20.4,2023-05-13T05:19:03.265Z,2023-05-13T05:19:04Z,4271758765,286,,4271758783,233,155,4271758763,56,Right,,,,,,,,,,,,,,,,2fpbnagisq2zqfordsc9fkjfu,D. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612741,156,1,1,15,29,89wr6p2dkh7wjxtbwhtsruu02,0,46.9,79.4,2023-05-13T05:19:03.942Z,2023-05-13T05:19:52Z,4271758795,140,63.1,4271758799,212,17.0,4271758793,56,Center,4271758791,3,,4271758797,141,78.5,4271758801,213,6.2,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612737,145,43,1,15,29,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-05-13T05:19:04.176Z,2023-05-13T05:19:10Z,4271758779,56,Back,4271758781,286,0,4271758861,144,3,,,,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612739,146,44,1,15,30,bbt5nqwufsne7r0zfa6pvpmfa,1,37.2,25.1,2023-05-13T05:19:04.640Z,2023-05-13T05:21:13Z,4271758787,56,Back,4271758921,233,157,4271758789,285,,,,,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612763,157,44,1,15,30,89wr6p2dkh7wjxtbwhtsruu02,0,62.8,74.9,2023-05-13T05:19:04.641Z,2023-05-13T05:21:18Z,4271758925,233,146,4271758893,286,,4271758891,56,Center,,,,,,,,,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612743,147,1,1,15,31,bbt5nqwufsne7r0zfa6pvpmfa,1,43.2,17.4,2023-05-13T05:19:05.927Z,2023-05-16T17:02:07Z,4271758807,140,47.9,4271758809,141,21.3,4271758805,56,Back,4271758813,213,0.5,4271758811,212,5.6,4271758803,3,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612745,148,1,1,15,32,bbt5nqwufsne7r0zfa6pvpmfa,0,47.9,21.3,2023-05-13T05:19:06.968Z,2023-05-16T17:02:14Z,4271758827,213,0.4,4271758825,212,7.5,4271758819,56,Center,4271758821,140,54.5,4271758823,141,25.6,4283816501,168,,4271758817,3,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549899765,830,27,1,15,33,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-05-13T05:19:07.852Z,2023-05-16T17:15:31Z,4283850373,233,918,4283850991,53,2fpbnagisq2zqfordsc9fkjfu,4283850989,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549898807,918,27,1,15,33,89wr6p2dkh7wjxtbwhtsruu02,1,0,0,2023-05-13T05:19:07.852Z,2023-05-16T17:15:14Z,4283850381,233,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549899971,831,28,1,15,54,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-05-13T05:19:28.514Z,2023-05-16T17:15:15Z,4283848063,55,830,4283850387,233,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549898909,919,28,1,15,54,89wr6p2dkh7wjxtbwhtsruu02,1,0,0,2023-05-13T05:19:28.514Z,2023-05-16T17:15:15Z,4283850397,233,831,4283842343,55,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612781,158,68,1,15,55,89wr6p2dkh7wjxtbwhtsruu02,1,0,0,2023-05-13T05:19:30.152Z,2023-05-16T17:15:44Z,4283851441,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612783,149,68,1,15,55,bbt5nqwufsne7r0zfa6pvpmfa,0,0,0,2023-05-13T05:19:30.370Z,2023-05-16T17:15:46Z,4283851533,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612785,159,1,1,15,56,89wr6p2dkh7wjxtbwhtsruu02,1,47.2,72.3,2023-05-13T05:19:31.142Z,2023-05-13T05:19:33Z,4271758947,140,48.2,4271758949,141,85.4,4271758945,56,Back,4271758953,213,1.5,4271758951,212,9.0,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612793,160,1,1,15,58,89wr6p2dkh7wjxtbwhtsruu02,1,47.2,82.9,2023-05-13T05:19:33.477Z,2023-05-13T05:19:37Z,4271758977,140,43.0,4271758981,212,19.2,4271758983,213,4.5,4271758979,141,55.4,4271758975,56,Back,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612797,161,1,1,16,2,89wr6p2dkh7wjxtbwhtsruu02,1,44.6,50.1,2023-05-13T05:19:36.950Z,2023-05-13T05:19:38Z,4271758993,56,Back,4271759001,213,4.2,4271758995,140,39.0,4271758997,141,33.4,4271758999,212,12.8,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612801,162,1,1,16,4,89wr6p2dkh7wjxtbwhtsruu02,1,39.3,37.7,2023-05-13T05:19:38.741Z,2023-05-13T05:19:44Z,4271759013,140,14.7,4271759011,56,Back,4271759017,212,27.7,4271759019,213,2.8,4271759015,141,52.5,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612803,163,1,1,16,9,89wr6p2dkh7wjxtbwhtsruu02,0,13,62.3,2023-05-13T05:19:44.149Z,2023-05-13T05:19:47Z,4271759029,141,100.0,4271759027,140,55.6,4271759035,1,,4271759025,56,Left,4271759023,155,,4271759033,213,0.5,4271759031,212,52.0,,,,6vuryavylbdnwabe4g5yvgzxl,K. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612807,150,5,1,16,13,bbt5nqwufsne7r0zfa6pvpmfa,1,43,-1.5,2023-05-13T05:19:47.623Z,2023-05-13T05:26:58Z,4271759045,233,164,4271759041,56,Back,4271759043,347,,,,,,,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612805,164,5,1,16,13,89wr6p2dkh7wjxtbwhtsruu02,0,57,101.5,2023-05-13T05:19:47.623Z,2023-05-13T05:19:49Z,4271759049,233,150,4271759037,56,Left,4271759039,347,,,,,,,,,,,,,,,,,6vuryavylbdnwabe4g5yvgzxl,K. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612823,151,1,1,16,21,bbt5nqwufsne7r0zfa6pvpmfa,1,46.3,0,2023-05-13T05:19:55.808Z,2023-05-13T05:19:58Z,4271759099,140,30.3,4271759105,213,2.9,4271759097,56,Back,4271759101,141,5.2,4271759103,212,17.5,4271759095,107,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612833,152,1,1,16,23,bbt5nqwufsne7r0zfa6pvpmfa,1,27.9,8.5,2023-05-13T05:19:58.240Z,2023-05-13T05:20:02Z,4271759135,56,Back,4271759143,213,2.4,4271759141,212,29.3,4271759139,141,36.4,4271759137,140,6.6,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612841,153,1,1,16,28,bbt5nqwufsne7r0zfa6pvpmfa,1,7.3,31.5,2023-05-13T05:20:02.657Z,2023-05-13T05:20:07Z,4271759163,155,,4271759175,1,,4271759169,141,55.4,4271759167,140,53.8,4271759165,56,Center,4271759173,213,0.3,4271759171,212,51.5,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612843,154,1,1,16,32,bbt5nqwufsne7r0zfa6pvpmfa,0,53.8,55.4,2023-05-13T05:20:06.993Z,2023-05-13T05:20:07Z,4271759185,140,63.9,4271759187,141,66.7,4271759179,3,,4271759191,213,0.6,4271759189,212,13.1,4271759183,56,Center,4271759181,168,,,,,2fpbnagisq2zqfordsc9fkjfu,D. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547612845,165,49,1,16,33,89wr6p2dkh7wjxtbwhtsruu02,1,37.8,37.6,2023-05-13T05:20:07.558Z,2023-05-13T05:20:07Z,,,,,,,,,,,,,,,,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
