id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/12/value,qualifier/17/value
2547221273,231,1,1,29,21,e90fnsgtnamze3yssxpg392eb,1,27.2,25.8,2023-05-12T11:03:29.746Z,2023-05-12T11:03:32Z,4269633165,141,17.1,4269633161,56,Back,4269633163,140,10.5,4269633169,213,3.5,4269633167,212,18.5,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221343,232,1,1,29,25,e90fnsgtnamze3yssxpg392eb,0,9.5,16.7,2023-05-12T11:03:33.571Z,2023-05-12T11:03:39Z,4269633515,213,0.3,4269633509,140,60.1,4269633511,141,38.0,4269633507,56,Center,4269633505,157,,4269633513,212,55.1,4269633517,1,,,,,1vodims2kc52x1ew6acbj0wr9,Y. Nagatomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221351,279,49,1,29,30,5pol481515zvirmk6t00kerbc,1,40.6,60.8,2023-05-12T11:03:38.654Z,2023-05-12T11:03:38Z,,,,,,,,,,,,,,,,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221405,280,1,1,29,31,5pol481515zvirmk6t00kerbc,1,41.1,63.1,2023-05-12T11:03:39.566Z,2023-05-12T11:03:44Z,4269633869,213,1.3,4269633867,212,9.1,4269633863,140,43.2,4269633861,56,Back,4269633865,141,76.1,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221449,281,1,1,29,36,5pol481515zvirmk6t00kerbc,1,54.2,75.7,2023-05-12T11:03:44.253Z,2023-05-12T11:03:47Z,4269634093,56,Center,4269634099,212,10.9,4269634097,141,60.3,4269634095,140,51.3,4269634101,213,4.4,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221493,282,1,1,29,39,5pol481515zvirmk6t00kerbc,1,45.8,64.2,2023-05-12T11:03:47.431Z,2023-05-12T11:03:52Z,4269634275,56,Left,4269634283,213,0.8,4269634279,141,94.1,4269634277,140,65.9,4269634273,155,,4269634281,212,29.3,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221499,283,1,1,29,44,5pol481515zvirmk6t00kerbc,0,76.7,85.9,2023-05-12T11:03:52.206Z,2023-05-12T11:03:53Z,4269634337,1,,4269634333,212,36.5,4269634325,155,,4269634331,141,34.8,4269634323,2,,4269634327,56,Center,4269634329,140,87.2,4269634335,213,5.0,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221501,233,49,1,29,45,e90fnsgtnamze3yssxpg392eb,1,9.3,66.4,2023-05-12T11:03:53.626Z,2023-05-12T11:03:53Z,,,,,,,,,,,,,,,,,,,,,,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221559,234,1,1,29,47,e90fnsgtnamze3yssxpg392eb,0,9.9,69.3,2023-05-12T11:03:55.179Z,2023-05-12T11:04:01Z,4269634633,212,47.3,4269634637,1,,4269634629,140,49.7,4269634627,56,Back,4269634631,141,100.0,4269634635,213,0.5,4269634729,157,,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221567,235,5,1,29,51,e90fnsgtnamze3yssxpg392eb,0,48,101.8,2023-05-12T11:03:59.062Z,2023-05-12T11:09:01Z,4269634649,56,Back,4269634699,233,284,4269634651,347,,,,,,,,,,,,,,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221561,284,5,1,29,51,5pol481515zvirmk6t00kerbc,1,52,-1.8,2023-05-12T11:03:59.062Z,2023-05-12T11:04:00Z,4269634645,347,,4269634643,56,Right,4269634685,233,235,,,,,,,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221645,285,1,1,29,59,5pol481515zvirmk6t00kerbc,1,62.2,0,2023-05-12T11:04:07.030Z,2023-05-12T11:04:08Z,4269635119,140,56.6,4269635117,56,Right,4269635121,141,11.0,4269635125,213,2.2,4269635123,212,10.6,4269635115,107,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221657,286,1,1,30,0,5pol481515zvirmk6t00kerbc,1,56.6,11,2023-05-12T11:04:08.110Z,2023-05-12T11:04:09Z,4269635175,141,9.2,4269635179,213,6.1,4269635171,56,Right,4269635177,212,7.1,4269635173,140,63.3,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221671,287,1,1,30,0,5pol481515zvirmk6t00kerbc,1,63.3,9.2,2023-05-12T11:04:08.919Z,2023-05-12T11:04:10Z,4269635253,212,25.1,4269635287,156,,4269635255,213,2.1,4269635247,56,Center,4269635249,140,51.8,4269635251,141,41.6,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221743,288,1,1,30,4,5pol481515zvirmk6t00kerbc,1,64.1,55.1,2023-05-12T11:04:12.822Z,2023-05-12T11:04:15Z,4269635603,212,14.9,4269635601,141,76.7,4269635599,140,66.2,4269635597,56,Center,4269635605,213,1.4,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221771,289,1,1,30,7,5pol481515zvirmk6t00kerbc,1,69,91.1,2023-05-12T11:04:15.158Z,2023-05-12T11:04:18Z,4269635755,141,97.4,4269635751,56,Left,4269635753,140,71.9,4269635759,213,1.0,4269635757,212,5.3,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221801,290,1,1,30,10,5pol481515zvirmk6t00kerbc,1,73,88.6,2023-05-12T11:04:17.950Z,2023-05-12T11:04:19Z,4269635929,213,4.8,4269635927,212,5.3,4269635921,56,Left,4269635923,140,73.6,4269635925,141,80.8,,,,,,,,,,gseaoyujse4xe4xwhlsq6sq1,Marcinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221809,291,61,1,30,11,5pol481515zvirmk6t00kerbc,0,73,84.4,2023-05-12T11:04:19.430Z,2023-05-12T11:04:19Z,4269635955,56,Left,,,,,,,,,,,,,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221821,236,49,1,30,12,e90fnsgtnamze3yssxpg392eb,1,26.3,9.7,2023-05-12T11:04:20.417Z,2023-05-12T11:04:20Z,,,,,,,,,,,,,,,,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221835,237,1,1,30,12,e90fnsgtnamze3yssxpg392eb,1,26.3,9.7,2023-05-12T11:04:20.658Z,2023-05-12T11:04:21Z,4269636085,213,3.0,4269636081,141,12.3,4269636077,56,Back,4269636079,140,14.8,4269636083,212,12.2,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221861,238,1,1,30,13,e90fnsgtnamze3yssxpg392eb,1,14.8,12.3,2023-05-12T11:04:21.617Z,2023-05-12T11:04:23Z,4269636225,212,6.1,4269636223,141,5.3,4269636219,56,Back,4269636221,140,18.4,4269636227,213,5.4,,,,,,,,,,1vodims2kc52x1ew6acbj0wr9,Y. Nagatomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221883,239,1,1,30,15,e90fnsgtnamze3yssxpg392eb,1,18.5,3.7,2023-05-12T11:04:23.178Z,2023-05-12T11:04:25Z,4269636305,140,24.4,4269636303,56,Back,4269636309,212,9.2,4269636311,213,0.8,4269636307,141,13.7,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221911,240,1,1,30,17,e90fnsgtnamze3yssxpg392eb,1,24.5,12.2,2023-05-12T11:04:25.226Z,2023-05-12T11:04:26Z,4269636451,56,Back,4269636455,141,4.3,4269636459,213,5.6,4269636457,212,8.0,4269636453,140,30.2,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221985,241,4,1,30,18,e90fnsgtnamze3yssxpg392eb,1,32.4,6,2023-05-12T11:04:26.370Z,2023-05-12T11:04:33Z,4269636913,152,,4269636917,285,,4269636915,265,,4269636929,233,292,4269636911,56,Back,4269636909,13,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547221957,292,4,1,30,18,5pol481515zvirmk6t00kerbc,0,67.6,94,2023-05-12T11:04:26.371Z,2023-05-12T11:04:33Z,4269636771,56,Left,4269636965,233,241,4269636775,265,,4269636963,286,,4269636773,152,,4269636769,13,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222375,243,1,1,30,54,e90fnsgtnamze3yssxpg392eb,0,30.9,9.2,2023-05-12T11:05:02.162Z,2023-05-12T11:05:04Z,4269639073,140,77.0,4269639081,1,,4269639079,213,0.5,4269639077,212,56.1,4269639069,152,,4269639071,56,Center,4269639065,155,,4269639061,5,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,4269639075,141,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222391,293,1,1,30,56,5pol481515zvirmk6t00kerbc,1,26,47.8,2023-05-12T11:05:04.150Z,2023-05-12T11:05:05Z,4269639191,212,17.6,4269639185,56,Back,4269639193,213,1.7,4269639187,140,24.0,4269639189,141,73.5,4269639183,3,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222397,294,49,1,30,57,5pol481515zvirmk6t00kerbc,1,25,75.4,2023-05-12T11:05:05.830Z,2023-05-12T11:05:06Z,,,,,,,,,,,,,,,,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222421,295,1,1,30,58,5pol481515zvirmk6t00kerbc,1,25,75.4,2023-05-12T11:05:06.198Z,2023-05-12T11:05:08Z,4269639345,141,90.9,4269639341,56,Back,4269639343,140,38.4,4269639347,212,17.6,4269639339,155,,4269639349,213,0.6,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222431,296,1,1,31,0,5pol481515zvirmk6t00kerbc,1,37.3,89.9,2023-05-12T11:05:08.078Z,2023-05-12T11:05:09Z,4269639383,212,8.6,4269639385,213,4.4,4269639381,141,77.8,4269639379,140,34.9,4269639377,56,Back,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222441,297,1,1,31,1,5pol481515zvirmk6t00kerbc,0,34.9,77.8,2023-05-12T11:05:09.134Z,2023-05-12T11:05:09Z,4269639431,212,10.7,4269639427,140,43.9,4269639429,141,70.5,4269639433,213,5.8,4269639425,56,Back,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222449,244,49,1,31,2,e90fnsgtnamze3yssxpg392eb,1,57.7,25.6,2023-05-12T11:05:10.378Z,2023-05-12T11:05:10Z,,,,,,,,,,,,,,,,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222471,245,1,1,31,2,e90fnsgtnamze3yssxpg392eb,1,58,25.3,2023-05-12T11:05:10.930Z,2023-05-12T11:05:13Z,4269639591,213,5.5,4269639585,140,66.8,4269639583,56,Right,4269639587,141,11.0,4269639589,212,13.4,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222487,246,1,1,31,4,e90fnsgtnamze3yssxpg392eb,1,66.8,11,2023-05-12T11:05:12.890Z,2023-05-12T11:05:14Z,4269639653,141,4.9,4269639649,56,Right,4269639657,213,3.6,4269639651,140,58.8,4269639655,212,9.4,,,,,,,,,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222497,247,1,1,31,6,e90fnsgtnamze3yssxpg392eb,0,58.8,4.6,2023-05-12T11:05:14.338Z,2023-05-12T11:05:16Z,4269639725,213,0.1,4269639721,141,5.9,4269639719,140,70.9,4269639723,212,12.7,4269639717,56,Right,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222503,298,49,1,31,7,5pol481515zvirmk6t00kerbc,1,30,93.6,2023-05-12T11:05:15.838Z,2023-05-12T11:05:15Z,,,,,,,,,,,,,,,,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222535,299,1,1,31,8,5pol481515zvirmk6t00kerbc,0,30,93.6,2023-05-12T11:05:16.022Z,2023-05-12T11:05:18Z,4269639929,141,91.5,4269639933,213,6.0,4269639927,140,35.7,4269639931,212,6.2,4269639925,56,Back,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222519,248,8,1,31,9,e90fnsgtnamze3yssxpg392eb,1,57.4,12.6,2023-05-12T11:05:17.105Z,2023-05-12T11:05:17Z,4269639855,56,Right,,,,,,,,,,,,,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222581,300,4,1,31,15,5pol481515zvirmk6t00kerbc,1,58.1,42.6,2023-05-12T11:05:22.961Z,2023-05-12T11:07:01Z,4269640205,13,,4269640213,286,,4269645241,233,249,4269640207,295,,4269640211,152,,4269640209,56,Center,,,,,,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222623,249,4,1,31,15,e90fnsgtnamze3yssxpg392eb,0,41.9,57.4,2023-05-12T11:05:22.962Z,2023-05-12T11:07:01Z,4269645221,285,,4269645249,233,300,4269640435,295,,4269640439,152,,4269640437,56,Back,4269640433,13,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222663,250,17,1,31,20,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-05-12T11:05:28.554Z,2023-05-12T11:05:31Z,4269640689,393,,4269640685,31,,4269640693,13,243,,,,,,,,,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222807,301,1,1,31,37,5pol481515zvirmk6t00kerbc,1,55.7,43.3,2023-05-12T11:05:45.767Z,2023-05-12T11:05:47Z,4269641553,212,29.3,4269641559,189,,4269641545,152,,4269641547,56,Right,4269641549,140,66.0,4269641551,141,3.2,4269641543,5,,4269641555,213,5.1,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222821,302,1,1,31,40,5pol481515zvirmk6t00kerbc,1,66,3.2,2023-05-12T11:05:48.423Z,2023-05-12T11:05:49Z,4269641673,140,84.1,4269641677,212,19.0,4269641679,213,6.3,4269641669,56,Right,4269641675,141,2.8,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222839,303,1,1,31,41,5pol481515zvirmk6t00kerbc,1,84.1,2.8,2023-05-12T11:05:49.614Z,2023-05-12T11:05:51Z,4269641797,56,Right,4269641805,213,3.2,4269641799,140,71.3,4269641801,141,1.7,4269641803,212,13.5,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222857,304,1,1,31,43,5pol481515zvirmk6t00kerbc,1,71.3,1.9,2023-05-12T11:05:51.502Z,2023-05-12T11:05:53Z,4269641925,141,7.6,4269641923,140,61.7,4269641921,56,Right,4269641927,212,10.8,4269641929,213,2.8,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222891,305,1,1,31,45,5pol481515zvirmk6t00kerbc,1,61.7,7.6,2023-05-12T11:05:53.590Z,2023-05-12T11:05:57Z,4269642161,56,Center,4269642165,140,62.7,4269642171,213,1.5,4269642169,212,23.9,4269642167,141,42.7,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222899,306,1,1,31,49,5pol481515zvirmk6t00kerbc,0,60.4,50.1,2023-05-12T11:05:57.510Z,2023-05-12T11:07:28Z,4269642215,155,,4269643037,233,252,4269642223,212,11.7,4269642225,213,0.6,4269642221,141,60.3,4269642217,56,Center,4269642219,140,69.4,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222911,251,1,1,31,50,e90fnsgtnamze3yssxpg392eb,0,35.7,24.7,2023-05-12T11:05:58.409Z,2023-05-12T11:06:01Z,4269642289,212,15.4,4269642287,141,10.9,4269642283,56,Back,4269642281,3,,4269642285,140,47.3,4269642291,213,5.6,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222955,307,1,1,31,54,5pol481515zvirmk6t00kerbc,0,59.3,94.8,2023-05-12T11:06:02.313Z,2023-05-12T11:07:33Z,4269643175,140,60.8,4269642481,56,Left,4269646585,286,,4269646581,233,252,4269646579,236,,4269643181,213,5.7,4269643177,141,93.1,4269643179,212,2.0,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222959,252,74,1,31,54,e90fnsgtnamze3yssxpg392eb,1,41.9,4.6,2023-05-12T11:06:02.314Z,2023-05-12T11:07:38Z,4269642527,285,,4269643051,233,307,4269642525,56,Back,,,,,,,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222967,253,5,1,31,57,e90fnsgtnamze3yssxpg392eb,0,45.4,-1.7,2023-05-12T11:06:04.946Z,2023-05-12T11:06:07Z,4269642563,56,Back,4269642565,347,,4269642659,233,308,,,,,,,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547222971,308,5,1,31,57,5pol481515zvirmk6t00kerbc,1,54.6,101.7,2023-05-12T11:06:04.946Z,2023-05-12T11:09:01Z,4269642583,347,,4269642651,233,253,4269642581,56,Left,,,,,,,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547223061,309,43,1,32,4,5pol481515zvirmk6t00kerbc,1,0,0,2023-05-12T11:06:12.710Z,2023-05-12T11:06:38Z,4269643937,144,1,4269643153,213,4.0,4269643145,56,Back,4269643151,212,18.0,4269643143,107,0,4269643147,140,32.5,4269643149,141,82.3,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547223065,254,43,1,32,12,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-05-12T11:06:20.202Z,2023-05-12T11:06:56Z,4269643195,152,0,4269644955,144,4,4269643191,13,0,4269643193,56,Right,4269643197,265,0,4269643199,286,0,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547223247,255,57,1,32,32,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-05-12T11:06:40.190Z,2023-05-12T11:07:02Z,4269644151,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547223221,310,57,1,32,32,5pol481515zvirmk6t00kerbc,0,0,0,2023-05-12T11:06:40.190Z,2023-05-12T11:06:40Z,4269644043,56,Back,,,,,,,,,,,,,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547223269,256,1,1,32,34,e90fnsgtnamze3yssxpg392eb,1,55.8,0,2023-05-12T11:06:41.946Z,2023-05-12T11:06:44Z,4269644261,212,13.1,4269644255,56,Right,4269644259,141,8.0,4269644263,213,0.5,4269644257,140,66.5,4269644253,107,,,,,,,,1vodims2kc52x1ew6acbj0wr9,Y. Nagatomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547223275,257,61,1,32,35,e90fnsgtnamze3yssxpg392eb,0,66.5,8,2023-05-12T11:06:43.874Z,2023-05-12T11:06:44Z,4269644275,56,Right,,,,,,,,,,,,,,,,,,,,,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547223283,311,1,1,32,36,5pol481515zvirmk6t00kerbc,0,32.7,91.7,2023-05-12T11:06:44.310Z,2023-05-12T11:06:44Z,4269644305,213,5.4,4269644297,56,Back,4269644299,140,40.5,4269644303,212,13.0,4269644301,141,76.9,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547223321,258,1,1,32,39,e90fnsgtnamze3yssxpg392eb,1,55.2,15.6,2023-05-12T11:06:47.298Z,2023-05-12T11:06:48Z,4269644479,212,11.1,4269644477,141,7.7,4269644473,56,Right,4269644481,213,5.8,4269644475,140,64.4,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547223335,259,1,1,32,40,e90fnsgtnamze3yssxpg392eb,1,64.9,7.1,2023-05-12T11:06:48.330Z,2023-05-12T11:06:49Z,4269644559,140,63.2,4269644563,212,5.1,4269644557,56,Right,4269644565,213,1.9,4269644561,141,14.1,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547223347,260,1,1,32,41,e90fnsgtnamze3yssxpg392eb,1,63.2,14.1,2023-05-12T11:06:49.506Z,2023-05-12T11:06:50Z,4269644619,212,7.9,4269644617,141,6.4,4269644621,213,3.9,4269644613,56,Right,4269644615,140,57.6,,,,,,,,,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547223353,261,1,1,32,42,e90fnsgtnamze3yssxpg392eb,1,57.6,6.4,2023-05-12T11:06:50.514Z,2023-05-12T11:06:51Z,4269644655,140,57.0,4269644661,213,1.6,4269644653,56,Right,4269644659,212,9.5,4269644657,141,20.3,,,,,,,,,,1vodims2kc52x1ew6acbj0wr9,Y. Nagatomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547223415,262,1,1,32,43,e90fnsgtnamze3yssxpg392eb,1,56.9,20.4,2023-05-12T11:06:51.146Z,2023-05-12T11:06:57Z,4269645035,141,26.5,4269645031,56,Back,4269645039,213,2.9,4269645037,212,19.9,4269645033,140,38.4,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547223427,263,1,1,32,49,e90fnsgtnamze3yssxpg392eb,1,38.4,26.5,2023-05-12T11:06:57.467Z,2023-05-12T11:06:59Z,4269645109,56,Back,4269645111,140,36.1,4269645115,212,22.8,4269645117,213,1.7,4269645113,141,59.9,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547223445,264,1,1,32,51,e90fnsgtnamze3yssxpg392eb,1,43.6,80,2023-05-12T11:06:59.018Z,2023-05-12T11:07:00Z,4269645235,213,0.6,4269645229,140,56.9,4269645227,56,Left,4269645231,141,93.6,4269645233,212,16.7,,,,,,,,,,6w26g83j8eztacwrfa4ilvh05,M. Morishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547223523,265,2,1,32,52,e90fnsgtnamze3yssxpg392eb,1,57.3,96.6,2023-05-12T11:07:00.626Z,2023-05-12T11:07:12Z,4269645665,140,85.8,4269645667,141,87.2,4269645659,7,1zckxb4ugqeuc50tggo5cohyh,4269645663,56,Left,,,,,,,,,,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
