id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value
2544904699,203,4,1,24,25,89wr6p2dkh7wjxtbwhtsruu02,1,71.6,77.6,2023-05-07T04:26:26.941Z,2023-05-07T04:26:30Z,4257272489,13,,4257272539,233,212,4257272493,56,Center,4257272497,286,,4257272495,152,,4257272491,294,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544904703,212,4,1,24,25,ydlnn8jofdkseegh42az3fpt,0,28.4,22.4,2023-05-07T04:26:26.942Z,2023-05-07T04:26:31Z,4257272529,152,,4257272527,56,Back,4257272523,13,,4257272525,294,,4257272543,233,203,4257272531,285,,,,,,,,76l36yrzqri48jtz5idaxjyzt,Y. Maejima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544904881,204,1,1,25,35,89wr6p2dkh7wjxtbwhtsruu02,0,70.4,74.7,2023-05-07T04:27:37.261Z,2023-05-09T17:49:07Z,4257273713,155,,4257273719,140,93.4,4257273723,212,29.3,4265159571,20,,4265159569,223,,4257273717,56,Center,4257273715,152,,4257273711,5,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,4257273725,213,5.7,4257273721,141,50.4,4257273709,2,,,,,,,,,,,,,,,,,,,,,,,,
2544904901,213,4,1,25,38,ydlnn8jofdkseegh42az3fpt,1,13.2,54.8,2023-05-07T04:27:39.943Z,2023-05-07T04:27:43Z,4257273873,233,205,4257273871,285,,4257273869,152,,4257273865,294,,4257273867,56,Back,4257273863,13,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544904895,205,4,1,25,38,89wr6p2dkh7wjxtbwhtsruu02,0,86.8,45.2,2023-05-07T04:27:39.944Z,2023-05-07T04:28:38Z,4257273827,294,,4257273887,233,213,4257273831,152,,4257273833,286,,4257273825,13,,4257273829,56,Center,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905017,214,1,1,26,16,ydlnn8jofdkseegh42az3fpt,0,13.3,57.9,2023-05-07T04:28:17.878Z,2023-05-07T04:28:20Z,4257274615,1,,4257274599,5,,4257274613,213,0.5,4257274611,212,60.9,4257274607,140,63.8,4257274601,155,,4257274609,141,100.0,4257274605,56,Left,bpzxb7f450i503nsl4wj1xk2x,T. Nagaishi,4257274603,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905021,206,5,1,26,18,89wr6p2dkh7wjxtbwhtsruu02,1,39,-1.8,2023-05-07T04:28:19.693Z,2023-05-07T04:28:21Z,4257274649,233,215,4257274631,347,,4257274627,56,Back,,,,,,,,,,,,,,,,cqhh4d51iamhrd8flzu1rlz9x,P. Sotiriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905023,215,5,1,26,18,ydlnn8jofdkseegh42az3fpt,0,61,101.8,2023-05-07T04:28:19.693Z,2023-05-07T04:28:21Z,4257274665,233,206,4257274639,56,Left,4257274641,347,,,,,,,,,,,,,,,,,bpzxb7f450i503nsl4wj1xk2x,T. Nagaishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905041,207,1,1,26,22,89wr6p2dkh7wjxtbwhtsruu02,0,44.9,0,2023-05-07T04:28:24.013Z,2023-05-07T04:28:25Z,4257274751,213,0.3,4257274747,141,8.0,4257274743,56,Right,4257274745,140,63.7,4257274749,212,20.9,4257274741,107,,,,,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905045,216,8,1,26,25,ydlnn8jofdkseegh42az3fpt,1,33.9,91.8,2023-05-07T04:28:26.264Z,2023-05-09T17:49:37Z,4265160331,385,,4257274783,15,,4257274765,56,Back,,,,,,,,,,,,,,,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905063,208,1,1,26,26,89wr6p2dkh7wjxtbwhtsruu02,1,61.5,24.3,2023-05-07T04:28:27.870Z,2023-05-07T04:28:31Z,4257274885,141,76.6,4257274883,140,60.8,4257274887,212,35.6,4257274881,56,Center,4257274889,213,1.6,4257274891,1,,4257274879,155,,,,,cqhh4d51iamhrd8flzu1rlz9x,P. Sotiriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905071,209,43,1,26,29,89wr6p2dkh7wjxtbwhtsruu02,1,0,0,2023-05-07T04:28:30.925Z,2023-05-09T17:49:52Z,4257274937,233,217,4257274933,56,Center,4257274935,286,0,4265160609,144,3,,,,,,,,,,,,,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905067,217,43,1,26,29,ydlnn8jofdkseegh42az3fpt,1,0,0,2023-05-07T04:28:30.925Z,2023-05-09T17:49:54Z,4265160659,144,45,4257274913,285,0,4257274911,56,Back,,,,,,,,,,,,,,,,74nsqkyskico0dzgtxjheka5m,K. Konno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905075,210,1,1,26,32,89wr6p2dkh7wjxtbwhtsruu02,1,55.9,63.7,2023-05-07T04:28:33.645Z,2023-05-07T04:28:37Z,4257274983,1,,4257274981,213,5.3,4257274977,141,11.1,4257274973,56,Right,4257274975,140,77.2,4257274979,212,42.2,4257274971,155,,,,,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905087,211,1,1,26,35,89wr6p2dkh7wjxtbwhtsruu02,1,75.7,7.7,2023-05-07T04:28:37.181Z,2023-05-07T04:28:39Z,4257275045,56,Right,4257275047,140,67.8,4257275049,141,11.7,4257275053,213,2.8,4257275051,212,8.7,,,,,,,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905099,212,1,1,26,37,89wr6p2dkh7wjxtbwhtsruu02,1,67.8,11.7,2023-05-07T04:28:39.181Z,2023-05-07T04:28:41Z,4257275103,140,75.9,4257275107,212,9.5,4257275105,141,5.6,4257275109,213,5.8,4257275101,56,Right,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905103,213,1,1,26,40,89wr6p2dkh7wjxtbwhtsruu02,1,77.7,6.1,2023-05-07T04:28:41.821Z,2023-05-07T04:28:43Z,4257275125,56,Right,4257275127,140,79.6,4257275129,141,15.5,4257275131,212,6.7,4257275133,213,1.3,,,,,,,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905109,214,1,1,26,41,89wr6p2dkh7wjxtbwhtsruu02,0,79.6,15.5,2023-05-07T04:28:43.085Z,2023-05-07T04:28:43Z,4257275149,56,Right,4257275151,140,74.5,4257275157,213,3.4,4257275153,141,13.7,4257275155,212,5.5,,,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905111,218,8,1,26,43,ydlnn8jofdkseegh42az3fpt,1,30.6,86.8,2023-05-07T04:28:44.279Z,2023-05-09T17:50:11Z,4265160997,384,,4257275163,56,Back,,,,,,,,,,,,,,,,,,,bc3t2v3tt6phv43c5v89u5ckp,Y. Yamagishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905117,219,4,1,26,46,ydlnn8jofdkseegh42az3fpt,1,26.8,86.2,2023-05-07T04:28:47.462Z,2023-05-07T04:28:48Z,4257275199,13,,4257275233,233,215,4257275201,56,Back,4257275203,152,,4257275207,285,,4257275205,265,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905119,215,4,1,26,46,89wr6p2dkh7wjxtbwhtsruu02,0,73.2,13.8,2023-05-07T04:28:47.463Z,2023-05-07T04:28:49Z,4257275253,233,219,4257275215,152,,4257275213,56,Right,4257275217,265,,4257275211,13,,4257275219,286,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905125,216,17,1,26,47,89wr6p2dkh7wjxtbwhtsruu02,1,0,0,2023-05-07T04:28:49.212Z,2023-05-07T04:29:02Z,4257275495,158,,4257275257,31,,,,,,,,,,,,,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905249,220,1,1,27,33,ydlnn8jofdkseegh42az3fpt,0,24.1,84.9,2023-05-07T04:29:34.905Z,2023-05-07T04:29:57Z,4257276027,213,5.9,4257276017,152,,4257276021,140,64.5,4257276025,212,45.9,4257276023,141,59.2,4257276019,56,Center,4257276609,1,,4257276015,155,,bpzxb7f450i503nsl4wj1xk2x,T. Nagaishi,4257276013,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905257,217,44,1,27,37,89wr6p2dkh7wjxtbwhtsruu02,1,30.3,26.2,2023-05-07T04:29:38.349Z,2023-05-07T04:29:40Z,4257276077,233,221,4257276061,285,,4257276059,56,Back,,,,,,,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905261,221,44,1,27,37,ydlnn8jofdkseegh42az3fpt,0,69.7,73.8,2023-05-07T04:29:38.350Z,2023-05-07T04:29:41Z,4257276069,286,,4257276067,56,Center,4257276123,233,217,,,,,,,,,,,,,,,,4lu1bc2hlxs0glhnc3nlek4k4,R. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905263,218,1,1,27,37,89wr6p2dkh7wjxtbwhtsruu02,1,31.2,27.7,2023-05-07T04:29:38.701Z,2023-05-07T04:29:40Z,4257276085,56,Back,4257276083,3,,4257276089,141,21.8,4257276091,212,10.2,4257276093,213,5.9,4257276087,140,40.1,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905267,219,49,1,27,39,89wr6p2dkh7wjxtbwhtsruu02,1,38.3,21.6,2023-05-07T04:29:40.382Z,2023-05-07T04:29:41Z,,,,,,,,,,,,,,,,,,,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905269,220,1,1,27,39,89wr6p2dkh7wjxtbwhtsruu02,0,38.3,21.6,2023-05-07T04:29:40.717Z,2023-05-07T04:30:17Z,4257276147,168,,4257276151,140,42.0,4257276155,212,5.5,4257276153,141,27.4,4257276149,56,Back,4257276157,213,0.8,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905271,222,61,1,27,39,ydlnn8jofdkseegh42az3fpt,1,63.9,70.9,2023-05-07T04:29:40.822Z,2023-05-07T04:30:14Z,4257276165,56,Center,,,,,,,,,,,,,,,,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905275,223,49,1,27,40,ydlnn8jofdkseegh42az3fpt,1,70.6,72,2023-05-07T04:29:42.246Z,2023-05-07T04:29:42Z,,,,,,,,,,,,,,,,,,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905287,224,1,1,27,41,ydlnn8jofdkseegh42az3fpt,1,70.6,72,2023-05-07T04:29:42.726Z,2023-05-07T04:29:45Z,4257276235,212,35.5,4257276233,141,20.9,4257276231,140,63.8,4257276239,1,,4257276229,56,Right,4257276237,213,4.5,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905291,225,1,1,27,43,ydlnn8jofdkseegh42az3fpt,1,63.8,20.9,2023-05-07T04:29:45.174Z,2023-05-07T04:29:46Z,4257276269,56,Center,4257276275,212,15.9,4257276277,213,0.3,4257276273,141,28.9,4257276271,140,78.0,,,,,,,,,,74nsqkyskico0dzgtxjheka5m,K. Konno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905297,226,1,1,27,44,ydlnn8jofdkseegh42az3fpt,1,78,28.9,2023-05-07T04:29:45.294Z,2023-05-09T17:51:28Z,4257276315,213,3.7,4257276311,212,4.1,4257276309,141,25.6,4257276307,140,74.7,4257276305,56,Center,,,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905299,227,1,1,27,45,ydlnn8jofdkseegh42az3fpt,1,74.1,27,2023-05-07T04:29:46.615Z,2023-05-09T17:51:39Z,4257276327,56,Center,4257276331,141,25.8,4257276333,212,6.8,4257276335,213,6.2,4257276329,140,80.5,,,,,,,,,,74nsqkyskico0dzgtxjheka5m,K. Konno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905309,228,1,1,27,46,ydlnn8jofdkseegh42az3fpt,1,81.2,25.8,2023-05-07T04:29:47.382Z,2023-05-09T17:51:46Z,4257276399,140,89.8,4257276401,141,6.7,4257276403,212,15.8,4257276407,213,5.3,4257276397,56,Right,,,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905315,229,1,1,27,49,ydlnn8jofdkseegh42az3fpt,0,89.8,6.7,2023-05-07T04:29:51.143Z,2023-05-09T17:51:56Z,4265163543,224,,4257276429,2,,4265163545,20,,4257276437,141,30.1,4257276441,213,1.4,4257276433,56,Center,4257276435,140,92.2,4257276439,212,16.1,76l36yrzqri48jtz5idaxjyzt,Y. Maejima,4257276431,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905325,221,12,1,27,50,89wr6p2dkh7wjxtbwhtsruu02,1,4.8,65.1,2023-05-07T04:29:52.078Z,2023-05-07T04:29:53Z,4257276487,56,Back,4257276489,140,12.3,4257276491,141,74.1,4257276495,213,0.7,4257276493,212,10.0,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905327,222,49,1,27,52,89wr6p2dkh7wjxtbwhtsruu02,1,12.9,74.1,2023-05-07T04:29:53.613Z,2023-05-07T04:29:54Z,,,,,,,,,,,,,,,,,,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905335,223,1,1,27,52,89wr6p2dkh7wjxtbwhtsruu02,0,12.9,74.1,2023-05-07T04:29:53.998Z,2023-05-07T04:29:55Z,4257276573,213,6.1,4257276575,1,,4257276571,212,51.7,4257276569,141,60.0,4257276557,157,,4257276561,140,61.3,4257276559,56,Center,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905343,230,1,1,27,54,ydlnn8jofdkseegh42az3fpt,1,36.6,41.9,2023-05-07T04:29:55.990Z,2023-05-07T04:30:24Z,4257276621,213,5.3,4257276613,56,Back,4257276617,141,16.8,4257276615,140,47.2,4257276619,212,20.4,4257276611,3,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905345,231,49,1,27,56,ydlnn8jofdkseegh42az3fpt,1,47.4,16.5,2023-05-07T04:29:57.895Z,2023-05-07T04:57:42Z,,,,,,,,,,,,,,,,,,,,,,,,,6q6m86e4vt46tk3bzgfvaq904,M. Shigemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905359,232,1,1,27,58,ydlnn8jofdkseegh42az3fpt,1,47.4,16.5,2023-05-07T04:29:59.894Z,2023-05-07T04:30:30Z,4257276719,141,20.9,4257276717,140,61.6,4257276715,56,Right,4257276721,212,15.2,4257276723,213,0.2,,,,,,,,,,6q6m86e4vt46tk3bzgfvaq904,M. Shigemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905363,233,1,1,28,1,ydlnn8jofdkseegh42az3fpt,1,61.6,20.9,2023-05-07T04:30:02.598Z,2023-05-07T04:30:49Z,4257276741,141,6.5,4257276743,212,9.8,4257276737,56,Right,4257276739,140,61.6,4257276747,213,4.7,,,,,,,,,,76l36yrzqri48jtz5idaxjyzt,Y. Maejima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905367,234,1,1,28,2,ydlnn8jofdkseegh42az3fpt,1,61.6,6.5,2023-05-07T04:30:03.510Z,2023-05-07T04:30:07Z,4257276801,213,2.1,4257276793,56,Right,4257276797,141,15.2,4257276795,140,58.2,4257276799,212,6.9,,,,,,,,,,74nsqkyskico0dzgtxjheka5m,K. Konno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905369,235,1,1,28,5,ydlnn8jofdkseegh42az3fpt,1,63.3,25.8,2023-05-07T04:30:06.919Z,2023-05-07T04:30:09Z,4257276807,56,Back,4257276811,141,41.8,4257276813,212,21.2,4257276815,213,2.6,4257276809,140,46.0,,,,,,,,,,6q6m86e4vt46tk3bzgfvaq904,M. Shigemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905377,236,1,1,28,7,ydlnn8jofdkseegh42az3fpt,1,46,41.8,2023-05-07T04:30:09.079Z,2023-05-07T04:30:12Z,4257276869,212,16.1,4257276863,56,Back,4257276867,141,65.5,4257276865,140,46.2,4257276871,213,1.6,,,,,,,,,,e7eqz8gzhxdfdkiwbd8dkrz3e,K. Mikuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905385,237,1,1,28,12,ydlnn8jofdkseegh42az3fpt,1,47.8,58.8,2023-05-07T04:30:13.542Z,2023-05-07T04:30:15Z,4257276929,212,16.1,4257276925,140,41.6,4257276923,56,Back,4257276927,141,37.1,4257276931,213,4.3,,,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905391,238,1,1,28,14,ydlnn8jofdkseegh42az3fpt,0,41.6,37.1,2023-05-07T04:30:15.766Z,2023-05-07T04:30:18Z,4257276957,212,31.0,4257276953,140,56.9,4257276955,141,0.0,4257276959,213,5.3,4257276951,56,Right,,,,,,,,,,e7eqz8gzhxdfdkiwbd8dkrz3e,K. Mikuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905397,224,5,1,28,17,89wr6p2dkh7wjxtbwhtsruu02,1,43.6,101.8,2023-05-07T04:30:18.438Z,2023-05-07T04:30:52Z,4257277037,233,239,4257277005,56,Back,4257277007,347,,,,,,,,,,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905395,239,5,1,28,17,ydlnn8jofdkseegh42az3fpt,0,56.4,-1.8,2023-05-07T04:30:18.438Z,2023-05-07T04:30:20Z,4257276973,347,,4257277047,233,224,4257276971,56,Right,,,,,,,,,,,,,,,,e7eqz8gzhxdfdkiwbd8dkrz3e,K. Mikuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905415,225,1,1,28,29,89wr6p2dkh7wjxtbwhtsruu02,0,44.1,100,2023-05-07T04:30:31.021Z,2023-05-07T04:30:33Z,4257277151,107,,4257277159,212,19.8,4257277161,213,6.1,4257277155,140,62.8,4257277153,56,Left,4257277157,141,97.7,,,,,,,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905427,240,8,1,28,32,ydlnn8jofdkseegh42az3fpt,1,43.4,9.7,2023-05-07T04:30:33.263Z,2023-05-09T17:52:46Z,4265164449,384,,4257277225,56,Back,,,,,,,,,,,,,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544906419,318,1,1,28,33,ydlnn8jofdkseegh42az3fpt,1,38.6,5,2023-05-07T04:30:35.008Z,2023-05-07T04:58:22Z,4257283421,141,4.6,4257283423,212,8.7,4257283425,213,6.3,4257283419,140,46.9,4257283415,168,,4257283417,56,Back,,,,,,,74nsqkyskico0dzgtxjheka5m,K. Konno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905435,241,49,1,28,36,ydlnn8jofdkseegh42az3fpt,1,61.5,14.9,2023-05-07T04:30:37.816Z,2023-05-07T04:36:43Z,,,,,,,,,,,,,,,,,,,,,,,,,bc3t2v3tt6phv43c5v89u5ckp,Y. Yamagishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905453,242,1,1,28,37,ydlnn8jofdkseegh42az3fpt,1,61.5,14.9,2023-05-07T04:30:38.407Z,2023-05-07T04:36:45Z,4257277349,213,2.8,4257277341,56,Right,4257277343,140,53.2,4257277347,212,9.3,4257277345,141,19.5,,,,,,,,,,bc3t2v3tt6phv43c5v89u5ckp,Y. Yamagishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905463,243,1,1,28,38,ydlnn8jofdkseegh42az3fpt,1,53.2,19.5,2023-05-07T04:30:39.878Z,2023-05-07T04:34:27Z,4257277387,56,Back,4257277389,140,38.7,4257277391,141,49.7,4257277393,212,25.6,4257277395,213,2.2,,,,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905479,244,1,1,28,40,ydlnn8jofdkseegh42az3fpt,1,44.3,50,2023-05-07T04:30:42.039Z,2023-05-07T04:30:44Z,4257277457,56,Back,4257277461,141,56.0,4257277463,212,5.4,4257277459,140,47.7,4257277465,213,0.9,,,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905495,245,1,1,28,42,ydlnn8jofdkseegh42az3fpt,1,47.7,56,2023-05-07T04:30:44.199Z,2023-05-07T04:30:46Z,4257277551,213,2.0,4257277541,56,Back,4257277549,212,16.2,4257277545,141,77.8,4257277543,140,41.5,,,,,,,,,,6q6m86e4vt46tk3bzgfvaq904,M. Shigemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905503,246,1,1,28,45,ydlnn8jofdkseegh42az3fpt,1,41.5,77.8,2023-05-07T04:30:46.743Z,2023-05-07T04:30:50Z,4257277619,56,Back,4257277621,140,32.9,4257277625,212,15.9,4257277623,141,58.5,4257277627,213,4.1,,,,,,,,,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905505,247,1,1,28,49,ydlnn8jofdkseegh42az3fpt,1,36.4,54.8,2023-05-07T04:30:50.423Z,2023-05-07T04:30:51Z,4257277679,212,11.3,4257277671,56,Back,4257277677,141,46.3,4257277675,140,45.7,4257277681,213,5.7,,,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905511,248,1,1,28,50,ydlnn8jofdkseegh42az3fpt,1,45.7,46.3,2023-05-07T04:30:51.862Z,2023-05-07T04:30:53Z,4257277709,140,36.9,4257277707,56,Back,4257277711,141,31.3,4257277713,212,13.8,4257277715,213,4.0,,,,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905525,249,1,1,28,51,ydlnn8jofdkseegh42az3fpt,1,37,31,2023-05-07T04:30:53.079Z,2023-05-07T04:32:27Z,4257277801,56,Back,4257277809,213,5.2,4257277805,141,5.3,4257277803,140,46.1,4257277807,212,19.9,,,,,,,,,,e7eqz8gzhxdfdkiwbd8dkrz3e,K. Mikuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905533,250,1,1,28,58,ydlnn8jofdkseegh42az3fpt,1,60.4,8.9,2023-05-07T04:30:59.606Z,2023-05-07T04:31:01Z,4257277865,212,8.4,4257277867,213,5.9,4257277859,56,Right,4257277863,141,4.4,4257277861,140,67.8,,,,,,,,,,76l36yrzqri48jtz5idaxjyzt,Y. Maejima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905535,251,1,1,29,0,ydlnn8jofdkseegh42az3fpt,0,67.8,4.4,2023-05-07T04:31:01.575Z,2023-05-07T04:31:02Z,4257277879,155,,4257277887,212,9.3,4257277883,140,70.1,4257277885,141,17.6,4257277889,213,1.3,4257277881,56,Right,,,,,,,74nsqkyskico0dzgtxjheka5m,K. Konno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905537,226,49,1,29,1,89wr6p2dkh7wjxtbwhtsruu02,1,30.4,74.1,2023-05-07T04:31:02.829Z,2023-05-07T04:31:02Z,,,,,,,,,,,,,,,,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905543,227,1,1,29,2,89wr6p2dkh7wjxtbwhtsruu02,0,29.6,74.1,2023-05-07T04:31:03.454Z,2023-05-07T04:31:05Z,4257277917,213,0.3,4257277909,56,Back,4257277913,141,80.3,4257277915,212,15.3,4257277919,1,,4257277911,140,43.6,4257277907,157,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905557,252,1,1,29,5,ydlnn8jofdkseegh42az3fpt,1,61.4,13.5,2023-05-07T04:31:07.065Z,2023-05-07T04:31:10Z,4257278025,3,,4257278029,140,47.5,4257278031,141,30.3,4257278035,213,2.5,4257278033,212,18.5,4257278027,56,Back,,,,,,,76l36yrzqri48jtz5idaxjyzt,Y. Maejima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544905565,253,1,1,29,8,ydlnn8jofdkseegh42az3fpt,1,47.5,30.3,2023-05-07T04:31:09.894Z,2023-05-07T04:31:11Z,4257278057,140,37.1,4257278059,141,57.5,4257278065,213,2.1,4257278053,3,,4257278055,56,Back,4257278061,212,21.5,,,,,,,6q6m86e4vt46tk3bzgfvaq904,M. Shigemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
