id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2548477145,439,1,2,47,57,18c8ibslzapz40lfb8y5vygcs,1,79.9,0,2023-05-14T05:44:03.547Z,2023-05-14T05:44:06Z,4276375219,140,65.5,4276375223,212,21.2,4276375225,213,2.4,4276375215,107,,4276375221,141,20.7,4276375217,56,Right,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477151,440,1,2,48,0,18c8ibslzapz40lfb8y5vygcs,1,69.4,27.6,2023-05-14T05:44:06.495Z,2023-05-14T05:44:07Z,4276375253,141,46.4,4276375251,140,66.2,4276375257,213,1.8,4276375255,212,13.2,4276375249,56,Center,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477157,441,1,2,48,1,18c8ibslzapz40lfb8y5vygcs,1,66.2,46.4,2023-05-14T05:44:07.804Z,2023-05-14T05:44:09Z,4276375289,141,35.7,4276375285,56,Center,4276375293,213,4.9,4276375287,140,67.2,4276375291,212,7.4,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477169,442,1,2,48,2,18c8ibslzapz40lfb8y5vygcs,1,67.8,34.2,2023-05-14T05:44:09.262Z,2023-05-14T05:44:11Z,4276375339,141,20.0,4276375335,56,Right,4276375341,212,10.2,4276375343,213,5.0,4276375337,140,71.0,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477189,443,1,2,48,5,18c8ibslzapz40lfb8y5vygcs,1,70.9,19.1,2023-05-14T05:44:11.403Z,2023-05-14T05:44:13Z,4276375415,213,2.9,4276375407,56,Center,4276375409,140,57.7,4276375411,141,24.6,4276375413,212,14.4,,,,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477199,444,1,2,48,6,18c8ibslzapz40lfb8y5vygcs,1,56.9,24.4,2023-05-14T05:44:13.356Z,2023-05-14T05:44:15Z,4276375461,213,2.2,4276375453,56,Back,4276375459,212,20.7,4276375457,141,49.3,4276375455,140,45.6,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477221,445,1,2,48,9,18c8ibslzapz40lfb8y5vygcs,1,45.6,49.3,2023-05-14T05:44:15.551Z,2023-05-14T05:44:20Z,4276375551,213,1.5,4276375547,141,86.3,4276375545,140,48.4,4276375543,56,Back,4276375549,212,25.3,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477241,446,1,2,48,14,18c8ibslzapz40lfb8y5vygcs,1,44.8,90.5,2023-05-14T05:44:20.700Z,2023-05-14T05:44:23Z,4276375637,212,6.4,4276375631,56,Back,4276375635,141,96.5,4276375633,140,49.5,4276375639,213,0.7,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477271,447,1,2,48,16,18c8ibslzapz40lfb8y5vygcs,1,47.3,95.3,2023-05-14T05:44:23.198Z,2023-05-14T05:44:28Z,4276375767,141,81.5,4276375765,140,34.2,4276375763,56,Back,4276375769,212,16.7,4276375771,213,3.7,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477291,448,1,2,48,22,18c8ibslzapz40lfb8y5vygcs,1,27,73,2023-05-14T05:44:28.622Z,2023-05-14T05:44:32Z,4276375859,140,30.9,4276375865,213,1.3,4276375863,212,16.2,4276375857,56,Back,4276375861,141,96.0,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477309,449,1,2,48,26,18c8ibslzapz40lfb8y5vygcs,1,32.2,95.4,2023-05-14T05:44:32.574Z,2023-05-14T05:44:35Z,4276375945,140,43.9,4276375951,213,5.6,4276375947,141,81.8,4276375949,212,15.4,4276375943,56,Back,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477323,450,1,2,48,28,18c8ibslzapz40lfb8y5vygcs,1,44.1,82.6,2023-05-14T05:44:34.925Z,2023-05-18T23:06:40Z,4276376007,140,65.5,4276376009,141,84.5,4276376005,56,Left,4276376013,213,0.1,4276376011,212,22.5,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477329,451,1,2,48,30,18c8ibslzapz40lfb8y5vygcs,0,65.4,84.2,2023-05-14T05:44:36.844Z,2023-05-14T05:44:37Z,4276376033,56,Center,4276376041,213,5.8,4276376037,141,78.8,4276376039,212,8.5,4276376035,140,72.7,,,,,,,,,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477335,351,61,2,48,33,9s2g5k3dlmfii452t8edaeozh,1,26,26.1,2023-05-14T05:44:39.392Z,2023-05-14T05:47:03Z,4276376073,56,Back,,,,,,,,,,,,,,,,,,,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477339,352,49,2,48,34,9s2g5k3dlmfii452t8edaeozh,1,27.1,36.4,2023-05-14T05:44:40.657Z,2023-05-14T05:44:40Z,,,,,,,,,,,,,,,,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477345,353,1,2,48,34,9s2g5k3dlmfii452t8edaeozh,0,27.1,36.4,2023-05-14T05:44:41.024Z,2023-05-14T05:44:41Z,4276376117,212,24.8,4276376111,56,Back,4276376113,140,43.0,4276376115,141,9.4,4276376119,213,5.5,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477347,452,61,2,48,36,18c8ibslzapz40lfb8y5vygcs,0,64.9,91.7,2023-05-14T05:44:42.847Z,2023-05-18T23:06:58Z,4276376127,56,Left,,,,,,,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477359,354,1,2,48,37,9s2g5k3dlmfii452t8edaeozh,1,43.1,9.4,2023-05-14T05:44:43.360Z,2023-05-14T05:44:45Z,4276376179,56,Back,4276376185,212,8.2,4276376187,213,1.4,4276376183,141,21.3,4276376181,140,44.1,,,,,,,,,,8shr0ghxn6d8uoiiideh3rmne,S. Nago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477393,355,1,2,48,39,9s2g5k3dlmfii452t8edaeozh,1,44.3,22.8,2023-05-14T05:44:45.505Z,2023-05-14T05:44:55Z,4276376363,212,43.4,4276376351,196,,4276376355,140,57.2,4276376367,1,,4276376353,56,Left,4276376359,141,83.5,4276376349,155,,4276376365,213,1.3,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477413,356,1,2,48,48,9s2g5k3dlmfii452t8edaeozh,1,71.9,70.2,2023-05-14T05:44:55.183Z,2023-05-14T05:44:59Z,4276376449,56,Center,4276376455,212,9.8,4276376457,213,4.2,4276376451,140,67.2,4276376453,141,57.8,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477421,357,1,2,48,53,9s2g5k3dlmfii452t8edaeozh,1,67.2,57.8,2023-05-14T05:45:00.256Z,2023-05-14T05:45:01Z,4276376485,56,Center,4276376489,141,60.8,4276376491,212,5.5,4276376493,213,2.8,4276376487,140,62.3,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477425,358,1,2,48,54,9s2g5k3dlmfii452t8edaeozh,1,62.3,60.8,2023-05-14T05:45:01.167Z,2023-05-14T05:45:02Z,4276376525,212,19.3,4276376521,140,67.6,4276376527,213,5.0,4276376519,56,Center,4276376523,141,33.6,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477433,359,1,2,48,55,9s2g5k3dlmfii452t8edaeozh,1,67.6,33.6,2023-05-14T05:45:02.177Z,2023-05-14T05:45:04Z,4276376599,213,5.2,4276376589,140,74.7,4276376595,212,16.7,4276376585,56,Right,4276376591,141,11.7,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477435,360,1,2,48,58,9s2g5k3dlmfii452t8edaeozh,1,74.7,11.7,2023-05-14T05:45:04.448Z,2023-05-14T05:45:05Z,4276376615,212,13.7,4276376613,141,29.5,4276376611,140,68.5,4276376617,213,2.1,4276376609,56,Center,,,,,,,,,,8shr0ghxn6d8uoiiideh3rmne,S. Nago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477451,361,1,2,48,59,9s2g5k3dlmfii452t8edaeozh,1,68.5,29.5,2023-05-14T05:45:05.823Z,2023-05-14T05:45:08Z,4276376673,212,9.4,4276376667,56,Right,4276376669,140,72.0,4276376671,141,16.7,4276376675,213,5.1,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477461,362,1,2,49,2,9s2g5k3dlmfii452t8edaeozh,1,72,16.7,2023-05-14T05:45:08.399Z,2023-05-14T05:45:10Z,4276376717,140,68.9,4276376721,212,11.2,4276376715,56,Center,4276376723,213,1.9,4276376719,141,32.5,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477467,363,1,2,49,4,9s2g5k3dlmfii452t8edaeozh,1,68.6,41,2023-05-14T05:45:10.431Z,2023-05-14T05:45:11Z,4276376743,140,72.0,4276376741,56,Center,4276376747,212,17.0,4276376749,213,1.4,4276376745,141,65.5,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477497,364,1,2,49,5,9s2g5k3dlmfii452t8edaeozh,1,72,65.5,2023-05-14T05:45:11.744Z,2023-05-14T05:45:17Z,4276376867,56,Left,4276376873,212,20.4,4276376875,213,0.7,4276376869,140,86.4,4276376871,141,85.7,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477525,365,1,2,49,11,9s2g5k3dlmfii452t8edaeozh,1,81.9,92.6,2023-05-14T05:45:17.440Z,2023-05-14T05:45:23Z,4276377029,141,70.0,4276377033,213,4.5,4276377025,56,Center,4276377031,212,15.7,4276377027,140,78.8,,,,,,,,,,5rilbggz566o3ixxga08zimdx,H. Nakama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477529,366,3,2,49,15,9s2g5k3dlmfii452t8edaeozh,0,83.6,83,2023-05-14T05:45:21.885Z,2023-05-18T23:07:56Z,4276377041,56,Left,4276377043,286,,4288756701,465,,4276377071,233,453,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477521,453,7,2,49,15,18c8ibslzapz40lfb8y5vygcs,0,16.4,17,2023-05-14T05:45:21.886Z,2023-05-18T23:07:58Z,4276376967,56,Back,4288756703,385,,4276377067,233,366,4276376969,285,,,,,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477671,369,3,2,49,16,9s2g5k3dlmfii452t8edaeozh,1,90,79.2,2023-05-14T05:45:22.488Z,2023-05-18T23:08:10Z,4276377705,233,454,4276377699,56,Left,4276377701,286,,4288756715,465,,,,,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477533,454,45,2,49,16,18c8ibslzapz40lfb8y5vygcs,0,10,20.8,2023-05-14T05:45:22.488Z,2023-05-14T05:45:55Z,4276377065,285,,4276377063,56,Back,4276377717,233,369,,,,,,,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477543,367,1,2,49,19,9s2g5k3dlmfii452t8edaeozh,0,97.7,73.2,2023-05-14T05:45:25.616Z,2023-05-14T05:47:31Z,4276377107,140,91.3,4276377231,195,,4276377109,141,58.5,4276377113,213,4.1,4276377111,212,12.0,4276377105,56,Center,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477565,455,8,2,49,19,18c8ibslzapz40lfb8y5vygcs,1,8.1,41.2,2023-05-14T05:45:25.950Z,2023-05-18T23:08:17Z,4288756717,385,,4276377199,56,Back,,,,,,,,,,,,,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477649,368,1,2,49,21,9s2g5k3dlmfii452t8edaeozh,0,91.4,72.3,2023-05-14T05:45:27.929Z,2023-05-14T05:47:38Z,4276377589,155,,4276377599,213,4.6,4276377595,141,57.2,4276377597,212,10.3,4276377593,140,90.7,4276377591,56,Center,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477577,456,12,2,49,23,18c8ibslzapz40lfb8y5vygcs,1,10.5,50.9,2023-05-14T05:45:30.333Z,2023-05-18T23:08:24Z,4276377263,15,,4276377257,141,34.3,4276377255,140,0.0,4276377253,56,Back,4276377261,213,3.9,4276377555,167,,4276377259,212,16.8,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477739,370,6,2,49,24,9s2g5k3dlmfii452t8edaeozh,1,97.9,71,2023-05-14T05:45:30.999Z,2023-05-14T05:46:16Z,4276378137,233,457,4276378037,56,Center,4276378039,73,,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477639,457,6,2,49,24,18c8ibslzapz40lfb8y5vygcs,0,2.1,29,2023-05-14T05:45:30.999Z,2023-05-18T23:08:43Z,4276377549,73,,4276378147,233,370,4276377547,56,Back,,,,,,,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477867,371,1,2,50,22,9s2g5k3dlmfii452t8edaeozh,0,99.5,99.5,2023-05-14T05:46:28.496Z,2023-05-18T23:08:50Z,4276378649,2,,4276378665,141,53.9,4288756809,20,,4276378667,212,31.4,4276378653,155,,4276378661,56,Center,4276378669,213,4.6,4276378651,6,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,4276378657,223,4276378663,140,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477875,458,12,2,50,25,18c8ibslzapz40lfb8y5vygcs,1,0.1,56.3,2023-05-14T05:46:31.901Z,2023-05-14T05:48:32Z,4276378693,141,88.2,4276378689,56,Back,4276378721,15,,4276378697,213,1.2,4276378691,140,8.1,4276378695,212,23.3,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477921,372,1,2,50,30,9s2g5k3dlmfii452t8edaeozh,1,85.4,7.3,2023-05-14T05:46:36.977Z,2023-05-18T23:09:07Z,4276378919,1,,4276378909,56,Center,4276378913,141,57.0,4288756835,224,,4276378915,212,34.6,4276378907,155,,4288756837,20,,4276378905,2,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,4276378911,140,4276378917,213,1.4,,,,,,,,,,,,92.4,,,,,,,,,,,,,,,,,
2548477923,373,44,2,50,33,9s2g5k3dlmfii452t8edaeozh,1,91.4,57.6,2023-05-14T05:46:39.805Z,2023-05-14T05:46:41Z,4276378931,233,459,4276378929,286,,4276378927,56,Center,,,,,,,,,,,,,,,,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477917,459,44,2,50,33,18c8ibslzapz40lfb8y5vygcs,0,8.6,42.4,2023-05-14T05:46:39.806Z,2023-05-14T05:48:35Z,4276378893,285,,4276378891,56,Back,4276378965,233,373,,,,,,,,,,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477947,374,1,2,50,33,9s2g5k3dlmfii452t8edaeozh,1,92.4,57,2023-05-14T05:46:40.312Z,2023-05-18T23:09:50Z,4276379021,3,,4276379027,141,39.1,4276379025,140,86.2,4276379031,213,4.2,4276379023,56,Center,4276383497,154,,4276379029,212,13.8,4276383495,210,15,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477951,375,15,2,50,35,9s2g5k3dlmfii452t8edaeozh,1,85.8,42.9,2023-05-14T05:46:41.530Z,2023-05-18T23:09:50Z,4276383509,55,374,4276379061,56,Center,4276383527,147,47.1,4276383517,108,,4276383515,103,19,4276383525,146,91.1,4276383501,20,,4276383531,231,47.8,8shr0ghxn6d8uoiiideh3rmne,S. Nago,,4276379059,17,4276383513,102,54.2,4276383499,25,4276383523,82,,4276383521,328,,4288756871,76,,,,4276383505,29,,4276383507,154,4276383557,233,,,4276383529,230,98.6,,,,460
2548477931,460,10,2,50,35,18c8ibslzapz40lfb8y5vygcs,1,12.6,49.1,2023-05-14T05:46:41.630Z,2023-05-14T05:49:43Z,4276378955,94,,4276383563,233,375,4276378957,56,Back,,,,,,,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477941,461,49,2,50,37,18c8ibslzapz40lfb8y5vygcs,1,30.2,78.4,2023-05-14T05:46:43.470Z,2023-05-14T05:46:43Z,,,,,,,,,,,,,,,,,,,,,,,,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477979,462,1,2,50,37,18c8ibslzapz40lfb8y5vygcs,1,30.2,78.4,2023-05-14T05:46:43.806Z,2023-05-14T05:46:47Z,4276379169,140,32.1,4276379171,141,68.1,4276379175,213,5.0,4276379173,212,7.3,4276379167,56,Back,,,,,,,,,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477991,463,1,2,50,41,18c8ibslzapz40lfb8y5vygcs,1,55.6,70.2,2023-05-14T05:46:47.389Z,2023-05-14T05:46:50Z,4276379221,141,88.6,4276379223,212,13.4,4276379215,56,Left,4276379225,213,1.2,4276379219,140,60.2,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548478009,464,1,2,50,44,18c8ibslzapz40lfb8y5vygcs,0,62.5,90.6,2023-05-14T05:46:50.670Z,2023-05-14T05:46:53Z,4276379319,213,6.2,4276379315,141,87.7,4276379311,56,Left,4276379313,140,85.0,4276379317,212,23.7,,,,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548478007,376,8,2,50,46,9s2g5k3dlmfii452t8edaeozh,1,22.3,18.3,2023-05-14T05:46:53.232Z,2023-05-18T23:10:06Z,4288756903,383,,4276379309,56,Back,,,,,,,,,,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548478013,377,49,2,50,48,9s2g5k3dlmfii452t8edaeozh,1,15.3,2.2,2023-05-14T05:46:54.928Z,2023-05-14T05:46:55Z,,,,,,,,,,,,,,,,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548478053,378,1,2,50,50,9s2g5k3dlmfii452t8edaeozh,0,15.4,2,2023-05-14T05:46:57.184Z,2023-05-14T05:47:04Z,4276379547,56,Right,4276379557,1,,4276379551,141,9.1,4276379553,212,43.4,4276379545,155,,4276379549,140,56.5,4276379555,213,0.1,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548478059,465,43,2,50,55,18c8ibslzapz40lfb8y5vygcs,1,0,0,2023-05-14T05:47:01.918Z,2023-05-18T23:10:25Z,4276379573,56,Back,4276379623,233,379,4288756917,144,44,4276379575,285,0,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548478061,379,43,2,50,55,9s2g5k3dlmfii452t8edaeozh,1,0,0,2023-05-14T05:47:01.919Z,2023-05-18T23:10:26Z,4276379585,56,Right,4288756919,144,44,4276379587,286,0,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548478065,466,1,2,50,56,18c8ibslzapz40lfb8y5vygcs,1,41.5,87,2023-05-14T05:47:02.813Z,2023-05-18T23:10:35Z,4288756935,213,6.3,4276379601,56,Left,4288756933,212,11.1,4288756931,141,86.6,4288756929,140,52.1,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548478069,467,49,2,50,58,18c8ibslzapz40lfb8y5vygcs,1,56.8,78.8,2023-05-14T05:47:04.460Z,2023-05-14T05:47:04Z,,,,,,,,,,,,,,,,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548478089,468,1,2,50,58,18c8ibslzapz40lfb8y5vygcs,1,56.8,78.8,2023-05-14T05:47:04.777Z,2023-05-14T05:47:08Z,4276379721,141,60.3,4276379717,56,Center,4276379725,213,4.5,4276379723,212,12.9,4276379719,140,54.3,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548478099,469,1,2,51,1,18c8ibslzapz40lfb8y5vygcs,1,54.5,60.5,2023-05-14T05:47:08.138Z,2023-05-14T05:50:38Z,4276379747,56,Center,4276379753,212,18.2,4276379751,141,33.7,4276379755,213,4.8,4276379749,140,55.2,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548478125,470,1,2,51,4,18c8ibslzapz40lfb8y5vygcs,1,57.1,29.1,2023-05-14T05:47:10.619Z,2023-05-18T23:10:52Z,4276379879,141,15.6,4276379881,212,14.8,4276379883,213,5.6,4276379877,140,68.2,4276379873,56,Right,,,,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548478131,380,45,2,51,7,9s2g5k3dlmfii452t8edaeozh,0,24.3,71.8,2023-05-14T05:47:13.853Z,2023-05-14T05:47:15Z,4276379907,285,,4276379921,233,471,4276379905,56,Back,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548478133,471,3,2,51,7,18c8ibslzapz40lfb8y5vygcs,1,75.7,28.2,2023-05-14T05:47:13.853Z,2023-05-18T23:11:00Z,4276379909,56,Center,4288756995,464,,4276379911,286,,4276379917,233,380,,,,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548478167,472,1,2,51,8,18c8ibslzapz40lfb8y5vygcs,0,74.8,34.5,2023-05-14T05:47:15.089Z,2023-05-14T05:49:02Z,4276380045,212,35.4,4276380049,1,,4276380039,56,Left,4276380041,140,57.8,4276380043,141,79.4,4276380047,213,2.1,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548478163,381,49,2,51,14,9s2g5k3dlmfii452t8edaeozh,1,44.3,12.2,2023-05-14T05:47:20.785Z,2023-05-14T05:47:20Z,,,,,,,,,,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548478191,382,43,2,51,14,9s2g5k3dlmfii452t8edaeozh,1,0,0,2023-05-14T05:47:21.357Z,2023-05-14T05:47:40Z,4276380179,56,Back,4276380505,144,3,4276380181,286,0,4276380197,233,473,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548478169,473,43,2,51,14,18c8ibslzapz40lfb8y5vygcs,1,0,0,2023-05-14T05:47:21.357Z,2023-05-14T05:47:55Z,4276380861,144,45,4276380053,56,Left,4276380055,285,0,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
