id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2537780131,219,1,1,24,20,ctm9as17rs95yhuz7qf53wfke,1,28.1,80.6,2023-04-23T07:27:34.041Z,2023-04-23T07:27:35Z,4212362701,213,5.7,4212362693,56,Back,4212362699,212,17.6,4212362697,141,66.0,4212362695,140,41.9,,,,,,,,,,9uj9vy1lj10nqjncq6d2rd39x,T. Wada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780141,220,1,1,24,21,ctm9as17rs95yhuz7qf53wfke,1,42.6,65.7,2023-04-23T07:27:35.241Z,2023-04-23T07:27:37Z,4212362735,56,Back,4212362743,212,6.9,4212362745,213,4.9,4212362741,141,55.7,4212362737,140,43.7,,,,,,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780143,221,50,1,24,23,ctm9as17rs95yhuz7qf53wfke,1,46.2,53.8,2023-04-23T07:27:37.434Z,2023-04-23T07:27:40Z,4212362843,233,289,4212362755,56,Back,4212362757,286,,,,,,,,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780153,289,7,1,24,23,92br3632xgmc25jvr0jesfvl6,1,53.8,46.2,2023-04-23T07:27:37.435Z,2023-04-26T15:46:20Z,4221589359,384,,4212362825,56,Center,4212362839,233,221,4212362827,285,,,,,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780157,290,49,1,24,26,92br3632xgmc25jvr0jesfvl6,1,41.3,68.1,2023-04-23T07:27:39.932Z,2023-04-23T07:27:40Z,,,,,,,,,,,,,,,,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780159,291,1,1,24,27,92br3632xgmc25jvr0jesfvl6,0,43.7,68.2,2023-04-23T07:27:40.996Z,2023-04-23T07:27:42Z,4212362861,140,62.9,4212362865,212,20.9,4212362863,141,60.3,4212362867,213,6.0,4212362859,56,Center,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780171,222,1,1,24,30,ctm9as17rs95yhuz7qf53wfke,0,36.8,40.4,2023-04-23T07:27:43.801Z,2023-04-23T07:30:58Z,4212362911,140,38.9,4212362931,236,,4212362917,212,2.2,4212362919,213,6.2,4212362913,141,40.1,4212362909,56,Back,4212362939,286,,4212362933,233,292,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780169,292,74,1,24,30,92br3632xgmc25jvr0jesfvl6,1,62.5,60.3,2023-04-23T07:27:43.802Z,2023-04-23T07:31:01Z,4212362907,285,,4212362945,233,222,4212362905,56,Center,,,,,,,,,,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780181,223,1,1,24,31,ctm9as17rs95yhuz7qf53wfke,1,36.1,43.1,2023-04-23T07:27:45.321Z,2023-04-23T07:31:03Z,4212362993,213,1.3,4212362985,56,Back,4212362989,141,51.3,4212362991,212,5.9,4212362987,140,37.8,,,,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780185,224,49,1,24,33,ctm9as17rs95yhuz7qf53wfke,1,39.4,53.4,2023-04-23T07:27:46.905Z,2023-04-23T07:27:47Z,,,,,,,,,,,,,,,,,,,,,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780203,225,1,1,24,33,ctm9as17rs95yhuz7qf53wfke,1,39.4,53.4,2023-04-23T07:27:47.129Z,2023-04-23T07:27:52Z,4212363119,212,20.1,4212363113,56,Back,4212363121,213,1.2,4212363117,141,80.8,4212363115,140,46.6,,,,,,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780219,226,3,1,24,38,ctm9as17rs95yhuz7qf53wfke,1,61.1,94,2023-04-23T07:27:52.058Z,2023-04-26T15:46:44Z,4221589811,465,,4212363247,233,293,4212363227,56,Left,4212363229,286,,,,,,,,,,,,,,9zr0kq2pw4eua1tqo3vsvd9wq,R. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780205,293,45,1,24,38,92br3632xgmc25jvr0jesfvl6,0,38.9,6,2023-04-23T07:27:52.058Z,2023-04-23T07:27:56Z,4212363255,233,226,4212363125,56,Back,4212363127,285,,,,,,,,,,,,,,,,,4xg5pywcbv3pho0idx326s7e2,R. Handa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780233,227,1,1,24,41,ctm9as17rs95yhuz7qf53wfke,1,80.3,89.7,2023-04-23T07:27:55.209Z,2023-04-23T07:27:57Z,4212363303,213,2.9,4212363299,141,92.3,4212363297,140,73.0,4212363301,212,7.9,4212363295,56,Left,,,,,,,,,,9zr0kq2pw4eua1tqo3vsvd9wq,R. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780239,228,61,1,24,43,ctm9as17rs95yhuz7qf53wfke,0,73.3,89,2023-04-23T07:27:57.097Z,2023-04-23T07:31:28Z,4212363327,56,Left,,,,,,,,,,,,,,,,,,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780245,294,49,1,24,45,92br3632xgmc25jvr0jesfvl6,1,30.2,14.9,2023-04-23T07:27:59.435Z,2023-04-23T07:31:30Z,,,,,,,,,,,,,,,,,,,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780259,295,1,1,24,46,92br3632xgmc25jvr0jesfvl6,1,30.2,14.9,2023-04-23T07:27:59.748Z,2023-04-23T07:28:02Z,4212363443,213,0.5,4212363435,56,Back,4212363439,141,23.6,4212363441,212,11.8,4212363437,140,39.9,,,,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780277,296,1,1,24,48,92br3632xgmc25jvr0jesfvl6,1,39.8,20,2023-04-23T07:28:02.451Z,2023-04-23T07:28:07Z,4212363591,212,10.7,4212363587,140,45.7,4212363589,141,7.1,4212363585,56,Back,4212363593,213,5.3,,,,,,,,,,2shd4ptk7rfpalkpnrfodgded,T. Usami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780297,297,1,1,24,54,92br3632xgmc25jvr0jesfvl6,1,44.6,13.1,2023-04-23T07:28:07.507Z,2023-04-23T07:28:10Z,4212363707,141,7.9,4212363709,212,10.6,4212363703,140,35.1,4212363711,213,3.5,4212363701,56,Back,,,,,,,,,,8sjwzm5s22rk4wxhbpx099jx0,N. Sugiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780313,298,1,1,24,59,92br3632xgmc25jvr0jesfvl6,1,35.9,14.6,2023-04-23T07:28:13.004Z,2023-04-23T07:28:15Z,4212363827,1,,4212363823,212,37.7,4212363821,141,68.1,4212363817,56,Back,4212363819,140,26.6,4212363825,213,1.8,,,,,,,4xg5pywcbv3pho0idx326s7e2,R. Handa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780337,299,1,1,25,1,92br3632xgmc25jvr0jesfvl6,1,26.3,68.1,2023-04-23T07:28:15.020Z,2023-04-23T07:28:20Z,4212363953,56,Back,4212363959,212,10.8,4212363957,141,65.2,4212363955,140,36.4,4212363961,213,6.1,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780355,300,1,1,25,6,92br3632xgmc25jvr0jesfvl6,1,35,65.4,2023-04-23T07:28:20.404Z,2023-04-23T07:28:23Z,4212364043,141,34.6,4212364047,213,4.8,4212364041,140,37.3,4212364039,56,Back,4212364045,212,21.1,,,,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780387,301,1,1,25,9,92br3632xgmc25jvr0jesfvl6,1,38.1,30.6,2023-04-23T07:28:23.308Z,2023-04-23T07:28:27Z,4212364221,140,59.0,4212364223,141,5.0,4212364227,213,5.6,4212364225,212,28.0,4212364219,56,Right,,,,,,,,,,8d2l4zwaz145adziclzc764t1,G. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780395,229,45,1,25,14,ctm9as17rs95yhuz7qf53wfke,0,38.8,91.9,2023-04-23T07:28:27.868Z,2023-04-23T07:31:54Z,4212364269,56,Back,4212364273,285,,4212364313,233,302,,,,,,,,,,,,,,,,9zr0kq2pw4eua1tqo3vsvd9wq,R. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780391,302,3,1,25,14,92br3632xgmc25jvr0jesfvl6,1,61.2,8.1,2023-04-23T07:28:27.868Z,2023-04-26T15:47:11Z,4221590479,464,,4212364263,56,Right,4212364265,286,,4212364293,233,229,,,,,,,,,,,,,8sjwzm5s22rk4wxhbpx099jx0,N. Sugiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780405,303,1,1,25,15,92br3632xgmc25jvr0jesfvl6,1,61.4,8.6,2023-04-23T07:28:28.836Z,2023-04-23T07:28:31Z,4212364345,212,16.6,4212364343,141,32.7,4212364347,213,1.7,4212364339,56,Center,4212364341,140,58.9,,,,,,,,,,8sjwzm5s22rk4wxhbpx099jx0,N. Sugiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780419,304,1,1,25,18,92br3632xgmc25jvr0jesfvl6,1,58.1,36,2023-04-23T07:28:31.491Z,2023-04-23T07:28:34Z,4212364423,140,45.0,4212364429,213,2.2,4212364427,212,25.1,4212364421,56,Back,4212364425,141,66.9,,,,,,,,,,2shd4ptk7rfpalkpnrfodgded,T. Usami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780427,305,1,1,25,20,92br3632xgmc25jvr0jesfvl6,1,48.1,73.9,2023-04-23T07:28:34.315Z,2023-04-23T07:28:35Z,4212364485,141,92.7,4212364487,212,19.4,4212364483,140,62.0,4212364489,213,0.7,4212364481,56,Left,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780435,306,1,1,25,22,92br3632xgmc25jvr0jesfvl6,1,62,92.7,2023-04-23T07:28:35.636Z,2023-04-23T07:28:37Z,4212364535,213,5.0,4212364529,140,64.3,4212364533,212,10.2,4212364525,56,Center,4212364531,141,78.2,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780447,307,1,1,25,24,92br3632xgmc25jvr0jesfvl6,1,64.3,78.2,2023-04-23T07:28:37.524Z,2023-04-23T07:28:40Z,4212364597,56,Left,4212364599,140,61.9,4212364605,213,1.9,4212364603,212,8.7,4212364601,141,90.5,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780449,308,1,1,25,27,92br3632xgmc25jvr0jesfvl6,1,58.1,84.5,2023-04-23T07:28:40.548Z,2023-04-23T07:28:42Z,4212364623,213,3.2,4212364615,56,Back,4212364619,141,83.5,4212364617,140,40.8,4212364621,212,18.2,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780457,309,1,1,25,28,92br3632xgmc25jvr0jesfvl6,1,40.8,83.5,2023-04-23T07:28:41.924Z,2023-04-23T07:28:45Z,4212364679,213,4.6,4212364673,140,38.7,4212364677,212,25.8,4212364671,56,Back,4212364675,141,45.7,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780473,310,1,1,25,31,92br3632xgmc25jvr0jesfvl6,1,43.6,39.4,2023-04-23T07:28:44.916Z,2023-04-23T07:28:46Z,4212364719,56,Back,4212364729,212,10.5,4212364723,140,47.5,4212364727,141,25.2,4212364731,213,5.1,,,,,,,,,,8d2l4zwaz145adziclzc764t1,G. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780487,311,1,1,25,33,92br3632xgmc25jvr0jesfvl6,0,47.5,25.2,2023-04-23T07:28:46.836Z,2023-04-23T07:28:49Z,4212364811,141,36.7,4212364807,56,Center,4212364809,140,76.2,4212364813,212,31.1,4212364805,155,,4212364815,213,0.3,,,,,,,2shd4ptk7rfpalkpnrfodgded,T. Usami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780499,230,1,1,25,36,ctm9as17rs95yhuz7qf53wfke,0,25.3,59.9,2023-04-23T07:28:49.593Z,2023-04-23T07:28:52Z,4212364851,140,29.7,4212364855,212,5.2,4212364853,141,63.3,4212364857,213,0.5,4212364847,3,,4212364849,56,Back,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780503,312,44,1,25,37,92br3632xgmc25jvr0jesfvl6,1,70.2,36.2,2023-04-23T07:28:50.851Z,2023-04-23T07:28:51Z,4212364865,56,Center,4212364879,233,231,4212364867,286,,,,,,,,,,,,,,,,,4xg5pywcbv3pho0idx326s7e2,R. Handa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780505,231,44,1,25,37,ctm9as17rs95yhuz7qf53wfke,0,29.8,63.8,2023-04-23T07:28:50.852Z,2023-04-23T07:28:52Z,4212364915,233,312,4212364869,56,Back,4212364871,285,,,,,,,,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780509,313,1,1,25,37,92br3632xgmc25jvr0jesfvl6,1,70.1,35.3,2023-04-23T07:28:51.133Z,2023-04-23T07:53:54Z,4212364901,213,1.1,4212364895,140,77.1,4212364891,3,,4212364897,141,57.3,4212364899,212,16.7,4212364893,56,Center,,,,,,,4xg5pywcbv3pho0idx326s7e2,R. Handa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780539,314,1,1,25,40,92br3632xgmc25jvr0jesfvl6,1,76,45.1,2023-04-23T07:28:53.812Z,2023-04-23T07:53:52Z,4212365067,141,76.7,4212365063,56,Center,4212365069,212,22.1,4212365071,213,1.3,4212365065,140,81.1,,,,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780547,315,1,1,25,44,92br3632xgmc25jvr0jesfvl6,1,85.6,79.9,2023-04-23T07:28:57.700Z,2023-04-23T07:28:59Z,4212365111,212,7.4,4212365107,140,81.5,4212365113,213,4.1,4212365109,141,71.1,4212365105,56,Center,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780555,316,1,1,25,45,92br3632xgmc25jvr0jesfvl6,1,81.1,70.8,2023-04-23T07:28:59.084Z,2023-04-23T07:29:00Z,4212365157,141,54.0,4212365159,212,11.4,4212365153,56,Center,4212365155,140,80.8,4212365161,213,4.7,,,,,,,,,,4g3jv6nwzqmv6tow2stbtrt1x,I. Jebali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780563,317,1,1,25,46,92br3632xgmc25jvr0jesfvl6,1,80.8,54,2023-04-23T07:29:00.396Z,2023-04-23T07:29:04Z,4212365215,212,5.6,4212365217,213,0.7,4212365209,56,Center,4212365213,141,59.1,4212365211,140,85.0,,,,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780565,318,3,1,25,50,92br3632xgmc25jvr0jesfvl6,0,91.8,65.6,2023-04-23T07:29:04.379Z,2023-04-26T15:48:19Z,4212365223,56,Center,4221592363,465,,4212365293,233,232,4212365225,286,,,,,,,,,,,,,,4g3jv6nwzqmv6tow2stbtrt1x,I. Jebali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780575,232,7,1,25,50,ctm9as17rs95yhuz7qf53wfke,0,8.2,34.4,2023-04-23T07:29:04.380Z,2023-04-26T15:48:31Z,4212365251,56,Back,4221592753,385,,4212365277,233,318,4212365253,285,,,,,,,,,,,,,,8bxd61gpgwi9cat8awx4h0n4k,K. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780605,233,43,1,25,52,ctm9as17rs95yhuz7qf53wfke,1,0,0,2023-04-23T07:29:05.866Z,2023-04-26T15:48:39Z,4212365415,212,5.9,4212365411,140,9.0,4221593049,144,12,4212365417,213,4.9,4212365413,141,24.0,4212365409,56,Back,,,,,,,8bxd61gpgwi9cat8awx4h0n4k,K. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780589,319,1,1,25,52,92br3632xgmc25jvr0jesfvl6,1,90.5,81.1,2023-04-23T07:29:06.043Z,2023-04-23T07:32:54Z,4212365339,140,79.7,4212365341,141,74.2,4212365337,56,Center,4212371369,210,15,4212365343,212,12.3,4212365345,213,3.5,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2537780593,320,15,1,25,54,92br3632xgmc25jvr0jesfvl6,1,81.2,74.4,2023-04-23T07:29:07.964Z,2023-04-23T07:32:54Z,4212371377,29,,4212365363,18,,4212371379,55,319,4212371405,233,234,4212371393,230,99.0,4212371121,20,,4212371897,81,,4212371395,231,52.9,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,4212371389,146,4212371387,215,,4212365365,56,Center,4212371391,147,4212371385,103,,84.7,70.8,22.2,4212365361,22,,4212371383,102,4212371125,82,,,,46.2,,,,,,,,
2537780607,234,10,1,25,54,ctm9as17rs95yhuz7qf53wfke,1,26.1,37.1,2023-04-23T07:29:08.064Z,2023-04-23T07:32:30Z,4212371173,233,320,4212365421,56,Back,4212365419,94,,,,,,,,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780621,235,45,1,25,57,ctm9as17rs95yhuz7qf53wfke,0,19.9,30.4,2023-04-23T07:29:10.812Z,2023-04-23T07:33:11Z,4212365473,56,Back,4212365551,233,321,4212365475,285,,,,,,,,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780615,321,3,1,25,57,92br3632xgmc25jvr0jesfvl6,1,80.1,69.6,2023-04-23T07:29:10.812Z,2023-04-26T15:49:16Z,4212365459,56,Center,4221594179,465,,4212365503,233,235,4212365461,286,,,,,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780629,322,1,1,25,58,92br3632xgmc25jvr0jesfvl6,1,84.1,72.6,2023-04-23T07:29:11.668Z,2023-04-23T07:29:13Z,4212365533,212,6.3,4212365535,213,0.3,4212365527,56,Center,4212365529,140,89.9,4212365531,141,75.1,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780633,323,1,1,26,0,92br3632xgmc25jvr0jesfvl6,1,90,75.1,2023-04-23T07:29:13.820Z,2023-04-23T07:33:27Z,4212365573,213,4.9,4212365571,212,20.2,4212365565,56,Center,4212365567,140,92.7,4212365563,155,,4212366063,154,,4212365569,141,45.7,4212366061,210,15,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2537780645,324,44,1,26,1,92br3632xgmc25jvr0jesfvl6,1,92.5,45.2,2023-04-23T07:29:15.244Z,2023-04-23T07:29:17Z,4212365619,56,Center,4212365621,286,,4212365653,233,236,,,,,,,,,,,,,,,,4g3jv6nwzqmv6tow2stbtrt1x,I. Jebali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780637,236,44,1,26,1,ctm9as17rs95yhuz7qf53wfke,0,7.5,54.8,2023-04-23T07:29:15.245Z,2023-04-23T07:29:17Z,4212365661,233,324,4212365593,285,,4212365591,56,Back,,,,,,,,,,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780649,325,15,1,26,2,92br3632xgmc25jvr0jesfvl6,1,92.7,45.7,2023-04-23T07:29:15.580Z,2023-04-23T07:33:27Z,4212365643,17,,4212365793,15,,4212366087,147,48.6,4212366081,146,98.8,4212366079,103,29.7,4212366077,102,49.8,4212366071,154,,4212365803,233,237,4g3jv6nwzqmv6tow2stbtrt1x,I. Jebali,4212365645,56,4212366067,79,,4212365797,328,,4212366069,29,4212365641,22,,Center,,,4212366073,55,323,,,,,,,,,,,,,,,,
2537780651,237,10,1,26,2,ctm9as17rs95yhuz7qf53wfke,1,0.6,51.2,2023-04-23T07:29:15.680Z,2023-04-26T15:49:37Z,4212365671,182,,4212365771,181,,4212365673,56,Back,4212365807,233,325,4221594679,378,,4212365667,173,,,,,,,,70d7ep81lnb6m2flci6s8s5w5,S. Brodersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780655,238,6,1,26,3,ctm9as17rs95yhuz7qf53wfke,0,3.2,48.6,2023-04-23T07:29:16.970Z,2023-04-26T15:49:50Z,4212365693,56,Back,4212365709,233,326,4212365695,73,,,,,,,,,,,,,,,,,70d7ep81lnb6m2flci6s8s5w5,S. Brodersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780653,326,6,1,26,3,92br3632xgmc25jvr0jesfvl6,1,96.8,51.4,2023-04-23T07:29:16.970Z,2023-04-23T07:50:45Z,4212365699,233,238,4212365685,75,,4212365683,56,Center,,,,,,,,,,,,,,,,4g3jv6nwzqmv6tow2stbtrt1x,I. Jebali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780819,327,1,1,26,41,92br3632xgmc25jvr0jesfvl6,1,99.5,0.5,2023-04-23T07:29:54.693Z,2023-04-26T15:49:54Z,4212366601,155,,4212366607,140,90.8,4221595005,20,,4212366613,213,1.8,4212366609,141,50.6,4212366615,1,,4212366611,212,35.3,4212366603,224,,2shd4ptk7rfpalkpnrfodgded,T. Usami,4212366605,56,4212366599,6,,4212366597,2,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,
2537782269,371,61,1,26,43,92br3632xgmc25jvr0jesfvl6,1,87.6,53.2,2023-04-23T07:29:57.041Z,2023-04-23T07:34:10Z,4212374065,56,Center,,,,,,,,,,,,,,,,,,,,,,8d2l4zwaz145adziclzc764t1,G. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780817,239,43,1,26,45,ctm9as17rs95yhuz7qf53wfke,1,0,0,2023-04-23T07:29:59.050Z,2023-04-23T07:34:04Z,4212366569,56,Back,4212366575,212,24.3,4212366617,15,0,4212366573,141,17.7,4212366577,213,5.2,4212374125,144,12,4212366571,140,18.9,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780857,328,1,1,26,50,92br3632xgmc25jvr0jesfvl6,1,85.1,85.6,2023-04-23T07:30:03.956Z,2023-04-23T07:30:08Z,4212366781,212,9.2,4212366775,56,Center,4212366777,140,89.7,4212366779,141,74.1,4212366783,213,5.3,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780861,329,1,1,26,54,92br3632xgmc25jvr0jesfvl6,0,90.2,72.1,2023-04-23T07:30:08.069Z,2023-04-23T07:34:30Z,4212366803,141,54.0,4212366807,213,4.8,4212366805,212,12.4,4212366799,56,Center,4212366797,155,,4212366801,140,91.6,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780869,240,12,1,26,55,ctm9as17rs95yhuz7qf53wfke,1,11.4,46.3,2023-04-23T07:30:09.258Z,2023-04-23T07:30:10Z,4212366823,140,20.8,4212366829,212,16.4,4212366831,213,0.9,4212366821,56,Back,4212366841,15,,4212366825,141,65.5,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780873,330,13,1,26,57,92br3632xgmc25jvr0jesfvl6,1,83.4,35.8,2023-04-23T07:30:10.613Z,2023-04-23T07:35:07Z,4212376311,328,,4212376317,231,48.0,4212376303,74,,4212376305,102,47.1,4212375907,25,,4212375909,20,,4212376307,103,100,4212376313,458,,2shd4ptk7rfpalkpnrfodgded,T. Usami,4212376309,108,4212376315,230,98.2,4212366857,63,,4212366859,56,,,,,Center,,,,,,,,,,,,,,,,,,,,
2537780883,241,5,1,26,58,ctm9as17rs95yhuz7qf53wfke,1,-0.9,50.3,2023-04-23T07:30:12.461Z,2023-04-23T07:50:40Z,4212366897,346,,4212366893,56,Back,4212366911,233,331,,,,,,,,,,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537780879,331,5,1,26,58,92br3632xgmc25jvr0jesfvl6,0,100.9,49.7,2023-04-23T07:30:12.461Z,2023-04-23T07:30:13Z,4212366917,233,241,4212366881,56,Center,4212366883,346,,,,,,,,,,,,,,,,,2shd4ptk7rfpalkpnrfodgded,T. Usami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
