id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,keyPass,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2514890821,522,15,2,50,22,3vfso415vj7uitnunviuzdyg3,1,87.3,44.3,2023-03-04T07:12:08.558Z,2023-03-08T22:44:22Z,4070125053,328,,4070125417,154,,4070126157,233,540,4070116151,56,Center,4070125413,76,,4070125049,17,,4070125425,102,52.6,4070125415,29,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,4070125431,146,99.7,4070125047,15,,4070125045,25,,4070125429,103,4070125419,55,4070125433,147,49.5,,,,,,14.6,521,,,,,,,,,,,,,,,
2514892537,540,10,2,50,22,90cc40yau7yv6n8r4xs361ofd,1,0.3,49,2023-03-04T07:12:08.658Z,2023-03-08T22:44:31Z,4070126123,178,,4070126161,233,522,4070126125,56,Back,4083146637,177,,4083146639,377,,,,,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514890815,491,52,2,50,23,90cc40yau7yv6n8r4xs361ofd,1,2.8,46.7,2023-03-04T07:12:09.391Z,2023-03-08T22:44:36Z,4083146671,377,,,,,,,,,,,,,,,,,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514890855,492,1,2,50,32,90cc40yau7yv6n8r4xs361ofd,1,14,38.6,2023-03-04T07:12:19.080Z,2023-03-04T07:12:22Z,4070116373,123,,4070116383,213,5.6,4070116379,141,20.4,4070116375,56,Back,4070116377,140,28.6,4070116381,212,19.7,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514890857,493,1,2,50,36,90cc40yau7yv6n8r4xs361ofd,1,31.3,21.6,2023-03-04T07:12:22.838Z,2023-03-04T07:12:24Z,4070116393,140,39.1,4070116399,213,5.4,4070116397,212,12.2,4070116391,56,Back,4070116395,141,8.3,,,,,,,,,,5rojh6x1n0mshbzfhcjramn6d,T. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514890871,494,1,2,50,38,90cc40yau7yv6n8r4xs361ofd,1,41,5.9,2023-03-04T07:12:24.326Z,2023-03-04T07:12:28Z,4070116507,141,19.8,4070116511,213,2.6,4070116505,140,25.5,4070116503,56,Back,4070116509,212,18.8,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514890895,495,1,2,50,42,90cc40yau7yv6n8r4xs361ofd,1,26.7,18.6,2023-03-04T07:12:28.470Z,2023-03-04T07:12:31Z,4070116587,56,Back,4070116597,213,5.8,4070116591,141,5.3,4070116589,140,42.5,4070116593,212,18.9,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514890903,496,1,2,50,44,90cc40yau7yv6n8r4xs361ofd,1,54.5,5,2023-03-04T07:12:31.046Z,2023-03-04T07:12:34Z,4070116655,212,22.5,4070116653,141,28.5,4070116649,56,Center,4070116657,213,0.8,4070116651,140,69.6,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514890909,497,1,2,50,48,90cc40yau7yv6n8r4xs361ofd,1,68.3,30.3,2023-03-04T07:12:34.390Z,2023-03-04T07:12:36Z,4070116705,140,74.3,4070116703,56,Center,4070116709,212,9.4,4070116707,141,40.6,4070116711,213,0.8,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514890911,498,1,2,50,49,90cc40yau7yv6n8r4xs361ofd,1,75.4,41.8,2023-03-04T07:12:35.358Z,2023-03-08T22:45:42Z,4070116723,141,42.1,4070116719,56,Center,4070116725,212,6.7,4070117097,210,13,4070116727,213,3.1,4070116721,140,69.0,4070116731,156,,,,,1y7418qkypc0tg1fpx0anycfe,S. Uejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2514890919,499,13,2,50,52,90cc40yau7yv6n8r4xs361ofd,1,81.3,49.7,2023-03-04T07:12:38.342Z,2023-03-08T22:45:42Z,4070116773,56,Center,4070117111,215,,4070117115,231,50.5,4070116771,18,,4070117113,230,95.0,4070117109,103,65.3,4070116833,72,,4070116769,22,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,4070117101,29,,4070117107,102,62.2,4083147393,77,,4070117103,55,,,,,,,,,,,498,,,,,,,,,,,,,,,,
2514890923,500,5,2,50,53,90cc40yau7yv6n8r4xs361ofd,0,100.8,60.6,2023-03-04T07:12:39.574Z,2023-03-04T07:12:44Z,4070116911,233,523,4070116789,56,Center,4070116791,346,,,,,,,,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514890935,523,5,2,50,53,3vfso415vj7uitnunviuzdyg3,1,-0.8,39.4,2023-03-04T07:12:39.574Z,2023-03-04T07:14:13Z,4070116877,346,,4070116875,56,Back,4070116891,233,500,,,,,,,,,,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514890991,524,1,2,51,5,3vfso415vj7uitnunviuzdyg3,1,5.1,50,2023-03-04T07:12:51.294Z,2023-03-04T07:19:39Z,4070117953,189,,4070117229,212,16.4,4070117235,237,,4070117223,56,Back,4070117225,140,9.5,4070117227,141,73.2,4070117221,124,,4070117231,213,1.3,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514890993,525,1,2,51,10,3vfso415vj7uitnunviuzdyg3,1,9.5,73.2,2023-03-04T07:12:56.639Z,2023-03-04T07:19:45Z,4070117251,141,51.9,4070117249,140,3.7,4070117253,212,15.7,4070117255,213,4.3,4070117247,56,Back,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891009,526,1,2,51,12,3vfso415vj7uitnunviuzdyg3,1,2.7,51.3,2023-03-04T07:12:58.456Z,2023-03-08T22:46:00Z,4070117315,140,15.7,4070117317,141,53.6,4070117319,212,13.7,4070117313,56,Back,4070117321,213,0.1,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891019,527,1,2,51,14,3vfso415vj7uitnunviuzdyg3,1,26.4,53,2023-03-04T07:13:00.870Z,2023-03-04T07:13:05Z,4070117387,56,Back,4070117391,141,33.1,4070117395,213,5.7,4070117389,140,45.1,4070117393,212,23.8,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891025,528,1,2,51,19,3vfso415vj7uitnunviuzdyg3,1,54.3,23.7,2023-03-04T07:13:05.719Z,2023-03-04T07:13:08Z,4070117431,213,4.6,4070117427,141,4.0,4070117425,140,53.5,4070117423,56,Right,4070117429,212,13.4,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891031,529,2,2,51,22,3vfso415vj7uitnunviuzdyg3,1,62,6.9,2023-03-04T07:13:08.231Z,2023-03-04T07:13:33Z,4070117493,141,31.4,4070117491,140,77.8,4070117561,7,da5nt2kexuabduzu4qqxf09ud,4070117705,297,,4070117489,56,Center,,,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891037,501,55,2,51,22,90cc40yau7yv6n8r4xs361ofd,1,27.9,66.4,2023-03-04T07:13:08.232Z,2023-03-04T07:57:04Z,,,,,,,,,,,,,,,,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891033,530,43,2,51,25,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-04T07:13:11.737Z,2023-03-04T07:13:15Z,4070117509,56,Center,4070117515,252,0,4070117505,22,0,4070117507,63,0,4070117547,144,39,,,,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891245,502,1,2,52,12,90cc40yau7yv6n8r4xs361ofd,1,23.5,70,2023-03-04T07:13:58.936Z,2023-03-04T07:14:09Z,4070118741,140,63.3,4070118747,213,5.6,4070118737,241,,4070118745,212,54.1,4070118735,155,,4070118749,1,,4070118739,56,Right,4070118733,5,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,4070118743,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891263,503,1,2,52,16,90cc40yau7yv6n8r4xs361ofd,0,64.2,16.7,2023-03-04T07:14:03.078Z,2023-03-04T07:14:05Z,4070118827,3,,4070118831,140,82.0,4070118835,212,19.9,4070118829,56,Right,4070118833,141,6.8,4070118839,213,5.9,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891267,531,49,2,52,19,3vfso415vj7uitnunviuzdyg3,1,22.5,95.4,2023-03-04T07:14:05.543Z,2023-03-04T07:14:05Z,,,,,,,,,,,,,,,,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891279,532,1,2,52,19,3vfso415vj7uitnunviuzdyg3,0,22.5,95.4,2023-03-04T07:14:05.926Z,2023-03-04T07:14:07Z,4070118915,213,6.2,4070118913,212,3.2,4070118909,140,25.5,4070118917,1,,4070118911,141,95.1,4070118933,233,504,4070118905,56,Back,4070118903,157,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,4070118937,286,,4070118931,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891281,504,74,2,52,19,90cc40yau7yv6n8r4xs361ofd,1,77.8,6.4,2023-03-04T07:14:05.927Z,2023-03-04T07:57:06Z,4070118929,285,,4070118927,56,Right,4070118945,233,532,,,,,,,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891285,505,5,2,52,21,90cc40yau7yv6n8r4xs361ofd,0,75.8,-1.8,2023-03-04T07:14:07.446Z,2023-03-04T07:14:09Z,4070118949,56,Right,4070119005,233,533,4070118951,347,,,,,,,,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891293,533,5,2,52,21,3vfso415vj7uitnunviuzdyg3,1,24.2,101.8,2023-03-04T07:14:07.446Z,2023-03-04T07:14:13Z,4070118991,233,505,4070118979,56,Back,4070118981,347,,,,,,,,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891333,534,1,2,52,24,3vfso415vj7uitnunviuzdyg3,1,25.5,100,2023-03-04T07:14:10.999Z,2023-03-04T07:20:02Z,4070119161,212,16.4,4070119163,213,3.4,4070119153,107,,4070119157,140,10.4,4070119159,141,95.3,4070119155,56,Back,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891347,535,1,2,52,27,3vfso415vj7uitnunviuzdyg3,1,9.6,94.2,2023-03-04T07:14:13.831Z,2023-03-04T07:14:17Z,4070119251,212,23.2,4070119245,56,Back,4070119249,141,62.0,4070119253,213,4.4,4070119247,140,2.3,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891363,536,2,2,52,31,3vfso415vj7uitnunviuzdyg3,1,4,61.2,2023-03-04T07:14:17.466Z,2023-03-04T07:21:04Z,4070119315,140,60.8,4070119317,141,63.4,4070119313,56,Center,4070119495,7,da5nt2kexuabduzu4qqxf09ud,4070119323,1,,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891395,506,55,2,52,31,90cc40yau7yv6n8r4xs361ofd,1,40,38,2023-03-04T07:14:17.467Z,2023-03-04T07:57:04Z,4070129933,189,,,,,,,,,,,,,,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891439,507,1,2,52,42,90cc40yau7yv6n8r4xs361ofd,1,47.4,41.5,2023-03-04T07:14:29.014Z,2023-03-04T07:14:30Z,4070119687,241,,4070119691,140,58.5,4070119697,213,5.2,4070119689,56,Right,4070119695,212,27.2,4070119685,5,,4070119693,141,5.3,,,,5rojh6x1n0mshbzfhcjramn6d,T. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891447,508,1,2,52,44,90cc40yau7yv6n8r4xs361ofd,1,59.6,7.3,2023-03-04T07:14:30.743Z,2023-03-04T07:14:32Z,4070119741,141,22.4,4070119737,56,Center,4070119743,212,11.4,4070119739,140,64.4,4070119745,213,1.1,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891455,509,1,2,52,45,90cc40yau7yv6n8r4xs361ofd,1,65.2,21.9,2023-03-04T07:14:32.102Z,2023-03-04T07:14:33Z,4070119797,213,5.1,4070119791,140,68.7,4070119793,141,7.7,4070119795,212,10.3,4070119789,56,Right,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891461,510,1,2,52,46,90cc40yau7yv6n8r4xs361ofd,1,68.2,7,2023-03-04T07:14:32.718Z,2023-03-08T22:47:40Z,4070119833,212,12.4,4070119835,213,0.0,4070119829,140,80.0,4070119831,141,7.9,4070119827,56,Right,,,,,,,,,,ehnhef906i6z4e7hn7ae1p68l,J. Croux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891463,511,3,2,52,48,90cc40yau7yv6n8r4xs361ofd,0,78.6,5.6,2023-03-04T07:14:34.560Z,2023-03-08T22:47:44Z,4083149375,465,,4070130685,233,537,4070119839,56,Right,4070119841,286,,,,,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891481,537,7,2,52,48,3vfso415vj7uitnunviuzdyg3,1,21.4,94.4,2023-03-04T07:14:34.561Z,2023-03-08T22:47:52Z,4070119905,167,,4070119919,233,511,4070119909,285,,4083149409,383,,4070119907,56,Back,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891479,512,5,2,52,49,90cc40yau7yv6n8r4xs361ofd,1,76.9,-1.6,2023-03-04T07:14:35.375Z,2023-03-08T22:48:00Z,4070119897,56,Right,4070119899,347,,4070119923,233,538,,,,,,,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891483,538,5,2,52,49,3vfso415vj7uitnunviuzdyg3,0,23.1,101.6,2023-03-04T07:14:35.375Z,2023-03-08T22:47:59Z,4070119915,56,Back,4070119937,233,512,4070119917,347,,,,,,,,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891517,513,1,2,52,59,90cc40yau7yv6n8r4xs361ofd,1,80.8,0,2023-03-04T07:14:45.398Z,2023-03-08T22:48:07Z,4070120151,141,24.4,4070120145,107,,4070120149,140,83.9,4070120153,212,17.8,4070120147,56,Center,4070120155,213,1.4,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891525,514,1,2,53,1,90cc40yau7yv6n8r4xs361ofd,1,79.8,24.1,2023-03-04T07:14:47.678Z,2023-03-08T22:48:12Z,4070120205,56,Right,4070120209,141,16.8,4070120213,213,3.8,4070120211,212,8.6,4070120207,140,73.1,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891529,515,1,2,53,2,90cc40yau7yv6n8r4xs361ofd,1,72.5,15.5,2023-03-04T07:14:48.751Z,2023-03-08T22:48:15Z,4070120233,56,Right,4070120239,212,9.6,4070120235,140,79.2,4070120241,213,5.5,4070120237,141,5.9,,,,,,,,,,5rojh6x1n0mshbzfhcjramn6d,T. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891539,516,1,2,53,3,90cc40yau7yv6n8r4xs361ofd,0,73.1,0.9,2023-03-04T07:14:49.967Z,2023-03-08T22:48:33Z,4070120313,140,68.4,4070120319,213,2.1,4070120317,212,9.0,4070120311,56,Right,4070120315,141,12.0,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514894183,606,8,2,53,4,3vfso415vj7uitnunviuzdyg3,1,33,84.5,2023-03-04T07:14:50.298Z,2023-03-08T22:48:37Z,4083149761,384,,4070133551,56,Back,,,,,,,,,,,,,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891543,517,61,2,53,5,90cc40yau7yv6n8r4xs361ofd,1,65.1,10.2,2023-03-04T07:14:51.319Z,2023-03-08T22:48:35Z,4070120335,56,Right,,,,,,,,,,,,,,,,,,,,,,5rojh6x1n0mshbzfhcjramn6d,T. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891551,518,5,2,53,9,90cc40yau7yv6n8r4xs361ofd,0,72.7,-2,2023-03-04T07:14:55.606Z,2023-03-04T07:17:08Z,4070120349,56,Right,4070120373,233,539,4070120351,347,,,,,,,,,,,,,,,,,5rojh6x1n0mshbzfhcjramn6d,T. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891549,539,5,2,53,9,3vfso415vj7uitnunviuzdyg3,1,27.3,102,2023-03-04T07:14:55.606Z,2023-03-04T07:14:56Z,4070120347,347,,4070120369,233,518,4070120345,56,Back,,,,,,,,,,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891567,540,1,2,53,10,3vfso415vj7uitnunviuzdyg3,1,28.5,100,2023-03-04T07:14:56.887Z,2023-03-04T07:20:00Z,4070120421,56,Back,4070120427,212,8.7,4070120419,107,,4070120429,213,4.4,4070120423,140,26.3,4070120425,141,89.7,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891571,541,1,2,53,11,3vfso415vj7uitnunviuzdyg3,1,26.3,89.7,2023-03-04T07:14:57.913Z,2023-03-04T07:14:58Z,4070120465,212,5.5,4070120463,141,97.7,4070120459,56,Back,4070120461,140,25.6,4070120467,213,1.7,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891581,542,1,2,53,12,3vfso415vj7uitnunviuzdyg3,1,25.6,97.7,2023-03-04T07:14:58.855Z,2023-03-04T07:15:01Z,4070120509,212,16.2,4070120503,56,Back,4070120505,140,10.3,4070120511,213,3.3,4070120507,141,94.7,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891585,543,1,2,53,14,3vfso415vj7uitnunviuzdyg3,0,8.7,96.8,2023-03-04T07:15:00.857Z,2023-03-04T07:15:02Z,4070120525,56,Back,4070120533,213,0.0,4070120523,155,,4070120529,141,97.1,4070120531,212,29.9,4070120527,140,37.2,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891595,519,49,2,53,17,90cc40yau7yv6n8r4xs361ofd,1,64.4,7.9,2023-03-04T07:15:03.544Z,2023-03-04T07:15:03Z,,,,,,,,,,,,,,,,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891599,520,50,2,53,18,90cc40yau7yv6n8r4xs361ofd,1,64.1,7.6,2023-03-04T07:15:04.424Z,2023-03-04T07:15:06Z,4070120597,233,544,4070120569,286,,4070120567,56,Right,,,,,,,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891603,544,7,2,53,18,3vfso415vj7uitnunviuzdyg3,0,35.9,92.4,2023-03-04T07:15:04.425Z,2023-03-08T22:49:07Z,4070120581,233,520,4070120577,56,Back,4070120579,285,,4083149929,383,,,,,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891625,521,1,2,53,20,90cc40yau7yv6n8r4xs361ofd,1,58.1,11,2023-03-04T07:15:06.294Z,2023-03-04T07:15:10Z,4070120697,141,12.5,4070120699,212,30.7,4070120693,56,Back,4070120701,213,3.1,4070120695,140,28.9,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891653,522,1,2,53,24,90cc40yau7yv6n8r4xs361ofd,1,30.8,12.9,2023-03-04T07:15:10.471Z,2023-03-04T07:15:19Z,4070120849,140,18.1,4070120851,141,48.8,4070120847,56,Back,4070120855,213,2.1,4070120853,212,27.8,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891663,523,1,2,53,33,90cc40yau7yv6n8r4xs361ofd,1,18.2,49,2023-03-04T07:15:19.367Z,2023-03-04T07:15:28Z,4070120895,213,1.9,4070120889,140,14.0,4070120893,212,14.0,4070120887,56,Back,4070120891,141,68.5,,,,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891665,524,1,2,53,35,90cc40yau7yv6n8r4xs361ofd,1,14,67.9,2023-03-04T07:15:21.831Z,2023-03-04T07:15:23Z,4070120921,212,11.3,4070120923,213,6.0,4070120919,141,63.3,4070120917,140,24.3,4070120915,56,Back,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891671,525,1,2,53,36,90cc40yau7yv6n8r4xs361ofd,1,24.8,64.3,2023-03-04T07:15:22.950Z,2023-03-04T07:15:25Z,4070120965,212,11.3,4070120963,141,69.0,4070120959,56,Back,4070120961,140,14.5,4070120967,213,2.9,,,,,,,,,,5rojh6x1n0mshbzfhcjramn6d,T. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891677,526,1,2,53,38,90cc40yau7yv6n8r4xs361ofd,1,14.4,68.8,2023-03-04T07:15:24.935Z,2023-03-04T07:15:28Z,4070121015,141,50.7,4070121013,140,5.3,4070121019,213,4.1,4070121011,56,Back,4070121017,212,15.6,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891689,527,1,2,53,44,90cc40yau7yv6n8r4xs361ofd,1,4.1,62.9,2023-03-04T07:15:30.712Z,2023-03-04T07:15:33Z,4070121093,140,27.6,4070121099,213,0.8,4070121101,1,,4070121095,141,97.1,4070121089,155,,4070121091,56,Back,4070121097,212,33.9,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891699,528,1,2,53,46,90cc40yau7yv6n8r4xs361ofd,1,27.9,97.1,2023-03-04T07:15:33.159Z,2023-03-04T07:15:35Z,4070121147,140,27.8,4070121153,213,4.7,4070121149,141,79.6,4070121145,56,Back,4070121151,212,11.9,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891709,529,1,2,53,48,90cc40yau7yv6n8r4xs361ofd,1,28.5,79.3,2023-03-04T07:15:34.966Z,2023-03-04T07:15:38Z,4070121207,56,Back,4070121211,141,69.6,4070121215,213,5.3,4070121209,140,32.6,4070121213,212,7.9,,,,,,,,,,5rojh6x1n0mshbzfhcjramn6d,T. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514891727,530,1,2,53,51,90cc40yau7yv6n8r4xs361ofd,1,29.5,73.6,2023-03-04T07:15:38.087Z,2023-03-04T07:15:40Z,4070121307,213,0.7,4070121301,140,35.0,4070121303,141,80.5,4070121299,56,Back,4070121305,212,7.4,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
