id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,assist,qualifier/16/value
2518976815,368,1,2,46,4,6bus1cl4b6zdm93290r02o7cx,1,38.8,36.6,2023-03-12T07:05:06.688Z,2023-03-12T07:05:09Z,4091735913,56,Back,4091735917,141,37.3,4091735919,212,13.3,4091735921,213,3.1,4091735915,140,26.1,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976823,369,1,2,46,7,6bus1cl4b6zdm93290r02o7cx,0,26.1,37.3,2023-03-12T07:05:09.325Z,2023-03-12T07:05:11Z,4091735953,1,,4091735941,155,,4091735947,141,43.1,4091735951,213,0.1,4091735945,140,67.1,4091735943,56,Center,4091735949,212,43.2,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976827,444,59,2,46,10,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-03-12T07:05:12.582Z,2023-03-12T07:05:18Z,4091735989,56,Back,,,,,,,,,,,,,,,,,,,,,,5ai6500e7oug5v5hybnkfzh7t,Song Bum-Keun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976829,445,49,2,46,11,83d6z6wvkzs3dx9oy3mftixow,1,24.2,64.2,2023-03-12T07:05:13.649Z,2023-03-12T07:05:16Z,,,,,,,,,,,,,,,,,,,,,,,,,5ai6500e7oug5v5hybnkfzh7t,Song Bum-Keun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976833,446,1,2,46,12,83d6z6wvkzs3dx9oy3mftixow,0,24.2,64.2,2023-03-12T07:05:14.091Z,2023-03-12T07:05:17Z,4091736009,140,63.2,4091736013,212,48.3,4091736015,213,0.6,4091736005,157,,4091736017,1,,4091736011,141,100.0,4091736007,56,Left,,,,5ai6500e7oug5v5hybnkfzh7t,Song Bum-Keun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976839,370,5,2,46,13,6bus1cl4b6zdm93290r02o7cx,1,39.2,-1.7,2023-03-12T07:05:14.842Z,2023-03-12T07:32:21Z,4091736035,233,447,4091736033,347,,4091736031,56,Back,,,,,,,,,,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976835,447,5,2,46,13,83d6z6wvkzs3dx9oy3mftixow,0,60.8,101.7,2023-03-12T07:05:14.842Z,2023-03-12T07:05:16Z,4091736043,233,370,4091736021,56,Left,4091736023,347,,,,,,,,,,,,,,,,,5ai6500e7oug5v5hybnkfzh7t,Song Bum-Keun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976903,371,1,2,46,30,6bus1cl4b6zdm93290r02o7cx,1,38.6,0,2023-03-12T07:05:32.159Z,2023-03-12T07:05:35Z,4091736415,107,,4091736425,213,0.5,4091736419,140,56.3,4091736423,212,21.1,4091736417,56,Right,4091736421,141,13.4,,,,,,,23ejdwwhvzovvi7jmek50dyol,K. Shirai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976905,372,44,2,46,33,6bus1cl4b6zdm93290r02o7cx,1,59,9.7,2023-03-12T07:05:35.321Z,2023-03-12T07:06:51Z,4091736491,233,448,4091736439,286,,4091736437,56,Right,,,,,,,,,,,,,,,,7csua09fwbprxmixvu567yvv9,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976911,448,44,2,46,33,83d6z6wvkzs3dx9oy3mftixow,0,41,90.3,2023-03-12T07:05:35.322Z,2023-03-12T07:06:48Z,4091736465,285,,4091736461,56,Back,4091736501,233,372,,,,,,,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976913,373,1,2,46,33,6bus1cl4b6zdm93290r02o7cx,0,57,10.6,2023-03-12T07:05:35.505Z,2023-03-12T07:06:47Z,4091736475,140,60.8,4091736479,141,13.7,4091736469,168,,4091736483,212,4.5,4091736471,56,Right,4091736467,3,,4091736487,213,0.5,,,,7csua09fwbprxmixvu567yvv9,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976917,449,61,2,46,35,83d6z6wvkzs3dx9oy3mftixow,1,38.9,91.2,2023-03-12T07:05:37.679Z,2023-03-12T07:06:45Z,4091736511,56,Back,,,,,,,,,,,,,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977567,401,1,2,46,36,6bus1cl4b6zdm93290r02o7cx,1,65,13.4,2023-03-12T07:05:38.401Z,2023-03-12T07:08:07Z,4091740613,213,1.3,4091740609,141,26.2,4091740605,56,Center,4091740611,212,9.0,4091740607,140,67.2,4091740601,3,,,,,,,,7csua09fwbprxmixvu567yvv9,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976933,374,1,2,46,38,6bus1cl4b6zdm93290r02o7cx,0,61.5,27.4,2023-03-12T07:05:40.735Z,2023-03-12T07:07:31Z,4091736585,212,9.6,4091736587,213,0.5,4091736581,140,69.7,4091736579,56,Center,4091736583,141,33.6,,,,,,,,,,1zoe7llh5n846ipo1i4oqse7d,S. Takeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976935,450,49,2,46,40,83d6z6wvkzs3dx9oy3mftixow,1,26.5,64.9,2023-03-12T07:05:41.961Z,2023-03-12T07:05:42Z,,,,,,,,,,,,,,,,,,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976945,451,1,2,46,41,83d6z6wvkzs3dx9oy3mftixow,1,27.9,65.8,2023-03-12T07:05:43.151Z,2023-03-12T07:05:46Z,4091736645,212,31.6,4091736639,56,Back,4091736643,141,19.4,4091736641,140,26.1,4091736647,213,4.7,,,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976949,452,3,2,46,44,83d6z6wvkzs3dx9oy3mftixow,0,27.7,9.2,2023-03-12T07:05:45.873Z,2023-03-16T19:23:26Z,4101032837,233,375,4100889919,464,,4091736663,56,Back,4100889889,285,,,,,,,,,,,,,,63x2f9goh9q2g6ql4r0ll4w5x,T. Okamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976955,375,7,2,46,44,6bus1cl4b6zdm93290r02o7cx,1,72.3,90.8,2023-03-12T07:05:45.874Z,2023-03-16T19:23:26Z,4100889771,286,,4100889841,385,,4091736689,56,Left,4100889797,167,,4101032827,233,452,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976959,376,5,2,46,47,6bus1cl4b6zdm93290r02o7cx,0,71.5,101.8,2023-03-12T07:05:49.141Z,2023-03-12T07:05:51Z,4091736713,347,,4091736711,56,Left,4091736743,233,453,,,,,,,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976963,453,5,2,46,47,83d6z6wvkzs3dx9oy3mftixow,1,28.5,-1.8,2023-03-12T07:05:49.141Z,2023-03-12T07:32:22Z,4091736737,233,376,4091736727,56,Back,4091736729,347,,,,,,,,,,,,,,,,,63x2f9goh9q2g6ql4r0ll4w5x,T. Okamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976989,454,1,2,46,49,83d6z6wvkzs3dx9oy3mftixow,1,27.5,0,2023-03-12T07:05:51.777Z,2023-03-12T07:10:06Z,4091736865,213,0.2,4091736855,107,,4091736863,212,17.4,4091736859,140,43.6,4091736861,141,4.6,4091736857,56,Back,,,,,,,63x2f9goh9q2g6ql4r0ll4w5x,T. Okamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976991,455,1,2,46,50,83d6z6wvkzs3dx9oy3mftixow,0,45.4,2.5,2023-03-12T07:05:52.794Z,2023-03-12T07:10:09Z,4091736881,3,,4091736887,140,53.5,4091742701,233,378,4091736891,212,8.8,4091736883,168,,4091736889,141,5.6,4091736885,56,Right,4091736893,213,0.2,docsi872whx44eedrczqua385,K. Onose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977969,404,61,2,46,51,6bus1cl4b6zdm93290r02o7cx,0,44.3,96.4,2023-03-12T07:05:53.069Z,2023-03-12T07:10:12Z,4091743503,56,Back,,,,,,,,,,,,,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976985,377,43,2,46,55,6bus1cl4b6zdm93290r02o7cx,1,0,0,2023-03-12T07:05:57.263Z,2023-03-12T07:11:49Z,4091736845,141,93.5,4091747493,144,1,4091736843,140,44.7,4091736849,213,0,4091736969,233,456,4091736841,56,Back,4091736847,212,0.5,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977007,456,1,2,46,56,83d6z6wvkzs3dx9oy3mftixow,0,54,2.3,2023-03-12T07:05:58.230Z,2023-03-12T07:10:41Z,4091742509,212,1.7,4091744451,286,,4091744445,236,,4091742505,140,55.6,4091736957,56,Right,4091744447,233,378,4091742511,213,0.2,4091742507,141,2.7,docsi872whx44eedrczqua385,K. Onose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977001,378,74,2,46,56,6bus1cl4b6zdm93290r02o7cx,1,45.6,95.2,2023-03-12T07:05:58.231Z,2023-03-12T08:01:50Z,4091742727,233,456,4091736937,56,Back,4091742673,285,,,,,,,,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518978855,493,1,2,46,57,83d6z6wvkzs3dx9oy3mftixow,0,42.9,2.9,2023-03-12T07:05:59.492Z,2023-03-12T07:11:40Z,4091747115,213,0.1,4091747109,140,45.2,4091747113,212,2.4,4091747123,233,403,4091747111,141,3.1,4091747117,1,,4091747127,286,,4091747121,236,,63x2f9goh9q2g6ql4r0ll4w5x,T. Okamoto,,4091747105,157,4091747107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977959,403,74,2,46,57,6bus1cl4b6zdm93290r02o7cx,1,59.7,95,2023-03-12T07:05:59.493Z,2023-03-12T08:01:51Z,4091746447,285,,4091747129,233,493,4091746445,56,Left,,,,,,,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977011,457,44,2,47,1,83d6z6wvkzs3dx9oy3mftixow,1,37.3,5.5,2023-03-12T07:06:03.273Z,2023-03-12T07:11:28Z,4091736999,285,,4091736997,56,Back,4091737501,233,379,,,,,,,,,,,,,,,,dc5xn6dglh6hkc8bfvx2r9kut,S. Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977017,379,44,2,47,1,6bus1cl4b6zdm93290r02o7cx,0,62.7,94.5,2023-03-12T07:06:03.274Z,2023-03-12T07:06:24Z,4091737015,56,Left,4091737513,233,457,4091737017,286,,,,,,,,,,,,,,,,,5cwzgbnlpamgpiwjlgn61i8k5,K. Kinoshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977015,458,12,2,47,2,83d6z6wvkzs3dx9oy3mftixow,1,34.1,5.2,2023-03-12T07:06:04.091Z,2023-03-12T07:11:35Z,4091737005,56,Back,4091737037,167,,4091737013,213,5.3,4091737011,212,5.7,4091737009,141,0.0,4091737007,140,36.9,4091737023,15,,,,,dc5xn6dglh6hkc8bfvx2r9kut,S. Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977021,380,5,2,47,2,6bus1cl4b6zdm93290r02o7cx,1,61.7,101.6,2023-03-12T07:06:04.699Z,2023-03-12T07:06:06Z,4091737027,347,,4091737025,56,Left,4091737039,233,459,,,,,,,,,,,,,,,,5cwzgbnlpamgpiwjlgn61i8k5,K. Kinoshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977023,459,5,2,47,2,83d6z6wvkzs3dx9oy3mftixow,0,38.3,-1.6,2023-03-12T07:06:04.699Z,2023-03-12T07:32:22Z,4091737035,347,,4091737047,233,380,4091737033,56,Back,,,,,,,,,,,,,,,,dc5xn6dglh6hkc8bfvx2r9kut,S. Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977053,381,1,2,47,12,6bus1cl4b6zdm93290r02o7cx,0,60.8,100,2023-03-12T07:06:14.644Z,2023-03-12T07:06:16Z,4091737229,140,73.0,4091737227,56,Left,4091737235,213,5.7,4091737231,141,88.4,4091737233,212,15.8,4091737225,107,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977061,460,1,2,47,16,83d6z6wvkzs3dx9oy3mftixow,0,22.6,10.7,2023-03-12T07:06:18.015Z,2023-03-12T07:06:18Z,4091737291,141,0.0,4091737285,3,,4091737293,212,8.8,4091737289,140,20.1,4091737287,56,Back,4091737295,213,4.4,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977069,382,5,2,47,16,6bus1cl4b6zdm93290r02o7cx,1,79,101.6,2023-03-12T07:06:18.469Z,2023-03-12T07:32:22Z,4091737329,56,Left,4091737357,233,461,4091737331,347,,,,,,,,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977063,461,5,2,47,16,83d6z6wvkzs3dx9oy3mftixow,0,21,-1.6,2023-03-12T07:06:18.469Z,2023-03-12T07:06:20Z,4091737299,347,,4091737297,56,Back,4091737371,233,382,,,,,,,,,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977167,383,1,2,47,35,6bus1cl4b6zdm93290r02o7cx,1,82.7,100,2023-03-12T07:06:37.202Z,2023-03-12T07:06:39Z,4091737907,213,4.9,4091737901,140,84.0,4091737899,56,Left,4091737903,141,91.4,4091737897,107,,4091737905,212,7.3,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977191,384,1,2,47,37,6bus1cl4b6zdm93290r02o7cx,1,84,91.4,2023-03-12T07:06:38.907Z,2023-03-12T07:06:41Z,4091738023,212,3.5,4091738019,141,96.6,4091738013,56,Left,4091738025,213,1.6,4091738015,140,83.8,,,,,,,,,,1zoe7llh5n846ipo1i4oqse7d,S. Takeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977213,385,3,2,47,39,6bus1cl4b6zdm93290r02o7cx,1,87.2,95.4,2023-03-12T07:06:41.614Z,2023-03-16T17:56:26Z,4091738087,286,,4091738085,56,Left,4091738101,233,462,4100891719,464,,,,,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977207,462,45,2,47,39,83d6z6wvkzs3dx9oy3mftixow,0,12.8,4.6,2023-03-12T07:06:41.614Z,2023-03-12T07:06:44Z,4091738107,233,385,4091738069,56,Back,4091738071,285,,,,,,,,,,,,,,,,,63x2f9goh9q2g6ql4r0ll4w5x,T. Okamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977223,386,1,2,47,41,6bus1cl4b6zdm93290r02o7cx,0,95.6,90.9,2023-03-12T07:06:43.418Z,2023-03-16T17:56:34Z,4091738129,212,19.8,4100891843,224,,4091738119,56,Center,4100891845,72,,4091738125,141,62.1,4091738115,2,,4091738121,140,93.0,4091738131,213,4.6,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977231,463,8,2,47,44,83d6z6wvkzs3dx9oy3mftixow,1,5.7,30.1,2023-03-12T07:06:46.177Z,2023-03-16T17:56:40Z,4100892021,383,,4091738159,56,Back,,,,,,,,,,,,,,,,,,,dc5xn6dglh6hkc8bfvx2r9kut,S. Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977237,464,49,2,47,45,83d6z6wvkzs3dx9oy3mftixow,1,4.2,30.9,2023-03-12T07:06:46.936Z,2023-03-12T07:06:47Z,,,,,,,,,,,,,,,,,,,,,,,,,dc5xn6dglh6hkc8bfvx2r9kut,S. Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977263,465,1,2,47,46,83d6z6wvkzs3dx9oy3mftixow,1,4.6,30.4,2023-03-12T07:06:48.246Z,2023-04-05T19:33:41Z,4165868937,155,,4091738337,1,,4091738331,141,11.9,4091738327,56,Back,4091738333,212,38.3,4091738329,140,39.1,4091738335,213,5.9,,,,dc5xn6dglh6hkc8bfvx2r9kut,S. Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977265,466,1,2,47,49,83d6z6wvkzs3dx9oy3mftixow,0,44,10.6,2023-03-12T07:06:51.124Z,2023-03-12T07:06:52Z,4091738349,56,Back,4091738357,141,25.6,4091738361,213,2.5,4091738353,140,31.8,4091738403,156,,4091738359,212,16.4,,,,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977275,387,49,2,47,51,6bus1cl4b6zdm93290r02o7cx,1,68.8,84.8,2023-03-12T07:06:52.978Z,2023-03-12T07:06:53Z,,,,,,,,,,,,,,,,,,,,,,,,,dsg6lclcyu8gvsyyn6jnoii95,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977285,388,1,2,47,51,6bus1cl4b6zdm93290r02o7cx,1,68.8,84.8,2023-03-12T07:06:53.002Z,2023-03-12T07:06:55Z,4091738467,212,10.6,4091738461,56,Left,4091738465,141,95.3,4091738463,140,76.3,4091738469,213,0.7,,,,,,,,,,dsg6lclcyu8gvsyyn6jnoii95,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977287,389,1,2,47,53,6bus1cl4b6zdm93290r02o7cx,0,78.8,83.5,2023-03-12T07:06:55.406Z,2023-03-12T07:06:56Z,4091738485,213,5.8,4091738483,212,10.2,4091738481,141,76.9,4091738479,140,87.5,4091738477,56,Center,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977291,467,8,2,47,54,83d6z6wvkzs3dx9oy3mftixow,1,14.8,21.2,2023-03-12T07:06:56.181Z,2023-04-05T19:45:17Z,4100892555,384,,4091738519,56,Back,,,,,,,,,,,,,,,,,,,63x2f9goh9q2g6ql4r0ll4w5x,T. Okamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977299,390,1,2,47,55,6bus1cl4b6zdm93290r02o7cx,0,76.1,67.8,2023-03-12T07:06:57.588Z,2023-04-05T19:45:18Z,4165873247,140,76.8,4165873249,141,71.1,4165873251,212,2.4,4165873253,213,1.3,4091738541,56,Center,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529049301,975,61,2,47,56,83d6z6wvkzs3dx9oy3mftixow,1,23.1,28.8,2023-03-12T07:06:57.918Z,2023-04-05T19:45:45Z,4165906267,56,Back,,,,,,,,,,,,,,,,,,,,,,docsi872whx44eedrczqua385,K. Onose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977707,475,43,2,47,56,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-03-12T07:06:58.587Z,2023-04-05T19:35:14Z,4091740575,56,Back,4091741947,233,390,4091740579,141,30.1,4091740583,213,2.4,4091741951,286,0,4091741945,236,0,4165873311,144,1,4091740577,140,24.1,docsi872whx44eedrczqua385,K. Onose,,4091740581,212,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,
2518977305,391,1,2,47,57,6bus1cl4b6zdm93290r02o7cx,1,73.2,69.9,2023-03-12T07:06:59.479Z,2023-03-12T07:07:01Z,4091738589,213,4.8,4091738581,56,Center,4091738587,212,22.4,4091738583,140,74.9,4091738585,141,37.1,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977341,392,1,2,47,59,6bus1cl4b6zdm93290r02o7cx,1,74.1,38.2,2023-03-12T07:07:01.099Z,2023-03-12T07:07:09Z,4091738791,141,18.5,4091738787,56,Right,4091738793,212,16.8,4091738795,213,5.4,4091738789,140,83.8,,,,,,,,,,23ejdwwhvzovvi7jmek50dyol,K. Shirai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977365,393,1,2,48,6,6bus1cl4b6zdm93290r02o7cx,1,75.3,23.7,2023-03-12T07:07:08.772Z,2023-03-12T07:07:13Z,4091738903,213,5.2,4091738901,212,14.6,4091738899,141,4.9,4091738897,140,82.1,4091738895,56,Right,,,,,,,,,,74ebuvw74k1iwcq5nafqijvxm,F. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977371,394,1,2,48,11,6bus1cl4b6zdm93290r02o7cx,1,85.7,13.1,2023-03-12T07:07:12.868Z,2023-03-12T07:07:15Z,4091738943,140,72.4,4091738949,213,2.8,4091738945,141,19.5,4091738947,212,14.6,4091738941,56,Right,,,,,,,,,,23ejdwwhvzovvi7jmek50dyol,K. Shirai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977377,395,1,2,48,14,6bus1cl4b6zdm93290r02o7cx,1,69.6,15.5,2023-03-12T07:07:16.693Z,2023-03-12T07:07:17Z,4091738993,212,10.3,4091738989,140,77.2,4091738995,213,5.6,4091738991,141,5.9,4091738987,56,Right,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977393,396,1,2,48,15,6bus1cl4b6zdm93290r02o7cx,1,77.2,5.9,2023-03-12T07:07:17.627Z,2023-03-12T07:07:20Z,4091739059,212,14.1,4091739057,141,13.8,4091739053,56,Right,4091739061,213,2.8,4091739055,140,64.8,,,,,,,,,,74ebuvw74k1iwcq5nafqijvxm,F. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977409,397,1,2,48,18,6bus1cl4b6zdm93290r02o7cx,1,64.6,18,2023-03-12T07:07:20.049Z,2023-03-12T07:07:22Z,4091739137,141,38.5,4091739141,213,0.9,4091739135,140,74.1,4091739133,56,Center,4091739139,212,17.1,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977411,398,61,2,48,20,6bus1cl4b6zdm93290r02o7cx,0,72.9,39.4,2023-03-12T07:07:22.597Z,2023-03-12T07:07:23Z,4091739157,56,Center,,,,,,,,,,,,,,,,,,,,,,5cwzgbnlpamgpiwjlgn61i8k5,K. Kinoshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977425,468,1,2,48,22,83d6z6wvkzs3dx9oy3mftixow,1,30.8,69.6,2023-03-12T07:07:23.987Z,2023-03-12T07:07:25Z,4091739225,140,33.5,4091739229,212,10.8,4091739223,56,Back,4091739231,213,5.0,4091739227,141,54.3,,,,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977427,469,49,2,48,23,83d6z6wvkzs3dx9oy3mftixow,1,33.5,54.3,2023-03-12T07:07:25.321Z,2023-03-12T07:07:25Z,,,,,,,,,,,,,,,,,,,,,,,,,2rdx221tb304urcypk3y5nkk5,T. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977447,470,1,2,48,23,83d6z6wvkzs3dx9oy3mftixow,1,33.5,54.3,2023-03-12T07:07:25.507Z,2023-03-12T07:07:28Z,4091739347,213,0.3,4091739341,140,46.2,4091739339,56,Back,4091739343,141,59.7,4091739345,212,13.8,,,,,,,,,,2rdx221tb304urcypk3y5nkk5,T. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977475,471,1,2,48,26,83d6z6wvkzs3dx9oy3mftixow,1,48,52.8,2023-03-12T07:07:28.299Z,2023-03-12T07:07:30Z,4091739441,141,8.9,4091739437,56,Right,4091739443,212,30.5,4091739439,140,53.9,4091739445,213,4.9,,,,,,,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977507,472,1,2,48,28,83d6z6wvkzs3dx9oy3mftixow,0,53.9,8.9,2023-03-12T07:07:30.653Z,2023-03-12T07:07:36Z,4091739561,155,,4091739571,212,45.1,4091739575,1,,4091739565,140,85.8,4091739569,141,53.3,4091739573,213,0.7,4091739563,56,Center,,,,63x2f9goh9q2g6ql4r0ll4w5x,T. Okamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977521,399,4,2,48,32,6bus1cl4b6zdm93290r02o7cx,1,13.2,46,2023-03-12T07:07:34.632Z,2023-04-05T19:44:50Z,4091739621,285,,4091739855,233,474,4091739831,294,,4091739829,13,,4091739619,56,Back,4091739833,152,,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
