id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2551414783,191,1,1,23,47,9s2g5k3dlmfii452t8edaeozh,1,21.3,90.2,2023-05-20T06:27:21.180Z,2023-05-20T06:27:22Z,4291974709,141,74.5,4291974713,213,5.4,4291974705,56,Back,4291974707,140,29.1,4291974703,3,,4291974711,212,13.5,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551414785,192,49,1,23,49,9s2g5k3dlmfii452t8edaeozh,1,29.2,73.9,2023-05-20T06:27:22.304Z,2023-05-20T06:27:22Z,,,,,,,,,,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551414791,193,1,1,23,49,9s2g5k3dlmfii452t8edaeozh,1,29.2,73.9,2023-05-20T06:27:22.620Z,2023-05-20T06:27:24Z,4291974761,56,Back,4291974765,141,85.9,4291974763,140,20.5,4291974769,213,2.4,4291974767,212,12.2,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551414805,194,1,1,23,51,9s2g5k3dlmfii452t8edaeozh,0,20.5,85.9,2023-05-20T06:27:24.423Z,2023-05-20T06:27:28Z,4291974867,155,,4291974871,140,45.0,4291974875,212,32.9,4291974869,56,Back,4291974873,141,55.7,4291974879,1,,4291974877,213,5.6,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551414817,225,4,1,23,56,e90fnsgtnamze3yssxpg392eb,1,53.8,43.1,2023-05-20T06:27:29.332Z,2023-05-20T06:27:31Z,4291974953,56,Center,4291974973,233,195,4291974957,286,,4291974949,13,,4291974951,295,,4291974955,152,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551414819,195,4,1,23,56,9s2g5k3dlmfii452t8edaeozh,0,46.2,56.9,2023-05-20T06:27:29.333Z,2023-05-20T06:27:32Z,4291974967,56,Back,4291974971,285,,4291974963,13,,4291974969,152,,4291974965,295,,4291974977,233,225,,,,,,,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551414841,226,1,1,24,2,e90fnsgtnamze3yssxpg392eb,1,53.2,44.6,2023-05-20T06:27:35.379Z,2023-05-20T06:27:36Z,4291975071,5,,4291975083,213,1.5,4291975075,56,Center,4291975079,141,68.2,4291975073,152,,4291975091,189,,4291975077,140,53.7,4291975081,212,16.1,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551414847,227,1,1,24,3,e90fnsgtnamze3yssxpg392eb,1,54.6,71.1,2023-05-20T06:27:37.139Z,2023-05-20T06:27:38Z,4291975121,141,95.9,4291975119,140,64.7,4291975117,56,Left,4291975125,213,1.0,4291975123,212,19.9,,,,,,,,,,6w26g83j8eztacwrfa4ilvh05,M. Morishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551414855,228,1,1,24,5,e90fnsgtnamze3yssxpg392eb,1,65.4,95.7,2023-05-20T06:27:38.739Z,2023-05-20T06:27:41Z,4291975157,212,16.0,4291975153,140,80.6,4291975159,213,6.2,4291975155,141,94.1,4291975151,56,Left,,,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551414859,229,1,1,24,7,e90fnsgtnamze3yssxpg392eb,0,78.6,92.7,2023-05-20T06:27:40.931Z,2023-05-20T06:27:42Z,4291975175,213,5.8,4291975169,140,81.1,4291975167,56,Left,4291975171,141,90.6,4291975173,212,3.0,,,,,,,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551414861,196,8,1,24,9,9s2g5k3dlmfii452t8edaeozh,1,21.1,8.5,2023-05-20T06:27:42.630Z,2023-05-20T06:27:42Z,4291975181,56,Back,,,,,,,,,,,,,,,,,,,,,,8shr0ghxn6d8uoiiideh3rmne,S. Nago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551414875,230,1,1,24,10,e90fnsgtnamze3yssxpg392eb,1,69.9,94.2,2023-05-20T06:27:44.211Z,2023-05-20T06:27:46Z,4291975263,141,85.4,4291975267,213,4.3,4291975259,56,Left,4291975261,140,67.4,4291975265,212,6.5,,,,,,,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551414891,231,1,1,24,13,e90fnsgtnamze3yssxpg392eb,0,65.5,82,2023-05-20T06:27:46.612Z,2023-05-20T06:27:55Z,4291975367,212,40.2,4291975363,140,96.8,4291975365,141,47.9,4291975359,155,,4291975361,56,Center,4291975371,1,,4291975369,213,5.7,4291975375,4,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551414913,232,4,1,24,23,e90fnsgtnamze3yssxpg392eb,1,90.4,54.2,2023-05-20T06:27:56.579Z,2023-05-20T06:29:00Z,4291976627,348,cm1x3wpag38ievovx1azsp9lh,4291975811,233,197,4291975481,56,Center,4291975477,9,,4291975487,286,,4291975483,152,,4291975479,13,,4291975551,294,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551414979,197,4,1,24,23,9s2g5k3dlmfii452t8edaeozh,0,9.6,45.8,2023-05-20T06:27:56.580Z,2023-05-20T06:28:14Z,4291975803,294,,4291975825,233,232,4291975807,152,,4291975809,285,,4291975801,13,,4291975805,56,Back,4291975799,9,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415607,199,58,1,27,11,9s2g5k3dlmfii452t8edaeozh,0,0,0,2023-05-20T06:30:45.027Z,2023-05-20T06:30:52Z,4291978709,56,Back,4291978699,9,,4291978701,186,,4291978745,233,233,4291978707,75,,4291978703,179,,,,,,,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415597,233,16,1,27,11,e90fnsgtnamze3yssxpg392eb,1,88.5,50,2023-05-20T06:30:45.027Z,2023-05-20T06:31:00Z,4291978817,390,477275,4291978813,102,46.3,4291978689,375,27:11.074,4291978639,214,,4291978821,230,99.4,4291978819,458,,4291978637,56,Center,4291978633,9,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,4291978843,353,199,4291978681,20,4291978823,231,4291978811,80,4291978635,17,4291978685,374,2023-05-20 07:30:44.302,,,50.5,4291978815,103,,,,,5.7,,,,
2551415737,200,1,1,27,53,9s2g5k3dlmfii452t8edaeozh,1,49.9,49.7,2023-05-20T06:31:26.616Z,2023-05-20T06:31:30Z,4291979423,141,38.8,4291979427,213,3.5,4291979421,140,31.7,4291979419,56,Back,4291979425,212,20.5,4291979429,279,G,,,,,,,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415773,201,1,1,27,56,9s2g5k3dlmfii452t8edaeozh,1,32.4,34.3,2023-05-20T06:31:30.074Z,2023-05-20T06:31:34Z,4291979583,140,69.8,4291979587,212,49.3,4291979579,155,,4291979589,213,0.6,4291979581,56,Center,4291979585,141,78.1,4291979591,1,,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415779,202,44,1,28,1,9s2g5k3dlmfii452t8edaeozh,1,71.4,82.4,2023-05-20T06:31:34.320Z,2023-05-20T06:31:36Z,4291979607,286,,4291979605,56,Left,4291979627,233,234,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415775,234,44,1,28,1,e90fnsgtnamze3yssxpg392eb,0,28.6,17.6,2023-05-20T06:31:34.321Z,2023-05-20T06:33:11Z,4291979597,285,,4291979595,56,Back,4291979659,233,202,,,,,,,,,,,,,,,,1vodims2kc52x1ew6acbj0wr9,Y. Nagatomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415785,203,1,1,28,1,9s2g5k3dlmfii452t8edaeozh,1,71.5,78.2,2023-05-20T06:31:35.116Z,2023-05-20T06:33:12Z,4291979645,141,75.6,4291979639,3,,4291979641,56,Center,4291979649,213,3.5,4291979647,212,4.6,4291979643,140,67.5,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415793,204,1,1,28,3,9s2g5k3dlmfii452t8edaeozh,1,68.2,82.7,2023-05-20T06:31:37.066Z,2023-05-20T06:31:37Z,4291979697,140,65.0,4291979703,213,2.0,4291979699,141,92.7,4291979701,212,7.6,4291979695,56,Left,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415837,205,1,1,28,4,9s2g5k3dlmfii452t8edaeozh,1,65,92.7,2023-05-20T06:31:37.737Z,2023-05-20T06:31:46Z,4291979883,212,4.4,4291979881,141,89.4,4291979877,56,Left,4291979879,140,61.4,4291979885,213,3.7,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415843,206,4,1,28,12,9s2g5k3dlmfii452t8edaeozh,1,64,90.8,2023-05-20T06:31:45.761Z,2023-05-20T06:33:09Z,4291981507,295,,4291979899,56,Left,4291979901,152,,4291979905,286,,4291979897,13,,4291979955,233,235,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415847,235,4,1,28,12,e90fnsgtnamze3yssxpg392eb,0,36,9.2,2023-05-20T06:31:45.762Z,2023-05-20T06:33:06Z,4291979927,285,,4291979923,152,,4291979943,233,206,4291979919,13,,4291979921,56,Back,4291981443,295,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415889,207,1,1,28,22,9s2g5k3dlmfii452t8edaeozh,1,62.9,87.4,2023-05-20T06:31:55.809Z,2023-05-20T06:33:14Z,4291980105,5,,4291980113,141,48.4,4291980109,56,Back,4291980117,213,4.2,4291980111,140,47.1,4291980115,212,31.3,4291980107,152,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415907,208,1,1,28,25,9s2g5k3dlmfii452t8edaeozh,0,50.5,46.3,2023-05-20T06:31:58.790Z,2023-05-20T06:32:01Z,4291980197,155,,4291980209,1,,4291980201,140,89.0,4291980205,212,42.7,4291980203,141,66.4,4291980207,213,0.3,4291980199,56,Center,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415913,236,12,1,28,27,e90fnsgtnamze3yssxpg392eb,1,10.7,29.2,2023-05-20T06:32:01.010Z,2023-05-20T06:32:14Z,4291980225,212,22.1,4291980217,56,Back,4291980221,140,29.8,4291980233,15,,4291980227,213,0.4,4291980223,141,43.0,,,,,,,1vodims2kc52x1ew6acbj0wr9,Y. Nagatomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415925,209,1,1,28,31,9s2g5k3dlmfii452t8edaeozh,1,64.9,59.4,2023-05-20T06:32:04.600Z,2023-05-20T06:32:06Z,4291980279,3,,4291980287,212,8.5,4291980283,140,68.8,4291980285,141,48.4,4291980281,56,Center,4291980289,213,5.2,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415927,210,61,1,28,33,9s2g5k3dlmfii452t8edaeozh,0,69.9,47.8,2023-05-20T06:32:06.588Z,2023-05-20T06:32:07Z,4291980293,56,Center,,,,,,,,,,,,,,,,,,,,,,8shr0ghxn6d8uoiiideh3rmne,S. Nago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415931,237,49,1,28,34,e90fnsgtnamze3yssxpg392eb,1,26.9,64.6,2023-05-20T06:32:07.281Z,2023-05-20T06:32:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415941,238,3,1,28,36,e90fnsgtnamze3yssxpg392eb,0,44.8,56.1,2023-05-20T06:32:10.003Z,2023-05-20T06:32:15Z,4291980437,233,211,4291980353,286,,4291980351,56,Back,,,,,,,,,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415957,211,7,1,28,36,9s2g5k3dlmfii452t8edaeozh,1,55.2,43.9,2023-05-20T06:32:10.004Z,2023-05-20T06:33:49Z,4291980425,285,,4291980421,167,,4291980429,233,238,4291980423,56,Center,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415963,212,5,1,28,42,9s2g5k3dlmfii452t8edaeozh,0,33.6,-1.4,2023-05-20T06:32:15.252Z,2023-05-20T06:32:18Z,4291980521,233,239,4291980447,56,Back,4291980449,347,,,,,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415975,239,5,1,28,42,e90fnsgtnamze3yssxpg392eb,1,66.4,101.4,2023-05-20T06:32:15.252Z,2023-05-20T06:36:07Z,4291980503,347,,4291980513,233,212,4291980501,56,Left,,,,,,,,,,,,,,,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416037,240,1,1,28,57,e90fnsgtnamze3yssxpg392eb,0,70.2,100,2023-05-20T06:32:30.465Z,2023-05-20T06:32:35Z,4291980771,56,Center,4291980775,141,66.6,4291980769,107,,4291980773,140,79.6,4291980779,213,5.1,4291980777,212,26.0,4291980781,1,,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416039,213,44,1,29,0,9s2g5k3dlmfii452t8edaeozh,1,20.2,32.1,2023-05-20T06:32:33.306Z,2023-05-20T06:32:34Z,4291980787,285,,4291980797,233,241,4291980785,56,Back,,,,,,,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416043,241,44,1,29,0,e90fnsgtnamze3yssxpg392eb,0,79.6,66.3,2023-05-20T06:32:33.346Z,2023-05-20T06:32:35Z,4291980793,56,Center,4291980795,286,,,,,,,,,,,,,,,,,,,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416047,214,1,1,29,0,9s2g5k3dlmfii452t8edaeozh,0,20.1,30.4,2023-05-20T06:32:33.691Z,2023-05-20T06:32:36Z,4291980817,56,Back,4291980823,212,26.4,4291980825,213,5.5,4291980821,141,4.1,4291980819,140,38.6,4291980815,3,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416077,242,1,1,29,3,e90fnsgtnamze3yssxpg392eb,1,55.3,95.6,2023-05-20T06:32:37.057Z,2023-05-20T06:32:40Z,4291980935,56,Left,4291980943,213,0.1,4291980937,140,70.4,4291980939,141,97.7,4291980941,212,15.9,,,,,,,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416095,243,43,1,29,6,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-05-20T06:32:40.209Z,2023-05-20T06:33:16Z,4291981021,7,216542,4291981025,140,70.1,4291981603,144,2,4291981023,56,Left,4291981027,141,94.4,,,,,,,,,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416299,245,2,1,29,8,e90fnsgtnamze3yssxpg392eb,1,80.3,90.2,2023-05-20T06:32:42.121Z,2023-05-20T06:34:38Z,4291982001,7,1zckxb4ugqeuc50tggo5cohyh,4291982005,140,92.8,4291982003,56,Left,4291982007,141,84.8,,,,,,,,,,,,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416093,215,55,1,29,8,9s2g5k3dlmfii452t8edaeozh,1,14.3,31.8,2023-05-20T06:32:42.122Z,2023-05-20T06:36:09Z,,,,,,,,,,,,,,,,,,,,,,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416241,216,1,1,29,41,9s2g5k3dlmfii452t8edaeozh,0,21.1,20.9,2023-05-20T06:33:14.233Z,2023-05-20T06:33:19Z,4291981661,1,,4291981659,213,0.3,4291981647,157,,4291981651,56,Center,4291981655,141,42.5,4291981653,140,67.5,4291981649,241,,4291981657,212,50.9,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,4291981645,5,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416257,244,1,1,29,51,e90fnsgtnamze3yssxpg392eb,0,40.8,37,2023-05-20T06:33:24.274Z,2023-05-20T06:34:56Z,4291981751,213,0.3,4291981747,141,51.2,4291981743,56,Center,4291981745,140,73.3,4291981741,3,,4291981753,1,,4291981749,212,35.5,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416267,217,1,1,29,51,9s2g5k3dlmfii452t8edaeozh,1,28.6,47.3,2023-05-20T06:33:25.179Z,2023-05-20T06:33:26Z,4291981813,141,49.3,4291981809,56,Back,4291981817,213,3.1,4291981811,140,11.1,4291981815,212,18.4,4291981807,3,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416269,218,52,1,29,53,9s2g5k3dlmfii452t8edaeozh,1,12.3,49.1,2023-05-20T06:33:26.751Z,2023-05-20T06:33:27Z,,,,,,,,,,,,,,,,,,,,,,,,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416285,219,1,1,29,53,9s2g5k3dlmfii452t8edaeozh,1,12.3,49.1,2023-05-20T06:33:27.067Z,2023-05-20T06:33:31Z,4291981885,123,,4291981891,141,28.5,4291981895,213,5.4,4291981893,212,17.7,4291981887,56,Back,4291981889,140,22.6,,,,,,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416289,220,1,1,29,58,9s2g5k3dlmfii452t8edaeozh,1,26,23.3,2023-05-20T06:33:31.444Z,2023-05-20T06:33:33Z,4291981933,140,39.3,4291981937,212,14.9,4291981931,56,Back,4291981935,141,15.6,4291981939,213,5.9,,,,,,,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416303,221,1,1,30,0,9s2g5k3dlmfii452t8edaeozh,1,39.3,15.6,2023-05-20T06:33:33.610Z,2023-05-20T06:33:35Z,4291982023,212,11.5,4291982027,213,3.5,4291982021,141,9.4,4291982019,140,29.1,4291982017,56,Back,,,,,,,,,,8shr0ghxn6d8uoiiideh3rmne,S. Nago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416307,222,1,1,30,2,9s2g5k3dlmfii452t8edaeozh,1,31.4,14.7,2023-05-20T06:33:35.750Z,2023-05-20T06:33:37Z,4291982051,140,22.1,4291982055,212,24.9,4291982053,141,48.4,4291982057,213,2.0,4291982049,56,Back,,,,,,,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416313,223,1,1,30,4,9s2g5k3dlmfii452t8edaeozh,1,22.1,48.4,2023-05-20T06:33:37.331Z,2023-05-20T06:33:38Z,4291982089,140,25.5,4291982087,56,Back,4291982093,212,19.3,4291982095,213,1.4,4291982091,141,76.3,,,,,,,,,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416325,224,1,1,30,6,9s2g5k3dlmfii452t8edaeozh,1,32.4,70.6,2023-05-20T06:33:39.957Z,2023-05-20T06:33:42Z,4291982165,213,4.2,4291982157,56,Back,4291982161,141,48.5,4291982159,140,24.4,4291982163,212,17.2,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416369,225,1,1,30,9,9s2g5k3dlmfii452t8edaeozh,0,25.3,48.2,2023-05-20T06:33:42.638Z,2023-05-20T06:33:52Z,4291982365,141,100.0,4291982359,155,,4291982361,56,Left,4291982371,1,,4291982367,212,82.4,4291982369,213,0.5,4291982363,140,95.8,,,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416371,226,5,1,30,17,9s2g5k3dlmfii452t8edaeozh,0,94.8,101.6,2023-05-20T06:33:50.925Z,2023-05-20T06:33:53Z,4291982375,347,,4291982373,56,Left,4291982429,233,247,,,,,,,,,,,,,,,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416379,247,5,1,30,17,e90fnsgtnamze3yssxpg392eb,1,5.2,-1.6,2023-05-20T06:33:50.925Z,2023-05-20T06:36:07Z,4291982403,56,Back,4291982421,233,226,4291982405,347,,,,,,,,,,,,,,,,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416439,248,1,1,30,31,e90fnsgtnamze3yssxpg392eb,0,9.5,0,2023-05-20T06:34:04.768Z,2023-05-20T06:34:07Z,4291982673,141,7.9,4291982677,213,1.4,4291982667,107,,4291982671,140,10.3,4291982675,212,6.8,4291982669,56,Back,,,,,,,1vodims2kc52x1ew6acbj0wr9,Y. Nagatomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416447,227,8,1,30,33,9s2g5k3dlmfii452t8edaeozh,1,79.4,89.7,2023-05-20T06:34:07.076Z,2023-05-20T06:34:07Z,4291982711,56,Left,,,,,,,,,,,,,,,,,,,,,,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416453,228,49,1,30,34,9s2g5k3dlmfii452t8edaeozh,1,91.3,89.7,2023-05-20T06:34:08.161Z,2023-05-20T06:34:08Z,,,,,,,,,,,,,,,,,,,,,,,,,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416465,229,3,1,30,36,9s2g5k3dlmfii452t8edaeozh,0,97.6,86.6,2023-05-20T06:34:09.547Z,2023-05-20T06:34:13Z,4291982761,56,Left,4291982763,286,,4291982823,233,249,,,,,,,,,,,,,,,,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416473,249,7,1,30,36,e90fnsgtnamze3yssxpg392eb,1,2.4,13.4,2023-05-20T06:34:09.548Z,2023-05-20T06:34:12Z,4291982789,167,,4291982793,285,,4291982807,233,229,4291982791,56,Back,,,,,,,,,,,,,1vodims2kc52x1ew6acbj0wr9,Y. Nagatomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416475,230,6,1,30,38,9s2g5k3dlmfii452t8edaeozh,1,97.6,86.6,2023-05-20T06:34:11.733Z,2023-05-20T06:34:13Z,4291982801,56,Left,4291982841,233,250,4291982803,73,,,,,,,,,,,,,,,,,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416483,250,6,1,30,38,e90fnsgtnamze3yssxpg392eb,0,2.4,13.4,2023-05-20T06:34:11.733Z,2023-05-20T06:36:07Z,4291982831,56,Back,4291982833,73,,4291982851,233,230,,,,,,,,,,,,,,,,1vodims2kc52x1ew6acbj0wr9,Y. Nagatomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416649,231,1,1,31,18,9s2g5k3dlmfii452t8edaeozh,0,99.5,99.5,2023-05-20T06:34:51.290Z,2023-05-20T06:35:19Z,4291983789,56,Center,4291983785,155,,4291983791,140,92.3,4291983795,212,29.5,4291983781,2,,4291983787,225,,4291983793,141,57.6,4291983797,213,4.5,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,4291983783,6,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416655,251,12,1,31,20,e90fnsgtnamze3yssxpg392eb,1,8.2,40,2023-05-20T06:34:53.569Z,2023-05-20T06:35:18Z,4291983821,56,Back,4291983825,140,26.1,4291983833,213,5.8,4291983831,212,21.7,4291983827,141,24.1,4291983839,15,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416681,232,1,1,31,23,9s2g5k3dlmfii452t8edaeozh,0,78.8,71.7,2023-05-20T06:34:56.999Z,2023-05-20T06:34:58Z,4291983975,141,36.7,4291983969,155,,4291983971,56,Center,4291983977,212,27.3,4291983973,140,91.5,4291983979,213,5.2,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416689,252,12,1,31,25,e90fnsgtnamze3yssxpg392eb,1,8.8,61.8,2023-05-20T06:34:58.529Z,2023-05-20T06:35:31Z,4291984013,140,8.5,4291984017,212,8.7,4291984019,213,1.6,4291984011,56,Back,4291984029,15,,4291984015,141,74.6,,,,,,,1vodims2kc52x1ew6acbj0wr9,Y. Nagatomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
