id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2526005235,358,4,1,41,46,3lyo0vqgndy4fuzlfo5l9ql30,1,61,4.7,2023-03-31T10:44:56.620Z,2023-03-31T10:58:16Z,4149781035,13,,4149781093,233,469,4149781039,152,,4149781037,56,Right,4149790515,294,,4149781043,286,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005243,469,4,1,41,46,3vfso415vj7uitnunviuzdyg3,0,39,95.3,2023-03-31T10:44:56.621Z,2023-03-31T10:44:59Z,4149781071,13,,4149781077,152,,4149781079,285,,4149781075,56,Back,4149781073,294,,4149781097,233,358,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005347,359,1,1,42,35,3lyo0vqgndy4fuzlfo5l9ql30,0,62.8,5.8,2023-03-31T10:45:45.508Z,2023-04-05T15:49:33Z,4149781543,2,,4149781553,140,90.1,4149781545,5,,4149781555,141,57.6,4149781561,1,,4149781559,213,0.9,4149781549,152,,4149781547,155,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,4149781551,56,Center,4149781557,212,4165445629,72,,4165445627,223,,,,,,,,,,45.4,,,,,,,,,,,,,,,,
2526005353,470,12,1,42,38,3vfso415vj7uitnunviuzdyg3,1,6.5,45.6,2023-03-31T10:45:49.145Z,2023-03-31T10:46:10Z,4149781601,15,,4149781593,141,32.4,4149781595,212,22.0,4149781597,213,5.9,4149781591,140,25.6,4149781589,56,Back,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005357,360,13,1,42,42,3lyo0vqgndy4fuzlfo5l9ql30,1,73.2,68.1,2023-03-31T10:45:52.710Z,2023-04-05T15:49:44Z,4149781617,56,Center,4149781771,458,,4149781767,215,,4149781761,84,,4149781615,18,,4149781757,24,,4149781775,231,51.8,4149781765,103,12.5,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,4149781769,328,,4149781759,121,4149781763,102,41.3,4149781773,230,97.7,4149781685,20,,,,,,,,,,,,,,,,,,,,,,,
2526005363,361,5,1,42,44,3lyo0vqgndy4fuzlfo5l9ql30,0,101.4,44.7,2023-03-31T10:45:54.845Z,2023-03-31T10:45:56Z,4149781641,56,Center,4149781659,233,471,4149781643,346,,,,,,,,,,,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005367,471,5,1,42,44,3vfso415vj7uitnunviuzdyg3,1,-1.4,55.3,2023-03-31T10:45:54.845Z,2023-03-31T10:49:32Z,4149781651,346,,4149781653,233,361,4149781649,56,Back,,,,,,,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005447,472,1,1,43,22,3vfso415vj7uitnunviuzdyg3,0,4.9,49.9,2023-03-31T10:46:33.240Z,2023-03-31T10:46:37Z,4149782025,74,,4149782015,141,10.6,4149782009,155,,4149782007,124,,4149782013,140,56.8,4149782021,1,,4149782011,56,Right,4149782017,212,60.7,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,4149782019,213,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005469,362,44,1,43,26,3lyo0vqgndy4fuzlfo5l9ql30,1,41.2,87.2,2023-03-31T10:46:37.175Z,2023-03-31T10:46:40Z,4149782093,285,,4149782107,233,473,4149782091,56,Back,,,,,,,,,,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005451,473,44,1,43,26,3vfso415vj7uitnunviuzdyg3,0,58.8,12.8,2023-03-31T10:46:37.176Z,2023-03-31T10:46:40Z,4149782029,286,,4149782027,56,Right,4149782121,233,362,,,,,,,,,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005477,363,1,1,43,27,3lyo0vqgndy4fuzlfo5l9ql30,0,43.5,77.6,2023-03-31T10:46:37.913Z,2023-03-31T10:46:57Z,4149782137,3,,4149782139,56,Back,4149782143,141,100.0,4149782145,212,16.3,4149782147,213,1.4,4149782141,140,45.7,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005479,364,5,1,43,28,3lyo0vqgndy4fuzlfo5l9ql30,0,42.9,101.6,2023-03-31T10:46:38.599Z,2023-03-31T10:46:58Z,4149782149,56,Back,4149782151,347,,4149782157,233,474,,,,,,,,,,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005461,474,5,1,43,28,3vfso415vj7uitnunviuzdyg3,1,57.1,-1.6,2023-03-31T10:46:38.599Z,2023-03-31T10:49:32Z,4149782067,56,Right,4149782069,347,,4149782153,233,364,,,,,,,,,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005501,475,1,1,43,36,3vfso415vj7uitnunviuzdyg3,1,63.5,0,2023-03-31T10:46:46.601Z,2023-03-31T10:46:48Z,4149782241,213,0.8,4149782239,212,14.2,4149782233,56,Right,4149782237,141,13.8,4149782231,107,,4149782235,140,72.6,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005507,476,1,1,43,37,3vfso415vj7uitnunviuzdyg3,1,72.5,13.8,2023-03-31T10:46:48.152Z,2023-03-31T10:46:49Z,4149782273,213,4.0,4149782265,56,Right,4149782269,141,5.3,4149782277,156,,4149782267,140,67.6,4149782271,212,7.7,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005527,477,1,1,43,40,3vfso415vj7uitnunviuzdyg3,1,58.3,3.5,2023-03-31T10:46:50.760Z,2023-03-31T10:46:53Z,4149782371,213,3.0,4149782367,212,20.3,4149782361,140,39.2,4149782359,56,Back,4149782363,141,8.0,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005547,478,1,1,43,42,3vfso415vj7uitnunviuzdyg3,1,39,10.9,2023-03-31T10:46:53.192Z,2023-03-31T10:46:58Z,4149782471,141,67.3,4149782477,1,,4149782467,56,Back,4149782469,140,40.6,4149782475,213,1.5,4149782473,212,38.4,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005565,479,1,1,43,48,3vfso415vj7uitnunviuzdyg3,1,45.8,71.5,2023-03-31T10:46:58.712Z,2023-03-31T10:47:01Z,4149782531,212,36.7,4149782523,155,,4149782525,56,Left,4149782535,1,,4149782533,213,0.4,4149782529,141,94.2,4149782527,140,77.5,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005571,480,1,1,43,51,3vfso415vj7uitnunviuzdyg3,1,77.5,94.2,2023-03-31T10:47:01.655Z,2023-03-31T10:47:04Z,4149782565,212,16.4,4149782563,141,72.0,4149782557,3,,4149782559,56,Center,4149782561,140,83.5,4149782567,213,5.1,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005575,365,43,1,43,53,3lyo0vqgndy4fuzlfo5l9ql30,1,0,0,2023-03-31T10:47:04.200Z,2023-03-31T10:47:47Z,4149782595,285,0,4149782615,233,481,4149783155,144,45,4149782593,56,Back,,,,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005579,481,43,1,43,53,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-31T10:47:04.200Z,2023-03-31T10:47:57Z,4149783289,144,3,4149782603,286,0,4149782601,56,Center,,,,,,,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005613,482,1,1,43,54,3vfso415vj7uitnunviuzdyg3,1,97.9,70.3,2023-03-31T10:47:05.223Z,2023-04-05T15:51:05Z,4149782759,212,11.3,4149782757,141,54.8,4149783249,195,,4149783189,210,16,4149783191,154,,4149782753,56,Center,4149782755,140,93.9,4149782761,213,4.3,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,4149783193,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2526005645,483,16,1,43,57,3vfso415vj7uitnunviuzdyg3,1,94.2,54.2,2023-03-31T10:47:07.728Z,2023-04-05T15:51:06Z,4165446669,17,,4149783201,29,,4149783213,214,,4165446673,396,52.5,4149783205,55,482,4149782889,22,,4165446671,395,99.1,4149782893,56,Center,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,4149783009,72,,4149783215,230,4149783209,102,47.5,4149783021,375,43:57.054,4149783017,374,2023-03-31 11:47:07.324,4149783203,154,,4149783211,103,98.8,1.3,4149783217,231,51.4,4149783199,80,,,,,,,,,,
2526005779,366,1,1,44,56,3lyo0vqgndy4fuzlfo5l9ql30,1,49.9,50.3,2023-03-31T10:48:07.102Z,2023-03-31T10:48:40Z,4149783445,213,2.9,4149783455,189,,4149783443,212,12.4,4149783439,140,38.5,4149783437,56,Back,4149783441,141,54.8,4149783447,279,G,,,,3vw44ny2hu4m11p3ik9y0lk2x,K. Sento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005791,367,1,1,44,58,3lyo0vqgndy4fuzlfo5l9ql30,1,38.5,54.8,2023-03-31T10:48:08.604Z,2023-03-31T10:48:10Z,4149783491,213,4.4,4149783489,212,22.7,4149783483,56,Back,4149783485,140,31.9,4149783487,141,23.0,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005801,368,1,1,44,59,3lyo0vqgndy4fuzlfo5l9ql30,1,31.9,23,2023-03-31T10:48:10.080Z,2023-03-31T10:48:12Z,4149783531,213,1.8,4149783529,212,23.3,4149783523,56,Back,4149783527,141,56.4,4149783525,140,27.1,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005829,485,70,1,45,0,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-31T10:48:10.379Z,2023-03-31T10:48:30Z,4149783663,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005811,369,1,1,45,1,3lyo0vqgndy4fuzlfo5l9ql30,1,25.5,54.5,2023-03-31T10:48:12.110Z,2023-03-31T10:48:15Z,4149783557,140,34.3,4149783559,141,62.7,4149783565,213,0.5,4149783555,56,Back,4149783561,212,10.8,,,,,,,,,,1lpeuezmfcsmjnaxuts5hrx90,T. Tsuchiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005815,370,1,1,45,6,3lyo0vqgndy4fuzlfo5l9ql30,1,34,63.1,2023-03-31T10:48:16.682Z,2023-03-31T10:48:17Z,4149783589,213,2.6,4149783583,140,21.9,4149783585,141,73.8,4149783587,212,14.6,4149783581,56,Back,,,,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005821,371,1,1,45,7,3lyo0vqgndy4fuzlfo5l9ql30,1,21.9,73.8,2023-03-31T10:48:17.637Z,2023-03-31T10:48:19Z,4149783617,213,4.3,4149783615,212,16.0,4149783609,56,Back,4149783611,140,15.1,4149783613,141,52.7,,,,,,,,,,95xv2vt9zeaisdth7ng5nfy8k,H. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005827,372,1,1,45,8,3lyo0vqgndy4fuzlfo5l9ql30,1,15.1,52.7,2023-03-31T10:48:18.970Z,2023-03-31T10:48:22Z,4149783657,212,25.5,4149783651,56,Back,4149783655,141,15.3,4149783653,140,16.2,4149783659,213,4.8,,,,,,,,,,1lpeuezmfcsmjnaxuts5hrx90,T. Tsuchiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005835,373,1,1,45,11,3lyo0vqgndy4fuzlfo5l9ql30,0,17.3,14.9,2023-03-31T10:48:22.107Z,2023-03-31T10:48:25Z,4149783709,1,,4149783707,213,6.0,4149783701,140,53.5,4149783697,155,,4149783699,56,Right,4149783703,141,0.0,4149783705,212,39.7,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005837,374,5,1,45,14,3lyo0vqgndy4fuzlfo5l9ql30,0,59.2,-1.6,2023-03-31T10:48:25.002Z,2023-03-31T10:48:27Z,4149783711,56,Right,4149783713,347,,4149783727,233,486,,,,,,,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005839,486,5,1,45,14,3vfso415vj7uitnunviuzdyg3,1,40.8,101.6,2023-03-31T10:48:25.002Z,2023-03-31T10:49:32Z,4149783723,233,374,4149783721,347,,4149783719,56,Back,,,,,,,,,,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005855,487,1,1,45,23,3vfso415vj7uitnunviuzdyg3,1,34.5,100,2023-03-31T10:48:34.023Z,2023-03-31T10:48:36Z,4149783793,56,Back,4149783799,212,15.3,4149783797,141,80.8,4149783791,107,,4149783795,140,29.6,4149783801,213,4.4,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005859,488,1,1,45,25,3vfso415vj7uitnunviuzdyg3,1,27.4,75.3,2023-03-31T10:48:36.231Z,2023-03-31T10:48:37Z,4149783819,213,4.6,4149783813,140,25.5,4149783811,56,Back,4149783817,212,28.4,4149783815,141,33.7,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005877,489,1,1,45,27,3vfso415vj7uitnunviuzdyg3,1,25.6,33.7,2023-03-31T10:48:37.575Z,2023-03-31T10:48:41Z,4149783917,212,30.2,4149783915,141,77.6,4149783911,56,Back,4149783913,140,21.1,4149783919,213,1.7,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005883,490,1,1,45,31,3vfso415vj7uitnunviuzdyg3,1,23.7,78.8,2023-03-31T10:48:41.623Z,2023-03-31T10:48:46Z,4149783939,56,Back,4149783943,141,55.2,4149783945,212,25.3,4149783947,213,3.8,4149783941,140,5.1,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005887,491,1,1,45,35,3vfso415vj7uitnunviuzdyg3,1,4.6,53.7,2023-03-31T10:48:45.910Z,2023-03-31T10:48:48Z,4149783963,56,Back,4149783965,140,22.5,4149783969,212,30.0,4149783971,213,5.4,4149783967,141,19.4,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005897,492,1,1,45,38,3vfso415vj7uitnunviuzdyg3,0,24.7,15.9,2023-03-31T10:48:48.567Z,2023-03-31T10:48:52Z,4149784031,56,Center,4149784037,212,58.8,4149784035,141,34.6,4149784039,213,0.2,4149784033,140,79.4,4149784029,155,,4149784041,1,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005901,375,49,1,45,43,3lyo0vqgndy4fuzlfo5l9ql30,1,21.5,70.5,2023-03-31T10:48:53.938Z,2023-03-31T10:48:57Z,,,,,,,,,,,,,,,,,,,,,,,,,2a58okwh0up45xrwo9bcpallh,T. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005907,376,1,1,45,44,3lyo0vqgndy4fuzlfo5l9ql30,0,22.8,70.5,2023-03-31T10:48:54.823Z,2023-03-31T10:48:58Z,4149784079,212,21.8,4149784073,56,Back,4149784075,140,26.5,4149784077,141,100.0,4149784071,155,,4149784081,213,1.4,,,,,,,2a58okwh0up45xrwo9bcpallh,T. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005911,377,5,1,45,45,3lyo0vqgndy4fuzlfo5l9ql30,0,24.6,101.8,2023-03-31T10:48:55.352Z,2023-03-31T10:49:33Z,4149784089,347,,4149784087,56,Back,4149784097,233,493,,,,,,,,,,,,,,,,2a58okwh0up45xrwo9bcpallh,T. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005909,493,5,1,45,45,3vfso415vj7uitnunviuzdyg3,1,75.4,-1.8,2023-03-31T10:48:55.352Z,2023-03-31T10:48:56Z,4149784083,56,Right,4149784085,347,,4149784091,233,377,,,,,,,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005925,494,1,1,45,56,3vfso415vj7uitnunviuzdyg3,1,74.4,0,2023-03-31T10:49:06.390Z,2023-03-31T10:49:09Z,4149784163,213,2.9,4149784157,140,55.9,4149784159,141,5.6,4149784161,212,20.0,4149784155,56,Right,4149784153,107,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005931,495,1,1,45,58,3vfso415vj7uitnunviuzdyg3,1,55.6,5.9,2023-03-31T10:49:08.951Z,2023-03-31T10:49:15Z,4149784197,212,24.7,4149784191,56,Back,4149784199,213,3.0,4149784195,141,12.2,4149784193,140,32.4,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005951,496,1,1,46,4,3vfso415vj7uitnunviuzdyg3,1,29.2,17.6,2023-03-31T10:49:15.190Z,2023-03-31T10:49:21Z,4149784289,213,2.0,4149784283,140,19.5,4149784287,212,22.2,4149784285,141,46.6,4149784281,56,Back,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005949,378,30,1,46,11,3lyo0vqgndy4fuzlfo5l9ql30,1,0,0,2023-03-31T10:49:21.823Z,2023-03-31T11:02:33Z,4149784279,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005953,497,30,1,46,11,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-31T10:49:21.823Z,2023-03-31T10:49:22Z,4149784297,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526008123,380,32,2,45,0,3lyo0vqgndy4fuzlfo5l9ql30,1,0,0,2023-03-31T11:04:18.828Z,2023-04-05T15:56:45Z,4149793377,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526008125,502,32,2,45,0,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-31T11:04:18.828Z,2023-03-31T11:04:21Z,4149793379,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526008129,381,1,2,45,0,3lyo0vqgndy4fuzlfo5l9ql30,1,49.9,49.9,2023-03-31T11:04:18.928Z,2023-03-31T11:04:22Z,4149793393,212,16.6,4149793395,213,3.3,4149793397,279,S,4149793391,141,46.0,4149793389,140,34.3,4149793387,56,Back,,,,,,,3vw44ny2hu4m11p3ik9y0lk2x,K. Sento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526008137,382,1,2,45,3,3lyo0vqgndy4fuzlfo5l9ql30,0,40.2,47.5,2023-03-31T11:04:22.535Z,2023-03-31T11:04:25Z,4149793439,155,,4149793447,212,47.0,4149793441,56,Right,4149793445,141,5.6,4149793451,1,,4149793443,140,75.8,4149793449,213,5.6,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526008141,503,1,2,45,7,3vfso415vj7uitnunviuzdyg3,0,25.9,94,2023-03-31T11:04:25.873Z,2023-04-05T16:46:04Z,4165449123,141,91.1,4165449125,212,9.8,4149793457,56,Back,4165449127,213,6.1,4165449121,140,35.0,4165449119,3,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526008143,383,61,2,45,11,3lyo0vqgndy4fuzlfo5l9ql30,0,75.6,5.9,2023-03-31T11:04:30.414Z,2023-03-31T11:04:30Z,4149793471,56,Right,,,,,,,,,,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528967045,964,49,2,45,12,3vfso415vj7uitnunviuzdyg3,1,19.9,86.4,2023-03-31T11:04:31.628Z,2023-04-05T15:57:15Z,,,,,,,,,,,,,,,,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526008149,504,43,2,45,12,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-31T11:04:31.767Z,2023-03-31T11:04:35Z,4149793483,56,Back,4149793527,144,61,,,,,,,,,,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526008153,505,4,2,45,14,3vfso415vj7uitnunviuzdyg3,1,14.7,92,2023-03-31T11:04:32.931Z,2023-03-31T11:04:34Z,4149793505,285,,4149793503,265,,4149793517,233,384,4149793501,152,,4149793499,56,Back,4149793497,13,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526008155,384,4,2,45,14,3lyo0vqgndy4fuzlfo5l9ql30,0,85.3,8,2023-03-31T11:04:32.932Z,2023-03-31T11:04:34Z,4149793507,13,,4149793513,265,,4149793511,152,,4149793515,286,,4149793509,56,Right,4149793521,233,505,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526008183,506,1,2,45,39,3vfso415vj7uitnunviuzdyg3,0,10.7,90,2023-03-31T11:04:58.545Z,2023-03-31T11:05:02Z,4149793679,155,,4149793677,5,,4149793703,1,,4149793685,140,60.9,4149793683,56,Center,4149793691,213,6.0,4149793687,141,71.5,4149793681,152,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,4149793689,212,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526008201,385,1,2,45,44,3lyo0vqgndy4fuzlfo5l9ql30,0,41.4,30.3,2023-03-31T11:05:03.683Z,2023-03-31T11:05:07Z,4149793759,56,Back,4149793757,157,,4149793763,141,33.9,4149793765,212,6.4,4149793769,1,,4149793761,140,47.0,4149793767,213,0.4,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526008195,507,44,2,45,45,3vfso415vj7uitnunviuzdyg3,1,54.2,66.4,2023-03-31T11:05:04.495Z,2023-03-31T11:05:06Z,4149793745,286,,4149793781,233,386,4149793743,56,Center,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526008203,386,44,2,45,45,3lyo0vqgndy4fuzlfo5l9ql30,0,45.8,33.6,2023-03-31T11:05:04.496Z,2023-03-31T11:05:07Z,4149793779,285,,4149793799,233,507,4149793777,56,Back,,,,,,,,,,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526008205,508,1,2,45,46,3vfso415vj7uitnunviuzdyg3,1,55.4,66.6,2023-03-31T11:05:05.024Z,2023-03-31T11:09:05Z,4149793793,212,8.5,4149793795,213,0.6,4149793785,3,,4149793791,141,73.9,4149793789,140,62.0,4149793787,56,Center,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526008207,509,1,2,45,48,3vfso415vj7uitnunviuzdyg3,0,63.4,74.2,2023-03-31T11:05:07.055Z,2023-03-31T11:09:07Z,4149793807,141,67.8,4149793805,140,72.3,4149793803,56,Center,4149793809,212,10.3,4149793811,213,5.8,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526008211,387,49,2,45,50,3lyo0vqgndy4fuzlfo5l9ql30,1,25,31,2023-03-31T11:05:09.160Z,2023-03-31T11:05:09Z,,,,,,,,,,,,,,,,,,,,,,,,,1lpeuezmfcsmjnaxuts5hrx90,T. Tsuchiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
