id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/12/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2526270371,125,1,1,13,54,6bus1cl4b6zdm93290r02o7cx,0,70.8,26.1,2023-04-01T05:17:11.661Z,2023-04-01T05:17:12Z,4151188511,56,Right,4151188517,212,7.5,4151188519,213,5.3,4151188515,141,17.0,4151188513,140,74.9,4151188509,3,,,,,,,,5cwzgbnlpamgpiwjlgn61i8k5,K. Kinoshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270373,140,12,1,13,55,bbt5nqwufsne7r0zfa6pvpmfa,1,19.5,91.2,2023-04-01T05:17:12.147Z,2023-04-01T05:17:14Z,4151188521,56,Back,4151188563,167,,4151188529,213,1.5,4151188527,212,7.3,4151188523,140,20.2,4151188525,141,100.0,4151188587,15,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270389,126,5,1,13,55,6bus1cl4b6zdm93290r02o7cx,1,78.4,-1.5,2023-04-01T05:17:12.675Z,2023-04-01T05:24:46Z,4151188597,56,Right,4151188599,347,,4151188605,233,141,,,,,,,,,,,,,,,,5cwzgbnlpamgpiwjlgn61i8k5,K. Kinoshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270377,141,5,1,13,55,bbt5nqwufsne7r0zfa6pvpmfa,0,21.6,101.5,2023-04-01T05:17:12.675Z,2023-04-01T05:17:15Z,4151188543,347,,4151188539,56,Back,4151188617,233,126,,,,,,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270419,127,1,1,14,2,6bus1cl4b6zdm93290r02o7cx,1,71.3,0,2023-04-01T05:17:18.970Z,2023-04-01T05:17:26Z,4151188769,141,4.7,4151188767,140,74.8,4151188941,189,,4151188773,213,0.9,4151188763,107,,4151188765,56,Right,4151188771,212,5.9,,,,23ejdwwhvzovvi7jmek50dyol,K. Shirai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270423,128,1,1,14,2,6bus1cl4b6zdm93290r02o7cx,1,74.8,4.7,2023-04-01T05:17:19.611Z,2023-04-01T05:17:20Z,4151188803,213,3.4,4151188799,141,2.9,4151188801,212,4.2,4151188795,140,71.0,4151188793,56,Right,,,,,,,,,,dsg6lclcyu8gvsyyn6jnoii95,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270443,129,1,1,14,3,6bus1cl4b6zdm93290r02o7cx,1,71,2.9,2023-04-01T05:17:20.479Z,2023-04-01T05:17:23Z,4151188885,212,10.5,4151188883,141,8.2,4151188879,140,80.4,4151188875,56,Right,4151188889,213,0.4,,,,,,,,,,23ejdwwhvzovvi7jmek50dyol,K. Shirai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270465,130,3,1,14,6,6bus1cl4b6zdm93290r02o7cx,0,87.6,12.8,2023-04-01T05:17:23.438Z,2023-04-06T14:37:32Z,4167606213,465,,4151189279,233,142,4151188935,286,,4151188933,56,Right,,,,,,,,,,,,,5cwzgbnlpamgpiwjlgn61i8k5,K. Kinoshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270455,142,7,1,14,6,bbt5nqwufsne7r0zfa6pvpmfa,1,12.4,87.2,2023-04-01T05:17:23.439Z,2023-04-06T14:37:34Z,4167606259,383,,4151189275,233,130,4151188923,285,,4151188921,56,Back,,,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270461,143,49,1,14,8,bbt5nqwufsne7r0zfa6pvpmfa,1,14.6,85.1,2023-04-01T05:17:24.866Z,2023-04-01T05:17:25Z,,,,,,,,,,,,,,,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270479,144,1,1,14,10,bbt5nqwufsne7r0zfa6pvpmfa,0,14.6,85.1,2023-04-01T05:17:26.866Z,2023-04-01T05:29:50Z,4151205939,155,,4151188987,140,39.0,4151188993,213,0.1,4151188989,141,90.2,4151188985,56,Back,4151188991,212,25.9,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270489,131,8,1,14,12,6bus1cl4b6zdm93290r02o7cx,1,62.7,9.7,2023-04-01T05:17:29.584Z,2023-04-06T14:40:41Z,4167610551,384,,4151189039,56,Right,,,,,,,,,,,,,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270495,132,5,1,14,13,6bus1cl4b6zdm93290r02o7cx,0,74.8,-1.4,2023-04-01T05:17:30.138Z,2023-04-01T05:24:46Z,4151189069,233,145,4151189051,56,Right,4151189053,347,,,,,,,,,,,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270491,145,5,1,14,13,bbt5nqwufsne7r0zfa6pvpmfa,1,25.2,101.4,2023-04-01T05:17:30.138Z,2023-04-01T05:24:20Z,4151189059,233,132,4151189043,347,,4151189041,56,Back,,,,,,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270547,146,1,1,14,23,bbt5nqwufsne7r0zfa6pvpmfa,0,28.7,100,2023-04-01T05:17:40.418Z,2023-04-01T05:17:45Z,4151189355,141,91.7,4151189353,140,58.9,4151189361,1,,4151189351,56,Left,4151189357,212,32.5,4151189349,107,,4151189359,213,6.1,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270549,133,44,1,14,26,6bus1cl4b6zdm93290r02o7cx,1,41.1,8.1,2023-04-01T05:17:43.424Z,2023-04-01T05:17:44Z,4151189367,285,,4151189365,56,Back,4151189379,233,147,,,,,,,,,,,,,,,,23ejdwwhvzovvi7jmek50dyol,K. Shirai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270551,147,44,1,14,26,bbt5nqwufsne7r0zfa6pvpmfa,0,58.9,91.9,2023-04-01T05:17:43.425Z,2023-04-01T05:17:45Z,4151189373,286,,4151189397,233,133,4151189371,56,Left,,,,,,,,,,,,,,,,9z3v28ssd5e50tt745583obth,H. Ide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270553,134,1,1,14,27,6bus1cl4b6zdm93290r02o7cx,1,39.9,8.2,2023-04-01T05:17:43.839Z,2023-04-01T05:17:45Z,4151189387,140,60.8,4151189383,3,,4151189385,56,Right,4151189393,213,0.2,4151189389,141,15.6,4151189391,212,22.5,,,,,,,23ejdwwhvzovvi7jmek50dyol,K. Shirai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270555,135,49,1,14,28,6bus1cl4b6zdm93290r02o7cx,1,59.6,15,2023-04-01T05:17:44.993Z,2023-04-01T05:17:45Z,,,,,,,,,,,,,,,,,,,,,,,,,74ebuvw74k1iwcq5nafqijvxm,F. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270565,136,1,1,14,28,6bus1cl4b6zdm93290r02o7cx,1,59.6,15,2023-04-01T05:17:44.995Z,2023-04-01T05:17:48Z,4151189451,141,23.7,4151189447,56,Center,4151189449,140,51.0,4151189453,212,10.8,4151189455,213,2.6,,,,,,,,,,74ebuvw74k1iwcq5nafqijvxm,F. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270571,137,1,1,14,32,6bus1cl4b6zdm93290r02o7cx,1,59.1,12.5,2023-04-01T05:17:48.751Z,2023-04-01T05:17:50Z,4151189477,56,Right,4151189489,212,14.7,4151189493,213,6.3,4151189485,141,12.2,4151189481,140,73.1,,,,,,,,,,1zoe7llh5n846ipo1i4oqse7d,S. Takeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270589,138,1,1,14,33,6bus1cl4b6zdm93290r02o7cx,1,72.5,12.3,2023-04-01T05:17:50.543Z,2023-04-01T05:17:52Z,4151189539,141,3.5,4151189535,56,Right,4151189541,212,7.8,4151189537,140,77.3,4151189543,213,5.4,,,,,,,,,,74ebuvw74k1iwcq5nafqijvxm,F. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270605,139,1,1,14,35,6bus1cl4b6zdm93290r02o7cx,1,77.3,3.5,2023-04-01T05:17:52.079Z,2023-04-01T05:17:57Z,4151189647,213,1.2,4151189641,140,80.4,4151189643,141,15.9,4151189639,56,Right,4151189645,212,9.0,,,,,,,,,,dsg6lclcyu8gvsyyn6jnoii95,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529371563,869,3,1,14,35,6bus1cl4b6zdm93290r02o7cx,0,80.5,17.3,2023-04-01T05:17:52.707Z,2023-04-06T14:41:38Z,4167611851,286,,4167611849,56,Right,4167611855,467,f2mpyljll9npb71owp1tlzy7d,4167611853,465,,,,,,,,,,,,,,5cwzgbnlpamgpiwjlgn61i8k5,K. Kinoshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270607,140,4,1,14,38,6bus1cl4b6zdm93290r02o7cx,1,80.8,15.2,2023-04-01T05:17:55.570Z,2023-04-01T05:17:57Z,4151189651,13,,4151189661,233,148,4151189657,265,,4151189653,56,Right,4151189655,152,,4151189659,286,,,,,,,,5cwzgbnlpamgpiwjlgn61i8k5,K. Kinoshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270599,148,4,1,14,38,bbt5nqwufsne7r0zfa6pvpmfa,0,19.2,84.8,2023-04-01T05:17:55.571Z,2023-04-01T05:30:24Z,4151189675,233,140,4151189609,265,,4151189605,56,Back,4151189603,13,,4151189611,285,,4151189607,152,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270967,141,1,1,16,18,6bus1cl4b6zdm93290r02o7cx,0,84.3,14.9,2023-04-01T05:19:35.536Z,2023-04-06T14:42:10Z,4151191661,56,Center,4167612609,224,,4151191657,155,,4151191667,212,22.1,4151191653,5,,4151191663,140,91.2,4151191665,141,45.6,4151191647,2,,dsg6lclcyu8gvsyyn6jnoii95,S. Fukuoka,4151191659,152,,4151191669,213,1.2,4167612611,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270985,150,12,1,16,21,bbt5nqwufsne7r0zfa6pvpmfa,1,7,55.5,2023-04-01T05:19:38.234Z,2023-04-01T05:20:01Z,4151191755,140,0.0,4151191753,56,Back,4151191761,213,2.0,4151192173,15,,4151191757,141,86.2,4151191787,167,,4151191759,212,22.6,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271015,142,6,1,16,22,6bus1cl4b6zdm93290r02o7cx,1,100,20.7,2023-04-01T05:19:38.804Z,2023-04-01T05:55:35Z,4151191901,75,,4151191899,56,Right,4151191915,233,151,,,,,,,,,,,,,,,,dsg6lclcyu8gvsyyn6jnoii95,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270991,151,6,1,16,22,bbt5nqwufsne7r0zfa6pvpmfa,0,0,79.3,2023-04-01T05:19:38.804Z,2023-04-06T14:42:43Z,4151191967,233,142,4151191779,56,Back,4151191781,73,,,,,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271265,143,1,1,17,23,6bus1cl4b6zdm93290r02o7cx,0,99.5,0.5,2023-04-01T05:20:40.127Z,2023-04-06T14:42:34Z,4151193199,140,97.4,4151193201,141,32.7,4151193203,212,22.0,4151193205,213,1.7,4151193191,6,,4167613267,20,,4151193197,56,Center,4151193189,2,,dsg6lclcyu8gvsyyn6jnoii95,S. Fukuoka,4151193193,155,,4151193195,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271269,152,43,1,17,26,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-01T05:20:43.538Z,2023-04-01T05:32:05Z,4151193231,233,144,4151193215,285,0,4151193213,56,Back,4151208481,144,44,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271447,156,4,1,17,26,bbt5nqwufsne7r0zfa6pvpmfa,1,5.5,61,2023-04-01T05:20:43.538Z,2023-04-01T05:31:58Z,4151194201,285,,4151194197,152,,4151208309,294,,4151194193,56,Back,4151194189,13,,4151207661,233,144,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271267,144,4,1,17,26,6bus1cl4b6zdm93290r02o7cx,0,94.5,39,2023-04-01T05:20:43.539Z,2023-04-01T05:31:56Z,4151194317,152,,4151193209,56,Center,4151194313,13,,4151193211,286,,4151207669,233,156,4151208267,294,,,,,,,,7csua09fwbprxmixvu567yvv9,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271275,153,43,1,17,27,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-01T05:20:44.290Z,2023-04-01T05:22:09Z,4151193255,15,0,4151193241,140,7.3,4151193247,213,1.0,4151193245,212,13.4,4151193243,141,75.8,4151193239,56,Back,4151195085,144,12,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271281,154,43,1,17,28,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-01T05:20:45.098Z,2023-04-01T05:22:07Z,4151195033,144,49,,,,,,,,,,,,,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271303,155,43,1,17,29,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-01T05:20:46.466Z,2023-04-01T05:22:05Z,4151193397,213,6.0,4151193391,140,73.1,4151194945,144,12,4151193395,212,74.0,4151193393,141,43.1,4151193389,56,Center,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271469,157,43,1,18,24,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-01T05:21:41.186Z,2023-04-01T05:22:21Z,4151195317,144,49,,,,,,,,,,,,,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271491,158,1,1,18,26,bbt5nqwufsne7r0zfa6pvpmfa,1,5.5,57.3,2023-04-01T05:21:43.715Z,2023-04-06T14:43:29Z,4151194475,212,82.0,4151194473,141,4.9,4151196139,152,,4167614549,155,,4151194471,140,75.8,4151194477,213,5.8,4151194469,56,Right,4151196137,5,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,4151194479,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271503,159,1,1,18,32,bbt5nqwufsne7r0zfa6pvpmfa,1,75.9,5.9,2023-04-01T05:21:48.962Z,2023-04-01T05:22:55Z,4151194537,141,17.9,4151194541,213,1.9,4151194535,140,73.0,4151194533,56,Right,4151194539,212,8.7,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271519,160,1,1,18,34,bbt5nqwufsne7r0zfa6pvpmfa,1,68.7,25,2023-04-01T05:21:51.282Z,2023-04-01T05:22:56Z,4151194649,140,54.6,4151194653,141,92.1,4151194665,1,,4151194645,56,Left,4151194661,213,1.9,4151194643,196,,4151194657,212,48.0,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271525,161,1,1,18,39,bbt5nqwufsne7r0zfa6pvpmfa,0,54,95.9,2023-04-01T05:21:56.530Z,2023-04-01T05:21:58Z,4151194675,56,Left,4151194727,233,145,4151194677,140,57.0,4151194725,236,,4151194731,286,,4151194681,212,3.1,4151194679,141,95.9,4151194683,213,0,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271533,145,74,1,18,39,6bus1cl4b6zdm93290r02o7cx,1,40.9,8,2023-04-01T05:21:56.531Z,2023-04-01T05:55:38Z,4151194715,285,,4151194737,233,161,4151194713,56,Back,,,,,,,,,,,,,,,,74ebuvw74k1iwcq5nafqijvxm,F. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271537,146,5,1,18,41,6bus1cl4b6zdm93290r02o7cx,0,41.3,-0.9,2023-04-01T05:21:57.778Z,2023-04-01T05:24:46Z,4151194735,347,,4151194733,56,Back,4151194759,233,162,,,,,,,,,,,,,,,,74ebuvw74k1iwcq5nafqijvxm,F. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271535,162,5,1,18,41,bbt5nqwufsne7r0zfa6pvpmfa,1,58.7,100.9,2023-04-01T05:21:57.778Z,2023-04-01T05:21:59Z,4151194723,347,,4151194753,233,146,4151194721,56,Left,,,,,,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271671,163,1,1,19,7,bbt5nqwufsne7r0zfa6pvpmfa,0,58.3,100,2023-04-01T05:22:23.922Z,2023-04-01T05:22:26Z,4151195467,140,78.6,4151195469,141,66.6,4151195473,213,5.4,4151195475,1,,4151195471,212,32.1,4151195465,56,Center,4151195463,107,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271679,147,49,1,19,11,6bus1cl4b6zdm93290r02o7cx,1,22.8,34.5,2023-04-01T05:22:27.904Z,2023-04-01T05:22:28Z,,,,,,,,,,,,,,,,,,,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271687,148,1,1,19,11,6bus1cl4b6zdm93290r02o7cx,1,22.8,34.5,2023-04-01T05:22:28.175Z,2023-04-01T05:22:29Z,4151195571,141,30.7,4151195573,212,7.4,4151195575,213,5.9,4151195567,56,Back,4151195569,140,29.4,,,,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271695,149,1,1,19,12,6bus1cl4b6zdm93290r02o7cx,1,29.4,30.7,2023-04-01T05:22:28.953Z,2023-04-01T05:22:30Z,4151195623,140,21.6,4151195625,141,26.7,4151195629,213,3.5,4151195627,212,8.6,4151195621,56,Back,,,,,,,,,,1zoe7llh5n846ipo1i4oqse7d,S. Takeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271697,150,1,1,19,14,6bus1cl4b6zdm93290r02o7cx,0,21.6,26.7,2023-04-01T05:22:30.753Z,2023-04-01T05:22:31Z,4151195647,213,0.4,4151195641,140,31.6,4151195637,155,,4151195645,212,11.4,4151195643,141,33.1,4151195639,56,Back,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271707,164,1,1,19,14,bbt5nqwufsne7r0zfa6pvpmfa,1,65.2,74.1,2023-04-01T05:22:31.282Z,2023-04-01T05:22:33Z,4151195701,141,88.9,4151195697,56,Left,4151195699,140,71.3,4151195695,3,,4151195703,212,11.9,4151195705,213,1.0,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271711,165,49,1,19,16,bbt5nqwufsne7r0zfa6pvpmfa,1,71.3,88.9,2023-04-01T05:22:33.538Z,2023-04-01T05:22:33Z,,,,,,,,,,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271735,166,1,1,19,20,bbt5nqwufsne7r0zfa6pvpmfa,0,85.5,93.5,2023-04-01T05:22:37.266Z,2023-04-01T05:22:39Z,4151195831,212,5.4,4151195825,56,Left,4151195827,140,81.8,4151195833,213,3.9,4151195829,141,88.0,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271741,151,1,1,19,23,6bus1cl4b6zdm93290r02o7cx,1,21.8,16.7,2023-04-01T05:22:39.806Z,2023-04-06T14:44:16Z,4167615733,141,6.6,4167615735,212,7.4,4167615731,140,24.4,4151195867,56,Back,4167615737,213,5.1,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271745,152,49,1,19,24,6bus1cl4b6zdm93290r02o7cx,1,24.6,10.6,2023-04-01T05:22:40.951Z,2023-04-01T05:22:41Z,,,,,,,,,,,,,,,,,,,,,,,,,74ebuvw74k1iwcq5nafqijvxm,F. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271753,153,1,1,19,24,6bus1cl4b6zdm93290r02o7cx,1,24.9,10.9,2023-04-01T05:22:41.631Z,2023-04-01T05:22:43Z,4151195925,141,9.8,4151195923,140,43.5,4151195921,56,Back,4151195927,212,19.5,4151195919,155,,4151195929,213,6.2,,,,,,,74ebuvw74k1iwcq5nafqijvxm,F. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271757,154,61,1,19,27,6bus1cl4b6zdm93290r02o7cx,0,43.4,10.1,2023-04-01T05:22:43.774Z,2023-04-01T05:32:20Z,4151195937,56,Back,,,,,,,,,,,,,,,,,,,,,,7csua09fwbprxmixvu567yvv9,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271759,167,49,1,19,28,bbt5nqwufsne7r0zfa6pvpmfa,1,47,92.6,2023-04-01T05:22:45.426Z,2023-04-01T05:22:45Z,,,,,,,,,,,,,,,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271773,168,3,1,19,30,bbt5nqwufsne7r0zfa6pvpmfa,0,53.1,95.4,2023-04-01T05:22:47.553Z,2023-04-06T14:44:28Z,4151196021,286,,4151196019,56,Left,4151196039,211,,4167616023,465,,,,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271777,155,5,1,19,31,6bus1cl4b6zdm93290r02o7cx,1,43.4,-1.8,2023-04-01T05:22:48.391Z,2023-04-01T05:22:49Z,4151196043,347,,4151196069,233,169,4151196041,56,Back,,,,,,,,,,,,,,,,7csua09fwbprxmixvu567yvv9,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271781,169,5,1,19,31,bbt5nqwufsne7r0zfa6pvpmfa,0,56.6,101.8,2023-04-01T05:22:48.391Z,2023-04-01T05:24:47Z,4151196059,347,,4151196057,56,Left,4151196085,233,155,,,,,,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271845,156,1,1,19,47,6bus1cl4b6zdm93290r02o7cx,1,52.1,0,2023-04-01T05:23:04.153Z,2023-04-01T05:23:07Z,4151196469,212,19.4,4151196467,141,18.2,4151196461,107,,4151196463,56,Right,4151196471,213,0.8,4151196465,140,65.4,,,,,,,23ejdwwhvzovvi7jmek50dyol,K. Shirai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271855,157,44,1,19,50,6bus1cl4b6zdm93290r02o7cx,1,66.8,16.1,2023-04-01T05:23:07.087Z,2023-04-01T05:23:08Z,4151196521,233,170,4151196511,56,Right,4151196513,286,,,,,,,,,,,,,,,,,7csua09fwbprxmixvu567yvv9,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271847,170,44,1,19,50,bbt5nqwufsne7r0zfa6pvpmfa,0,33.2,83.9,2023-04-01T05:23:07.088Z,2023-04-01T05:23:08Z,4151196483,56,Back,4151196485,285,,4151196525,233,157,,,,,,,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271861,158,1,1,19,50,6bus1cl4b6zdm93290r02o7cx,0,65.4,18.2,2023-04-01T05:23:07.535Z,2023-04-01T05:23:08Z,4151196529,3,,4151196533,140,72.4,4151196535,141,0.0,4151196539,213,5.2,4151196537,212,15.0,4151196531,56,Right,,,,,,,7csua09fwbprxmixvu567yvv9,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271865,159,5,1,19,51,6bus1cl4b6zdm93290r02o7cx,0,72.6,-1.5,2023-04-01T05:23:08.193Z,2023-04-01T05:23:10Z,4151196553,56,Right,4151196555,347,,4151196621,233,171,,,,,,,,,,,,,,,,7csua09fwbprxmixvu567yvv9,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526271869,171,5,1,19,51,bbt5nqwufsne7r0zfa6pvpmfa,1,27.4,101.5,2023-04-01T05:23:08.193Z,2023-04-01T05:24:47Z,4151196611,233,159,4151196599,56,Back,4151196601,347,,,,,,,,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
