id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2544239977,502,1,2,52,42,18c8ibslzapz40lfb8y5vygcs,1,8.2,48.8,2023-05-06T11:12:56.712Z,2023-05-06T11:13:01Z,4253736053,212,28.4,4253736045,56,Back,4253736051,141,78.5,4253736041,123,,4253736049,140,27.2,4253736055,213,0.8,,,,,,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240009,503,1,2,52,46,18c8ibslzapz40lfb8y5vygcs,1,37.5,76.9,2023-05-06T11:13:01.335Z,2023-05-06T11:13:05Z,4253736241,141,57.8,4253736239,140,44.1,4253736243,212,14.7,4253736237,56,Back,4253736245,213,5.2,,,,,,,,,,an0ry25y0g1r231rva3xbgs15,R. Izumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544239999,471,43,2,52,49,92br3632xgmc25jvr0jesfvl6,1,0,0,2023-05-06T11:13:04.375Z,2023-05-11T15:13:24Z,4253736179,56,Center,4268506119,144,45,4253736181,285,0,,,,,,,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240033,504,43,2,52,49,18c8ibslzapz40lfb8y5vygcs,1,0,0,2023-05-06T11:13:04.375Z,2023-05-11T15:13:23Z,4268506079,144,3,4253736385,56,Back,4253736387,286,0,4253736441,233,471,,,,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240047,505,50,2,52,51,18c8ibslzapz40lfb8y5vygcs,1,57.6,53.6,2023-05-06T11:13:05.558Z,2023-05-06T11:13:08Z,4253736439,286,,4253736521,233,472,4253736437,56,Center,,,,,,,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240027,472,7,2,52,51,92br3632xgmc25jvr0jesfvl6,1,42.4,46.4,2023-05-06T11:13:05.559Z,2023-05-11T15:13:27Z,4268506227,384,,4253736371,56,Back,4253736497,233,505,4253736375,285,,,,,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240041,473,49,2,52,52,92br3632xgmc25jvr0jesfvl6,1,30.1,56.1,2023-05-06T11:13:06.648Z,2023-05-06T11:13:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240053,474,1,2,52,52,92br3632xgmc25jvr0jesfvl6,1,30.1,56.1,2023-05-06T11:13:06.823Z,2023-05-06T11:13:07Z,4253736455,212,13.2,4253736449,56,Back,4253736451,140,41.0,4253736457,213,0.5,4253736453,141,65.7,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240063,475,1,2,52,53,92br3632xgmc25jvr0jesfvl6,1,41,65.7,2023-05-06T11:13:07.543Z,2023-05-06T11:13:08Z,4253736545,213,4.7,4253736539,140,40.9,4253736537,56,Back,4253736543,212,5.1,4253736541,141,58.2,,,,,,,,,,2kcise3j2ab8hq0n2vgf391wp,R. Meshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240101,476,1,2,52,54,92br3632xgmc25jvr0jesfvl6,1,40.9,58.2,2023-05-06T11:13:08.630Z,2023-05-06T11:13:12Z,4253736751,212,18.6,4253736745,56,Center,4253736753,213,0.5,4253736747,140,56.5,4253736749,141,71.1,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240145,477,1,2,52,57,92br3632xgmc25jvr0jesfvl6,1,59.9,72.6,2023-05-06T11:13:11.943Z,2023-05-06T11:13:16Z,4253736995,213,3.8,4253736987,56,Center,4253736989,140,55.1,4253736991,141,66.9,4253736993,212,6.4,,,,,,,,,,2kcise3j2ab8hq0n2vgf391wp,R. Meshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240161,478,1,2,53,1,92br3632xgmc25jvr0jesfvl6,1,64.7,82.6,2023-05-06T11:13:16.231Z,2023-05-06T11:13:18Z,4253737081,213,5.7,4253737077,141,75.0,4253737079,212,9.5,4253737073,140,72.3,4253737071,56,Center,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240175,479,1,2,53,3,92br3632xgmc25jvr0jesfvl6,1,72.3,75,2023-05-06T11:13:17.959Z,2023-05-06T11:13:19Z,4253737135,56,Center,4253737141,212,7.1,4253737143,213,3.2,4253737137,140,65.6,4253737139,141,73.9,,,,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240223,480,1,2,53,5,92br3632xgmc25jvr0jesfvl6,1,65.6,73.9,2023-05-06T11:13:19.703Z,2023-05-06T11:13:23Z,4253737385,213,4.6,4253737379,140,62.9,4253737377,56,Right,4253737381,141,17.6,4253737387,1,,4253737383,212,38.4,,,,,,,2kcise3j2ab8hq0n2vgf391wp,R. Meshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240265,481,1,2,53,9,92br3632xgmc25jvr0jesfvl6,1,62.9,17.6,2023-05-06T11:13:23.639Z,2023-05-06T11:13:28Z,4253737665,141,28.6,4253737661,56,Center,4253737667,212,8.2,4253737663,140,66.1,4253737669,213,1.1,,,,,,,,,,4xg5pywcbv3pho0idx326s7e2,R. Handa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240301,482,1,2,53,13,92br3632xgmc25jvr0jesfvl6,1,57.7,34.6,2023-05-06T11:13:28.263Z,2023-05-06T11:13:33Z,4253737875,213,2.2,4253737869,140,45.3,4253737867,56,Back,4253737871,141,59.3,4253737873,212,21.3,,,,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240365,483,1,2,53,18,92br3632xgmc25jvr0jesfvl6,1,46,65.4,2023-05-06T11:13:32.551Z,2023-05-06T11:13:37Z,4253738211,141,88.1,4253738209,140,62.5,4253738207,56,Left,4253738215,213,0.7,4253738213,212,23.2,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240373,484,4,2,53,22,92br3632xgmc25jvr0jesfvl6,1,63.4,80.8,2023-05-06T11:13:36.775Z,2023-05-06T11:13:39Z,4253738333,233,507,4253738249,56,Left,4253738247,13,,4253738255,286,,4253738253,265,,4253738251,152,,,,,,,,2kcise3j2ab8hq0n2vgf391wp,R. Meshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240379,507,4,2,53,22,18c8ibslzapz40lfb8y5vygcs,0,36.6,19.2,2023-05-06T11:13:36.776Z,2023-05-06T11:13:40Z,4253738283,285,,4253738353,233,484,4253738279,152,,4253738281,265,,4253738277,56,Back,4253738275,13,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240699,485,1,2,53,41,92br3632xgmc25jvr0jesfvl6,1,60.4,85.1,2023-05-06T11:13:55.879Z,2023-05-06T11:14:02Z,4253739815,141,53.7,4253739819,213,4.1,4253739813,140,47.3,4253739817,212,25.4,4253739811,56,Back,4253739809,152,,4253739807,5,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240729,486,1,2,53,47,92br3632xgmc25jvr0jesfvl6,1,72.2,58.1,2023-05-06T11:14:02.295Z,2023-05-06T11:14:04Z,4253739969,140,72.0,4253739967,56,Left,4253739975,213,1.6,4253739973,212,17.1,4253739971,141,83.2,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240755,487,1,2,53,50,92br3632xgmc25jvr0jesfvl6,1,72,83.2,2023-05-06T11:14:04.631Z,2023-05-06T11:14:06Z,4253740075,212,9.8,4253740071,140,79.2,4253740077,213,0.7,4253740069,56,Left,4253740073,141,92.4,,,,,,,,,,crs9cbmof39x40h175yi7naol,H. Ishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240767,488,1,2,53,51,92br3632xgmc25jvr0jesfvl6,1,79.2,92.4,2023-05-06T11:14:05.992Z,2023-05-06T11:14:07Z,4253740141,213,5.1,4253740135,140,84.9,4253740137,141,73.0,4253740139,212,14.5,4253740133,56,Center,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240769,489,61,2,53,52,92br3632xgmc25jvr0jesfvl6,0,84.9,73,2023-05-06T11:14:07.030Z,2023-05-06T11:14:07Z,4253740145,56,Center,,,,,,,,,,,,,,,,,,,,,,2kcise3j2ab8hq0n2vgf391wp,R. Meshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240777,508,49,2,53,52,18c8ibslzapz40lfb8y5vygcs,1,22.1,25.9,2023-05-06T11:14:07.416Z,2023-05-06T11:14:07Z,,,,,,,,,,,,,,,,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240803,509,1,2,53,54,18c8ibslzapz40lfb8y5vygcs,1,18.7,16.2,2023-05-06T11:14:08.536Z,2023-05-06T11:14:10Z,4253740333,213,5.3,4253740325,56,Back,4253740329,141,3.5,4253740331,212,10.2,4253740327,140,23.8,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240835,510,1,2,53,55,18c8ibslzapz40lfb8y5vygcs,0,23.7,2.9,2023-05-06T11:14:10.311Z,2023-05-06T11:14:13Z,4253740501,213,6.3,4253740495,140,46.6,4253740497,141,2.8,4253740493,56,Back,4253740499,212,24.0,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240841,490,49,2,53,59,92br3632xgmc25jvr0jesfvl6,1,53.1,97.7,2023-05-06T11:14:13.767Z,2023-05-06T11:14:13Z,,,,,,,,,,,,,,,,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240867,491,1,2,53,59,92br3632xgmc25jvr0jesfvl6,1,53.1,97.7,2023-05-06T11:14:14.008Z,2023-05-06T11:14:18Z,4253740667,1,,4253740663,212,43.4,4253740653,56,Back,4253740665,213,3.8,4253740659,140,19.9,4253740661,141,59.6,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240901,492,1,2,54,3,92br3632xgmc25jvr0jesfvl6,1,18.1,56.1,2023-05-06T11:14:17.848Z,2023-05-06T11:14:21Z,4253740839,141,70.3,4253740843,213,1.1,4253740837,140,22.5,4253740835,56,Back,4253740841,212,10.7,,,,,,,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544240951,493,1,2,54,8,92br3632xgmc25jvr0jesfvl6,1,25,71.5,2023-05-06T11:14:22.728Z,2023-05-06T11:14:25Z,4253741155,56,Back,4253741167,212,18.2,4253741161,140,15.1,4253741165,141,49.6,4253741171,213,4.1,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241013,494,1,2,54,10,92br3632xgmc25jvr0jesfvl6,1,15.1,49.6,2023-05-06T11:14:24.936Z,2023-05-06T11:14:29Z,4253741487,140,23.5,4253741493,213,1.2,4253741489,141,84.5,4253741491,212,25.3,4253741485,56,Back,,,,,,,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241063,495,1,2,54,14,92br3632xgmc25jvr0jesfvl6,1,25.9,89.9,2023-05-06T11:14:29.063Z,2023-05-06T11:14:32Z,4253741769,141,70.5,4253741767,140,12.3,4253741773,213,3.9,4253741771,212,19.4,4253741765,56,Back,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241085,496,1,2,54,17,92br3632xgmc25jvr0jesfvl6,1,12.3,70.5,2023-05-06T11:14:32.327Z,2023-05-06T11:14:34Z,4253741935,56,Back,4253741941,212,11.7,4253741943,213,5.8,4253741937,140,22.4,4253741939,141,63.1,,,,,,,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241123,497,1,2,54,20,92br3632xgmc25jvr0jesfvl6,1,22.4,63.1,2023-05-06T11:14:34.567Z,2023-05-06T11:14:39Z,4253742125,141,32.2,4253742121,56,Back,4253742127,212,21.0,4253742129,213,4.8,4253742123,140,23.2,,,,,,,,,,crs9cbmof39x40h175yi7naol,H. Ishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241179,499,1,2,54,27,92br3632xgmc25jvr0jesfvl6,1,29.3,33.7,2023-05-06T11:14:41.783Z,2023-05-06T11:14:43Z,4253742431,56,Back,4253742435,141,55.1,4253742433,140,36.6,4253742439,213,1.1,4253742437,212,16.4,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241255,500,1,2,54,28,92br3632xgmc25jvr0jesfvl6,1,36.6,55.1,2023-05-06T11:14:43.048Z,2023-05-06T11:14:50Z,4253742887,56,Back,4253742889,140,30.1,4253742895,213,4.3,4253742893,212,15.3,4253742891,141,34.9,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241309,501,1,2,54,35,92br3632xgmc25jvr0jesfvl6,1,36.5,33.6,2023-05-06T11:14:50.135Z,2023-05-06T11:14:54Z,4253743155,141,55.7,4253743151,56,Center,4253743157,212,24.8,4253743159,213,0.7,4253743153,140,55.3,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241373,502,1,2,54,39,92br3632xgmc25jvr0jesfvl6,1,55.3,55.7,2023-05-06T11:14:54.343Z,2023-05-06T11:14:59Z,4253743495,213,3.8,4253743489,140,47.0,4253743487,56,Back,4253743491,141,46.3,4253743493,212,10.8,,,,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241401,503,1,2,54,44,92br3632xgmc25jvr0jesfvl6,1,46.9,56.7,2023-05-06T11:14:59.047Z,2023-05-06T11:15:26Z,4253743625,141,91.1,4253743627,212,24.1,4253743623,140,52.6,4253743629,213,1.3,4253743621,56,Left,,,,,,,,,,crs9cbmof39x40h175yi7naol,H. Ishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241407,504,1,2,54,46,92br3632xgmc25jvr0jesfvl6,0,59.2,88,2023-05-06T11:15:00.728Z,2023-05-06T11:15:02Z,4253743675,196,,4253743685,213,4.8,4253743687,1,,4253743683,212,60.6,4253743679,140,62.2,4253743673,155,,4253743681,141,0.0,4253743677,56,Right,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241419,505,5,2,54,47,92br3632xgmc25jvr0jesfvl6,0,61.4,-1.5,2023-05-06T11:15:01.877Z,2023-05-06T11:15:06Z,4253743737,56,Right,4253743879,233,511,4253743739,347,,,,,,,,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241431,511,5,2,54,47,18c8ibslzapz40lfb8y5vygcs,1,38.6,101.5,2023-05-06T11:15:01.877Z,2023-05-06T11:25:20Z,4253743795,347,,4253743837,233,505,4253743793,56,Back,,,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241665,512,1,2,55,7,18c8ibslzapz40lfb8y5vygcs,1,39.1,100,2023-05-06T11:15:22.280Z,2023-05-06T11:15:57Z,4253745113,212,10.9,4253745105,56,Back,4253745103,107,,4253745109,141,93.2,4253745115,213,5.7,4253745107,140,47.8,,,,,,,an0ry25y0g1r231rva3xbgs15,R. Izumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241677,513,1,2,55,8,18c8ibslzapz40lfb8y5vygcs,1,47.8,93.2,2023-05-06T11:15:23.080Z,2023-05-06T11:15:24Z,4253745183,156,,4253745157,56,Back,4253745159,140,41.8,4253745165,213,2.9,4253745163,212,6.5,4253745161,141,95.3,,,,,,,b9q7re294ul5aq3jxch5oomol,K. Nagasawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241727,514,1,2,55,11,18c8ibslzapz40lfb8y5vygcs,1,42.3,94.4,2023-05-06T11:15:25.800Z,2023-05-06T11:15:28Z,4253745405,56,Back,4253745413,213,3.0,4253745407,140,29.7,4253745411,212,13.3,4253745409,141,96.2,,,,,,,,,,an0ry25y0g1r231rva3xbgs15,R. Izumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241751,515,1,2,55,13,18c8ibslzapz40lfb8y5vygcs,1,29.8,97.2,2023-05-06T11:15:28.120Z,2023-05-06T11:15:31Z,4253745561,56,Back,4253745565,141,84.5,4253745563,140,15.1,4253745569,213,3.7,4253745567,212,17.7,,,,,,,,,,b9q7re294ul5aq3jxch5oomol,K. Nagasawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241769,516,1,2,55,16,18c8ibslzapz40lfb8y5vygcs,1,15.1,84.5,2023-05-06T11:15:30.920Z,2023-05-06T11:15:33Z,4253745691,213,4.1,4253745685,140,3.6,4253745687,141,60.6,4253745689,212,20.2,4253745683,56,Back,,,,,,,,,,96c2ojt4sgo4gfxs7vt1qfxed,Y. Maruyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241805,517,1,2,55,19,18c8ibslzapz40lfb8y5vygcs,1,3.6,60.6,2023-05-06T11:15:33.527Z,2023-05-06T11:15:36Z,4253745915,157,,4253745923,212,37.8,4253745927,1,,4253745921,141,70.3,4253745917,56,Back,4253745925,213,0.2,4253745919,140,39.0,,,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241825,518,1,2,55,21,18c8ibslzapz40lfb8y5vygcs,1,39,70.3,2023-05-06T11:15:36.392Z,2023-05-06T11:15:39Z,4253746061,140,42.5,4253746065,212,4.7,4253746059,56,Back,4253746063,141,74.5,4253746067,213,0.7,,,,,,,,,,3g0uy8yhevhod17kgrtho63th,N. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241835,519,61,2,55,24,18c8ibslzapz40lfb8y5vygcs,1,48.2,74.4,2023-05-06T11:15:39.354Z,2023-05-06T11:15:39Z,4253746103,56,Back,,,,,,,,,,,,,,,,,,,,,,b9q7re294ul5aq3jxch5oomol,K. Nagasawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241855,520,1,2,55,26,18c8ibslzapz40lfb8y5vygcs,0,59,71.1,2023-05-06T11:15:40.632Z,2023-05-06T11:15:41Z,4253746183,141,72.0,4253746175,155,,4253746187,213,0.0,4253746181,140,73.4,4253746177,56,Center,4253746185,212,15.1,,,,,,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241879,506,1,2,55,28,92br3632xgmc25jvr0jesfvl6,1,29.7,31.8,2023-05-06T11:15:42.648Z,2023-05-06T11:15:44Z,4253746251,212,11.8,4253746253,213,4.9,4253746245,56,Back,4253746243,3,,4253746249,141,14.6,4253746247,140,31.3,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241881,507,49,2,55,29,92br3632xgmc25jvr0jesfvl6,1,31.3,14.6,2023-05-06T11:15:44.041Z,2023-05-06T11:15:44Z,,,,,,,,,,,,,,,,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241929,508,1,2,55,32,92br3632xgmc25jvr0jesfvl6,1,37.3,7.3,2023-05-06T11:15:47.017Z,2023-05-06T11:15:49Z,4253746531,155,,4253746541,213,1.1,4253746535,140,54.2,4253746539,212,42.6,4253746533,56,Center,4253746537,141,64.3,4253746543,1,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241977,509,1,2,55,34,92br3632xgmc25jvr0jesfvl6,1,54.2,64.3,2023-05-06T11:15:48.664Z,2023-05-06T11:15:52Z,4253746797,212,6.9,4253746799,213,3.8,4253746793,140,49.0,4253746791,56,Back,4253746789,3,,4253746795,141,58.2,,,,,,,2kcise3j2ab8hq0n2vgf391wp,R. Meshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544241989,510,61,2,55,38,92br3632xgmc25jvr0jesfvl6,0,49,58.2,2023-05-06T11:15:52.551Z,2023-05-06T11:15:53Z,4253746851,56,Back,,,,,,,,,,,,,,,,,,,,,,crs9cbmof39x40h175yi7naol,H. Ishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544242015,521,4,2,55,40,18c8ibslzapz40lfb8y5vygcs,1,47,37,2023-05-06T11:15:54.822Z,2023-05-06T11:15:56Z,4253747109,233,511,4253747045,286,,4253747043,265,,4253747037,13,,4253747039,56,Back,4253747041,152,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544242019,511,4,2,55,40,92br3632xgmc25jvr0jesfvl6,0,53,63,2023-05-06T11:15:54.823Z,2023-05-06T11:15:57Z,4253747073,265,,4253747071,152,,4253747167,233,521,4253747069,56,Center,4253747067,13,,4253747075,285,,,,,,,,crs9cbmof39x40h175yi7naol,H. Ishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544242079,512,17,2,55,44,92br3632xgmc25jvr0jesfvl6,1,0,0,2023-05-06T11:15:59Z,2023-05-06T11:16:01Z,4253747433,31,,4253747439,13,243,4253747437,392,,,,,,,,,,,,,,,,,crs9cbmof39x40h175yi7naol,H. Ishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544242345,522,1,2,56,8,18c8ibslzapz40lfb8y5vygcs,1,46.4,33.7,2023-05-06T11:16:23.176Z,2023-05-06T11:16:25Z,4253748919,213,0.1,4253748901,152,,4253748913,212,16.0,4253748909,141,36.3,4253748903,56,Center,4253748905,140,61.5,4253748899,5,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544242355,523,1,2,56,10,18c8ibslzapz40lfb8y5vygcs,1,61.5,36.3,2023-05-06T11:16:24.807Z,2023-05-06T11:16:25Z,4253748975,140,46.7,4253748977,141,34.5,4253748981,213,3.2,4253748979,212,15.6,4253748973,56,Back,,,,,,,,,,b9q7re294ul5aq3jxch5oomol,K. Nagasawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544242365,524,1,2,56,11,18c8ibslzapz40lfb8y5vygcs,1,46.7,34.5,2023-05-06T11:16:25.752Z,2023-05-06T11:16:26Z,4253749035,212,12.1,4253749029,56,Center,4253749031,140,58.2,4253749037,213,0.1,4253749033,141,36.3,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544242385,525,1,2,56,11,18c8ibslzapz40lfb8y5vygcs,1,58.2,36.3,2023-05-06T11:16:26.295Z,2023-05-06T11:16:29Z,4253749203,212,13.8,4253749199,140,45.1,4253749201,141,34.2,4253749205,213,3.2,4253749197,56,Back,,,,,,,,,,b9q7re294ul5aq3jxch5oomol,K. Nagasawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544242425,526,1,2,56,14,18c8ibslzapz40lfb8y5vygcs,1,48.1,33,2023-05-06T11:16:29.224Z,2023-05-06T11:16:32Z,4253749421,141,33.3,4253749417,140,64.0,4253749425,212,16.7,4253749415,56,Center,4253749429,213,0.0,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544242449,527,1,2,56,17,18c8ibslzapz40lfb8y5vygcs,1,70.2,24.6,2023-05-06T11:16:32.359Z,2023-05-06T11:16:35Z,4253749553,56,Right,4253749559,212,19.2,4253749561,213,5.7,4253749557,141,8.6,4253749555,140,85.3,,,,,,,,,,b9q7re294ul5aq3jxch5oomol,K. Nagasawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544242455,528,1,2,56,20,18c8ibslzapz40lfb8y5vygcs,0,87.2,7.4,2023-05-06T11:16:35.032Z,2023-05-11T15:17:08Z,4253749595,140,88.4,4253749589,2,,4253749603,213,1.2,4253749591,155,,4268514279,138,,4253749597,141,12.2,4268514257,20,,4268514335,224,,8u07m36pydqgg68citu7pilii,R. Morishita,4253749599,212,4253749593,56,,,,,,,,,,,,,,3.5,Right,,,,,,,,,,,,,,,
