id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/16/value,assist
2540470113,211,1,1,24,47,18c8ibslzapz40lfb8y5vygcs,0,91.4,70.8,2023-04-29T06:28:41.665Z,2023-04-29T06:28:42Z,4233658835,56,Center,4233658839,141,43.9,4233658843,213,5.0,4233658841,212,19.0,4233658837,140,96.4,,,,,,,,,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470197,233,8,1,24,48,2cwez3hk2i75ope3qyu54cqh1,1,2.6,47.6,2023-04-29T06:28:43.029Z,2023-05-03T14:17:27Z,4247010701,14,,4233659291,56,Back,4247010673,385,,,,,,,,,,,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470185,212,1,1,24,59,18c8ibslzapz40lfb8y5vygcs,0,89.3,26.4,2023-04-29T06:28:53.598Z,2023-04-29T06:28:55Z,4233659235,140,94.0,4233659239,212,8.0,4233659241,213,5.4,4233659237,141,17.1,4233659233,56,Right,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470201,234,49,1,25,1,2cwez3hk2i75ope3qyu54cqh1,1,6.6,89,2023-04-29T06:28:55.987Z,2023-04-29T06:28:56Z,,,,,,,,,,,,,,,,,,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470205,235,1,1,25,2,2cwez3hk2i75ope3qyu54cqh1,0,5.4,92,2023-04-29T06:28:57.300Z,2023-04-29T06:28:58Z,4233659395,1,,4233659439,286,,4233659391,212,1.5,4233659393,213,0,4233659389,141,92.0,4233659383,157,,4233659435,233,213,4233659387,140,6.8,7q6m9kh79u477neouw0z7xt5h,Élber,4233659433,236,,,4233659385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470211,213,74,1,25,2,18c8ibslzapz40lfb8y5vygcs,1,94.1,4.9,2023-04-29T06:28:57.301Z,2023-04-29T06:55:50Z,4233659459,233,235,4233659423,285,,4233659421,56,Right,,,,,,,,,,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470233,214,5,1,25,6,18c8ibslzapz40lfb8y5vygcs,0,101,21.6,2023-04-29T06:29:01.299Z,2023-04-29T06:52:54Z,4233659531,56,Center,4233659533,346,,4233659603,233,236,,,,,,,,,,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470231,236,5,1,25,6,2cwez3hk2i75ope3qyu54cqh1,1,-1,78.4,2023-04-29T06:29:01.299Z,2023-04-29T06:29:02Z,4233659549,233,214,4233659527,56,Back,4233659529,346,,,,,,,,,,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470381,237,1,1,25,33,2cwez3hk2i75ope3qyu54cqh1,1,4.2,57.5,2023-04-29T06:29:27.619Z,2023-05-03T14:17:54Z,4233660387,74,,4233660381,213,0.4,4233660383,1,,4233660379,212,60.7,4233660369,124,,4233660377,141,92.0,4233660371,155,,4233660373,56,Left,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,4247011143,189,,,4233660375,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470385,238,44,1,25,36,2cwez3hk2i75ope3qyu54cqh1,1,56.2,93.5,2023-04-29T06:29:31.011Z,2023-04-29T06:29:32Z,4233660459,233,215,4233660405,286,,4233660401,56,Left,,,,,,,,,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470395,215,44,1,25,36,18c8ibslzapz40lfb8y5vygcs,0,43.8,6.5,2023-04-29T06:29:31.012Z,2023-04-29T06:29:33Z,4233660445,56,Back,4233660463,233,238,4233660447,285,,,,,,,,,,,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470389,239,61,1,25,36,2cwez3hk2i75ope3qyu54cqh1,0,57.5,92,2023-04-29T06:29:31.396Z,2023-04-29T06:29:31Z,4233660425,56,Left,,,,,,,,,,,,,,,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470399,216,5,1,25,38,18c8ibslzapz40lfb8y5vygcs,1,35.4,-1.6,2023-04-29T06:29:33.192Z,2023-04-29T06:29:34Z,4233660513,233,240,4233660491,56,Back,4233660493,347,,,,,,,,,,,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470403,240,5,1,25,38,2cwez3hk2i75ope3qyu54cqh1,0,64.6,101.6,2023-04-29T06:29:33.192Z,2023-04-29T06:52:55Z,4233660527,233,216,4233660505,56,Left,4233660507,347,,,,,,,,,,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470457,217,1,1,25,43,18c8ibslzapz40lfb8y5vygcs,1,37.5,0,2023-04-29T06:29:38.128Z,2023-05-03T14:18:37Z,4233660769,107,,4233660777,141,14.0,4233660771,56,Back,4233660775,140,22.4,4233660781,213,2.5,4233660779,212,19.2,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470481,218,1,1,25,47,18c8ibslzapz40lfb8y5vygcs,1,27.5,8.8,2023-04-29T06:29:42.349Z,2023-04-29T06:29:47Z,4233660895,155,,4233660905,213,0.3,4233660897,56,Center,4233660901,141,31.6,4233660903,212,50.1,4233660907,1,,4233660899,140,72.9,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470493,219,1,1,25,53,18c8ibslzapz40lfb8y5vygcs,1,75.2,33.7,2023-04-29T06:29:47.780Z,2023-05-03T14:19:02Z,4233660955,213,1.9,4233660947,56,Center,4233660953,212,7.9,4233660951,141,44.8,4233661545,210,13,4233660949,140,72.9,,,,,,,3g0uy8yhevhod17kgrtho63th,N. Sakai,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470497,220,13,1,25,55,18c8ibslzapz40lfb8y5vygcs,1,74.1,48.9,2023-04-29T06:29:49.584Z,2023-05-03T14:19:02Z,4233661565,215,,4233661567,230,98.6,4233661551,72,,4233661569,231,51.6,4233661553,77,,4233660967,18,,4233660965,22,,4233661563,103,88.9,1enckn6zmewa3nupsm95mgkb9,Mateus,4233661561,102,57.1,,4233661557,55,219,4233661555,29,4233660969,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2540470507,221,5,1,25,56,18c8ibslzapz40lfb8y5vygcs,0,101.4,58.8,2023-04-29T06:29:51.030Z,2023-04-29T06:52:55Z,4233661029,56,Center,4233661041,233,241,4233661031,346,,,,,,,,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470501,241,5,1,25,56,2cwez3hk2i75ope3qyu54cqh1,1,-1.4,41.2,2023-04-29T06:29:51.030Z,2023-04-29T06:29:51Z,4233661033,233,221,4233660995,56,Back,4233660997,346,,,,,,,,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470611,242,1,1,26,14,2cwez3hk2i75ope3qyu54cqh1,0,3,46.2,2023-04-29T06:30:09.380Z,2023-04-29T06:30:31Z,4233661527,56,Back,4233661523,124,,4233661539,74,,4233661525,155,,4233661537,1,,4233661533,212,46.6,4233661531,141,33.8,4233661529,140,46.6,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,4233661535,213,6.1,,4233661599,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470717,223,61,1,26,16,18c8ibslzapz40lfb8y5vygcs,1,38.3,74.1,2023-04-29T06:30:10.604Z,2023-04-29T06:30:31Z,4233662199,189,,4233662147,56,Back,,,,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470633,222,4,1,26,18,18c8ibslzapz40lfb8y5vygcs,1,53.6,87,2023-04-29T06:30:13.418Z,2023-05-03T14:19:29Z,4233661689,56,Left,4233661691,152,,4233661695,286,,4247012825,294,,4233661797,233,243,4233661687,13,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470649,243,4,1,26,18,2cwez3hk2i75ope3qyu54cqh1,0,46.4,13,2023-04-29T06:30:13.419Z,2023-05-03T14:19:31Z,4247012883,294,,4233661805,233,222,4233661757,56,Back,4233661763,285,,4233661759,152,,4233661755,13,,,,,,,,645fzooyxtlnw2fy87tys8cet,K. Matsubara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470867,224,1,1,27,9,18c8ibslzapz40lfb8y5vygcs,0,61.6,85,2023-04-29T06:31:03.563Z,2023-04-29T06:31:04Z,4233662987,152,,4233662983,5,,4233662999,1,,4233662985,155,,4233662995,212,47.6,4233662993,141,27.6,4233662997,213,5.3,4233662991,140,87.6,1enckn6zmewa3nupsm95mgkb9,Mateus,4233662989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470897,244,12,1,27,10,2cwez3hk2i75ope3qyu54cqh1,1,13.3,73.3,2023-04-29T06:31:05.396Z,2023-04-29T06:31:09Z,4233663127,56,Back,4233663133,212,11.8,4233663131,141,73.2,4233663129,140,24.5,4233663135,213,6.3,,,,,,,,,,acr0ml1scc6iyvg8yzk8s9rs9,K. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470885,225,1,1,27,11,18c8ibslzapz40lfb8y5vygcs,0,75.4,23.7,2023-04-29T06:31:06.183Z,2023-05-03T14:19:47Z,4233663083,140,84.9,4233663081,56,Center,4233663087,212,19.0,4233663085,141,47.5,4233663079,155,,4247013223,20,,4247013221,224,,4233663077,2,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,4233663089,213,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470929,245,12,1,27,14,2cwez3hk2i75ope3qyu54cqh1,1,12.8,41.6,2023-04-29T06:31:08.933Z,2023-04-29T06:31:17Z,4233663327,212,43.2,4233663323,140,42.8,4233663321,56,Back,4233663329,213,0.8,4233663325,141,85.1,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470927,226,1,1,27,18,18c8ibslzapz40lfb8y5vygcs,0,55.2,6.8,2023-04-29T06:31:12.828Z,2023-04-29T06:31:15Z,4233663307,213,0.4,4233663303,141,26.2,4233663301,140,84.7,4233663305,212,33.7,4233663299,56,Center,4233663297,157,,4233663309,1,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471015,246,12,1,27,22,2cwez3hk2i75ope3qyu54cqh1,1,15.2,72,2023-04-29T06:31:17.109Z,2023-04-29T06:31:34Z,4233663785,141,95.6,4233663789,213,1.4,4233663787,212,16.3,4233663783,140,18.0,4233663781,56,Back,,,,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470953,227,1,1,27,24,18c8ibslzapz40lfb8y5vygcs,1,85.1,5.3,2023-04-29T06:31:18.723Z,2023-04-29T06:31:20Z,4233663445,212,13.7,4233663439,56,Right,4233663447,213,3.2,4233663443,141,4.7,4233663441,140,72.1,,,,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470963,228,1,1,27,26,18c8ibslzapz40lfb8y5vygcs,1,71.1,5.8,2023-04-29T06:31:20.714Z,2023-04-29T06:31:23Z,4233663485,56,Right,4233663487,140,72.3,4233663491,212,10.4,4233663493,213,1.4,4233663489,141,21.0,,,,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470977,229,1,1,27,29,18c8ibslzapz40lfb8y5vygcs,1,72.6,15.3,2023-04-29T06:31:23.553Z,2023-04-29T06:31:26Z,4233663565,141,3.5,4233663567,212,11.4,4233663561,56,Right,4233663563,140,80.3,4233663569,213,5.5,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540470995,230,1,1,27,32,18c8ibslzapz40lfb8y5vygcs,1,82.7,4.6,2023-04-29T06:31:26.569Z,2023-04-29T06:31:30Z,4233663679,141,20.7,4233663683,213,0.6,4233663681,212,19.1,4233663675,56,Right,4233663677,140,97.6,,,,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471009,231,1,1,27,35,18c8ibslzapz40lfb8y5vygcs,0,97.6,20.7,2023-04-29T06:31:30.228Z,2023-05-03T14:20:17Z,4233663735,2,,4247013819,20,,4233663737,155,,4233663749,1,,4233663747,213,1.8,4233663741,140,90.3,4233663743,141,82.7,4233663739,56,Left,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,4247013817,224,,,4233663745,212,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471887,244,45,1,27,40,18c8ibslzapz40lfb8y5vygcs,0,90,82.4,2023-04-29T06:31:34.756Z,2023-05-03T17:12:53Z,4247398001,233,247,4233669649,56,Left,4247014205,286,,,,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471019,247,3,1,27,40,2cwez3hk2i75ope3qyu54cqh1,1,10,17.6,2023-04-29T06:31:34.756Z,2023-05-03T17:12:52Z,4247014145,285,,4247397977,233,244,4233663795,56,Back,4247014251,465,,,,,,,,,,,,,,645fzooyxtlnw2fy87tys8cet,K. Matsubara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471023,248,49,1,27,41,2cwez3hk2i75ope3qyu54cqh1,1,11.5,16.2,2023-04-29T06:31:35.476Z,2023-04-29T06:35:04Z,,,,,,,,,,,,,,,,,,,,,,,,,645fzooyxtlnw2fy87tys8cet,K. Matsubara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471033,249,1,1,27,41,2cwez3hk2i75ope3qyu54cqh1,1,11.5,16.2,2023-04-29T06:31:35.971Z,2023-04-29T06:35:05Z,4233663849,140,29.2,4233663855,213,6.1,4233663853,212,18.8,4233663851,141,12.0,4233663847,56,Back,,,,,,,,,,645fzooyxtlnw2fy87tys8cet,K. Matsubara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471043,250,1,1,27,45,2cwez3hk2i75ope3qyu54cqh1,1,34.3,12.3,2023-04-29T06:31:39.860Z,2023-04-29T06:35:15Z,4233663921,212,10.4,4233663923,213,1.8,4233663917,140,31.6,4233663919,141,27.0,4233663915,56,Back,,,,,,,,,,585zyri5hq2bu4j8kmjhnxi39,K. Mizunuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471051,251,1,1,27,47,2cwez3hk2i75ope3qyu54cqh1,1,41.2,36,2023-04-29T06:31:42.419Z,2023-04-29T06:35:57Z,4233663961,141,55.2,4233663963,212,13.3,4233663959,140,43.8,4233663965,213,1.4,4233663957,56,Back,,,,,,,,,,crytuzcclp9vswqsnwwkvubit,T. Kida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471057,252,1,1,27,49,2cwez3hk2i75ope3qyu54cqh1,0,45.3,56.9,2023-04-29T06:31:43.988Z,2023-04-29T06:35:59Z,4233664009,140,59.2,4233664013,212,17.5,4233664011,141,71.2,4233664015,213,0.6,4233664007,56,Center,,,,,,,,,,acr0ml1scc6iyvg8yzk8s9rs9,K. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471075,232,8,1,27,52,18c8ibslzapz40lfb8y5vygcs,1,46.3,24.1,2023-04-29T06:31:46.688Z,2023-05-03T14:20:58Z,4247014509,385,,4233664071,56,Back,,,,,,,,,,,,,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471097,233,45,1,27,54,18c8ibslzapz40lfb8y5vygcs,0,37.8,20.2,2023-04-29T06:31:49.076Z,2023-04-29T06:36:55Z,4233664173,285,,4233664171,56,Back,4233664239,233,253,,,,,,,,,,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471111,253,3,1,27,54,2cwez3hk2i75ope3qyu54cqh1,1,62.2,79.8,2023-04-29T06:31:49.076Z,2023-05-03T14:21:05Z,4247014587,464,,4233664227,56,Left,4233664235,233,233,4233664229,286,,,,,,,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471271,236,45,1,27,57,18c8ibslzapz40lfb8y5vygcs,0,33.2,28.2,2023-04-29T06:31:52.020Z,2023-04-29T06:32:21Z,4233665271,233,254,4233665181,56,Back,4233665183,285,,,,,,,,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471117,254,3,1,27,57,2cwez3hk2i75ope3qyu54cqh1,1,66.8,71.8,2023-04-29T06:31:52.020Z,2023-05-03T14:21:17Z,4233664279,286,,4233664277,56,Center,4247014801,464,,4233665267,233,236,,,,,,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471145,255,1,1,27,59,2cwez3hk2i75ope3qyu54cqh1,1,70.7,66.1,2023-04-29T06:31:53.524Z,2023-05-03T14:21:30Z,4233664417,56,Center,4233664707,210,15,4233664421,141,56.4,4233664423,212,8.1,4233664425,213,5.3,4233664419,140,75.1,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471147,256,15,1,28,1,2cwez3hk2i75ope3qyu54cqh1,1,85.9,58.8,2023-04-29T06:31:55.811Z,2023-05-03T14:21:30Z,4233664747,233,235,4233664721,80,,4233664723,29,,4233664735,146,98.0,4233664431,22,,4233664737,147,51.1,4233664725,55,255,4233675461,17,,b3mo6ycp38zd2ecbzxoc8en6d,Marcos Júnior,4233664561,72,,,4233664729,102,47.4,4233664435,56,4233664731,103,5.7,4233664733,215,,,,,,,,,,,,,,,,,,,Center,,
2540471169,235,10,1,28,1,18c8ibslzapz40lfb8y5vygcs,1,4,47.1,2023-04-29T06:31:55.911Z,2023-05-03T14:21:33Z,4247015147,376,,4233664575,56,Back,4233664573,182,,4233664595,233,256,4233664571,179,,4233664569,177,,,,,,,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471161,234,52,1,28,2,18c8ibslzapz40lfb8y5vygcs,1,2.8,50.3,2023-04-29T06:31:56.661Z,2023-05-03T14:21:37Z,4247015217,376,,,,,,,,,,,,,,,,,,,,,,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471449,237,27,1,28,55,18c8ibslzapz40lfb8y5vygcs,1,0,0,2023-04-29T06:32:49.910Z,2023-04-29T06:40:02Z,4233666259,189,,4233679387,41,Injury,4233679389,53,1enckn6zmewa3nupsm95mgkb9,4233666043,233,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471429,257,27,1,28,55,2cwez3hk2i75ope3qyu54cqh1,1,0,0,2023-04-29T06:32:49.910Z,2023-04-29T06:38:43Z,4233666035,233,237,4233666275,189,,4233676861,41,Injury,4233676863,53,gdz8r5nsoq3gt8ujug4cv0mh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471541,238,28,1,29,20,18c8ibslzapz40lfb8y5vygcs,1,0,0,2023-04-29T06:33:14.460Z,2023-04-29T06:33:15Z,4233666481,233,258,4233666467,55,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471539,258,28,1,29,20,2cwez3hk2i75ope3qyu54cqh1,1,0,0,2023-04-29T06:33:14.460Z,2023-04-29T06:36:11Z,4233666475,233,238,4233666459,55,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471553,259,68,1,29,21,2cwez3hk2i75ope3qyu54cqh1,0,0,0,2023-04-29T06:33:16.135Z,2023-04-29T06:37:15Z,4233674147,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471561,239,68,1,29,22,18c8ibslzapz40lfb8y5vygcs,1,0,0,2023-04-29T06:33:17.143Z,2023-04-29T06:37:17Z,4233674199,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471625,240,1,1,29,28,18c8ibslzapz40lfb8y5vygcs,0,20.1,32.7,2023-04-29T06:33:23.280Z,2023-05-03T14:23:25Z,4233666965,1,,4233666961,212,48.0,4233666963,213,5.8,4233666959,141,1.7,4233666953,155,,4233666957,140,61.2,4233666955,56,Right,,,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471637,260,44,1,29,29,2cwez3hk2i75ope3qyu54cqh1,1,37.6,96.2,2023-04-29T06:33:24.402Z,2023-05-03T14:23:43Z,4233667025,56,Back,4233667483,233,241,4233667027,285,,,,,,,,,,,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471631,241,44,1,29,29,18c8ibslzapz40lfb8y5vygcs,0,62.4,3.8,2023-04-29T06:33:24.403Z,2023-05-03T14:23:44Z,4233667479,233,260,4233666999,286,,4233666997,56,Right,,,,,,,,,,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542989089,983,1,1,29,30,2cwez3hk2i75ope3qyu54cqh1,0,32.1,95.1,2023-04-29T06:33:25.403Z,2023-05-03T14:23:54Z,4247017429,140,37.6,4247017435,213,6.2,4247017431,141,94.2,4247017433,212,5.8,4247017425,3,,4247017427,56,Back,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542989103,716,61,1,29,31,18c8ibslzapz40lfb8y5vygcs,1,62.4,5.8,2023-04-29T06:33:26.403Z,2023-05-03T14:24:07Z,4247017593,56,Right,,,,,,,,,,,,,,,,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471677,263,1,1,29,32,2cwez3hk2i75ope3qyu54cqh1,1,38.7,87.4,2023-04-29T06:33:27.021Z,2023-04-29T06:41:05Z,4233667185,1,,4233667179,141,46.6,4233667181,212,32.6,4233667183,213,5.3,4233667175,56,Center,4233667173,155,,4233667177,140,55.0,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471635,242,43,1,29,32,18c8ibslzapz40lfb8y5vygcs,1,0,0,2023-04-29T06:33:27.351Z,2023-04-29T06:41:00Z,4233667021,213,1.1,4233681585,144,1,4233667019,212,3.9,4233667017,141,6.7,4233667011,3,0,4233667013,56,Right,4233667015,140,63.0,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471639,261,43,1,29,33,2cwez3hk2i75ope3qyu54cqh1,1,0,0,2023-04-29T06:33:27.902Z,2023-04-29T06:33:38Z,4233667029,56,Back,4233667355,144,61,,,,,,,,,,,,,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471649,262,49,1,29,39,2cwez3hk2i75ope3qyu54cqh1,1,38.7,87.4,2023-04-29T06:33:33.477Z,2023-04-29T06:34:56Z,,,,,,,,,,,,,,,,,,,,,,,,,8dxp5caa7cl7yqamst9tpxej9,Anderson Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471685,264,1,1,29,40,2cwez3hk2i75ope3qyu54cqh1,1,54,43.9,2023-04-29T06:33:34.501Z,2023-04-29T06:33:35Z,4233667205,140,59.3,4233667203,56,Center,4233667207,141,49.6,4233667211,213,0.6,4233667209,212,6.8,,,,,,,,,,8dxp5caa7cl7yqamst9tpxej9,Anderson Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540471697,265,1,1,29,41,2cwez3hk2i75ope3qyu54cqh1,1,59.3,49.6,2023-04-29T06:33:35.476Z,2023-04-29T06:33:36Z,4233667287,56,Center,4233667295,213,3.6,4233667289,140,54.7,4233667293,212,5.4,4233667291,141,46.0,,,,,,,,,,crytuzcclp9vswqsnwwkvubit,T. Kida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
