id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2533417257,356,6,1,43,21,9s2g5k3dlmfii452t8edaeozh,0,8.6,6.2,2023-04-15T07:47:05.318Z,2023-04-20T12:34:10Z,4189220961,56,Back,4189221031,233,399,4189220963,73,,,,,,,,,,,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533417267,399,6,1,43,21,bbt5nqwufsne7r0zfa6pvpmfa,1,91.4,93.8,2023-04-15T07:47:05.318Z,2023-04-15T07:47:16Z,4189220989,56,Left,4189220991,73,,4189221015,233,356,,,,,,,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533417475,400,1,1,43,55,bbt5nqwufsne7r0zfa6pvpmfa,0,99.5,99.5,2023-04-15T07:47:40.157Z,2023-04-20T12:34:13Z,4189222139,212,34.5,4189222141,213,4.6,4189222133,56,Center,4189222125,2,,4189222137,141,49.3,4189222131,224,,4189222143,1,,4204226567,72,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,4189222127,6,4189222135,140,4189222129,155,,,,,,,,,,,,,,,,,,,,94.7,,,,,,,,,,,,
2533417495,358,12,1,43,58,9s2g5k3dlmfii452t8edaeozh,1,5.7,53.4,2023-04-15T07:47:42.806Z,2023-04-15T07:47:45Z,4189222247,140,27.8,4189222249,141,54.8,4189222259,15,,4189222253,213,0.0,4189222251,212,23.2,4189222245,56,Back,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533417513,401,1,1,44,0,bbt5nqwufsne7r0zfa6pvpmfa,1,70.4,46.4,2023-04-15T07:47:45.197Z,2023-04-15T07:47:48Z,4189222305,56,Left,4189222311,212,27.2,4189222313,213,1.3,4189222303,3,,4189222309,141,85.3,4189222307,140,76.4,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533417523,402,1,1,44,4,bbt5nqwufsne7r0zfa6pvpmfa,1,75.4,89.1,2023-04-15T07:47:48.220Z,2023-04-15T07:47:49Z,4189222367,56,Left,4189222369,140,77.7,4189222375,213,1.1,4189222373,212,5.2,4189222371,141,95.9,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533417547,403,1,1,44,5,bbt5nqwufsne7r0zfa6pvpmfa,1,77.7,95.9,2023-04-15T07:47:49.596Z,2023-04-15T07:47:52Z,4189222489,140,91.6,4189222487,56,Left,4189222491,141,86.2,4189222495,213,5.9,4189222493,212,16.0,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533417571,404,1,1,44,7,bbt5nqwufsne7r0zfa6pvpmfa,0,92.2,85.9,2023-04-15T07:47:51.933Z,2023-04-20T12:34:34Z,4189222581,141,43.4,4189222575,155,,4189222583,212,28.9,4204227245,224,,4204227247,72,,4189222585,213,4.7,4189222577,56,Center,4189222573,2,,196dypy60x08uuc7cltabdcr9,K. Yuruki,4189222579,140,,,,,,,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533417573,359,44,1,44,10,9s2g5k3dlmfii452t8edaeozh,1,7.8,59.4,2023-04-15T07:47:54.619Z,2023-04-15T07:47:55Z,4189222589,56,Back,4189222591,285,,4189222643,233,405,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533417577,405,44,1,44,10,bbt5nqwufsne7r0zfa6pvpmfa,0,92.2,40.6,2023-04-15T07:47:54.620Z,2023-04-15T07:48:23Z,4189222701,233,359,4189222607,56,Center,4189222609,286,,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533417589,360,12,1,44,10,9s2g5k3dlmfii452t8edaeozh,1,7.8,62.1,2023-04-15T07:47:54.997Z,2023-04-15T07:47:56Z,4189222665,140,28.6,4189222671,213,0.4,4189222729,15,,4189222669,212,24.0,4189222663,56,Back,4189222667,141,76.6,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533417709,406,1,1,44,13,bbt5nqwufsne7r0zfa6pvpmfa,1,72.8,28.9,2023-04-15T07:47:57.949Z,2023-04-15T07:48:09Z,4189223223,140,93.6,4189223229,213,6.1,4189223227,212,22.2,4189223225,141,23.1,4189223221,56,Center,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536259909,897,3,1,44,24,bbt5nqwufsne7r0zfa6pvpmfa,0,88.7,9.5,2023-04-15T07:48:09.184Z,2023-04-20T12:35:14Z,4204228311,465,,4204228307,56,Right,4204228313,467,12lc6edtue24savqtmbkyu7rp,4204228309,286,,,,,,,,,,,,,,9z3v28ssd5e50tt745583obth,H. Ide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533417727,407,1,1,44,25,bbt5nqwufsne7r0zfa6pvpmfa,1,84.9,11.7,2023-04-15T07:48:09.692Z,2023-04-15T07:48:11Z,4189223309,56,Right,4189223319,213,3.2,4189223313,141,10.6,4189223311,140,74.6,4189223315,212,10.8,,,,,,,,,,9z3v28ssd5e50tt745583obth,H. Ide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533417763,408,1,1,44,27,bbt5nqwufsne7r0zfa6pvpmfa,1,74.6,11.4,2023-04-15T07:48:11.709Z,2023-04-15T07:48:14Z,4189223469,140,75.2,4189223479,212,14.3,4189223473,141,32.4,4189223467,56,Center,4189223487,213,1.5,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533417789,409,1,1,44,30,bbt5nqwufsne7r0zfa6pvpmfa,0,75.2,32.4,2023-04-15T07:48:14.573Z,2023-04-15T07:48:39Z,4189223605,1,,4189223591,155,,4189223599,141,100.0,4189223593,196,,4189223597,140,85.7,4189223595,56,Left,4189223601,212,48.5,4189223603,213,1.3,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533417833,361,5,1,44,33,9s2g5k3dlmfii452t8edaeozh,1,16.2,-2,2023-04-15T07:48:17.441Z,2023-04-15T07:50:19Z,4189223857,347,,4189223887,233,410,4189223855,56,Back,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533417797,410,5,1,44,33,bbt5nqwufsne7r0zfa6pvpmfa,0,83.8,102,2023-04-15T07:48:17.441Z,2023-04-15T07:48:22Z,4189223621,56,Left,4189223901,233,361,4189223623,347,,,,,,,,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533417925,362,1,1,44,46,9s2g5k3dlmfii452t8edaeozh,1,23,0,2023-04-15T07:48:30.421Z,2023-04-15T07:48:33Z,4189224263,212,14.6,4189224257,56,Back,4189224259,140,9.9,4189224261,141,5.2,4189224255,107,,4189224265,213,2.8,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533417939,363,1,1,44,48,9s2g5k3dlmfii452t8edaeozh,0,10.9,5,2023-04-15T07:48:33.159Z,2023-04-20T12:35:34Z,4189224327,212,26.8,4189224329,213,0.3,4189224323,140,35.2,4189224321,56,Back,4189224331,1,,4189224319,157,,4189224325,141,17.0,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533417933,411,8,1,44,50,bbt5nqwufsne7r0zfa6pvpmfa,1,58.3,74.2,2023-04-15T07:48:34.989Z,2023-04-20T12:35:40Z,4189224299,56,Center,4204229215,384,,,,,,,,,,,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533417969,364,1,1,44,52,9s2g5k3dlmfii452t8edaeozh,1,34.9,28.3,2023-04-15T07:48:37.062Z,2023-04-15T07:48:39Z,4189224495,141,46.6,4189224491,56,Back,4189224493,140,23.1,4189224499,213,2.4,4189224497,212,17.6,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533417989,365,1,1,44,55,9s2g5k3dlmfii452t8edaeozh,1,24.8,51.3,2023-04-15T07:48:39.254Z,2023-04-15T07:51:53Z,4189224585,141,93.5,4189224591,1,,4189224581,56,Back,4189224587,212,35.3,4189224589,213,0.9,4189224583,140,44.4,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418007,412,70,1,45,0,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-15T07:48:44.656Z,2023-04-15T07:48:50Z,4189224697,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418025,366,1,1,45,0,9s2g5k3dlmfii452t8edaeozh,1,47.8,82.7,2023-04-15T07:48:45.062Z,2023-04-15T07:48:49Z,4189224763,212,21.8,4189224759,140,45.0,4189224757,56,Back,4189224761,141,51.0,4189224765,213,4.6,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418051,367,1,1,45,5,9s2g5k3dlmfii452t8edaeozh,1,46.7,54.8,2023-04-15T07:48:49.829Z,2023-04-15T07:48:54Z,4189224873,141,70.5,4189224877,213,2.4,4189224871,140,36.3,4189224869,56,Back,4189224875,212,15.3,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418053,368,4,1,45,9,9s2g5k3dlmfii452t8edaeozh,1,38,75.7,2023-04-15T07:48:53.398Z,2023-04-15T07:48:57Z,4189224885,56,Back,4189225067,233,413,4189224881,13,,4189224887,152,,4189224889,286,,4189224883,295,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418081,413,4,1,45,9,bbt5nqwufsne7r0zfa6pvpmfa,0,62,24.3,2023-04-15T07:48:53.399Z,2023-04-15T07:48:58Z,4189225033,295,,4189225039,285,,4189225037,152,,4189225035,56,Center,4189225079,233,368,4189225031,13,,,,,,,,9z3v28ssd5e50tt745583obth,H. Ide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418255,369,1,1,45,33,9s2g5k3dlmfii452t8edaeozh,1,39.3,86.2,2023-04-15T07:49:17.255Z,2023-04-15T07:49:26Z,4189225827,1,,4189225815,152,,4189225821,141,5.0,4189225813,196,,4189225809,5,,4189225823,212,67.8,4189225811,155,,4189225817,56,Right,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,4189225819,140,4189225825,213,,,,,76.8,,,,,,,,,,,,,,,,,5.3,,,,,,,,,,,,
2533418257,370,43,1,45,41,9s2g5k3dlmfii452t8edaeozh,1,0,0,2023-04-15T07:49:25.724Z,2023-04-20T12:36:47Z,4189225831,56,Right,4204231687,144,3,4189225833,286,0,,,,,,,,,,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418251,414,43,1,45,41,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-15T07:49:25.725Z,2023-04-20T12:36:46Z,4204231645,144,7,4189225835,233,370,4189225797,285,0,4189225795,56,Back,,,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418277,371,1,1,45,43,9s2g5k3dlmfii452t8edaeozh,1,80.7,3.7,2023-04-15T07:49:27.254Z,2023-04-15T07:49:30Z,4189225919,141,11.1,4189225921,212,8.1,4189225917,140,74.6,4189225923,213,2.5,4189225915,56,Right,,,,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418283,372,3,1,45,45,9s2g5k3dlmfii452t8edaeozh,1,67.7,19.4,2023-04-15T07:49:29.245Z,2023-04-20T12:36:59Z,4189225959,286,,4189225957,56,Right,4189225973,233,415,4204232157,464,,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418271,415,45,1,45,45,bbt5nqwufsne7r0zfa6pvpmfa,0,32.3,80.6,2023-04-15T07:49:29.245Z,2023-04-15T07:49:31Z,4189225891,56,Back,4189225893,285,,4189225985,233,372,,,,,,,,,,,,,,,,9z3v28ssd5e50tt745583obth,H. Ide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418295,373,1,1,45,46,9s2g5k3dlmfii452t8edaeozh,0,70,11.9,2023-04-15T07:49:30.854Z,2023-04-15T07:49:32Z,4189226001,140,73.0,4189226005,212,5.7,4189225999,56,Right,4189226007,213,1.0,4189226003,141,18.8,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418293,416,61,1,45,47,bbt5nqwufsne7r0zfa6pvpmfa,1,24.3,79.9,2023-04-15T07:49:31.610Z,2023-04-15T07:49:31Z,4189225997,56,Back,,,,,,,,,,,,,,,,,,,,,,9z3v28ssd5e50tt745583obth,H. Ide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418315,374,1,1,45,48,9s2g5k3dlmfii452t8edaeozh,1,70.4,34.2,2023-04-15T07:49:32.310Z,2023-04-15T07:49:35Z,4189226121,213,4.2,4189226117,141,10.0,4189226119,212,19.1,4189226113,56,Right,4189226115,140,61.2,,,,,,,,,,wp6f6m1vhdtygyelx9nj74oa,R. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418323,375,1,1,45,51,9s2g5k3dlmfii452t8edaeozh,1,60.2,9.7,2023-04-15T07:49:35.366Z,2023-04-15T07:49:36Z,4189226161,213,0.4,4189226155,140,69.8,4189226157,141,15.5,4189226159,212,10.8,4189226153,56,Right,,,,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418331,376,1,1,45,51,9s2g5k3dlmfii452t8edaeozh,1,69.8,15.5,2023-04-15T07:49:36.166Z,2023-04-15T07:49:37Z,4189226191,140,61.9,4189226197,213,2.5,4189226193,141,23.7,4189226195,212,10.0,4189226189,56,Center,4189226205,156,,,,,,,,wp6f6m1vhdtygyelx9nj74oa,R. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418335,377,1,1,45,53,9s2g5k3dlmfii452t8edaeozh,0,62.4,25.2,2023-04-15T07:49:37.830Z,2023-04-15T07:49:38Z,4189226223,213,0.9,4189226215,56,Center,4189226219,141,40.7,4189226217,140,69.6,4189226221,212,13.0,,,,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418337,417,8,1,45,54,bbt5nqwufsne7r0zfa6pvpmfa,1,24.5,62.6,2023-04-15T07:49:38.540Z,2023-04-20T12:37:13Z,4189226225,56,Back,4204232747,384,,,,,,,,,,,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418347,418,49,1,45,55,bbt5nqwufsne7r0zfa6pvpmfa,1,33.4,60.3,2023-04-15T07:49:39.822Z,2023-04-15T07:49:39Z,,,,,,,,,,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418373,419,3,1,45,59,bbt5nqwufsne7r0zfa6pvpmfa,0,50.7,66.4,2023-04-15T07:49:43.437Z,2023-04-20T12:37:39Z,4204233715,464,,4189226375,286,,4189226373,56,Center,4189226401,233,378,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418375,378,7,1,45,59,9s2g5k3dlmfii452t8edaeozh,0,49.3,33.6,2023-04-15T07:49:43.438Z,2023-04-20T12:37:41Z,4204233781,383,,4189226383,285,,4189226381,56,Back,4189226397,233,419,,,,,,,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418431,420,1,1,46,3,bbt5nqwufsne7r0zfa6pvpmfa,1,55.3,86.5,2023-04-15T07:49:47.565Z,2023-04-15T07:49:52Z,4189226659,213,0.2,4189226653,140,83.3,4189226657,212,29.9,4189226651,56,Left,4189226655,141,94.8,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418477,421,1,1,46,8,bbt5nqwufsne7r0zfa6pvpmfa,1,85.7,91.7,2023-04-15T07:49:52.669Z,2023-04-20T12:38:15Z,4189227755,210,16,4189226861,141,45.2,4189226855,155,,4204234299,223,,4189226863,212,31.7,4189226867,213,4.8,4204234301,20,,4189226857,56,Center,c1bmg5i86q1qye115yyz4qvah,M. Saito,4189226859,140,4189226853,2,4189227759,22,,,88.3,4189227757,154,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2533418715,423,44,1,46,10,bbt5nqwufsne7r0zfa6pvpmfa,1,89.1,43.2,2023-04-15T07:49:54.357Z,2023-04-15T07:50:46Z,4189227867,56,Center,4189227869,286,,4189227883,233,379,,,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418485,379,44,1,46,10,9s2g5k3dlmfii452t8edaeozh,0,10.9,56.8,2023-04-15T07:49:54.358Z,2023-04-15T07:50:47Z,4189227895,233,423,4189226907,56,Back,4189226909,285,,,,,,,,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418489,422,16,1,46,10,bbt5nqwufsne7r0zfa6pvpmfa,1,88.9,46.2,2023-04-15T07:49:54.701Z,2023-04-20T12:38:16Z,4189227775,102,53.2,4189227021,375,46:09.777,4189227769,154,,4189227767,29,,4204234975,395,98.6,4189227011,15,,4189226929,22,,4189227017,374,2023-04-15 08:49:53.985,3bl0mhzv53z17qkbezviavg0l,Y. Muto,4189227015,328,4189227783,231,4189226931,17,,,,4204234977,396,50.4,4189226933,56,Center,4189227765,76,,4189227771,55,4189227777,103,8.2,4189227779,230,48.7,421,98.5,,,,,,,,,,
2533418919,380,30,1,46,55,9s2g5k3dlmfii452t8edaeozh,1,0,0,2023-04-15T07:50:39.991Z,2023-04-20T10:43:20Z,4189228865,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533418915,424,30,1,46,55,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-15T07:50:39.991Z,2023-04-20T10:43:26Z,4189228859,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533421763,383,32,2,45,0,9s2g5k3dlmfii452t8edaeozh,1,0,0,2023-04-15T08:05:09.009Z,2023-04-20T14:03:56Z,4189240861,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533421761,428,32,2,45,0,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-15T08:05:09.009Z,2023-04-15T08:06:24Z,4189240859,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533422021,431,1,2,45,1,bbt5nqwufsne7r0zfa6pvpmfa,1,50,50.1,2023-04-15T08:05:10.410Z,2023-04-15T08:10:02Z,4189244441,279,S,4189244305,56,Back,4189244307,140,31.9,4189244313,213,3.0,4189244309,141,54.4,4189244311,212,19.2,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533422025,432,1,2,45,3,bbt5nqwufsne7r0zfa6pvpmfa,0,30.1,53,2023-04-15T08:05:12.601Z,2023-04-15T08:10:32Z,4189244917,141,0.0,4189244913,56,Right,4189244919,212,54.8,4189244911,155,,4189244921,213,5.5,4189244915,140,68.5,4189244923,1,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533422009,386,5,2,45,5,9s2g5k3dlmfii452t8edaeozh,1,29,101.3,2023-04-15T08:05:14.202Z,2023-04-15T08:11:09Z,4189245493,233,433,4189245489,56,Back,4189245491,347,,,,,,,,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533422029,433,5,2,45,5,bbt5nqwufsne7r0zfa6pvpmfa,0,71,-1.3,2023-04-15T08:05:14.202Z,2023-04-15T08:14:32Z,4189245399,56,Right,4189245401,347,,4189245511,233,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533422011,387,1,2,45,14,9s2g5k3dlmfii452t8edaeozh,1,32.3,100,2023-04-15T08:05:23.704Z,2023-04-15T08:12:00Z,4189245867,141,96.2,4189245863,56,Back,4189245869,212,12.2,4189245861,107,,4189245865,140,43.3,4189245871,213,6.0,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533422015,388,1,2,45,15,9s2g5k3dlmfii452t8edaeozh,1,44.6,95.6,2023-04-15T08:05:24.749Z,2023-04-15T08:12:01Z,4189246329,56,Back,4189246335,212,5.7,4189246367,156,,4189246331,140,39.2,4189246337,213,3.1,4189246333,141,95.8,,,,,,,wp6f6m1vhdtygyelx9nj74oa,R. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533422017,389,1,2,45,16,9s2g5k3dlmfii452t8edaeozh,1,33.9,96,2023-04-15T08:05:25.779Z,2023-04-15T08:13:31Z,4189246715,212,16.7,4189246711,140,47.2,4189246719,1,,4189246713,141,82.6,4189246709,56,Back,4189246707,157,,4189246717,213,5.7,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533422023,390,44,2,45,19,9s2g5k3dlmfii452t8edaeozh,1,45.5,86.2,2023-04-15T08:05:28.192Z,2023-04-15T08:15:53Z,4189247137,285,,4189247135,56,Back,4189247295,233,436,,,,,,,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533422043,436,44,2,45,19,bbt5nqwufsne7r0zfa6pvpmfa,0,54.5,13.8,2023-04-15T08:05:28.193Z,2023-04-15T08:15:54Z,4189247287,286,,4189247319,233,390,4189247285,56,Right,,,,,,,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533422027,391,1,2,45,19,9s2g5k3dlmfii452t8edaeozh,1,44.7,82.8,2023-04-15T08:05:28.843Z,2023-04-15T08:15:55Z,4189247705,212,10.1,4189247707,213,5.8,4189247703,141,75.6,4189247699,56,Center,4189247697,168,,4189247701,140,53.1,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533422031,392,1,2,45,24,9s2g5k3dlmfii452t8edaeozh,1,58.1,92.1,2023-04-15T08:05:33.874Z,2023-04-15T08:15:57Z,4189249611,56,Left,4189249617,212,6.8,4189249613,140,52.7,4189249619,213,2.6,4189249615,141,97.5,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533422037,393,1,2,45,26,9s2g5k3dlmfii452t8edaeozh,1,52.8,93.8,2023-04-15T08:05:35.904Z,2023-04-20T13:21:32Z,4189249963,56,Back,4189249969,212,17.8,4189249967,141,74.8,4189249965,140,41.2,4189249971,213,4.0,,,,,,,,,,wp6f6m1vhdtygyelx9nj74oa,R. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533422041,394,1,2,45,27,9s2g5k3dlmfii452t8edaeozh,0,45,75.6,2023-04-15T08:05:36.935Z,2023-04-15T08:15:59Z,4189250309,212,4.9,4189250303,56,Back,4189250307,141,75.6,4189250305,140,40.3,4189250311,213,3.1,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
