id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/14/value,assist,qualifier/16/value
2518965167,181,15,1,23,33,1f3ehp8p9yi8reamghry4p76t,1,86.8,59.7,2023-03-12T06:28:53.167Z,2023-03-16T16:25:54Z,4091703289,147,56.7,4091675423,17,,4091703275,154,,4091703273,29,,4091703287,146,89.7,4091675425,56,Center,4091702829,72,,4091847527,80,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,4091675421,22,,4091728243,233,4091703281,102,46.1,4091702833,82,4091703291,230,98.0,,4091703293,231,51.8,4091703285,215,4091703277,55,180,4091703283,103,,,271,,,,18.1
2518965177,271,10,1,23,33,2cwez3hk2i75ope3qyu54cqh1,1,12,40.4,2023-03-12T06:28:53.267Z,2023-03-12T06:55:40Z,4091675473,56,Back,4091675471,94,,4091728255,233,181,,,,,,,,,,,,,,,,dmuwwelctq9hiy12xwwguiwdm,R. Tsunoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965323,183,6,1,23,40,1f3ehp8p9yi8reamghry4p76t,1,94.5,38.6,2023-03-12T06:28:59.480Z,2023-03-12T06:53:06Z,4091676299,233,272,4091676187,75,,4091676181,56,Center,,,,,,,,,,,,,,,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965185,272,6,1,23,40,2cwez3hk2i75ope3qyu54cqh1,0,5.5,61.4,2023-03-12T06:28:59.480Z,2023-03-16T16:26:32Z,4091675515,73,,4091676317,233,183,4091675513,56,Back,,,,,,,,,,,,,,,,dmuwwelctq9hiy12xwwguiwdm,R. Tsunoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965631,184,1,1,24,34,1f3ehp8p9yi8reamghry4p76t,1,99.5,0.5,2023-03-12T06:29:53.390Z,2023-03-16T16:27:21Z,4091679075,154,,4091677703,141,60.8,4091677707,213,2.2,4091677693,6,,4091677709,1,,4091677951,196,,4091677695,155,,4091677701,140,73.1,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,4091677705,212,1,4091679073,210,4091677699,56,Center,,,,,,49.5,,,,,,,,,,,,,13,,,,
2518965633,185,13,1,24,38,1f3ehp8p9yi8reamghry4p76t,1,73.4,57.5,2023-03-12T06:29:58.279Z,2023-03-16T16:27:22Z,4091679097,108,,4091849443,81,,4091678543,72,,4091679091,102,41.8,4091679105,230,98.4,4091679087,55,184,4091679085,154,,4091677717,18,,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,4091679093,103,,4091679107,231,4091677719,56,Center,4091679095,215,4091678541,25,,90.3,4091679101,328,,4091679083,29,,,,,,,,51.1,,,,
2518965695,186,5,1,24,40,1f3ehp8p9yi8reamghry4p76t,0,101.2,38.2,2023-03-12T06:29:59.755Z,2023-03-12T06:30:11Z,4091678019,346,,4091678017,56,Center,4091678179,233,273,,,,,,,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965637,273,5,1,24,40,2cwez3hk2i75ope3qyu54cqh1,1,-1.2,61.8,2023-03-12T06:29:59.755Z,2023-03-12T06:52:57Z,4091677739,56,Back,4091677741,346,,4091678153,233,186,,,,,,,,,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965689,274,1,1,24,46,2cwez3hk2i75ope3qyu54cqh1,1,3.7,59,2023-03-12T06:30:05.632Z,2023-03-12T06:30:08Z,4091677981,213,5.2,4091677971,124,,4091677979,212,24.2,4091677985,237,,4091677975,140,13.6,4091677977,141,26.8,4091677973,56,Back,4091678001,189,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965765,275,1,1,24,49,2cwez3hk2i75ope3qyu54cqh1,1,19.8,28.9,2023-03-12T06:30:09.155Z,2023-03-12T06:30:15Z,4091678315,213,1.6,4091678311,141,63.0,4091678309,140,20.2,4091678307,56,Back,4091678313,212,23.2,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965781,276,1,1,24,55,2cwez3hk2i75ope3qyu54cqh1,1,22.8,62,2023-03-12T06:30:14.927Z,2023-03-12T06:30:16Z,4091678359,56,Back,4091678367,213,4.5,4091678363,141,47.0,4091678365,212,10.6,4091678361,140,20.2,,,,,,,,,,dmuwwelctq9hiy12xwwguiwdm,R. Tsunoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965809,277,1,1,24,57,2cwez3hk2i75ope3qyu54cqh1,1,20.2,47,2023-03-12T06:30:16.446Z,2023-03-12T06:30:18Z,4091678483,140,22.2,4091678487,212,12.7,4091678481,56,Back,4091678489,213,4.9,4091678485,141,28.6,,,,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965903,278,1,1,25,0,2cwez3hk2i75ope3qyu54cqh1,1,23.1,27.7,2023-03-12T06:30:19.803Z,2023-03-12T06:30:30Z,4091678897,212,19.0,4091678891,56,Back,4091678893,140,12.2,4091678899,213,2.2,4091678895,141,50.0,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965935,279,1,1,25,11,2cwez3hk2i75ope3qyu54cqh1,1,14.5,38.8,2023-03-12T06:30:30.571Z,2023-03-12T06:30:33Z,4091679063,212,21.5,4091679059,140,21.3,4091679065,213,1.2,4091679057,56,Back,4091679061,141,68.7,,,,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965951,280,1,1,25,13,2cwez3hk2i75ope3qyu54cqh1,0,24.5,69.3,2023-03-12T06:30:33.323Z,2023-03-12T06:30:35Z,4091679181,212,32.3,4091679179,141,67.0,4091679175,56,Center,4091679185,1,,4091679173,155,,4091679177,140,55.2,4091679183,213,6.2,,,,dmuwwelctq9hiy12xwwguiwdm,R. Tsunoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965985,281,4,1,25,18,2cwez3hk2i75ope3qyu54cqh1,1,54.6,69,2023-03-12T06:30:38.253Z,2023-03-12T06:30:40Z,4091679339,13,,4091679347,286,,4091679343,56,Center,4091679345,152,,4091679341,294,,4091679369,233,187,,,,,,,8dxp5caa7cl7yqamst9tpxej9,Anderson Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518965977,187,4,1,25,18,1f3ehp8p9yi8reamghry4p76t,0,45.4,31,2023-03-12T06:30:38.254Z,2023-03-12T06:30:40Z,4091679309,13,,4091679319,152,,4091679321,285,,4091679381,233,281,4091679313,294,,4091679317,56,Back,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966081,282,1,1,25,32,2cwez3hk2i75ope3qyu54cqh1,1,56.3,69.7,2023-03-12T06:30:51.453Z,2023-03-12T06:30:53Z,4091679885,141,55.1,4091679875,5,,4091679879,56,Center,4091679889,213,4.5,4091679887,212,10.1,4091679883,140,54.5,4091679877,152,,,,,dmuwwelctq9hiy12xwwguiwdm,R. Tsunoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966091,283,1,1,25,33,2cwez3hk2i75ope3qyu54cqh1,1,53.9,55.5,2023-03-12T06:30:53.133Z,2023-03-12T06:30:55Z,4091680003,213,3.7,4091679997,140,39.5,4091679995,56,Back,4091679999,141,42.4,4091680001,212,17.5,,,,,,,,,,acr0ml1scc6iyvg8yzk8s9rs9,K. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966097,284,1,1,25,35,2cwez3hk2i75ope3qyu54cqh1,1,39.5,42.4,2023-03-12T06:30:54.837Z,2023-03-12T06:30:57Z,4091680069,56,Back,4091680077,213,4.8,4091680073,141,19.5,4091680071,140,41.1,4091680075,212,15.7,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966107,285,1,1,25,37,2cwez3hk2i75ope3qyu54cqh1,1,41.4,21.8,2023-03-12T06:30:56.925Z,2023-03-12T06:30:58Z,4091680129,140,45.1,4091680133,212,14.6,4091680127,56,Back,4091680135,213,1.3,4091680131,141,42.5,,,,,,,,,,3cen673039ickz8g3q4ryqvze,T. Kamijima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966137,286,1,1,25,39,2cwez3hk2i75ope3qyu54cqh1,0,45.1,42.5,2023-03-12T06:30:58.729Z,2023-03-12T06:31:03Z,4091680331,1,,4091680325,141,25.5,4091680329,213,6.0,4091680319,155,,4091680327,212,39.3,4091680323,140,80.9,4091680321,56,Center,,,,crytuzcclp9vswqsnwwkvubit,T. Kida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966203,188,12,1,25,46,1f3ehp8p9yi8reamghry4p76t,1,2.8,73,2023-03-12T06:31:06.223Z,2023-03-12T06:31:26Z,4091680737,141,90.9,4091680731,56,Back,4091680739,212,12.4,4091680743,213,1.4,4091680735,140,5.2,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966187,287,1,1,25,48,2cwez3hk2i75ope3qyu54cqh1,0,96.2,9.5,2023-03-12T06:31:08.008Z,2023-03-16T16:28:24Z,4100845035,224,,4091680637,212,36.2,4091680633,140,91.0,4091680641,1,,4091680629,155,,4091680639,213,1.7,4091680631,56,Center,4091680635,141,62.1,effts3pvx458med3adk4yagnp,K. Inoue,4091680627,2,,4100845037,20,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966213,189,12,1,25,52,1f3ehp8p9yi8reamghry4p76t,1,10.1,27.4,2023-03-12T06:31:11.791Z,2023-03-12T06:31:12Z,4091680793,141,16.4,4091680797,213,5.0,4091680791,140,12.1,4091680795,212,7.8,4091680789,56,Back,4091680811,15,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966235,288,3,1,25,55,2cwez3hk2i75ope3qyu54cqh1,0,90.5,94.6,2023-03-12T06:31:15.207Z,2023-03-16T16:28:36Z,4091680903,56,Left,4100845171,465,,4091680905,286,,4091681029,233,190,,,,,,,,,,,,,8ioi710x14yfrtjazop84942x,Y. Koike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966251,190,7,1,25,55,1f3ehp8p9yi8reamghry4p76t,1,9.5,5.4,2023-03-12T06:31:15.208Z,2023-03-16T16:28:38Z,4091681019,233,288,4100845173,383,,4091680983,285,,4091680981,56,Back,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966255,191,49,1,25,57,1f3ehp8p9yi8reamghry4p76t,1,7.2,2.9,2023-03-12T06:31:17.199Z,2023-03-12T06:31:17Z,,,,,,,,,,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966263,192,1,1,25,58,1f3ehp8p9yi8reamghry4p76t,0,6.1,2,2023-03-12T06:31:18.287Z,2023-03-12T06:31:18Z,4091681057,213,5.7,4091681051,140,9.2,4091681053,141,0.0,4091681049,56,Back,4091681055,212,3.8,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966267,193,5,1,25,59,1f3ehp8p9yi8reamghry4p76t,0,11.4,-1.5,2023-03-12T06:31:18.737Z,2023-03-12T06:31:22Z,4091681063,56,Back,4091681065,347,,4091681241,233,289,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966291,289,5,1,25,59,2cwez3hk2i75ope3qyu54cqh1,1,88.6,101.5,2023-03-12T06:31:18.737Z,2023-03-12T06:52:58Z,4091681213,233,193,4091681171,56,Left,4091681173,347,,,,,,,,,,,,,,,,,8ioi710x14yfrtjazop84942x,Y. Koike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966335,290,1,1,26,5,2cwez3hk2i75ope3qyu54cqh1,1,86.4,100,2023-03-12T06:31:24.414Z,2023-03-12T06:31:26Z,4091681395,140,67.1,4091681401,213,3.4,4091681391,56,Left,4091681399,212,21.2,4091681389,107,,4091681397,141,92.9,,,,,,,8ioi710x14yfrtjazop84942x,Y. Koike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966365,291,1,1,26,6,2cwez3hk2i75ope3qyu54cqh1,1,67.1,92.9,2023-03-12T06:31:25.954Z,2023-03-12T06:31:29Z,4091681551,56,Left,4091681559,213,4.6,4091681555,141,79.6,4091681557,212,9.1,4091681553,140,66.2,,,,,,,,,,dmuwwelctq9hiy12xwwguiwdm,R. Tsunoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966377,292,1,1,26,10,2cwez3hk2i75ope3qyu54cqh1,0,69.4,86.6,2023-03-12T06:31:29.738Z,2023-03-12T06:31:30Z,4091681625,212,12.3,4091681627,213,0.1,4091681621,140,81.0,4091681623,141,88.9,4091681619,56,Left,,,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966387,194,49,1,26,11,1f3ehp8p9yi8reamghry4p76t,1,20.4,16.5,2023-03-12T06:31:31.136Z,2023-03-12T06:31:31Z,,,,,,,,,,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966409,195,1,1,26,12,1f3ehp8p9yi8reamghry4p76t,0,21.1,18.3,2023-03-12T06:31:31.840Z,2023-03-12T06:31:34Z,4091681761,141,0.0,4091681753,56,Right,4091681757,140,68.0,4091681747,155,,4091681771,1,,4091681767,213,6.0,4091681763,212,51.1,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966415,196,5,1,26,15,1f3ehp8p9yi8reamghry4p76t,0,62.2,-1.8,2023-03-12T06:31:34.378Z,2023-03-12T06:31:41Z,4091681971,233,293,4091681777,56,Right,4091681779,347,,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966443,293,5,1,26,15,2cwez3hk2i75ope3qyu54cqh1,1,37.8,101.8,2023-03-12T06:31:34.378Z,2023-03-12T06:52:58Z,4091681915,347,,4091681913,56,Back,4091681941,233,196,,,,,,,,,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966459,294,1,1,26,20,2cwez3hk2i75ope3qyu54cqh1,1,39.6,100,2023-03-12T06:31:39.692Z,2023-03-12T06:31:41Z,4091682017,212,16.7,4091682013,140,31.3,4091682011,56,Back,4091682019,213,4.2,4091682009,107,,4091682015,141,81.1,,,,,,,dmuwwelctq9hiy12xwwguiwdm,R. Tsunoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966499,295,1,1,26,21,2cwez3hk2i75ope3qyu54cqh1,1,31.3,81.1,2023-03-12T06:31:41.209Z,2023-03-12T06:31:45Z,4091682187,56,Back,4091682189,140,41.5,4091682195,212,11.1,4091682193,141,76.9,4091682197,213,6.0,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966555,296,1,1,26,25,2cwez3hk2i75ope3qyu54cqh1,1,39.2,75.7,2023-03-12T06:31:45.286Z,2023-03-12T06:31:48Z,4091682457,212,14.3,4091682453,140,28.3,4091682455,141,63.1,4091682459,213,3.8,4091682451,56,Back,,,,,,,,,,crytuzcclp9vswqsnwwkvubit,T. Kida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966567,297,1,1,26,28,2cwez3hk2i75ope3qyu54cqh1,1,31.2,66.4,2023-03-12T06:31:48.342Z,2023-03-12T06:31:49Z,4091682505,213,1.6,4091682501,141,76.3,4091682497,56,Back,4091682503,212,6.7,4091682499,140,31.2,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966595,298,1,1,26,30,2cwez3hk2i75ope3qyu54cqh1,1,31.5,77,2023-03-12T06:31:49.813Z,2023-03-12T06:31:53Z,4091682639,140,38.5,4091682637,56,Back,4091682645,212,15.2,4091682647,213,1.1,4091682641,141,96.5,,,,,,,,,,crytuzcclp9vswqsnwwkvubit,T. Kida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966607,299,1,1,26,33,2cwez3hk2i75ope3qyu54cqh1,0,38.7,96.6,2023-03-12T06:31:52.765Z,2023-03-12T06:31:53Z,4091682699,141,87.8,4091682695,56,Left,4091682701,212,27.3,4091682697,140,64.1,4091682693,155,,4091682703,213,6.1,,,,,,,dmuwwelctq9hiy12xwwguiwdm,R. Tsunoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966617,197,8,1,26,35,1f3ehp8p9yi8reamghry4p76t,1,34.8,7.3,2023-03-12T06:31:55.023Z,2023-03-16T16:29:11Z,4091682735,56,Back,4100845503,385,,,,,,,,,,,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966635,300,3,1,26,37,2cwez3hk2i75ope3qyu54cqh1,0,61.6,97.4,2023-03-12T06:31:56.510Z,2023-03-16T16:29:25Z,4091682825,56,Left,4100845713,464,,4091682827,286,,4091682973,233,198,,,,,,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966657,198,7,1,26,37,1f3ehp8p9yi8reamghry4p76t,1,38.4,2.6,2023-03-12T06:31:56.511Z,2023-03-16T16:29:27Z,4091682945,56,Back,4091682947,285,,4091682959,233,300,4100845725,385,,,,,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966659,199,43,1,26,38,1f3ehp8p9yi8reamghry4p76t,1,0,0,2023-03-12T06:31:57.682Z,2023-03-12T06:36:48Z,4091682949,56,Back,4091692691,144,61,,,,,,,,,,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966703,200,5,1,26,38,1f3ehp8p9yi8reamghry4p76t,0,40.6,-1.6,2023-03-12T06:31:57.830Z,2023-03-12T06:52:58Z,4091683225,347,,4091683223,56,Back,4091683257,233,301,,,,,,,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966697,301,5,1,26,38,2cwez3hk2i75ope3qyu54cqh1,1,59.4,101.6,2023-03-12T06:31:57.830Z,2023-03-12T06:36:50Z,4091683253,233,200,4091683187,56,Left,4091683189,347,,,,,,,,,,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966809,302,1,1,27,6,2cwez3hk2i75ope3qyu54cqh1,1,56.5,100,2023-03-12T06:32:25.737Z,2023-03-12T06:32:28Z,4091683763,56,Back,4091683767,141,93.5,4091683771,213,3.4,4091683761,107,,4091683773,1,,4091683769,212,22.0,4091683765,140,36.3,,,,8ioi710x14yfrtjazop84942x,Y. Koike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966825,303,1,1,27,9,2cwez3hk2i75ope3qyu54cqh1,1,35.3,88.4,2023-03-12T06:32:28.690Z,2023-03-12T06:32:30Z,4091683857,212,19.3,4091683853,140,26.7,4091683855,141,63.3,4091683851,56,Back,4091683859,213,4.2,,,,,,,,,,dmuwwelctq9hiy12xwwguiwdm,R. Tsunoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966831,304,1,1,27,11,2cwez3hk2i75ope3qyu54cqh1,1,26.8,61.7,2023-03-12T06:32:30.746Z,2023-03-12T06:32:32Z,4091683895,212,22.3,4091683889,56,Back,4091683893,141,29.2,4091683897,213,4.9,4091683891,140,29.8,,,,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966885,305,1,1,27,17,2cwez3hk2i75ope3qyu54cqh1,0,38.8,22.8,2023-03-12T06:32:36.975Z,2023-03-12T06:32:38Z,4091684165,213,5.8,4091684157,56,Right,4091684161,141,0.0,4091684155,155,,4091684163,212,35.0,4091684167,1,,4091684159,140,68.0,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966895,201,5,1,27,18,1f3ehp8p9yi8reamghry4p76t,1,28.4,101.7,2023-03-12T06:32:37.924Z,2023-03-12T06:52:58Z,4091684217,233,306,4091684191,56,Back,4091684193,347,,,,,,,,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966889,306,5,1,27,18,2cwez3hk2i75ope3qyu54cqh1,0,71.6,-1.7,2023-03-12T06:32:37.924Z,2023-03-12T06:32:40Z,4091684173,56,Right,4091684175,347,,4091684251,233,201,,,,,,,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966975,202,1,1,27,30,1f3ehp8p9yi8reamghry4p76t,0,31.3,100,2023-03-12T06:32:49.807Z,2023-03-12T06:32:51Z,4091684661,56,Left,4091684669,213,6.2,4091684665,141,95.1,4091684667,212,34.9,4091684663,140,64.3,4091684671,1,,4091684659,107,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966981,307,49,1,27,33,2cwez3hk2i75ope3qyu54cqh1,1,30,6.1,2023-03-12T06:32:52.483Z,2023-03-12T06:32:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966993,308,1,1,27,33,2cwez3hk2i75ope3qyu54cqh1,0,30,6.1,2023-03-12T06:32:52.915Z,2023-03-12T06:32:53Z,4091684737,140,37.2,4091684739,141,0.0,4091684741,212,9.0,4091684743,213,5.7,4091684735,56,Back,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518967001,203,5,1,27,34,1f3ehp8p9yi8reamghry4p76t,1,61.4,101,2023-03-12T06:32:53.416Z,2023-03-12T06:52:59Z,4091684759,56,Left,4091684761,347,,4091684779,233,309,,,,,,,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518966995,309,5,1,27,34,2cwez3hk2i75ope3qyu54cqh1,0,38.6,-1,2023-03-12T06:32:53.416Z,2023-03-12T06:32:57Z,4091684747,347,,4091684815,233,203,4091684745,56,Back,,,,,,,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518967089,204,1,1,27,41,1f3ehp8p9yi8reamghry4p76t,1,54,100,2023-03-12T06:33:00.703Z,2023-03-12T06:33:07Z,4091685151,140,45.5,4091685147,107,,4091685155,212,9.3,4091685149,56,Back,4091685157,213,3.4,4091685153,141,97.4,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518967099,205,4,1,27,46,1f3ehp8p9yi8reamghry4p76t,1,45.3,97.5,2023-03-12T06:33:05.754Z,2023-03-12T06:33:08Z,4091685231,233,310,4091685195,294,,4091685199,56,Back,4091685203,286,,4091685201,152,,4091685191,13,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518967095,310,4,1,27,46,2cwez3hk2i75ope3qyu54cqh1,0,54.7,2.5,2023-03-12T06:33:05.755Z,2023-03-12T06:33:08Z,4091685177,285,,4091685169,13,,4091685173,56,Right,4091685171,294,,4091685259,233,205,4091685175,152,,,,,,,,8dxp5caa7cl7yqamst9tpxej9,Anderson Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518967315,206,1,1,28,17,1f3ehp8p9yi8reamghry4p76t,1,49.6,95.7,2023-03-12T06:33:37.231Z,2023-03-12T06:33:40Z,4091686217,5,,4091686223,140,45.7,4091686227,212,26.9,4091686225,141,56.6,4091686229,213,4.6,4091686221,56,Back,4091686219,152,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518967339,207,1,1,28,21,1f3ehp8p9yi8reamghry4p76t,0,47.9,52.1,2023-03-12T06:33:40.479Z,2023-03-12T06:33:43Z,4091686339,141,29.2,4091686343,213,6.0,4091686335,56,Center,4091686345,1,,4091686337,140,100.0,4091686333,155,,4091686341,212,57.8,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518967343,208,5,1,28,24,1f3ehp8p9yi8reamghry4p76t,0,101,31.8,2023-03-12T06:33:43.813Z,2023-03-12T06:33:45Z,4091686359,346,,4091686353,56,Center,4091686395,233,311,,,,,,,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518967349,311,5,1,28,24,2cwez3hk2i75ope3qyu54cqh1,1,-1,68.2,2023-03-12T06:33:43.813Z,2023-03-12T06:52:59Z,4091686377,346,,4091686381,233,208,4091686375,56,Back,,,,,,,,,,,,,,,,8ioi710x14yfrtjazop84942x,Y. Koike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
