id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/16/value,assist,qualifier/17/value
2544937201,463,1,1,41,41,5pol481515zvirmk6t00kerbc,1,26.8,68.7,2023-05-07T06:45:21.213Z,2023-05-07T06:45:24Z,4257450539,212,11.9,4257450537,141,64.5,4257450535,140,37.8,4257450541,213,6.0,4257450533,56,Back,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937207,464,50,1,41,45,5pol481515zvirmk6t00kerbc,1,38,63.2,2023-05-07T06:45:24.846Z,2023-05-07T06:45:31Z,4257450723,286,,4257450557,56,Back,4257450737,233,450,,,,,,,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937217,450,7,1,41,45,27o8mdqno6jslcjb709sxjwyy,0,62,36.8,2023-05-07T06:45:24.847Z,2023-05-07T06:45:44Z,4257450649,56,Center,4257450651,285,,4257450729,233,464,,,,,,,,,,,,,,,,28yslyo2m2bsim5y5s7fsr0t1,K. Moriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937211,465,61,1,41,46,5pol481515zvirmk6t00kerbc,1,34.7,64.9,2023-05-07T06:45:26.590Z,2023-05-07T06:45:26Z,4257450617,56,Back,,,,,,,,,,,,,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937219,451,49,1,41,47,27o8mdqno6jslcjb709sxjwyy,1,57.7,33.7,2023-05-07T06:45:26.648Z,2023-05-07T06:45:34Z,,,,,,,,,,,,,,,,,,,,,,,,,cpr3syuxxldolgb1a5exxvug9,Y. Naganuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937221,452,1,1,41,47,27o8mdqno6jslcjb709sxjwyy,0,57.7,33.7,2023-05-07T06:45:26.895Z,2023-05-07T06:45:35Z,4257450679,213,6.2,4257450671,56,Center,4257450781,155,,4257450673,140,74.3,4257450675,141,32.4,4257450677,212,17.5,,,,,,,cpr3syuxxldolgb1a5exxvug9,Y. Naganuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937231,466,49,1,41,51,5pol481515zvirmk6t00kerbc,1,25.2,75.4,2023-05-07T06:45:31.469Z,2023-05-07T06:45:31Z,,,,,,,,,,,,,,,,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937259,467,1,1,41,52,5pol481515zvirmk6t00kerbc,1,25.2,75.4,2023-05-07T06:45:31.647Z,2023-05-07T06:45:37Z,4257450917,155,,4257450929,1,,4257450921,140,72.8,4257450927,213,0.3,4257450925,212,52.4,4257450923,141,98.6,4257450919,56,Left,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937277,468,1,1,41,57,5pol481515zvirmk6t00kerbc,1,84.9,86.8,2023-05-07T06:45:36.926Z,2023-05-07T06:45:39Z,4257451027,140,72.4,4257451025,56,Left,4257451033,213,3.3,4257451029,141,83.0,4257451031,212,13.4,,,,,,,,,,gseaoyujse4xe4xwhlsq6sq1,Marcinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937289,469,1,1,42,0,5pol481515zvirmk6t00kerbc,1,74.8,84.4,2023-05-07T06:45:39.766Z,2023-05-07T06:45:41Z,4257451085,212,14.0,4257451081,140,85.8,4257451083,141,96.0,4257451087,213,0.6,4257451079,56,Left,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937301,470,1,1,42,2,5pol481515zvirmk6t00kerbc,1,85.8,96,2023-05-07T06:45:41.614Z,2023-05-07T06:45:43Z,4257451141,141,77.9,4257451137,56,Center,4257451145,213,3.9,4257451139,140,74.0,4257451143,212,17.5,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937305,471,1,1,42,4,5pol481515zvirmk6t00kerbc,1,74,77.9,2023-05-07T06:45:43.773Z,2023-05-07T06:45:44Z,4257451169,141,72.3,4257451165,56,Center,4257451167,140,80.7,4257451171,212,8.0,4257451173,213,5.8,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937311,472,1,1,42,5,5pol481515zvirmk6t00kerbc,1,80.7,72.3,2023-05-07T06:45:44.693Z,2023-05-07T06:45:47Z,4257451225,212,4.4,4257451219,140,76.5,4257451221,141,72.3,4257451227,213,3.1,4257451217,56,Center,,,,,,,,,,gseaoyujse4xe4xwhlsq6sq1,Marcinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937321,473,1,1,42,7,5pol481515zvirmk6t00kerbc,1,77.1,71.7,2023-05-07T06:45:46.862Z,2023-05-07T06:45:49Z,4257451281,56,Center,4257451289,213,2.0,4257451285,141,78.5,4257451283,140,75.2,4257451287,212,5.0,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937339,474,1,1,42,9,5pol481515zvirmk6t00kerbc,1,75.2,78.5,2023-05-07T06:45:49.094Z,2023-05-07T06:46:50Z,4257451391,140,74.7,4257451397,213,4.5,4257451395,212,3.2,4257451389,56,Center,4257451393,141,73.9,4257452781,210,15,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937345,475,15,1,42,11,5pol481515zvirmk6t00kerbc,1,75.8,70.3,2023-05-07T06:45:51.309Z,2023-05-07T06:46:50Z,4257452805,146,98.5,4257452873,233,453,4257452791,79,,4257452613,20,,4257451413,22,,4257452801,103,27.8,4257451417,18,,4257452795,55,474,e8vzy09iw6420p567rmrcj3vu,T. Seko,4257452803,215,,,4257452799,102,4257452807,147,4257451421,56,Center,4257452793,29,,,,,,,,,,,,51.4,,,,51.3,,,
2544937351,453,10,1,42,11,27o8mdqno6jslcjb709sxjwyy,1,2.6,49.4,2023-05-07T06:45:51.409Z,2023-05-07T06:46:50Z,4257451475,182,,4257451477,56,Back,4257452877,233,475,4257452863,181,,4257451471,173,,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937375,476,15,1,42,19,5pol481515zvirmk6t00kerbc,1,86,69.7,2023-05-07T06:45:58.846Z,2023-05-07T06:56:00Z,4257452395,76,,4257452211,82,,4257451613,56,Center,4257452401,458,,4257452207,72,,4257452405,147,68.2,4257451609,22,,4257452397,102,52.6,e8vzy09iw6420p567rmrcj3vu,T. Seko,4257452409,231,52.2,,4257452415,233,4257452407,230,4257452399,103,19,4257451611,64,4257452403,146,87.2,,,,,,,,,98.1,,,,454,,,
2544937379,454,10,1,42,19,27o8mdqno6jslcjb709sxjwyy,1,13.2,40.7,2023-05-07T06:45:58.946Z,2023-05-07T06:47:02Z,4257452223,233,476,4257451643,56,Back,4257451641,94,,,,,,,,,,,,,,,,,cpr3syuxxldolgb1a5exxvug9,Y. Naganuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937413,457,61,1,42,21,27o8mdqno6jslcjb709sxjwyy,1,13.4,42.4,2023-05-07T06:46:00.760Z,2023-05-07T06:58:03Z,4257451829,56,Back,,,,,,,,,,,,,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937401,455,43,1,42,22,27o8mdqno6jslcjb709sxjwyy,1,0,0,2023-05-07T06:46:02.359Z,2023-05-07T07:00:10Z,4257469271,144,49,,,,,,,,,,,,,,,,,,,,,,cpr3syuxxldolgb1a5exxvug9,Y. Naganuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937411,456,12,1,42,22,27o8mdqno6jslcjb709sxjwyy,1,13.2,40.7,2023-05-07T06:46:02.505Z,2023-05-07T06:59:14Z,4257451821,212,47.4,4257451823,213,5.8,4257451819,141,5.6,4257451815,56,Right,4257451817,140,52.2,,,,,,,,,,cpr3syuxxldolgb1a5exxvug9,Y. Naganuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937429,477,1,1,42,25,5pol481515zvirmk6t00kerbc,1,44.7,97.5,2023-05-07T06:46:04.797Z,2023-05-07T06:58:11Z,4257451915,56,Left,4257451919,141,97.8,4257451923,213,0.0,4257451921,212,20.9,4257451917,140,64.6,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937433,478,43,1,42,29,5pol481515zvirmk6t00kerbc,1,0,0,2023-05-07T06:46:08.751Z,2023-05-07T06:46:20Z,4257452171,144,49,,,,,,,,,,,,,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937451,479,1,1,42,31,5pol481515zvirmk6t00kerbc,1,64.6,96.9,2023-05-07T06:46:10.686Z,2023-05-07T06:46:13Z,4257452075,212,2.1,4257452067,56,Left,4257452073,141,95.1,4257452077,213,5.7,4257452071,140,66.2,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937455,480,1,1,42,33,5pol481515zvirmk6t00kerbc,1,66.2,95.1,2023-05-07T06:46:13.486Z,2023-05-07T06:46:15Z,4257452089,212,3.7,4257452083,56,Left,4257452091,213,0.6,4257452085,140,69.1,4257452087,141,98.1,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937505,481,1,1,42,35,5pol481515zvirmk6t00kerbc,1,69.1,98.1,2023-05-07T06:46:15.231Z,2023-05-07T06:46:29Z,4257452429,141,96.0,4257452431,212,5.6,4257452427,140,63.9,4257452425,56,Left,4257452433,213,3.4,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937497,458,27,1,42,43,27o8mdqno6jslcjb709sxjwyy,1,0,0,2023-05-07T06:46:23.480Z,2023-05-07T06:46:57Z,4257452371,53,cvid25qdznmh1j1lyto6dp695,4257453035,233,482,4257452369,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937507,482,27,1,42,43,5pol481515zvirmk6t00kerbc,1,0,0,2023-05-07T06:46:23.480Z,2023-05-07T06:46:56Z,4257453027,233,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937783,459,28,1,43,46,27o8mdqno6jslcjb709sxjwyy,1,0,0,2023-05-07T06:47:26.342Z,2023-05-07T06:47:30Z,4257453855,233,483,4257453829,55,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937773,483,28,1,43,46,5pol481515zvirmk6t00kerbc,1,0,0,2023-05-07T06:47:26.342Z,2023-05-07T06:47:30Z,4257453773,55,482,4257453851,233,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937793,460,68,1,43,52,27o8mdqno6jslcjb709sxjwyy,0,0,0,2023-05-07T06:47:32.296Z,2023-05-07T06:47:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937799,484,68,1,43,53,5pol481515zvirmk6t00kerbc,1,0,0,2023-05-07T06:47:32.854Z,2023-05-07T06:47:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937813,485,1,1,43,54,5pol481515zvirmk6t00kerbc,0,56.2,93.5,2023-05-07T06:47:33.943Z,2023-05-07T06:47:35Z,4257453979,213,5.4,4257453971,56,Center,4257453973,140,87.3,4257453975,141,34.8,4257453981,1,,4257453977,212,51.6,4257453969,155,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937821,461,49,1,43,57,27o8mdqno6jslcjb709sxjwyy,1,3.6,68.7,2023-05-07T06:47:37.135Z,2023-05-07T06:47:37Z,,,,,,,,,,,,,,,,,,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937835,462,1,1,43,58,27o8mdqno6jslcjb709sxjwyy,0,4.1,68.1,2023-05-07T06:47:38.096Z,2023-05-07T06:47:41Z,4257454077,141,71.4,4257454083,1,,4257454075,140,30.9,4257454073,56,Back,4257454081,213,0.1,4257454071,157,,4257454079,212,28.2,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937837,486,49,1,44,0,5pol481515zvirmk6t00kerbc,1,67.2,30.3,2023-05-07T06:47:40.407Z,2023-05-07T06:47:40Z,,,,,,,,,,,,,,,,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937859,487,1,1,44,3,5pol481515zvirmk6t00kerbc,1,72.5,37.3,2023-05-07T06:47:43.198Z,2023-05-07T06:47:45Z,4257454171,141,50.7,4257454179,213,2.0,4257454167,140,68.4,4257454175,212,10.1,4257454163,56,Center,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937877,488,1,1,44,5,5pol481515zvirmk6t00kerbc,1,68.5,49,2023-05-07T06:47:44.902Z,2023-05-07T06:47:48Z,4257454283,140,84.3,4257454285,141,10.1,4257454287,212,31.2,4257454281,56,Right,4257454289,213,5.3,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937889,489,1,1,44,8,5pol481515zvirmk6t00kerbc,1,83.8,9.5,2023-05-07T06:47:48.286Z,2023-05-07T06:47:51Z,4257454359,140,96.5,4257454363,212,18.2,4257454361,141,27.7,4257454357,56,Center,4257454365,213,0.7,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937903,490,1,1,44,11,5pol481515zvirmk6t00kerbc,1,96.5,27.7,2023-05-07T06:47:51.071Z,2023-05-07T06:48:32Z,4257454437,141,49.1,4257454441,213,1.7,4257454433,56,Center,4257454435,140,94.1,4257455431,154,,4257455429,210,13,4257454439,212,14.8,4257454429,2,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,4257454431,155,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937905,491,13,1,44,14,5pol481515zvirmk6t00kerbc,1,91.3,44.7,2023-05-07T06:47:54.167Z,2023-05-07T06:48:32Z,4257455463,230,98.2,4257455457,103,19.4,4257454453,17,,4257455449,154,,4257455447,29,,4257455091,328,,4257455459,146,93.8,4257455087,15,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,4257455443,73,,,4257454455,56,4257455093,153,4257455465,231,48.6,4257455455,102,4257455461,147,70.6,4257454451,22,,4257455451,55,,,490,,87.1,,,Center,,,
2544937929,492,1,1,44,16,5pol481515zvirmk6t00kerbc,1,91.5,98.6,2023-05-07T06:47:55.838Z,2023-05-07T06:56:44Z,4257454583,213,4.3,4257455231,210,15,4257454569,56,Center,4257454579,212,16.6,4257454573,140,85.6,4257454575,141,76.0,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937931,493,15,1,44,19,5pol481515zvirmk6t00kerbc,1,83.1,67.8,2023-05-07T06:47:58.943Z,2023-05-07T06:56:44Z,4257455243,102,53.3,4257455247,215,,4257455267,233,463,4257455245,103,19,4257454601,56,Center,4257455239,55,492,4257455259,231,50.9,4257455233,20,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,4257455253,146,86.8,,4257455257,230,4257455237,29,4257454593,22,,4257455251,82,4257454597,64,,4257455255,147,64.6,4257455235,76,,,,,,,,98.1,,,
2544937937,463,10,1,44,19,27o8mdqno6jslcjb709sxjwyy,1,15.6,37.3,2023-05-07T06:47:59.043Z,2023-05-07T06:48:28Z,4257454625,56,Back,4257454623,94,,4257455271,233,493,,,,,,,,,,,,,,,,28yslyo2m2bsim5y5s7fsr0t1,K. Moriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937941,494,61,1,44,20,5pol481515zvirmk6t00kerbc,1,83.1,67.8,2023-05-07T06:48:00.148Z,2023-05-07T06:48:00Z,4257454635,56,Center,,,,,,,,,,,,,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937955,464,12,1,44,21,27o8mdqno6jslcjb709sxjwyy,1,15.6,37.3,2023-05-07T06:48:01.431Z,2023-05-07T06:48:03Z,4257454699,140,17.6,4257454703,212,2.2,4257454701,141,36.3,4257454705,213,6.0,4257454697,56,Back,,,,,,,,,,28yslyo2m2bsim5y5s7fsr0t1,K. Moriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937947,495,61,1,44,21,5pol481515zvirmk6t00kerbc,1,82.8,69.3,2023-05-07T06:48:01.499Z,2023-05-07T06:48:51Z,4257454659,56,Center,,,,,,,,,,,,,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937957,496,1,1,44,22,5pol481515zvirmk6t00kerbc,1,80.1,87.1,2023-05-07T06:48:02.166Z,2023-05-07T06:48:03Z,4257454707,56,Center,4257454709,140,75.2,4257454713,212,8.2,4257454711,141,77.8,4257454715,213,4.0,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937961,497,1,1,44,23,5pol481515zvirmk6t00kerbc,1,74.1,80.2,2023-05-07T06:48:03.398Z,2023-05-07T06:48:04Z,4257454739,212,8.2,4257454735,140,77.4,4257454741,213,1.1,4257454733,56,Left,4257454737,141,91.2,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937967,498,1,1,44,24,5pol481515zvirmk6t00kerbc,0,77.7,92.9,2023-05-07T06:48:04.454Z,2023-05-07T06:48:06Z,4257454779,212,15.3,4257454773,56,Left,4257454775,140,91.6,4257454781,213,6.0,4257454777,141,86.3,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937971,465,49,1,44,27,27o8mdqno6jslcjb709sxjwyy,1,12,2.3,2023-05-07T06:48:07.585Z,2023-05-07T06:48:07Z,,,,,,,,,,,,,,,,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937977,466,1,1,44,29,27o8mdqno6jslcjb709sxjwyy,0,12,2.3,2023-05-07T06:48:08.769Z,2023-05-07T06:48:09Z,4257454835,56,Back,4257454841,212,3.3,4257454833,157,,4257454837,140,15.1,4257454845,1,,4257454843,213,0,4257454839,141,2.3,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937981,499,61,1,44,29,5pol481515zvirmk6t00kerbc,1,88.6,97.7,2023-05-07T06:48:09.415Z,2023-05-07T06:48:09Z,4257454859,56,Left,,,,,,,,,,,,,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937991,467,5,1,44,30,27o8mdqno6jslcjb709sxjwyy,1,27.3,-1.5,2023-05-07T06:48:10.119Z,2023-05-07T06:49:19Z,4257454907,56,Back,4257454909,347,,4257454911,233,500,,,,,,,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544937985,500,5,1,44,30,5pol481515zvirmk6t00kerbc,0,72.7,101.5,2023-05-07T06:48:10.119Z,2023-05-07T06:48:11Z,4257454921,233,467,4257454879,347,,4257454877,56,Left,,,,,,,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544938039,468,1,1,44,46,27o8mdqno6jslcjb709sxjwyy,0,35.7,0,2023-05-07T06:48:26.400Z,2023-05-07T06:50:15Z,4257455265,189,,4257455227,213,0.3,4257455217,107,,4257455219,56,Right,4257455223,141,18.2,4257455221,140,72.0,4257455229,1,,4257455225,212,40.4,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544938041,501,49,1,44,49,5pol481515zvirmk6t00kerbc,1,35.8,95.6,2023-05-07T06:48:28.872Z,2023-05-07T06:48:29Z,,,,,,,,,,,,,,,,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544938051,502,1,1,44,49,5pol481515zvirmk6t00kerbc,1,35.8,95.6,2023-05-07T06:48:29.078Z,2023-05-07T06:48:30Z,4257455317,56,Back,4257455325,213,4.1,4257455319,140,25.3,4257455323,212,17.9,4257455321,141,74.8,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544938057,503,1,1,44,50,5pol481515zvirmk6t00kerbc,1,25.3,74.8,2023-05-07T06:48:29.959Z,2023-05-07T06:48:33Z,4257455377,212,19.1,4257455373,140,37.7,4257455371,56,Back,4257455379,213,0.8,4257455375,141,95.4,,,,,,,,,,88d8c6vvmo62h0lnbbo1t9i39,N. Kamifukumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544938071,504,1,1,44,51,5pol481515zvirmk6t00kerbc,1,37.7,95.4,2023-05-07T06:48:30.895Z,2023-05-07T06:48:33Z,4257455477,213,4.1,4257455469,56,Back,4257455475,212,23.9,4257455471,140,24.6,4257455473,141,66.6,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544938081,505,1,1,44,55,5pol481515zvirmk6t00kerbc,0,21.8,62.4,2023-05-07T06:48:35.432Z,2023-05-07T06:50:18Z,4257455537,155,,4257455549,1,,4257455541,140,65.6,4257455547,213,0.3,4257455539,56,Left,4257455543,141,86.6,4257455545,212,48.8,,,,88d8c6vvmo62h0lnbbo1t9i39,N. Kamifukumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544938087,469,1,1,44,58,27o8mdqno6jslcjb709sxjwyy,1,30.1,24,2023-05-07T06:48:37.758Z,2023-05-07T06:48:38Z,4257455587,56,Back,4257455589,140,45.5,4257455595,213,5.9,4257455585,3,,4257455593,212,17.5,4257455591,141,14.0,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544938089,470,49,1,44,59,27o8mdqno6jslcjb709sxjwyy,1,45.5,14,2023-05-07T06:48:38.848Z,2023-05-07T06:48:39Z,,,,,,,,,,,,,,,,,,,,,,,,,cpr3syuxxldolgb1a5exxvug9,Y. Naganuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544938101,471,1,1,44,59,27o8mdqno6jslcjb709sxjwyy,1,45.5,14,2023-05-07T06:48:38.999Z,2023-05-07T06:48:40Z,4257455643,141,26.8,4257455639,56,Back,4257455645,212,9.2,4257455647,213,1.9,4257455641,140,42.8,,,,,,,,,,cpr3syuxxldolgb1a5exxvug9,Y. Naganuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544938113,472,1,1,45,0,27o8mdqno6jslcjb709sxjwyy,0,42.6,26.8,2023-05-07T06:48:40.242Z,2023-05-07T06:48:43Z,4257455739,1,,4257455729,56,Center,4257455731,140,75.8,4257455733,141,67.6,4257455735,212,44.6,4257455737,213,0.7,4257455727,155,,,,,28yslyo2m2bsim5y5s7fsr0t1,K. Moriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544938115,506,49,1,45,3,5pol481515zvirmk6t00kerbc,1,27.2,31.9,2023-05-07T06:48:43.432Z,2023-05-07T06:48:43Z,,,,,,,,,,,,,,,,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544938121,507,1,1,45,4,5pol481515zvirmk6t00kerbc,1,27.2,31.9,2023-05-07T06:48:43.687Z,2023-05-07T06:48:47Z,4257455787,140,14.5,4257455789,141,51.2,4257455793,213,2.4,4257455785,56,Back,4257455791,212,18.7,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544938141,508,1,1,45,7,5pol481515zvirmk6t00kerbc,1,13.9,54.9,2023-05-07T06:48:46.942Z,2023-05-07T06:48:53Z,4257455901,56,Back,4257455909,213,4.4,4257455903,140,6.7,4257455905,141,13.7,4257455907,212,29.0,,,,,,,,,,88d8c6vvmo62h0lnbbo1t9i39,N. Kamifukumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544938135,473,70,1,45,9,27o8mdqno6jslcjb709sxjwyy,1,0,0,2023-05-07T06:48:49.490Z,2023-05-07T06:48:54Z,4257455867,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
