id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/13/value,qualifier/14/value
2518095401,218,1,1,26,7,3vfso415vj7uitnunviuzdyg3,1,21.8,28.1,2023-03-11T05:29:34.046Z,2023-03-11T05:29:51Z,4087107285,141,6.2,4087107287,212,31.9,4087107281,56,Back,4087107289,213,5.8,4087107283,140,48.7,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095415,219,1,1,26,9,3vfso415vj7uitnunviuzdyg3,1,61.5,10.1,2023-03-11T05:29:36.237Z,2023-03-11T05:29:53Z,4087107399,140,77.1,4087107407,213,6.1,4087107401,141,6.5,4087107397,56,Right,4087107403,212,16.6,,,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095427,220,1,1,26,17,3vfso415vj7uitnunviuzdyg3,0,82.5,18.9,2023-03-11T05:29:43.708Z,2023-03-16T16:52:21Z,4087107463,155,,4087107473,213,1.2,4087107467,140,90.8,4087107465,56,Center,4087107471,212,26.5,4087107461,2,,4100855749,72,,4100855747,223,,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,4087107469,141,4087107517,233,221,,,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095429,221,11,1,26,18,bbt5nqwufsne7r0zfa6pvpmfa,1,8.8,45.4,2023-03-11T05:29:45.376Z,2023-03-16T16:52:27Z,4100855801,377,,4087107535,233,220,4087107485,88,,4087107483,56,Back,,,,,,,,,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095511,222,80,1,26,29,bbt5nqwufsne7r0zfa6pvpmfa,0,12.4,50.1,2023-03-11T05:29:55.622Z,2023-03-11T05:29:55Z,,,,,,,,,,,,,,,,,,,,,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095563,223,1,1,26,36,bbt5nqwufsne7r0zfa6pvpmfa,1,12,43.9,2023-03-11T05:30:02.455Z,2023-03-11T05:30:07Z,4087108073,213,5.2,4087108063,56,Back,4087108069,141,19.2,4087108067,140,21.3,4087108071,212,19.4,,,,,,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095567,224,1,1,26,40,bbt5nqwufsne7r0zfa6pvpmfa,0,23.5,13.8,2023-03-11T05:30:06.935Z,2023-03-11T05:30:08Z,4087108107,140,40.7,4087108111,212,21.6,4087108105,56,Back,4087108103,155,,4087108109,141,31.3,4087108113,213,0.6,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095585,221,8,1,26,42,3vfso415vj7uitnunviuzdyg3,1,60,67.6,2023-03-11T05:30:09.052Z,2023-03-16T16:52:49Z,4087108211,56,Center,4100855897,385,,,,,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095589,225,1,1,26,44,bbt5nqwufsne7r0zfa6pvpmfa,1,30.2,37.3,2023-03-11T05:30:10.598Z,2023-03-16T16:53:14Z,4087108225,140,36.6,4087108231,212,8.6,4087108227,141,29.4,4087108223,56,Back,4087108233,213,5.6,,,,,,,,,,3eyq5jpfdsk0zp1hhmono2wgl,L. Osaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095597,226,1,1,26,45,bbt5nqwufsne7r0zfa6pvpmfa,1,38,29.7,2023-03-11T05:30:11.494Z,2023-03-16T16:53:19Z,4087108267,56,Back,4087108271,140,30.8,4087108277,213,2.8,4087108275,212,8.1,4087108273,141,33.8,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095611,227,1,1,26,46,bbt5nqwufsne7r0zfa6pvpmfa,1,34.3,31.6,2023-03-11T05:30:12.742Z,2023-03-16T16:53:27Z,4087108345,141,64.7,4087108339,56,Back,4087108347,212,22.6,4087108341,140,32.0,4087108349,213,1.7,,,,,,,,,,3eyq5jpfdsk0zp1hhmono2wgl,L. Osaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095603,222,43,1,26,47,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-11T05:30:14.324Z,2023-03-11T05:30:16Z,4087108361,144,49,,,,,,,,,,,,,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095609,223,43,1,26,48,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-11T05:30:14.509Z,2023-03-11T05:30:20Z,4087108465,144,1,4087108323,140,67.2,4087108329,213,5.0,4087108321,56,Center,4087108327,212,14.3,4087108325,141,55.2,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095623,228,1,1,26,49,bbt5nqwufsne7r0zfa6pvpmfa,1,34.3,68.2,2023-03-11T05:30:16.182Z,2023-03-16T16:53:34Z,4087108419,140,45.0,4087108423,212,21.1,4087108417,56,Back,4087108421,141,94.4,4087108425,213,1.0,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095633,229,1,1,26,53,bbt5nqwufsne7r0zfa6pvpmfa,1,41.7,90.9,2023-03-11T05:30:19.670Z,2023-03-16T16:53:43Z,4087108489,56,Back,4087108493,141,84.1,4087108491,140,31.2,4087108497,213,3.5,4087108495,212,12.0,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095645,230,1,1,26,55,bbt5nqwufsne7r0zfa6pvpmfa,1,32.3,79.4,2023-03-11T05:30:21.494Z,2023-03-11T05:30:24Z,4087108561,212,18.4,4087108557,140,28.4,4087108555,56,Back,4087108563,213,4.5,4087108559,141,53.0,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095679,231,1,1,26,57,bbt5nqwufsne7r0zfa6pvpmfa,1,26.9,47,2023-03-11T05:30:24.087Z,2023-03-11T05:30:30Z,4087108751,212,17.8,4087108749,141,24.6,4087108753,213,5.3,4087108747,140,35.7,4087108745,56,Back,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095691,232,1,1,27,4,bbt5nqwufsne7r0zfa6pvpmfa,1,39.8,24.4,2023-03-11T05:30:30.581Z,2023-03-11T05:30:32Z,4087108839,56,Back,4087108847,213,2.0,4087108845,212,19.3,4087108843,141,50.1,4087108841,140,32.1,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095699,233,1,1,27,6,bbt5nqwufsne7r0zfa6pvpmfa,1,31.4,55.1,2023-03-11T05:30:32.598Z,2023-03-11T05:30:35Z,4087108891,56,Back,4087108899,213,1.2,4087108895,141,84.8,4087108893,140,40.0,4087108897,212,22.1,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095711,234,1,1,27,8,bbt5nqwufsne7r0zfa6pvpmfa,1,31.8,86.6,2023-03-11T05:30:34.919Z,2023-03-16T16:54:03Z,4087108975,213,5.5,4087108973,212,14.5,4087108969,140,41.5,4087108971,141,71.5,4087108967,56,Back,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095723,235,1,1,27,11,bbt5nqwufsne7r0zfa6pvpmfa,1,42.6,70.7,2023-03-11T05:30:37.494Z,2023-03-16T16:54:09Z,4087109041,140,31.9,4087109043,141,60.2,4087109045,212,13.3,4087109047,213,3.7,4087109039,56,Back,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095749,236,1,1,27,12,bbt5nqwufsne7r0zfa6pvpmfa,1,32.7,56.3,2023-03-11T05:30:39.317Z,2023-03-11T05:30:42Z,4087109159,212,22.9,4087109155,140,39.0,4087109153,56,Back,4087109157,141,24.0,4087109161,213,5.0,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095777,237,1,1,27,16,bbt5nqwufsne7r0zfa6pvpmfa,1,41.4,14.1,2023-03-11T05:30:42.630Z,2023-03-11T05:30:49Z,4087109341,212,23.1,4087109337,140,62.3,4087109335,56,Right,4087109339,141,3.7,4087109343,213,6.0,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095781,238,1,1,27,22,bbt5nqwufsne7r0zfa6pvpmfa,1,60.4,6.6,2023-03-11T05:30:49.398Z,2023-03-16T16:54:51Z,4087109381,141,24.2,4087109377,56,Center,4087109385,213,1.9,4087109379,140,57.1,4087109383,212,12.5,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095787,239,1,1,27,24,bbt5nqwufsne7r0zfa6pvpmfa,1,59.7,20,2023-03-11T05:30:51.014Z,2023-03-16T16:54:57Z,4087109419,212,10.4,4087109417,141,7.1,4087109415,140,54.4,4087109421,213,4.1,4087109413,56,Right,,,,,,,,,,3eyq5jpfdsk0zp1hhmono2wgl,L. Osaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095801,240,1,1,27,25,bbt5nqwufsne7r0zfa6pvpmfa,1,54.1,9.1,2023-03-11T05:30:52.006Z,2023-03-16T16:55:09Z,4087109507,141,40.0,4087109503,56,Back,4087109511,213,2.3,4087109505,140,35.9,4087109509,212,28.4,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095817,241,1,1,27,29,bbt5nqwufsne7r0zfa6pvpmfa,1,36.9,45.8,2023-03-11T05:30:56.262Z,2023-03-16T16:55:21Z,4087109607,140,46.2,4087109605,56,Back,4087109609,141,67.6,4087109613,213,1.0,4087109611,212,17.8,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095825,242,1,1,27,32,bbt5nqwufsne7r0zfa6pvpmfa,1,45.6,63.7,2023-03-11T05:30:58.534Z,2023-03-11T05:31:00Z,4087109643,56,Back,4087109645,140,38.9,4087109651,213,3.9,4087109647,141,53.0,4087109649,212,10.1,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095849,243,1,1,27,33,bbt5nqwufsne7r0zfa6pvpmfa,1,40,55.8,2023-03-11T05:31:00.328Z,2023-03-11T05:31:05Z,4087109803,212,45.4,4087109799,140,68.0,4087109795,155,,4087109797,56,Right,4087109805,213,5.4,4087109807,1,,4087109801,141,5.0,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095877,244,1,1,27,38,bbt5nqwufsne7r0zfa6pvpmfa,0,79.9,2.1,2023-03-11T05:31:05.207Z,2023-03-16T16:56:54Z,4100857601,20,,4087110025,1,,4087110013,155,,4100857599,224,,4087110021,212,49.6,4087110017,140,100.0,4087110023,213,1.1,4087110015,56,Center,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,4087110019,141,4087110011,2,,,,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095879,224,5,1,27,41,3vfso415vj7uitnunviuzdyg3,1,-0.8,30,2023-03-11T05:31:08.307Z,2023-03-11T05:50:53Z,4087110169,233,245,4087110103,346,,4087110031,56,Back,,,,,,,,,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518095881,245,5,1,27,41,bbt5nqwufsne7r0zfa6pvpmfa,0,100.8,70,2023-03-11T05:31:08.307Z,2023-03-11T05:31:51Z,4087110037,346,,4087110035,56,Center,4087110173,233,224,,,,,,,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096011,225,1,1,28,20,3vfso415vj7uitnunviuzdyg3,1,4.6,50.5,2023-03-11T05:31:46.862Z,2023-03-11T05:55:59Z,4087110813,140,9.3,4087110809,124,,4087110815,141,53.6,4087110823,237,,4087110817,212,5.4,4087110811,56,Back,4087110819,213,0.4,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518102477,369,1,1,28,21,3vfso415vj7uitnunviuzdyg3,1,8.8,53.4,2023-03-11T05:31:47.419Z,2023-03-11T05:56:12Z,4087143381,56,Back,4087143389,213,6.1,4087143385,141,48.5,4087143387,212,20.0,4087143383,140,27.6,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096017,226,1,1,28,24,3vfso415vj7uitnunviuzdyg3,1,26.2,41.5,2023-03-11T05:31:50.484Z,2023-03-16T16:57:18Z,4087110847,141,19.0,4087110851,213,4.0,4087110845,140,13.5,4087110849,212,20.3,4087110841,56,Back,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096035,227,1,1,28,25,3vfso415vj7uitnunviuzdyg3,1,13.7,19.2,2023-03-11T05:31:51.603Z,2023-03-16T16:57:27Z,4087110941,140,26.1,4087110945,212,13.3,4087110943,141,14.9,4087110947,213,6.1,4087110939,56,Back,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096051,228,1,1,28,26,3vfso415vj7uitnunviuzdyg3,0,25.2,15.3,2023-03-11T05:31:53.076Z,2023-03-16T16:57:37Z,4087111011,140,27.8,4087111013,141,13.7,4087111015,212,2.9,4087111009,56,Back,4087111017,213,5.9,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096049,246,61,1,28,28,bbt5nqwufsne7r0zfa6pvpmfa,1,70.1,84.9,2023-03-11T05:31:54.614Z,2023-03-16T16:57:40Z,4087111003,56,Left,,,,,,,,,,,,,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096061,229,1,1,28,29,3vfso415vj7uitnunviuzdyg3,1,44.9,4.8,2023-03-11T05:31:56.071Z,2023-03-16T16:57:53Z,4087111073,213,2.6,4087111069,141,12.6,4087111071,212,9.9,4087111065,56,Back,4087111067,140,36.9,,,,,,,,,,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096077,230,1,1,28,30,3vfso415vj7uitnunviuzdyg3,0,37.5,10.8,2023-03-11T05:31:56.774Z,2023-03-16T16:58:17Z,4087111155,212,8.9,4087111151,141,18.0,4087111143,56,Back,4087111159,213,0.6,4087111147,140,44.6,,,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096067,247,8,1,28,31,bbt5nqwufsne7r0zfa6pvpmfa,1,52.8,83.5,2023-03-11T05:31:58.119Z,2023-03-16T16:58:26Z,4087111101,56,Left,4100858215,385,,,,,,,,,,,,,,,,,,,,3eyq5jpfdsk0zp1hhmono2wgl,L. Osaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096103,232,3,1,28,32,3vfso415vj7uitnunviuzdyg3,1,66.9,28.4,2023-03-11T05:31:59.226Z,2023-03-16T16:58:49Z,4087111359,233,248,4087111339,56,Center,4087111341,286,,4100858321,464,,,,,,,,,,,,,,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096087,248,45,1,28,32,bbt5nqwufsne7r0zfa6pvpmfa,0,33.1,71.6,2023-03-11T05:31:59.226Z,2023-03-11T05:57:02Z,4087111237,285,,4087111235,56,Back,4087111377,233,232,,,,,,,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096079,231,43,1,28,33,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-11T05:31:59.605Z,2023-03-11T05:58:28Z,4087145701,144,1,4087111169,212,5.8,4087111171,213,5.3,4087111163,56,Right,4087111165,140,61.6,4087111167,141,14.7,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096111,233,3,1,28,37,3vfso415vj7uitnunviuzdyg3,1,69.5,50.7,2023-03-11T05:32:03.973Z,2023-03-16T16:59:07Z,4087111381,286,,4087111403,233,249,4100858373,465,,4087111379,56,Center,,,,,,,,,,,,,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096101,249,45,1,28,37,bbt5nqwufsne7r0zfa6pvpmfa,0,30.5,49.3,2023-03-11T05:32:03.973Z,2023-03-16T19:24:35Z,4101035631,233,233,4087111337,285,,4087111335,56,Back,,,,,,,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096123,234,13,1,28,40,3vfso415vj7uitnunviuzdyg3,1,72.9,55.3,2023-03-11T05:32:06.563Z,2023-03-16T17:00:52Z,4087112781,75,,4087112787,215,,4087112779,72,,4087112785,103,2.8,4087112783,102,40.5,4087111435,18,,4087112789,458,,4087111437,56,Center,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,4087112793,231,4087111433,22,,4087112791,230,51.4,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096131,235,5,1,28,40,3vfso415vj7uitnunviuzdyg3,0,101.2,42,2023-03-11T05:32:06.951Z,2023-03-11T05:50:53Z,4087111473,346,,4087111495,233,250,4087111471,56,Center,,,,,,,,,,,,,,,,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096121,250,5,1,28,40,bbt5nqwufsne7r0zfa6pvpmfa,1,-1.2,58,2023-03-11T05:32:06.951Z,2023-03-11T05:32:08Z,4087111427,56,Back,4087111491,233,235,4087111429,346,,,,,,,,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096299,251,1,1,29,25,bbt5nqwufsne7r0zfa6pvpmfa,0,4.9,40,2023-03-11T05:32:51.462Z,2023-03-11T05:32:58Z,4087112529,56,Right,4087112535,212,59.7,4087112533,141,7.6,4087112541,1,,4087112537,213,5.9,4087112531,140,57.7,4087112545,74,,4087112525,124,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096305,236,44,1,29,30,3vfso415vj7uitnunviuzdyg3,1,39.9,94.2,2023-03-11T05:32:56.595Z,2023-03-11T05:32:59Z,4087112567,233,252,4087112563,56,Back,4087112565,285,,,,,,,,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096303,252,44,1,29,30,bbt5nqwufsne7r0zfa6pvpmfa,0,60.1,5.8,2023-03-11T05:32:56.596Z,2023-03-11T05:33:00Z,4087112555,286,,4087112577,233,236,4087112553,56,Right,,,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096315,237,1,1,29,31,3vfso415vj7uitnunviuzdyg3,0,36.8,94.1,2023-03-11T05:32:57.516Z,2023-03-11T06:00:42Z,4087112599,141,100.0,4087112603,213,0.5,4087112597,140,45.8,4087112601,212,10.9,4087112593,3,,4087112595,56,Back,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096317,238,5,1,29,32,3vfso415vj7uitnunviuzdyg3,0,45,102,2023-03-11T05:32:58.790Z,2023-03-11T05:50:53Z,4087112605,56,Back,4087112607,347,,4087112641,233,253,,,,,,,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096311,253,5,1,29,32,bbt5nqwufsne7r0zfa6pvpmfa,1,55,-2,2023-03-11T05:32:58.790Z,2023-03-11T05:33:00Z,4087112583,56,Right,4087112585,347,,4087112635,233,238,,,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096353,254,1,1,29,42,bbt5nqwufsne7r0zfa6pvpmfa,1,59.7,0,2023-03-11T05:33:08.518Z,2023-03-16T17:02:14Z,4087112829,212,10.0,4087112821,107,,4087112831,213,2.1,4087112827,141,10.8,4087112825,140,54.7,4087112823,56,Right,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096365,255,1,1,29,43,bbt5nqwufsne7r0zfa6pvpmfa,1,52.9,8.6,2023-03-11T05:33:09.525Z,2023-03-11T05:33:13Z,4087112883,140,55.2,4087112887,212,4.2,4087112885,141,3.5,4087112889,213,5.3,4087112881,56,Right,,,,,,,,,,3eyq5jpfdsk0zp1hhmono2wgl,L. Osaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096379,239,45,1,29,46,3vfso415vj7uitnunviuzdyg3,0,44,96.7,2023-03-11T05:33:13.029Z,2023-03-11T06:00:41Z,4087112967,56,Back,4087112987,233,256,4087112969,285,,,,,,,,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096367,256,3,1,29,46,bbt5nqwufsne7r0zfa6pvpmfa,1,56,3.3,2023-03-11T05:33:13.029Z,2023-03-16T17:07:13Z,4087112983,233,239,4087112901,286,,4087112899,56,Right,4100861615,465,,,,,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096375,257,3,1,29,47,bbt5nqwufsne7r0zfa6pvpmfa,0,55.8,4.1,2023-03-11T05:33:13.668Z,2023-03-16T17:07:19Z,4100861647,465,,4087115481,233,259,4087112949,286,,4087112947,56,Right,,,,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096773,259,7,1,29,47,3vfso415vj7uitnunviuzdyg3,1,44.2,95.9,2023-03-11T05:33:13.669Z,2023-03-16T17:07:22Z,4100861671,383,,4087115441,285,,4087115439,56,Back,4087115447,233,257,,,,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096391,241,49,1,29,48,3vfso415vj7uitnunviuzdyg3,1,37.2,93.8,2023-03-11T05:33:15.399Z,2023-03-11T06:02:23Z,,,,,,,,,,,,,,,,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096393,242,1,1,29,50,3vfso415vj7uitnunviuzdyg3,1,37.2,93.8,2023-03-11T05:33:16.568Z,2023-03-11T06:02:26Z,4087113051,212,11.1,4087113047,140,47.7,4087113045,56,Back,4087113049,141,95.4,4087113053,213,0.1,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518096387,240,43,1,29,50,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-11T05:33:16.799Z,2023-03-11T05:34:57Z,4087113007,56,Back,4087113013,212,0,4087113009,140,37.2,4087115657,144,1,4087113011,141,93.8,4087113015,213,0,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
