id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2544146377,472,1,2,45,44,e90fnsgtnamze3yssxpg392eb,1,79.4,100,2023-05-06T06:06:40.288Z,2023-05-06T06:06:44Z,4253243757,213,5.5,4253243751,140,87.6,4253243747,107,,4253243749,56,Left,4253243753,141,89.3,4253243755,212,12.0,,,,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146379,473,61,2,45,48,e90fnsgtnamze3yssxpg392eb,0,87.2,89.6,2023-05-06T06:06:44.177Z,2023-05-06T06:06:44Z,4253243765,56,Left,,,,,,,,,,,,,,,,,,,,,,63245yg2ywq2p2s85w4vdokd0,K. Matsuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146381,448,49,2,45,48,1f3ehp8p9yi8reamghry4p76t,1,16.5,1.4,2023-05-06T06:06:44.788Z,2023-05-06T06:06:44Z,,,,,,,,,,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146383,449,1,2,45,48,1f3ehp8p9yi8reamghry4p76t,0,16.5,1.4,2023-05-06T06:06:44.806Z,2023-05-06T06:06:48Z,4253243777,212,2.1,4253243779,213,0.1,4253243771,56,Back,4253243813,233,474,4253243817,286,,4253243811,236,,4253243775,141,1.7,4253243773,140,18.5,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146387,474,74,2,45,48,e90fnsgtnamze3yssxpg392eb,1,85.3,93.3,2023-05-06T06:06:44.807Z,2023-05-06T06:06:48Z,4253243791,285,,4253243821,233,449,4253243789,56,Left,,,,,,,,,,,,,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146391,475,49,2,45,51,e90fnsgtnamze3yssxpg392eb,1,89.8,94.1,2023-05-06T06:06:47.283Z,2023-05-06T06:06:47Z,,,,,,,,,,,,,,,,,,,,,,,,,63245yg2ywq2p2s85w4vdokd0,K. Matsuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146431,451,45,2,45,51,1f3ehp8p9yi8reamghry4p76t,0,6.3,5.2,2023-05-06T06:06:47.628Z,2023-05-06T06:07:13Z,4253244035,285,,4253244033,56,Back,4253244115,233,477,,,,,,,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146429,477,3,2,45,51,e90fnsgtnamze3yssxpg392eb,1,93.7,94.8,2023-05-06T06:06:47.628Z,2023-05-06T06:07:12Z,4253244111,233,451,4253244027,286,,4253244025,56,Left,,,,,,,,,,,,,,,,63245yg2ywq2p2s85w4vdokd0,K. Matsuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146401,476,4,2,45,53,e90fnsgtnamze3yssxpg392eb,1,93.7,94.6,2023-05-06T06:06:49.254Z,2023-05-06T06:06:52Z,4253243865,295,,4253243871,286,,4253243863,13,,4253243909,233,450,4253243869,152,,4253243867,56,Left,,,,,,,63245yg2ywq2p2s85w4vdokd0,K. Matsuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146405,450,4,2,45,53,1f3ehp8p9yi8reamghry4p76t,0,6.3,5.4,2023-05-06T06:06:49.255Z,2023-05-06T06:06:52Z,4253243893,285,,4253243885,13,,4253243887,295,,4253243889,56,Back,4253243891,152,,4253243917,233,476,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146459,478,1,2,46,27,e90fnsgtnamze3yssxpg392eb,0,91.7,95.1,2023-05-06T06:07:23.399Z,2023-05-06T06:07:28Z,4253244241,212,28.4,4253244281,233,452,4253244239,141,53.4,4253244231,155,,4253244235,56,Center,4253244227,2,,4253244245,213,4.8,4253244237,140,93.7,63245yg2ywq2p2s85w4vdokd0,K. Matsuki,4253244233,152,,4253244229,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146463,452,41,2,46,30,1f3ehp8p9yi8reamghry4p76t,1,4.2,50,2023-05-06T06:07:26.805Z,2023-05-06T06:07:29Z,4253244273,140,23.8,4253244275,141,55.7,4253244279,213,0.2,4253244277,212,20.9,4253244285,233,478,,,,,,,,,,7blan2t3io9iatmzpzazeh9lh,T. Sugeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146465,453,49,2,46,31,1f3ehp8p9yi8reamghry4p76t,1,24.2,56,2023-05-06T06:07:28.071Z,2023-05-06T06:07:28Z,,,,,,,,,,,,,,,,,,,,,,,,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146475,454,1,2,46,35,1f3ehp8p9yi8reamghry4p76t,1,53.9,46.6,2023-05-06T06:07:31.860Z,2023-05-06T06:07:36Z,4253244351,213,5.3,4253244347,141,27.7,4253244349,212,15.6,4253244345,140,62.3,4253244343,56,Center,,,,,,,,,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146491,455,1,2,46,40,1f3ehp8p9yi8reamghry4p76t,0,70.8,22.3,2023-05-06T06:07:36.534Z,2023-05-06T06:07:55Z,4253244477,1,,4253244463,155,,4253244471,212,52.7,4253244465,56,Left,4253244467,140,100.0,4253244469,141,83.5,4253244475,213,0.9,4253244585,196,,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146493,456,5,2,46,44,1f3ehp8p9yi8reamghry4p76t,0,101.6,82.4,2023-05-06T06:07:40.507Z,2023-05-06T06:08:12Z,4253244487,56,Left,4253244489,346,,4253244649,233,479,,,,,,,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146481,479,5,2,46,44,e90fnsgtnamze3yssxpg392eb,1,-1.6,17.6,2023-05-06T06:07:40.507Z,2023-05-06T06:07:59Z,4253244637,233,456,4253244389,56,Back,4253244391,346,,,,,,,,,,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146495,480,1,2,46,53,e90fnsgtnamze3yssxpg392eb,1,5,37,2023-05-06T06:07:49.422Z,2023-05-06T06:07:51Z,4253244507,141,17.3,4253244501,124,,4253244509,212,15.9,4253244511,213,5.3,4253244515,237,,4253244503,56,Back,4253244505,140,13.2,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146499,481,1,2,46,54,e90fnsgtnamze3yssxpg392eb,1,13.3,16.7,2023-05-06T06:07:51.125Z,2023-05-06T06:07:52Z,4253244529,56,Back,4253244531,140,17.3,4253244537,213,5.1,4253244535,212,10.0,4253244533,141,3.4,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146501,482,1,2,46,56,e90fnsgtnamze3yssxpg392eb,1,17.2,3.4,2023-05-06T06:07:52.227Z,2023-05-06T06:07:54Z,4253244553,140,12.0,4253244555,141,8.8,4253244551,56,Back,4253244559,213,2.5,4253244557,212,6.6,,,,,,,,,,1q1n8bmn35in4nmq096zcwk5w,S. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146503,483,1,2,46,58,e90fnsgtnamze3yssxpg392eb,0,10.4,3.8,2023-05-06T06:07:54.387Z,2023-05-06T06:07:58Z,4253244621,233,457,4253244567,56,Back,4253244569,140,12.2,4253244575,213,6.2,4253244573,212,1.9,4253244571,141,3.7,4253244619,236,,4253244625,286,,6w26g83j8eztacwrfa4ilvh05,M. Morishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146507,457,74,2,46,58,1f3ehp8p9yi8reamghry4p76t,1,89.1,90.5,2023-05-06T06:07:54.388Z,2023-05-06T06:08:15Z,4253244607,56,Left,4253244631,233,483,4253244609,285,,,,,,,,,,,,,,,,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146519,458,5,2,47,0,1f3ehp8p9yi8reamghry4p76t,0,88.6,101.6,2023-05-06T06:07:56.796Z,2023-05-06T06:08:08Z,4253244707,56,Left,4253244709,347,,4253244755,233,484,,,,,,,,,,,,,,,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146509,484,5,2,47,0,e90fnsgtnamze3yssxpg392eb,1,11.4,-1.6,2023-05-06T06:07:56.796Z,2023-05-06T06:08:12Z,4253244615,347,,4253244613,56,Back,4253244751,233,458,,,,,,,,,,,,,,,,6w26g83j8eztacwrfa4ilvh05,M. Morishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146529,485,1,2,47,17,e90fnsgtnamze3yssxpg392eb,0,15.9,0,2023-05-06T06:08:13.734Z,2023-05-06T06:08:17Z,4253244863,213,0.2,4253244853,107,,4253244855,56,Back,4253244861,212,20.7,4253244859,141,4.0,4253244857,140,35.3,,,,,,,1q1n8bmn35in4nmq096zcwk5w,S. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146537,459,1,2,47,20,1f3ehp8p9yi8reamghry4p76t,0,59.8,90,2023-05-06T06:08:16.661Z,2023-05-06T06:08:17Z,4253244909,140,66.0,4253244907,56,Left,4253244911,141,80.9,4253244913,212,9.0,4253244915,213,5.5,4253244905,3,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146547,486,61,2,47,26,e90fnsgtnamze3yssxpg392eb,0,31.4,13.2,2023-05-06T06:08:22.246Z,2023-05-06T06:08:22Z,4253244985,56,Back,,,,,,,,,,,,,,,,,,,,,,489o5ixewcy1xkpvqaxrbwgyd,T. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146553,460,4,2,47,26,1f3ehp8p9yi8reamghry4p76t,1,67.2,82.6,2023-05-06T06:08:22.548Z,2023-05-06T06:09:01Z,4253245023,56,Left,4253245025,241,,4253245051,233,487,4253245027,286,,4253245021,12,,,,,,,,,,,du14luqzm3al3uw51qs2bzqol,Y. Komai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146555,487,4,2,47,26,e90fnsgtnamze3yssxpg392eb,0,32.8,17.4,2023-05-06T06:08:22.549Z,2023-05-06T06:09:01Z,4253245037,12,,4253245057,233,460,4253245039,56,Back,4253245041,241,,4253245043,285,,,,,,,,,,,489o5ixewcy1xkpvqaxrbwgyd,T. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146639,461,1,2,48,6,1f3ehp8p9yi8reamghry4p76t,0,68.4,82.3,2023-05-06T06:09:02.852Z,2023-05-06T06:09:04Z,4253245537,213,5.4,4253245531,140,93.1,4253245539,1,,4253245525,155,,4253245523,5,,4253245527,241,,4253245529,56,Center,4253245521,2,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,4253245533,141,38.9,4253245535,212,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146713,495,44,2,48,8,e90fnsgtnamze3yssxpg392eb,1,7,62.8,2023-05-06T06:09:04.366Z,2023-05-06T06:13:05Z,4253246559,56,Back,4253246573,233,462,4253246561,285,,,,,,,,,,,,,,,,,489o5ixewcy1xkpvqaxrbwgyd,T. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146647,462,44,2,48,8,1f3ehp8p9yi8reamghry4p76t,0,93,37.2,2023-05-06T06:09:04.367Z,2023-05-06T06:10:27Z,4253245563,56,Center,4253245565,286,,4253246577,233,495,,,,,,,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146657,488,61,2,48,8,e90fnsgtnamze3yssxpg392eb,1,5.6,56.9,2023-05-06T06:09:05.046Z,2023-05-06T06:13:04Z,4253245625,56,Back,,,,,,,,,,,,,,,,,,,,,,489o5ixewcy1xkpvqaxrbwgyd,T. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146653,463,15,2,48,9,1f3ehp8p9yi8reamghry4p76t,1,90.2,45.4,2023-05-06T06:09:05.781Z,2023-05-06T06:11:13Z,4253247353,147,48.7,4253247365,233,489,4253245607,56,Center,4253247345,108,,4253247349,458,,4253247341,102,47.9,4253247339,80,,4253247183,24,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,4253247343,103,16.5,4253247347,328,,,4253245605,17,4253247351,146,4253247185,20,,,,,,,,,,,,98.8,,,,,,,
2544146661,489,10,2,48,9,e90fnsgtnamze3yssxpg392eb,1,1.4,51.2,2023-05-06T06:09:05.881Z,2023-05-06T06:11:21Z,4253245881,174,,4253245645,182,,4253247201,233,463,4253245647,56,Back,4253247583,178,,,,,,,,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146665,464,15,2,48,10,1f3ehp8p9yi8reamghry4p76t,1,95.1,49.8,2023-05-06T06:09:06.719Z,2023-05-06T06:12:00Z,4253247971,328,,4253247995,233,490,4253245673,56,Center,4253247963,78,,4253247977,147,49.8,4253247791,16,,4253247789,20,,4253247973,458,,a60hpbc5lfxj5cj82iadif622,D. Okamura,4253247967,103,3.8,4253247965,102,50.4,,4253247975,146,4253247969,214,4253247787,24,,,,,,,,,,,98.5,,,,,,,,
2544146663,490,10,2,48,10,e90fnsgtnamze3yssxpg392eb,1,3.4,49.4,2023-05-06T06:09:06.819Z,2023-05-06T06:12:02Z,4253247813,233,464,4253245657,56,Back,4253245913,174,,4253245915,180,,4253245655,182,,,,,,,,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146669,465,1,2,48,11,1f3ehp8p9yi8reamghry4p76t,1,84.5,30.1,2023-05-06T06:09:07.356Z,2023-05-06T06:13:08Z,4253245687,56,Center,4253245689,140,85.6,4253245691,141,47.6,4253248801,154,,4253248799,210,15,4253245695,213,1.5,4253245693,212,12.0,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2544146671,466,15,2,48,12,1f3ehp8p9yi8reamghry4p76t,1,85.7,47.8,2023-05-06T06:09:08.301Z,2023-05-06T06:12:58Z,4253248821,55,465,4253248833,146,90.8,4253248661,82,,4253248837,230,98.1,4253245713,56,Center,4253248817,29,,4253248845,233,491,4253248827,103,19,61mnri2ox1dao9jdo2ye42i8l,T. Arano,4253245711,17,,4253248831,328,,,4253248829,108,4253248649,24,4253248825,102,46.9,4253248815,80,,4253248651,20,,4253248835,147,,,,47.5,4253248839,231,49.5,4253248819,154,
2544146673,491,10,2,48,12,e90fnsgtnamze3yssxpg392eb,1,8.4,54.5,2023-05-06T06:09:08.401Z,2023-05-06T06:13:00Z,4253245723,56,Back,4253245721,94,,4253248673,233,466,,,,,,,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146681,492,49,2,48,17,e90fnsgtnamze3yssxpg392eb,1,7.6,78.5,2023-05-06T06:09:13.896Z,2023-05-06T06:09:14Z,,,,,,,,,,,,,,,,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146691,493,1,2,48,19,e90fnsgtnamze3yssxpg392eb,0,9.1,90.9,2023-05-06T06:09:16.032Z,2023-05-06T06:09:17Z,4253245795,157,,4253245805,213,0.2,4253245803,212,39.7,4253245799,140,46.2,4253245801,141,100.0,4253245797,56,Back,4253245807,1,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146699,467,5,2,48,21,1f3ehp8p9yi8reamghry4p76t,1,56.2,-1.8,2023-05-06T06:09:17.149Z,2023-05-06T06:15:58Z,4253245869,233,494,4253245865,347,,4253245863,56,Right,,,,,,,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146695,494,5,2,48,21,e90fnsgtnamze3yssxpg392eb,0,43.8,101.8,2023-05-06T06:09:17.149Z,2023-05-06T06:09:20Z,4253245815,56,Back,4253245819,347,,4253245877,233,467,,,,,,,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146743,468,1,2,48,36,1f3ehp8p9yi8reamghry4p76t,1,66.7,0,2023-05-06T06:09:32.548Z,2023-05-06T06:09:33Z,4253246061,212,3.7,4253246059,141,3.4,4253246057,140,64.7,4253246053,107,,4253246063,213,2.2,4253246055,56,Right,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146745,469,1,2,48,37,1f3ehp8p9yi8reamghry4p76t,1,64.7,3.4,2023-05-06T06:09:33.637Z,2023-05-06T06:09:34Z,4253246079,212,1.7,4253246077,141,1.1,4253246073,56,Right,4253246075,140,64.0,4253246081,213,4.3,,,,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146753,470,1,2,48,38,1f3ehp8p9yi8reamghry4p76t,1,64,1.1,2023-05-06T06:09:34.484Z,2023-05-06T06:09:35Z,4253246117,212,6.9,4253246119,213,0.4,4253246111,56,Right,4253246115,141,4.9,4253246113,140,70.1,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146755,471,1,2,48,40,1f3ehp8p9yi8reamghry4p76t,0,70.7,7.3,2023-05-06T06:09:36.665Z,2023-05-06T06:10:20Z,4253246709,286,,4253246683,141,7.9,4253246685,212,0.7,4253246687,213,0.7,4253246681,140,71.2,4253246125,56,Right,4253246703,236,,4253246705,233,496,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146767,496,74,2,48,40,e90fnsgtnamze3yssxpg392eb,1,28.7,94.4,2023-05-06T06:09:36.666Z,2023-05-06T06:10:18Z,4253246715,233,471,4253246177,56,Back,4253246179,285,,,,,,,,,,,,,,,,,489o5ixewcy1xkpvqaxrbwgyd,T. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146765,472,5,2,48,43,1f3ehp8p9yi8reamghry4p76t,1,68.4,-1.6,2023-05-06T06:09:40.069Z,2023-05-06T06:09:42Z,4253246171,56,Right,4253246173,347,,4253246221,233,497,,,,,,,,,,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146773,497,5,2,48,43,e90fnsgtnamze3yssxpg392eb,0,31.6,101.6,2023-05-06T06:09:40.069Z,2023-05-06T06:15:59Z,4253246211,56,Back,4253246225,233,472,4253246213,347,,,,,,,,,,,,,,,,,489o5ixewcy1xkpvqaxrbwgyd,T. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146799,473,1,2,48,57,1f3ehp8p9yi8reamghry4p76t,0,69.7,0,2023-05-06T06:09:53.716Z,2023-05-06T06:09:56Z,4253246391,141,3.5,4253246385,107,,4253246393,212,11.5,4253246387,56,Right,4253246395,213,0.3,4253246389,140,80.2,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146801,498,49,2,49,0,e90fnsgtnamze3yssxpg392eb,1,21.9,93.6,2023-05-06T06:09:56.463Z,2023-05-06T06:09:56Z,,,,,,,,,,,,,,,,,,,,,,,,,489o5ixewcy1xkpvqaxrbwgyd,T. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146811,499,1,2,49,2,e90fnsgtnamze3yssxpg392eb,1,9.9,97.1,2023-05-06T06:09:58.629Z,2023-05-06T06:10:00Z,4253246445,56,Back,4253246451,212,6.0,4253246447,140,4.2,4253246453,213,3.1,4253246449,141,97.4,,,,,,,,,,489o5ixewcy1xkpvqaxrbwgyd,T. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146815,500,1,2,49,3,e90fnsgtnamze3yssxpg392eb,0,4.2,97.4,2023-05-06T06:09:59.931Z,2023-05-06T06:10:01Z,4253246477,1,,4253246471,141,100.0,4253246465,157,,4253246467,56,Back,4253246473,212,18.3,4253246475,213,0.2,4253246469,140,21.4,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146821,474,5,2,49,5,1f3ehp8p9yi8reamghry4p76t,1,79.8,-1.4,2023-05-06T06:10:01.471Z,2023-05-06T06:15:59Z,4253246497,56,Right,4253246503,233,501,4253246499,347,,,,,,,,,,,,,,,,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146817,501,5,2,49,5,e90fnsgtnamze3yssxpg392eb,0,20.2,101.4,2023-05-06T06:10:01.471Z,2023-05-06T06:10:04Z,4253246479,56,Back,4253246509,233,474,4253246481,347,,,,,,,,,,,,,,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146845,475,1,2,49,18,1f3ehp8p9yi8reamghry4p76t,0,79.7,0,2023-05-06T06:10:14.916Z,2023-05-06T06:10:17Z,4253246699,213,0.6,4253246691,56,Right,4253246697,212,10.3,4253246695,141,7.3,4253246693,140,87.6,4253246689,107,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146851,502,8,2,49,19,e90fnsgtnamze3yssxpg392eb,1,15.3,88.4,2023-05-06T06:10:15.638Z,2023-05-06T06:12:47Z,4253246757,56,Back,,,,,,,,,,,,,,,,,,,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146847,476,1,2,49,20,1f3ehp8p9yi8reamghry4p76t,0,87.6,7.7,2023-05-06T06:10:16.165Z,2023-05-06T06:12:50Z,4253246725,140,86.8,4253246723,56,Right,4253246727,141,8.5,4253246731,213,2.6,4253246729,212,1.0,,,,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146867,504,49,2,49,21,e90fnsgtnamze3yssxpg392eb,1,10,83.5,2023-05-06T06:10:17.876Z,2023-05-06T06:13:37Z,,,,,,,,,,,,,,,,,,,,,,,,,489o5ixewcy1xkpvqaxrbwgyd,T. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146859,503,1,2,49,22,e90fnsgtnamze3yssxpg392eb,0,11.4,85.9,2023-05-06T06:10:18.219Z,2023-05-06T06:13:39Z,4253249413,140,14.8,4253249415,141,89.6,4253249419,213,0.6,4253249417,212,4.4,4253246771,56,Back,,,,,,,,,,489o5ixewcy1xkpvqaxrbwgyd,T. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544147329,502,8,2,49,23,1f3ehp8p9yi8reamghry4p76t,1,85.5,7.5,2023-05-06T06:10:19.443Z,2023-05-06T06:14:33Z,4253250033,56,Right,,,,,,,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544147331,503,49,2,49,24,1f3ehp8p9yi8reamghry4p76t,1,86.2,12.8,2023-05-06T06:10:20.582Z,2023-05-06T06:14:35Z,,,,,,,,,,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146865,477,61,2,49,25,1f3ehp8p9yi8reamghry4p76t,0,87,14.4,2023-05-06T06:10:21.373Z,2023-05-06T06:14:52Z,4253246805,56,Right,,,,,,,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544147315,532,49,2,49,26,e90fnsgtnamze3yssxpg392eb,1,9.5,81.4,2023-05-06T06:10:22.438Z,2023-05-06T06:15:11Z,,,,,,,,,,,,,,,,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146869,505,1,2,49,27,e90fnsgtnamze3yssxpg392eb,0,5.5,82.7,2023-05-06T06:10:23.408Z,2023-05-06T06:15:13Z,4253246819,157,,4253246825,141,89.4,4253246823,140,34.8,4253246831,1,,4253246827,212,31.1,4253246829,213,0.1,4253246821,56,Back,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146875,478,1,2,49,29,1f3ehp8p9yi8reamghry4p76t,1,68.6,18.9,2023-05-06T06:10:25.142Z,2023-05-06T06:10:27Z,4253246865,212,6.4,4253246863,141,18.9,4253246859,56,Right,4253246861,140,74.7,4253246867,213,0,4253246857,3,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544146877,479,49,2,49,30,1f3ehp8p9yi8reamghry4p76t,1,77.1,21,2023-05-06T06:10:26.916Z,2023-05-06T06:10:27Z,,,,,,,,,,,,,,,,,,,,,,,,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
