id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2533378293,88,1,1,11,58,83d6z6wvkzs3dx9oy3mftixow,1,53.2,54.9,2023-04-15T06:15:13.347Z,2023-04-15T06:15:15Z,4189025105,140,54.6,4189025103,56,Right,4189025107,141,20.4,4189025111,213,4.8,4189025109,212,23.5,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378341,89,1,1,11,59,83d6z6wvkzs3dx9oy3mftixow,1,53.1,20,2023-04-15T06:15:14.989Z,2023-04-15T06:15:21Z,4189025331,141,45.2,4189025329,140,20.0,4189025335,212,38.7,4189025327,56,Back,4189025339,213,2.7,4189025341,1,,,,,,,,978z8ejc2jneguyb6yq430g5x,H. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378363,90,1,1,12,5,83d6z6wvkzs3dx9oy3mftixow,1,19.4,44.9,2023-04-15T06:15:20.882Z,2023-04-15T06:15:25Z,4189025439,141,20.3,4189025437,140,23.6,4189025445,213,5.0,4189025443,212,17.3,4189025433,56,Back,,,,,,,,,,5ai6500e7oug5v5hybnkfzh7t,Song Bum-Keun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378383,91,1,1,12,7,83d6z6wvkzs3dx9oy3mftixow,1,23.6,20.3,2023-04-15T06:15:22.893Z,2023-04-15T06:15:24Z,4189025537,213,2.3,4189025523,56,Back,4189025531,141,45.5,4189025527,140,9.8,4189025535,212,22.4,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378423,92,1,1,12,12,83d6z6wvkzs3dx9oy3mftixow,1,11.5,45.1,2023-04-15T06:15:27.932Z,2023-04-15T06:15:29Z,4189025731,212,47.2,4189025725,56,Center,4189025723,155,,4189025729,141,34.0,4189025735,1,,4189025727,140,55.9,4189025733,213,6.1,,,,5ai6500e7oug5v5hybnkfzh7t,Song Bum-Keun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378435,93,44,1,12,13,83d6z6wvkzs3dx9oy3mftixow,1,57.8,40.6,2023-04-15T06:15:29.228Z,2023-04-15T06:16:57Z,4189025787,56,Center,4189025809,233,105,4189025789,286,,,,,,,,,,,,,,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378431,105,44,1,12,13,2cwez3hk2i75ope3qyu54cqh1,0,42.2,59.4,2023-04-15T06:15:29.229Z,2023-04-15T06:16:57Z,4189025777,285,,4189029671,233,93,4189025775,56,Back,,,,,,,,,,,,,,,,dmuwwelctq9hiy12xwwguiwdm,R. Tsunoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378445,94,1,1,12,14,83d6z6wvkzs3dx9oy3mftixow,1,55.9,34,2023-04-15T06:15:30.020Z,2023-04-15T06:15:32Z,4189025835,3,,4189025839,140,44.8,4189025841,141,8.9,4189025837,56,Back,4189025869,156,,4189025843,212,20.7,4189025845,213,4.1,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378465,95,1,1,12,16,83d6z6wvkzs3dx9oy3mftixow,1,44.8,8.9,2023-04-15T06:15:32.171Z,2023-04-15T06:15:33Z,4189025931,56,Back,4189025939,213,1.3,4189025937,212,10.2,4189025933,140,47.2,4189025935,141,23.4,,,,,,,,,,978z8ejc2jneguyb6yq430g5x,H. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378487,96,1,1,12,17,83d6z6wvkzs3dx9oy3mftixow,1,47.2,23.4,2023-04-15T06:15:33.145Z,2023-04-15T06:15:36Z,4189026077,213,4.6,4189026071,140,45.4,4189026075,212,13.5,4189026073,141,3.8,4189026069,56,Back,,,,,,,,,,2rdx221tb304urcypk3y5nkk5,T. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378513,97,1,1,12,21,83d6z6wvkzs3dx9oy3mftixow,1,46.4,4.9,2023-04-15T06:15:36.858Z,2023-04-15T06:15:38Z,4189026199,212,20.6,4189026201,213,0.8,4189026197,141,25.9,4189026195,140,60.5,4189026193,56,Center,,,,,,,,,,978z8ejc2jneguyb6yq430g5x,H. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378541,99,1,1,12,23,83d6z6wvkzs3dx9oy3mftixow,1,60.5,25.9,2023-04-15T06:15:38.877Z,2023-04-15T06:15:40Z,4189026293,140,52.5,4189026295,141,42.4,4189026291,56,Center,4189026299,213,2.2,4189026297,212,14.0,,,,,,,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378553,100,1,1,12,24,83d6z6wvkzs3dx9oy3mftixow,0,52.5,42.4,2023-04-15T06:15:39.995Z,2023-04-15T06:15:41Z,4189026357,140,55.7,4189026361,212,18.0,4189026363,213,1.4,4189026359,141,68.4,4189026355,56,Center,,,,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378559,107,8,1,12,27,2cwez3hk2i75ope3qyu54cqh1,1,38.3,27.9,2023-04-15T06:15:43.002Z,2023-04-20T11:24:01Z,4189026385,56,Back,4204116899,385,,,,,,,,,,,,,,,,,,,,585zyri5hq2bu4j8kmjhnxi39,K. Mizunuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378611,101,1,1,12,29,83d6z6wvkzs3dx9oy3mftixow,1,78.2,93.5,2023-04-15T06:15:45.034Z,2023-04-15T06:15:48Z,4189026591,141,73.9,4189026589,140,95.1,4189026593,212,22.2,4189026595,213,5.6,4189026587,56,Center,,,,,,,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378635,102,1,1,12,32,83d6z6wvkzs3dx9oy3mftixow,0,95.1,73.9,2023-04-15T06:15:48.220Z,2023-04-15T06:15:51Z,4189026693,140,87.4,4189026695,141,57.5,4189026697,212,13.8,4189026699,213,4.1,4189026691,56,Center,4189026765,195,,,,,,,,3mqvpqnv1yixpclmxsvqfoxec,T. Hiraoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378629,108,8,1,12,35,2cwez3hk2i75ope3qyu54cqh1,1,13.3,36.1,2023-04-15T06:15:50.395Z,2023-04-20T11:24:14Z,4204117207,385,,4189026681,56,Back,,,,,,,,,,,,,,,,,,,crytuzcclp9vswqsnwwkvubit,T. Kida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378697,109,4,1,12,38,2cwez3hk2i75ope3qyu54cqh1,1,14.6,37.8,2023-04-15T06:15:54.049Z,2023-04-15T06:15:56Z,4189026953,285,,4189026969,233,103,4189026949,152,,4189026947,56,Back,4189026945,13,,4189026951,265,,,,,,,,585zyri5hq2bu4j8kmjhnxi39,K. Mizunuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378677,103,4,1,12,38,83d6z6wvkzs3dx9oy3mftixow,0,85.4,62.2,2023-04-15T06:15:54.050Z,2023-04-15T06:15:57Z,4189026855,265,,4189026853,152,,4189026851,56,Center,4189026849,13,,4189026993,233,109,4189026857,286,,,,,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378809,110,1,1,12,52,2cwez3hk2i75ope3qyu54cqh1,1,20.6,36.1,2023-04-15T06:16:07.779Z,2023-04-15T06:16:31Z,4189027455,213,1.4,4189027453,212,17.6,4189027443,5,,4189027445,152,,4189027451,141,61.5,4189027449,140,23.9,4189027447,56,Back,4189028455,189,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378815,111,1,1,12,53,2cwez3hk2i75ope3qyu54cqh1,0,22.5,64,2023-04-15T06:16:08.980Z,2023-04-20T11:55:27Z,4189027471,56,Back,4189027473,140,31.1,4189027475,141,62.4,4189027477,212,9.1,4189027479,213,6.2,,,,,,,,,,dmuwwelctq9hiy12xwwguiwdm,R. Tsunoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378841,104,8,1,12,56,83d6z6wvkzs3dx9oy3mftixow,1,69.1,33.3,2023-04-15T06:16:11.660Z,2023-04-20T11:55:34Z,4189027601,56,Center,4204147697,385,,,,,,,,,,,,,,,,,,,,2rdx221tb304urcypk3y5nkk5,T. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378873,112,1,1,12,57,2cwez3hk2i75ope3qyu54cqh1,1,16.8,53.9,2023-04-15T06:16:13.299Z,2023-04-20T11:55:48Z,4189027715,212,13.0,4189027709,56,Back,4189027713,141,44.9,4189027711,140,5.9,4189027717,213,3.6,,,,,,,,,,dmuwwelctq9hiy12xwwguiwdm,R. Tsunoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378887,113,1,1,12,58,2cwez3hk2i75ope3qyu54cqh1,1,5.5,46,2023-04-15T06:16:13.687Z,2023-04-20T11:55:46Z,4189027781,141,92.3,4189027775,157,,4189027783,212,32.0,4189027785,213,1.4,4189027779,140,11.1,4189027787,1,,4189027777,56,Back,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378895,114,61,1,12,59,2cwez3hk2i75ope3qyu54cqh1,0,11.4,93.3,2023-04-15T06:16:15.174Z,2023-04-20T11:55:50Z,4189027807,56,Back,,,,,,,,,,,,,,,,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378899,105,5,1,13,0,83d6z6wvkzs3dx9oy3mftixow,1,87.7,-1.4,2023-04-15T06:16:16.253Z,2023-04-15T06:19:08Z,4189027813,56,Right,4189027815,347,,4189027879,233,115,,,,,,,,,,,,,,,,2rdx221tb304urcypk3y5nkk5,T. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533378907,115,5,1,13,0,2cwez3hk2i75ope3qyu54cqh1,0,12.3,101.4,2023-04-15T06:16:16.253Z,2023-04-20T11:55:49Z,4189027955,233,105,4189027857,56,Back,4189027859,347,,,,,,,,,,,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379013,106,1,1,13,8,83d6z6wvkzs3dx9oy3mftixow,1,89.1,0,2023-04-15T06:16:23.901Z,2023-04-15T06:16:27Z,4189028313,212,25.3,4189028315,213,3.0,4189028317,1,,4189028309,140,65.4,4189028307,56,Right,4189028311,141,5.0,4189028305,107,,,,,2rdx221tb304urcypk3y5nkk5,T. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379025,107,1,1,13,12,83d6z6wvkzs3dx9oy3mftixow,1,63.5,5,2023-04-15T06:16:27.633Z,2023-04-15T06:16:30Z,4189028401,213,2.0,4189028393,56,Center,4189028395,140,52.7,4189028399,212,27.3,4189028397,141,41.6,,,,,,,,,,1acnyk8g437ayer0m4e1331pm,K. Tachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379063,108,1,1,13,14,83d6z6wvkzs3dx9oy3mftixow,1,51.8,42.2,2023-04-15T06:16:30.069Z,2023-04-15T06:16:34Z,4189028575,140,44.9,4189028573,56,Back,4189028577,141,69.4,4189028579,212,19.9,4189028581,213,1.9,,,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379097,109,1,1,13,19,83d6z6wvkzs3dx9oy3mftixow,1,45.5,69.1,2023-04-15T06:16:34.349Z,2023-04-15T06:16:37Z,4189028751,212,36.2,4189028743,155,,4189028745,56,Left,4189028747,140,78.7,4189028749,141,83.3,4189028755,1,,4189028753,213,0.3,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379113,110,1,1,13,22,83d6z6wvkzs3dx9oy3mftixow,0,90,76.4,2023-04-15T06:16:37.773Z,2023-04-15T06:16:39Z,4189028837,213,4.7,4189028835,212,15.4,4189028833,141,53.7,4189028831,140,90.3,4189028829,56,Center,,,,,,,,,,3mqvpqnv1yixpclmxsvqfoxec,T. Hiraoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379119,116,52,1,13,25,2cwez3hk2i75ope3qyu54cqh1,1,7.7,46.7,2023-04-15T06:16:41.099Z,2023-04-20T11:56:14Z,4204148473,376,,,,,,,,,,,,,,,,,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379163,117,1,1,13,26,2cwez3hk2i75ope3qyu54cqh1,1,9.1,47,2023-04-15T06:16:41.865Z,2023-04-15T06:16:44Z,4189029035,213,5.7,4189029033,212,19.2,4189029027,56,Back,4189029031,141,31.3,4189029029,140,24.3,4189029025,123,,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379185,118,1,1,13,29,2cwez3hk2i75ope3qyu54cqh1,1,30.2,21,2023-04-15T06:16:45.292Z,2023-04-15T06:16:46Z,4189029175,212,13.7,4189029173,141,5.5,4189029169,56,Back,4189029171,140,38.6,4189029177,213,5.4,,,,,,,,,,crytuzcclp9vswqsnwwkvubit,T. Kida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379201,119,1,1,13,32,2cwez3hk2i75ope3qyu54cqh1,1,38.5,5.5,2023-04-15T06:16:47.467Z,2023-04-15T06:16:47Z,4189029249,140,32.1,4189029247,56,Back,4189029253,212,8.5,4189029255,213,2.5,4189029251,141,13.1,,,,,,,,,,585zyri5hq2bu4j8kmjhnxi39,K. Mizunuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379215,120,1,1,13,33,2cwez3hk2i75ope3qyu54cqh1,1,32.1,13.1,2023-04-15T06:16:49.056Z,2023-04-15T06:16:49Z,4189029297,140,32.7,4189029299,141,1.7,4189029301,212,7.8,4189029303,213,4.8,4189029295,56,Back,,,,,,,,,,crytuzcclp9vswqsnwwkvubit,T. Kida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379241,121,1,1,13,34,2cwez3hk2i75ope3qyu54cqh1,1,32.7,1.7,2023-04-15T06:16:50.175Z,2023-04-15T06:16:51Z,4189029403,56,Back,4189029405,140,20.4,4189029411,213,3.0,4189029407,141,3.5,4189029409,212,13.0,,,,,,,,,,585zyri5hq2bu4j8kmjhnxi39,K. Mizunuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379265,122,1,1,13,37,2cwez3hk2i75ope3qyu54cqh1,1,21.1,6.4,2023-04-15T06:16:52.397Z,2023-04-15T06:16:54Z,4189029539,1,,4189029537,213,2.0,4189029535,212,34.4,4189029533,141,52.4,4189029529,56,Back,4189029531,140,7.4,,,,,,,11xe4cn95zc9a5s4gtfd6kcgk,R. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379329,123,1,1,13,40,2cwez3hk2i75ope3qyu54cqh1,1,8.4,51.3,2023-04-15T06:16:55.473Z,2023-04-15T06:17:00Z,4189029799,141,31.2,4189029803,213,5.4,4189029801,212,18.1,4189029795,140,19.7,4189029793,56,Back,,,,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379367,124,1,1,13,45,2cwez3hk2i75ope3qyu54cqh1,1,26.6,36.3,2023-04-15T06:17:01.307Z,2023-04-15T06:17:03Z,4189029939,141,68.2,4189029941,212,21.8,4189029937,140,28.8,4189029935,56,Back,4189029943,213,1.5,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379389,125,1,1,13,48,2cwez3hk2i75ope3qyu54cqh1,1,29.9,72,2023-04-15T06:17:04.162Z,2023-04-15T06:17:05Z,4189030013,56,Back,4189030021,213,1.1,4189030015,140,35.6,4189030019,212,13.8,4189030017,141,90.3,,,,,,,,,,dmuwwelctq9hiy12xwwguiwdm,R. Tsunoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379419,126,1,1,13,50,2cwez3hk2i75ope3qyu54cqh1,1,36,90,2023-04-15T06:17:06.322Z,2023-04-15T06:17:08Z,4189030133,56,Back,4189030135,140,25.4,4189030137,141,70.2,4189030141,213,4.0,4189030139,212,17.5,,,,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379437,127,1,1,13,54,2cwez3hk2i75ope3qyu54cqh1,1,26.1,67.9,2023-04-15T06:17:09.748Z,2023-04-15T06:17:10Z,4189030201,140,21.5,4189030199,56,Back,4189030205,212,14.1,4189030203,141,48.4,4189030207,213,4.4,,,,,,,,,,dmuwwelctq9hiy12xwwguiwdm,R. Tsunoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379453,128,1,1,13,56,2cwez3hk2i75ope3qyu54cqh1,1,21.5,48.4,2023-04-15T06:17:12.042Z,2023-04-15T06:17:12Z,4189030271,56,Back,4189030277,212,14.1,4189030279,213,4.9,4189030275,141,28.2,4189030273,140,24.4,,,,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379475,129,1,1,13,59,2cwez3hk2i75ope3qyu54cqh1,1,24.4,28.2,2023-04-15T06:17:14.447Z,2023-04-15T06:17:15Z,4189030375,141,48.1,4189030373,140,14.7,4189030377,212,16.9,4189030379,213,2.2,4189030371,56,Back,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379487,130,1,1,14,1,2cwez3hk2i75ope3qyu54cqh1,1,17.2,50,2023-04-15T06:17:17.001Z,2023-04-15T06:17:17Z,4189030443,213,1.3,4189030439,141,68.1,4189030441,212,12.9,4189030437,140,20.8,4189030435,56,Back,,,,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379517,131,1,1,14,4,2cwez3hk2i75ope3qyu54cqh1,1,21.8,72.9,2023-04-15T06:17:19.491Z,2023-04-15T06:17:20Z,4189030591,140,25.1,4189030589,56,Back,4189030595,212,13.3,4189030593,141,91.8,4189030597,213,1.3,,,,,,,,,,dmuwwelctq9hiy12xwwguiwdm,R. Tsunoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379529,132,1,1,14,5,2cwez3hk2i75ope3qyu54cqh1,0,25,89.4,2023-04-15T06:17:20.567Z,2023-04-20T11:56:54Z,4189030667,140,31.3,4189030671,212,6.7,4189030669,141,87.5,4189030663,155,,4189030665,56,Back,4189030673,213,6.1,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379535,111,8,1,14,6,83d6z6wvkzs3dx9oy3mftixow,1,66.5,11,2023-04-15T06:17:22.165Z,2023-04-20T11:56:58Z,4189030693,56,Right,4204149379,385,,,,,,,,,,,,,,,,,,,,2rdx221tb304urcypk3y5nkk5,T. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379557,133,56,1,14,11,2cwez3hk2i75ope3qyu54cqh1,1,0,0,2023-04-15T06:17:26.742Z,2023-04-15T06:17:25Z,4189030791,56,Back,,,,,,,,,,,,,,,,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379589,112,5,1,14,12,83d6z6wvkzs3dx9oy3mftixow,0,85.8,-2,2023-04-15T06:17:28.100Z,2023-04-15T06:19:09Z,4189030983,233,134,4189030941,56,Right,4189030943,347,,,,,,,,,,,,,,,,,2rdx221tb304urcypk3y5nkk5,T. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379583,134,5,1,14,12,2cwez3hk2i75ope3qyu54cqh1,1,14.2,102,2023-04-15T06:17:28.100Z,2023-04-15T06:17:28Z,4189030963,233,112,4189030925,347,,4189030923,56,Back,,,,,,,,,,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379603,135,1,1,14,14,2cwez3hk2i75ope3qyu54cqh1,1,15.6,100,2023-04-15T06:17:29.705Z,2023-04-15T06:17:30Z,4189031021,212,16.4,4189031013,56,Back,4189031017,140,29.8,4189031019,141,92.1,4189031023,213,5.9,4189031009,107,,4189031041,189,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379617,136,61,1,14,17,2cwez3hk2i75ope3qyu54cqh1,0,29.6,96.3,2023-04-15T06:17:32.599Z,2023-04-15T06:18:29Z,4189031095,56,Back,,,,,,,,,,,,,,,,,,,,,,b3mo6ycp38zd2ecbzxoc8en6d,Marcos Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379747,113,5,1,14,18,83d6z6wvkzs3dx9oy3mftixow,1,69.7,-2,2023-04-15T06:17:33.459Z,2023-04-15T06:17:49Z,4189031623,347,,4189031651,233,137,4189031621,56,Right,,,,,,,,,,,,,,,,1acnyk8g437ayer0m4e1331pm,K. Tachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379621,137,5,1,14,18,2cwez3hk2i75ope3qyu54cqh1,0,30.3,102,2023-04-15T06:17:33.459Z,2023-04-15T06:19:09Z,4189031107,56,Back,4189031109,347,,4189031667,233,113,,,,,,,,,,,,,,,,b3mo6ycp38zd2ecbzxoc8en6d,Marcos Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379755,114,1,1,14,33,83d6z6wvkzs3dx9oy3mftixow,1,72.3,0,2023-04-15T06:17:48.533Z,2023-04-15T06:17:50Z,4189031689,213,1.6,4189031687,212,10.8,4189031679,107,,4189031685,141,14.0,4189031683,140,72.5,4189031681,56,Right,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379763,115,1,1,14,35,83d6z6wvkzs3dx9oy3mftixow,1,72.5,14,2023-04-15T06:17:50.405Z,2023-04-15T06:17:51Z,4189031725,213,5.0,4189031723,212,7.2,4189031719,140,74.5,4189031717,56,Right,4189031721,141,3.8,,,,,,,,,,2rdx221tb304urcypk3y5nkk5,T. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379785,116,1,1,14,36,83d6z6wvkzs3dx9oy3mftixow,1,73.6,5.2,2023-04-15T06:17:51.373Z,2023-04-15T06:18:49Z,4189031831,56,Right,4189031839,213,2.8,4189031837,212,11.8,4189031833,140,63.1,4189031835,141,11.2,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379787,117,43,1,14,38,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-04-15T06:17:54.080Z,2023-04-15T06:18:46Z,4189031843,56,Right,4189033907,144,61,,,,,,,,,,,,,,,,,,,2rdx221tb304urcypk3y5nkk5,T. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379807,118,1,1,14,41,83d6z6wvkzs3dx9oy3mftixow,1,64.2,16.4,2023-04-15T06:17:56.357Z,2023-04-15T06:17:57Z,4189031945,213,5.6,4189031937,56,Right,4189031943,212,11.6,4189031941,141,5.6,4189031939,140,72.7,,,,,,,,,,1acnyk8g437ayer0m4e1331pm,K. Tachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379815,119,1,1,14,42,83d6z6wvkzs3dx9oy3mftixow,0,72.7,5.6,2023-04-15T06:17:57.341Z,2023-04-15T06:17:58Z,4189032005,140,68.9,4189032003,56,Right,4189032011,213,2.2,4189032007,141,14.4,4189032009,212,7.2,,,,,,,,,,2rdx221tb304urcypk3y5nkk5,T. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379811,138,8,1,14,43,2cwez3hk2i75ope3qyu54cqh1,1,33.2,84.4,2023-04-15T06:17:58.891Z,2023-04-20T11:57:51Z,4204150697,385,,4189031977,56,Back,,,,,,,,,,,,,,,,,,,acr0ml1scc6iyvg8yzk8s9rs9,K. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533379837,120,3,1,14,44,83d6z6wvkzs3dx9oy3mftixow,1,75.4,14.1,2023-04-15T06:17:59.478Z,2023-04-20T11:57:57Z,4189032087,286,,4204150863,465,,4189032105,233,139,4189032085,56,Right,,,,,,,,,,,,,2rdx221tb304urcypk3y5nkk5,T. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
