id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,assist
2526300095,68,1,1,7,14,90cc40yau7yv6n8r4xs361ofd,1,36.4,92.9,2023-04-01T07:10:34.847Z,2023-04-01T07:10:41Z,4151347749,213,3.9,4151347741,56,Back,4151347743,140,19.3,4151347747,212,24.2,4151347745,141,69.1,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300103,69,1,1,7,20,90cc40yau7yv6n8r4xs361ofd,0,20,52.5,2023-04-01T07:10:40.879Z,2023-04-01T07:10:50Z,4151347777,56,Back,4151347785,213,1.0,4151347779,140,40.9,4151347787,1,,4151347783,212,40.0,4151347775,155,,4151347781,141,100.0,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300107,70,5,1,7,22,90cc40yau7yv6n8r4xs361ofd,0,40.2,101.6,2023-04-01T07:10:42.832Z,2023-04-01T07:10:47Z,4151347789,56,Back,4151347855,233,91,4151347791,347,,,,,,,,,,,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300117,91,5,1,7,22,2cwez3hk2i75ope3qyu54cqh1,1,59.8,-1.6,2023-04-01T07:10:42.832Z,2023-04-01T07:10:47Z,4151347841,347,,4151347839,56,Right,4151347851,233,70,,,,,,,,,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300169,92,1,1,7,31,2cwez3hk2i75ope3qyu54cqh1,1,58.6,0,2023-04-01T07:10:52.165Z,2023-04-01T07:10:54Z,4151348101,212,17.7,4151348107,189,,4151348103,213,2.7,4151348095,56,Back,4151348097,140,43.6,4151348093,107,,4151348099,141,9.8,,,,9yjk78212f5mzei9zey47tr84,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300189,93,1,1,7,34,2cwez3hk2i75ope3qyu54cqh1,1,43.5,10.3,2023-04-01T07:10:55.412Z,2023-04-01T07:10:57Z,4151348183,140,63.4,4151348187,212,20.9,4151348181,56,Right,4151348189,213,0.0,4151348185,141,10.9,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300193,94,1,1,7,36,2cwez3hk2i75ope3qyu54cqh1,1,63.4,10.9,2023-04-01T07:10:57.716Z,2023-04-01T07:10:58Z,4151348209,56,Right,4151348215,212,6.8,4151348211,140,64.2,4151348213,141,1.0,4151348217,213,4.8,,,,,,,,,,enfnckq0atgnq0ky2xokmzizt,T. Nishimura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300197,95,1,1,7,38,2cwez3hk2i75ope3qyu54cqh1,1,64.2,1,2023-04-01T07:10:58.820Z,2023-04-01T07:11:01Z,4151348235,56,Right,4151348241,212,7.3,4151348239,141,8.2,4151348237,140,59.1,4151348243,213,2.4,,,,,,,,,,585zyri5hq2bu4j8kmjhnxi39,K. Mizunuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300209,96,1,1,7,40,2cwez3hk2i75ope3qyu54cqh1,1,58.6,8.2,2023-04-01T07:11:00.965Z,2023-04-01T07:11:02Z,4151348287,56,Right,4151348295,213,1.7,4151348289,140,57.7,4151348291,141,19.4,4151348293,212,7.7,,,,,,,,,,9yjk78212f5mzei9zey47tr84,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300211,97,61,1,7,42,2cwez3hk2i75ope3qyu54cqh1,0,57.7,19.4,2023-04-01T07:11:02.789Z,2023-04-01T07:11:03Z,4151348299,56,Right,,,,,,,,,,,,,,,,,,,,,,acr0ml1scc6iyvg8yzk8s9rs9,K. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300231,71,3,1,7,43,90cc40yau7yv6n8r4xs361ofd,1,41,77.4,2023-04-01T07:11:03.860Z,2023-04-06T14:34:34Z,4167603159,464,,4151348403,233,98,4151348379,286,,4151348377,56,Back,,,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300221,98,45,1,7,43,2cwez3hk2i75ope3qyu54cqh1,0,59,22.6,2023-04-01T07:11:03.860Z,2023-04-01T07:11:06Z,4151348339,56,Center,4151348341,285,,4151348425,233,71,,,,,,,,,,,,,,,,acr0ml1scc6iyvg8yzk8s9rs9,K. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300233,72,49,1,7,45,90cc40yau7yv6n8r4xs361ofd,1,46.4,80.2,2023-04-01T07:11:05.840Z,2023-04-01T07:11:06Z,,,,,,,,,,,,,,,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300257,73,1,1,7,48,90cc40yau7yv6n8r4xs361ofd,1,70.4,77.6,2023-04-01T07:11:09.423Z,2023-04-01T07:11:12Z,4151348499,140,84.2,4151348505,213,0.6,4151348497,56,Left,4151348503,212,17.4,4151348501,141,91.8,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300265,74,1,1,7,51,90cc40yau7yv6n8r4xs361ofd,0,86.5,90.6,2023-04-01T07:11:12.703Z,2023-04-06T14:34:52Z,4151348543,212,30.2,4151348537,56,Center,4151348533,2,,4151348539,140,90.9,4151348541,141,46.7,4151348545,213,4.9,4151348535,155,,4167603431,224,,6i35vaig8vo8uu549elm5kul1,H. Tameda,4167603433,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300285,99,61,1,7,53,2cwez3hk2i75ope3qyu54cqh1,1,13.3,52.5,2023-04-01T07:11:14.373Z,2023-04-01T07:34:15Z,4151348661,56,Back,,,,,,,,,,,,,,,,,,,,,,6dg5uo3zb4fti2k3i8qe7urbp,Eduardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300287,100,52,1,7,56,2cwez3hk2i75ope3qyu54cqh1,1,3.1,49.7,2023-04-01T07:11:17.621Z,2023-04-06T14:34:59Z,4167603513,377,,,,,,,,,,,,,,,,,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300293,101,1,1,7,57,2cwez3hk2i75ope3qyu54cqh1,1,8.4,49.7,2023-04-01T07:11:18.102Z,2023-04-01T07:11:19Z,4151348691,1,,4151348685,141,82.7,4151348679,123,,4151348683,140,32.3,4151348687,212,33.7,4151348689,213,0.7,4151348681,56,Back,4151348695,287,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300299,102,1,1,8,0,2cwez3hk2i75ope3qyu54cqh1,1,29.9,66.9,2023-04-01T07:11:20.837Z,2023-04-01T07:36:45Z,4151348735,141,57.6,4151348733,140,40.9,4151348737,212,13.2,4151348731,56,Back,4151348739,213,5.8,,,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300301,103,1,1,8,1,2cwez3hk2i75ope3qyu54cqh1,1,40.9,57.6,2023-04-01T07:11:22.421Z,2023-04-01T07:11:23Z,4151348751,213,3.6,4151348745,140,34.8,4151348767,156,,4151348749,212,7.2,4151348747,141,52.8,4151348743,56,Back,,,,,,,enfnckq0atgnq0ky2xokmzizt,T. Nishimura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300333,104,1,1,8,3,2cwez3hk2i75ope3qyu54cqh1,1,35.3,60.2,2023-04-01T07:11:24.261Z,2023-04-06T14:35:20Z,4151348899,141,86.1,4151383239,212,35.4,4151348905,1,,4151383241,213,0.5,4151348897,140,64.5,4167603815,155,,4151348895,56,Left,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526307603,365,2,1,8,3,2cwez3hk2i75ope3qyu54cqh1,1,74.4,92.1,2023-04-01T07:11:24.624Z,2023-04-06T14:35:36Z,4151384675,56,Center,4151385109,7,585zyri5hq2bu4j8kmjhnxi39,4151384685,1,,4151384677,140,84.8,4151384679,141,47.8,,,,,,,,,,8dxp5caa7cl7yqamst9tpxej9,Anderson Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300415,75,55,1,8,3,90cc40yau7yv6n8r4xs361ofd,1,21.8,37.3,2023-04-01T07:11:24.625Z,2023-04-06T14:35:44Z,,,,,,,,,,,,,,,,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300361,105,43,1,8,7,2cwez3hk2i75ope3qyu54cqh1,1,0,0,2023-04-01T07:11:28.373Z,2023-04-01T07:12:00Z,4151349023,140,86.4,4151349027,212,30.3,4151349029,213,5.1,4151349021,56,Center,4151349025,141,45.7,4151349725,144,1,,,,,,,8dxp5caa7cl7yqamst9tpxej9,Anderson Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300365,106,43,1,8,10,2cwez3hk2i75ope3qyu54cqh1,1,0,0,2023-04-01T07:11:31.589Z,2023-04-01T07:11:38Z,4151349051,17,0,4151349059,249,0,4151349053,56,Center,4151349049,22,0,4151349243,144,39,,,,,,,,,,585zyri5hq2bu4j8kmjhnxi39,K. Mizunuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300493,76,1,1,8,38,90cc40yau7yv6n8r4xs361ofd,1,18.2,43.7,2023-04-01T07:11:59.183Z,2023-04-01T07:38:27Z,4151349745,141,65.4,4151349737,5,,4151349743,140,22.4,4151349747,212,15.4,4151349749,213,1.3,4151349741,56,Back,4151349739,241,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300507,77,1,1,8,41,90cc40yau7yv6n8r4xs361ofd,1,27.2,68.2,2023-04-01T07:12:02.687Z,2023-04-01T07:12:06Z,4151349845,213,1.2,4151349843,212,17.7,4151349837,56,Back,4151349839,140,33.9,4151349841,141,92.1,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300543,78,1,1,8,45,90cc40yau7yv6n8r4xs361ofd,0,38.1,96.6,2023-04-01T07:12:06.096Z,2023-04-01T07:12:11Z,4151349993,212,58.0,4151349997,1,,4151349991,141,74.5,4151349985,155,,4151349989,140,91.5,4151349995,213,6.0,4151349987,56,Center,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300545,107,49,1,8,51,2cwez3hk2i75ope3qyu54cqh1,1,6.8,25.3,2023-04-01T07:12:11.766Z,2023-04-01T07:12:11Z,,,,,,,,,,,,,,,,,,,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300601,108,1,1,8,54,2cwez3hk2i75ope3qyu54cqh1,1,9.8,32.7,2023-04-01T07:12:15.333Z,2023-04-01T07:12:23Z,4151350299,213,1.5,4151350291,56,Back,4151350293,140,11.4,4151350297,212,20.2,4151350295,141,62.3,,,,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300613,109,1,1,9,2,2cwez3hk2i75ope3qyu54cqh1,1,10.1,71.8,2023-04-01T07:12:23.173Z,2023-04-01T07:12:25Z,4151350351,141,96.9,4151350353,212,18.1,4151350355,213,1.2,4151350347,56,Back,4151350349,140,15.7,,,,,,,,,,6dg5uo3zb4fti2k3i8qe7urbp,Eduardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300625,110,1,1,9,4,2cwez3hk2i75ope3qyu54cqh1,0,17.6,97.4,2023-04-01T07:12:25.460Z,2023-04-01T07:12:26Z,4151350417,212,18.7,4151350413,140,32.5,4151350411,56,Back,4151350419,213,5.7,4151350415,141,82.3,,,,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300633,79,8,1,9,7,90cc40yau7yv6n8r4xs361ofd,1,63.9,29.4,2023-04-01T07:12:27.856Z,2023-04-06T14:37:03Z,4151350445,56,Center,4167605665,384,,,,,,,,,,,,,,,,,,,,5rojh6x1n0mshbzfhcjramn6d,T. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300639,80,49,1,9,8,90cc40yau7yv6n8r4xs361ofd,1,66.4,22.4,2023-04-01T07:12:29.280Z,2023-04-01T07:39:58Z,,,,,,,,,,,,,,,,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300657,81,1,1,9,9,90cc40yau7yv6n8r4xs361ofd,1,66.2,22.2,2023-04-01T07:12:30.048Z,2023-04-01T07:12:32Z,4151350565,213,0.4,4151350561,141,34.0,4151350563,212,21.7,4151350555,56,Center,4151350551,155,,4151350559,140,85.4,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300661,82,1,1,9,11,90cc40yau7yv6n8r4xs361ofd,0,84.5,33.1,2023-04-01T07:12:32.383Z,2023-04-01T07:12:32Z,4151350583,212,8.0,4151350575,168,,4151350581,141,40.9,4151350577,56,Center,4151350585,213,0.7,4151350573,3,,4151350579,140,90.2,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300671,111,12,1,9,12,2cwez3hk2i75ope3qyu54cqh1,1,13.9,60.9,2023-04-01T07:12:32.806Z,2023-04-01T07:12:34Z,4151350645,140,32.9,4151350653,213,6.0,4151350649,212,20.9,4151350647,141,51.6,4151350643,56,Back,4151350669,15,,,,,,,,6dg5uo3zb4fti2k3i8qe7urbp,Eduardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300699,83,1,1,9,16,90cc40yau7yv6n8r4xs361ofd,1,73,53.4,2023-04-01T07:12:37.071Z,2023-04-06T14:37:24Z,4151350805,213,1.6,4151350797,56,Left,4151350801,141,90.0,4151350803,212,24.9,4151350799,140,73.3,4167606001,3,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300709,84,1,1,9,19,90cc40yau7yv6n8r4xs361ofd,1,73.1,94.4,2023-04-01T07:12:40.735Z,2023-04-01T07:12:44Z,4151350849,140,62.7,4151350847,56,Left,4151350853,212,11.4,4151350851,141,89.6,4151350855,213,3.4,,,,,,,,,,6i35vaig8vo8uu549elm5kul1,H. Tameda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300719,85,1,1,9,23,90cc40yau7yv6n8r4xs361ofd,1,63.7,85.9,2023-04-01T07:12:44.368Z,2023-04-01T07:12:47Z,4151350915,141,56.6,4151350919,213,4.2,4151350911,56,Center,4151350917,212,22.5,4151350913,140,53.7,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300731,86,1,1,9,26,90cc40yau7yv6n8r4xs361ofd,1,54.1,55.7,2023-04-01T07:12:47.472Z,2023-04-01T07:12:50Z,4151350997,213,4.6,4151350993,141,24.1,4151350991,140,52.3,4151350989,56,Center,4151350995,212,21.6,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300749,87,1,1,9,30,90cc40yau7yv6n8r4xs361ofd,1,52.3,23.7,2023-04-01T07:12:50.927Z,2023-04-01T07:40:43Z,4151351087,212,16.6,4151351083,140,62.8,4151351081,56,Right,4151351089,213,5.4,4151351085,141,5.5,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300765,88,1,1,9,32,90cc40yau7yv6n8r4xs361ofd,1,62.4,7.7,2023-04-01T07:12:53.280Z,2023-04-01T07:12:56Z,4151351149,140,40.5,4151351147,56,Back,4151351153,212,23.9,4151351151,141,17.3,4151351155,213,2.9,,,,,,,,,,a1c22m80hq868xo8ekebeh39x,R. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300797,89,1,1,9,36,90cc40yau7yv6n8r4xs361ofd,1,40.1,23.3,2023-04-01T07:12:57.616Z,2023-04-01T07:12:59Z,4151351295,56,Back,4151351303,213,2.0,4151351299,141,50.1,4151351297,140,31.1,4151351301,212,20.5,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300829,90,1,1,9,39,90cc40yau7yv6n8r4xs361ofd,1,32.5,50.1,2023-04-01T07:12:59.856Z,2023-04-01T07:13:46Z,4151351461,213,1.1,4151351463,1,,4151351455,140,46.4,4151351451,155,,4151351459,212,34.5,4151351457,141,96.0,4151351453,56,Back,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300871,91,1,1,9,44,90cc40yau7yv6n8r4xs361ofd,1,48.2,98.6,2023-04-01T07:13:05.424Z,2023-04-01T07:13:09Z,4151351613,140,64.6,4151351617,212,17.4,4151351611,56,Left,4151351619,213,6.1,4151351615,141,94.8,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300875,92,61,1,9,48,90cc40yau7yv6n8r4xs361ofd,0,64.6,94.8,2023-04-01T07:13:09.327Z,2023-04-01T07:13:14Z,4151351631,56,Left,,,,,,,,,,,,,,,,,,,,,,6i35vaig8vo8uu549elm5kul1,H. Tameda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300879,93,5,1,9,48,90cc40yau7yv6n8r4xs361ofd,0,63.8,102,2023-04-01T07:13:09.721Z,2023-04-01T07:13:11Z,4151351651,56,Left,4151351655,347,,4151351711,233,112,,,,,,,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300887,112,5,1,9,48,2cwez3hk2i75ope3qyu54cqh1,1,36.2,-2,2023-04-01T07:13:09.721Z,2023-04-01T07:14:45Z,4151351701,233,93,4151351695,347,,4151351693,56,Back,,,,,,,,,,,,,,,,9yjk78212f5mzei9zey47tr84,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300935,113,1,1,9,58,2cwez3hk2i75ope3qyu54cqh1,1,40.1,0,2023-04-01T07:13:19.509Z,2023-04-01T07:13:22Z,4151351939,56,Back,4151351941,140,43.7,4151351947,213,1.2,4151351943,141,12.3,4151351937,107,,4151351945,212,10.4,,,,,,,9yjk78212f5mzei9zey47tr84,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300955,114,1,1,10,1,2cwez3hk2i75ope3qyu54cqh1,1,43.5,18,2023-04-01T07:13:22.501Z,2023-04-01T07:13:25Z,4151352015,212,26.0,4151352011,140,54.9,4151352017,213,1.1,4151352013,141,51.9,4151352009,56,Center,,,,,,,,,,585zyri5hq2bu4j8kmjhnxi39,K. Mizunuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300957,115,43,1,10,4,2cwez3hk2i75ope3qyu54cqh1,1,0,0,2023-04-01T07:13:24.950Z,2023-04-01T07:13:30Z,4151352145,144,49,,,,,,,,,,,,,,,,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300963,116,50,1,10,4,2cwez3hk2i75ope3qyu54cqh1,1,54.2,53,2023-04-01T07:13:25.119Z,2023-04-01T07:13:26Z,4151352055,233,94,4151352045,286,,4151352043,56,Center,,,,,,,,,,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526300959,94,7,1,10,4,90cc40yau7yv6n8r4xs361ofd,0,45.8,47,2023-04-01T07:13:25.120Z,2023-04-06T14:39:53Z,4151352025,56,Back,4151352027,285,,4167609243,384,,4151352051,233,116,,,,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526301013,117,1,1,10,6,2cwez3hk2i75ope3qyu54cqh1,1,61,58.7,2023-04-01T07:13:27.286Z,2023-04-01T07:13:33Z,4151352289,213,1.0,4151352281,56,Left,4151352283,140,76.4,4151352287,212,29.7,4151352285,141,95.3,,,,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526301017,118,1,1,10,12,2cwez3hk2i75ope3qyu54cqh1,0,95.1,77.8,2023-04-01T07:13:33.686Z,2023-04-06T14:40:06Z,4151352307,2,,4151353129,233,95,4151353133,286,,4167609629,386,,4151352317,212,1.1,4151352313,140,94.7,4151353127,236,,4151352319,213,4.3,7q6m9kh79u477neouw0z7xt5h,Élber,4151352311,56,4167609627,225,,4167609631,72,,Center,,4151352315,141,,,,,,,,,,,,,,,,,,76.3,,,,
2526301015,95,12,1,10,13,90cc40yau7yv6n8r4xs361ofd,1,6.3,20.1,2023-04-01T07:13:33.786Z,2023-04-01T07:14:05Z,4151352303,56,Back,4151352301,185,,4151353135,233,118,,,,,,,,,,,,,,,,a1c22m80hq868xo8ekebeh39x,R. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526301025,96,6,1,10,14,90cc40yau7yv6n8r4xs361ofd,0,5.8,21.9,2023-04-01T07:13:35.072Z,2023-04-06T14:40:20Z,4151352365,73,,4151352523,233,119,4151352363,56,Back,,,,,,,,,,,,,,,,a1c22m80hq868xo8ekebeh39x,R. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526301043,119,6,1,10,14,2cwez3hk2i75ope3qyu54cqh1,1,94.2,78.1,2023-04-01T07:13:35.072Z,2023-04-01T07:16:38Z,4151352473,73,,4151352471,56,Center,4151352513,233,96,,,,,,,,,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526301101,120,1,1,10,29,2cwez3hk2i75ope3qyu54cqh1,1,99.5,99.5,2023-04-01T07:13:50.357Z,2023-04-01T07:13:53Z,4151352775,140,96.1,4151352781,213,4.2,4151352773,56,Left,4151352777,141,91.1,4151352797,189,,4151352771,6,,4151352779,212,6.7,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526301115,121,1,1,10,32,2cwez3hk2i75ope3qyu54cqh1,1,96.1,91.1,2023-04-01T07:13:53.557Z,2023-04-01T07:13:54Z,4151352847,213,2.9,4151352843,141,95.0,4151352839,56,Left,4151352841,140,87.0,4151352845,212,9.9,,,,,,,,,,585zyri5hq2bu4j8kmjhnxi39,K. Mizunuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526301119,122,1,1,10,33,2cwez3hk2i75ope3qyu54cqh1,1,87,95,2023-04-01T07:13:54.597Z,2023-04-01T07:13:55Z,4151352859,140,71.2,4151352857,56,Left,4151352861,141,87.1,4151352863,212,17.4,4151352865,213,3.5,,,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526301131,123,1,1,10,34,2cwez3hk2i75ope3qyu54cqh1,1,71.2,87.1,2023-04-01T07:13:55.669Z,2023-04-01T07:13:57Z,4151352935,140,68.0,4151352941,213,4.5,4151352939,212,13.3,4151352937,141,68.2,4151352933,56,Center,,,,,,,,,,acr0ml1scc6iyvg8yzk8s9rs9,K. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526301141,124,1,1,10,36,2cwez3hk2i75ope3qyu54cqh1,1,67.2,63.3,2023-04-01T07:13:57.238Z,2023-04-01T07:14:00Z,4151352987,141,20.1,4151352983,56,Right,4151352989,212,29.4,4151352991,213,4.7,4151352985,140,67.7,,,,,,,,,,crytuzcclp9vswqsnwwkvubit,T. Kida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526301145,125,1,1,10,39,2cwez3hk2i75ope3qyu54cqh1,0,68.1,19.2,2023-04-01T07:14:00.021Z,2023-04-01T07:14:00Z,4151353011,213,0.9,4151353009,212,11.8,4151353003,56,Center,4151353007,141,32.5,4151353005,140,75.3,,,,,,,,,,9yjk78212f5mzei9zey47tr84,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526301161,97,49,1,10,42,90cc40yau7yv6n8r4xs361ofd,1,28,67.2,2023-04-01T07:14:02.928Z,2023-04-01T07:14:03Z,,,,,,,,,,,,,,,,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526301197,98,1,1,10,46,90cc40yau7yv6n8r4xs361ofd,1,38.9,67.6,2023-04-01T07:14:07.216Z,2023-04-01T07:14:08Z,4151353265,141,61.7,4151353263,140,30.1,4151353267,212,10.1,4151353261,56,Back,4151353269,213,3.6,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
