id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2526284247,122,1,1,9,31,92br3632xgmc25jvr0jesfvl6,1,27.9,84.4,2023-04-01T06:12:54.796Z,2023-04-01T06:13:40Z,4151261359,213,5.5,4151261353,140,39.4,4151261351,56,Back,4151261357,212,17.8,4151261355,141,65.2,,,,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284273,123,1,1,9,32,92br3632xgmc25jvr0jesfvl6,0,39.4,65.2,2023-04-01T06:12:56.156Z,2023-04-01T06:13:42Z,4151261481,141,75.4,4151261477,56,Center,4151261583,168,,4151261479,140,54.6,4151261483,212,17.4,4151261485,213,0.4,,,,,,,2kcise3j2ab8hq0n2vgf391wp,R. Meshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284275,114,49,1,9,35,83d6z6wvkzs3dx9oy3mftixow,1,46.6,29.2,2023-04-01T06:12:59.304Z,2023-04-01T06:12:59Z,,,,,,,,,,,,,,,,,,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284297,115,1,1,9,36,83d6z6wvkzs3dx9oy3mftixow,1,46.6,29.2,2023-04-01T06:12:59.858Z,2023-04-01T06:13:05Z,4151261615,140,39.5,4151261617,141,58.2,4151261621,213,1.9,4151261619,212,21.1,4151261613,56,Back,,,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284311,116,1,1,9,41,83d6z6wvkzs3dx9oy3mftixow,0,51.4,67.2,2023-04-01T06:13:04.952Z,2023-04-01T06:13:09Z,4151261695,1,,4151261683,56,Center,4151261693,213,5.7,4151261687,140,89.5,4151261689,141,27.3,4151261691,212,48.3,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284319,124,49,1,9,47,92br3632xgmc25jvr0jesfvl6,1,10.3,76.7,2023-04-01T06:13:10.477Z,2023-04-01T06:13:10Z,,,,,,,,,,,,,,,,,,,,,,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284397,125,1,1,9,57,92br3632xgmc25jvr0jesfvl6,1,14.9,45.4,2023-04-01T06:13:21.228Z,2023-04-01T06:13:25Z,4151262149,141,24.1,4151262153,213,5.4,4151262147,140,25.7,4151262145,56,Back,4151262151,212,18.4,,,,,,,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284419,126,1,1,10,2,92br3632xgmc25jvr0jesfvl6,1,27.4,26.4,2023-04-01T06:13:25.484Z,2023-04-01T06:13:29Z,4151262265,212,25.9,4151262267,213,1.7,4151262259,56,Back,4151262261,140,23.2,4151262263,141,63.9,,,,,,,,,,8d2l4zwaz145adziclzc764t1,G. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284429,127,1,1,10,6,92br3632xgmc25jvr0jesfvl6,1,23.2,64,2023-04-01T06:13:29.420Z,2023-04-01T06:13:33Z,4151262309,141,46.0,4151262307,140,13.4,4151262313,213,4.0,4151262305,56,Back,4151262311,212,16.0,,,,,,,,,,5426us5htztnint9qxlhfugkq,Y. Egawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284437,128,1,1,10,10,92br3632xgmc25jvr0jesfvl6,0,12.8,45.1,2023-04-01T06:13:33.661Z,2023-04-01T06:13:35Z,4151262355,56,Center,4151262361,212,68.5,4151262357,140,77.9,4151262353,157,,4151262363,213,6.2,4151262365,1,,4151262359,141,37.9,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284439,117,49,1,10,12,83d6z6wvkzs3dx9oy3mftixow,1,18.9,66.4,2023-04-01T06:13:35.987Z,2023-04-01T06:13:36Z,,,,,,,,,,,,,,,,,,,,,,,,,aua94lt20qwged96rn4hzz3rp,D. Tomii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284449,118,1,1,10,14,83d6z6wvkzs3dx9oy3mftixow,1,20.2,66.7,2023-04-01T06:13:37.839Z,2023-04-01T06:13:39Z,4151262427,213,0.1,4151262425,212,13.3,4151262419,56,Back,4151262423,141,69.4,4151262421,140,32.7,,,,,,,,,,aua94lt20qwged96rn4hzz3rp,D. Tomii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284481,119,1,1,10,16,83d6z6wvkzs3dx9oy3mftixow,1,31.6,66.7,2023-04-01T06:13:40.130Z,2023-04-01T06:13:45Z,4151262657,212,24.2,4151262655,141,31.2,4151262653,140,33.3,4151262659,213,4.8,4151262651,56,Back,,,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284497,120,1,1,10,22,83d6z6wvkzs3dx9oy3mftixow,1,46.9,26.4,2023-04-01T06:13:45.847Z,2023-04-01T06:13:49Z,4151262723,196,,4151262733,213,1.3,4151262727,140,60.5,4151262735,1,,4151262725,56,Left,4151262729,141,97.1,4151262731,212,50.2,4151262721,155,,1acnyk8g437ayer0m4e1331pm,K. Tachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284513,121,1,1,10,26,83d6z6wvkzs3dx9oy3mftixow,1,61.7,97.4,2023-04-01T06:13:49.442Z,2023-04-01T06:13:54Z,4151262815,213,4.4,4151262809,140,58.5,4151262811,141,81.8,4151262813,212,11.1,4151262807,56,Left,,,,,,,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284519,122,1,1,10,30,83d6z6wvkzs3dx9oy3mftixow,1,58.6,93,2023-04-01T06:13:53.987Z,2023-04-01T06:13:55Z,4151262843,56,Left,4151262851,213,0.3,4151262849,212,13.6,4151262845,140,71.1,4151262847,141,98.0,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284521,123,61,1,10,32,83d6z6wvkzs3dx9oy3mftixow,0,71.1,98,2023-04-01T06:13:55.344Z,2023-04-01T06:13:55Z,4151262855,56,Left,,,,,,,,,,,,,,,,,,,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284529,124,5,1,10,32,83d6z6wvkzs3dx9oy3mftixow,0,78.2,101.5,2023-04-01T06:13:56.173Z,2023-04-01T07:04:03Z,4151262893,347,,4151262891,56,Left,4151262941,233,129,,,,,,,,,,,,,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284527,129,5,1,10,32,92br3632xgmc25jvr0jesfvl6,1,21.8,-1.5,2023-04-01T06:13:56.173Z,2023-04-01T06:13:57Z,4151262885,347,,4151262919,233,124,4151262883,56,Back,,,,,,,,,,,,,,,,7ot8yoc3nghpbgdkexc2g4j8q,Y. Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284605,130,1,1,10,45,92br3632xgmc25jvr0jesfvl6,1,19.7,0,2023-04-01T06:14:08.812Z,2023-04-01T06:14:13Z,4151263333,107,,4151263339,141,3.1,4151263347,213,0.2,4151263337,140,34.4,4151263335,56,Back,4151263343,212,15.7,,,,,,,4xg5pywcbv3pho0idx326s7e2,R. Handa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284611,131,3,1,10,50,92br3632xgmc25jvr0jesfvl6,0,34.4,3.1,2023-04-01T06:14:13.435Z,2023-04-01T06:14:14Z,4151263365,56,Back,4151263367,286,,4151263371,211,,,,,,,,,,,,,,,,,cts4m629mfz3knbeyri4021n9,M. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284613,125,49,1,10,51,83d6z6wvkzs3dx9oy3mftixow,1,52.7,92,2023-04-01T06:14:14.433Z,2023-04-01T06:14:14Z,,,,,,,,,,,,,,,,,,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284625,127,1,1,10,52,83d6z6wvkzs3dx9oy3mftixow,1,50.2,92.7,2023-04-01T06:14:15.839Z,2023-04-01T06:14:17Z,4151263429,213,5.0,4151263421,56,Left,4151263423,140,52.2,4151263427,212,6.7,4151263425,141,83.3,,,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284641,128,1,1,10,53,83d6z6wvkzs3dx9oy3mftixow,1,52.2,83.3,2023-04-01T06:14:17.110Z,2023-04-01T06:14:22Z,4151263551,141,54.6,4151263549,140,38.4,4151263553,212,24.3,4151263555,213,4.1,4151263547,56,Back,,,,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284645,129,1,1,10,59,83d6z6wvkzs3dx9oy3mftixow,1,46.5,37.1,2023-04-01T06:14:22.727Z,2023-04-01T06:14:24Z,4151263587,141,52.8,4151263591,213,1.1,4151263585,140,51.4,4151263583,56,Center,4151263589,212,11.9,,,,,,,,,,1acnyk8g437ayer0m4e1331pm,K. Tachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284663,130,1,1,11,0,83d6z6wvkzs3dx9oy3mftixow,1,51.4,52.8,2023-04-01T06:14:24.101Z,2023-04-01T06:14:28Z,4151263715,140,44.9,4151263717,141,36.3,4151263721,213,4.2,4151263719,212,13.1,4151263713,56,Back,,,,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284673,131,1,1,11,4,83d6z6wvkzs3dx9oy3mftixow,1,55.4,28.3,2023-04-01T06:14:28.175Z,2023-04-01T06:14:31Z,4151263739,141,3.8,4151263741,212,22.6,4151263737,140,69.9,4151263735,56,Right,4151263743,213,5.5,,,,,,,,,,1acnyk8g437ayer0m4e1331pm,K. Tachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284677,132,1,1,11,7,83d6z6wvkzs3dx9oy3mftixow,1,69.5,3.8,2023-04-01T06:14:31.270Z,2023-04-01T06:14:33Z,4151263787,213,2.6,4151263785,212,19.7,4151263783,141,18.9,4151263781,140,53.5,4151263779,56,Right,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284689,133,1,1,11,10,83d6z6wvkzs3dx9oy3mftixow,1,53.5,18.2,2023-04-01T06:14:33.577Z,2023-04-01T06:14:37Z,4151263849,212,35.7,4151263853,1,,4151263847,141,55.1,4151263845,140,29.3,4151263843,56,Back,4151263851,213,2.4,,,,,,,1acnyk8g437ayer0m4e1331pm,K. Tachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284693,134,1,1,11,13,83d6z6wvkzs3dx9oy3mftixow,1,29.3,55.1,2023-04-01T06:14:37.187Z,2023-04-01T06:14:39Z,4151263893,212,18.8,4151263891,141,35.5,4151263887,56,Back,4151263895,213,3.9,4151263889,140,16.7,,,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284701,135,1,1,11,16,83d6z6wvkzs3dx9oy3mftixow,1,16.7,35.5,2023-04-01T06:14:39.691Z,2023-04-01T06:14:49Z,4151263941,141,3.8,4151263937,56,Back,4151263943,212,22.9,4151263939,140,24.1,4151263945,213,5.1,,,,,,,,,,aua94lt20qwged96rn4hzz3rp,D. Tomii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284737,136,1,1,11,20,83d6z6wvkzs3dx9oy3mftixow,0,25.4,2.8,2023-04-01T06:14:44.142Z,2023-04-01T06:14:46Z,4151264157,56,Center,4151264169,212,66.3,4151264163,141,30.1,4151264173,213,0.3,4151264159,140,86.0,4151264177,1,,4151264151,155,,,,,1acnyk8g437ayer0m4e1331pm,K. Tachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284749,132,52,1,11,23,92br3632xgmc25jvr0jesfvl6,1,14.4,73.2,2023-04-01T06:14:46.732Z,2023-04-01T06:14:46Z,,,,,,,,,,,,,,,,,,,,,,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284777,133,1,1,11,25,92br3632xgmc25jvr0jesfvl6,1,14.1,64.2,2023-04-01T06:14:48.813Z,2023-04-01T06:14:51Z,4151264363,141,88.9,4151264375,287,,4151264359,56,Back,4151264367,213,0.9,4151264365,212,21.1,4151264357,123,,4151264361,140,26.2,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284825,134,1,1,11,30,92br3632xgmc25jvr0jesfvl6,1,29.8,91.7,2023-04-01T06:14:54.220Z,2023-04-01T06:14:58Z,4151264659,141,69.9,4151264663,213,4.2,4151264657,140,22.6,4151264655,56,Back,4151264661,212,16.6,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284841,135,1,1,11,34,92br3632xgmc25jvr0jesfvl6,1,27.2,74.4,2023-04-01T06:14:58.188Z,2023-04-01T06:15:01Z,4151264759,212,11.3,4151264749,56,Back,4151264751,140,31.6,4151264763,213,1.2,4151264755,141,89.6,,,,,,,,,,5426us5htztnint9qxlhfugkq,Y. Egawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284855,136,1,1,11,38,92br3632xgmc25jvr0jesfvl6,0,30,91.7,2023-04-01T06:15:01.646Z,2023-04-01T06:15:03Z,4151264823,155,,4151264833,213,0.2,4151264835,1,,4151264827,140,60.4,4151264825,56,Left,4151264829,141,100.0,4151264831,212,32.6,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284857,137,5,1,11,40,92br3632xgmc25jvr0jesfvl6,0,57.6,101.8,2023-04-01T06:15:03.331Z,2023-04-01T06:15:06Z,4151264839,347,,4151264837,56,Left,4151265009,233,137,,,,,,,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284873,137,5,1,11,40,83d6z6wvkzs3dx9oy3mftixow,1,42.4,-1.8,2023-04-01T06:15:03.331Z,2023-04-01T07:04:03Z,4151264937,347,,4151264935,56,Back,4151264977,233,137,,,,,,,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284921,138,1,1,11,49,83d6z6wvkzs3dx9oy3mftixow,1,44.2,0,2023-04-01T06:15:12.490Z,2023-04-01T06:15:15Z,4151265285,140,46.1,4151265287,141,10.1,4151265283,56,Back,4151265291,213,1.3,4151265281,107,,4151265289,212,8.4,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284941,139,1,1,11,51,83d6z6wvkzs3dx9oy3mftixow,1,46.1,10.1,2023-04-01T06:15:15.014Z,2023-04-01T06:24:03Z,4151265407,213,4.3,4151265399,56,Back,4151265405,212,5.3,4151265403,141,2.9,4151265401,140,44.2,,,,,,,,,,docsi872whx44eedrczqua385,K. Onose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284935,138,43,1,11,55,92br3632xgmc25jvr0jesfvl6,1,0,0,2023-04-01T06:15:18.540Z,2023-04-01T06:23:34Z,4151280699,144,45,4151265369,56,Left,4151265371,285,0,,,,,,,,,,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284943,140,3,1,11,56,83d6z6wvkzs3dx9oy3mftixow,0,44.9,2.8,2023-04-01T06:15:19.797Z,2023-04-01T06:24:05Z,4151265417,56,Back,4151265421,211,,4151265419,286,,,,,,,,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284959,139,5,1,11,58,92br3632xgmc25jvr0jesfvl6,1,55.3,101.8,2023-04-01T06:15:21.602Z,2023-04-01T07:04:03Z,4151265519,347,,4151265537,233,141,4151265517,56,Left,,,,,,,,,,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284953,141,5,1,11,58,83d6z6wvkzs3dx9oy3mftixow,0,44.7,-1.8,2023-04-01T06:15:21.602Z,2023-04-01T06:15:23Z,4151265541,233,139,4151265477,347,,4151265475,56,Back,,,,,,,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526284997,140,1,1,12,7,92br3632xgmc25jvr0jesfvl6,0,57,100,2023-04-01T06:15:31.164Z,2023-04-01T06:15:33Z,4151265739,140,66.1,4151265745,213,5.5,4151265741,141,86.5,4151265737,56,Left,4151265735,107,,4151265743,212,14.0,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526285001,142,8,1,12,10,83d6z6wvkzs3dx9oy3mftixow,1,28.3,21,2023-04-01T06:15:34.012Z,2023-04-01T06:27:48Z,4151265749,15,,4151265747,56,Back,,,,,,,,,,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526285027,141,1,1,12,12,92br3632xgmc25jvr0jesfvl6,0,54.4,94.6,2023-04-01T06:15:36.316Z,2023-04-01T06:15:44Z,4151265909,212,11.5,4151265903,56,Left,4151265907,141,100.0,4151265911,213,0.4,4151265905,140,64.4,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526285031,142,5,1,12,15,92br3632xgmc25jvr0jesfvl6,0,66.6,101.8,2023-04-01T06:15:38.876Z,2023-04-01T06:24:09Z,4151265937,347,,4151265935,56,Left,4151281691,233,143,,,,,,,,,,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526285059,143,5,1,12,15,83d6z6wvkzs3dx9oy3mftixow,1,33.4,-1.8,2023-04-01T06:15:38.876Z,2023-04-01T07:04:04Z,4151281643,233,142,4151266121,347,,4151266117,56,Back,,,,,,,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526285113,144,1,1,12,30,83d6z6wvkzs3dx9oy3mftixow,1,32.5,0,2023-04-01T06:15:54.254Z,2023-04-01T06:15:56Z,4151266393,213,0.5,4151266385,56,Right,4151266387,140,53.3,4151266395,1,,4151266383,107,,4151266391,212,25.0,4151266389,141,16.1,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526285117,145,1,1,12,32,83d6z6wvkzs3dx9oy3mftixow,0,53.3,16.1,2023-04-01T06:15:55.918Z,2023-04-01T06:15:56Z,4151266427,141,12.8,4151266425,140,58.5,4151266419,3,,4151266423,56,Right,4151266429,212,5.9,4151266431,213,5.9,4151266421,168,,,,,978z8ejc2jneguyb6yq430g5x,H. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526285119,143,61,1,12,33,92br3632xgmc25jvr0jesfvl6,1,41.5,82.7,2023-04-01T06:15:56.989Z,2023-04-01T06:15:57Z,4151266433,56,Back,,,,,,,,,,,,,,,,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526285125,144,49,1,12,34,92br3632xgmc25jvr0jesfvl6,1,42.8,64.9,2023-04-01T06:15:58.221Z,2023-04-01T06:15:58Z,,,,,,,,,,,,,,,,,,,,,,,,,7ot8yoc3nghpbgdkexc2g4j8q,Y. Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526285141,145,1,1,12,35,92br3632xgmc25jvr0jesfvl6,1,42.8,64.9,2023-04-01T06:15:58.445Z,2023-04-01T06:16:02Z,4151266547,56,Center,4151266555,213,6.1,4151266553,212,15.1,4151266549,140,56.9,4151266551,141,60.2,,,,,,,,,,7ot8yoc3nghpbgdkexc2g4j8q,Y. Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526285151,146,1,1,12,38,92br3632xgmc25jvr0jesfvl6,1,70.4,65.8,2023-04-01T06:16:02.076Z,2023-04-01T06:16:04Z,4151266603,212,18.0,4151266601,141,39.8,4151266597,56,Center,4151266607,213,4.9,4151266599,140,73.4,,,,,,,,,,2kcise3j2ab8hq0n2vgf391wp,R. Meshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526285157,147,1,1,12,41,92br3632xgmc25jvr0jesfvl6,1,73.4,39.8,2023-04-01T06:16:04.397Z,2023-04-01T08:19:32Z,4151266655,141,53.0,4151289801,210,14,4151266657,212,9.1,4151266653,140,74.5,4151266651,56,Center,4151266659,213,1.4,,,,,,,crs9cbmof39x40h175yi7naol,H. Ishige,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2526285161,148,14,1,12,43,92br3632xgmc25jvr0jesfvl6,1,79,44.2,2023-04-01T06:16:07.276Z,2023-04-01T08:19:32Z,4151289841,230,99.3,4151289829,55,147,4151289499,20,,4151289825,75,,4151289827,29,,4151289833,102,44.5,4151266681,56,Center,4151289839,328,,7ot8yoc3nghpbgdkexc2g4j8q,Y. Yamamoto,4151266679,18,,4151289837,215,,,4151289835,103,24.7,4151289843,231,48.6,4151266677,22,,4151289823,120,,,,,,,,,,,,,,
2526285193,150,1,1,12,49,92br3632xgmc25jvr0jesfvl6,1,84.8,7.6,2023-04-01T06:16:12.765Z,2023-04-01T06:16:17Z,4151266921,140,91.8,4151266923,141,18.5,4151266925,212,10.4,4151266919,56,Right,4151266927,213,0.8,,,,,,,,,,4xg5pywcbv3pho0idx326s7e2,R. Handa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526285225,151,1,1,12,53,92br3632xgmc25jvr0jesfvl6,0,85.8,18.5,2023-04-01T06:16:17.115Z,2023-04-01T06:16:24Z,4151267003,141,81.2,4151266995,2,,4151266997,155,,4151267007,213,1.2,4151267127,1,,4151267005,212,45.6,4151267011,345,,4151267001,140,100.0,2kcise3j2ab8hq0n2vgf391wp,R. Meshino,4151266999,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526285257,146,5,1,13,1,83d6z6wvkzs3dx9oy3mftixow,1,-1,12.6,2023-04-01T06:16:24.759Z,2023-04-01T07:04:04Z,4151267237,233,152,4151267229,56,Back,4151267231,346,,,,,,,,,,,,,,,,,aua94lt20qwged96rn4hzz3rp,D. Tomii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526285245,152,5,1,13,1,92br3632xgmc25jvr0jesfvl6,0,101,87.4,2023-04-01T06:16:24.759Z,2023-04-01T06:16:28Z,4151267243,233,146,4151267131,346,,4151267129,56,Left,,,,,,,,,,,,,,,,2kcise3j2ab8hq0n2vgf391wp,R. Meshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526285313,147,1,1,13,14,83d6z6wvkzs3dx9oy3mftixow,1,2.9,49,2023-04-01T06:16:38.112Z,2023-04-01T06:16:39Z,4151267591,141,76.3,4151267599,237,,4151267589,140,10.9,4151267587,56,Back,4151267585,124,,4151267605,189,,4151267593,212,20.4,4151267595,213,1.1,aua94lt20qwged96rn4hzz3rp,D. Tomii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526285321,148,1,1,13,16,83d6z6wvkzs3dx9oy3mftixow,1,10.9,76.3,2023-04-01T06:16:40.272Z,2023-04-01T06:16:42Z,4151267651,1,,4151267643,140,61.3,4151267659,189,,4151267647,212,54.7,4151267645,141,96.9,4151267649,213,0.3,4151267641,56,Left,4151267639,155,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526285329,149,50,1,13,20,83d6z6wvkzs3dx9oy3mftixow,1,65,96.6,2023-04-01T06:16:43.355Z,2023-04-01T06:17:15Z,4151267705,56,Left,4151267707,286,,4151267747,233,153,,,,,,,,,,,,,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526285333,153,7,1,13,20,92br3632xgmc25jvr0jesfvl6,0,35,3.4,2023-04-01T06:16:43.356Z,2023-04-01T06:16:44Z,4151267733,233,149,4151267727,285,,4151267725,56,Back,,,,,,,,,,,,,,,,5426us5htztnint9qxlhfugkq,Y. Egawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526285337,154,61,1,13,22,92br3632xgmc25jvr0jesfvl6,1,33.6,3.4,2023-04-01T06:16:46.151Z,2023-04-01T06:16:46Z,4151267795,56,Back,,,,,,,,,,,,,,,,,,,,,,5426us5htztnint9qxlhfugkq,Y. Egawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526285339,150,61,1,13,22,83d6z6wvkzs3dx9oy3mftixow,1,62.7,96.9,2023-04-01T06:16:46.199Z,2023-04-01T06:17:18Z,4151267815,56,Left,,,,,,,,,,,,,,,,,,,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526285355,151,5,1,13,23,83d6z6wvkzs3dx9oy3mftixow,1,64.8,102,2023-04-01T06:16:46.798Z,2023-04-01T07:04:04Z,4151267889,56,Left,4151267891,347,,4151269035,361,,4151267893,233,155,,,,,,,,,,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
