id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2551442399,416,1,1,44,56,3lyo0vqgndy4fuzlfo5l9ql30,1,39.8,8.3,2023-05-20T07:48:14.083Z,2023-05-20T07:48:18Z,4292107945,212,20.7,4292107939,56,Back,4292107943,141,36.3,4292107947,213,2.0,4292107941,140,32.0,,,,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442419,417,1,1,45,0,3lyo0vqgndy4fuzlfo5l9ql30,1,31.5,41,2023-05-20T07:48:18.115Z,2023-05-20T07:48:21Z,4292108017,141,64.8,4292108021,213,1.1,4292108019,212,17.8,4292108015,140,38.5,4292108013,56,Back,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442421,369,70,1,45,0,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-05-20T07:48:18.217Z,2023-05-20T07:51:31Z,4292108025,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442429,418,1,1,45,3,3lyo0vqgndy4fuzlfo5l9ql30,1,42.2,73.8,2023-05-20T07:48:21.090Z,2023-05-20T07:48:24Z,4292108065,56,Center,4292108071,212,19.2,4292108067,140,60.3,4292108069,141,77.3,4292108073,213,0.1,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442439,419,1,1,45,6,3lyo0vqgndy4fuzlfo5l9ql30,1,61.5,77.6,2023-05-20T07:48:24.451Z,2023-05-20T07:48:28Z,4292108121,141,74.4,4292108117,56,Center,4292108119,140,89.7,4292108123,212,29.7,4292108125,213,6.2,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442451,420,1,1,45,10,3lyo0vqgndy4fuzlfo5l9ql30,1,91.5,82.7,2023-05-20T07:48:28.098Z,2023-05-20T07:48:30Z,4292108181,213,1.9,4292108169,140,88.5,4292108173,141,94.8,4292108177,212,8.8,4292108165,56,Left,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442459,421,1,1,45,12,3lyo0vqgndy4fuzlfo5l9ql30,1,87.4,93.6,2023-05-20T07:48:30.291Z,2023-05-20T07:48:32Z,4292108213,56,Center,4292108215,140,79.6,4292108221,213,4.1,4292108217,141,78.1,4292108219,212,13.3,,,,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442471,422,1,1,45,14,3lyo0vqgndy4fuzlfo5l9ql30,1,78.3,77.6,2023-05-20T07:48:32.259Z,2023-05-20T07:48:33Z,4292108267,213,4.4,4292108261,140,74.9,4292108259,56,Center,4292108265,212,10.4,4292108263,141,63.3,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442483,423,1,1,45,16,3lyo0vqgndy4fuzlfo5l9ql30,1,74.8,63.3,2023-05-20T07:48:33.826Z,2023-05-20T07:48:36Z,4292108325,140,78.5,4292108323,56,Center,4292108327,141,56.1,4292108329,212,6.3,4292108331,213,5.4,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442503,424,1,1,45,18,3lyo0vqgndy4fuzlfo5l9ql30,1,78.5,56.1,2023-05-20T07:48:36.115Z,2023-05-20T07:48:40Z,4292108427,56,Left,4292108429,140,91.4,4292108431,141,83.8,4292108435,213,0.9,4292108433,212,23.2,,,,,,,,,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442509,425,1,1,45,22,3lyo0vqgndy4fuzlfo5l9ql30,0,91.4,78.8,2023-05-20T07:48:40.307Z,2023-05-20T07:48:41Z,4292108479,213,4.4,4292108465,2,,4292108473,141,67.0,4292108467,155,,4292108475,212,8.3,4292108469,56,Center,4292108471,140,89.2,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442533,370,61,1,45,26,bbt5nqwufsne7r0zfa6pvpmfa,1,11.6,29.8,2023-05-20T07:48:44.112Z,2023-05-20T07:48:44Z,4292108579,56,Back,,,,,,,,,,,,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442549,371,6,1,45,27,bbt5nqwufsne7r0zfa6pvpmfa,0,11.2,31.4,2023-05-20T07:48:45.030Z,2023-05-20T07:48:46Z,4292108639,73,,4292108637,56,Back,4292108673,233,426,,,,,,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442543,426,6,1,45,27,3lyo0vqgndy4fuzlfo5l9ql30,1,88.8,68.6,2023-05-20T07:48:45.030Z,2023-05-20T07:54:09Z,4292108663,233,371,4292108611,56,Center,4292108613,73,,,,,,,,,,,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442713,427,1,1,45,50,3lyo0vqgndy4fuzlfo5l9ql30,1,99.5,99.5,2023-05-20T07:49:08.468Z,2023-05-20T07:49:13Z,4292109477,140,90.0,4292109465,2,,4292109487,1,,4292109483,212,43.9,4292109485,213,4.5,4292109471,223,,4292109469,155,,4292109481,141,36.7,1d57az0nmca33zgcta21912p5,Matheus Sávio,4292109467,6,,,4292109473,56,Center,,,,,,,,,,,,,,,,,,,,,,
2551442715,428,1,1,45,55,3lyo0vqgndy4fuzlfo5l9ql30,1,95.4,32.4,2023-05-20T07:49:13.183Z,2023-05-20T07:50:59Z,4292110161,3,,4292110317,210,13,4292110163,140,87.2,4292110597,154,,4292110165,141,33.2,4292109491,56,Center,4292110167,212,8.6,4292110169,213,3.1,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2551442733,429,13,1,45,56,3lyo0vqgndy4fuzlfo5l9ql30,1,88,36.4,2023-05-20T07:49:14.578Z,2023-05-20T07:50:59Z,4292110057,55,428,4292109557,56,Center,4292110603,154,,4292109555,63,,4292110053,75,,4292110055,29,,4292110063,103,13.9,4292110065,328,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,4292110061,102,36.6,,4292109679,72,,4292109677,25,4292110069,231,48.9,4292110067,230,99.3,,,,,,,,,,,,,,
2551442737,372,5,1,45,57,bbt5nqwufsne7r0zfa6pvpmfa,1,-1.2,60.8,2023-05-20T07:49:15.574Z,2023-05-20T07:49:17Z,4292109567,56,Back,4292109569,346,,4292109591,233,430,,,,,,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442741,430,5,1,45,57,3lyo0vqgndy4fuzlfo5l9ql30,0,101.2,39.2,2023-05-20T07:49:15.574Z,2023-05-20T07:52:05Z,4292109573,56,Center,4292109575,346,,4292109599,233,372,,,,,,,,,,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442895,374,1,1,46,31,bbt5nqwufsne7r0zfa6pvpmfa,0,3.9,55.5,2023-05-20T07:49:49.191Z,2023-05-20T07:49:52Z,4292110357,212,64.3,4292110359,213,6.1,4292110363,74,,4292110347,124,,4292110361,1,,4292110349,155,,4292110351,56,Center,4292110355,141,40.0,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,4292110353,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442905,431,1,1,46,34,3lyo0vqgndy4fuzlfo5l9ql30,0,32.9,58.5,2023-05-20T07:49:52.163Z,2023-05-20T07:49:55Z,4292110431,1,,4292110427,212,33.7,4292110429,213,0.3,4292110423,140,63.5,4292110425,141,73.6,4292110419,3,,4292110421,56,Center,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442929,375,1,1,46,38,bbt5nqwufsne7r0zfa6pvpmfa,1,35.6,17.7,2023-05-20T07:49:55.782Z,2023-05-20T07:50:01Z,4292110563,140,9.7,4292110571,1,,4292110565,141,44.3,4292110561,56,Back,4292110569,213,2.6,4292110567,212,32.7,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442951,376,1,1,46,43,bbt5nqwufsne7r0zfa6pvpmfa,0,10.6,35.4,2023-05-20T07:50:01.320Z,2023-05-20T07:50:06Z,4292110687,56,Center,4292110689,140,86.9,4292110693,212,82.3,4292110695,213,0.2,4292110691,141,63.3,4292110685,155,,4292110697,1,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442953,432,52,1,46,49,3lyo0vqgndy4fuzlfo5l9ql30,1,11.5,39.2,2023-05-20T07:50:06.962Z,2023-05-20T07:50:07Z,,,,,,,,,,,,,,,,,,,,,,,,,5ha4d9cmkfc0zdfjtmqt3mg6i,K. Matsumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442961,433,1,1,46,49,3lyo0vqgndy4fuzlfo5l9ql30,1,11.5,39.2,2023-05-20T07:50:07.412Z,2023-05-20T07:50:10Z,4292110761,213,5.9,4292110757,141,29.4,4292110759,212,17.6,4292110755,140,27.0,4292110753,56,Back,4292110751,123,,,,,,,,5ha4d9cmkfc0zdfjtmqt3mg6i,K. Matsumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442969,434,1,1,46,53,3lyo0vqgndy4fuzlfo5l9ql30,1,28.4,24.4,2023-05-20T07:50:10.835Z,2023-05-20T07:50:12Z,4292110789,56,Back,4292110793,141,34.2,4292110795,212,7.7,4292110791,140,32.0,4292110797,213,1.1,,,,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442981,435,1,1,46,54,3lyo0vqgndy4fuzlfo5l9ql30,1,30.8,33.4,2023-05-20T07:50:12.387Z,2023-05-20T07:50:15Z,4292110855,212,10.4,4292110853,141,19.4,4292110849,56,Back,4292110857,213,5.1,4292110851,140,34.7,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442987,436,1,1,46,57,3lyo0vqgndy4fuzlfo5l9ql30,1,37.7,21,2023-05-20T07:50:14.883Z,2023-05-20T07:50:17Z,4292110887,212,20.3,4292110889,213,5.8,4292110881,56,Right,4292110883,140,54.9,4292110885,141,7.3,,,,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442991,377,45,1,46,59,bbt5nqwufsne7r0zfa6pvpmfa,0,41.8,88.4,2023-05-20T07:50:17.427Z,2023-05-20T07:50:19Z,4292110895,56,Back,4292110913,233,437,4292110897,285,,,,,,,,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442995,437,3,1,46,59,3lyo0vqgndy4fuzlfo5l9ql30,1,58.2,11.6,2023-05-20T07:50:17.427Z,2023-05-20T07:52:01Z,4292110905,56,Right,4292110907,286,,4292110909,233,377,,,,,,,,,,,,,,,,cq5sbfpf2mphplrzyb2tmsxxx,N. Kawaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442997,378,45,1,47,1,bbt5nqwufsne7r0zfa6pvpmfa,0,45.6,87.3,2023-05-20T07:50:18.884Z,2023-05-20T07:50:20Z,4292110921,56,Back,4292110943,233,438,4292110923,285,,,,,,,,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551442999,438,3,1,47,1,3lyo0vqgndy4fuzlfo5l9ql30,1,54.4,12.7,2023-05-20T07:50:18.884Z,2023-05-20T07:52:03Z,4292110929,286,,4292110927,56,Right,4292110933,233,378,,,,,,,,,,,,,,,,cq5sbfpf2mphplrzyb2tmsxxx,N. Kawaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551443005,439,1,1,47,1,3lyo0vqgndy4fuzlfo5l9ql30,0,55,13.1,2023-05-20T07:50:19.395Z,2023-05-20T07:50:21Z,4292110963,141,44.9,4292110959,56,Center,4292110961,140,52.7,4292110969,213,1.7,4292110967,212,21.8,,,,,,,,,,cq5sbfpf2mphplrzyb2tmsxxx,N. Kawaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551443017,379,49,1,47,3,bbt5nqwufsne7r0zfa6pvpmfa,1,53.7,61.5,2023-05-20T07:50:21.447Z,2023-05-20T07:53:08Z,,,,,,,,,,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551443023,380,61,1,47,4,bbt5nqwufsne7r0zfa6pvpmfa,0,53.7,61.5,2023-05-20T07:50:22.038Z,2023-05-20T07:53:09Z,4292111021,56,Center,,,,,,,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551443637,384,45,1,47,5,bbt5nqwufsne7r0zfa6pvpmfa,0,46.8,52.1,2023-05-20T07:50:22.746Z,2023-05-20T07:53:38Z,4292114243,285,,4292114689,233,447,4292114241,56,Back,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551443671,447,3,1,47,5,3lyo0vqgndy4fuzlfo5l9ql30,1,53.2,47.9,2023-05-20T07:50:22.746Z,2023-05-20T07:53:39Z,4292114685,233,384,4292114677,56,Center,4292114679,286,,,,,,,,,,,,,,,,,cq5sbfpf2mphplrzyb2tmsxxx,N. Kawaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551443029,440,49,1,47,6,3lyo0vqgndy4fuzlfo5l9ql30,1,44.5,31.9,2023-05-20T07:50:24.724Z,2023-05-20T07:53:48Z,,,,,,,,,,,,,,,,,,,,,,,,,cq5sbfpf2mphplrzyb2tmsxxx,N. Kawaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551443037,441,1,1,47,7,3lyo0vqgndy4fuzlfo5l9ql30,1,48.6,37,2023-05-20T07:50:25.619Z,2023-05-20T07:50:28Z,4292111101,56,Center,4292111103,140,55.9,4292111105,141,66.0,4292111107,212,21.2,4292111109,213,1.2,,,,,,,,,,cq5sbfpf2mphplrzyb2tmsxxx,N. Kawaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551443055,442,1,1,47,10,3lyo0vqgndy4fuzlfo5l9ql30,1,55.9,66.1,2023-05-20T07:50:28.371Z,2023-05-20T07:50:32Z,4292111209,213,0.9,4292111207,212,21.2,4292111205,141,89.9,4292111203,140,68.9,4292111201,56,Left,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551443067,443,1,1,47,14,3lyo0vqgndy4fuzlfo5l9ql30,1,86.5,88.4,2023-05-20T07:50:32.707Z,2023-05-20T07:50:44Z,4292111255,56,Center,4292111499,210,13,4292111261,212,14.4,4292111263,213,3.8,4292111259,141,76.3,4292111257,140,75.3,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2551443069,444,13,1,47,17,3lyo0vqgndy4fuzlfo5l9ql30,1,75.8,73.5,2023-05-20T07:50:35.219Z,2023-05-20T07:50:44Z,4292111275,56,Center,4292111505,55,443,4292111273,18,,4292111503,29,,4292111517,231,53.2,4292111271,22,,4292111501,81,,4292111515,230,98.4,1d57az0nmca33zgcta21912p5,Matheus Sávio,4292111513,215,,,4292111509,102,28.4,4292111511,103,4292111359,20,,,,,,,,,,,,,,98.6,,,,
2551443081,381,5,1,47,19,bbt5nqwufsne7r0zfa6pvpmfa,1,-1.1,60.7,2023-05-20T07:50:37.108Z,2023-05-20T07:52:05Z,4292111321,56,Back,4292111323,346,,4292111325,233,445,,,,,,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551443077,445,5,1,47,19,3lyo0vqgndy4fuzlfo5l9ql30,0,101.1,39.3,2023-05-20T07:50:37.108Z,2023-05-20T07:50:38Z,4292111331,233,381,4292111313,56,Center,4292111315,346,,,,,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551443143,383,30,1,47,32,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-05-20T07:50:49.807Z,2023-05-20T07:50:49Z,4292111673,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551443141,446,30,1,47,32,3lyo0vqgndy4fuzlfo5l9ql30,1,0,0,2023-05-20T07:50:49.807Z,2023-05-20T07:52:06Z,4292111667,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551445877,385,32,2,45,0,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-05-20T08:05:12.204Z,2023-05-20T08:05:13Z,4292126367,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551445869,448,32,2,45,0,3lyo0vqgndy4fuzlfo5l9ql30,1,0,0,2023-05-20T08:05:12.204Z,2023-05-20T08:05:12Z,4292126327,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551445897,449,1,2,45,0,3lyo0vqgndy4fuzlfo5l9ql30,1,50.1,50.1,2023-05-20T08:05:12.304Z,2023-05-20T08:05:16Z,4292126455,141,50.7,4292126453,140,37.5,4292126451,56,Back,4292126461,279,S,4292126457,212,13.2,4292126459,213,3.1,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551445907,450,1,2,45,3,3lyo0vqgndy4fuzlfo5l9ql30,1,37.8,46.1,2023-05-20T08:05:16.116Z,2023-05-20T08:05:18Z,4292126495,212,19.2,4292126489,56,Back,4292126493,141,21.9,4292126497,213,4.2,4292126491,140,28.3,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551445933,451,1,2,45,6,3lyo0vqgndy4fuzlfo5l9ql30,0,28.3,20.7,2023-05-20T08:05:18.293Z,2023-05-20T08:05:21Z,4292126569,157,,4292126581,213,0.4,4292126575,140,71.6,4292126573,56,Center,4292126583,1,,4292126577,141,48.2,4292126579,212,49.2,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551445959,386,1,2,45,9,bbt5nqwufsne7r0zfa6pvpmfa,0,29.6,53.4,2023-05-20T08:05:22.140Z,2023-05-20T08:05:24Z,4292126705,3,,4292126717,213,0.8,4292126713,141,74.4,4292126715,212,19.5,4292126707,56,Back,4292126709,140,42.3,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551445979,452,1,2,45,12,3lyo0vqgndy4fuzlfo5l9ql30,0,56.9,21.6,2023-05-20T08:05:24.421Z,2023-05-20T08:05:27Z,4292126799,56,Center,4292126797,3,,4292126803,141,22.2,4292126805,212,21.4,4292126801,140,77.3,4292126807,213,0.0,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551445985,387,49,2,45,15,bbt5nqwufsne7r0zfa6pvpmfa,1,20.2,85.7,2023-05-20T08:05:28.013Z,2023-05-20T08:05:28Z,,,,,,,,,,,,,,,,,,,,,,,,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551446001,388,1,2,45,16,bbt5nqwufsne7r0zfa6pvpmfa,1,18.8,87.4,2023-05-20T08:05:28.715Z,2023-05-20T08:05:30Z,4292126895,213,4.2,4292126887,56,Back,4292126889,140,8.5,4292126893,212,20.6,4292126891,141,61.7,,,,,,,,,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551446017,389,1,2,45,17,bbt5nqwufsne7r0zfa6pvpmfa,0,8.5,61.7,2023-05-20T08:05:30.138Z,2023-05-20T08:05:33Z,4292126961,140,42.6,4292126967,213,0.5,4292126969,1,,4292126963,141,88.9,4292126957,155,,4292126965,212,40.3,4292126959,56,Back,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551446035,453,1,2,45,21,3lyo0vqgndy4fuzlfo5l9ql30,1,59.8,7.9,2023-05-20T08:05:33.364Z,2023-05-20T08:05:38Z,4292127067,140,68.7,4292127069,141,27.0,4292127073,213,0.9,4292127071,212,16.0,4292127065,56,Center,4292127063,3,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551446041,454,50,2,45,26,3lyo0vqgndy4fuzlfo5l9ql30,1,65,34,2023-05-20T08:05:38.596Z,2023-05-20T08:05:40Z,4292127093,286,,4292127131,233,390,4292127091,56,Center,,,,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551446045,390,7,2,45,26,bbt5nqwufsne7r0zfa6pvpmfa,0,35,66,2023-05-20T08:05:38.597Z,2023-05-20T08:05:39Z,4292127103,56,Back,4292127123,233,454,4292127105,285,,,,,,,,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551446051,455,49,2,45,27,3lyo0vqgndy4fuzlfo5l9ql30,1,68.9,27,2023-05-20T08:05:40.036Z,2023-05-20T08:05:40Z,,,,,,,,,,,,,,,,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551446061,456,1,2,45,28,3lyo0vqgndy4fuzlfo5l9ql30,0,68.9,27,2023-05-20T08:05:40.260Z,2023-05-20T08:05:41Z,4292127187,140,74.7,4292127193,213,1.1,4292127189,141,44.9,4292127185,56,Center,4292127191,212,13.6,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551446067,391,8,2,45,29,bbt5nqwufsne7r0zfa6pvpmfa,1,40.7,48.7,2023-05-20T08:05:41.627Z,2023-05-20T08:05:41Z,4292127215,56,Back,,,,,,,,,,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551446071,392,49,2,45,30,bbt5nqwufsne7r0zfa6pvpmfa,1,29.4,60.2,2023-05-20T08:05:43.165Z,2023-05-20T08:05:43Z,,,,,,,,,,,,,,,,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551446087,393,1,2,45,31,bbt5nqwufsne7r0zfa6pvpmfa,0,32.7,56.7,2023-05-20T08:05:43.595Z,2023-05-20T08:05:44Z,4292127267,141,50.1,4292127269,212,8.4,4292127271,213,5.7,4292127263,56,Back,4292127265,140,39.5,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551446089,457,49,2,45,32,3lyo0vqgndy4fuzlfo5l9ql30,1,64.8,58.8,2023-05-20T08:05:44.661Z,2023-05-20T08:05:44Z,,,,,,,,,,,,,,,,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551446113,458,1,2,45,33,3lyo0vqgndy4fuzlfo5l9ql30,1,62,66,2023-05-20T08:05:45.492Z,2023-05-20T08:05:49Z,4292127361,141,88.1,4292127357,56,Left,4292127359,140,64.9,4292127365,213,1.4,4292127363,212,15.3,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551446131,459,1,2,45,37,3lyo0vqgndy4fuzlfo5l9ql30,1,68.3,94.8,2023-05-20T08:05:49.716Z,2023-05-20T08:05:54Z,4292127455,56,Center,4292127461,212,19.3,4292127459,141,75.6,4292127457,140,81.8,4292127463,213,5.5,,,,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551446139,460,1,2,45,40,3lyo0vqgndy4fuzlfo5l9ql30,1,93.7,76.3,2023-05-20T08:05:52.484Z,2023-05-20T08:10:49Z,4292127511,213,4.2,4292127509,212,14.4,4292127507,141,57.5,4292127503,56,Center,4292127505,140,87.3,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551446145,461,61,2,45,41,3lyo0vqgndy4fuzlfo5l9ql30,0,87.3,57.5,2023-05-20T08:05:53.461Z,2023-05-20T08:08:01Z,4292127523,56,Center,,,,,,,,,,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551446189,394,12,2,45,42,bbt5nqwufsne7r0zfa6pvpmfa,1,8.8,46.7,2023-05-20T08:05:55.052Z,2023-05-20T08:06:03Z,4292127755,212,5.8,4292127753,141,44.3,4292127749,56,Back,4292127757,213,6.0,4292127751,140,14.1,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
