id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2548476805,401,1,2,48,14,ydlnn8jofdkseegh42az3fpt,1,45.8,87.8,2023-05-14T05:43:12.423Z,2023-05-14T05:43:14Z,4276373819,212,17.1,4276373813,56,Back,4276373815,140,29.6,4276373821,213,3.2,4276373817,141,85.1,,,,,,,,,,8ml40qwf2tnqc72oy6zo68ic5,T. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548476839,402,1,2,48,16,ydlnn8jofdkseegh42az3fpt,1,31.9,85.9,2023-05-14T05:43:14.823Z,2023-05-14T05:43:19Z,4276373957,141,62.9,4276373955,140,25.0,4276373961,213,4.3,4276373953,56,Back,4276373959,212,17.2,,,,,,,,,,1wqc5xmo6zuuatorteg0zz78q,D. Miya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548476867,403,1,2,48,21,ydlnn8jofdkseegh42az3fpt,1,23.6,58.4,2023-05-14T05:43:19.304Z,2023-05-14T05:43:24Z,4276374093,140,5.3,4276374091,56,Back,4276374099,213,3.4,4276374095,141,49.6,4276374097,212,20.1,,,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548476893,404,1,2,48,26,ydlnn8jofdkseegh42az3fpt,1,7.1,44.5,2023-05-14T05:43:24.239Z,2023-05-14T05:43:29Z,4276374175,140,34.0,4276374171,155,,4276374179,212,37.0,4276374173,56,Back,4276374177,141,79.6,4276374181,213,0.7,4276374183,1,,,,,emw5plh1tvy8dc86odc9xmprd,M. Murakami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548476907,405,1,2,48,30,ydlnn8jofdkseegh42az3fpt,1,32.5,79.7,2023-05-14T05:43:28.855Z,2023-05-14T05:43:30Z,4276374249,141,63.4,4276374247,140,37.6,4276374253,213,5.2,4276374245,56,Back,4276374251,212,12.3,,,,,,,,,,bc3t2v3tt6phv43c5v89u5ckp,Y. Yamagishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548476919,406,1,2,48,32,ydlnn8jofdkseegh42az3fpt,1,39.5,63.9,2023-05-14T05:43:30.768Z,2023-05-14T05:43:32Z,4276374297,56,Center,4276374301,141,48.8,4276374299,140,64.8,4276374303,212,28.5,4276374305,213,5.9,,,,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548476935,407,1,2,48,34,ydlnn8jofdkseegh42az3fpt,1,64.8,48.8,2023-05-14T05:43:32.080Z,2023-05-14T05:43:35Z,4276374369,141,58.7,4276374365,56,Center,4276374367,140,54.4,4276374373,213,2.6,4276374371,212,12.8,,,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548476957,408,1,2,48,37,ydlnn8jofdkseegh42az3fpt,1,58.8,56.3,2023-05-14T05:43:35.216Z,2023-05-14T05:43:38Z,4276374431,56,Center,4276374439,213,5.0,4276374433,140,64.6,4276374435,141,27.7,4276374437,212,20.4,,,,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548476975,409,1,2,48,40,ydlnn8jofdkseegh42az3fpt,1,64.1,29.2,2023-05-14T05:43:38.392Z,2023-05-14T05:43:43Z,4276374519,140,65.3,4276374523,212,4.8,4276374521,141,36.0,4276374517,56,Center,4276374525,213,1.3,,,,,,,,,,6q6m86e4vt46tk3bzgfvaq904,M. Shigemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548476985,410,1,2,48,45,ydlnn8jofdkseegh42az3fpt,0,63.8,36.1,2023-05-14T05:43:43.530Z,2023-05-14T05:43:44Z,4276374549,140,90.9,4276374555,213,0.3,4276374547,56,Center,4276374553,212,29.5,4276374545,155,,4276374551,141,47.5,,,,,,,74nsqkyskico0dzgtxjheka5m,K. Konno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548476995,486,12,2,48,46,27o8mdqno6jslcjb709sxjwyy,1,10.7,46,2023-05-14T05:43:44.908Z,2023-05-14T05:45:35Z,4276374597,141,50.3,4276374595,140,19.8,4276374603,15,,4276374601,213,0.3,4276374599,212,10.0,4276374593,56,Back,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477015,487,1,2,48,49,27o8mdqno6jslcjb709sxjwyy,0,19.6,49,2023-05-14T05:43:47.581Z,2023-05-14T05:43:50Z,4276374689,140,20.8,4276374695,213,4.8,4276374685,3,,4276374687,56,Back,4276374691,141,19.5,4276374693,212,20.1,,,,,,,28yslyo2m2bsim5y5s7fsr0t1,K. Moriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477069,413,1,2,48,57,ydlnn8jofdkseegh42az3fpt,0,98,88.1,2023-05-14T05:43:55.583Z,2023-05-18T14:39:45Z,4276374927,286,,4276374891,56,Left,4276374893,140,98.5,4276374895,141,84.8,4276374889,155,,4276374887,2,,4276374899,213,4.9,4287853627,224,,8ml40qwf2tnqc72oy6zo68ic5,T. Tanaka,4287853629,72,,4276374921,236,4276374897,212,,4276374923,233,,488,,,,,,,,,,,,,2.3,,,,,,,
2548477065,488,12,2,48,57,27o8mdqno6jslcjb709sxjwyy,1,2,15.2,2023-05-14T05:43:55.683Z,2023-05-14T05:43:58Z,4276374933,233,413,4276374881,56,Back,4276374879,185,,,,,,,,,,,,,,,,,6ll3swg4tj5f8mw4k996adz2t,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477083,414,6,2,48,59,ydlnn8jofdkseegh42az3fpt,1,100,83.8,2023-05-14T05:43:57.519Z,2023-05-14T05:44:52Z,4276374963,73,,4276374961,56,Left,4276374969,233,489,,,,,,,,,,,,,,,,8ml40qwf2tnqc72oy6zo68ic5,T. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477077,489,6,2,48,59,27o8mdqno6jslcjb709sxjwyy,0,0,16.2,2023-05-14T05:43:57.519Z,2023-05-18T14:40:36Z,4276374929,56,Back,4276374975,233,414,4276374953,73,,,,,,,,,,,,,,,,,6ll3swg4tj5f8mw4k996adz2t,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477277,415,1,2,49,30,ydlnn8jofdkseegh42az3fpt,0,99.5,99.5,2023-05-14T05:44:28.610Z,2023-05-18T14:40:41Z,4276375793,2,,4276375807,212,29.4,4276375799,223,,4276375795,6,,4287855757,20,,4276375805,141,56.9,4276375801,56,Center,4276375809,213,4.5,8ml40qwf2tnqc72oy6zo68ic5,T. Tanaka,4276375803,140,94.7,4276375797,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477303,490,12,2,49,31,27o8mdqno6jslcjb709sxjwyy,1,3.5,42.4,2023-05-14T05:44:29.854Z,2023-05-14T05:44:34Z,4276375915,212,34.8,4276375919,15,,4276375911,140,30.6,4276375913,141,12.9,4276375917,213,5.7,4276375909,56,Back,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477331,416,1,2,49,37,ydlnn8jofdkseegh42az3fpt,1,63.8,86.2,2023-05-14T05:44:35.064Z,2023-05-14T05:44:38Z,4276376043,56,Left,4276376049,212,14.4,4276376045,140,76.2,4276376051,213,0.4,4276376047,141,95.1,,,,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477337,417,1,2,49,39,ydlnn8jofdkseegh42az3fpt,1,72.9,95,2023-05-14T05:44:38Z,2023-05-14T05:44:40Z,4276376083,212,18.1,4276376081,141,88.7,4276376077,56,Left,4276376085,213,3.4,4276376079,140,56.2,,,,,,,,,,8ml40qwf2tnqc72oy6zo68ic5,T. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477357,418,1,2,49,42,ydlnn8jofdkseegh42az3fpt,1,54.6,88.3,2023-05-14T05:44:40.240Z,2023-05-14T05:44:44Z,4276376163,141,26.5,4276376169,1,,4276376161,140,54.6,4276376165,212,42.0,4276376157,196,,4276376159,56,Center,4276376167,213,4.7,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477379,419,1,2,49,46,ydlnn8jofdkseegh42az3fpt,1,55.5,24,2023-05-14T05:44:44.256Z,2023-05-18T14:41:50Z,4276376297,213,5.7,4276376295,212,19.2,4276376289,56,Right,4276376293,141,9.4,4276376291,140,71.2,4276376569,210,13,,,,,,,76l36yrzqri48jtz5idaxjyzt,Y. Maejima,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2548477385,420,13,2,49,54,ydlnn8jofdkseegh42az3fpt,1,90.2,32.6,2023-05-14T05:44:52.847Z,2023-05-18T14:41:50Z,4276376577,55,419,4276376583,103,68.1,4276376581,102,63.2,4276376325,63,,4287858467,25,,4276376597,231,45.5,4276376327,56,Center,4276376593,230,97.7,74nsqkyskico0dzgtxjheka5m,K. Konno,4276376575,29,,4276376587,215,4276376573,77,,4276376571,72,,,,,,,,,,,,,,,,,,,,,,
2548477397,421,5,2,49,56,ydlnn8jofdkseegh42az3fpt,0,101.4,58.8,2023-05-14T05:44:54.167Z,2023-05-14T05:45:06Z,4276376373,346,,4276376371,56,Center,4276376379,233,491,,,,,,,,,,,,,,,,74nsqkyskico0dzgtxjheka5m,K. Konno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477389,491,5,2,49,56,27o8mdqno6jslcjb709sxjwyy,1,-1.4,41.2,2023-05-14T05:44:54.167Z,2023-05-14T05:44:55Z,4276376337,56,Back,4276376375,233,421,4276376339,346,,,,,,,,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477501,492,1,2,50,19,27o8mdqno6jslcjb709sxjwyy,1,3.6,49.9,2023-05-14T05:45:17.036Z,2023-05-14T05:45:17Z,4276376887,56,Back,4276376895,213,4.9,4276376889,140,5.7,4276376893,212,10.5,4276376891,141,34.8,4276376899,237,,4276376885,124,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477503,493,1,2,50,19,27o8mdqno6jslcjb709sxjwyy,1,5.7,34.8,2023-05-14T05:45:17.829Z,2023-05-14T05:45:18Z,4276376911,213,1.8,4276376907,141,50.4,4276376903,56,Back,4276376909,212,10.8,4276376905,140,3.7,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477519,494,1,2,50,20,27o8mdqno6jslcjb709sxjwyy,1,3.7,50.4,2023-05-14T05:45:18.589Z,2023-05-14T05:45:22Z,4276376963,213,1.3,4276376961,212,14.8,4276376959,141,71.2,4276376957,140,7.7,4276376955,56,Back,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477535,495,1,2,50,24,27o8mdqno6jslcjb709sxjwyy,0,12,74.8,2023-05-14T05:45:22.415Z,2023-05-14T05:45:25Z,4276377079,140,55.6,4276377075,155,,4276377087,1,,4276377083,212,47.3,4276377081,141,92.4,4276377077,56,Left,4276377085,213,0.3,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477553,422,1,2,50,27,ydlnn8jofdkseegh42az3fpt,1,37,12,2023-05-14T05:45:25.488Z,2023-05-14T05:45:27Z,4276377145,141,13.8,4276377143,140,55.8,4276377141,56,Right,4276377149,213,0.1,4276377147,212,19.8,4276377139,3,,,,,,,,76l36yrzqri48jtz5idaxjyzt,Y. Maejima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477555,423,44,2,50,29,ydlnn8jofdkseegh42az3fpt,1,52.3,18.3,2023-05-14T05:45:27.601Z,2023-05-14T05:45:55Z,4276377175,233,497,4276377163,286,,4276377161,56,Right,,,,,,,,,,,,,,,,t3mr37pe6ebkr18v3n9373kl,Douglas Grolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477559,497,44,2,50,29,27o8mdqno6jslcjb709sxjwyy,0,47.7,81.7,2023-05-14T05:45:27.602Z,2023-05-14T05:45:53Z,4276377171,56,Back,4276377195,285,,4276377191,233,423,,,,,,,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477569,424,1,2,50,29,ydlnn8jofdkseegh42az3fpt,1,55.8,13.8,2023-05-14T05:45:27.952Z,2023-05-14T05:45:50Z,4276377621,156,,4276377225,212,29.6,4276377217,3,,4276377221,140,46.3,4276377223,141,54.8,4276377227,213,1.9,4276377219,56,Back,,,,t3mr37pe6ebkr18v3n9373kl,Douglas Grolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477573,425,49,2,50,32,ydlnn8jofdkseegh42az3fpt,1,45.7,59,2023-05-14T05:45:30.906Z,2023-05-14T05:45:31Z,,,,,,,,,,,,,,,,,,,,,,,,,1wqc5xmo6zuuatorteg0zz78q,D. Miya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477593,426,1,2,50,34,ydlnn8jofdkseegh42az3fpt,1,46.5,64.3,2023-05-14T05:45:32.879Z,2023-05-14T05:45:37Z,4276377331,213,0.7,4276377327,141,92.6,4276377325,140,67.6,4276377323,56,Left,4276377329,212,29.3,,,,,,,,,,1wqc5xmo6zuuatorteg0zz78q,D. Miya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477595,427,3,2,50,37,ydlnn8jofdkseegh42az3fpt,0,75,96.3,2023-05-14T05:45:35.449Z,2023-05-18T14:45:25Z,4276377349,211,,4276377347,286,,4287867385,464,,4276377345,56,Left,,,,,,,,,,,,,8ml40qwf2tnqc72oy6zo68ic5,T. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477599,428,5,2,50,38,ydlnn8jofdkseegh42az3fpt,0,79.2,101.2,2023-05-14T05:45:36.980Z,2023-05-14T05:46:51Z,4276377387,233,498,4276377359,56,Left,4276377361,347,,,,,,,,,,,,,,,,,8ml40qwf2tnqc72oy6zo68ic5,T. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477589,498,5,2,50,38,27o8mdqno6jslcjb709sxjwyy,1,20.8,-1.2,2023-05-14T05:45:36.980Z,2023-05-14T05:45:40Z,4276377311,347,,4276377363,233,428,4276377309,56,Back,,,,,,,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477623,499,1,2,50,44,27o8mdqno6jslcjb709sxjwyy,1,24.5,0,2023-05-14T05:45:42.732Z,2023-05-14T05:45:44Z,4276377485,213,0.9,4276377477,56,Back,4276377483,212,15.4,4276377481,141,16.4,4276377475,107,,4276377479,140,33.6,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477631,500,1,2,50,46,27o8mdqno6jslcjb709sxjwyy,0,33.6,16.4,2023-05-14T05:45:44.677Z,2023-05-14T05:45:45Z,4276377521,140,35.3,4276377523,141,7.6,4276377519,56,Back,4276377527,213,5.0,4276377525,212,6.2,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477637,429,8,2,50,48,ydlnn8jofdkseegh42az3fpt,1,61.2,90.2,2023-05-14T05:45:47.023Z,2023-05-18T14:45:36Z,4276377541,56,Left,4287867791,385,,,,,,,,,,,,,,,,,,,,1wqc5xmo6zuuatorteg0zz78q,D. Miya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477655,501,1,2,50,50,27o8mdqno6jslcjb709sxjwyy,0,34.6,12.6,2023-05-14T05:45:48.271Z,2023-05-14T05:45:51Z,4276377625,56,Center,4276377629,141,57.0,4276377623,155,,4276377633,213,0.8,4276377627,140,65.4,4276377631,212,44.2,4276377635,1,,,,,6ll3swg4tj5f8mw4k996adz2t,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477659,430,8,2,50,53,ydlnn8jofdkseegh42az3fpt,1,35.1,45.7,2023-05-14T05:45:51.962Z,2023-05-18T14:45:46Z,4287868251,385,,4276377659,15,,4276377645,56,Back,,,,,,,,,,,,,,,,t3mr37pe6ebkr18v3n9373kl,Douglas Grolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477669,502,1,2,50,55,27o8mdqno6jslcjb709sxjwyy,0,52.7,66.6,2023-05-14T05:45:53.766Z,2023-05-14T05:45:54Z,4276377693,141,63.0,4276377691,140,56.6,4276377697,213,5.7,4276377695,212,4.8,4276377689,56,Center,,,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477673,431,61,2,50,56,ydlnn8jofdkseegh42az3fpt,1,37,40.3,2023-05-14T05:45:54.783Z,2023-05-14T05:45:54Z,4276377703,56,Back,,,,,,,,,,,,,,,,,,,,,,6q6m86e4vt46tk3bzgfvaq904,M. Shigemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477695,503,1,2,50,59,27o8mdqno6jslcjb709sxjwyy,1,67.6,80.9,2023-05-14T05:45:57.645Z,2023-05-14T05:45:59Z,4276377819,140,69.9,4276377821,141,94.7,4276377823,212,9.7,4276377825,213,1.3,4276377817,56,Left,,,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477707,504,1,2,51,1,27o8mdqno6jslcjb709sxjwyy,1,69.9,94.7,2023-05-14T05:45:59.860Z,2023-05-14T05:46:01Z,4276377881,140,75.0,4276377883,141,84.7,4276377885,212,8.7,4276377879,56,Left,4276377887,213,5.4,,,,,,,,,,ddf07flibb0j2s97fwmnuau3t,Y. Iwasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477719,505,1,2,51,3,27o8mdqno6jslcjb709sxjwyy,1,75.1,84.7,2023-05-14T05:46:01.661Z,2023-05-14T05:46:04Z,4276377937,141,77.3,4276377941,213,5.9,4276377935,140,85.7,4276377933,56,Center,4276377939,212,12.2,,,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477723,506,1,2,51,6,27o8mdqno6jslcjb709sxjwyy,0,85.7,77.3,2023-05-14T05:46:04.165Z,2023-05-14T05:46:05Z,4276377983,236,,4276377955,140,87.0,4276377953,56,Center,4276377959,212,2.2,4276377951,168,,4276377985,233,432,4276377991,286,,4276377957,141,74.8,egr1qg67z829bjgvwi8508yy,S. Kawahara,4276377961,213,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477727,432,74,2,51,6,ydlnn8jofdkseegh42az3fpt,1,12.1,27.6,2023-05-14T05:46:04.166Z,2023-05-14T05:46:06Z,4276377977,285,,4276377975,56,Back,4276378031,233,506,,,,,,,,,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477737,433,49,2,51,7,ydlnn8jofdkseegh42az3fpt,1,13,21.6,2023-05-14T05:46:05.880Z,2023-05-14T05:46:06Z,,,,,,,,,,,,,,,,,,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477751,434,1,2,51,8,ydlnn8jofdkseegh42az3fpt,1,13,21.6,2023-05-14T05:46:06.320Z,2023-05-14T05:46:08Z,4276378089,140,29.5,4276378095,213,5.9,4276378093,212,18.9,4276378091,141,10.6,4276378087,56,Back,,,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477775,435,1,2,51,10,ydlnn8jofdkseegh42az3fpt,1,30.1,9.5,2023-05-14T05:46:08.056Z,2023-05-14T05:46:11Z,4276378235,213,3.1,4276378231,141,9.7,4276378233,212,18.4,4276378227,56,Back,4276378229,140,12.6,,,,,,,,,,74nsqkyskico0dzgtxjheka5m,K. Konno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477809,436,1,2,51,13,ydlnn8jofdkseegh42az3fpt,1,14,8.2,2023-05-14T05:46:11.656Z,2023-05-14T05:46:17Z,4276378369,140,23.1,4276378375,213,6.0,4276378371,141,3.8,4276378373,212,10.0,4276378367,56,Back,,,,,,,,,,76l36yrzqri48jtz5idaxjyzt,Y. Maejima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477817,437,1,2,51,19,ydlnn8jofdkseegh42az3fpt,1,39,21.8,2023-05-14T05:46:17.312Z,2023-05-14T05:46:18Z,4276378403,212,10.8,4276378401,141,34.2,4276378397,56,Back,4276378405,213,0.9,4276378399,140,45.4,,,,,,,,,,74nsqkyskico0dzgtxjheka5m,K. Konno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477831,438,1,2,51,20,ydlnn8jofdkseegh42az3fpt,1,45.4,34.2,2023-05-14T05:46:18.720Z,2023-05-14T05:46:20Z,4276378451,141,37.3,4276378453,212,9.6,4276378447,56,Back,4276378455,213,2.9,4276378449,140,36.5,,,,,,,,,,bc3t2v3tt6phv43c5v89u5ckp,Y. Yamagishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477841,439,1,2,51,22,ydlnn8jofdkseegh42az3fpt,1,36.5,37.3,2023-05-14T05:46:20.592Z,2023-05-14T05:46:24Z,4276378537,212,22.6,4276378531,56,Back,4276378539,213,1.4,4276378533,140,39.2,4276378535,141,70.3,,,,,,,,,,6q6m86e4vt46tk3bzgfvaq904,M. Shigemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477855,440,1,2,51,25,ydlnn8jofdkseegh42az3fpt,1,39.7,74.4,2023-05-14T05:46:24Z,2023-05-14T05:46:27Z,4276378589,212,26.4,4276378583,56,Left,4276378591,213,0.5,4276378585,140,61.3,4276378587,141,94.2,,,,,,,,,,1wqc5xmo6zuuatorteg0zz78q,D. Miya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477865,441,1,2,51,29,ydlnn8jofdkseegh42az3fpt,1,58.8,93.8,2023-05-14T05:46:27.416Z,2023-05-14T05:46:29Z,4276378637,212,28.0,4276378635,141,72.3,4276378633,140,36.1,4276378631,56,Back,4276378639,213,3.7,,,,,,,,,,8ml40qwf2tnqc72oy6zo68ic5,T. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477885,442,1,2,51,31,ydlnn8jofdkseegh42az3fpt,1,36.6,75.1,2023-05-14T05:46:29.663Z,2023-05-14T05:46:33Z,4276378737,213,5.3,4276378729,56,Back,4276378735,212,10.3,4276378731,140,42.0,4276378733,141,62.4,,,,,,,,,,1wqc5xmo6zuuatorteg0zz78q,D. Miya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477893,443,1,2,51,35,ydlnn8jofdkseegh42az3fpt,1,47.3,50.3,2023-05-14T05:46:33.704Z,2023-05-14T05:46:36Z,4276378781,56,Back,4276378789,213,3.7,4276378783,140,33.2,4276378785,141,38.0,4276378787,212,17.0,,,,,,,,,,6q6m86e4vt46tk3bzgfvaq904,M. Shigemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477903,444,1,2,51,38,ydlnn8jofdkseegh42az3fpt,1,33.2,38,2023-05-14T05:46:36.704Z,2023-05-14T05:46:37Z,4276378835,56,Back,4276378839,141,74.4,4276378837,140,41.3,4276378843,213,1.2,4276378841,212,26.2,,,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477913,445,1,2,51,39,ydlnn8jofdkseegh42az3fpt,1,41.3,74.4,2023-05-14T05:46:37.840Z,2023-05-14T05:46:39Z,4276378881,213,0.7,4276378877,141,93.0,4276378879,212,18.7,4276378873,56,Left,4276378875,140,54.4,,,,,,,,,,1wqc5xmo6zuuatorteg0zz78q,D. Miya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477925,446,1,2,51,41,ydlnn8jofdkseegh42az3fpt,1,54.4,93,2023-05-14T05:46:39.714Z,2023-05-14T05:46:41Z,4276378939,140,71.1,4276378947,212,27.6,4276378935,155,,4276378949,213,5.4,4276378943,141,61.7,4276378937,56,Center,,,,,,,8ml40qwf2tnqc72oy6zo68ic5,T. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477937,447,1,2,51,43,ydlnn8jofdkseegh42az3fpt,0,71.1,61.7,2023-05-14T05:46:41.704Z,2023-05-14T05:46:42Z,4276378985,141,74.2,4276378987,212,9.4,4276378983,140,75.0,4276378989,213,1.1,4276378981,56,Center,,,,,,,,,,bc3t2v3tt6phv43c5v89u5ckp,Y. Yamagishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477939,507,49,2,51,44,27o8mdqno6jslcjb709sxjwyy,1,28.3,29.5,2023-05-14T05:46:42.541Z,2023-05-14T05:46:42Z,,,,,,,,,,,,,,,,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548477949,508,1,2,51,44,27o8mdqno6jslcjb709sxjwyy,1,28.3,29.5,2023-05-14T05:46:42.845Z,2023-05-14T05:46:44Z,4276379041,140,49.5,4276379049,1,,4276379043,141,30.7,4276379045,212,22.3,4276379037,157,,4276379039,56,Back,4276379047,213,0.0,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
