id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value
2511782841,353,7,1,40,15,6bus1cl4b6zdm93290r02o7cx,1,28.4,19.2,2023-02-25T07:44:09.639Z,2023-02-28T16:59:30Z,4053696589,56,Back,4053697503,233,335,4063780699,385,,4053696975,285,,4053731003,167,,,,,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511782877,336,6,1,40,17,18c8ibslzapz40lfb8y5vygcs,1,97.9,86.3,2023-02-25T07:44:11.709Z,2023-02-25T07:45:12Z,4053698621,233,354,4053696823,56,Left,4053696825,73,,,,,,,,,,,,,,,,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511782843,354,6,1,40,17,6bus1cl4b6zdm93290r02o7cx,0,2.1,13.7,2023-02-25T07:44:11.709Z,2023-02-28T16:59:44Z,4053698625,233,336,4053696605,73,,4053696603,56,Back,,,,,,,,,,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783081,337,1,1,40,54,18c8ibslzapz40lfb8y5vygcs,1,99.5,99.5,2023-02-25T07:44:48.409Z,2023-02-28T16:59:47Z,4053698081,212,46.7,4053698083,213,4.4,4053698079,141,33.3,4053698077,140,87.6,4063781239,20,,4053698085,1,,4053698073,223,,4053698071,155,,an0ry25y0g1r231rva3xbgs15,R. Izumi,4053698067,2,,4053698069,6,,4053698075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783087,338,1,1,40,56,18c8ibslzapz40lfb8y5vygcs,0,87.1,32.5,2023-02-25T07:44:51.120Z,2023-02-28T16:59:58Z,4053698121,141,56.1,4053698123,212,16.2,4053698125,213,1.7,4053698119,140,85.3,4053698117,56,Center,,,,,,,,,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513697329,891,49,1,40,59,6bus1cl4b6zdm93290r02o7cx,1,14.9,45.8,2023-02-25T07:44:53.464Z,2023-02-28T17:00:20Z,,,,,,,,,,,,,,,,,,,,,,,,,darnk2r4rggf7z5dm7t48omp5,K. Ichimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783099,355,1,1,41,0,6bus1cl4b6zdm93290r02o7cx,0,14.7,44.2,2023-02-25T07:44:55.281Z,2023-02-25T07:44:56Z,4053698199,212,12.0,4053698197,141,61.5,4053698201,213,1.4,4053698195,140,16.9,4053698193,56,Back,,,,,,,,,,darnk2r4rggf7z5dm7t48omp5,K. Ichimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783097,339,61,1,41,1,18c8ibslzapz40lfb8y5vygcs,0,84.8,50.9,2023-02-25T07:44:55.857Z,2023-02-28T17:00:28Z,4053698191,56,Center,,,,,,,,,,,,,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783127,356,12,1,41,2,6bus1cl4b6zdm93290r02o7cx,1,15.1,50.1,2023-02-25T07:44:57.073Z,2023-02-28T17:00:30Z,4053698329,140,46.9,4053698325,56,Back,4053698331,141,73.0,4053698333,212,36.8,4053698335,213,0.4,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513697473,870,49,1,41,6,18c8ibslzapz40lfb8y5vygcs,1,55.8,21.3,2023-02-25T07:45:00.362Z,2023-02-28T17:00:55Z,,,,,,,,,,,,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783141,340,1,1,41,8,18c8ibslzapz40lfb8y5vygcs,1,61.1,13.5,2023-02-25T07:45:02.553Z,2023-02-25T07:45:05Z,4053698427,140,78.4,4053698429,141,14.9,4053698433,213,0.1,4053698431,212,18.2,4053698425,56,Right,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783149,341,1,1,41,10,18c8ibslzapz40lfb8y5vygcs,0,73.9,10.6,2023-02-25T07:45:05.173Z,2023-02-25T07:45:06Z,4053698469,213,0.1,4053698467,212,15.4,4053698465,141,12.9,4053698463,140,88.5,4053698461,56,Right,,,,,,,,,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783153,357,49,1,41,11,6bus1cl4b6zdm93290r02o7cx,1,13.8,95.3,2023-02-25T07:45:05.566Z,2023-02-28T17:01:10Z,,,,,,,,,,,,,,,,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783163,358,12,1,41,12,6bus1cl4b6zdm93290r02o7cx,1,13.8,95.3,2023-02-25T07:45:06.904Z,2023-02-25T07:59:04Z,4053698533,213,0.5,4053698525,56,Back,4053698531,212,8.4,4053698539,167,,4053698527,140,20.8,4053698529,141,100.0,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783159,342,5,1,41,13,18c8ibslzapz40lfb8y5vygcs,1,78,-1.6,2023-02-25T07:45:07.816Z,2023-02-25T07:45:09Z,4053698509,56,Right,4053698511,347,,4053698541,233,359,,,,,,,,,,,,,,,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783165,359,5,1,41,13,6bus1cl4b6zdm93290r02o7cx,0,22,101.6,2023-02-25T07:45:07.816Z,2023-02-25T07:53:10Z,4053698537,347,,4053698561,233,342,4053698535,56,Back,,,,,,,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783213,343,1,1,41,24,18c8ibslzapz40lfb8y5vygcs,1,76.4,0,2023-02-25T07:45:18.597Z,2023-02-25T07:45:21Z,4053698875,213,1.4,4053698865,107,,4053698873,212,12.3,4053698871,141,16.2,4053698867,56,Right,4053698869,140,78.0,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783219,344,1,1,41,26,18c8ibslzapz40lfb8y5vygcs,1,78,16.2,2023-02-25T07:45:20.901Z,2023-02-25T07:45:22Z,4053698907,56,Right,4053698909,140,79.7,4053698913,212,5.9,4053698911,141,7.9,4053698915,213,5.0,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783225,345,1,1,41,28,18c8ibslzapz40lfb8y5vygcs,1,79.1,4.6,2023-02-25T07:45:22.583Z,2023-02-25T07:45:24Z,4053698943,56,Center,4053698951,213,2.1,4053698945,140,71.9,4053698949,212,14.8,4053698947,141,23.3,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783237,346,1,1,41,29,18c8ibslzapz40lfb8y5vygcs,1,71.9,23.3,2023-02-25T07:45:23.898Z,2023-02-25T07:45:24Z,4053699015,212,6.1,4053699011,141,18.3,4053699007,56,Right,4053699019,213,3.7,4053699009,140,67.1,,,,,,,,,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783253,347,1,1,41,30,18c8ibslzapz40lfb8y5vygcs,1,67.2,17.7,2023-02-25T07:45:24.796Z,2023-02-25T07:45:27Z,4053699097,56,Right,4053699099,140,80.1,4053699101,141,7.3,4053699105,213,5.8,4053699103,212,15.3,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783255,348,61,1,41,31,18c8ibslzapz40lfb8y5vygcs,0,79.8,7.4,2023-02-25T07:45:25.481Z,2023-02-28T17:01:31Z,4053699115,56,Right,,,,,,,,,,,,,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783265,349,5,1,41,33,18c8ibslzapz40lfb8y5vygcs,0,82.2,-1.6,2023-02-25T07:45:28.021Z,2023-02-25T07:53:10Z,4053699197,233,360,4053699147,56,Right,4053699153,347,,,,,,,,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783257,360,5,1,41,33,6bus1cl4b6zdm93290r02o7cx,1,17.8,101.6,2023-02-25T07:45:28.021Z,2023-02-25T07:45:29Z,4053699125,347,,4053699123,56,Back,4053699175,233,349,,,,,,,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783351,361,1,1,41,48,6bus1cl4b6zdm93290r02o7cx,0,18.7,100,2023-02-25T07:45:42.859Z,2023-02-25T07:45:44Z,4053699683,141,94.8,4053699685,212,16.9,4053699681,140,34.2,4053699677,107,,4053699679,56,Back,4053699687,213,6.0,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783367,350,1,1,41,49,18c8ibslzapz40lfb8y5vygcs,1,66.4,4.6,2023-02-25T07:45:43.743Z,2023-02-28T17:01:41Z,4053699797,213,0.5,4053699789,56,Right,4053699791,140,74.6,4053699793,141,10.9,4053699787,3,,4053699795,212,9.6,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783373,351,1,1,41,50,18c8ibslzapz40lfb8y5vygcs,0,76.8,11.4,2023-02-25T07:45:44.845Z,2023-02-28T17:01:44Z,4053699811,56,Right,4053699813,140,85.1,4053699817,212,9.4,4053699809,3,,4053699819,213,0.4,4053724501,168,,4053699815,141,16.5,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783403,362,1,1,41,52,6bus1cl4b6zdm93290r02o7cx,0,18.8,87.5,2023-02-25T07:45:46.919Z,2023-02-28T17:01:51Z,4053699951,140,40.8,4053699953,141,93.8,4053699957,213,0.2,4053699949,56,Back,4053699959,1,,4053699947,157,,4053699955,212,23.5,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783411,352,44,1,41,54,18c8ibslzapz40lfb8y5vygcs,1,62.4,7.8,2023-02-25T07:45:48.433Z,2023-02-28T17:02:08Z,4053700073,233,364,4053699987,56,Right,4053699989,286,,,,,,,,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783423,364,44,1,41,54,6bus1cl4b6zdm93290r02o7cx,0,37.6,92.2,2023-02-25T07:45:48.434Z,2023-02-28T17:02:09Z,4053700117,233,352,4053700049,56,Back,4053700051,285,,,,,,,,,,,,,,,,,5y6uy0cw3emtxukzgl1xeb4l,Y. Toyokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783415,353,8,1,41,55,18c8ibslzapz40lfb8y5vygcs,1,65.9,11,2023-02-25T07:45:50.318Z,2023-02-28T17:02:16Z,4053724619,15,,4053700015,56,Right,4063784429,385,,,,,,,,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783407,363,43,1,41,57,6bus1cl4b6zdm93290r02o7cx,1,0,0,2023-02-25T07:45:51.743Z,2023-02-25T07:45:53Z,4053699975,140,41.2,4053699981,213,3.1,4053699973,56,Back,4053699971,168,0,4053700011,144,1,4053699979,212,0,4053699969,3,0,4053699977,141,96.8,5y6uy0cw3emtxukzgl1xeb4l,Y. Toyokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783417,354,5,1,41,58,18c8ibslzapz40lfb8y5vygcs,0,71.4,-1.1,2023-02-25T07:45:52.910Z,2023-02-25T07:45:56Z,4053700027,347,,4053700025,56,Right,4053700131,233,365,,,,,,,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783433,365,5,1,41,58,6bus1cl4b6zdm93290r02o7cx,1,28.6,101.1,2023-02-25T07:45:52.910Z,2023-02-25T07:53:10Z,4053700109,56,Back,4053700111,347,,4053700123,233,354,,,,,,,,,,,,,,,,5y6uy0cw3emtxukzgl1xeb4l,Y. Toyokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783499,366,1,1,42,7,6bus1cl4b6zdm93290r02o7cx,1,38.1,100,2023-02-25T07:46:01.618Z,2023-02-25T07:46:04Z,4053700455,56,Back,4053700457,140,45.8,4053700463,213,5.9,4053700461,212,8.6,4053700459,141,97.5,4053700451,107,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783503,367,44,1,42,8,6bus1cl4b6zdm93290r02o7cx,1,41.2,89.6,2023-02-25T07:46:03.325Z,2023-02-28T17:03:51Z,4053700475,285,,4053700473,56,Back,4053700519,233,355,,,,,,,,,,,,,,,,7csua09fwbprxmixvu567yvv9,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783507,355,44,1,42,8,18c8ibslzapz40lfb8y5vygcs,0,58.8,10.4,2023-02-25T07:46:03.326Z,2023-02-28T17:03:53Z,4053700489,56,Right,4053700491,286,,4053700543,233,367,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783509,368,1,1,42,9,6bus1cl4b6zdm93290r02o7cx,0,44.6,95.9,2023-02-25T07:46:03.742Z,2023-02-28T17:03:53Z,4053700505,140,46.8,4053700503,56,Back,4053700511,213,5.9,4053700501,3,,4053700509,212,2.5,4063786849,168,,4053700507,141,94.5,,,,7csua09fwbprxmixvu567yvv9,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783519,356,61,1,42,10,18c8ibslzapz40lfb8y5vygcs,1,62.2,16.7,2023-02-25T07:46:05.155Z,2023-02-28T17:03:55Z,4053700563,56,Right,,,,,,,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783533,357,1,1,42,11,18c8ibslzapz40lfb8y5vygcs,0,62.6,21.6,2023-02-25T07:46:05.789Z,2023-02-28T17:04:00Z,4053700619,141,42.2,4053700617,140,68.9,4053700613,157,,4053700621,212,15.5,4053700615,56,Center,4053700625,1,,4053700623,213,1.1,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783535,369,44,1,42,12,6bus1cl4b6zdm93290r02o7cx,1,34.6,59.3,2023-02-25T07:46:07.100Z,2023-02-28T17:04:10Z,4053700629,56,Back,4053700675,233,358,4053700631,285,,,,,,,,,,,,,,,,,efwxg8re4wdxgcdxa32aoqyqy,H. Tawiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783537,358,44,1,42,12,18c8ibslzapz40lfb8y5vygcs,0,65.4,40.7,2023-02-25T07:46:07.101Z,2023-02-28T17:04:11Z,4053700717,233,369,4053700633,56,Center,4053700635,286,,,,,,,,,,,,,,,,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783549,370,1,1,42,13,6bus1cl4b6zdm93290r02o7cx,1,38.1,60.9,2023-02-25T07:46:07.425Z,2023-02-28T17:04:12Z,4053700699,212,7.4,4053700697,141,69.9,4053700693,56,Back,4053700691,3,,4053700701,213,2.2,4053700695,140,34.2,,,,,,,efwxg8re4wdxgcdxa32aoqyqy,H. Tawiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783555,371,1,1,42,14,6bus1cl4b6zdm93290r02o7cx,0,34.2,69.9,2023-02-25T07:46:08.745Z,2023-02-28T17:04:37Z,4053700731,141,87.8,4053700725,157,,4053700733,212,26.5,4053700735,213,0.5,4053700729,140,56.6,4053700737,1,,4053700727,56,Left,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783563,359,49,1,42,15,18c8ibslzapz40lfb8y5vygcs,1,39.6,7.7,2023-02-25T07:46:10.266Z,2023-02-28T17:04:50Z,,,,,,,,,,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783583,360,1,1,42,16,18c8ibslzapz40lfb8y5vygcs,0,39.6,7.7,2023-02-25T07:46:10.482Z,2023-02-28T17:04:51Z,4053700885,1,,4053700883,213,0.5,4053700881,212,42.8,4053700875,56,Center,4053700873,155,,4053700877,140,74.6,4053700879,141,40.1,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783595,372,1,1,42,19,6bus1cl4b6zdm93290r02o7cx,1,30.4,61.4,2023-02-25T07:46:13.771Z,2023-02-28T17:05:04Z,4053700933,212,9.7,4053700935,213,0.0,4053700931,141,62.1,4053700925,3,,4053700927,56,Back,4053700929,140,39.6,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783599,373,49,1,42,20,6bus1cl4b6zdm93290r02o7cx,1,37.2,63.3,2023-02-25T07:46:14.367Z,2023-02-28T17:05:05Z,,,,,,,,,,,,,,,,,,,,,,,,,ez252u15v75qpotw00x7n3rhl,D. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783603,374,1,1,42,21,6bus1cl4b6zdm93290r02o7cx,0,37.2,63.3,2023-02-25T07:46:15.412Z,2023-02-28T17:05:00Z,4053700969,141,79.6,4053700967,140,39.6,4053700971,212,11.4,4053700965,56,Back,4053700973,213,1.3,,,,,,,,,,ez252u15v75qpotw00x7n3rhl,D. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783617,361,8,1,42,22,18c8ibslzapz40lfb8y5vygcs,1,60.4,16.5,2023-02-25T07:46:16.899Z,2023-02-28T17:05:12Z,4063788903,383,,4053701051,56,Right,,,,,,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783625,375,1,1,42,27,6bus1cl4b6zdm93290r02o7cx,1,43.2,57.8,2023-02-25T07:46:22.245Z,2023-02-25T07:46:24Z,4053701095,213,4.7,4053701087,56,Back,4053701093,212,14.2,4053701091,141,36.9,4053701089,140,43.7,,,,,,,,,,darnk2r4rggf7z5dm7t48omp5,K. Ichimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783637,376,1,1,42,29,6bus1cl4b6zdm93290r02o7cx,1,44.9,34.3,2023-02-25T07:46:23.932Z,2023-02-25T07:46:26Z,4053701185,141,9.7,4053701183,140,53.5,4053701181,56,Right,4053701189,213,5.2,4053701187,212,19.0,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783657,377,1,1,42,32,6bus1cl4b6zdm93290r02o7cx,1,55.7,7.1,2023-02-25T07:46:26.606Z,2023-02-25T07:46:30Z,4053701273,141,23.4,4053701275,212,11.1,4053701271,140,55.6,4053701277,213,1.6,4053701269,56,Center,,,,,,,,,,23ejdwwhvzovvi7jmek50dyol,K. Shirai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783675,378,1,1,42,35,6bus1cl4b6zdm93290r02o7cx,1,52,23.7,2023-02-25T07:46:30.284Z,2023-02-25T07:46:33Z,4053701389,212,15.0,4053701391,213,3.1,4053701387,141,23.7,4053701383,56,Back,4053701385,140,37.7,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783703,379,1,1,42,39,6bus1cl4b6zdm93290r02o7cx,1,38.3,25.9,2023-02-25T07:46:33.580Z,2023-02-25T07:46:38Z,4053701559,212,24.1,4053701561,213,1.7,4053701557,141,61.2,4053701553,56,Back,4053701555,140,36.1,,,,,,,,,,efwxg8re4wdxgcdxa32aoqyqy,H. Tawiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783731,380,1,1,42,44,6bus1cl4b6zdm93290r02o7cx,1,41.3,60.3,2023-02-25T07:46:38.789Z,2023-02-25T07:46:42Z,4053701729,56,Back,4053701737,213,4.4,4053701733,141,41.3,4053701735,212,13.4,4053701731,140,37.8,,,,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783761,381,1,1,42,47,6bus1cl4b6zdm93290r02o7cx,1,39.9,38.9,2023-02-25T07:46:42.316Z,2023-02-25T07:46:46Z,4053701881,141,65.7,4053701885,213,1.5,4053701883,212,18.2,4053701879,140,40.7,4053701877,56,Back,,,,,,,,,,efwxg8re4wdxgcdxa32aoqyqy,H. Tawiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783765,382,1,1,42,52,6bus1cl4b6zdm93290r02o7cx,0,40.9,66.3,2023-02-25T07:46:46.652Z,2023-02-25T07:46:47Z,4053701899,212,22.5,4053701897,141,62.6,4053701895,140,62.2,4053701893,56,Center,4053701901,213,6.2,,,,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783771,362,49,1,42,53,18c8ibslzapz40lfb8y5vygcs,1,45.3,33.3,2023-02-25T07:46:47.714Z,2023-02-25T07:46:47Z,,,,,,,,,,,,,,,,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783793,363,1,1,42,54,18c8ibslzapz40lfb8y5vygcs,0,48.2,31.6,2023-02-25T07:46:48.401Z,2023-02-25T07:46:51Z,4053702053,1,,4053702041,141,0.0,4053702049,213,5.8,4053702045,212,47.3,4053702039,140,87.7,4053702037,56,Right,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783799,364,5,1,42,57,18c8ibslzapz40lfb8y5vygcs,0,88.2,-2,2023-02-25T07:46:51.652Z,2023-02-25T07:46:53Z,4053702063,347,,4053702061,56,Right,4053702117,233,383,,,,,,,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783805,383,5,1,42,57,6bus1cl4b6zdm93290r02o7cx,1,11.8,102,2023-02-25T07:46:51.652Z,2023-02-25T07:53:11Z,4053702113,233,364,4053702105,56,Back,4053702107,347,,,,,,,,,,,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783901,384,1,1,43,15,6bus1cl4b6zdm93290r02o7cx,1,19.2,100,2023-02-25T07:47:10.015Z,2023-02-28T17:14:07Z,4053702755,141,93.5,4053702751,56,Back,4053702753,140,36.8,4053702757,212,19.2,4053702749,107,,4053702759,213,6.0,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783909,385,44,1,43,16,6bus1cl4b6zdm93290r02o7cx,1,37.6,94.7,2023-02-25T07:47:11.161Z,2023-02-28T17:14:32Z,4053702793,285,,4053702791,56,Back,4053703057,233,365,,,,,,,,,,,,,,,,7csua09fwbprxmixvu567yvv9,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783939,365,44,1,43,16,18c8ibslzapz40lfb8y5vygcs,0,62.4,5.3,2023-02-25T07:47:11.162Z,2023-02-28T17:14:33Z,4053702967,56,Right,4053702969,286,,4053703031,233,385,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511786789,426,1,1,43,17,6bus1cl4b6zdm93290r02o7cx,0,45.5,97.7,2023-02-25T07:47:11.355Z,2023-02-28T17:14:36Z,4053720391,212,1.5,4053720389,141,97.2,4053720387,140,46.9,4053720393,213,6.1,4053720385,56,Back,4053720383,168,,4053720381,3,,,,,7csua09fwbprxmixvu567yvv9,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511783949,366,61,1,43,18,18c8ibslzapz40lfb8y5vygcs,1,62.4,2.8,2023-02-25T07:47:12.422Z,2023-02-28T17:14:37Z,4053703009,56,Right,,,,,,,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
