id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2521308757,250,5,1,17,53,5pol481515zvirmk6t00kerbc,1,-1.2,53.2,2023-03-18T07:21:28.064Z,2023-03-18T07:27:11Z,4104104805,233,156,4104104777,346,,4104104775,56,Back,,,,,,,,,,,,,,,,5u3kbu3dqrij1mnzy6ismu6z9,C. Songkrasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521308847,251,1,1,18,17,5pol481515zvirmk6t00kerbc,1,3.4,46.4,2023-03-18T07:21:52.575Z,2023-03-18T07:27:11Z,4104105275,189,,4104105257,212,18.0,4104105251,140,12.1,4104105253,141,23.6,4104105249,56,Back,4104105261,213,5.2,4104105247,124,,4104105269,237,,8psi8rr64yq7ovzua6ekiznpx,Jung Sung-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521308859,252,1,1,18,19,5pol481515zvirmk6t00kerbc,1,12.1,23.6,2023-03-18T07:21:54.271Z,2023-03-23T15:17:17Z,4104105301,56,Back,4104105303,140,8.3,4104105305,141,46.1,4117779661,189,,4104105307,212,15.8,4104105309,213,1.8,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521308867,253,1,1,18,20,5pol481515zvirmk6t00kerbc,1,9,43.7,2023-03-18T07:21:55.919Z,2023-03-18T07:27:11Z,4104105375,56,Back,4104105379,141,21.9,4104105377,140,16.5,4104105383,213,5.2,4104105381,212,16.8,,,,,,,,,,8psi8rr64yq7ovzua6ekiznpx,Jung Sung-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521308879,254,1,1,18,24,5pol481515zvirmk6t00kerbc,1,25.4,30.3,2023-03-18T07:21:59.999Z,2023-03-18T07:27:10Z,4104105445,56,Back,4104105451,212,10.5,4104105453,213,5.3,4104105449,141,17.7,4104105447,140,31.2,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521308889,255,1,1,18,26,5pol481515zvirmk6t00kerbc,1,30.6,18.5,2023-03-18T07:22:01.759Z,2023-03-18T07:27:10Z,4104105507,56,Back,4104105509,140,19.0,4104105511,141,36.9,4104105513,212,17.5,4104105515,213,2.3,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521308897,256,1,1,18,29,5pol481515zvirmk6t00kerbc,1,18.7,41.5,2023-03-18T07:22:04.958Z,2023-03-18T07:27:10Z,4104105575,141,74.4,4104105571,56,Back,4104105573,140,23.7,4104105579,213,1.3,4104105577,212,23.0,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521308913,257,1,1,18,31,5pol481515zvirmk6t00kerbc,1,24.5,73,2023-03-18T07:22:06.863Z,2023-03-18T07:27:09Z,4104105665,141,60.5,4104105663,140,20.9,4104105661,56,Back,4104105669,213,4.3,4104105667,212,9.3,,,,,,,,,,9whlivl2irrdz4ed457x2vv9w,S. Tanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521308931,258,1,1,18,33,5pol481515zvirmk6t00kerbc,1,21.2,62.4,2023-03-18T07:22:08.639Z,2023-03-18T07:27:09Z,4104105751,140,24.9,4104105753,141,81.1,4104105755,212,13.3,4104105757,213,1.3,4104105749,56,Back,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521308953,259,1,1,18,36,5pol481515zvirmk6t00kerbc,1,23.3,73.3,2023-03-18T07:22:11.951Z,2023-03-18T07:27:09Z,4104105837,56,Back,4104105839,140,15.5,4104105841,141,45.8,4104105843,212,20.4,4104105845,213,4.3,,,,,,,,,,9whlivl2irrdz4ed457x2vv9w,S. Tanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521308985,260,1,1,18,40,5pol481515zvirmk6t00kerbc,1,15.9,29.4,2023-03-18T07:22:15.919Z,2023-03-18T07:27:09Z,4104105993,56,Back,4104105995,140,31.1,4104105997,141,3.1,4104106001,213,5.4,4104105999,212,24.0,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309003,261,1,1,18,45,5pol481515zvirmk6t00kerbc,1,28.4,9.7,2023-03-18T07:22:20.319Z,2023-03-18T07:27:08Z,4104106095,212,17.9,4104106091,140,17.9,4104106093,141,30.4,4104106097,213,2.2,4104106089,56,Back,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309031,262,1,1,18,47,5pol481515zvirmk6t00kerbc,1,19.9,34.5,2023-03-18T07:22:22.783Z,2023-03-18T07:27:08Z,4104106221,140,24.9,4104106223,141,78.7,4104106219,56,Back,4104106225,212,30.5,4104106227,213,1.4,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309043,263,1,1,18,52,5pol481515zvirmk6t00kerbc,1,31.6,80.9,2023-03-18T07:22:27.407Z,2023-03-18T07:27:08Z,4104106287,56,Back,4104106289,140,39.9,4104106293,212,8.7,4104106291,141,80.9,4104106295,213,0,,,,,,,,,,9whlivl2irrdz4ed457x2vv9w,S. Tanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309091,264,1,1,18,53,5pol481515zvirmk6t00kerbc,1,39.9,80.9,2023-03-18T07:22:28.671Z,2023-03-18T07:27:08Z,4104106561,213,2.5,4104106555,140,26.1,4104106553,56,Back,4104106559,212,17.8,4104106557,141,96.2,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309111,265,1,1,19,0,5pol481515zvirmk6t00kerbc,1,23.9,70.5,2023-03-18T07:22:35.614Z,2023-03-18T07:27:07Z,4104106663,213,5.3,4104106661,212,11.3,4104106659,141,56.4,4104106657,140,29.6,4104106655,56,Back,,,,,,,,,,9whlivl2irrdz4ed457x2vv9w,S. Tanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309133,266,1,1,19,3,5pol481515zvirmk6t00kerbc,1,28.7,59.9,2023-03-18T07:22:38.271Z,2023-03-18T07:27:07Z,4104106757,212,15.8,4104106759,213,3.4,4104106753,140,14.1,4104106751,56,Back,4104106755,141,54.0,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309147,267,1,1,19,6,5pol481515zvirmk6t00kerbc,1,14.1,54,2023-03-18T07:22:41.070Z,2023-03-18T07:27:07Z,4104106815,141,22.2,4104106811,56,Back,4104106813,140,9.6,4104106819,213,4.5,4104106817,212,22.1,,,,,,,,,,9whlivl2irrdz4ed457x2vv9w,S. Tanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309177,268,1,1,19,9,5pol481515zvirmk6t00kerbc,1,10.8,10,2023-03-18T07:22:44.736Z,2023-03-18T07:27:06Z,4104106957,56,Back,4104106965,213,0.2,4104106961,141,18.5,4104106963,212,38.6,4104106959,140,47.1,4104106967,1,,4104106955,155,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309185,269,4,1,19,12,5pol481515zvirmk6t00kerbc,1,51.2,23.2,2023-03-18T07:22:47.183Z,2023-03-18T07:27:06Z,4104107317,295,,4104107203,233,157,4104107193,13,,4104107195,152,,4104107199,286,,4104107011,56,Center,,,,,,,2ingh41ma0grign63tygcgaok,S. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309209,157,4,1,19,12,90cc40yau7yv6n8r4xs361ofd,0,48.8,76.8,2023-03-18T07:22:47.184Z,2023-03-18T07:29:32Z,4104107123,285,,4104107215,233,269,4104107119,152,,4104107117,56,Back,4104107387,295,,4104107115,13,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309355,270,1,1,19,40,5pol481515zvirmk6t00kerbc,1,49.3,13.4,2023-03-18T07:23:15.630Z,2023-03-18T07:27:06Z,4104107821,213,1.9,4104107815,140,43.7,4104107813,56,Back,4104107811,152,,4104107819,212,17.1,4104107809,5,,4104107817,141,37.0,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309381,271,1,1,19,41,5pol481515zvirmk6t00kerbc,1,43.7,37,2023-03-18T07:23:16.751Z,2023-03-23T15:18:22Z,4104107957,212,11.0,4104107959,213,5.0,4104107951,56,Back,4104107953,140,46.8,4104107955,141,21.6,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309391,272,1,1,19,46,5pol481515zvirmk6t00kerbc,1,37.5,27.1,2023-03-18T07:23:21.775Z,2023-03-18T07:27:05Z,4104107995,56,Back,4104107997,140,32.6,4104108003,213,2.2,4104108001,212,8.5,4104107999,141,37.1,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309405,273,1,1,19,48,5pol481515zvirmk6t00kerbc,1,33.8,32.1,2023-03-18T07:23:23.919Z,2023-03-18T07:27:05Z,4104108075,141,20.0,4104108071,56,Back,4104108073,140,33.5,4104108079,213,4.7,4104108077,212,8.2,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309417,274,1,1,19,51,5pol481515zvirmk6t00kerbc,1,33.5,20,2023-03-18T07:23:26.334Z,2023-03-18T07:27:05Z,4104108135,155,,4104108145,213,0.3,4104108143,212,29.2,4104108141,141,31.8,4104108139,140,60.2,4104108137,56,Center,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309429,275,44,1,19,53,5pol481515zvirmk6t00kerbc,1,58.8,26.2,2023-03-18T07:23:28.543Z,2023-03-18T07:27:04Z,4104108187,56,Center,4104108189,286,,4104108195,233,158,,,,,,,,,,,,,,,,2ingh41ma0grign63tygcgaok,S. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309421,158,44,1,19,53,90cc40yau7yv6n8r4xs361ofd,0,41.2,73.8,2023-03-18T07:23:28.544Z,2023-03-18T07:27:26Z,4104108153,56,Back,4104108157,285,,4104108211,233,275,,,,,,,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309437,276,1,1,19,53,5pol481515zvirmk6t00kerbc,0,61.2,30.1,2023-03-18T07:23:28.647Z,2023-03-18T07:52:34Z,4104108229,156,,4104108225,213,4.3,4104108223,212,23.0,4104108221,141,0.0,4104108215,3,,4104108217,56,Right,4104108219,140,53.1,,,,2ingh41ma0grign63tygcgaok,S. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309433,159,5,1,19,55,90cc40yau7yv6n8r4xs361ofd,1,46.2,101.5,2023-03-18T07:23:30.683Z,2023-03-18T07:31:45Z,4104108235,233,277,4104108203,347,,4104108201,56,Back,,,,,,,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309439,277,5,1,19,55,5pol481515zvirmk6t00kerbc,0,53.8,-1.5,2023-03-18T07:23:30.683Z,2023-03-18T07:31:44Z,4104108269,233,159,4104108233,347,,4104108231,56,Right,,,,,,,,,,,,,,,,2ingh41ma0grign63tygcgaok,S. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309497,161,1,1,20,6,90cc40yau7yv6n8r4xs361ofd,0,52.6,100,2023-03-18T07:23:41.924Z,2023-03-18T07:32:03Z,4104108495,212,10.0,4104108491,140,61.5,4104108493,141,95.7,4104108489,56,Left,4104108497,213,5.9,4104108879,107,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309487,278,8,1,20,7,5pol481515zvirmk6t00kerbc,1,29.1,3.2,2023-03-18T07:23:42.903Z,2023-03-23T15:19:04Z,4104108461,56,Back,4117783755,384,,,,,,,,,,,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309493,279,49,1,20,8,5pol481515zvirmk6t00kerbc,1,34.7,2.8,2023-03-18T07:23:43.295Z,2023-03-18T07:27:03Z,,,,,,,,,,,,,,,,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309513,280,50,1,20,11,5pol481515zvirmk6t00kerbc,1,38.5,2.3,2023-03-18T07:23:46.274Z,2023-03-18T07:32:13Z,4104108565,286,,4104108623,233,162,4104108563,56,Back,,,,,,,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309517,162,7,1,20,11,90cc40yau7yv6n8r4xs361ofd,1,61.5,97.7,2023-03-18T07:23:46.275Z,2023-03-23T15:19:12Z,4104108577,56,Left,4117784089,384,,4104108605,233,280,4104108579,285,,,,,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521312497,240,61,1,20,12,90cc40yau7yv6n8r4xs361ofd,1,61,97.1,2023-03-18T07:23:47.784Z,2023-03-18T07:32:52Z,4104123101,56,Left,,,,,,,,,,,,,,,,,,,,,,6i35vaig8vo8uu549elm5kul1,H. Tameda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309533,163,5,1,20,12,90cc40yau7yv6n8r4xs361ofd,0,61.4,101.3,2023-03-18T07:23:47.945Z,2023-03-18T07:27:25Z,4104108661,347,,4104108659,56,Left,4104108679,233,281,,,,,,,,,,,,,,,,6i35vaig8vo8uu549elm5kul1,H. Tameda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309527,281,5,1,20,12,5pol481515zvirmk6t00kerbc,1,38.6,-1.3,2023-03-18T07:23:47.945Z,2023-03-18T07:27:03Z,4104108667,233,163,4104108635,56,Back,4104108637,347,,,,,,,,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309545,282,1,1,20,16,5pol481515zvirmk6t00kerbc,1,34.3,0,2023-03-18T07:23:51.919Z,2023-03-18T07:27:02Z,4104108725,107,,4104108727,56,Back,4104108735,213,1.3,4104108731,141,7.6,4104108733,212,6.5,4104108729,140,36.0,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309549,283,1,1,20,17,5pol481515zvirmk6t00kerbc,1,36,7.6,2023-03-18T07:23:52.622Z,2023-03-18T07:27:02Z,4104108791,213,5.6,4104108783,56,Back,4104108785,140,40.0,4104108787,141,2.2,4104108789,212,5.6,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309551,284,1,1,20,18,5pol481515zvirmk6t00kerbc,1,40.7,3.2,2023-03-18T07:23:53.902Z,2023-03-18T07:27:02Z,4104108807,141,13.5,4104108809,212,8.2,4104108803,56,Back,4104108813,213,2.1,4104108805,140,36.6,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309555,285,1,1,20,22,5pol481515zvirmk6t00kerbc,1,35,36,2023-03-18T07:23:57.310Z,2023-03-18T07:27:02Z,4104108861,213,1.7,4104108859,212,22.3,4104108857,141,68.4,4104108855,140,31.8,4104108853,56,Back,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309567,286,1,1,20,25,5pol481515zvirmk6t00kerbc,1,43.8,76.9,2023-03-18T07:24:00.526Z,2023-03-18T07:27:01Z,4104108967,140,60.4,4104108969,141,97.7,4104108971,212,22.4,4104108973,213,0.7,4104108965,56,Left,,,,,,,,,,9whlivl2irrdz4ed457x2vv9w,S. Tanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309571,287,1,1,20,27,5pol481515zvirmk6t00kerbc,1,59.8,96.6,2023-03-18T07:24:02.878Z,2023-03-18T07:27:01Z,4104108999,56,Left,4104109007,213,4.1,4104109005,212,8.1,4104109003,141,86.9,4104109001,140,55.4,,,,,,,,,,gseaoyujse4xe4xwhlsq6sq1,Marcinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309589,288,1,1,20,31,5pol481515zvirmk6t00kerbc,1,51.3,85.1,2023-03-18T07:24:06.142Z,2023-03-18T07:27:01Z,4104109127,141,64.3,4104109129,212,16.9,4104109123,56,Back,4104109125,140,42.5,4104109131,213,4.1,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309599,290,1,1,20,34,5pol481515zvirmk6t00kerbc,1,44,61.1,2023-03-18T07:24:09.598Z,2023-03-23T15:19:56Z,4104109185,141,29.4,4104109181,56,Back,4104109183,140,45.7,4104109189,213,4.8,4104109187,212,21.6,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309611,291,1,1,20,35,5pol481515zvirmk6t00kerbc,1,45.7,29.4,2023-03-18T07:24:10.815Z,2023-03-23T15:19:59Z,4104109265,141,4.6,4104109263,140,60.7,4104109261,56,Right,4104109269,213,5.5,4104109267,212,23.1,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309623,292,1,1,20,38,5pol481515zvirmk6t00kerbc,1,58.8,4.3,2023-03-18T07:24:13.374Z,2023-03-18T07:27:00Z,4104109323,140,43.5,4104109321,56,Back,4104109325,141,19.7,4104109327,212,19.2,4104109329,213,2.6,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309633,293,1,1,20,40,5pol481515zvirmk6t00kerbc,1,43.4,21.5,2023-03-18T07:24:15.885Z,2023-03-23T15:20:06Z,4104109373,56,Center,4104109375,140,54.3,4104109377,141,34.0,4104109379,212,14.3,4104109381,213,0.6,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309639,294,50,1,20,42,5pol481515zvirmk6t00kerbc,1,53.2,31.7,2023-03-18T07:24:17.822Z,2023-03-18T07:26:59Z,4104109401,56,Center,4104109403,286,,4104109513,233,165,,,,,,,,,,,,,,,,5u3kbu3dqrij1mnzy6ismu6z9,C. Songkrasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309657,165,7,1,20,42,90cc40yau7yv6n8r4xs361ofd,1,46.8,68.3,2023-03-18T07:24:17.823Z,2023-03-23T15:20:25Z,4104109483,56,Back,4104109485,285,,4104109505,233,294,4117786741,384,,,,,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309661,166,49,1,20,47,90cc40yau7yv6n8r4xs361ofd,1,51.3,83.3,2023-03-18T07:24:22.223Z,2023-03-18T07:33:32Z,,,,,,,,,,,,,,,,,,,,,,,,,6i35vaig8vo8uu549elm5kul1,H. Tameda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309683,167,1,1,20,50,90cc40yau7yv6n8r4xs361ofd,1,85.4,72.6,2023-03-18T07:24:25.278Z,2023-03-23T15:20:56Z,4104110355,210,15,4104109645,140,85.7,4104109643,56,Center,4104109649,212,11.2,4104109647,141,56.1,4104110357,154,,4104109651,213,4.7,,,,6i35vaig8vo8uu549elm5kul1,H. Tameda,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309685,168,15,1,20,52,90cc40yau7yv6n8r4xs361ofd,1,85.6,51.5,2023-03-18T07:24:27.638Z,2023-03-23T15:20:56Z,4104110363,154,,4104110389,230,99.1,4104125491,23,,4104109855,233,295,4104110391,231,50,4104110361,29,,4104110387,147,49.6,4104109659,17,,77487qauk9fkzlesgze21odsl,S. Kagawa,4104110365,55,,4104110383,146,4104109809,72,4104109661,56,Center,4104110359,78,,90.7,,167,4104110375,103,19,4104110371,102,49.9,4104109813,82,,,,,,,
2521309697,295,10,1,20,52,5pol481515zvirmk6t00kerbc,1,10.9,46,2023-03-18T07:24:27.738Z,2023-03-18T07:26:59Z,4104109723,56,Back,4104109721,94,,4104109917,233,168,,,,,,,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309699,169,6,1,20,54,90cc40yau7yv6n8r4xs361ofd,1,87.6,54.4,2023-03-18T07:24:29.779Z,2023-03-18T07:27:24Z,4104109725,56,Center,4104109821,233,296,4104109727,73,,,,,,,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521309715,296,6,1,20,54,5pol481515zvirmk6t00kerbc,0,12.4,45.6,2023-03-18T07:24:29.779Z,2023-03-23T15:21:25Z,4104109829,233,169,4104109797,56,Back,4104109799,73,,,,,,,,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521310097,170,1,1,22,0,90cc40yau7yv6n8r4xs361ofd,0,99.5,99.5,2023-03-18T07:25:35.353Z,2023-03-23T15:21:27Z,4104111655,56,Center,4104111653,223,,4104111659,141,50.1,4104111639,2,,4117788833,20,,4104111657,140,95.6,4104111645,6,,4104111663,213,4.6,5rojh6x1n0mshbzfhcjramn6d,T. Suzuki,4104111649,155,,4104111661,212,4104111665,1,,,,,,,33.8,,,,,,,,,,,,,,,,,
2521310161,297,4,1,22,6,5pol481515zvirmk6t00kerbc,1,4.7,48.6,2023-03-18T07:25:41.724Z,2023-03-18T07:37:45Z,4104131005,295,,4104111943,285,,4104111937,56,Back,4104111939,152,,4104111955,233,171,4104111935,13,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521310127,171,4,1,22,6,90cc40yau7yv6n8r4xs361ofd,0,95.3,51.4,2023-03-18T07:25:41.725Z,2023-03-18T07:37:44Z,4104111795,56,Center,4104111793,13,,4104130971,295,,4104111797,152,,4104112073,233,297,4104111801,286,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521310217,298,1,1,22,21,5pol481515zvirmk6t00kerbc,1,7.7,44,2023-03-18T07:25:56.349Z,2023-03-18T07:40:41Z,4104112175,5,,4104112179,56,Back,4104112177,152,,4104112187,213,1.2,4104112183,141,74.1,4104112181,140,15.4,4104112185,212,22.0,,,,8psi8rr64yq7ovzua6ekiznpx,Jung Sung-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521310225,299,1,1,22,23,5pol481515zvirmk6t00kerbc,1,21.5,74.5,2023-03-18T07:25:58.365Z,2023-03-18T07:40:14Z,4104112237,213,6.1,4104112229,56,Back,4104112233,141,70.9,4104112231,140,32.9,4104112235,212,12.2,,,,,,,,,,9whlivl2irrdz4ed457x2vv9w,S. Tanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521310231,300,1,1,22,24,5pol481515zvirmk6t00kerbc,1,31.7,72,2023-03-18T07:25:59.965Z,2023-03-18T07:40:13Z,4104112267,213,2.8,4104112263,141,78.7,4104112261,140,17.9,4104112259,56,Back,4104112265,212,15.2,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521310247,301,1,1,22,26,5pol481515zvirmk6t00kerbc,1,17.8,77.2,2023-03-18T07:26:01.277Z,2023-03-18T07:40:13Z,4104112317,141,67.2,4104112319,212,7.7,4104112313,56,Back,4104112315,140,21.2,4104112321,213,5.2,,,,,,,,,,9whlivl2irrdz4ed457x2vv9w,S. Tanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521310259,302,1,1,22,28,5pol481515zvirmk6t00kerbc,1,21.1,64.5,2023-03-18T07:26:03.006Z,2023-03-18T07:40:13Z,4104112375,212,17.0,4104112373,141,57.2,4104112371,140,5.6,4104112369,56,Back,4104112377,213,3.4,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521310265,303,1,1,22,30,5pol481515zvirmk6t00kerbc,0,5.6,57.2,2023-03-18T07:26:05.853Z,2023-03-18T07:40:13Z,4104112397,140,0.0,4104112401,212,27.3,4104112403,213,1.8,4104112399,141,96.0,4104112395,56,Back,,,,,,,,,,8psi8rr64yq7ovzua6ekiznpx,Jung Sung-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521310275,172,6,1,22,32,90cc40yau7yv6n8r4xs361ofd,1,78.4,30.5,2023-03-18T07:26:07.544Z,2023-03-18T07:40:41Z,4104112447,56,Center,4104112449,75,,4104112459,233,304,,,,,,,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521310267,304,6,1,22,32,5pol481515zvirmk6t00kerbc,0,21.6,69.5,2023-03-18T07:26:07.544Z,2023-03-23T15:45:30Z,4104112409,56,Back,4104112479,233,172,4104112413,73,,,,,,,,,,,,,,,,,8psi8rr64yq7ovzua6ekiznpx,Jung Sung-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
