id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/16/value
2526354577,473,10,2,46,36,1f3ehp8p9yi8reamghry4p76t,1,4,59.8,2023-04-01T11:10:37.401Z,2023-04-05T11:55:46Z,4151611843,182,,4151612223,233,446,4165112013,173,,4151611845,56,Back,4151611841,178,,4165111821,378,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354573,472,52,2,46,37,1f3ehp8p9yi8reamghry4p76t,1,3,56.3,2023-04-01T11:10:38.052Z,2023-04-05T11:55:52Z,4165112063,376,,,,,,,,,,,,,,,,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354597,474,80,2,46,42,1f3ehp8p9yi8reamghry4p76t,0,9,57.6,2023-04-01T11:10:43.642Z,2023-04-01T11:10:43Z,,,,,,,,,,,,,,,,,,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354669,475,1,2,46,45,1f3ehp8p9yi8reamghry4p76t,1,9.7,55.4,2023-04-01T11:10:46.265Z,2023-04-01T11:10:49Z,4151612275,213,1.4,4151612271,141,77.0,4151612273,212,14.9,4151612269,140,12.3,4151612267,56,Back,,,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354723,476,1,2,46,48,1f3ehp8p9yi8reamghry4p76t,1,12.9,74.4,2023-04-01T11:10:49.594Z,2023-04-01T11:10:53Z,4151612485,212,12.0,4151612481,140,7.5,4151612483,141,58.8,4151612487,213,4.2,4151612479,56,Back,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354755,477,1,2,46,52,1f3ehp8p9yi8reamghry4p76t,1,9,51.6,2023-04-01T11:10:53.610Z,2023-04-01T11:10:56Z,4151612609,141,31.0,4151612611,212,14.3,4151612607,140,11.7,4151612605,56,Back,4151612613,213,4.9,,,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354775,478,1,2,46,55,1f3ehp8p9yi8reamghry4p76t,1,12.2,32.4,2023-04-01T11:10:56.234Z,2023-04-01T11:10:58Z,4151612707,213,1.4,4151612703,141,56.0,4151612705,212,16.2,4151612701,140,14.6,4151612699,56,Back,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354805,479,1,2,46,57,1f3ehp8p9yi8reamghry4p76t,1,14.6,56,2023-04-01T11:10:58.106Z,2023-04-01T11:11:00Z,4151612843,56,Back,4151612851,213,0.3,4151612847,141,60.5,4151612845,140,23.1,4151612849,212,9.4,,,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354835,480,1,2,46,59,1f3ehp8p9yi8reamghry4p76t,1,23.3,60.3,2023-04-01T11:11:00.202Z,2023-04-01T11:11:03Z,4151612975,212,16.1,4151612971,140,19.3,4151612977,213,4.4,4151612973,141,37.4,4151612969,56,Back,,,,,,,,,,9bvp90vtnqsbq3muka37rm40l,R. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354881,481,1,2,47,2,1f3ehp8p9yi8reamghry4p76t,1,18.2,44.2,2023-04-01T11:11:03.018Z,2023-04-01T11:11:07Z,4151613231,56,Back,4151613237,212,28.5,4151613239,213,1.8,4151613235,141,85.1,4151613233,140,12.1,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354883,482,1,2,47,6,1f3ehp8p9yi8reamghry4p76t,0,12.1,85.1,2023-04-01T11:11:07.564Z,2023-04-01T11:11:09Z,4151613255,212,19.6,4151613259,1,,4151613251,140,27.7,4151613247,157,,4151613257,213,0.6,4151613253,141,100.0,4151613249,56,Back,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354891,447,5,2,47,7,5pol481515zvirmk6t00kerbc,1,70.6,-1.4,2023-04-01T11:11:08.004Z,2023-04-01T11:12:05Z,4151613281,56,Right,4151613299,233,483,4151613283,347,,,,,,,,,,,,,,,,,2ingh41ma0grign63tygcgaok,S. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354885,483,5,2,47,7,1f3ehp8p9yi8reamghry4p76t,0,29.4,101.4,2023-04-01T11:11:08.004Z,2023-04-01T11:11:09Z,4151613261,56,Back,4151613263,347,,4151613307,233,447,,,,,,,,,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355031,448,1,2,47,16,5pol481515zvirmk6t00kerbc,1,71.4,0,2023-04-01T11:11:16.869Z,2023-04-01T11:11:22Z,4151613971,140,94.1,4151613975,212,24.6,4151613979,1,,4151613967,107,,4151613977,213,0.3,4151613973,141,7.9,4151613969,56,Right,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355035,449,1,2,47,21,5pol481515zvirmk6t00kerbc,0,93.1,3.2,2023-04-01T11:11:22.164Z,2023-04-01T11:11:24Z,4151613993,141,5.3,4151614127,236,,4151613997,213,2.4,4151613989,56,Right,4151614131,233,484,4151614135,286,,4151613995,212,2.2,4151613991,140,91.5,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355051,484,74,2,47,21,1f3ehp8p9yi8reamghry4p76t,1,9.2,98,2023-04-01T11:11:22.165Z,2023-04-01T11:37:28Z,4151614091,56,Back,4151614165,233,449,4151614093,285,,,,,,,,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355067,485,43,2,47,23,1f3ehp8p9yi8reamghry4p76t,1,0,0,2023-04-01T11:11:24.602Z,2023-04-01T11:11:32Z,4151614661,144,49,,,,,,,,,,,,,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355079,486,43,2,47,24,1f3ehp8p9yi8reamghry4p76t,1,0,0,2023-04-01T11:11:24.905Z,2023-04-01T11:11:33Z,4151614221,213,6.0,4151614213,56,Back,4151614217,141,93.6,4151614669,144,1,4151614219,212,11.9,4151614215,140,20.5,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355103,450,5,2,47,25,5pol481515zvirmk6t00kerbc,1,86.8,-2,2023-04-01T11:11:26.278Z,2023-04-01T11:11:57Z,4151614355,56,Right,4151614357,347,,4151615799,233,487,,,,,,,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355183,487,5,2,47,25,1f3ehp8p9yi8reamghry4p76t,0,13.2,102,2023-04-01T11:11:26.278Z,2023-04-01T11:12:05Z,4151614737,347,,4151614735,56,Back,4151616025,233,450,,,,,,,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355319,451,1,2,47,31,5pol481515zvirmk6t00kerbc,1,88,0,2023-04-01T11:11:32.356Z,2023-04-01T11:11:48Z,4151615483,140,94.8,4151615479,107,,4151615487,212,20.5,4151615489,213,1.2,4151615485,141,26.8,4151615481,56,Center,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355325,452,61,2,47,47,5pol481515zvirmk6t00kerbc,0,96.8,20.7,2023-04-01T11:11:48.422Z,2023-04-01T11:11:48Z,4151615507,56,Right,,,,,,,,,,,,,,,,,,,,,,2ingh41ma0grign63tygcgaok,S. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355343,488,4,2,47,47,1f3ehp8p9yi8reamghry4p76t,1,3.2,79.9,2023-04-01T11:11:48.586Z,2023-04-01T11:11:53Z,4151615577,285,,4151615669,233,453,4151615573,56,Back,4151615571,10,,4151615575,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355349,453,4,2,47,47,5pol481515zvirmk6t00kerbc,0,96.8,20.1,2023-04-01T11:11:48.587Z,2023-04-01T11:12:01Z,4151615815,233,488,4151615605,10,,4151615607,56,Right,4151615611,286,,4151615609,152,,,,,,,,,,,2ingh41ma0grign63tygcgaok,S. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355589,489,1,2,48,5,1f3ehp8p9yi8reamghry4p76t,1,3.7,75.3,2023-04-01T11:12:05.866Z,2023-04-01T11:12:10Z,4151616757,5,,4151616761,152,,4151616773,1,,4151616769,212,54.8,4151616765,140,54.4,4151616771,213,0.2,4151616759,157,,4151616763,56,Left,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,4151616767,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355593,490,44,2,48,8,1f3ehp8p9yi8reamghry4p76t,1,60.5,94.2,2023-04-01T11:12:09.012Z,2023-04-01T11:12:11Z,4151616793,56,Left,4151616811,233,454,4151616795,286,,,,,,,,,,,,,,,,,6jdifjaop9haqylognzg3azf9,Kim Gun-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355573,454,44,2,48,8,5pol481515zvirmk6t00kerbc,0,39.5,5.8,2023-04-01T11:12:09.013Z,2023-04-01T11:12:12Z,4151616679,56,Back,4151616681,285,,4151616845,233,490,,,,,,,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355605,491,1,2,48,8,1f3ehp8p9yi8reamghry4p76t,0,54.5,94.5,2023-04-01T11:12:09.346Z,2023-04-01T11:13:16Z,4151616867,212,19.7,4151616863,140,72.4,4151616859,56,Left,4151616855,3,,4151616865,141,85.7,4151616869,213,6.0,4151616857,168,,,,,6jdifjaop9haqylognzg3azf9,Kim Gun-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355611,455,49,2,48,11,5pol481515zvirmk6t00kerbc,1,25.7,16.7,2023-04-01T11:12:12.054Z,2023-04-01T11:12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,9whlivl2irrdz4ed457x2vv9w,S. Tanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355617,456,1,2,48,11,5pol481515zvirmk6t00kerbc,0,25.7,16.7,2023-04-01T11:12:12.341Z,2023-04-01T11:12:12Z,4151616945,140,41.0,4151616953,212,20.5,4151616949,141,0.0,4151616941,157,,4151616957,1,,4151616955,213,5.6,4151616943,56,Back,,,,9whlivl2irrdz4ed457x2vv9w,S. Tanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355621,457,5,2,48,12,5pol481515zvirmk6t00kerbc,0,41,-1.8,2023-04-01T11:12:12.859Z,2023-04-01T11:12:14Z,4151616977,56,Back,4151616979,347,,4151617053,233,492,,,,,,,,,,,,,,,,9whlivl2irrdz4ed457x2vv9w,S. Tanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355629,492,5,2,48,12,1f3ehp8p9yi8reamghry4p76t,1,59,101.8,2023-04-01T11:12:12.859Z,2023-04-01T11:19:23Z,4151617029,233,457,4151617003,56,Left,4151617007,347,,,,,,,,,,,,,,,,,6jdifjaop9haqylognzg3azf9,Kim Gun-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355775,493,1,2,48,24,1f3ehp8p9yi8reamghry4p76t,1,60.7,100,2023-04-01T11:12:25.098Z,2023-04-01T11:12:26Z,4151617737,56,Back,4151617743,212,17.5,4151617739,140,44.5,4151617735,107,,4151617741,141,94.7,4151617745,213,3.4,,,,,,,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355823,494,1,2,48,25,1f3ehp8p9yi8reamghry4p76t,1,44.5,94.7,2023-04-01T11:12:26.682Z,2023-04-01T11:12:31Z,4151617967,213,3.8,4151617959,56,Back,4151617963,141,82.7,4151617961,140,33.4,4151617965,212,14.2,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355871,495,1,2,48,30,1f3ehp8p9yi8reamghry4p76t,1,31.9,78.8,2023-04-01T11:12:31.178Z,2023-04-01T11:12:36Z,4151618277,141,57.6,4151618281,212,17.0,4151618273,140,23.3,4151618283,213,4.2,4151618269,56,Back,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355909,496,1,2,48,35,1f3ehp8p9yi8reamghry4p76t,1,23.3,44.5,2023-04-01T11:12:36.156Z,2023-04-01T11:13:05Z,4151618467,155,,4151618471,140,59.4,4151618475,212,41.8,4151618479,1,,4151618473,141,18.6,4151618469,56,Right,4151618477,213,5.8,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355919,497,44,2,48,37,1f3ehp8p9yi8reamghry4p76t,1,62.3,11.6,2023-04-01T11:12:38.357Z,2023-04-01T11:12:53Z,4151618521,56,Right,4151618523,286,,4151618745,233,458,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355917,458,44,2,48,37,5pol481515zvirmk6t00kerbc,0,37.7,88.4,2023-04-01T11:12:38.358Z,2023-04-01T11:12:43Z,4151618517,56,Back,4151618519,285,,4151618755,233,497,,,,,,,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355991,498,1,2,48,38,1f3ehp8p9yi8reamghry4p76t,1,67.1,6.7,2023-04-01T11:12:38.874Z,2023-04-01T11:13:20Z,4151618869,56,Right,4151618873,141,17.4,4151618877,213,0.3,4151618867,155,,4151618875,212,22.5,4151618871,140,87.4,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355921,459,43,2,48,38,5pol481515zvirmk6t00kerbc,1,0,0,2023-04-01T11:12:39.269Z,2023-04-01T11:12:42Z,4151618701,144,8,4151618539,15,0,4151618525,56,Back,,,,,,,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356001,499,1,2,48,44,1f3ehp8p9yi8reamghry4p76t,0,88.6,18,2023-04-01T11:12:44.810Z,2023-04-05T12:04:20Z,4151618931,155,,4151618939,212,1.4,4151618941,213,1.4,4165125013,20,,4151618995,236,,4151619007,286,,4151618935,140,88.8,4151618929,2,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,4165125011,386,,4151618999,233,460,,4151618937,141,20.1,4151618933,56,Right,4165125009,225,,,,,,,,,,,,,,,,,,,
2526356003,460,12,2,48,44,5pol481515zvirmk6t00kerbc,1,8.3,80,2023-04-01T11:12:44.910Z,2023-04-01T11:12:46Z,4151619029,233,499,4151618949,56,Back,4151618947,185,,,,,,,,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356017,461,6,2,48,45,5pol481515zvirmk6t00kerbc,0,9.8,80,2023-04-01T11:12:45.877Z,2023-04-05T12:04:27Z,4151619045,56,Back,4151619047,73,,4151619109,233,500,,,,,,,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356023,500,6,2,48,45,1f3ehp8p9yi8reamghry4p76t,1,90.2,20,2023-04-01T11:12:45.877Z,2023-04-01T11:37:27Z,4151619091,233,461,4151619219,75,,4151619069,56,Right,,,,,,,,,,,,,,,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356471,501,1,2,49,20,1f3ehp8p9yi8reamghry4p76t,0,99.5,0.5,2023-04-01T11:13:21.341Z,2023-04-05T12:04:32Z,4151621189,2,,4151621403,233,463,4151621205,213,1.7,4151621199,140,95.8,4151621203,212,37.6,4151621191,6,,4151621207,1,,4165125297,72,,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,4151621197,56,Center,4151621193,155,,,4151621201,141,55.5,4151621195,223,,,,,,,,,,,,,,,,,,,,,,
2526356497,462,44,2,49,23,5pol481515zvirmk6t00kerbc,1,8.6,45.2,2023-04-01T11:13:24.373Z,2023-04-01T11:13:27Z,4151621325,285,,4151621329,233,502,4151621323,56,Back,,,,,,,,,,,,,,,,8psi8rr64yq7ovzua6ekiznpx,Jung Sung-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356491,502,44,2,49,23,1f3ehp8p9yi8reamghry4p76t,0,91.4,54.8,2023-04-01T11:13:24.374Z,2023-04-01T11:16:12Z,4151621307,56,Center,4151621309,286,,4151621387,233,462,,,,,,,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356505,463,41,2,49,24,5pol481515zvirmk6t00kerbc,1,6.9,48.2,2023-04-01T11:13:24.980Z,2023-04-05T12:04:43Z,4151621435,233,501,4151621377,141,32.5,4151621381,213,5.2,4165125691,378,,4151621375,140,12.4,4151621379,212,12.1,,,,,,,8psi8rr64yq7ovzua6ekiznpx,Jung Sung-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356525,464,49,2,49,26,5pol481515zvirmk6t00kerbc,1,13.1,29.7,2023-04-01T11:13:26.950Z,2023-04-01T11:13:31Z,,,,,,,,,,,,,,,,,,,,,,,,,2ingh41ma0grign63tygcgaok,S. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356557,465,12,2,49,26,5pol481515zvirmk6t00kerbc,1,13.1,29.7,2023-04-01T11:13:27.287Z,2023-04-01T11:13:31Z,4151621613,141,4.9,4151621615,212,48.7,4151621617,213,5.9,4151621609,56,Right,4151621611,140,56.6,,,,,,,,,,2ingh41ma0grign63tygcgaok,S. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356561,504,49,2,49,30,1f3ehp8p9yi8reamghry4p76t,1,43.2,89.9,2023-04-01T11:13:31.276Z,2023-04-01T11:13:31Z,,,,,,,,,,,,,,,,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356607,505,1,2,49,30,1f3ehp8p9yi8reamghry4p76t,1,43.1,89.9,2023-04-01T11:13:31.690Z,2023-04-01T11:13:35Z,4151621851,56,Back,4151621857,212,20.5,4151621859,213,4.2,4151621855,141,63.7,4151621853,140,33.5,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356625,506,1,2,49,34,1f3ehp8p9yi8reamghry4p76t,0,33.3,59,2023-04-01T11:13:35.626Z,2023-04-01T11:13:38Z,4151621941,213,0.4,4151621939,212,43.0,4151621929,155,,4151621935,141,81.2,4151621931,56,Left,4151621933,140,71.6,4151621943,1,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356667,466,1,2,49,38,5pol481515zvirmk6t00kerbc,0,26.8,25,2023-04-01T11:13:39.445Z,2023-04-01T11:13:40Z,4151622139,56,Center,4151622141,140,57.8,4151622145,212,32.6,4151622149,1,,4151622137,157,,4151622143,141,22.7,4151622147,213,6.2,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356707,507,1,2,49,40,1f3ehp8p9yi8reamghry4p76t,0,36.7,82.1,2023-04-01T11:13:40.874Z,2023-04-01T11:13:44Z,4151622313,213,5.5,4151622303,3,,4151622315,1,,4151622305,56,Center,4151622307,140,61.2,4151622311,212,38.1,4151622309,141,40.7,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356719,467,44,2,49,43,5pol481515zvirmk6t00kerbc,1,36.4,59.8,2023-04-01T11:13:44.421Z,2023-04-01T11:13:46Z,4151622413,233,508,4151622351,285,,4151622349,56,Back,,,,,,,,,,,,,,,,9whlivl2irrdz4ed457x2vv9w,S. Tanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356725,508,44,2,49,43,1f3ehp8p9yi8reamghry4p76t,0,63.6,40.2,2023-04-01T11:13:44.422Z,2023-04-01T11:13:46Z,4151622381,286,,4151622431,233,467,4151622379,56,Center,,,,,,,,,,,,,,,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356733,468,1,2,49,44,5pol481515zvirmk6t00kerbc,0,33.8,60.2,2023-04-01T11:13:44.998Z,2023-04-01T11:13:45Z,4151622405,140,43.8,4151622409,212,10.5,4151622401,3,,4151622403,56,Back,4151622411,213,6.2,4151622407,141,59.1,,,,,,,9whlivl2irrdz4ed457x2vv9w,S. Tanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356739,509,8,2,49,45,1f3ehp8p9yi8reamghry4p76t,1,51.4,41.3,2023-04-01T11:13:46.524Z,2023-04-05T12:05:36Z,4151622439,56,Center,4165127485,384,,,,,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356789,510,1,2,49,49,1f3ehp8p9yi8reamghry4p76t,1,41.4,14,2023-04-01T11:13:50.106Z,2023-04-01T11:13:51Z,4151622631,56,Back,4151622635,141,22.4,4151622639,213,2.7,4151622637,212,14.0,4151622633,140,29.2,,,,,,,,,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356849,511,1,2,49,50,1f3ehp8p9yi8reamghry4p76t,1,29.3,22.4,2023-04-01T11:13:51.497Z,2023-04-01T11:13:57Z,4151622913,212,26.5,4151622899,56,Back,4151622917,213,2.2,4151622909,141,54.8,4151622905,140,15.2,,,,,,,,,,5s151hcgpbhtuuarwfchd47ze,S. Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356883,512,1,2,49,56,1f3ehp8p9yi8reamghry4p76t,1,14.6,60.3,2023-04-01T11:13:57.194Z,2023-04-01T11:14:00Z,4151623105,141,56.0,4151623109,213,6.2,4151623099,157,,4151623101,56,Center,4151623111,1,,4151623107,212,43.7,4151623103,140,56.1,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356889,513,44,2,49,58,1f3ehp8p9yi8reamghry4p76t,1,55.2,54,2023-04-01T11:13:59.347Z,2023-04-01T11:14:21Z,4151623155,233,469,4151623135,286,,4151623133,56,Center,,,,,,,,,,,,,,,,6jdifjaop9haqylognzg3azf9,Kim Gun-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356871,469,44,2,49,58,5pol481515zvirmk6t00kerbc,0,44.8,46,2023-04-01T11:13:59.348Z,2023-04-01T11:14:01Z,4151623037,285,,4151623035,56,Back,4151623161,233,513,,,,,,,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356905,514,1,2,49,58,1f3ehp8p9yi8reamghry4p76t,0,55.7,56,2023-04-01T11:13:59.458Z,2023-04-01T11:27:56Z,4151623209,140,64.7,4151623211,141,55.8,4151623207,56,Center,4151623215,213,6.3,4151623203,168,,4151623213,212,9.5,4151623199,3,,,,,6jdifjaop9haqylognzg3azf9,Kim Gun-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356893,470,49,2,49,59,5pol481515zvirmk6t00kerbc,1,29.2,42.8,2023-04-01T11:14:00.789Z,2023-04-01T11:14:00Z,,,,,,,,,,,,,,,,,,,,,,,,,9whlivl2irrdz4ed457x2vv9w,S. Tanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356949,471,1,2,50,1,5pol481515zvirmk6t00kerbc,1,29.5,46,2023-04-01T11:14:02.261Z,2023-04-01T11:14:05Z,4151623413,140,9.0,4151623411,56,Back,4151623415,141,44.9,4151623417,212,21.5,4151623419,213,3.2,,,,,,,,,,9whlivl2irrdz4ed457x2vv9w,S. Tanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526356993,472,1,2,50,4,5pol481515zvirmk6t00kerbc,0,9,44.9,2023-04-01T11:14:05.286Z,2023-04-01T11:14:10Z,4151623639,1,,4151623625,157,,4151623635,212,50.1,4151623631,140,55.2,4151623633,141,63.1,4151623637,213,0.2,4151623627,56,Center,,,,8psi8rr64yq7ovzua6ekiznpx,Jung Sung-Ryong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
