id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2551415403,244,5,1,25,46,90cc40yau7yv6n8r4xs361ofd,1,90,-1.4,2023-05-20T06:29:58.944Z,2023-05-20T06:44:49Z,4291977677,347,,4291977703,233,215,4291977675,56,Right,,,,,,,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415415,245,43,1,25,48,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-05-20T06:30:01.193Z,2023-05-20T06:30:07Z,4291977745,157,0,4291977753,141,0.0,4291977755,212,0.6,4291977855,144,1,4291977757,213,2.8,4291977759,1,0,4291977747,56,Right,4291977749,140,90.1,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415417,246,43,1,25,50,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-05-20T06:30:02.807Z,2023-05-20T06:30:06Z,4291977809,144,5,4291977765,347,0,4291977763,56,Right,,,,,,,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415479,247,1,1,26,3,90cc40yau7yv6n8r4xs361ofd,1,88.4,0,2023-05-20T06:30:16.121Z,2023-05-20T06:30:18Z,4291978083,212,19.6,4291978085,213,1.6,4291978077,56,Center,4291978079,140,88.0,4291978075,107,,4291978081,141,27.1,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415491,248,1,1,26,5,90cc40yau7yv6n8r4xs361ofd,1,88,27.3,2023-05-20T06:30:18.184Z,2023-05-20T06:30:21Z,4291978157,213,5.8,4291978151,140,92.3,4291978155,212,5.1,4291978153,141,23.9,4291978149,56,Center,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415497,249,1,1,26,8,90cc40yau7yv6n8r4xs361ofd,0,92.3,23.9,2023-05-20T06:30:21.305Z,2023-05-20T06:33:57Z,4291978177,212,2.2,4291978171,56,Center,4291978179,213,1.6,4291978173,140,92.2,4291978175,141,27.1,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415501,216,61,1,26,9,83d6z6wvkzs3dx9oy3mftixow,1,8.1,69.6,2023-05-20T06:30:21.978Z,2023-05-20T06:33:59Z,4291978187,56,Back,,,,,,,,,,,,,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415509,217,61,1,26,10,83d6z6wvkzs3dx9oy3mftixow,0,13.5,83,2023-05-20T06:30:22.988Z,2023-05-20T06:34:30Z,4291978217,56,Back,,,,,,,,,,,,,,,,,,,,,,59cu40rkqkx1723dfdp50gonp,A. Barada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415541,250,1,1,26,11,90cc40yau7yv6n8r4xs361ofd,1,90.9,17.1,2023-05-20T06:30:24.089Z,2023-05-20T06:34:36Z,4291978357,140,85.8,4291978359,141,6.1,4291978361,212,9.2,4291978355,56,Right,4291978363,213,4.1,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415543,251,50,1,26,19,90cc40yau7yv6n8r4xs361ofd,1,78.2,5.4,2023-05-20T06:30:31.786Z,2023-05-20T06:30:33Z,4291978377,286,,4291978421,233,218,4291978375,56,Right,,,,,,,,,,,,,,,,ehnhef906i6z4e7hn7ae1p68l,J. Croux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415549,218,7,1,26,19,83d6z6wvkzs3dx9oy3mftixow,1,21.8,94.6,2023-05-20T06:30:31.787Z,2023-05-20T06:34:48Z,4291978409,233,251,4291978397,56,Back,4291978399,285,,,,,,,,,,,,,,,,,3mqvpqnv1yixpclmxsvqfoxec,T. Hiraoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415559,219,1,1,26,20,83d6z6wvkzs3dx9oy3mftixow,0,22.2,96.2,2023-05-20T06:30:33.036Z,2023-05-20T06:34:50Z,4291978457,236,,4291978439,140,21.1,4291978437,56,Back,4291978459,233,252,4291978441,141,95.7,4291978443,212,1.2,4291978445,213,3.4,4291978463,286,,3mqvpqnv1yixpclmxsvqfoxec,T. Hiraoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415551,252,74,1,26,20,90cc40yau7yv6n8r4xs361ofd,1,78.7,7,2023-05-20T06:30:33.037Z,2023-05-20T06:30:36Z,4291978401,56,Right,4291978403,285,,4291978471,233,219,,,,,,,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415565,220,5,1,26,21,83d6z6wvkzs3dx9oy3mftixow,1,25,101.1,2023-05-20T06:30:33.963Z,2023-05-20T06:30:35Z,4291978477,233,253,4291978475,347,,4291978473,56,Back,,,,,,,,,,,,,,,,3mqvpqnv1yixpclmxsvqfoxec,T. Hiraoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415561,253,5,1,26,21,90cc40yau7yv6n8r4xs361ofd,0,75,-1.1,2023-05-20T06:30:33.963Z,2023-05-20T06:44:49Z,4291978483,233,220,4291978451,347,,4291978449,56,Right,,,,,,,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415629,221,1,1,26,45,83d6z6wvkzs3dx9oy3mftixow,1,30.6,100,2023-05-20T06:30:58.396Z,2023-05-20T06:31:00Z,4291978857,141,92.1,4291978851,107,,4291978861,213,4.8,4291978859,212,6.3,4291978853,56,Back,4291978855,140,31.1,,,,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415633,222,1,1,26,47,83d6z6wvkzs3dx9oy3mftixow,1,31.3,92.1,2023-05-20T06:31:00.396Z,2023-05-20T06:31:02Z,4291978881,140,29.1,4291978887,213,2.0,4291978879,56,Back,4291978883,141,98.7,4291978885,212,5.0,,,,,,,,,,3mqvpqnv1yixpclmxsvqfoxec,T. Hiraoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415639,223,1,1,26,49,83d6z6wvkzs3dx9oy3mftixow,1,28.8,98.9,2023-05-20T06:31:01.916Z,2023-05-20T06:31:04Z,4291978921,141,97.7,4291978919,140,19.5,4291978917,56,Back,4291978925,213,3.2,4291978923,212,9.8,,,,,,,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415641,224,1,1,26,51,83d6z6wvkzs3dx9oy3mftixow,0,19.5,97.7,2023-05-20T06:31:04.093Z,2023-05-20T06:31:05Z,4291978943,213,5.9,4291978933,155,,4291978935,56,Back,4291978937,140,41.0,4291978939,141,84.1,4291978941,212,24.4,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415647,254,61,1,26,54,90cc40yau7yv6n8r4xs361ofd,1,61.6,15.6,2023-05-20T06:31:06.569Z,2023-05-20T06:35:18Z,4291978965,56,Right,,,,,,,,,,,,,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415657,255,61,1,26,54,90cc40yau7yv6n8r4xs361ofd,1,59.9,8.6,2023-05-20T06:31:07.281Z,2023-05-20T06:35:20Z,4291979011,56,Right,,,,,,,,,,,,,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415665,256,49,1,26,54,90cc40yau7yv6n8r4xs361ofd,1,60.3,14.3,2023-05-20T06:31:07.497Z,2023-05-20T06:31:49Z,,,,,,,,,,,,,,,,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415667,257,1,1,26,55,90cc40yau7yv6n8r4xs361ofd,0,60.3,14.3,2023-05-20T06:31:07.964Z,2023-05-20T06:31:11Z,4291979057,236,,4291979051,213,5.8,4291979059,233,225,4291979047,141,13.2,4291979049,212,1.7,4291979045,140,61.8,4291979043,56,Right,4291979063,286,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415653,225,74,1,26,55,83d6z6wvkzs3dx9oy3mftixow,1,39.6,87.4,2023-05-20T06:31:07.965Z,2023-05-20T06:31:11Z,4291978997,285,,4291979071,233,257,4291978995,56,Back,,,,,,,,,,,,,,,,c7ukr0stxvyflr3xfod5zkpp0,A. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415661,226,5,1,26,55,83d6z6wvkzs3dx9oy3mftixow,0,38.4,101.2,2023-05-20T06:31:08.428Z,2023-05-20T06:31:12Z,4291979023,347,,4291979095,233,258,4291979021,56,Back,,,,,,,,,,,,,,,,c7ukr0stxvyflr3xfod5zkpp0,A. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415671,258,5,1,26,55,90cc40yau7yv6n8r4xs361ofd,1,61.6,-1.2,2023-05-20T06:31:08.428Z,2023-05-20T06:44:50Z,4291979075,347,,4291979073,56,Right,4291979081,233,226,,,,,,,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415709,259,1,1,27,8,90cc40yau7yv6n8r4xs361ofd,1,61.7,0,2023-05-20T06:31:21.433Z,2023-05-20T06:31:22Z,4291979267,141,6.8,4291979269,212,9.1,4291979261,107,,4291979265,140,68.4,4291979271,213,0.7,4291979263,56,Right,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415717,260,1,1,27,10,90cc40yau7yv6n8r4xs361ofd,1,68.4,6.8,2023-05-20T06:31:22.777Z,2023-05-20T06:35:01Z,4291979313,140,62.9,4291979315,141,3.8,4291979323,156,,4291979317,212,6.1,4291979311,56,Right,4291979319,213,3.5,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415743,261,1,1,27,12,90cc40yau7yv6n8r4xs361ofd,1,72.6,9.8,2023-05-20T06:31:25.240Z,2023-05-20T06:31:31Z,4291979457,56,Right,4291979459,140,92.1,4291979461,141,16.4,4291979465,213,0.2,4291979463,212,21.0,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415749,262,50,1,27,18,90cc40yau7yv6n8r4xs361ofd,1,94.4,6.6,2023-05-20T06:31:30.970Z,2023-05-20T06:31:32Z,4291979477,56,Right,4291979479,286,,4291979497,233,227,,,,,,,,,,,,,,,,57140tg9gdrk4iqqhxbfomjmx,M. Kato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415745,227,7,1,27,18,83d6z6wvkzs3dx9oy3mftixow,1,5.6,93.4,2023-05-20T06:31:30.971Z,2023-05-20T06:36:05Z,4291979469,56,Back,4291979493,233,262,4291979471,285,,,,,,,,,,,,,,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415783,229,3,1,27,20,83d6z6wvkzs3dx9oy3mftixow,0,9.1,96.1,2023-05-20T06:31:32.808Z,2023-05-20T06:36:07Z,4291979637,285,,4291979635,56,Back,4291979663,233,263,,,,,,,,,,,,,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415759,263,7,1,27,20,90cc40yau7yv6n8r4xs361ofd,1,90.9,3.9,2023-05-20T06:31:32.809Z,2023-05-20T06:32:08Z,4291979537,56,Right,4291979655,233,229,4291980325,167,,4291979539,286,,,,,,,,,,,,,,ehnhef906i6z4e7hn7ae1p68l,J. Croux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415763,228,43,1,27,21,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-05-20T06:31:33.758Z,2023-05-20T06:36:35Z,4291979547,56,Back,4291986171,144,61,,,,,,,,,,,,,,,,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415799,230,5,1,27,22,83d6z6wvkzs3dx9oy3mftixow,1,9.7,102,2023-05-20T06:31:34.641Z,2023-05-20T06:44:50Z,4291979717,347,,4291979733,233,264,4291979715,56,Back,,,,,,,,,,,,,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415767,264,5,1,27,22,90cc40yau7yv6n8r4xs361ofd,0,90.3,-2,2023-05-20T06:31:34.641Z,2023-05-20T06:31:52Z,4291979555,347,,4291979553,56,Right,4291979749,233,230,,,,,,,,,,,,,,,,ehnhef906i6z4e7hn7ae1p68l,J. Croux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415859,231,1,1,27,34,83d6z6wvkzs3dx9oy3mftixow,0,13,100,2023-05-20T06:31:46.989Z,2023-05-20T06:31:50Z,4291979983,212,35.1,4291979985,213,6.1,4291979977,56,Back,4291979979,140,45.9,4291979975,107,,4291979987,1,,4291979981,141,92.9,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415869,265,1,1,27,38,90cc40yau7yv6n8r4xs361ofd,0,60.1,4.9,2023-05-20T06:31:51.257Z,2023-05-20T06:31:52Z,4291980027,141,9.4,4291980029,212,9.2,4291980021,3,,4291980031,213,0.3,4291980025,140,68.4,4291980023,56,Right,,,,,,,a5bv94qfazsluavgaoxrys0rt,R. Shindo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415877,232,1,1,27,39,83d6z6wvkzs3dx9oy3mftixow,1,36.5,85.9,2023-05-20T06:31:52.540Z,2023-05-20T06:36:50Z,4291980063,141,77.9,4291980065,212,9.4,4291980067,213,5.7,4291980057,3,,4291980061,140,43.8,4291980059,56,Back,,,,,,,3mqvpqnv1yixpclmxsvqfoxec,T. Hiraoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415895,233,1,1,27,41,83d6z6wvkzs3dx9oy3mftixow,1,43.8,77.9,2023-05-20T06:31:53.548Z,2023-05-20T06:36:59Z,4291980145,141,55.7,4291980143,140,46.4,4291980149,213,4.9,4291980141,56,Back,4291980147,212,15.3,4291980139,3,,,,,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415903,234,1,1,27,46,83d6z6wvkzs3dx9oy3mftixow,1,57.5,40,2023-05-20T06:31:58.572Z,2023-05-20T06:32:01Z,4291980181,141,19.8,4291980177,56,Right,4291980179,140,62.3,4291980183,212,14.6,4291980185,213,5.1,,,,,,,,,,docsi872whx44eedrczqua385,K. Onose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415917,235,1,1,27,48,83d6z6wvkzs3dx9oy3mftixow,1,62.3,16.1,2023-05-20T06:32:00.940Z,2023-05-20T06:32:03Z,4291980251,141,3.5,4291980247,56,Right,4291980249,140,75.0,4291980253,212,15.9,4291980255,213,5.7,,,,,,,,,,63x2f9goh9q2g6ql4r0ll4w5x,T. Okamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415929,236,1,1,27,50,83d6z6wvkzs3dx9oy3mftixow,1,75.1,5.8,2023-05-20T06:32:03.436Z,2023-05-20T06:32:07Z,4291980307,213,2.4,4291980299,56,Center,4291980301,140,64.1,4291980305,212,15.9,4291980303,141,21.9,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415937,237,1,1,27,54,83d6z6wvkzs3dx9oy3mftixow,1,63.9,21.5,2023-05-20T06:32:06.956Z,2023-05-20T06:33:06Z,4291980337,212,18.4,4291980331,56,Right,4291980339,213,5.6,4291980333,140,77.1,4291980335,141,3.8,,,,,,,,,,59cu40rkqkx1723dfdp50gonp,A. Barada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415947,238,1,1,27,57,83d6z6wvkzs3dx9oy3mftixow,1,77.1,3.8,2023-05-20T06:32:10.060Z,2023-05-20T06:32:11Z,4291980375,56,Right,4291980381,212,7.8,4291980383,213,1.8,4291980377,140,75.4,4291980379,141,15.0,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415967,239,1,1,27,59,83d6z6wvkzs3dx9oy3mftixow,1,75.2,15,2023-05-20T06:32:11.708Z,2023-05-20T06:32:16Z,4291980455,56,Right,4291980463,213,4.6,4291980457,140,74.3,4291980459,141,3.5,4291980461,212,7.9,,,,,,,,,,docsi872whx44eedrczqua385,K. Onose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415969,240,1,1,28,2,83d6z6wvkzs3dx9oy3mftixow,0,74.9,3.1,2023-05-20T06:32:14.907Z,2023-05-20T06:32:20Z,4291980471,141,4.9,4291980483,233,266,4291980481,236,,4291980487,286,,4291980473,212,1.4,4291980475,213,1.1,4291980469,140,75.5,4291980467,56,Right,63x2f9goh9q2g6ql4r0ll4w5x,T. Okamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415953,266,74,1,28,2,90cc40yau7yv6n8r4xs361ofd,1,26,96,2023-05-20T06:32:14.908Z,2023-05-20T06:32:17Z,4291980491,233,240,4291980413,56,Back,4291980415,285,,,,,,,,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415977,241,5,1,28,3,83d6z6wvkzs3dx9oy3mftixow,1,75.2,-0.9,2023-05-20T06:32:15.913Z,2023-05-20T06:44:50Z,4291980517,233,267,4291980511,347,,4291980509,56,Right,,,,,,,,,,,,,,,,63x2f9goh9q2g6ql4r0ll4w5x,T. Okamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415961,267,5,1,28,3,90cc40yau7yv6n8r4xs361ofd,0,24.8,100.9,2023-05-20T06:32:15.913Z,2023-05-20T06:32:18Z,4291980443,56,Back,4291980445,347,,4291980527,233,241,,,,,,,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551415995,242,1,1,28,9,83d6z6wvkzs3dx9oy3mftixow,1,83.8,0,2023-05-20T06:32:21.900Z,2023-05-20T06:32:24Z,4291980593,213,2.6,4291980585,56,Right,4291980583,107,,4291980587,140,76.1,4291980589,141,5.8,4291980591,212,9.5,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416003,243,1,1,28,11,83d6z6wvkzs3dx9oy3mftixow,1,73.8,2.5,2023-05-20T06:32:24.252Z,2023-05-20T06:32:59Z,4291980621,141,4.0,4291980623,212,14.1,4291980617,56,Right,4291980625,213,3.1,4291980619,140,60.4,,,,,,,,,,docsi872whx44eedrczqua385,K. Onose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416015,244,1,1,28,13,83d6z6wvkzs3dx9oy3mftixow,1,60.4,4,2023-05-20T06:32:25.772Z,2023-05-20T06:32:28Z,4291980675,140,52.0,4291980673,56,Center,4291980681,213,2.0,4291980677,141,35.7,4291980679,212,23.3,,,,,,,,,,63x2f9goh9q2g6ql4r0ll4w5x,T. Okamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416027,245,1,1,28,15,83d6z6wvkzs3dx9oy3mftixow,1,48.8,43.7,2023-05-20T06:32:28.380Z,2023-05-20T06:32:31Z,4291980727,140,53.0,4291980729,141,77.5,4291980731,212,23.4,4291980725,56,Center,4291980733,213,1.4,,,,,,,,,,c3co8yb1kyhzxhl5rs55vi3f9,K. Ohno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416045,246,1,1,28,19,83d6z6wvkzs3dx9oy3mftixow,1,54.5,78.2,2023-05-20T06:32:31.677Z,2023-05-20T06:32:34Z,4291980803,56,Back,4291980805,140,45.5,4291980811,213,4.3,4291980809,212,23.1,4291980807,141,47.2,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416057,247,1,1,28,21,83d6z6wvkzs3dx9oy3mftixow,1,45.7,52.5,2023-05-20T06:32:34.524Z,2023-05-20T06:32:36Z,4291980869,213,1.7,4291980861,140,43.5,4291980857,56,Back,4291980867,212,18.8,4291980865,141,80.0,,,,,,,,,,c3co8yb1kyhzxhl5rs55vi3f9,K. Ohno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416067,248,1,1,28,23,83d6z6wvkzs3dx9oy3mftixow,0,43.5,80.9,2023-05-20T06:32:36.477Z,2023-05-20T06:32:37Z,4291980897,140,56.2,4291980903,213,6.2,4291980899,141,79.9,4291980901,212,13.4,4291980895,56,Left,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416075,268,49,1,28,27,90cc40yau7yv6n8r4xs361ofd,1,53.4,3.4,2023-05-20T06:32:39.769Z,2023-05-20T06:32:39Z,,,,,,,,,,,,,,,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416091,269,1,1,28,29,90cc40yau7yv6n8r4xs361ofd,0,54.9,2.5,2023-05-20T06:32:41.889Z,2023-05-20T06:39:42Z,4291981011,141,4.7,4291981013,212,1.6,4291981015,213,2.0,4291981007,56,Right,4291981009,140,54.3,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416099,250,61,1,28,30,83d6z6wvkzs3dx9oy3mftixow,1,40.6,93.8,2023-05-20T06:32:42.622Z,2023-05-20T06:39:44Z,4291981035,56,Back,,,,,,,,,,,,,,,,,,,,,,3mqvpqnv1yixpclmxsvqfoxec,T. Hiraoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416097,249,49,1,28,30,83d6z6wvkzs3dx9oy3mftixow,1,40.6,93.8,2023-05-20T06:32:43.172Z,2023-05-20T06:40:05Z,,,,,,,,,,,,,,,,,,,,,,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551417503,283,61,1,28,30,83d6z6wvkzs3dx9oy3mftixow,1,45.3,93.1,2023-05-20T06:32:43.462Z,2023-05-20T06:40:06Z,4291989545,56,Back,,,,,,,,,,,,,,,,,,,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551417911,313,61,1,28,31,83d6z6wvkzs3dx9oy3mftixow,1,47.2,94.8,2023-05-20T06:32:43.767Z,2023-05-20T06:40:30Z,4291990467,56,Back,,,,,,,,,,,,,,,,,,,,,,3mqvpqnv1yixpclmxsvqfoxec,T. Hiraoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416125,251,1,1,28,35,83d6z6wvkzs3dx9oy3mftixow,1,63,80.3,2023-05-20T06:32:48.012Z,2023-05-20T06:32:51Z,4291981137,212,16.1,4291981131,56,Center,4291981139,213,4.6,4291981133,140,61.8,4291981135,141,56.7,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416135,252,1,1,28,38,83d6z6wvkzs3dx9oy3mftixow,1,67.4,48.1,2023-05-20T06:32:51.245Z,2023-05-20T06:32:53Z,4291981171,141,25.8,4291981167,56,Center,4291981173,212,24.2,4291981175,213,5.6,4291981169,140,85.4,,,,,,,,,,docsi872whx44eedrczqua385,K. Onose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416139,253,1,1,28,40,83d6z6wvkzs3dx9oy3mftixow,0,87.2,24.4,2023-05-20T06:32:53.309Z,2023-05-20T06:32:54Z,4291981197,56,Center,4291981199,140,94.6,4291981203,212,18.5,4291981205,213,1.1,4291981201,141,49.1,4291981193,2,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416157,270,12,1,28,42,90cc40yau7yv6n8r4xs361ofd,1,4.2,51.3,2023-05-20T06:32:54.832Z,2023-05-20T06:33:28Z,4291981267,213,4.5,4291981257,56,Back,4291981259,140,0.0,4291981261,141,18.2,4291981281,167,,4291981263,212,23.1,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416147,254,6,1,28,42,83d6z6wvkzs3dx9oy3mftixow,1,97.8,65.4,2023-05-20T06:32:55.132Z,2023-05-20T06:32:58Z,4291981287,233,271,4291981235,56,Center,4291981237,73,,,,,,,,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551416159,271,6,1,28,42,90cc40yau7yv6n8r4xs361ofd,0,2.2,34.6,2023-05-20T06:32:55.132Z,2023-05-20T06:59:55Z,4291981271,73,,4291981299,233,254,4291981269,56,Back,,,,,,,,,,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
