id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,keyPass,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,assist
2533364123,215,44,1,16,53,89wr6p2dkh7wjxtbwhtsruu02,1,94.9,32.1,2023-04-15T05:20:20.724Z,2023-04-15T05:26:53Z,4188956327,286,,4188956325,56,Center,4188956589,233,213,,,,,,,,,,,,,,,,4ps37rz4pj6015y18vgktyynd,M. Mitsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533364125,213,44,1,16,53,ctm9as17rs95yhuz7qf53wfke,0,5.1,67.9,2023-04-15T05:20:20.725Z,2023-04-15T05:26:54Z,4188956523,56,Back,4188956525,285,,4188956595,233,215,,,,,,,,,,,,,,,,6m636zjfcq36y7r9hx4c4bi6t,Keijiro Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363027,163,15,1,16,53,89wr6p2dkh7wjxtbwhtsruu02,1,96.4,34.9,2023-04-15T05:20:21.302Z,2023-04-15T06:06:46Z,4188957109,102,45.6,4188947281,22,,4188957101,29,,4188957111,103,18.4,4188956817,15,,4188957103,154,,4188957099,80,,4188956819,62,,4ps37rz4pj6015y18vgktyynd,M. Mitsuta,4188956823,328,4188957105,55,4188947285,56,4188957113,146,99.4,4188957133,233,149,4188957115,147,,,,162,Center,,,,,,,,,45.7,,,
2533363031,149,10,1,16,53,ctm9as17rs95yhuz7qf53wfke,1,1,54.6,2023-04-15T05:20:21.402Z,2023-04-15T05:26:59Z,4188956837,233,163,4188947305,56,Back,4188947301,178,,4188947303,182,,4188947299,177,,,,,,,,,,,a8adq7dy6i0icdu0j2b6jm2g9,A. Ichikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363029,148,52,1,16,57,ctm9as17rs95yhuz7qf53wfke,1,2.6,52.7,2023-04-15T05:20:24.881Z,2023-04-15T05:20:26Z,,,,,,,,,,,,,,,,,,,,,,,,,a8adq7dy6i0icdu0j2b6jm2g9,A. Ichikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363037,150,1,1,17,0,ctm9as17rs95yhuz7qf53wfke,1,12.4,56.6,2023-04-15T05:20:28.176Z,2023-04-15T05:20:29Z,4188947367,212,26.5,4188947365,141,90.5,4188947361,56,Back,4188947369,213,1.1,4188947363,140,24.8,4188947359,123,,,,,,,,a8adq7dy6i0icdu0j2b6jm2g9,A. Ichikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363049,151,1,1,17,1,ctm9as17rs95yhuz7qf53wfke,1,24.8,90.5,2023-04-15T05:20:29.594Z,2023-04-15T05:27:41Z,4188947429,56,Back,4188947441,212,13.7,4188947433,140,37.1,4188947447,213,5.9,4188947437,141,83.8,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533364617,221,3,1,17,2,ctm9as17rs95yhuz7qf53wfke,1,42.6,75.8,2023-04-15T05:20:30.307Z,2023-04-15T05:29:02Z,4188959967,233,222,4188959785,286,,4188959783,56,Back,,,,,,,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533364643,222,45,1,17,2,89wr6p2dkh7wjxtbwhtsruu02,0,57.4,24.2,2023-04-15T05:20:30.307Z,2023-04-15T05:29:03Z,4188959957,56,Center,4188959959,285,,4188959977,233,221,,,,,,,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363061,153,1,1,17,5,ctm9as17rs95yhuz7qf53wfke,1,28.3,86.9,2023-04-15T05:20:32.961Z,2023-04-15T05:20:35Z,4188947537,141,72.0,4188947535,140,26.0,4188947539,212,10.4,4188947541,213,4.5,4188947533,56,Back,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363071,154,1,1,17,7,ctm9as17rs95yhuz7qf53wfke,1,28,70.6,2023-04-15T05:20:35.520Z,2023-04-15T05:20:37Z,4188947585,213,1.1,4188947581,141,75.4,4188947579,140,29.7,4188947583,212,3.7,4188947577,56,Back,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363083,155,1,1,17,9,ctm9as17rs95yhuz7qf53wfke,1,29.2,75.6,2023-04-15T05:20:37.438Z,2023-04-15T05:20:42Z,4188947697,140,26.3,4188947699,141,28.2,4188947705,1,,4188947695,56,Back,4188947701,212,32.4,4188947703,213,4.6,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363095,156,1,1,17,14,ctm9as17rs95yhuz7qf53wfke,1,28.4,24.6,2023-04-15T05:20:41.864Z,2023-04-15T05:20:44Z,4188947785,140,34.5,4188947787,141,3.2,4188947789,212,15.9,4188947783,56,Back,4188947791,213,5.1,,,,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363097,157,1,1,17,16,ctm9as17rs95yhuz7qf53wfke,0,37.8,7.7,2023-04-15T05:20:44.608Z,2023-04-15T05:21:15Z,4188947851,233,165,4188947855,286,,4188947805,56,Back,4188947809,141,9.4,4188947849,236,,4188947813,213,0.4,4188947807,140,40.2,4188947811,212,2.8,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,4188948721,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363099,165,74,1,17,16,89wr6p2dkh7wjxtbwhtsruu02,1,55.9,90.3,2023-04-15T05:20:44.609Z,2023-04-15T06:03:52Z,4188947833,285,,4188947831,56,Left,4188947869,233,157,,,,,,,,,,,,,,,,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363109,158,1,1,17,18,ctm9as17rs95yhuz7qf53wfke,1,31.8,28.8,2023-04-15T05:20:46.589Z,2023-04-15T05:20:49Z,4188947943,141,36.1,4188947939,56,Back,4188947937,3,,4188947947,213,0.7,4188947945,212,7.9,4188947941,140,37.6,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363125,159,1,1,17,21,ctm9as17rs95yhuz7qf53wfke,1,37.3,37.9,2023-04-15T05:20:48.864Z,2023-04-15T05:20:52Z,4188948023,140,44.5,4188948027,141,47.9,4188948033,213,0.7,4188948021,56,Back,4188948029,212,10.2,,,,,,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363135,160,1,1,17,24,ctm9as17rs95yhuz7qf53wfke,1,39.5,33.9,2023-04-15T05:20:52.416Z,2023-04-15T05:20:54Z,4188948097,141,27.9,4188948093,56,Back,4188948101,213,3.9,4188948099,212,5.8,4188948095,140,35.6,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363141,161,1,1,17,26,ctm9as17rs95yhuz7qf53wfke,0,32.7,21.6,2023-04-15T05:20:54.287Z,2023-04-15T05:20:55Z,4188948137,212,4.3,4188948155,236,,4188948131,56,Back,4188948161,286,,4188948139,213,6.0,4188948135,141,19.7,4188948157,233,166,4188948133,140,36.6,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363139,166,74,1,17,26,89wr6p2dkh7wjxtbwhtsruu02,1,64.6,91.4,2023-04-15T05:20:54.288Z,2023-04-15T05:20:56Z,4188948179,233,161,4188948121,285,,4188948119,56,Left,,,,,,,,,,,,,,,,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363153,167,1,1,17,30,89wr6p2dkh7wjxtbwhtsruu02,0,38.6,94.8,2023-04-15T05:20:58.086Z,2023-04-15T05:20:59Z,4188948301,141,89.9,4188948305,213,6.1,4188948299,140,59.1,4188948303,212,21.8,4188948297,56,Left,4188948295,3,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363165,162,1,1,17,33,ctm9as17rs95yhuz7qf53wfke,0,34.7,5.5,2023-04-15T05:21:00.693Z,2023-04-15T05:21:03Z,4188948393,56,Back,4188948403,213,0.0,4188948401,212,13.9,4188948397,140,47.9,4188948399,141,6.5,,,,,,,,,,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363171,168,8,1,17,35,89wr6p2dkh7wjxtbwhtsruu02,1,53.2,95.1,2023-04-15T05:21:03.621Z,2023-04-15T05:21:03Z,4188948423,56,Left,,,,,,,,,,,,,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363185,163,1,1,17,37,ctm9as17rs95yhuz7qf53wfke,0,39.9,6.5,2023-04-15T05:21:05.503Z,2023-04-15T05:21:06Z,4188948507,212,20.8,4188948505,141,33.9,4188948501,56,Back,4188948509,213,1.1,4188948503,140,48.6,,,,,,,,,,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363187,169,49,1,17,40,89wr6p2dkh7wjxtbwhtsruu02,1,55.4,71.4,2023-04-15T05:21:08.484Z,2023-04-15T05:21:08Z,,,,,,,,,,,,,,,,,,,,,,,,,1dta13hd6ajv6vw1c4sxmdzvt,T. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363191,170,1,1,17,40,89wr6p2dkh7wjxtbwhtsruu02,0,55.4,71.4,2023-04-15T05:21:08.597Z,2023-04-15T05:21:10Z,4188948573,140,64.4,4188948577,212,17.4,4188948575,141,49.9,4188948571,56,Center,4188948579,213,5.3,,,,,,,,,,1dta13hd6ajv6vw1c4sxmdzvt,T. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363195,164,8,1,17,42,ctm9as17rs95yhuz7qf53wfke,1,37.4,47.8,2023-04-15T05:21:10.249Z,2023-04-15T05:21:10Z,4188948597,56,Back,,,,,,,,,,,,,,,,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363209,171,1,1,17,43,89wr6p2dkh7wjxtbwhtsruu02,1,68.4,38.8,2023-04-15T05:21:11.461Z,2023-04-15T05:21:15Z,4188948707,212,24.1,4188948705,141,10.3,4188948701,56,Right,4188948709,213,5.3,4188948703,140,82.0,,,,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363221,172,1,1,17,47,89wr6p2dkh7wjxtbwhtsruu02,0,83.5,8.2,2023-04-15T05:21:15.078Z,2023-04-15T05:21:17Z,4188948783,155,,4188948781,2,,4188948789,141,54.0,4188948785,56,Center,4188948795,1,,4188948791,212,33.7,4188948793,213,1.2,4188948787,140,95.7,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363227,165,52,1,17,51,ctm9as17rs95yhuz7qf53wfke,1,7.5,45.1,2023-04-15T05:21:19.078Z,2023-04-15T05:21:19Z,,,,,,,,,,,,,,,,,,,,,,,,,a8adq7dy6i0icdu0j2b6jm2g9,A. Ichikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363311,166,1,1,18,11,ctm9as17rs95yhuz7qf53wfke,0,15,49.9,2023-04-15T05:21:38.717Z,2023-04-15T05:21:43Z,4188949457,213,6.0,4188949449,56,Center,4188949455,212,62.4,4188949447,199,,4188949459,1,,4188949451,140,72.7,4188949453,141,28.2,,,,a8adq7dy6i0icdu0j2b6jm2g9,A. Ichikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363323,173,1,1,18,15,89wr6p2dkh7wjxtbwhtsruu02,1,26.3,80.3,2023-04-15T05:21:43.525Z,2023-04-15T05:21:48Z,4188949553,212,27.2,4188949551,141,79.6,4188949547,56,Left,4188949555,213,6.3,4188949549,140,52.2,4188949545,3,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363329,174,61,1,18,20,89wr6p2dkh7wjxtbwhtsruu02,0,52.2,79.6,2023-04-15T05:21:47.893Z,2023-04-15T05:21:56Z,4188949611,56,Left,,,,,,,,,,,,,,,,,,,,,,4ps37rz4pj6015y18vgktyynd,M. Mitsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363355,167,1,1,18,21,ctm9as17rs95yhuz7qf53wfke,1,32.6,13.1,2023-04-15T05:21:49.027Z,2023-04-15T05:21:53Z,4188949783,140,37.6,4188949785,141,4.9,4188949781,56,Back,4188949789,213,5.5,4188949787,212,7.7,,,,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363357,168,4,1,18,24,ctm9as17rs95yhuz7qf53wfke,1,36.3,4.4,2023-04-15T05:21:52.356Z,2023-04-15T05:21:54Z,4188949803,265,,4188949799,56,Back,4188949801,152,,4188949805,286,,4188949797,13,,4188949811,233,175,,,,,,,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363351,175,4,1,18,24,89wr6p2dkh7wjxtbwhtsruu02,0,63.7,95.6,2023-04-15T05:21:52.357Z,2023-04-15T05:21:54Z,4188949763,56,Left,4188949769,285,,4188949761,13,,4188949765,152,,4188949821,233,168,4188949767,265,,,,,,,,4ps37rz4pj6015y18vgktyynd,M. Mitsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363381,169,1,1,18,32,ctm9as17rs95yhuz7qf53wfke,1,31.4,2.8,2023-04-15T05:22:00.327Z,2023-04-15T05:22:02Z,4188949989,152,,4188949997,212,13.6,4188949987,5,,4188950003,189,,4188949993,140,21.8,4188949991,56,Back,4188949999,213,2.4,4188949995,141,16.2,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363389,170,1,1,18,34,ctm9as17rs95yhuz7qf53wfke,1,21.8,16.2,2023-04-15T05:22:02.292Z,2023-04-15T05:22:03Z,4188950033,140,14.3,4188950035,141,41.8,4188950031,56,Back,4188950039,213,2.0,4188950037,212,19.1,,,,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363391,171,1,1,18,35,ctm9as17rs95yhuz7qf53wfke,1,14.3,41.8,2023-04-15T05:22:03.279Z,2023-04-15T05:22:04Z,4188950055,56,Back,4188950057,140,19.0,4188950063,213,1.1,4188950059,141,55.7,4188950061,212,10.7,,,,,,,,,,a8adq7dy6i0icdu0j2b6jm2g9,A. Ichikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363393,172,1,1,18,36,ctm9as17rs95yhuz7qf53wfke,1,19,55.7,2023-04-15T05:22:04.582Z,2023-04-15T05:22:06Z,4188950099,213,4.0,4188950091,56,Back,4188950095,141,44.5,4188950093,140,12.7,4188950097,212,10.1,,,,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363401,173,1,1,18,38,ctm9as17rs95yhuz7qf53wfke,1,12.7,44.5,2023-04-15T05:22:05.985Z,2023-04-15T05:22:10Z,4188950171,56,Back,4188950179,213,6.1,4188950177,212,9.7,4188950175,141,41.6,4188950173,140,21.7,,,,,,,,,,a8adq7dy6i0icdu0j2b6jm2g9,A. Ichikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363407,174,1,1,18,42,ctm9as17rs95yhuz7qf53wfke,1,22.7,66,2023-04-15T05:22:10.599Z,2023-04-15T05:22:13Z,4188950251,213,5.5,4188950247,141,54.6,4188950243,56,Back,4188950249,212,11.4,4188950245,140,30.6,,,,,,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363423,175,1,1,18,45,ctm9as17rs95yhuz7qf53wfke,1,31.3,56.1,2023-04-15T05:22:13.406Z,2023-04-15T05:22:17Z,4188950357,56,Back,4188950363,212,7.8,4188950359,140,35.9,4188950361,141,65.1,4188950365,213,0.9,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363425,176,61,1,18,49,ctm9as17rs95yhuz7qf53wfke,0,33.9,60.5,2023-04-15T05:22:16.982Z,2023-04-15T05:29:29Z,4188950377,56,Back,,,,,,,,,,,,,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363443,178,43,1,18,49,89wr6p2dkh7wjxtbwhtsruu02,1,0,0,2023-04-15T05:22:16.983Z,2023-04-15T05:29:27Z,4188950533,233,176,4188950491,56,Center,4188960673,144,7,4188950537,285,0,,,,,,,,,,,,,1dta13hd6ajv6vw1c4sxmdzvt,T. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363445,179,49,1,18,53,89wr6p2dkh7wjxtbwhtsruu02,1,75.9,38.2,2023-04-15T05:22:20.645Z,2023-04-15T05:22:21Z,,,,,,,,,,,,,,,,,,,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363453,180,15,1,18,53,89wr6p2dkh7wjxtbwhtsruu02,1,83.7,32.8,2023-04-15T05:22:21.525Z,2023-04-15T05:31:16Z,4188961459,20,,4188961849,458,,4188961841,79,,4188963693,233,177,4188961853,147,48.0,4188961843,102,48.4,4188961845,103,22.8,4188950587,56,Center,bslybqpvcs3eosivpxaeksgyx,T. Morishima,4188950583,22,4188961461,63,4188961847,215,4188961851,146,98.1,,,,,,,,,,,,,,,,,,,,,,
2533363449,177,10,1,18,53,ctm9as17rs95yhuz7qf53wfke,1,3,51.2,2023-04-15T05:22:21.625Z,2023-04-15T05:31:17Z,4188963699,233,180,4188950573,56,Back,4188950567,173,,4188950571,182,,4188963667,181,,,,,,,,,,,a8adq7dy6i0icdu0j2b6jm2g9,A. Ichikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363461,181,1,1,18,55,89wr6p2dkh7wjxtbwhtsruu02,1,90.5,25.3,2023-04-15T05:22:23.221Z,2023-04-15T05:22:27Z,4188950713,56,Right,4188950721,213,4.0,4188950715,140,79.6,4188950717,141,5.2,4188950719,212,17.8,,,,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363469,182,1,1,18,59,89wr6p2dkh7wjxtbwhtsruu02,0,85.6,4.4,2023-04-15T05:22:26.901Z,2023-04-15T05:22:28Z,4188950801,56,Center,4188950799,155,,4188950809,213,1.3,4188950807,212,28.2,4188950797,2,,4188950805,141,44.2,4188950803,140,93.1,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363473,178,8,1,19,1,ctm9as17rs95yhuz7qf53wfke,1,11.8,56.6,2023-04-15T05:22:29.435Z,2023-04-15T05:22:29Z,4188950829,56,Back,,,,,,,,,,,,,,,,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363477,179,49,1,19,3,ctm9as17rs95yhuz7qf53wfke,1,24,51.3,2023-04-15T05:22:31.015Z,2023-04-15T05:22:31Z,,,,,,,,,,,,,,,,,,,,,,,,,2o6pujv6wvjonzi16w48nf8q1,Caprini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363489,180,1,1,19,3,ctm9as17rs95yhuz7qf53wfke,1,24,51.3,2023-04-15T05:22:31.052Z,2023-04-15T05:22:34Z,4188950961,141,46.0,4188950965,213,5.8,4188950957,56,Back,4188950963,212,8.6,4188950959,140,31.4,,,,,,,,,,2o6pujv6wvjonzi16w48nf8q1,Caprini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363501,181,1,1,19,6,ctm9as17rs95yhuz7qf53wfke,0,43.1,34.6,2023-04-15T05:22:34.342Z,2023-04-15T05:22:38Z,4188951071,4,,4188951047,213,0.0,4188951039,56,Center,4188951043,141,35.1,4188951045,212,45.2,4188951049,1,,4188951041,140,86.1,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363499,183,49,1,19,9,89wr6p2dkh7wjxtbwhtsruu02,1,15.5,71.1,2023-04-15T05:22:37.189Z,2023-04-15T05:22:37Z,,,,,,,,,,,,,,,,,,,,,,,,,6vuryavylbdnwabe4g5yvgzxl,K. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363513,184,1,1,19,9,89wr6p2dkh7wjxtbwhtsruu02,1,15.3,70.5,2023-04-15T05:22:37.476Z,2023-04-15T05:22:41Z,4188951139,213,5.2,4188951131,56,Back,4188951135,141,25.6,4188951133,140,30.1,4188951141,1,,4188951137,212,34.3,,,,,,,6vuryavylbdnwabe4g5yvgzxl,K. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363521,185,1,1,19,13,89wr6p2dkh7wjxtbwhtsruu02,1,33.3,24.1,2023-04-15T05:22:41.525Z,2023-04-15T05:22:47Z,4188951241,141,47.2,4188951245,213,1.8,4188951237,56,Back,4188951243,212,16.0,4188951239,140,30.4,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363535,186,1,1,19,19,89wr6p2dkh7wjxtbwhtsruu02,1,35.1,54.3,2023-04-15T05:22:47.140Z,2023-04-15T05:22:49Z,4188951317,56,Back,4188951319,140,38.5,4188951323,141,28.5,4188951329,213,4.9,4188951325,212,17.9,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363545,187,1,1,19,22,89wr6p2dkh7wjxtbwhtsruu02,1,38.5,28.2,2023-04-15T05:22:49.637Z,2023-04-15T05:22:52Z,4188951413,141,2.8,4188951415,212,19.0,4188951409,56,Back,4188951417,213,5.1,4188951411,140,46.0,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363553,188,1,1,19,24,89wr6p2dkh7wjxtbwhtsruu02,1,45.9,2.5,2023-04-15T05:22:52.068Z,2023-04-15T05:22:55Z,4188951495,213,0.0,4188951491,141,3.1,4188951489,140,65.8,4188951493,212,20.9,4188951487,56,Right,,,,,,,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363563,189,1,1,19,27,89wr6p2dkh7wjxtbwhtsruu02,1,65.8,3.1,2023-04-15T05:22:54.884Z,2023-04-15T05:32:39Z,4188951591,56,Right,4188951599,213,1.6,4188951595,141,21.0,4188951593,140,65.1,4188965461,210,13,4188951597,212,12.2,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2533363565,190,13,1,19,31,89wr6p2dkh7wjxtbwhtsruu02,1,72.9,31.5,2023-04-15T05:22:58.724Z,2023-04-15T05:32:40Z,4188965469,55,189,4188951609,22,,4188965479,230,98.8,4188965115,72,,4188951611,18,,4188965465,73,,4188965477,215,,4188965463,120,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,4188965481,231,4188965467,29,4188965473,102,4188951613,56,Center,4188965475,103,36.1,,,,,,,67.9,,,,,,,48.6,,,,,
2533363567,182,5,1,19,32,ctm9as17rs95yhuz7qf53wfke,1,-1.4,40.2,2023-04-15T05:23:00.492Z,2023-04-15T05:23:01Z,4188951639,346,,4188951637,56,Back,4188951657,233,191,,,,,,,,,,,,,,,,8bxd61gpgwi9cat8awx4h0n4k,K. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363569,191,5,1,19,32,89wr6p2dkh7wjxtbwhtsruu02,0,101.4,59.8,2023-04-15T05:23:00.492Z,2023-04-15T06:04:02Z,4188951661,233,182,4188951649,56,Center,4188951651,346,,,,,,,,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363639,184,1,1,19,53,ctm9as17rs95yhuz7qf53wfke,1,4.5,47.2,2023-04-15T05:23:21.181Z,2023-04-15T05:23:27Z,4188952151,141,16.8,4188952155,213,5.9,4188952147,56,Right,4188952153,212,55.7,4188952149,140,53.8,4188952145,124,,4188952157,1,,4188952161,74,,a8adq7dy6i0icdu0j2b6jm2g9,A. Ichikawa,4188952267,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363645,185,44,1,19,55,ctm9as17rs95yhuz7qf53wfke,1,54,15.6,2023-04-15T05:23:23.140Z,2023-04-15T05:23:24Z,4188952187,233,192,4188952173,286,,4188952171,56,Right,,,,,,,,,,,,,,,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533363641,192,44,1,19,55,89wr6p2dkh7wjxtbwhtsruu02,0,46,84.4,2023-04-15T05:23:23.141Z,2023-04-15T05:23:24Z,4188952197,233,185,4188952163,56,Back,4188952165,285,,,,,,,,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
