id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2521304671,529,1,2,49,24,3vfso415vj7uitnunviuzdyg3,1,31.6,70.7,2023-03-18T07:10:22.413Z,2023-03-18T07:15:41Z,4104083425,56,Back,4104083427,140,19.8,4104083429,141,70.9,4104083431,212,12.4,4104083433,213,3.1,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521306357,555,1,2,49,26,3vfso415vj7uitnunviuzdyg3,0,18.1,67.8,2023-03-18T07:10:23.903Z,2023-03-18T07:15:55Z,4104093379,141,61.2,4104093377,140,38.6,4104093375,56,Back,4104093373,155,,4104093381,212,22.0,4104093383,213,6.1,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521304669,497,8,2,49,27,12tyw9yomy9n5cjd5po2ajx1q,1,68.1,34.9,2023-03-18T07:10:24.571Z,2023-03-18T07:10:24Z,4104083419,56,Center,,,,,,,,,,,,,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521306001,526,1,2,49,28,12tyw9yomy9n5cjd5po2ajx1q,1,65.2,32.8,2023-03-18T07:10:25.661Z,2023-03-18T07:16:28Z,4104094537,213,0.2,4104094535,212,8.7,4104094531,140,73.2,4104094533,141,35.9,4104094529,56,Center,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521304683,498,49,2,49,29,12tyw9yomy9n5cjd5po2ajx1q,1,74.6,34.8,2023-03-18T07:10:26.830Z,2023-03-18T07:10:26Z,,,,,,,,,,,,,,,,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521304685,499,1,2,49,29,12tyw9yomy9n5cjd5po2ajx1q,1,74.6,34.8,2023-03-18T07:10:26.845Z,2023-03-18T07:10:27Z,4104083493,212,5.6,4104083489,140,76.4,4104083487,56,Center,4104083491,141,27.0,4104083495,213,5.1,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521304695,500,1,2,49,30,12tyw9yomy9n5cjd5po2ajx1q,1,76.4,27,2023-03-18T07:10:27.532Z,2023-03-18T07:10:28Z,4104083541,212,8.0,4104083535,56,Center,4104083543,213,2.5,4104083539,141,34.2,4104083537,140,70.4,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521304729,501,1,2,49,30,12tyw9yomy9n5cjd5po2ajx1q,1,70.4,34.2,2023-03-18T07:10:28.363Z,2023-03-18T07:10:31Z,4104083657,56,Right,4104083659,140,82.7,4104083665,213,5.4,4104083663,212,19.3,4104083661,141,13.2,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521304747,502,1,2,49,34,12tyw9yomy9n5cjd5po2ajx1q,1,86.5,11.7,2023-03-18T07:10:31.532Z,2023-03-18T07:10:34Z,4104083775,141,9.4,4104083777,212,14.2,4104083779,213,3.3,4104083773,140,73.1,4104083771,56,Right,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521304763,503,1,2,49,36,12tyw9yomy9n5cjd5po2ajx1q,1,72.9,9.1,2023-03-18T07:10:34.204Z,2023-03-18T07:10:36Z,4104083829,56,Right,4104083831,140,84.0,4104083833,141,5.5,4104083835,212,11.9,4104083837,213,6.1,,,,,,,,,,dhqt17jw4t2yis8p6medgnluy,S. Ota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521304789,504,2,2,49,39,12tyw9yomy9n5cjd5po2ajx1q,1,84,5.5,2023-03-18T07:10:36.828Z,2023-03-18T07:10:41Z,4104083971,56,Right,4104083973,140,91.2,4104083975,141,7.7,4104083967,7,aieev8jr470iq7ft2ob005wph,,,,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521304793,530,55,2,49,39,3vfso415vj7uitnunviuzdyg3,1,14.4,88,2023-03-18T07:10:36.829Z,2023-03-18T07:59:18Z,,,,,,,,,,,,,,,,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305051,531,1,2,50,15,3vfso415vj7uitnunviuzdyg3,0,13.3,86.3,2023-03-18T07:11:13.439Z,2023-03-18T07:14:15Z,4104085209,1,,4104085199,56,Center,4104085193,5,,4104085203,141,77.6,4104085201,140,65.3,4104085205,212,54.9,4104085195,155,,4104085207,213,6.2,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,4104085197,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305059,505,49,2,50,21,12tyw9yomy9n5cjd5po2ajx1q,1,39.7,21.8,2023-03-18T07:11:19.196Z,2023-03-18T07:11:19Z,,,,,,,,,,,,,,,,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305091,506,1,2,50,23,12tyw9yomy9n5cjd5po2ajx1q,1,43.7,25.6,2023-03-18T07:11:20.620Z,2023-03-18T07:11:24Z,4104085369,141,59.0,4104085365,56,Center,4104085367,140,51.9,4104085373,213,1.2,4104085371,212,24.3,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305111,507,1,2,50,26,12tyw9yomy9n5cjd5po2ajx1q,1,59.9,74.4,2023-03-18T07:11:24.284Z,2023-03-18T07:11:26Z,4104085475,56,Left,4104085479,141,94.7,4104085477,140,58.2,4104085481,212,13.9,4104085483,213,1.7,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305125,508,1,2,50,28,12tyw9yomy9n5cjd5po2ajx1q,1,58.2,94.5,2023-03-18T07:11:26.219Z,2023-03-18T07:11:28Z,4104085535,140,58.5,4104085537,141,78.4,4104085539,212,11.0,4104085541,213,4.7,4104085533,56,Center,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305131,509,1,2,50,30,12tyw9yomy9n5cjd5po2ajx1q,1,61.1,79.7,2023-03-18T07:11:28.444Z,2023-03-18T07:11:30Z,4104085569,141,97.1,4104085573,213,2.0,4104085571,212,12.8,4104085565,56,Left,4104085567,140,56.4,,,,,,,,,,9sqv61rxp1papk4e2aab9noix,Y. Hoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305155,510,1,2,50,33,12tyw9yomy9n5cjd5po2ajx1q,1,56.4,94.7,2023-03-18T07:11:30.668Z,2023-03-18T07:11:33Z,4104085647,141,75.6,4104085651,213,3.9,4104085649,212,19.8,4104085645,140,42.2,4104085639,56,Back,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305167,511,1,2,50,36,12tyw9yomy9n5cjd5po2ajx1q,1,42,68.7,2023-03-18T07:11:33.756Z,2023-03-18T07:11:36Z,4104085721,141,34.5,4104085719,140,41.6,4104085717,56,Back,4104085723,212,23.3,4104085725,213,4.7,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305181,512,1,2,50,38,12tyw9yomy9n5cjd5po2ajx1q,1,42.4,28.2,2023-03-18T07:11:36.380Z,2023-03-18T07:11:38Z,4104085791,213,5.0,4104085789,212,16.7,4104085783,56,Back,4104085785,140,47.3,4104085787,141,4.9,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305197,513,1,2,50,40,12tyw9yomy9n5cjd5po2ajx1q,1,47.9,5,2023-03-18T07:11:38.300Z,2023-03-18T07:11:41Z,4104085885,213,2.1,4104085875,56,Back,4104085877,140,36.5,4104085879,141,32.4,4104085881,212,22.1,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305221,514,1,2,50,43,12tyw9yomy9n5cjd5po2ajx1q,1,36.3,34,2023-03-18T07:11:41.133Z,2023-03-18T07:11:45Z,4104086031,212,25.2,4104086033,213,1.5,4104086029,141,70.9,4104086027,140,38.2,4104086025,56,Back,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305235,515,1,2,50,47,12tyw9yomy9n5cjd5po2ajx1q,1,41.4,76.7,2023-03-18T07:11:44.956Z,2023-03-18T07:11:48Z,4104086099,141,97.1,4104086095,56,Left,4104086097,140,64.6,4104086101,212,28.0,4104086103,213,0.5,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305251,516,1,2,50,50,12tyw9yomy9n5cjd5po2ajx1q,1,68.1,97.2,2023-03-18T07:11:48.092Z,2023-03-18T07:11:49Z,4104086169,56,Center,4104086175,212,16.3,4104086177,213,5.3,4104086171,140,77.1,4104086173,141,77.6,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305265,517,1,2,50,52,12tyw9yomy9n5cjd5po2ajx1q,0,77.1,77.6,2023-03-18T07:11:49.517Z,2023-03-18T07:11:51Z,4104086235,140,75.4,4104086237,141,73.3,4104086239,212,3.4,4104086241,213,4.2,4104086233,56,Center,,,,,,,,,,3tiriwy3k68lw0zi0fj5dx49h,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305261,532,49,2,50,53,3vfso415vj7uitnunviuzdyg3,1,34.1,25.6,2023-03-18T07:11:50.638Z,2023-03-18T07:11:50Z,,,,,,,,,,,,,,,,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305279,533,1,2,50,53,3vfso415vj7uitnunviuzdyg3,1,33.2,25.6,2023-03-18T07:11:51.150Z,2023-03-18T07:11:53Z,4104086305,141,46.4,4104086309,213,2.4,4104086307,212,20.9,4104086303,140,18.5,4104086301,56,Back,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305303,534,1,2,50,55,3vfso415vj7uitnunviuzdyg3,1,18.5,49.1,2023-03-18T07:11:53.150Z,2023-03-18T07:11:56Z,4104086409,141,82.7,4104086411,212,23.5,4104086413,213,1.8,4104086407,140,13.1,4104086405,56,Back,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305359,536,4,2,50,59,3vfso415vj7uitnunviuzdyg3,1,13.8,85.6,2023-03-18T07:11:57.028Z,2023-03-18T07:12:29Z,4104086641,13,,4104086643,56,Back,4104086649,285,,4104086677,233,518,4104086647,265,,4104086645,152,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305331,518,4,2,50,59,12tyw9yomy9n5cjd5po2ajx1q,0,86.2,14.4,2023-03-18T07:11:57.029Z,2023-03-18T07:12:32Z,4104086515,152,,4104086517,265,,4104086689,233,536,4104086519,286,,4104086513,56,Right,4104086511,13,,,,,,,,dhqt17jw4t2yis8p6medgnluy,S. Ota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305591,537,1,2,51,38,3vfso415vj7uitnunviuzdyg3,0,15.6,87.7,2023-03-18T07:12:36.495Z,2023-03-18T07:12:58Z,4104087773,213,0.0,4104088455,157,,4104087771,212,62.3,4104087759,5,,4104087765,56,Left,4104087767,140,74.9,4104087763,152,,4104087775,1,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,4104087769,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305597,519,49,2,51,41,12tyw9yomy9n5cjd5po2ajx1q,1,28.8,10.7,2023-03-18T07:12:39.315Z,2023-03-18T07:12:39Z,,,,,,,,,,,,,,,,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305613,520,1,2,51,42,12tyw9yomy9n5cjd5po2ajx1q,1,28.8,10.7,2023-03-18T07:12:40.076Z,2023-03-18T07:12:41Z,4104087845,56,Back,4104087851,212,6.2,4104087849,141,14.6,4104087847,140,34.1,4104087853,213,0.4,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305617,521,50,2,51,44,12tyw9yomy9n5cjd5po2ajx1q,1,31.7,10.8,2023-03-18T07:12:41.822Z,2023-03-18T07:12:46Z,4104087865,56,Back,4104088013,285,,4104088009,233,538,,,,,,,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305641,538,7,2,51,44,3vfso415vj7uitnunviuzdyg3,0,68.3,89.2,2023-03-18T07:12:41.823Z,2023-03-18T07:13:14Z,4104088001,233,521,4104087991,56,Left,4104087993,286,,,,,,,,,,,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305635,522,1,2,51,46,12tyw9yomy9n5cjd5po2ajx1q,1,37.8,21.9,2023-03-18T07:12:43.661Z,2023-03-18T07:12:44Z,4104087945,140,36.0,4104087951,213,4.5,4104087947,141,10.0,4104087949,212,8.3,4104087943,56,Back,,,,,,,,,,9sqv61rxp1papk4e2aab9noix,Y. Hoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305691,523,2,2,51,47,12tyw9yomy9n5cjd5po2ajx1q,1,36,10,2023-03-18T07:12:44.732Z,2023-03-18T07:13:14Z,4104088259,56,Right,4104088269,1,,4104088263,141,10.7,4104088905,7,3tiriwy3k68lw0zi0fj5dx49h,4104088261,140,78.7,,,,,,,,,,dhqt17jw4t2yis8p6medgnluy,S. Ota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305845,540,55,2,51,47,3vfso415vj7uitnunviuzdyg3,1,10.1,36.3,2023-03-18T07:12:44.733Z,2023-03-18T07:59:18Z,,,,,,,,,,,,,,,,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305695,524,43,2,51,55,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-03-18T07:12:53.149Z,2023-03-18T07:13:15Z,4104088285,63,0,4104088971,144,39,4104088295,252,0,4104088289,56,Center,4104088283,22,0,,,,,,,,,,3tiriwy3k68lw0zi0fj5dx49h,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305701,539,43,2,51,57,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-18T07:12:54.606Z,2023-03-18T07:13:16Z,4104088319,346,0,4104088993,144,5,4104088317,56,Back,,,,,,,,,,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305871,541,43,2,52,26,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-18T07:13:23.934Z,2023-03-18T07:15:25Z,4104092661,144,1,4104089235,1,0,4104089229,141,87.4,4104089233,213,1.1,4104089221,5,0,4104089227,140,26.3,4104089225,56,Back,4104089247,189,0,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,4104089223,241,0,4104089231,212,,,,,,,,,,,,,,,,,33.9,,,,,,,,,
2521305889,542,1,2,52,30,3vfso415vj7uitnunviuzdyg3,1,26.5,87.5,2023-03-18T07:13:28.174Z,2023-03-18T07:15:31Z,4104089345,56,Back,4104089351,212,25.7,4104089349,141,56.1,4104089347,140,12.8,4104089353,213,4.1,4104092845,5,,4104092847,152,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305901,543,1,2,52,31,3vfso415vj7uitnunviuzdyg3,1,12.8,54.5,2023-03-18T07:13:29.262Z,2023-03-18T07:15:21Z,4104089427,212,28.2,4104089429,213,5.2,4104089425,141,17.9,4104089421,56,Back,4104089423,140,25.4,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305909,544,1,2,52,35,3vfso415vj7uitnunviuzdyg3,1,28.4,6.7,2023-03-18T07:13:33.262Z,2023-03-18T07:13:35Z,4104089473,212,10.2,4104089471,141,18.8,4104089475,213,0.9,4104089467,56,Back,4104089469,140,34.2,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305925,545,1,2,52,37,3vfso415vj7uitnunviuzdyg3,1,31.2,17,2023-03-18T07:13:34.957Z,2023-03-18T07:13:39Z,4104089603,56,Back,4104089611,212,26.6,4104089605,140,13.3,4104089607,141,44.6,4104089615,213,2.4,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305937,546,1,2,52,41,3vfso415vj7uitnunviuzdyg3,1,11.1,57,2023-03-18T07:13:39.102Z,2023-03-18T07:13:41Z,4104089663,140,11.8,4104089665,141,81.5,4104089669,213,1.5,4104089667,212,16.7,4104089659,56,Back,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305947,547,1,2,52,44,3vfso415vj7uitnunviuzdyg3,1,12.5,82.7,2023-03-18T07:13:41.549Z,2023-03-18T07:13:45Z,4104089701,141,97.2,4104089699,140,31.0,4104089697,56,Back,4104089705,212,21.8,4104089709,213,0.5,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305959,548,1,2,52,47,3vfso415vj7uitnunviuzdyg3,1,28.5,95.3,2023-03-18T07:13:44.958Z,2023-03-18T07:13:46Z,4104089769,212,6.8,4104089767,141,85.3,4104089765,140,28.6,4104089763,56,Back,4104089771,213,4.7,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305963,549,1,2,52,48,3vfso415vj7uitnunviuzdyg3,1,29,85.1,2023-03-18T07:13:46.350Z,2023-03-18T07:13:47Z,4104089795,140,25.1,4104089797,141,89.1,4104089801,213,2.6,4104089799,212,4.9,4104089793,56,Back,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305973,550,1,2,52,49,3vfso415vj7uitnunviuzdyg3,0,25.1,89.1,2023-03-18T07:13:47.119Z,2023-03-18T07:17:18Z,4104089841,141,94.7,4104089837,56,Back,4104089843,212,12.2,4104089839,140,36.1,4104089845,213,0.3,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305979,525,61,2,52,51,12tyw9yomy9n5cjd5po2ajx1q,1,71.6,12,2023-03-18T07:13:49.189Z,2023-03-18T07:13:49Z,4104089855,56,Right,,,,,,,,,,,,,,,,,,,,,,9sqv61rxp1papk4e2aab9noix,Y. Hoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521306005,527,1,2,52,53,12tyw9yomy9n5cjd5po2ajx1q,0,64.2,7.9,2023-03-18T07:13:50.820Z,2023-03-18T07:17:20Z,4104095889,212,8.2,4104095887,141,4.6,4104095885,140,56.7,4104095891,213,3.4,4104095883,56,Right,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521305999,551,1,2,52,55,3vfso415vj7uitnunviuzdyg3,0,37.2,96,2023-03-18T07:13:52.927Z,2023-03-18T07:17:22Z,4104089943,56,Back,4104089945,140,36.7,4104089947,141,88.3,4104089951,213,4.6,4104089949,212,5.3,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521306017,529,49,2,52,57,12tyw9yomy9n5cjd5po2ajx1q,1,63.4,10.6,2023-03-18T07:13:55.343Z,2023-03-18T07:13:55Z,,,,,,,,,,,,,,,,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521306025,530,1,2,52,58,12tyw9yomy9n5cjd5po2ajx1q,1,63.4,10.6,2023-03-18T07:13:55.517Z,2023-03-18T07:13:57Z,4104090081,141,33.4,4104090083,212,25.9,4104090085,213,2.5,4104090079,140,43.6,4104090077,56,Back,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521306049,531,1,2,52,59,12tyw9yomy9n5cjd5po2ajx1q,1,43,36.3,2023-03-18T07:13:57.436Z,2023-03-18T07:14:01Z,4104090203,213,1.5,4104090201,212,27.2,4104090199,141,76.0,4104090197,140,46.1,4104090195,56,Back,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521306075,532,1,2,53,4,12tyw9yomy9n5cjd5po2ajx1q,1,55.5,92.9,2023-03-18T07:14:01.517Z,2023-03-18T07:14:05Z,4104090307,140,38.8,4104090305,56,Back,4104090309,141,79.7,4104090311,212,19.7,4104090313,213,3.6,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521306103,533,1,2,53,7,12tyw9yomy9n5cjd5po2ajx1q,1,37,75.1,2023-03-18T07:14:04.860Z,2023-03-18T07:14:09Z,4104090451,213,4.6,4104090449,212,26.4,4104090447,141,36.7,4104090445,140,33.4,4104090443,56,Back,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521306127,534,1,2,53,11,12tyw9yomy9n5cjd5po2ajx1q,1,33.8,35.2,2023-03-18T07:14:08.909Z,2023-03-18T07:14:12Z,4104090557,56,Back,4104090559,140,34.7,4104090565,213,1.5,4104090563,212,25.7,4104090561,141,73.0,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521306141,535,1,2,53,14,12tyw9yomy9n5cjd5po2ajx1q,1,35.6,74.4,2023-03-18T07:14:11.852Z,2023-03-18T07:14:13Z,4104090619,141,68.2,4104090617,140,44.3,4104090623,213,5.9,4104090615,56,Back,4104090621,212,10.1,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521306153,536,1,2,53,15,12tyw9yomy9n5cjd5po2ajx1q,1,44.3,68.2,2023-03-18T07:14:13.309Z,2023-03-18T07:14:15Z,4104090673,141,81.5,4104090671,140,35.7,4104090677,213,2.4,4104090669,56,Back,4104090675,212,12.8,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521306169,537,1,2,53,18,12tyw9yomy9n5cjd5po2ajx1q,1,36.7,82.4,2023-03-18T07:14:15.725Z,2023-03-18T07:14:19Z,4104090731,140,52.3,4104090733,141,97.2,4104090729,56,Left,4104090737,213,0.6,4104090735,212,19.2,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521306191,538,1,2,53,21,12tyw9yomy9n5cjd5po2ajx1q,1,46.3,95.9,2023-03-18T07:14:19.052Z,2023-03-18T07:14:21Z,4104090837,141,85.4,4104090835,140,44.2,4104090833,56,Back,4104090839,212,7.5,4104090841,213,4.4,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521306203,539,3,2,53,24,12tyw9yomy9n5cjd5po2ajx1q,1,45.8,84.2,2023-03-18T07:14:21.805Z,2023-03-18T07:19:25Z,4104100645,233,552,4104090905,286,,4104090903,56,Back,,,,,,,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521306199,552,45,2,53,24,3vfso415vj7uitnunviuzdyg3,0,54.2,15.8,2023-03-18T07:14:21.805Z,2023-03-18T07:19:31Z,4104100649,233,539,4104090889,285,,4104090887,56,Right,,,,,,,,,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521306221,540,1,2,53,25,12tyw9yomy9n5cjd5po2ajx1q,1,46.3,69.7,2023-03-18T07:14:23.228Z,2023-03-18T07:14:26Z,4104091011,213,3.7,4104091003,56,Back,4104091009,212,7.1,4104091007,141,64.2,4104091005,140,40.6,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521306233,541,1,2,53,29,12tyw9yomy9n5cjd5po2ajx1q,1,44.4,58.2,2023-03-18T07:14:26.588Z,2023-03-18T07:14:29Z,4104091077,213,4.9,4104091075,212,18.5,4104091069,56,Back,4104091071,140,47.1,4104091073,141,31.3,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
