id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId
2527226401,552,49,1,38,18,4dkougngrd8mpvfb1cr9mdb1p,1,35.4,21,2023-04-02T07:24:36.102Z,2023-04-02T07:24:36Z,,,,,,,,,,,,,,,,,,,,,,,,,a54k20jw9qbbz7f9dgmiufc2x,Lee Dong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226407,553,50,1,38,19,4dkougngrd8mpvfb1cr9mdb1p,1,36.6,12.6,2023-04-02T07:24:37.125Z,2023-04-02T07:24:40Z,4156288801,56,Back,4156288803,286,,4156288875,233,262,,,,,,,,,,,,,,,,a54k20jw9qbbz7f9dgmiufc2x,Lee Dong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226417,262,7,1,38,19,19auwjswq9camwpb4u14a6tp5,1,63.4,87.4,2023-04-02T07:24:37.126Z,2023-04-06T17:54:24Z,4156288845,56,Left,4156288861,233,553,4156288847,285,,4167818313,383,,,,,,,,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226421,263,49,1,38,21,19auwjswq9camwpb4u14a6tp5,1,54.4,93.9,2023-04-02T07:24:38.588Z,2023-04-02T07:24:38Z,,,,,,,,,,,,,,,,,,,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226441,264,1,1,38,21,19auwjswq9camwpb4u14a6tp5,1,54.4,93.9,2023-04-02T07:24:38.908Z,2023-04-02T07:24:41Z,4156288969,212,15.7,4156288963,56,Back,4156288967,141,84.5,4156288971,213,3.6,4156288965,140,40.7,,,,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226461,265,1,1,38,23,19auwjswq9camwpb4u14a6tp5,1,38.9,81.4,2023-04-02T07:24:41.164Z,2023-04-02T07:24:46Z,4156289115,213,5.0,4156289111,141,65.1,4156289113,212,11.5,4156289107,56,Back,4156289109,140,41.8,,,,,,,,,,6lfh7umo99gfk2f23jbg6k3ro,Hwang Jae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226475,266,1,1,38,28,19auwjswq9camwpb4u14a6tp5,1,46.9,57.3,2023-04-02T07:24:46.188Z,2023-04-02T08:07:07Z,4156289207,140,42.2,4156289203,56,Back,4156289209,141,34.0,4156289213,213,4.4,4156289211,212,16.6,,,,,,,,,,bw0h202lprp7jzdtp6hv78ixh,Marcos Serrato,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226503,267,1,1,38,31,19auwjswq9camwpb4u14a6tp5,1,43.2,30.1,2023-04-02T07:24:48.557Z,2023-04-02T07:24:52Z,4156289381,212,22.5,4156289375,56,Right,4156289383,213,5.4,4156289379,141,5.6,4156289377,140,57.6,,,,,,,,,,d585rl5n1lyby0pzclz7ywokq,Lee Jin-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226505,268,1,1,38,35,19auwjswq9camwpb4u14a6tp5,0,56.9,6.5,2023-04-02T07:24:52.508Z,2023-04-02T07:24:53Z,4156289401,140,56.2,4156289407,213,1.7,4156289403,141,14.6,4156289399,56,Right,4156289405,212,5.6,,,,,,,,,,au0u20e5h1p6yn4gsgcimjcnp,Lee Keun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226515,554,49,1,38,38,4dkougngrd8mpvfb1cr9mdb1p,1,52.1,83.8,2023-04-02T07:24:55.574Z,2023-04-02T07:24:55Z,,,,,,,,,,,,,,,,,,,,,,,,,bzvu0o7w64pw53vtkl4687l04,Park Seung-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226527,555,1,1,38,38,4dkougngrd8mpvfb1cr9mdb1p,1,55.8,85.4,2023-04-02T07:24:55.909Z,2023-04-02T07:24:57Z,4156289559,140,71.9,4156289557,56,Left,4156289565,213,0.1,4156289561,141,87.1,4156289563,212,16.9,,,,,,,,,,bzvu0o7w64pw53vtkl4687l04,Park Seung-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226529,556,3,1,38,40,4dkougngrd8mpvfb1cr9mdb1p,0,71.9,87.1,2023-04-02T07:24:57.749Z,2023-04-06T17:54:46Z,4167818877,465,,4156358921,286,,4156289571,56,Left,4156358997,211,,,,,,,,,,,,,,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226537,269,49,1,38,41,19auwjswq9camwpb4u14a6tp5,1,22.4,16.8,2023-04-02T07:24:59.004Z,2023-04-02T07:24:59Z,,,,,,,,,,,,,,,,,,,,,,,,,bw0h202lprp7jzdtp6hv78ixh,Marcos Serrato,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226541,270,1,1,38,42,19auwjswq9camwpb4u14a6tp5,1,22.4,16.8,2023-04-02T07:24:59.340Z,2023-04-02T07:25:01Z,4156289623,213,2.1,4156289611,56,Back,4156289613,140,11.6,4156289621,212,21.5,4156289617,141,43.6,,,,,,,,,,bw0h202lprp7jzdtp6hv78ixh,Marcos Serrato,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226559,271,1,1,38,44,19auwjswq9camwpb4u14a6tp5,1,11.6,43.6,2023-04-02T07:25:01.644Z,2023-04-02T07:25:04Z,4156289695,141,28.5,4156289691,56,Back,4156289699,213,5.4,4156289693,140,19.7,4156289697,212,13.3,,,,,,,,,,50pxsuw6rozz51fqz6phq4r8p,Hong Jeong-Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226567,272,1,1,38,47,19auwjswq9camwpb4u14a6tp5,1,21.2,27.6,2023-04-02T07:25:04.749Z,2023-04-02T07:25:07Z,4156289753,213,5.0,4156289747,140,25.7,4156289751,212,15.4,4156289749,141,6.1,4156289745,56,Back,4156289767,189,,,,,,,,524eip47zifw3ed8h7ojnugkq,Kim Kang-San,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226575,273,1,1,38,50,19auwjswq9camwpb4u14a6tp5,0,26.1,5.8,2023-04-02T07:25:07.548Z,2023-04-02T07:25:08Z,4156289803,236,,4156289809,286,,4156289805,233,557,4156289791,212,1.9,4156289787,140,27.7,4156289793,213,0.5,4156289789,141,7.0,4156289785,56,Back,au0u20e5h1p6yn4gsgcimjcnp,Lee Keun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226577,557,74,1,38,50,4dkougngrd8mpvfb1cr9mdb1p,1,74.5,95.4,2023-04-02T07:25:07.549Z,2023-04-02T08:11:40Z,4156289797,285,,4156289815,233,273,4156289795,56,Left,,,,,,,,,,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226585,274,61,1,38,52,19auwjswq9camwpb4u14a6tp5,0,18.5,7.3,2023-04-02T07:25:09.564Z,2023-04-02T08:08:39Z,4156289843,56,Back,,,,,,,,,,,,,,,,,,,,,,524eip47zifw3ed8h7ojnugkq,Kim Kang-San,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226587,275,5,1,38,52,19auwjswq9camwpb4u14a6tp5,0,23.8,-1.5,2023-04-02T07:25:10.060Z,2023-04-02T07:25:11Z,4156289845,56,Back,4156289865,233,558,4156289847,347,,,,,,,,,,,,,,,,,524eip47zifw3ed8h7ojnugkq,Kim Kang-San,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226589,558,5,1,38,52,4dkougngrd8mpvfb1cr9mdb1p,1,76.2,101.5,2023-04-02T07:25:10.060Z,2023-04-02T08:11:32Z,4156289855,347,,4156289861,233,275,4156289853,56,Left,,,,,,,,,,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226621,559,1,1,38,59,4dkougngrd8mpvfb1cr9mdb1p,1,78.3,100,2023-04-02T07:25:16.917Z,2023-04-06T17:55:09Z,4156290061,56,Left,4167819349,189,,4156290067,212,14.6,4156290063,140,65.3,4156290069,213,3.5,4156290059,107,,4156290065,141,94.1,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226629,560,1,1,39,1,4dkougngrd8mpvfb1cr9mdb1p,1,64.3,93.3,2023-04-02T07:25:18.389Z,2023-04-02T08:08:51Z,4156290115,141,68.7,4156290111,56,Center,4156290117,212,20.4,4156290121,213,4.1,4156290113,140,53.1,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226639,561,1,1,39,3,4dkougngrd8mpvfb1cr9mdb1p,1,51.8,67,2023-04-02T07:25:20.517Z,2023-04-02T07:25:23Z,4156290195,141,47.9,4156290193,140,51.0,4156290197,212,13.0,4156290199,213,4.6,4156290191,56,Center,,,,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226649,562,1,1,39,6,4dkougngrd8mpvfb1cr9mdb1p,1,53.8,43.1,2023-04-02T07:25:23.253Z,2023-04-02T07:25:26Z,4156290277,213,1.7,4156290273,141,59.0,4156290271,140,52.7,4156290275,212,10.9,4156290269,56,Center,,,,,,,,,,at9ebendkmv06dnp6b140fw89,Kim Yeon-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226655,563,1,1,39,8,4dkougngrd8mpvfb1cr9mdb1p,1,55.2,64,2023-04-02T07:25:26.117Z,2023-04-02T07:25:27Z,4156290299,56,Left,4156290305,212,21.2,4156290307,213,1.2,4156290303,141,92.7,4156290301,140,63.1,,,,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226659,564,1,1,39,10,4dkougngrd8mpvfb1cr9mdb1p,1,63.7,93.2,2023-04-02T07:25:27.701Z,2023-04-02T07:25:29Z,4156290341,212,19.4,4156290343,213,6.0,4156290335,56,Left,4156290337,140,81.6,4156290339,141,86.2,,,,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226661,565,1,1,39,12,4dkougngrd8mpvfb1cr9mdb1p,0,81.6,86.2,2023-04-02T07:25:29.350Z,2023-04-02T07:25:30Z,4156290355,213,3.5,4156290353,212,10.7,4156290349,140,72.2,4156290351,141,80.3,4156290347,56,Left,,,,,,,,,,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226665,276,49,1,39,13,19auwjswq9camwpb4u14a6tp5,1,25,12.8,2023-04-02T07:25:31.053Z,2023-04-02T07:25:31Z,,,,,,,,,,,,,,,,,,,,,,,,,au0u20e5h1p6yn4gsgcimjcnp,Lee Keun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226673,277,1,1,39,14,19auwjswq9camwpb4u14a6tp5,1,25,12.8,2023-04-02T07:25:31.388Z,2023-04-02T07:25:33Z,4156290405,212,14.7,4156290399,56,Back,4156290407,213,3.1,4156290403,141,14.4,4156290401,140,11.0,,,,,,,,,,au0u20e5h1p6yn4gsgcimjcnp,Lee Keun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226677,278,1,1,39,15,19auwjswq9camwpb4u14a6tp5,0,10.5,14.7,2023-04-02T07:25:33.005Z,2023-04-02T07:25:34Z,4156290443,213,0.7,4156290435,56,Back,4156290441,212,26.6,4156290439,141,38.6,4156290437,140,30.5,4156290433,155,,,,,,,,524eip47zifw3ed8h7ojnugkq,Kim Kang-San,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226681,566,49,1,39,17,4dkougngrd8mpvfb1cr9mdb1p,1,66.2,59,2023-04-02T07:25:35.110Z,2023-04-02T07:25:35Z,,,,,,,,,,,,,,,,,,,,,,,,,a54k20jw9qbbz7f9dgmiufc2x,Lee Dong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226687,567,1,1,39,18,4dkougngrd8mpvfb1cr9mdb1p,1,67,59.6,2023-04-02T07:25:35.381Z,2023-04-02T07:25:37Z,4156290485,141,66.7,4156290483,140,68.9,4156290487,212,5.2,4156290489,213,1.2,4156290481,56,Center,,,,,,,,,,a54k20jw9qbbz7f9dgmiufc2x,Lee Dong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226693,568,1,1,39,19,4dkougngrd8mpvfb1cr9mdb1p,1,68.9,66.7,2023-04-02T07:25:37.172Z,2023-04-02T07:25:39Z,4156290525,212,23.2,4156290523,141,45.7,4156290527,213,3.8,4156290519,56,Center,4156290521,140,51.5,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226713,569,1,1,39,21,4dkougngrd8mpvfb1cr9mdb1p,1,51.5,45.7,2023-04-02T07:25:39.221Z,2023-04-02T07:25:48Z,4156290675,56,Right,4156290681,141,15.3,4156290683,212,23.8,4156290677,140,62.8,4156290685,213,5.2,,,,,,,,,,at9ebendkmv06dnp6b140fw89,Kim Yeon-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529407981,685,45,1,39,29,19auwjswq9camwpb4u14a6tp5,0,33.5,84,2023-04-02T07:25:46.467Z,2023-04-06T20:42:01Z,4167820843,285,,4168187831,233,1195,4167820841,56,Back,,,,,,,,,,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529407979,1195,3,1,39,29,4dkougngrd8mpvfb1cr9mdb1p,1,66.5,16,2023-04-02T07:25:46.467Z,2023-04-06T20:42:01Z,4168187803,233,685,4167820839,286,,4167820837,56,Right,4167820889,465,,,,,,,,,,,,,,1vbautuicco584hp4qav9sfyt,P. M'Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226719,570,1,1,39,30,4dkougngrd8mpvfb1cr9mdb1p,1,69.4,15.5,2023-04-02T07:25:48.229Z,2023-04-02T07:25:49Z,4156290719,212,9.7,4156290721,213,1.5,4156290713,56,Center,4156290717,141,29.8,4156290715,140,69.7,,,,,,,,,,1vbautuicco584hp4qav9sfyt,P. M'Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226723,571,1,1,39,32,4dkougngrd8mpvfb1cr9mdb1p,0,69.7,29.8,2023-04-02T07:25:49.477Z,2023-04-02T07:25:51Z,4156290745,213,5.2,4156290737,56,Right,4156290739,140,81.7,4156290741,141,0.0,4156290743,212,24.9,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226729,279,5,1,39,34,19auwjswq9camwpb4u14a6tp5,1,18.8,101.8,2023-04-02T07:25:51.384Z,2023-04-02T08:11:32Z,4156290773,347,,4156290771,56,Back,4156290775,233,572,,,,,,,,,,,,,,,,k5yu3cqzlq5jybo9eozy89nt,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226725,572,5,1,39,34,4dkougngrd8mpvfb1cr9mdb1p,0,81.2,-1.8,2023-04-02T07:25:51.384Z,2023-04-02T07:25:53Z,4156290749,347,,4156290747,56,Right,4156290779,233,279,,,,,,,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226791,280,1,1,39,56,19auwjswq9camwpb4u14a6tp5,1,20.6,100,2023-04-02T07:26:14.061Z,2023-04-02T07:26:15Z,4156291119,56,Back,4156291121,140,26.0,4156291117,107,,4156291123,141,98.0,4156291127,213,5.9,4156291125,212,6.1,,,,,,,k5yu3cqzlq5jybo9eozy89nt,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226793,281,50,1,39,58,19auwjswq9camwpb4u14a6tp5,1,26.5,95.9,2023-04-02T07:26:15.628Z,2023-04-02T07:26:20Z,4156291137,285,,4156291211,233,573,4156291135,56,Back,,,,,,,,,,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226805,573,7,1,39,58,4dkougngrd8mpvfb1cr9mdb1p,1,73.5,4.1,2023-04-02T07:26:15.629Z,2023-04-06T17:56:29Z,4156291195,56,Right,4156291197,286,,4167821501,384,,4156291207,233,281,,,,,,,,,,,,,bvb790jufzko9iif477l7gd0p,Jung Dong-Yoon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226807,282,50,1,40,0,19auwjswq9camwpb4u14a6tp5,1,23,95.7,2023-04-02T07:26:17.492Z,2023-04-02T08:10:28Z,4156291279,233,574,4156291201,56,Back,4156291203,285,,,,,,,,,,,,,,,,,k5yu3cqzlq5jybo9eozy89nt,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226809,574,7,1,40,0,4dkougngrd8mpvfb1cr9mdb1p,1,77,4.3,2023-04-02T07:26:17.493Z,2023-04-06T17:56:44Z,4167821713,385,,4156291231,286,,4156291227,167,,4156291229,56,Right,4156291265,233,282,,,,,,,,,,1vbautuicco584hp4qav9sfyt,P. M'Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226823,283,5,1,40,0,19auwjswq9camwpb4u14a6tp5,1,25.5,101.8,2023-04-02T07:26:17.716Z,2023-04-06T17:56:52Z,4167821871,361,,4156291275,347,,4156291281,233,575,4156291273,56,Back,,,,,,,,,,,,,k5yu3cqzlq5jybo9eozy89nt,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226817,575,5,1,40,0,4dkougngrd8mpvfb1cr9mdb1p,0,74.5,-1.8,2023-04-02T07:26:17.716Z,2023-04-06T17:56:53Z,4156291247,347,,4167821903,361,,4156291287,233,283,4156291245,56,Right,,,,,,,,,,,,,1vbautuicco584hp4qav9sfyt,P. M'Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226847,284,1,1,40,7,19auwjswq9camwpb4u14a6tp5,1,25.3,100,2023-04-02T07:26:24.844Z,2023-04-02T07:26:26Z,4156291381,56,Back,4156291389,213,4.9,4156291383,140,26.0,4156291387,212,5.1,4156291379,107,,4156291385,141,94.5,,,,,,,k5yu3cqzlq5jybo9eozy89nt,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226851,285,1,1,40,9,19auwjswq9camwpb4u14a6tp5,0,26.3,93.6,2023-04-02T07:26:26.333Z,2023-04-02T08:11:09Z,4156291425,56,Back,4156291433,213,6.1,4156291431,212,18.2,4156291429,141,87.8,4156291435,1,,4156291423,157,,4156291427,140,43.2,,,,bw0h202lprp7jzdtp6hv78ixh,Marcos Serrato,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226861,576,44,1,40,12,4dkougngrd8mpvfb1cr9mdb1p,1,54,15.2,2023-04-02T07:26:29.796Z,2023-04-02T08:11:41Z,4156291635,233,286,4156291481,286,,4156291479,56,Right,,,,,,,,,,,,,,,,at9ebendkmv06dnp6b140fw89,Kim Yeon-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226855,286,44,1,40,12,19auwjswq9camwpb4u14a6tp5,0,46,84.8,2023-04-02T07:26:29.797Z,2023-04-02T08:11:09Z,4156291465,56,Back,4156291631,233,576,4156291467,285,,,,,,,,,,,,,,,,,au0u20e5h1p6yn4gsgcimjcnp,Lee Keun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226857,287,43,1,40,13,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-04-02T07:26:30.540Z,2023-04-02T08:11:12Z,4156364595,144,61,4156291469,56,Back,,,,,,,,,,,,,,,,,,,au0u20e5h1p6yn4gsgcimjcnp,Lee Keun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226863,577,1,1,40,13,4dkougngrd8mpvfb1cr9mdb1p,1,49.1,17.6,2023-04-02T07:26:30.701Z,2023-04-02T08:11:35Z,4156291483,3,,4156291487,140,53.8,4156291493,213,5.2,4156291489,141,4.2,4156291491,212,10.4,4156291485,56,Right,,,,,,,at9ebendkmv06dnp6b140fw89,Kim Yeon-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527240289,668,49,1,40,15,4dkougngrd8mpvfb1cr9mdb1p,1,59.2,3.5,2023-04-02T07:26:32.234Z,2023-04-02T08:11:42Z,,,,,,,,,,,,,,,,,,,,,,,,,bvb790jufzko9iif477l7gd0p,Jung Dong-Yoon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226871,578,1,1,40,16,4dkougngrd8mpvfb1cr9mdb1p,0,57.9,5.5,2023-04-02T07:26:33.894Z,2023-04-02T08:11:54Z,4156291515,157,,4156291525,213,1.3,4156291521,141,45.7,4156291517,56,Center,4156291519,140,65.5,4156291527,1,,4156291523,212,28.5,,,,bvb790jufzko9iif477l7gd0p,Jung Dong-Yoon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226875,288,1,1,40,17,19auwjswq9camwpb4u14a6tp5,1,32.9,51.2,2023-04-02T07:26:34.668Z,2023-04-02T07:26:36Z,4156291539,56,Center,4156291537,3,,4156291545,212,26.5,4156291541,140,56.5,4156291543,141,64.9,4156291547,213,0.4,,,,,,,524eip47zifw3ed8h7ojnugkq,Kim Kang-San,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226877,289,44,1,40,18,19auwjswq9camwpb4u14a6tp5,1,55.7,65.6,2023-04-02T07:26:35.812Z,2023-04-02T07:26:38Z,4156291559,286,,4156291557,56,Center,4156291587,233,579,,,,,,,,,,,,,,,,au0u20e5h1p6yn4gsgcimjcnp,Lee Keun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226881,579,44,1,40,18,4dkougngrd8mpvfb1cr9mdb1p,0,44.3,34.4,2023-04-02T07:26:35.813Z,2023-04-02T08:12:09Z,4156291591,233,289,4156291581,56,Back,4156291583,285,,,,,,,,,,,,,,,,,at9ebendkmv06dnp6b140fw89,Kim Yeon-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226883,290,1,1,40,19,19auwjswq9camwpb4u14a6tp5,1,56.5,64.9,2023-04-02T07:26:36.348Z,2023-04-02T07:26:39Z,4156291611,212,6.0,4156291613,213,5.5,4156291607,140,60.6,4156291603,3,,4156291609,141,58.7,4156291605,56,Center,,,,,,,au0u20e5h1p6yn4gsgcimjcnp,Lee Keun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527240459,337,49,1,40,20,19auwjswq9camwpb4u14a6tp5,1,65.7,54.6,2023-04-02T07:26:37.234Z,2023-04-02T08:12:22Z,,,,,,,,,,,,,,,,,,,,,,,,,2zgac47mjf4fife5es00y4h9m,Go Jae-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226903,291,1,1,40,22,19auwjswq9camwpb4u14a6tp5,1,63.1,68.1,2023-04-02T07:26:39.244Z,2023-04-02T07:26:46Z,4156291741,140,71.2,4156291743,141,87.1,4156291747,213,1.0,4156291745,212,15.5,4156291739,56,Left,,,,,,,,,,2zgac47mjf4fife5es00y4h9m,Go Jae-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226907,292,1,1,40,28,19auwjswq9camwpb4u14a6tp5,0,85.3,93.2,2023-04-02T07:26:45.965Z,2023-04-06T17:57:44Z,4156291765,140,88.2,4156291771,213,4.9,4156291763,56,Center,4156291767,141,67.5,4156291769,212,17.7,4156291759,2,,4167822907,223,,4167822909,20,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226909,580,49,1,40,30,4dkougngrd8mpvfb1cr9mdb1p,1,11.8,37.1,2023-04-02T07:26:47.317Z,2023-04-02T07:26:47Z,,,,,,,,,,,,,,,,,,,,,,,,,at9ebendkmv06dnp6b140fw89,Kim Yeon-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226913,581,1,1,40,31,4dkougngrd8mpvfb1cr9mdb1p,1,14.2,30,2023-04-02T07:26:48.757Z,2023-04-02T07:26:49Z,4156291815,213,5.1,4156291813,212,5.7,4156291811,141,22.2,4156291807,56,Back,4156291809,140,16.3,,,,,,,,,,at9ebendkmv06dnp6b140fw89,Kim Yeon-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226915,582,1,1,40,32,4dkougngrd8mpvfb1cr9mdb1p,1,16.3,22.2,2023-04-02T07:26:49.829Z,2023-04-02T07:26:51Z,4156291825,141,26.1,4156291829,213,2.8,4156291823,140,8.7,4156291827,212,8.4,4156291821,56,Back,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226921,583,1,1,40,33,4dkougngrd8mpvfb1cr9mdb1p,1,8.7,26.1,2023-04-02T07:26:51.205Z,2023-04-02T07:26:54Z,4156291861,213,5.2,4156291855,140,16.3,4156291859,212,17.7,4156291857,141,2.8,4156291853,56,Back,,,,,,,,,,at9ebendkmv06dnp6b140fw89,Kim Yeon-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226927,584,1,1,40,36,4dkougngrd8mpvfb1cr9mdb1p,1,19.3,2,2023-04-02T07:26:53.990Z,2023-04-02T07:26:56Z,4156291923,56,Back,4156291927,141,11.4,4156291929,212,23.6,4156291921,155,,4156291925,140,40.9,4156291931,213,0.3,,,,,,,bvb790jufzko9iif477l7gd0p,Jung Dong-Yoon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226933,585,1,1,40,39,4dkougngrd8mpvfb1cr9mdb1p,1,40.8,12.6,2023-04-02T07:26:56.390Z,2023-04-02T07:26:58Z,4156291955,212,6.2,4156291949,56,Back,4156291951,140,38.7,4156291953,141,21.2,4156291957,213,1.9,,,,,,,,,,1vbautuicco584hp4qav9sfyt,P. M'Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226953,586,1,1,40,41,4dkougngrd8mpvfb1cr9mdb1p,1,38.7,21.2,2023-04-02T07:26:58.421Z,2023-04-02T07:27:06Z,4156292085,141,6.2,4156292087,212,10.3,4156292083,140,37.7,4156292089,213,4.6,4156292081,56,Back,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527226957,587,61,1,40,49,4dkougngrd8mpvfb1cr9mdb1p,0,39.3,1.9,2023-04-02T07:27:06.310Z,2023-04-02T08:13:08Z,4156292105,56,Back,,,,,,,,,,,,,,,,,,,,,,1vbautuicco584hp4qav9sfyt,P. M'Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,
