id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/13/value,assist,qualifier/14/value
2519697019,129,1,1,13,15,4dhojk80ifrs6ax05725bala2,1,22.5,83.8,2023-03-13T09:11:09.731Z,2023-03-13T09:11:10Z,4095547453,56,Back,4095547457,141,73.2,4095547461,213,4.9,4095547459,212,7.4,4095547455,140,23.9,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697037,130,1,1,13,16,4dhojk80ifrs6ax05725bala2,1,23.9,73.2,2023-03-13T09:11:10.739Z,2023-03-13T09:11:12Z,4095547527,213,2.6,4095547525,212,13.8,4095547521,140,12.5,4095547523,141,83.2,4095547519,56,Back,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697049,131,1,1,13,18,4dhojk80ifrs6ax05725bala2,1,13,83.5,2023-03-13T09:11:12.785Z,2023-03-13T09:11:15Z,4095547593,141,56.1,4095547591,140,7.5,4095547597,213,4.4,4095547595,212,19.5,4095547589,56,Back,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697065,132,1,1,13,20,4dhojk80ifrs6ax05725bala2,1,10.1,53.9,2023-03-13T09:11:14.995Z,2023-03-13T09:54:48Z,4095547645,140,56.0,4095547649,212,54.4,4095547651,213,5.8,4095547653,1,,4095547647,141,16.8,4095547643,56,Right,4095622619,157,,,,,lfar3t1safoyi3yfz5yph149,Choi Chul-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697079,133,44,1,13,22,4dhojk80ifrs6ax05725bala2,1,54.5,15,2023-03-13T09:11:16.511Z,2023-03-13T09:11:19Z,4095547713,56,Right,4095547717,233,119,4095547715,286,,,,,,,,,,,,,,,,,7djxob0tt6bmyi7hlvc7r81k9,Na Sang-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697061,119,44,1,13,22,86pmsqvfhj3t45uo4osr9hks9,0,45.5,85,2023-03-13T09:11:16.512Z,2023-03-13T09:11:19Z,4095547723,233,133,4095547635,285,,4095547633,56,Back,,,,,,,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697083,134,61,1,13,22,4dhojk80ifrs6ax05725bala2,1,53.8,15.5,2023-03-13T09:11:16.579Z,2023-03-13T11:50:24Z,4095547737,56,Right,,,,,,,,,,,,,,,,,,,,,,7djxob0tt6bmyi7hlvc7r81k9,Na Sang-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697111,120,45,1,13,26,86pmsqvfhj3t45uo4osr9hks9,0,40.6,93.5,2023-03-13T09:11:20.227Z,2023-03-13T11:50:06Z,4095547863,285,,4095547861,56,Back,4095623107,233,135,,,,,,,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697085,135,3,1,13,26,4dhojk80ifrs6ax05725bala2,1,59.4,6.5,2023-03-13T09:11:20.227Z,2023-03-13T09:55:19Z,4095623103,233,120,4095547753,286,,4095547751,56,Right,,,,,,,,,,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697117,136,1,1,13,28,4dhojk80ifrs6ax05725bala2,1,58.9,8.8,2023-03-13T09:11:22.514Z,2023-03-13T09:55:27Z,4095547893,141,15.6,4095547891,140,58.9,4095547889,56,Right,4095547895,212,4.6,4095547897,213,1.6,,,,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697127,137,61,1,13,29,4dhojk80ifrs6ax05725bala2,0,59.1,17.4,2023-03-13T09:11:24.162Z,2023-03-13T09:11:24Z,4095547925,56,Right,,,,,,,,,,,,,,,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697135,121,43,1,13,30,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-03-13T09:11:24.415Z,2023-03-13T09:55:34Z,4095547963,212,12.4,4095547957,56,Back,4095547961,141,69.4,4095623511,144,1,4095547965,213,4.8,4095547959,140,41.8,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697137,122,49,1,13,31,86pmsqvfhj3t45uo4osr9hks9,1,41.8,69.4,2023-03-13T09:11:25.887Z,2023-03-13T09:11:26Z,,,,,,,,,,,,,,,,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697149,123,1,1,13,32,86pmsqvfhj3t45uo4osr9hks9,1,40.6,66.7,2023-03-13T09:11:26.447Z,2023-03-13T09:11:27Z,4095548015,212,17.6,4095548017,213,5.3,4095548009,56,Back,4095548011,140,49.3,4095548013,141,44.5,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697179,124,1,1,13,33,86pmsqvfhj3t45uo4osr9hks9,1,49.3,44.5,2023-03-13T09:11:27.375Z,2023-03-13T09:11:32Z,4095548145,213,3.8,4095548137,140,36.3,4095548139,141,29.2,4095548135,56,Back,4095548143,212,17.2,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697209,125,1,1,13,38,86pmsqvfhj3t45uo4osr9hks9,1,40.8,27.9,2023-03-13T09:11:32.224Z,2023-03-13T09:11:37Z,4095548263,141,44.3,4095548261,140,47.3,4095548259,56,Back,4095548265,212,13.1,4095548267,213,1.0,,,,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697237,126,1,1,13,42,86pmsqvfhj3t45uo4osr9hks9,1,47.3,44.3,2023-03-13T09:11:37.183Z,2023-03-13T09:11:40Z,4095548365,56,Back,4095548373,213,3.0,4095548367,140,34.1,4095548371,212,14.1,4095548369,141,48.2,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697255,127,1,1,13,43,86pmsqvfhj3t45uo4osr9hks9,1,38.2,47.4,2023-03-13T09:11:37.590Z,2023-03-13T09:56:34Z,4095548451,140,45.4,4095548453,141,47.6,4095548449,56,Back,4095548455,212,7.6,4095548457,213,0.0,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519711621,460,1,1,13,44,86pmsqvfhj3t45uo4osr9hks9,1,45.9,48.9,2023-03-13T09:11:38.184Z,2023-03-13T09:57:20Z,4095625319,212,11.2,4095625317,141,49.3,4095625321,213,3.1,4095625315,140,35.2,4095625313,56,Back,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519711639,461,1,1,13,45,86pmsqvfhj3t45uo4osr9hks9,1,36,48.9,2023-03-13T09:11:39.184Z,2023-03-13T09:57:19Z,4095625399,212,10.6,4095625395,140,36.5,4095625401,213,1.5,4095625397,141,64.5,4095625393,56,Back,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697317,128,1,1,13,48,86pmsqvfhj3t45uo4osr9hks9,1,33.3,76.1,2023-03-13T09:11:42.207Z,2023-03-13T09:11:47Z,4095548717,155,,4095548721,56,Right,4095548729,213,5.4,4095548731,1,,4095548725,141,1.3,4095548719,196,,4095548723,140,72.0,4095548727,212,65.1,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697337,129,1,1,13,53,86pmsqvfhj3t45uo4osr9hks9,1,75.2,10.6,2023-03-13T09:11:47.567Z,2023-03-13T09:11:49Z,4095548809,140,65.5,4095548807,56,Center,4095548811,141,34.5,4095548813,212,19.2,4095548815,213,2.1,,,,,,,,,,2t5jagwu3ghwwkz2r63tkfis5,Kim Tae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697347,130,1,1,13,55,86pmsqvfhj3t45uo4osr9hks9,1,65.4,34.6,2023-03-13T09:11:49.823Z,2023-03-13T09:11:51Z,4095548839,56,Right,4095548845,212,12.6,4095548847,213,4.9,4095548841,140,67.8,4095548843,141,16.4,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697357,131,1,1,13,57,86pmsqvfhj3t45uo4osr9hks9,1,67.4,14.9,2023-03-13T09:11:51.359Z,2023-03-13T09:11:53Z,4095548887,141,17.1,4095548883,56,Right,4095548889,212,12.6,4095548885,140,79.3,4095548891,213,0.1,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697377,132,1,1,13,59,86pmsqvfhj3t45uo4osr9hks9,1,79.3,17.1,2023-03-13T09:11:53.295Z,2023-03-13T09:11:56Z,4095548973,212,15.4,4095548971,141,4.0,4095548967,56,Right,4095548969,140,67.3,4095548975,213,3.8,,,,,,,,,,9fg0am5mvsr9u9wu2m4nf9ii1,Um Won-Sang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697393,133,1,1,14,1,86pmsqvfhj3t45uo4osr9hks9,1,65.6,9.8,2023-03-13T09:11:56.031Z,2023-03-13T09:11:59Z,4095549057,141,18.6,4095549053,56,Back,4095549059,212,20.2,4095549055,140,47.2,4095549061,213,2.8,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697431,134,1,1,14,5,86pmsqvfhj3t45uo4osr9hks9,1,46.9,27.1,2023-03-13T09:11:59.726Z,2023-03-13T09:12:04Z,4095549293,213,1.6,4095549287,140,46.3,4095549291,212,19.3,4095549285,56,Back,4095549289,141,55.4,,,,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697467,135,1,1,14,10,86pmsqvfhj3t45uo4osr9hks9,1,46.6,67.3,2023-03-13T09:12:04.223Z,2023-03-13T09:12:08Z,4095549445,56,Back,4095549453,213,4.6,4095549449,141,35.2,4095549451,212,21.9,4095549447,140,44.9,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697479,136,1,1,14,13,86pmsqvfhj3t45uo4osr9hks9,1,45.9,33.6,2023-03-13T09:12:07.903Z,2023-03-13T09:12:09Z,4095549509,140,56.8,4095549507,56,Right,4095549511,141,20.0,4095549513,212,14.7,4095549515,213,5.6,,,,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697489,137,1,1,14,15,86pmsqvfhj3t45uo4osr9hks9,1,56.9,20.7,2023-03-13T09:12:09.407Z,2023-03-13T09:12:10Z,4095549543,212,12.7,4095549541,141,31.8,4095549539,140,66.6,4095549545,213,0.6,4095549537,56,Center,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697511,138,1,1,14,16,86pmsqvfhj3t45uo4osr9hks9,1,66.6,31.8,2023-03-13T09:12:10.367Z,2023-03-13T09:12:14Z,4095549673,56,Center,4095549677,141,23.9,4095549681,213,3.5,4095549675,140,54.1,4095549679,212,14.2,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697535,139,1,1,14,19,86pmsqvfhj3t45uo4osr9hks9,1,55,23.1,2023-03-13T09:12:14.143Z,2023-03-13T09:12:16Z,4095549759,56,Center,4095549765,212,17.3,4095549767,213,0.1,4095549761,140,71.4,4095549763,141,25.3,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697555,140,1,1,14,22,86pmsqvfhj3t45uo4osr9hks9,1,73.2,24.3,2023-03-13T09:12:16.303Z,2023-03-13T09:12:18Z,4095549863,56,Right,4095549871,213,4.2,4095549867,141,5.6,4095549865,140,66.2,4095549869,212,14.7,,,,,,,,,,9fg0am5mvsr9u9wu2m4nf9ii1,Um Won-Sang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697573,141,1,1,14,24,86pmsqvfhj3t45uo4osr9hks9,1,66.8,4.9,2023-03-13T09:12:18.608Z,2023-03-13T09:12:21Z,4095549943,213,2.7,4095549935,56,Right,4095549939,141,13.1,4095549941,212,13.0,4095549937,140,55.6,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697607,142,1,1,14,27,86pmsqvfhj3t45uo4osr9hks9,1,56.2,14.9,2023-03-13T09:12:21.295Z,2023-03-13T09:12:25Z,4095550063,212,15.8,4095550061,141,34.3,4095550059,140,47.9,4095550057,56,Back,4095550065,213,2.2,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697615,143,1,1,14,31,86pmsqvfhj3t45uo4osr9hks9,1,48.3,30.6,2023-03-13T09:12:25.552Z,2023-03-13T09:12:26Z,4095550087,140,55.9,4095550093,213,5.5,4095550085,56,Right,4095550089,141,19.7,4095550091,212,10.9,,,,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697639,144,1,1,14,32,86pmsqvfhj3t45uo4osr9hks9,1,55.2,20.4,2023-03-13T09:12:26.543Z,2023-03-13T09:12:29Z,4095550173,212,12.1,4095550167,56,Back,4095550171,141,33.4,4095550169,140,47.4,4095550175,213,2.3,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697647,145,1,1,14,35,86pmsqvfhj3t45uo4osr9hks9,1,47.9,32.8,2023-03-13T09:12:29.504Z,2023-03-13T09:12:32Z,4095550213,141,17.6,4095550211,140,57.4,4095550209,56,Right,4095550217,213,5.5,4095550215,212,14.4,,,,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697673,146,1,1,14,38,86pmsqvfhj3t45uo4osr9hks9,1,56.7,18.5,2023-03-13T09:12:32.224Z,2023-03-13T09:12:34Z,4095550313,213,2.3,4095550305,56,Back,4095550311,212,14.6,4095550309,141,34.5,4095550307,140,47.4,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697687,147,1,1,14,40,86pmsqvfhj3t45uo4osr9hks9,1,46.8,34.6,2023-03-13T09:12:34.671Z,2023-03-13T09:12:37Z,4095550363,141,55.5,4095550361,140,39.6,4095550365,212,16.1,4095550359,56,Back,4095550367,213,2.1,,,,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697721,148,1,1,14,43,86pmsqvfhj3t45uo4osr9hks9,1,39.1,57.5,2023-03-13T09:12:37.424Z,2023-03-13T09:12:42Z,4095550523,140,68.5,4095550519,155,,4095550533,1,,4095550521,56,Center,4095550529,212,32.6,4095550525,141,72.7,4095550531,213,0.3,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697725,149,50,1,14,46,86pmsqvfhj3t45uo4osr9hks9,1,70.8,78.6,2023-03-13T09:12:40.466Z,2023-03-13T09:59:14Z,4095550553,56,Center,4095550593,233,138,4095550555,286,,,,,,,,,,,,,,,,,dvhbezlruic9kvdr40wgzst90,Jang Si-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697711,138,7,1,14,46,4dhojk80ifrs6ax05725bala2,0,29.2,21.4,2023-03-13T09:12:40.467Z,2023-03-13T09:12:43Z,4095550561,233,149,4095550497,285,,4095550495,56,Back,,,,,,,,,,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697753,150,1,1,14,48,86pmsqvfhj3t45uo4osr9hks9,1,70.4,81.8,2023-03-13T09:12:42.784Z,2023-03-13T09:59:17Z,4095550661,212,7.3,4095550655,56,Left,4095550665,213,2.6,4095550657,140,64.6,4095550659,141,87.8,,,,,,,,,,dvhbezlruic9kvdr40wgzst90,Jang Si-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697759,151,1,1,14,52,86pmsqvfhj3t45uo4osr9hks9,1,71.3,86.9,2023-03-13T09:12:46.223Z,2023-03-13T09:59:33Z,4095550685,140,74.0,4095550689,212,6.7,4095550691,213,1.1,4095550687,141,95.9,4095550683,56,Left,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697777,152,1,1,14,53,86pmsqvfhj3t45uo4osr9hks9,1,74,95.9,2023-03-13T09:12:47.343Z,2023-03-13T09:12:50Z,4095550789,141,86.2,4095550785,56,Left,4095550791,212,11.4,4095550787,140,65.1,4095550793,213,3.8,,,,,,,,,,dvhbezlruic9kvdr40wgzst90,Jang Si-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697783,153,1,1,14,56,86pmsqvfhj3t45uo4osr9hks9,1,65.2,86.2,2023-03-13T09:12:50.351Z,2023-03-13T09:12:51Z,4095550839,212,9.2,4095550835,140,69.8,4095550833,56,Left,4095550841,213,1.0,4095550837,141,97.7,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697787,154,61,1,14,57,86pmsqvfhj3t45uo4osr9hks9,0,69.8,97.7,2023-03-13T09:12:51.751Z,2023-03-13T09:12:55Z,4095550859,56,Left,,,,,,,,,,,,,,,,,,,,,,dvhbezlruic9kvdr40wgzst90,Jang Si-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697801,139,5,1,14,58,4dhojk80ifrs6ax05725bala2,1,25.9,-1.5,2023-03-13T09:12:52.800Z,2023-03-13T09:23:22Z,4095550901,56,Back,4095550903,347,,4095550905,233,155,,,,,,,,,,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697797,155,5,1,14,58,86pmsqvfhj3t45uo4osr9hks9,0,74.1,101.5,2023-03-13T09:12:52.800Z,2023-03-13T09:12:54Z,4095550883,56,Left,4095550911,233,139,4095550885,347,,,,,,,,,,,,,,,,,dvhbezlruic9kvdr40wgzst90,Jang Si-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697871,140,1,1,15,7,4dhojk80ifrs6ax05725bala2,0,28,0,2023-03-13T09:13:01.873Z,2023-03-13T10:00:18Z,4095551209,107,,4095551213,140,36.6,4095551211,56,Back,4095551215,141,5.8,4095551219,213,0.5,4095551217,212,10.3,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697867,156,61,1,15,12,86pmsqvfhj3t45uo4osr9hks9,1,55.3,88.6,2023-03-13T09:13:06.928Z,2023-03-13T10:00:38Z,4095551189,56,Left,,,,,,,,,,,,,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697881,141,1,1,15,13,4dhojk80ifrs6ax05725bala2,0,38.6,4.1,2023-03-13T09:13:07.987Z,2023-03-13T10:00:40Z,4095551259,141,0.0,4095551255,56,Right,4095551261,212,20.5,4095551257,140,57.8,4095551253,155,,4095551263,213,6.1,,,,,,,44zj38pfx1daxdibpl0cpttqt,S. Iljutcenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697883,142,5,1,15,14,4dhojk80ifrs6ax05725bala2,0,58.8,-1.4,2023-03-13T09:13:08.846Z,2023-03-13T09:13:11Z,4095551267,347,,4095551337,233,157,4095551265,56,Right,,,,,,,,,,,,,,,,44zj38pfx1daxdibpl0cpttqt,S. Iljutcenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697889,157,5,1,15,14,86pmsqvfhj3t45uo4osr9hks9,1,41.2,101.4,2023-03-13T09:13:08.846Z,2023-03-13T09:23:22Z,4095551287,347,,4095551311,233,142,4095551285,56,Back,,,,,,,,,,,,,,,,dvhbezlruic9kvdr40wgzst90,Jang Si-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697921,158,1,1,15,19,86pmsqvfhj3t45uo4osr9hks9,1,40.2,100,2023-03-13T09:13:13.455Z,2023-03-13T10:01:02Z,4095551453,212,27.0,4095551447,56,Back,4095551457,1,,4095551449,140,38.3,4095551451,141,61.8,4095631877,189,,4095551445,107,,4095551455,213,4.6,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697937,159,1,1,15,21,86pmsqvfhj3t45uo4osr9hks9,1,38.7,60.2,2023-03-13T09:13:15.615Z,2023-03-13T09:13:18Z,4095551517,140,26.1,4095551521,141,43.1,4095551525,213,3.9,4095551523,212,17.6,4095551511,56,Back,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519697975,160,1,1,15,24,86pmsqvfhj3t45uo4osr9hks9,1,30.2,42.2,2023-03-13T09:13:18.479Z,2023-03-13T09:13:23Z,4095551707,141,63.6,4095551703,56,Back,4095551709,212,14.6,4095551711,213,1.5,4095551705,140,31.1,,,,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519698013,161,1,1,15,30,86pmsqvfhj3t45uo4osr9hks9,1,32.8,62.6,2023-03-13T09:13:24.271Z,2023-03-13T09:13:30Z,4095551855,213,4.8,4095551847,56,Back,4095551853,212,23.0,4095551851,141,28.9,4095551849,140,34.9,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519698039,162,1,1,15,36,86pmsqvfhj3t45uo4osr9hks9,1,42.1,29.2,2023-03-13T09:13:30.208Z,2023-03-13T09:13:34Z,4095551941,140,35.4,4095551943,141,50.7,4095551947,213,2.0,4095551939,56,Back,4095551945,212,16.2,,,,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519698059,163,1,1,15,40,86pmsqvfhj3t45uo4osr9hks9,1,34.5,59.3,2023-03-13T09:13:34.511Z,2023-03-13T09:13:40Z,4095552057,56,Back,4095552065,213,1.4,4095552059,140,36.5,4095552061,141,78.1,4095552063,212,13.0,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519698081,164,1,1,15,46,86pmsqvfhj3t45uo4osr9hks9,1,36.8,68.1,2023-03-13T09:13:40.544Z,2023-03-13T09:13:44Z,4095552155,1,,4095552145,56,Back,4095552147,140,40.2,4095552153,213,4.8,4095552151,212,34.5,4095552149,141,17.7,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519698087,165,43,1,15,49,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-03-13T09:13:44.016Z,2023-03-13T10:01:43Z,4095552193,212,14.4,4095552191,141,37.1,4095633027,144,1,4095552187,56,Back,4095552195,213,2.0,4095552189,140,35.8,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519698111,166,1,1,15,51,86pmsqvfhj3t45uo4osr9hks9,1,35.8,37.1,2023-03-13T09:13:45.473Z,2023-03-13T09:13:49Z,4095552293,213,5.5,4095552287,140,55.7,4095552291,212,31.0,4095552289,141,3.4,4095552285,56,Right,,,,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519713223,464,1,1,15,52,86pmsqvfhj3t45uo4osr9hks9,1,38,33,2023-03-13T09:13:46.184Z,2023-03-13T10:02:43Z,4095634041,141,11.0,4095634043,212,22.5,4095634045,213,5.6,4095634037,56,Right,4095634039,140,54.0,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519698135,167,1,1,15,55,86pmsqvfhj3t45uo4osr9hks9,1,55.8,4.1,2023-03-13T09:13:49.456Z,2023-03-13T09:13:53Z,4095552375,212,17.3,4095552377,213,3.0,4095552373,141,8.8,4095552371,140,39.6,4095552369,56,Back,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519698149,168,1,1,15,59,86pmsqvfhj3t45uo4osr9hks9,1,39.6,8.8,2023-03-13T09:13:53.807Z,2023-03-13T10:03:20Z,4095552437,141,38.6,4095552433,56,Back,4095552441,213,1.8,4095552439,212,21.0,4095552435,140,34.5,,,,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
