id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/14/value
2542156689,325,49,1,39,48,92h5si20tnxjtg4hj8cs97bpw,1,36.6,4.3,2023-05-01T08:08:09.708Z,2023-05-01T08:08:10Z,,,,,,,,,,,,,,,,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542156691,326,1,1,39,48,92h5si20tnxjtg4hj8cs97bpw,0,36.6,4.3,2023-05-01T08:08:09.804Z,2023-05-01T08:08:10Z,4242594451,141,7.1,4242594447,56,Right,4242594453,212,15.3,4242594449,140,51.1,4242594455,213,0.1,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542156697,352,49,1,39,49,4oixf5ykhg01zfxpt7gbpn3dq,1,53.7,88.1,2023-05-01T08:08:11.504Z,2023-05-01T08:08:11Z,,,,,,,,,,,,,,,,,,,,,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542156703,353,1,1,39,50,4oixf5ykhg01zfxpt7gbpn3dq,0,53.7,88.1,2023-05-01T08:08:11.684Z,2023-05-01T08:08:14Z,4242594517,56,Center,4242594521,141,71.5,4242594519,140,81.1,4242594523,212,30.9,4242594515,155,,4242594525,213,5.9,,,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542156713,327,12,1,39,53,92h5si20tnxjtg4hj8cs97bpw,1,19.9,26.8,2023-05-01T08:08:14.828Z,2023-05-01T08:08:17Z,4242594571,141,0.0,4242594585,167,,4242594575,213,4.3,4242594567,56,Back,4242594569,140,11.5,4242594573,212,21.3,,,,,,,99yrscdrulo9rty85p06mclat,Chung Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542156715,328,5,1,39,54,92h5si20tnxjtg4hj8cs97bpw,0,13.8,-1.7,2023-05-01T08:08:16.444Z,2023-05-01T08:27:56Z,4242594579,56,Back,4242627295,233,354,4242594581,347,,,,,,,,,,,,,,,,,99yrscdrulo9rty85p06mclat,Chung Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542156749,354,5,1,39,54,4oixf5ykhg01zfxpt7gbpn3dq,1,86.2,101.7,2023-05-01T08:08:16.444Z,2023-05-01T08:59:56Z,4242594693,347,,4242627275,233,328,4242594691,56,Left,,,,,,,,,,,,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542156763,355,1,1,40,1,4oixf5ykhg01zfxpt7gbpn3dq,1,84.3,100,2023-05-01T08:08:22.968Z,2023-05-01T08:08:23Z,4242594749,141,81.8,4242594737,107,,4242594753,213,4.2,4242594741,56,Left,4242594745,140,76.5,4242594751,212,16.0,,,,,,,4pwrho63fnlcee1xvh5myrw0l,Oh Jae-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542156767,356,1,1,40,2,4oixf5ykhg01zfxpt7gbpn3dq,1,76.5,81.8,2023-05-01T08:08:23.794Z,2023-05-01T08:08:24Z,4242594769,213,4.0,4242594767,212,7.7,4242594761,56,Center,4242594765,141,72.9,4242594763,140,71.9,,,,,,,,,,bkkp2lwwkw18o6y333dx2ut3p,Leandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542156777,357,1,1,40,2,4oixf5ykhg01zfxpt7gbpn3dq,1,71.9,72.9,2023-05-01T08:08:24.292Z,2023-05-01T08:08:26Z,4242594807,56,Center,4242594821,213,4.6,4242594817,212,22.6,4242594811,140,70.5,4242594815,141,39.8,,,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542156795,358,1,1,40,4,4oixf5ykhg01zfxpt7gbpn3dq,1,70.5,39.8,2023-05-01T08:08:26.009Z,2023-05-01T08:08:28Z,4242594877,141,65.4,4242594879,212,26.3,4242594871,155,,4242594873,56,Center,4242594881,213,0.7,4242594875,140,89.3,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542156799,359,1,1,40,6,4oixf5ykhg01zfxpt7gbpn3dq,0,89.3,65.4,2023-05-01T08:08:28.384Z,2023-05-05T18:08:37Z,4242594903,212,10.9,4242594895,56,Center,4242594905,213,5.0,4242594897,140,91.9,4242594899,141,49.9,,,,,,,,,,bkkp2lwwkw18o6y333dx2ut3p,Leandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542156915,329,12,1,40,7,92h5si20tnxjtg4hj8cs97bpw,1,11.2,46.7,2023-05-01T08:08:28.684Z,2023-05-01T09:03:52Z,4242595501,212,22.0,4242595497,140,29.4,4242595499,141,30.7,4242595503,213,5.8,4242595495,56,Back,,,,,,,,,,acf6ssf3sj4z2fbt6krbbczbp,Kim Joo-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542156829,360,1,1,40,11,4oixf5ykhg01zfxpt7gbpn3dq,1,67.7,66.4,2023-05-01T08:08:32.900Z,2023-05-01T08:08:34Z,4242595047,213,0.8,4242595041,140,85.6,4242595045,212,28.0,4242595043,141,96.9,4242595039,56,Left,4242595037,155,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542156835,361,1,1,40,12,4oixf5ykhg01zfxpt7gbpn3dq,1,87.2,97.5,2023-05-01T08:08:33.945Z,2023-05-01T08:08:34Z,4242595071,141,87.8,4242595073,212,6.9,4242595075,213,4.4,4242595067,56,Left,4242595069,140,85.2,,,,,,,,,,4pwrho63fnlcee1xvh5myrw0l,Oh Jae-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542156839,362,1,1,40,13,4oixf5ykhg01zfxpt7gbpn3dq,1,84.1,90.5,2023-05-01T08:08:34.768Z,2023-05-01T08:08:36Z,4242595095,140,74.9,4242595093,56,Left,4242595097,141,88.3,4242595101,213,3.3,4242595099,212,9.8,,,,,,,,,,bkkp2lwwkw18o6y333dx2ut3p,Leandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542156859,363,1,1,40,14,4oixf5ykhg01zfxpt7gbpn3dq,1,74.8,88.4,2023-05-01T08:08:36.041Z,2023-05-01T08:08:40Z,4242595201,212,6.4,4242595203,213,0.8,4242595195,56,Left,4242595199,141,95.3,4242595197,140,78.9,,,,,,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542156875,364,1,1,40,19,4oixf5ykhg01zfxpt7gbpn3dq,1,79.3,80.9,2023-05-01T08:08:40.746Z,2023-05-01T08:08:44Z,4242595285,140,74.9,4242595291,213,4.3,4242595283,56,Center,4242595287,141,63.1,4242595289,212,13.0,,,,,,,,,,bkkp2lwwkw18o6y333dx2ut3p,Leandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542156893,365,1,1,40,22,4oixf5ykhg01zfxpt7gbpn3dq,1,74.9,63.1,2023-05-01T08:08:43.961Z,2023-05-01T08:08:45Z,4242595347,212,14.5,4242595349,213,2.7,4242595343,140,62.4,4242595345,141,72.3,4242595341,56,Center,,,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542156907,366,1,1,40,28,4oixf5ykhg01zfxpt7gbpn3dq,1,62.9,72.9,2023-05-01T08:08:49.609Z,2023-05-01T08:08:50Z,4242595459,212,18.2,4242595457,141,92.6,4242595455,140,74.6,4242595461,213,0.8,4242595453,56,Left,,,,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542156913,367,1,1,40,29,4oixf5ykhg01zfxpt7gbpn3dq,1,74.6,92.6,2023-05-01T08:08:50.555Z,2023-05-01T08:08:51Z,4242595491,213,6.3,4242595485,140,84.5,4242595483,56,Left,4242595489,212,10.4,4242595487,141,92.4,,,,,,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542156919,368,1,1,40,30,4oixf5ykhg01zfxpt7gbpn3dq,0,84.2,93.2,2023-05-01T08:08:51.649Z,2023-05-05T18:09:18Z,4242595521,155,,4242595519,2,,4242595525,140,94.8,4242595523,56,Center,4252214529,20,,4252214527,223,,4242595529,212,34.9,4242595527,141,44.6,4pwrho63fnlcee1xvh5myrw0l,Oh Jae-Suk,4242595531,213,4242595533,1,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
2542156917,330,52,1,40,30,92h5si20tnxjtg4hj8cs97bpw,1,2.5,52.2,2023-05-01T08:08:51.724Z,2023-05-05T18:09:23Z,4252214783,378,,,,,,,,,,,,,,,,,,,,,,,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542156999,331,1,1,40,40,92h5si20tnxjtg4hj8cs97bpw,1,10.7,50.3,2023-05-01T08:09:01.771Z,2023-05-01T09:04:13Z,4242595871,213,6.1,4242595873,1,,4242595869,212,80.0,4242595867,141,27.3,4242595863,56,Center,4242595865,140,85.4,4242595861,199,,,,,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157001,332,61,1,40,47,92h5si20tnxjtg4hj8cs97bpw,0,87.6,29.5,2023-05-01T08:09:09.019Z,2023-05-01T09:04:49Z,4242595877,56,Center,,,,,,,,,,,,,,,,,,,,,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157029,369,12,1,40,49,4oixf5ykhg01zfxpt7gbpn3dq,1,10.8,73.2,2023-05-01T08:09:11.011Z,2023-05-01T08:09:13Z,4242595977,141,89.4,4242595979,212,25.8,4242595973,56,Back,4242595981,213,0.4,4242595975,140,33.0,,,,,,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157025,333,1,1,40,51,92h5si20tnxjtg4hj8cs97bpw,1,62.3,12.3,2023-05-01T08:09:12.955Z,2023-05-01T08:09:13Z,4242595955,140,61.3,4242595961,213,1.7,4242595953,56,Center,4242595959,212,9.4,4242595957,141,26.1,,,,,,,,,,b4kziyf6t4x8psrb1nvd0dl9l,An Tae-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157033,334,1,1,40,51,92h5si20tnxjtg4hj8cs97bpw,1,61.3,26.1,2023-05-01T08:09:13.468Z,2023-05-01T08:09:14Z,4242596005,213,5.1,4242595997,56,Right,4242596003,212,15.8,4242595999,140,67.1,4242596001,141,4.7,,,,,,,,,,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157045,335,1,1,40,53,92h5si20tnxjtg4hj8cs97bpw,1,67.1,4.7,2023-05-01T08:09:14.667Z,2023-05-01T08:09:16Z,4242596037,212,10.6,4242596039,213,1.9,4242596035,141,19.5,4242596033,140,64.0,4242596031,56,Right,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157071,336,1,1,40,54,92h5si20tnxjtg4hj8cs97bpw,1,63.1,20.1,2023-05-01T08:09:15.979Z,2023-05-01T08:09:21Z,4242596139,140,67.8,4242596143,212,6.7,4242596137,56,Center,4242596145,213,0.7,4242596141,141,26.7,,,,,,,,,,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157089,370,4,1,40,59,4oixf5ykhg01zfxpt7gbpn3dq,1,29.4,77.2,2023-05-01T08:09:20.618Z,2023-05-01T08:09:25Z,4242596235,285,,4242596233,265,,4242596253,233,337,4242596229,56,Back,4242596227,13,,4242596231,152,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157073,337,4,1,40,59,92h5si20tnxjtg4hj8cs97bpw,0,70.6,22.8,2023-05-01T08:09:20.619Z,2023-05-01T08:09:31Z,4242596149,13,,4242596157,286,,4242596153,152,,4242596261,233,370,4242596155,265,,4242596151,56,Center,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157133,371,1,1,41,12,4oixf5ykhg01zfxpt7gbpn3dq,1,34.9,76.7,2023-05-01T08:09:33.898Z,2023-05-01T08:09:36Z,4242596471,212,19.4,4242596467,140,29.9,4242596469,141,49.3,4242596473,213,4.4,4242596465,56,Back,4242596463,152,,4242596461,5,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157141,372,1,1,41,14,4oixf5ykhg01zfxpt7gbpn3dq,1,30.3,43.7,2023-05-01T08:09:36.074Z,2023-05-01T08:09:39Z,4242596501,140,41.1,4242596499,56,Back,4242596503,141,16.1,4242596505,212,21.9,4242596507,213,5.3,,,,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157159,373,1,1,41,17,4oixf5ykhg01zfxpt7gbpn3dq,1,41.1,16.1,2023-05-01T08:09:39.385Z,2023-05-01T08:09:42Z,4242596585,140,45.9,4242596591,213,5.2,4242596583,56,Back,4242596587,141,3.2,4242596589,212,10.1,,,,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157173,374,1,1,41,20,4oixf5ykhg01zfxpt7gbpn3dq,1,45,4.4,2023-05-01T08:09:42.161Z,2023-05-01T08:09:45Z,4242596639,212,22.9,4242596637,141,15.6,4242596635,140,24.4,4242596641,213,2.8,4242596633,56,Back,,,,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157247,375,1,1,41,23,4oixf5ykhg01zfxpt7gbpn3dq,1,24.4,15.6,2023-05-01T08:09:44.977Z,2023-05-01T08:10:00Z,4242596853,213,2.6,4242596849,141,34.3,4242596847,140,4.7,4242596845,56,Back,4242596851,212,24.3,,,,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157259,376,1,1,41,38,4oixf5ykhg01zfxpt7gbpn3dq,0,14.8,28.3,2023-05-01T08:10:00.049Z,2023-05-01T08:10:10Z,4242596923,1,,4242596917,141,46.7,4242596921,213,0.2,4242597013,189,,4242596919,212,62.9,4242596913,56,Center,4242596915,140,73.5,4242596911,157,,4d3es8ekeal960uto4qtswf6d,Lee Chang-Geun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157267,338,4,1,41,42,92h5si20tnxjtg4hj8cs97bpw,1,27.2,59.4,2023-05-01T08:10:03.584Z,2023-05-01T08:10:34Z,4242596991,233,377,4242596971,152,,4242597373,294,,4242596969,56,Back,4242596967,13,,4242596975,285,,,,,,,,acf6ssf3sj4z2fbt6krbbczbp,Kim Joo-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157261,377,4,1,41,42,4oixf5ykhg01zfxpt7gbpn3dq,0,72.8,40.6,2023-05-01T08:10:03.585Z,2023-05-01T08:57:54Z,4242596929,56,Center,4242596927,13,,4242596931,152,,4242596935,286,,4242596999,233,338,4242669539,294,,,,,,,,6i3hjmgdhx9jv5tsk0ugc0b85,Tiago Orobó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157427,339,1,1,42,27,92h5si20tnxjtg4hj8cs97bpw,1,27.8,65.4,2023-05-01T08:10:48.667Z,2023-05-01T09:05:49Z,4242597729,157,,4242597743,1,,4242597727,5,,4242597731,152,,4242597735,140,72.8,4242597741,213,5.6,4242597733,56,Right,4242597737,141,7.6,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,4242597739,212,,,,,,,,61.5,,,,,,,,,,,,,,,,,,,,,,,,,
2542157431,340,44,1,42,30,92h5si20tnxjtg4hj8cs97bpw,1,72.8,5.1,2023-05-01T08:10:52.379Z,2023-05-01T08:10:54Z,4242597771,56,Right,4242597809,233,378,4242597773,286,,,,,,,,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157435,378,44,1,42,30,4oixf5ykhg01zfxpt7gbpn3dq,0,27.2,94.9,2023-05-01T08:10:52.380Z,2023-05-01T08:10:54Z,4242597785,56,Back,4242597787,285,,4242597831,233,340,,,,,,,,,,,,,,,,4pwrho63fnlcee1xvh5myrw0l,Oh Jae-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157437,341,1,1,42,31,92h5si20tnxjtg4hj8cs97bpw,0,72.8,6.5,2023-05-01T08:10:52.970Z,2023-05-01T08:10:53Z,4242597799,141,19.1,4242597797,140,73.0,4242597803,213,1.5,4242597801,212,8.6,4242597793,3,,4242597795,56,Right,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157449,379,1,1,42,34,4oixf5ykhg01zfxpt7gbpn3dq,0,32.5,82.7,2023-05-01T08:10:55.907Z,2023-05-01T08:10:56Z,4242597885,213,5.8,4242597883,212,18.4,4242597877,56,Back,4242597879,140,48.3,4242597887,1,,4242597881,141,71.1,4242597875,157,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157461,342,1,1,42,37,92h5si20tnxjtg4hj8cs97bpw,1,48.5,26.4,2023-05-01T08:10:58.875Z,2023-05-01T08:11:00Z,4242597947,141,46.4,4242597949,212,17.8,4242597943,56,Center,4242597951,213,0.9,4242597945,140,59.5,4242597941,3,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157463,343,1,1,42,39,92h5si20tnxjtg4hj8cs97bpw,0,62.1,67.8,2023-05-01T08:11:00.811Z,2023-05-01T09:05:53Z,4242598215,141,70.3,4242598213,140,57.7,4242598217,212,4.9,4242598219,213,2.8,4242598211,3,,4242597955,56,Center,,,,,,,bbg7ciq51x8y5sdlrrzclqbmy,Kim Seung-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157465,380,49,1,42,40,4oixf5ykhg01zfxpt7gbpn3dq,1,42.1,35.2,2023-05-01T08:11:01.602Z,2023-05-01T08:11:01Z,,,,,,,,,,,,,,,,,,,,,,,,,cyt00eh5qk5dkzfshamy992j8,Bae Jun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157473,381,1,1,42,40,4oixf5ykhg01zfxpt7gbpn3dq,1,42.1,35.2,2023-05-01T08:11:01.754Z,2023-05-01T08:11:02Z,4242597995,212,4.7,4242597989,56,Back,4242597993,141,30.6,4242597997,213,3.9,4242597991,140,38.8,,,,,,,,,,cyt00eh5qk5dkzfshamy992j8,Bae Jun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157479,382,1,1,42,41,4oixf5ykhg01zfxpt7gbpn3dq,1,37.5,25.6,2023-05-01T08:11:02.826Z,2023-05-01T08:49:09Z,4242598035,155,,4242598041,140,40.7,4242598047,213,6.0,4242598043,141,23.9,4242598039,56,Back,4242598045,212,3.6,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157481,383,1,1,42,43,4oixf5ykhg01zfxpt7gbpn3dq,0,37.2,6.2,2023-05-01T08:11:05.161Z,2023-05-01T08:57:59Z,4242598059,213,3.0,4242598057,212,1.2,4242598117,233,344,4242598121,286,,4242598055,141,6.5,4242598115,236,,4242598053,140,36.1,4242598051,56,Back,cyt00eh5qk5dkzfshamy992j8,Bae Jun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157489,344,74,1,42,43,92h5si20tnxjtg4hj8cs97bpw,1,62.7,96,2023-05-01T08:11:05.162Z,2023-05-01T08:59:59Z,4242598103,285,,4242598127,233,383,4242598101,56,Left,,,,,,,,,,,,,,,,bbg7ciq51x8y5sdlrrzclqbmy,Kim Seung-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157497,345,5,1,42,47,92h5si20tnxjtg4hj8cs97bpw,0,64,101.8,2023-05-01T08:11:08.859Z,2023-05-01T08:11:11Z,4242598131,56,Left,4242598133,347,,4242598167,233,384,,,,,,,,,,,,,,,,bbg7ciq51x8y5sdlrrzclqbmy,Kim Seung-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157501,384,5,1,42,47,4oixf5ykhg01zfxpt7gbpn3dq,1,36,-1.8,2023-05-01T08:11:08.859Z,2023-05-01T08:59:57Z,4242598149,347,,4242598147,56,Back,4242598155,233,345,,,,,,,,,,,,,,,,cyt00eh5qk5dkzfshamy992j8,Bae Jun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157573,385,1,1,43,1,4oixf5ykhg01zfxpt7gbpn3dq,0,36.2,0,2023-05-01T08:11:22.553Z,2023-05-01T08:11:42Z,4242598871,189,,4242598465,140,56.2,4242598459,107,,4242598463,56,Right,4242598471,213,0.3,4242598469,212,21.7,4242598467,141,6.7,4242598473,1,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157575,346,1,1,43,3,92h5si20tnxjtg4hj8cs97bpw,1,38.9,96.2,2023-05-01T08:11:25.203Z,2023-05-01T09:06:26Z,4242661023,141,82.2,4242661025,212,29.1,4242661017,157,,4242661021,140,65.1,4242661019,56,Left,4242661029,1,,4242661027,213,6.0,,,,99yrscdrulo9rty85p06mclat,Chung Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157591,347,1,1,43,7,92h5si20tnxjtg4hj8cs97bpw,0,57.8,82.7,2023-05-01T08:11:28.922Z,2023-05-01T08:11:29Z,4242598563,141,80.5,4242598557,3,,4242598565,212,13.1,4242598559,56,Left,4242598561,140,70.2,4242598567,213,6.2,,,,,,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157609,386,1,1,43,8,4oixf5ykhg01zfxpt7gbpn3dq,1,33.6,21.8,2023-05-01T08:11:30.219Z,2023-05-01T08:11:31Z,4242598641,56,Back,4242598643,140,19.9,4242598645,141,33.3,4242598649,213,2.6,4242598647,212,16.4,,,,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157615,387,1,1,43,9,4oixf5ykhg01zfxpt7gbpn3dq,1,19.9,33.3,2023-05-01T08:11:31.329Z,2023-05-01T08:11:33Z,4242598679,141,46.7,4242598677,140,9.8,4242598683,213,2.4,4242598675,56,Back,4242598681,212,14.0,,,,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157639,388,1,1,43,11,4oixf5ykhg01zfxpt7gbpn3dq,0,9.8,46.7,2023-05-01T08:11:33.403Z,2023-05-01T08:11:37Z,4242598773,213,5.5,4242598769,141,0.0,4242598775,1,,4242598767,140,38.6,4242598771,212,44.8,4242598763,157,,4242598765,56,Back,,,,4d3es8ekeal960uto4qtswf6d,Lee Chang-Geun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157665,348,5,1,43,15,92h5si20tnxjtg4hj8cs97bpw,1,62.3,101.8,2023-05-01T08:11:37.052Z,2023-05-01T08:11:41Z,4242598891,347,,4242598901,233,389,4242598889,56,Left,,,,,,,,,,,,,,,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157641,389,5,1,43,15,4oixf5ykhg01zfxpt7gbpn3dq,0,37.7,-1.8,2023-05-01T08:11:37.052Z,2023-05-01T08:59:57Z,4242598915,233,348,4242598777,56,Back,4242598779,347,,,,,,,,,,,,,,,,,4d3es8ekeal960uto4qtswf6d,Lee Chang-Geun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157729,349,1,1,43,27,92h5si20tnxjtg4hj8cs97bpw,1,68.8,100,2023-05-01T08:11:49.050Z,2023-05-01T09:06:40Z,4242599155,189,,4242599141,140,59.6,4242599145,212,10.6,4242599143,141,95.4,4242599147,213,3.6,4242599139,56,Left,4242599137,107,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542157743,350,1,1,43,31,92h5si20tnxjtg4hj8cs97bpw,0,59.6,95.4,2023-05-01T08:11:53.050Z,2023-05-01T09:06:41Z,4242599231,213,0.1,4242599229,212,11.6,4242599227,141,97.7,4242599237,189,,4242599223,56,Left,4242599225,140,70.5,,,,,,,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
