id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,keyPass,qualifier/15/value
2539492041,200,13,1,25,56,25yplfulilqz11lp1qbii7sf3,1,94.9,51.8,2023-04-26T14:50:34.194Z,2023-04-26T15:36:12Z,4221490517,16,,4221490857,231,51.1,4221490841,74,,4221490855,230,99.4,4221490739,328,,4221490735,15,,4221490519,56,Center,4221490843,29,,634xb3u0uv1nk1t7x5f9ktq09,Rodrigo Bassani,4221490853,103,4221490845,154,,77.8,4221490851,102,4221490733,25,,4221490847,55,198,,,,,,,,,,,,52.6,,
2539492045,201,5,1,25,59,25yplfulilqz11lp1qbii7sf3,0,101.3,47.6,2023-04-26T14:50:37.395Z,2023-04-26T14:51:19Z,4221492219,233,314,4221490533,346,,4221490531,56,Center,,,,,,,,,,,,,,,,634xb3u0uv1nk1t7x5f9ktq09,Rodrigo Bassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492229,314,5,1,25,59,dw7c1rdfrjt0ldijrpj6rzsqa,1,-1.3,52.4,2023-04-26T14:50:37.395Z,2023-04-26T14:51:18Z,4221492191,233,201,4221491497,346,,4221491495,56,Back,,,,,,,,,,,,,,,,6zk7quf12qk6pvyiv68zt1kb8,Cho Jae-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492257,315,1,1,26,27,dw7c1rdfrjt0ldijrpj6rzsqa,1,4.4,52.5,2023-04-26T14:51:04.614Z,2023-04-26T14:51:06Z,4221491661,56,Back,4221491659,124,,4221491675,237,,4221491667,212,14.4,4221491671,213,1.3,4221491663,140,8.7,4221491665,141,72.6,,,,7wca6eqs9p0yfnopg1vuf9mg9,Hwang In-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492297,316,1,1,26,28,dw7c1rdfrjt0ldijrpj6rzsqa,0,7.2,82.4,2023-04-26T14:51:06.374Z,2023-04-26T15:17:10Z,4221491861,140,63.1,4221491869,1,,4221491859,56,Center,4221491863,141,73.6,4221491867,213,6.2,4221491857,155,,4221491865,212,59.0,,,,5yrl9rtx98ww9b5fi60clbxsl,A. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492337,317,4,1,26,35,dw7c1rdfrjt0ldijrpj6rzsqa,1,49.4,83.9,2023-04-26T14:51:12.601Z,2023-04-26T14:52:24Z,4221492049,294,,4221492055,286,,4221492057,233,202,4221492053,152,,4221492047,13,,4221492051,56,Back,,,,,,,8cowao0urqwdop1p42dt722vo,Lee Ho-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492325,202,4,1,26,35,25yplfulilqz11lp1qbii7sf3,0,50.6,16.1,2023-04-26T14:51:12.602Z,2023-04-26T15:18:31Z,4221491999,56,Right,4221492001,152,,4221491997,294,,4221491995,13,,4221492003,285,,4221492087,233,317,,,,,,,dvcjosm7a58m077753naw9skp,Han Ho-Gang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492427,318,1,1,26,51,dw7c1rdfrjt0ldijrpj6rzsqa,1,48.6,76.7,2023-04-26T14:51:29.509Z,2023-04-26T14:51:30Z,4221492547,152,,4221492561,213,3.0,4221492551,56,Back,4221492545,5,,4221492555,141,78.1,4221492557,212,5.9,4221492553,140,43.1,,,,1a17k8bd71gd0ma9s82tu8lih,Lee Seung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492431,319,1,1,26,52,dw7c1rdfrjt0ldijrpj6rzsqa,1,43.1,76.1,2023-04-26T14:51:30.373Z,2023-04-26T14:51:31Z,4221492569,56,Back,4221492573,141,40.4,4221492577,213,4.4,4221492575,212,25.4,4221492571,140,36.1,,,,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492437,320,1,1,26,53,dw7c1rdfrjt0ldijrpj6rzsqa,1,36.1,40.4,2023-04-26T14:51:30.951Z,2023-04-26T14:51:31Z,4221492597,212,19.1,4221492593,140,54.3,4221492599,213,6.3,4221492591,56,Center,4221492595,141,40.0,,,,,,,,,,9ir50j29o8lz3mopyvwqhf55,Ha Chang-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492441,321,1,1,26,54,dw7c1rdfrjt0ldijrpj6rzsqa,1,55.6,31.5,2023-04-26T14:51:31.717Z,2023-04-26T14:51:33Z,4221492641,212,13.2,4221492637,140,57.6,4221492635,56,Right,4221492639,141,12.3,4221492643,213,4.9,,,,,,,,,,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492453,322,1,1,26,55,dw7c1rdfrjt0ldijrpj6rzsqa,1,57.6,12.3,2023-04-26T14:51:33.429Z,2023-04-26T14:51:40Z,4221492739,141,30.3,4221492747,213,0.9,4221492743,212,15.4,4221492737,140,66.5,4221492735,56,Center,,,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492459,323,1,1,26,58,dw7c1rdfrjt0ldijrpj6rzsqa,1,68.8,16.5,2023-04-26T14:51:35.701Z,2023-04-26T14:51:36Z,4221492773,140,75.9,4221492777,212,10.1,4221492779,213,5.5,4221492771,56,Right,4221492775,141,6.5,,,,,,,,,,8cowao0urqwdop1p42dt722vo,Lee Ho-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492463,324,50,1,26,59,dw7c1rdfrjt0ldijrpj6rzsqa,1,74.4,10.2,2023-04-26T14:51:36.758Z,2023-04-26T14:51:40Z,4221492799,286,,4221492901,233,204,4221492797,56,Right,,,,,,,,,,,,,,,,acwul6zjezm8jopk2smtc1yhh,Kim Seung-Dae,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492475,204,7,1,26,59,25yplfulilqz11lp1qbii7sf3,1,25.6,89.8,2023-04-26T14:51:36.759Z,2023-04-26T14:51:39Z,4221492869,56,Back,4221492871,285,,4221492867,167,,4221492893,233,324,,,,,,,,,,,,,4z3rcjk4s1tco4fkowyge47p,D. Bulthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492483,205,5,1,27,0,25yplfulilqz11lp1qbii7sf3,0,28.5,101.3,2023-04-26T14:51:37.957Z,2023-04-26T15:03:42Z,4221492917,347,,4221492915,56,Back,4221503325,233,325,,,,,,,,,,,,,,,,4z3rcjk4s1tco4fkowyge47p,D. Bulthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492469,325,5,1,27,0,dw7c1rdfrjt0ldijrpj6rzsqa,1,71.5,-1.3,2023-04-26T14:51:37.957Z,2023-04-26T14:57:02Z,4221492839,347,,4221492837,56,Right,4221503309,233,205,,,,,,,,,,,,,,,,acwul6zjezm8jopk2smtc1yhh,Kim Seung-Dae,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492509,326,1,1,27,8,dw7c1rdfrjt0ldijrpj6rzsqa,1,62.7,0,2023-04-26T14:51:45.654Z,2023-04-26T14:51:46Z,4221493079,107,,4221493089,213,0.7,4221493081,56,Right,4221493087,212,11.7,4221493083,140,71.2,4221493085,141,9.5,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492511,327,1,1,27,8,dw7c1rdfrjt0ldijrpj6rzsqa,1,71.2,9.5,2023-04-26T14:51:46.422Z,2023-04-26T14:51:57Z,4221493103,141,3.1,4221493107,213,3.7,4221493105,212,8.9,4221493101,140,63.8,4221493099,56,Right,4221493123,156,,,,,,,,8cowao0urqwdop1p42dt722vo,Lee Ho-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492539,328,43,1,27,10,dw7c1rdfrjt0ldijrpj6rzsqa,1,0,0,2023-04-26T14:51:47.926Z,2023-04-26T14:51:59Z,4221493431,144,1,4221493247,212,2.8,4221493243,140,65.6,4221493245,141,5.2,4221493249,213,0.5,4221493241,56,Right,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492543,329,4,1,27,10,dw7c1rdfrjt0ldijrpj6rzsqa,1,67.8,5.6,2023-04-26T14:51:48.389Z,2023-04-26T14:51:55Z,4221493265,56,Right,4221493267,152,,4221493263,13,,4221493271,286,,4221493317,233,206,4221493269,265,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492541,206,4,1,27,10,25yplfulilqz11lp1qbii7sf3,0,32.2,94.4,2023-04-26T14:51:48.390Z,2023-04-26T14:51:55Z,4221493253,13,,4221493257,152,,4221493255,56,Back,4221493259,265,,4221493261,285,,4221493287,233,329,,,,,,,c75jawwqkzeeuok8x8jp590yc,Lee Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492753,330,1,1,27,58,dw7c1rdfrjt0ldijrpj6rzsqa,0,69.7,6.1,2023-04-26T14:52:35.718Z,2023-04-26T14:52:36Z,4221494643,212,34.5,4221494647,1,,4221494639,140,88.0,4221494631,5,,4221494645,213,1.0,4221494629,2,,4221494633,155,,4221494637,56,Center,hn056q5dmwdhmp8vcb06hgph,Baek Sung-Dong,4221494641,141,4221494635,152,,48.2,,,,,,,,,,,,,,,,,,,,,,
2539492775,207,12,1,28,1,25yplfulilqz11lp1qbii7sf3,1,12.8,56.7,2023-04-26T14:52:38.739Z,2023-04-26T14:52:40Z,4221494809,213,5.2,4221494801,140,31.1,4221494803,141,8.8,4221494807,212,37.8,4221494799,56,Back,4221494813,15,,,,,,,,634xb3u0uv1nk1t7x5f9ktq09,Rodrigo Bassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492825,331,1,1,28,7,dw7c1rdfrjt0ldijrpj6rzsqa,1,61.9,93.3,2023-04-26T14:52:45.190Z,2023-04-26T14:52:49Z,4221495057,140,45.1,4221495063,213,3.2,4221495055,56,Back,4221495059,141,92.7,4221495061,212,17.6,,,,,,,,,,1a17k8bd71gd0ma9s82tu8lih,Lee Seung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492839,332,1,1,28,11,dw7c1rdfrjt0ldijrpj6rzsqa,1,42.8,84.7,2023-04-26T14:52:49.430Z,2023-04-26T14:52:51Z,4221495155,56,Back,4221495171,213,4.1,4221495163,141,58.8,4221495167,212,22.1,4221495159,140,30.1,,,,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492847,333,1,1,28,16,dw7c1rdfrjt0ldijrpj6rzsqa,1,28.9,55.8,2023-04-26T14:52:53.558Z,2023-04-26T14:52:54Z,4221495251,213,4.8,4221495245,140,31.3,4221495249,212,19.9,4221495247,141,26.7,4221495243,56,Back,,,,,,,,,,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492875,334,1,1,28,17,dw7c1rdfrjt0ldijrpj6rzsqa,1,32.9,25.3,2023-04-26T14:52:54.806Z,2023-04-26T14:52:59Z,4221495425,140,36.8,4221495431,213,1.0,4221495429,212,7.1,4221495423,56,Back,4221495427,141,33.9,,,,,,,,,,9ir50j29o8lz3mopyvwqhf55,Ha Chang-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492897,335,1,1,28,21,dw7c1rdfrjt0ldijrpj6rzsqa,1,41.3,30.9,2023-04-26T14:52:59.093Z,2023-04-26T14:53:02Z,4221495561,213,1.2,4221495559,212,40.9,4221495551,155,,4221495555,140,55.2,4221495563,1,,4221495557,141,87.1,4221495553,56,Left,,,,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492911,336,1,1,28,25,dw7c1rdfrjt0ldijrpj6rzsqa,1,65.2,90.5,2023-04-26T14:53:02.774Z,2023-04-26T14:53:08Z,4221495659,212,9.3,4221495657,141,97.4,4221495653,56,Left,4221495661,213,0.5,4221495655,140,72.8,,,,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492935,337,1,1,28,30,dw7c1rdfrjt0ldijrpj6rzsqa,1,75.2,81.4,2023-04-26T14:53:08.118Z,2023-04-26T14:53:12Z,4221495785,212,18.6,4221495783,141,70.5,4221495787,213,5.9,4221495781,140,91.4,4221495779,56,Center,,,,,,,,,,6zk7quf12qk6pvyiv68zt1kb8,Cho Jae-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492937,338,1,1,28,34,dw7c1rdfrjt0ldijrpj6rzsqa,0,95.7,76.9,2023-04-26T14:53:12.118Z,2023-04-26T14:57:09Z,4221495809,56,Center,4221495811,140,96.2,4221496369,286,,4221496365,233,208,4221495807,155,,4221495815,212,2.4,4221496363,236,,4221495817,213,4.9,hn056q5dmwdhmp8vcb06hgph,Baek Sung-Dong,4221495805,2,4221495813,141,73.4,,,,,,,,,,,,,,,,,,,,,,,
2539492957,208,12,1,28,34,25yplfulilqz11lp1qbii7sf3,1,7.2,27.3,2023-04-26T14:53:12.218Z,2023-04-26T14:53:29Z,4221496371,233,338,4221495931,185,,4221495933,56,Back,,,,,,,,,,,,,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539492993,209,6,1,28,36,25yplfulilqz11lp1qbii7sf3,0,0,28.1,2023-04-26T14:53:13.831Z,2023-04-26T14:53:35Z,4221496143,56,Back,4221496165,73,,4221496443,233,339,,,,,,,,,,,,,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493005,339,6,1,28,36,dw7c1rdfrjt0ldijrpj6rzsqa,1,100,71.9,2023-04-26T14:53:13.831Z,2023-04-26T14:53:31Z,4221496227,56,Center,4221496229,73,,4221496235,233,209,,,,,,,,,,,,,,,,hn056q5dmwdhmp8vcb06hgph,Baek Sung-Dong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493185,340,1,1,29,3,dw7c1rdfrjt0ldijrpj6rzsqa,1,99.5,99.5,2023-04-26T14:53:41.511Z,2023-04-26T14:53:55Z,4221497249,1,,4221497237,223,,4221497239,56,Center,4221497247,213,4.5,4221497245,212,47.1,4221497241,140,91.9,4221497233,155,,4221497231,6,,hn056q5dmwdhmp8vcb06hgph,Baek Sung-Dong,4221497243,141,4221497229,2,,31.3,,,,,,,,,,,,,,,,,,,,,,
2539493191,341,61,1,29,7,dw7c1rdfrjt0ldijrpj6rzsqa,0,89.8,31.9,2023-04-26T14:53:45.206Z,2023-04-26T14:54:07Z,4221497269,56,Center,,,,,,,,,,,,,,,,,,,,,,1a17k8bd71gd0ma9s82tu8lih,Lee Seung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493183,210,4,1,29,8,25yplfulilqz11lp1qbii7sf3,1,11.2,72,2023-04-26T14:53:46.133Z,2023-04-26T15:03:40Z,4221497211,10,,4221497219,285,,4221497213,56,Back,4221497345,233,342,4221497215,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493203,342,4,1,29,8,dw7c1rdfrjt0ldijrpj6rzsqa,0,88.8,28,2023-04-26T14:53:46.134Z,2023-04-26T14:54:09Z,4221497335,286,,4221497349,233,210,4221497333,152,,4221497329,10,,4221497331,56,Center,,,,,,,,,,1a17k8bd71gd0ma9s82tu8lih,Lee Seung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493287,211,1,1,29,32,25yplfulilqz11lp1qbii7sf3,1,13.1,70.6,2023-04-26T14:54:10.140Z,2023-04-26T14:54:15Z,4221497815,213,5.9,4221497807,56,Center,4221497803,157,,4221497813,212,69.5,4221497805,152,,4221497817,1,,4221497809,140,75.3,4221497801,5,,d2umkyp9klwwekql2dx7micbt,Yang Hyung-Mo,4221497811,141,,,,35.7,,,,,,,,,,,,,,,,,,,,,,
2539493319,212,1,1,29,37,25yplfulilqz11lp1qbii7sf3,1,75.4,34.2,2023-04-26T14:54:15.427Z,2023-04-26T14:54:20Z,4221498039,3,,4221498043,140,75.1,4221498047,212,19.3,4221498045,141,62.6,4221498041,56,Center,4221498049,213,1.6,,,,,,,72uvhqf52slu7tjs4r8djibmy,Jeon Jin-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493321,213,3,1,29,43,25yplfulilqz11lp1qbii7sf3,0,85.4,85.5,2023-04-26T14:54:20.706Z,2023-04-26T14:54:23Z,4221498171,233,343,4221498063,56,Left,4221498065,286,,,,,,,,,,,,,,,,,5mj7o6o20uaotwt25hcs3fjrp,Kim Bo-Kyung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493333,343,7,1,29,43,dw7c1rdfrjt0ldijrpj6rzsqa,1,14.6,14.5,2023-04-26T14:54:20.707Z,2023-04-26T14:54:23Z,4221498149,233,213,4221498093,56,Back,4221498097,285,,,,,,,,,,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493337,344,49,1,29,45,dw7c1rdfrjt0ldijrpj6rzsqa,1,19.2,7.3,2023-04-26T14:54:22.838Z,2023-04-26T14:54:23Z,,,,,,,,,,,,,,,,,,,,,,,,,acwul6zjezm8jopk2smtc1yhh,Kim Seung-Dae,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493349,345,1,1,29,45,dw7c1rdfrjt0ldijrpj6rzsqa,1,19.2,7.3,2023-04-26T14:54:22.902Z,2023-04-26T14:54:24Z,4221498175,56,Back,4221498181,212,5.9,4221498179,141,15.2,4221498177,140,21.5,4221498183,213,1.1,,,,,,,,,,acwul6zjezm8jopk2smtc1yhh,Kim Seung-Dae,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493353,346,1,1,29,46,dw7c1rdfrjt0ldijrpj6rzsqa,1,21.5,15.2,2023-04-26T14:54:23.623Z,2023-04-26T14:54:24Z,4221498215,212,9.2,4221498213,141,12.6,4221498217,213,3.3,4221498209,56,Back,4221498211,140,12.9,,,,,,,,,,1a17k8bd71gd0ma9s82tu8lih,Lee Seung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493363,347,1,1,29,47,dw7c1rdfrjt0ldijrpj6rzsqa,0,11.8,12.6,2023-04-26T14:54:24.774Z,2023-04-26T14:54:27Z,4221498293,140,31.3,4221498297,212,21.3,4221498295,141,3.8,4221498299,213,6.0,4221498291,56,Back,4221498289,155,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493369,214,8,1,29,49,25yplfulilqz11lp1qbii7sf3,1,69.2,96.2,2023-04-26T14:54:27.525Z,2023-04-26T14:54:27Z,4221498331,56,Left,,,,,,,,,,,,,,,,,,,,,,4z3rcjk4s1tco4fkowyge47p,D. Bulthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493371,215,5,1,29,50,25yplfulilqz11lp1qbii7sf3,0,77.4,101.4,2023-04-26T14:54:28.099Z,2023-04-26T14:54:30Z,4221498337,347,,4221498379,233,348,4221498335,56,Left,,,,,,,,,,,,,,,,4z3rcjk4s1tco4fkowyge47p,D. Bulthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493377,348,5,1,29,50,dw7c1rdfrjt0ldijrpj6rzsqa,1,22.6,-1.4,2023-04-26T14:54:28.099Z,2023-04-26T15:03:43Z,4221498361,347,,4221498367,233,215,4221498359,56,Back,,,,,,,,,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493427,349,1,1,29,59,dw7c1rdfrjt0ldijrpj6rzsqa,0,26.5,0,2023-04-26T14:54:37.287Z,2023-04-26T14:54:38Z,4221498671,107,,4221498679,212,31.9,4221498681,213,0.2,4221498673,56,Right,4221498683,1,,4221498677,141,8.3,4221498675,140,56.2,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493439,216,49,1,30,2,25yplfulilqz11lp1qbii7sf3,1,43.4,89.6,2023-04-26T14:54:39.587Z,2023-04-26T14:54:39Z,,,,,,,,,,,,,,,,,,,,,,,,,dvcjosm7a58m077753naw9skp,Han Ho-Gang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493459,217,1,1,30,3,25yplfulilqz11lp1qbii7sf3,1,29.5,89.3,2023-04-26T14:54:41.379Z,2023-04-26T14:54:44Z,4221498885,212,28.1,4221498887,213,3.8,4221498883,141,64.2,4221498879,56,Back,4221498881,140,8.3,,,,,,,,,,dvcjosm7a58m077753naw9skp,Han Ho-Gang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493513,218,1,1,30,6,25yplfulilqz11lp1qbii7sf3,0,8.4,64.1,2023-04-26T14:54:44.523Z,2023-04-26T14:55:01Z,4221499229,1,,4221499221,212,74.6,4221499217,141,29.5,4221499215,140,75.8,4221499207,157,,4221499211,56,Center,4221499225,213,6.0,,,,d2umkyp9klwwekql2dx7micbt,Yang Hyung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539501281,345,1,1,30,12,25yplfulilqz11lp1qbii7sf3,0,65.3,26.8,2023-04-26T14:54:49.538Z,2023-04-26T15:20:37Z,4221546239,212,9.6,4221546231,168,,4221546229,3,,4221546233,56,Center,4221546237,141,26.8,4221546241,213,0,4221546235,140,74.4,,,,72uvhqf52slu7tjs4r8djibmy,Jeon Jin-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493493,350,43,1,30,12,dw7c1rdfrjt0ldijrpj6rzsqa,1,0,0,2023-04-26T14:54:49.820Z,2023-04-26T15:20:29Z,4221546059,144,61,4221499103,56,Back,,,,,,,,,,,,,,,,,,,5yrl9rtx98ww9b5fi60clbxsl,A. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493503,351,49,1,30,16,dw7c1rdfrjt0ldijrpj6rzsqa,1,26,74.7,2023-04-26T14:54:53.638Z,2023-04-26T14:54:53Z,,,,,,,,,,,,,,,,,,,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493537,352,1,1,30,16,dw7c1rdfrjt0ldijrpj6rzsqa,1,23.8,74.7,2023-04-26T14:54:54.166Z,2023-04-26T14:54:58Z,4221499371,140,2.6,4221499375,212,24.0,4221499377,213,3.5,4221499373,141,61.5,4221499369,56,Back,,,,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493543,353,1,1,30,20,dw7c1rdfrjt0ldijrpj6rzsqa,1,2.6,61.5,2023-04-26T14:54:58.070Z,2023-04-26T14:55:00Z,4221499441,213,0.0,4221499437,141,62.1,4221499433,56,Back,4221499435,140,25.1,4221499439,212,23.6,,,,,,,,,,7wca6eqs9p0yfnopg1vuf9mg9,Hwang In-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493565,354,1,1,30,23,dw7c1rdfrjt0ldijrpj6rzsqa,1,30.3,57.3,2023-04-26T14:55:00.790Z,2023-04-26T14:55:08Z,4221499593,212,30.2,4221499591,141,14.7,4221499587,56,Back,4221499595,213,5.0,4221499589,140,38.5,,,,,,,,,,5yrl9rtx98ww9b5fi60clbxsl,A. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493599,355,1,1,30,30,dw7c1rdfrjt0ldijrpj6rzsqa,1,58.6,9.8,2023-04-26T14:55:08.502Z,2023-04-26T14:55:14Z,4221499821,140,52.9,4221499823,141,21.6,4221499827,213,2.2,4221499819,56,Center,4221499825,212,10.0,,,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493609,356,1,1,30,36,dw7c1rdfrjt0ldijrpj6rzsqa,1,52.9,29.8,2023-04-26T14:55:14.502Z,2023-04-26T14:55:16Z,4221499895,141,62.9,4221499897,212,22.6,4221499893,140,54.7,4221499891,56,Center,4221499899,213,1.5,,,,,,,,,,1a17k8bd71gd0ma9s82tu8lih,Lee Seung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493631,357,1,1,30,38,dw7c1rdfrjt0ldijrpj6rzsqa,1,54,61.2,2023-04-26T14:55:16.262Z,2023-04-26T14:55:20Z,4221500053,213,1.2,4221500049,141,94.4,4221500045,56,Left,4221500051,212,23.8,4221500047,140,61.3,,,,,,,,,,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493645,358,1,1,30,42,dw7c1rdfrjt0ldijrpj6rzsqa,1,65.7,96.8,2023-04-26T14:55:20.198Z,2023-04-26T14:55:23Z,4221500135,140,54.2,4221500137,141,77.3,4221500133,56,Center,4221500141,213,4.0,4221500139,212,17.9,,,,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493669,359,1,1,30,45,dw7c1rdfrjt0ldijrpj6rzsqa,1,53.8,72.6,2023-04-26T14:55:23.238Z,2023-04-26T14:55:25Z,4221500269,212,7.6,4221500267,141,65.4,4221500271,213,5.6,4221500263,56,Center,4221500265,140,59.3,,,,,,,,,,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493681,360,1,1,30,48,dw7c1rdfrjt0ldijrpj6rzsqa,1,62.2,58.5,2023-04-26T14:55:25.815Z,2023-04-26T14:55:29Z,4221500375,56,Center,4221500381,212,15.1,4221500379,141,37.1,4221500383,213,4.4,4221500377,140,58.4,,,,,,,,,,1a17k8bd71gd0ma9s82tu8lih,Lee Seung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539493703,361,1,1,30,51,dw7c1rdfrjt0ldijrpj6rzsqa,1,61.9,34.9,2023-04-26T14:55:29.350Z,2023-04-26T14:55:32Z,4221500459,213,5.3,4221500451,56,Right,4221500457,212,23.5,4221500453,140,73.8,4221500455,141,5.6,,,,,,,,,,9ir50j29o8lz3mopyvwqhf55,Ha Chang-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,
